year,origin,dest,export,import
1998,can,cze,5130,1145
1998,can,deu,804188.42,147231.94
1998,can,dnk,0,239496.09000000003
1998,can,dom,21760,1116458.22
1998,can,ecu,0,17240.14
1998,can,egy,860244,0
1998,can,esp,2078856.29,531320.71
1998,can,est,897830,0
1998,can,fra,335432.82,938044.68
1998,can,gbr,26775688.65,2786575.4200000004
1998,can,gha,766612,0
1998,can,grc,0,10215.6
1998,can,hkg,6306185.33,52515.39
1998,can,hnd,87480.68,789562.96
1998,can,idn,130427.87,312408.15
1998,can,ind,0,3873585.61
1998,can,irl,17121.32,1016274.21
1998,can,isl,1389,0
1998,can,isr,42637.43,0
1998,can,ita,133213.46,172300.09
1998,can,jam,21457,218580.73
1998,can,jor,32917.15,0
1998,can,jpn,766474.78,13051.99
1998,can,kor,0,3342809.5
1998,can,mdg,18118.65,0
1998,can,mex,49964,163571.27
1998,can,mkd,144567.08,0
1998,can,mwi,0,1386366.75
1998,can,mys,3846602.63,338404
1998,can,ner,843610,0
1998,can,nic,0,71237.89
1998,can,nld,2655007.1799999997,2887016.1799999997
1998,can,nor,14109,1156.54
1998,can,pan,1448106,0
1998,can,per,912117.34,0
1998,can,phl,3729105,231925.41
1998,can,pol,2375799.17,58e3
1998,can,prt,0,793300.91
1998,can,pry,1979634.54,0
1998,can,rus,24963590.7,0
1998,can,sen,623059.02,0
1998,can,sgp,360813.04000000004,0
1998,can,spm,116773,0
1998,can,svk,0,1216.46
1998,can,swe,0,895305.31
1998,can,tgo,1503737,0
1998,can,tha,0,2545023.06
1998,can,tto,620159,0
1998,can,tur,3989160.67,4018655.49
1998,can,tza,122448.81,0
1998,can,usa,57246364.2,26483323.099999998
1998,can,vct,4565.65,0
1998,can,ven,0,14412
1998,can,vnm,111136,2339643.79
1998,can,xxb,0,6411.77
1998,can,xxi,0,3699965.28
1998,can,zaf,90559,114670.47
1998,can,zwe,0,1796729.41
1998,cck,aus,0,8061
1998,che,alb,379662,0
1998,che,and,2677861.73,0
1998,che,ant,7268,0
1998,che,are,515105,0
1998,che,arg,121475.4,2044458.45
1998,che,arm,202534,0
1998,che,aus,360753.70999999996,3982.94
1998,che,aut,82397.32,630188.39
1998,che,aze,3162,0
1998,che,ben,45772,0
1998,che,bgr,0,192233.99
1998,che,bhr,228848,0
1998,che,blr,917e3,0
1998,che,blx,25920953.369999997,525473.09
1998,che,blz,8608,0
1998,che,bmu,4011,0
1998,che,bra,4775612.18,27237491.720000003
1998,che,brb,0,7625
1998,che,can,83029,904198.83
1998,che,chl,46273,0
1998,che,chn,23563,26058.84
1998,che,civ,552234,0
1998,che,col,0,108874.26
1998,che,cri,18102,0
1998,che,cub,0,15380151.83
1998,che,cyp,4514674.92,1823634.3
1998,che,cze,7627200.47,9325
1998,che,deu,4388796.18,17165707.689999998
1998,che,dji,92645,0
1998,che,dnk,0,3356991.4699999997
1998,che,dom,0,3141209.94
1998,che,dza,446477,40399
1998,che,ecu,0,258825.05
1998,che,egy,7536951,2567
1998,che,esp,7190774.13,143659.55
1998,che,est,8180391,0
1998,che,eth,6548,0
1998,che,fin,2376,0
1998,che,fji,1289,0
1998,che,fra,2066244.11,6507100.5
1998,che,gab,3826,0
1998,che,gbr,7836240.399999999,7334448.9399999995
1998,che,geo,28692,0
1998,che,gib,19463,0
1998,che,gin,2823718.87,0
1998,che,gmb,17338,0
1998,che,gnb,305869,0
1998,che,grc,1193.65,5280597.0600000005
1998,che,gtm,0,10386.36
1998,che,hkg,1669505.1,0
1998,che,hnd,0,444849.63
1998,che,hrv,159372.04,2958382
1998,che,hun,2361706.49,2212770.47
1998,che,idn,330981.62,6920309.95
1998,che,ind,18128,463479.30000000005
1998,che,irl,7653,9107
1998,che,irn,328507.78,0
1998,che,isl,964415.96,0
1998,che,isr,4052195.38,0
1998,che,ita,801424.99,5101782.04
1998,che,jam,0,54078.39
1998,che,jor,508206.75,0
1998,che,jpn,1153281.46,34717
1998,che,kaz,6407812.77,0
1998,che,ken,419328.54,0
1998,che,kor,45781.91,53277
1998,che,kwt,819452,0
1998,che,lbn,1126552.75,0
1998,che,lbr,2089645,0
1998,che,lby,4228738,0
1998,che,ltu,22255225.72,0
1998,che,lva,3492188.76,0
1998,che,mac,129536.93,0
1998,che,mar,16587,0
1998,che,mdv,39340,0
1998,che,mex,95799.66,155177.62999999998
1998,che,mkd,1034659.77,883997.25
1998,che,mlt,1551779.1400000001,0
1998,che,mng,631191,0
1998,che,moz,0,676095.71
1998,che,mrt,100596,0
1998,che,mus,18434,0
1998,che,mwi,1332,13087813.59
1998,che,mys,297730.92,1586
1998,che,nic,0,273859.64
1998,che,nld,10763856.95,5268802.81
1998,che,nor,10115348.49,11936.86
1998,che,nzl,32717,0
1998,che,omn,488322,0
1998,che,pak,24075,0
1998,che,pan,47194,2808
1998,che,phl,18773,98401.28
1998,che,pol,6560130.71,1205393.88
1998,che,prt,10799,43014.51
1998,che,pry,54210,0
1998,che,qat,110400,0
1998,che,rou,5250406.29,0
1998,che,rus,13600546.870000001,0
1998,che,sau,7272536,0
1998,che,sen,1442308.66,0
1998,che,sgp,9600012.06,0
1998,che,sle,171297,0
1998,che,svk,614129.13,2690730.54
1998,che,svn,10177521.01,0
1998,che,swe,0,1645804.43
1998,che,syc,56486.35,46475
1998,che,syr,27266,0
1998,che,tgo,116512,0
1998,che,tha,56842,929808.38
1998,che,tun,19036753,859727.12
1998,che,tur,47193932.55,13546997.75
1998,che,tza,15924,448427.55
1998,che,uga,0,4547955
1998,che,ukr,1414170,0
1998,che,ury,6520.69,0
1998,che,usa,2365000.05,44833704.55
1998,che,ven,39183.87,33904.64
1998,che,xxb,61101,0
1998,che,zaf,292229.58,1097.16
1998,che,zmb,0,106099
1998,che,zwe,19291,17088073.83
1998,chl,arg,184241.35,3875871.27
1998,chl,bol,2423,883293
1998,chl,bra,10101,11691270.98
1998,chl,can,0,1535831
1998,chl,che,0,46273
1998,chl,col,0,747318.77
1998,chl,cub,0,18500
1998,chl,cyp,2756,0
1998,chl,deu,115909.95,0
1998,chl,dom,0,1946
1998,chl,ecu,0,2231
1998,chl,esp,0,103201
1998,chl,fra,0,456392
1998,chl,gbr,6891,2586732.7800000003
1998,chl,grc,0,446494.07
1998,chl,idn,177872.94,3927.37
1998,chl,ind,0,2081407.95
1998,chl,jpn,2198686.18,1231919
1998,chl,kor,0,63004
1998,chl,mys,212840.34,6314
1998,chl,nld,0,19150.3
1998,chl,pan,0,5706
1998,chl,per,873230.49,395456.12
1998,chl,pry,549733.12,0
1998,chl,sgp,272860.91,0
1998,chl,swe,5161,0
1998,chl,tto,0,2528
1998,chl,tur,0,2774025.69
1998,chl,ury,0,641806.65
1998,chl,usa,7657674.06,3031086.69
1998,chl,ven,1531051.28,644316.34
1998,chn,are,18e3,0
1998,chn,aus,7984093.19,67256.12
1998,chn,bgd,39072,0
1998,chn,bgr,545063.82,0
1998,chn,blr,1703474.38,0
1998,chn,blx,2863162.35,0
1998,chn,can,2172875.15,0
1998,chn,che,26058.84,23563
1998,chn,cmr,142078,0
1998,chn,col,39842.63,0
1998,chn,deu,6450793.23,34676.71
1998,chn,dji,319199,0
1998,chn,dnk,0,8323
1998,chn,dom,45839,0
1998,chn,dza,281764,0
1998,chn,egy,18691329,0
1998,chn,esp,3174042.33,42616
1998,chn,est,39295.09,0
1998,chn,fin,245078.87,0
1998,chn,fra,3247039.94,259707.44
1998,chn,gab,1148,0
1998,chn,gbr,14576313.57,354595.1
1998,chn,geo,17750,0
1998,chn,gin,1113677.6,0
1998,chn,grc,5616347.54,5363
1998,chn,hkg,25027608.630000003,19539982
1998,chn,hun,3816.13,0
1998,chn,idn,20320778.6,0
1998,chn,ind,1154347.57,1626
1998,chn,irl,8391.55,0
1998,chn,ita,64999.4,4706
1998,chn,jor,1333464,0
1998,chn,jpn,12167915.2,971361.98
1998,chn,kaz,118394.46,0
1998,chn,kgz,653451,0
1998,chn,khm,5435037,0
1998,chn,kor,31269,1298039
1998,chn,lao,2071830,0
1998,chn,lka,42268,0
1998,chn,ltu,798719,0
1998,chn,lva,240215,0
1998,chn,mac,8366517.36,263958.48
1998,chn,mdg,7031.74,0
1998,chn,mex,20660,634847
1998,chn,mkd,28800,0
1998,chn,mli,345676.44,0
1998,chn,mmr,654103,0
1998,chn,mys,30083509.990000002,295837.72
1998,chn,ner,3396,0
1998,chn,nld,2361532.1,0
1998,chn,nor,39332,0
1998,chn,npl,0,28658.74
1998,chn,nzl,330924.28,0
1998,chn,per,3850,0
1998,chn,phl,18640162,0
1998,chn,pol,4433386.5,0
1998,chn,prk,2235625,0
1998,chn,rou,8580620.94,0
1998,chn,rus,36469052.87,0
1998,chn,sau,147167,0
1998,chn,sen,45564.21,0
1998,chn,sgp,114375192.91000001,50835620.02
1998,chn,svk,1205915.02,0
1998,chn,svn,17141.09,0
1998,chn,swe,18437.02,0
1998,chn,syc,2677,0
1998,chn,tha,540551,1147047.2
1998,chn,tun,216479,0
1998,chn,tur,658010.93,990437.68
1998,chn,ukr,11687177,0
1998,chn,ury,527079.85,0
1998,chn,usa,14290584.5,6645968.3100000005
1998,chn,ven,25063,0
1998,chn,vnm,2559457,0
1998,chn,yem,369584,0
1998,chn,zaf,2165592.25,0
1998,chn,zwe,0,25465887.79
1998,civ,and,0,3266
1998,civ,arg,0,13587
1998,civ,blx,0,162375
1998,civ,bra,0,14624
1998,civ,che,0,552234
1998,civ,col,0,13320
1998,civ,esp,0,5002
1998,civ,fra,38329.59,424968
1998,civ,gbr,0,352389
1998,civ,gin,2692.77,0
1998,civ,grc,0,426699
1998,civ,ind,0,1713
1998,civ,irl,0,14478
1998,civ,ita,0,6369313
1998,civ,kor,0,20908
1998,civ,mli,0,7038
1998,civ,nld,0,4038
1998,civ,sen,31227.81,34379
1998,civ,swe,0,4531
1998,civ,usa,0,2550311
1998,cmr,arg,0,425867
1998,cmr,bra,0,699136
1998,cmr,chn,0,142078
1998,cmr,fra,3641.2,1528
1998,cmr,gbr,0,1376675
1998,cmr,idn,0,22201
1998,cmr,ind,0,1060051
1998,cmr,ken,0,303060
1998,cmr,kor,0,68412
1998,cmr,tur,0,205876
1998,cmr,usa,690307.44,3872944
1998,cod,blx,332724.66,27264
1998,cod,deu,26157.72,0
1998,cod,esp,0,226744
1998,cod,fra,0,113800
1998,cod,grc,0,63342
1998,cod,ken,0,3477032
1998,cod,nld,337934.73,0
1998,cod,tgo,0,93485
1998,cod,tza,0,205809
1998,cod,uga,0,9209
1998,cod,zmb,0,85408
1998,cog,esp,0,213335
1998,cog,fra,0,31252
1998,cog,gab,0,1488046
1998,cog,gbr,82359,0
1998,cog,grc,0,1027732
1998,cog,ind,0,63909
1998,cog,ita,0,180675
1998,cog,ken,0,127350
1998,cog,sen,15722.23,0
1998,cog,tgo,0,177008
1998,cog,uga,0,62276
1998,cok,aus,0,3929
1998,cok,nzl,0,300610
1998,cok,usa,0,49585
1998,col,aus,185072.38,0
1998,col,aut,21817.01,0
1998,col,bgr,0,21483
1998,col,blx,781377.13,0
1998,col,bra,0,4026487.15
1998,col,can,14345,0
1998,col,che,108874.26,0
1998,col,chl,747318.77,0
1998,col,chn,0,39842.63
1998,col,civ,13320,0
1998,col,cri,346994.1,0
1998,col,deu,2102939.65,0
1998,col,dom,163949,0
1998,col,ecu,2902.09,467049.68
1998,col,esp,4194313.66,13749
1998,col,fra,771876.73,0
1998,col,gbr,20238.55,1565
1998,col,grc,45220,0
1998,col,hnd,1969309.23,0
1998,col,ita,39121.32,968135.68
1998,col,mar,1947756,0
1998,col,mdg,15141.29,0
1998,col,nic,23613.23,0
1998,col,nld,530345.26,0
1998,col,pan,70559,0
1998,col,pry,1769588.99,0
1998,col,sen,14535.92,0
1998,col,sur,882115,0
1998,col,svn,9823.19,0
1998,col,swe,57514.2,0
1998,col,tto,910905,0
1998,col,usa,3453759.4899999998,12669983.86
1998,col,ven,2194117.02,14808834.95
1998,com,blx,0,25290
1998,com,fra,0,1010449
1998,com,gbr,0,503142
1998,com,ken,0,90084
1998,com,mus,0,6008
1998,com,nld,0,271683
1998,com,usa,0,213164
1998,cpv,blx,0,53482
1998,cpv,gmb,143809,0
1998,cpv,nld,0,147216.07
1998,cpv,pan,1045,0
1998,cpv,prt,0,549085.91
1998,cpv,sgp,0,1794
1998,cpv,usa,0,451337.28
1998,cri,arg,0,133507.26
1998,cri,aus,14457,0
1998,cri,blx,0,3550
1998,cri,blz,44363,0
1998,cri,bra,0,751607.24
1998,cri,can,2885.17,0
1998,cri,che,0,18102
1998,cri,col,0,346994.1
1998,cri,cub,0,17951
1998,cri,deu,32956.68,46609.54
1998,cri,dnk,5381.37,0
1998,cri,dom,67475,304766.09
1998,cri,ecu,0,72981.9
1998,cri,esp,0,1440.37
1998,cri,fra,0,6875
1998,cri,gbr,0,2459
1998,cri,grc,0,50612.39
1998,cri,gtm,0,3453733.34
1998,cri,hnd,3080113.7699999996,1427347.72
1998,cri,ita,0,123697.99
1998,cri,jam,1719,0
1998,cri,kor,0,7893
1998,cri,mwi,0,76898.47
1998,cri,nic,19725.72,668687.34
1998,cri,nld,0,71413.41
1998,cri,nzl,28395.36,0
1998,cri,pan,2254000.77,6617
1998,cri,phl,1825,0
1998,cri,tur,0,325392.53
1998,cri,ury,0,1063
1998,cri,usa,2133603.34,563924.5700000001
1998,cri,xxh,0,5046
1998,cri,zaf,1221,0
1998,cub,and,2009068,0
1998,cub,arg,1217107,0
1998,cub,aus,1582530,0
1998,cub,aut,600289,0
1998,cub,bgr,1334350.1,0
1998,cub,blx,4094568.27,0
1998,cub,blz,6786,0
1998,cub,bra,1503235,1021396
1998,cub,can,5640130.46,46783
1998,cub,che,15380151.83,0
1998,cub,chl,18500,0
1998,cub,cri,17951,0
1998,cub,cyp,9119602,0
1998,cub,cze,148524,0
1998,cub,deu,7186125.5600000005,17e3
1998,cub,dnk,212896.96000000002,0
1998,cub,esp,59200086.94,396675
1998,cub,est,31994,0
1998,cub,fin,21866.11,1030
1998,cub,fra,15198373.45,40085
1998,cub,gab,1667,0
1998,cub,gbr,10184543.82,0
1998,cub,grc,96760,0
1998,cub,hkg,7044835,0
1998,cub,hun,42e3,0
1998,cub,ind,135689,0
1998,cub,irl,864130,0
1998,cub,isl,25638,0
1998,cub,ita,2467910,0
1998,cub,jam,53744,4728
1998,cub,jor,191280.24,0
1998,cub,jpn,1757129,0
1998,cub,kor,176132,0
1998,cub,lbn,2034357,0
1998,cub,mac,692503,0
1998,cub,mli,4366,0
1998,cub,mlt,71768,0
1998,cub,nic,5405,0
1998,cub,nld,222236.19,76253
1998,cub,nor,384302.24,0
1998,cub,nzl,453539.85,0
1998,cub,pan,15739.46,0
1998,cub,per,35223,0
1998,cub,pry,161736,0
1998,cub,pyf,11717,0
1998,cub,rou,2e3,0
1998,cub,rus,1125118.08,0
1998,cub,sen,120858.41,0
1998,cub,sgp,1521384,0
1998,cub,slv,91742,0
1998,cub,svk,55177.22,0
1998,cub,svn,21134,0
1998,cub,swe,527511.31,0
1998,cub,syc,0,6888
1998,cub,tur,3979,0
1998,cub,ury,101844.4,0
1998,cub,ven,203933.21,0
1998,cub,zaf,989691,0
1998,cxr,aus,0,61363
1998,cym,blz,4666,0
1998,cym,gbr,0,858985
1998,cym,gin,147e3,0
1998,cym,jam,0,71569
1998,cym,nzl,2611,0
1998,cym,swe,0,1384
1998,cym,usa,0,363862
1998,cyp,alb,334182,0
1998,cyp,are,31848582,77605
1998,cyp,arm,3050751,0
1998,cyp,aut,0,30221.04
1998,cyp,ben,0,51824.19
1998,cyp,bgr,45834483,411149.75
1998,cyp,blx,5474470.59,901870.76
1998,cyp,bra,40119,1832663.29
1998,cyp,che,1823634.3,4514674.92
1998,cyp,chl,0,2756
1998,cyp,cub,0,9119602
1998,cyp,cze,347895,0
1998,cyp,deu,1024233.96,3604172.85
1998,cyp,dnk,27428.78,276370.26
1998,cyp,dom,0,120451
1998,cyp,egy,11494231,324829
1998,cyp,esp,0,221687
1998,cyp,est,0,4779
1998,cyp,fin,0,11337
1998,cyp,fra,281086,742883.13
1998,cyp,gbr,140077.39,26783568.13
1998,cyp,geo,1778331,0
1998,cyp,grc,41127957,7251394.97
1998,cyp,guy,0,1e3
1998,cyp,hkg,20986,236153
1998,cyp,hrv,0,7467593
1998,cyp,hun,2831,0
1998,cyp,idn,0,10332
1998,cyp,irn,54577,45e3
1998,cyp,irq,1088,0
1998,cyp,isl,211624,0
1998,cyp,isr,13959952,0
1998,cyp,ita,157141,597377.36
1998,cyp,jam,0,2798
1998,cyp,jor,1224933,1457
1998,cyp,jpn,0,8083
1998,cyp,kor,4280638,2093
1998,cyp,kwt,34044,0
1998,cyp,lbn,9125588.39,760783
1998,cyp,lbr,94803,0
1998,cyp,lby,484827,0
1998,cyp,mex,0,24809
1998,cyp,mkd,139012,1005736.62
1998,cyp,mlt,351399,60585
1998,cyp,mng,446445,0
1998,cyp,mys,8302.52,0
1998,cyp,nld,4636813.19,1527965.21
1998,cyp,nor,0,10314.16
1998,cyp,omn,167044,0
1998,cyp,pan,526141,1382618
1998,cyp,phl,0,4821
1998,cyp,pol,333075,1965e3
1998,cyp,prt,1326948,188516
1998,cyp,rou,534322.49,394706
1998,cyp,rus,95073338,55069
1998,cyp,sau,54232,0
1998,cyp,sgp,5084792,1212697.79
1998,cyp,sle,103419,0
1998,cyp,spm,25881,0
1998,cyp,svk,877182,0
1998,cyp,svn,9733932,0
1998,cyp,swe,17673.36,50895.03
1998,cyp,syr,9494320,93015
1998,cyp,tkm,1295539,0
1998,cyp,tur,1996597,1757890
1998,cyp,ukr,2406604,0
1998,cyp,usa,574972.72,303981265.52
1998,cyp,xxh,2462243,17186
1998,cyp,yug,36521204,264714
1998,cyp,zaf,559120.71,0
1998,cyp,zwe,0,184949.17
1998,cze,arg,0,51626.97
1998,cze,arm,3253095,0
1998,cze,aut,0,225488.4
1998,cze,bgr,0,787952.84
1998,cze,bhr,0,1042
1998,cze,blr,5564653.42,0
1998,cze,blx,45981536,1117021.53
1998,cze,bra,0,13935095.15
1998,cze,can,1145,5130
1998,cze,che,9325,7627200.47
1998,cze,cub,0,148524
1998,cze,cyp,0,347895
1998,cze,deu,214796,23925461.27
1998,cze,dnk,0,801082.44
1998,cze,dom,0,70588
1998,cze,egy,0,1628
1998,cze,esp,0,1993789.89
1998,cze,fra,68601.2,194187.66
1998,cze,gbr,2185,3186892.76
1998,cze,grc,0,6838253.72
1998,cze,hnd,0,4411
1998,cze,hun,7e3,520825.95
1998,cze,idn,0,9504
1998,cze,ind,0,54264.53
1998,cze,irl,0,31917.78
1998,cze,ita,0,3157257.4
1998,cze,kaz,9486754.97,0
1998,cze,kor,0,12668
1998,cze,lva,6732,0
1998,cze,mex,0,1733.7
1998,cze,mkd,65555,1898114.71
1998,cze,mwi,0,6737884.98
1998,cze,nld,0,2484996
1998,cze,phl,0,46564
1998,cze,pol,97314,246532.65
1998,cze,rou,19732.79,0
1998,cze,rus,56002128.230000004,0
1998,cze,svk,48349952.93000001,27940127.959999997
1998,cze,svn,0,57152.11
1998,cze,swe,0,51891.78
1998,cze,tur,0,6917580.86
1998,cze,ukr,1615564,0
1998,cze,usa,915776,101083830.53
1998,cze,vgb,0,7990.76
1998,cze,vnm,0,36990.33
1998,cze,xxh,4552,76416
1998,cze,zmb,0,147130.17
1998,cze,zwe,0,9940959.6
1998,deu,afg,108e3,0
1998,deu,ago,0,33e3
1998,deu,alb,1485945.89,682377.98
1998,deu,and,5607909.06,0
1998,deu,ant,142454.21,0
1998,deu,are,1807e3,0
1998,deu,arg,856773.2,21628971.06
1998,deu,arm,115e4,0
1998,deu,aus,119445.68,2198
1998,deu,aut,29693099.740000002,64064902
1998,deu,aze,3206e3,0
1998,deu,ben,261e3,0
1998,deu,bfa,6e3,0
1998,deu,bgd,0,130597.19
1998,deu,bgr,1122217.53,5576466.15
1998,deu,bhr,19e3,0
1998,deu,bih,513e3,6946.96
1998,deu,blr,2440739.27,0
1998,deu,blx,45935908.13,71715499.09
1998,deu,bra,134509.72,152105365.14999998
1998,deu,brb,8e3,64e3
1998,deu,can,147231.94,804188.42
1998,deu,che,17165707.689999998,4388796.18
1998,deu,chl,0,115909.95
1998,deu,chn,34676.71,6450793.23
1998,deu,cod,0,26157.72
1998,deu,col,0,2102939.65
1998,deu,cri,46609.54,32956.68
1998,deu,cub,17e3,7186125.5600000005
1998,deu,cyp,3604172.85,1024233.96
1998,deu,cze,23925461.27,214796
1998,deu,dji,469e3,0
1998,deu,dnk,8361075.390000001,70357406.85
1998,deu,dom,72e3,8324248.41
1998,deu,ecu,0,577037.38
1998,deu,egy,601e3,69e3
1998,deu,esp,128152469.53,8786837.78
1998,deu,est,1736532.51,489166
1998,deu,fin,10992800.43,2216408.79
1998,deu,fra,243037989.57,119666694.77
1998,deu,gbr,75965451.51,71864463.01
1998,deu,geo,362142.24,0
1998,deu,gib,7e3,0
1998,deu,gin,1182373.8,0
1998,deu,gmb,20867.36,19730
1998,deu,grc,85314511.22,55276123.61
1998,deu,grl,7490,0
1998,deu,gtm,3846,5443619.32
1998,deu,hkg,11324170.979999999,113081.85
1998,deu,hnd,1128912.99,2195594.12
1998,deu,hrv,1520416.71,327715
1998,deu,hun,2893518.54,3e4
1998,deu,idn,602819.0599999999,26146066.13
1998,deu,ind,108206.42,15086067.120000001
1998,deu,irl,7146625.2700000005,21006691.17
1998,deu,irn,1834932.07,87336.9
1998,deu,isl,688282.45,0
1998,deu,isr,553268.79,0
1998,deu,ita,129398546.39,28853733.009999998
1998,deu,jam,0,140198.11
1998,deu,jor,5472443.64,0
1998,deu,jpn,37157058.23,2926727.1700000004
1998,deu,kaz,9572729.98,1136.27
1998,deu,ken,1106,828649.53
1998,deu,kgz,2247e3,0
1998,deu,khm,1222e3,0
1998,deu,kor,10917399.46,1953954.55
1998,deu,kwt,1415e3,0
1998,deu,lbn,8951387.35,1994697
1998,deu,lbr,353e3,0
1998,deu,lby,107e3,0
1998,deu,lka,81e4,853851.85
1998,deu,ltu,8973988.6,154e3
1998,deu,lva,506987.56999999995,15723.91
1998,deu,mac,227773.43,0
1998,deu,mar,63e3,1e3
1998,deu,mda,1674e4,0
1998,deu,mdg,3693,0
1998,deu,mex,5830.67,9436777.860000001
1998,deu,mkd,1283635.8599999999,818683.9
1998,deu,mli,294760,0
1998,deu,mlt,1629448.0499999998,156687
1998,deu,mng,468e3,0
1998,deu,mus,27565.68,76103.91
1998,deu,mwi,0,44270619.25
1998,deu,mys,157870.15,9406
1998,deu,ner,2e3,51866
1998,deu,nga,0,224051.89
1998,deu,nic,2e3,425147.21
1998,deu,nld,93389814.13,257859919.04
1998,deu,nor,457020.87,170363.91999999998
1998,deu,nzl,10012,0
1998,deu,pak,0,1233618.63
1998,deu,pan,705e3,0
1998,deu,per,13917.48,0
1998,deu,phl,33545e3,3741086.23
1998,deu,pol,13588492.43,424931.65
1998,deu,prk,225e3,0
1998,deu,prt,1137478.8599999999,139919.84
1998,deu,pry,0,146601
1998,deu,qat,1e5,0
1998,deu,rou,29788774.27,0
1998,deu,rus,102334470.66999999,2e3
1998,deu,sau,699e3,0
1998,deu,sgp,32836338.84,0
1998,deu,sle,57e3,0
1998,deu,spm,2e3,0
1998,deu,svk,5919038.66,2186318.44
1998,deu,svn,8550498.36,7821612.6
1998,deu,swe,3402411.02,1918020.89
1998,deu,syc,0,1843
1998,deu,syr,8e3,5855.15
1998,deu,tha,635e3,4603073.43
1998,deu,tjk,937e3,0
1998,deu,tkm,226e4,14569.58
1998,deu,tun,36e4,8e3
1998,deu,tur,8218823.34,41922668.67
1998,deu,tza,84229.69,11101488.02
1998,deu,uga,0,708521.37
1998,deu,ukr,19799e3,0
1998,deu,ury,3e3,0
1998,deu,usa,10588171.08,248312620.54000002
1998,deu,uzb,2176e3,0
1998,deu,ven,165181.94,1e3
1998,deu,vgb,574e3,0
1998,deu,vnm,0,211406.01
1998,deu,xxb,111205e3,0
1998,deu,xxe,124e3,0
1998,deu,xxg,63579e3,0
1998,deu,xxh,0,79130.64
1998,deu,yug,8484e3,4e3
1998,deu,zaf,144244.75,318382.6
1998,deu,zmb,0,446518.97
1998,deu,zwe,0,35503127.47
1998,dji,aut,0,292344
1998,dji,che,0,92645
1998,dji,chn,0,319199
1998,dji,deu,0,469e3
1998,dji,fra,0,4323073
1998,dji,gbr,0,13765639
1998,dji,hrv,0,29188
1998,dji,ind,0,2960355
1998,dji,sen,0,275677
1998,dji,svn,0,145172
1998,dji,tur,0,40277
1998,dji,usa,0,1849779
1998,dma,arg,0,57714
1998,dma,bra,0,66391
1998,dma,est,6310,0
1998,dma,fra,32094,5435
1998,dma,gbr,127394,63172
1998,dma,hun,21e3,0
1998,dma,jam,0,395482
1998,dma,jpn,22815,0
1998,dma,kor,0,1100
1998,dma,lbn,79835,0
1998,dma,mac,94478,0
1998,dma,mlt,39635,0
1998,dma,nic,0,135522
1998,dma,usa,15712.03,750506
1998,dma,vct,6243,0
1998,dma,zaf,5145,0
1998,dnk,ago,2658,0
1998,dnk,alb,148088,0
1998,dnk,and,66410.4,0
1998,dnk,ant,68731,0
1998,dnk,arg,39780.85,0
1998,dnk,aus,54317.25,0
1998,dnk,aut,1383375.1,143668.62
1998,dnk,bgr,28511,0
1998,dnk,bhr,3573,0
1998,dnk,bih,292773,0
1998,dnk,blx,1159463.1400000001,2828014.52
1998,dnk,bra,10313.69,6564451.83
1998,dnk,can,239496.09000000003,0
1998,dnk,che,3356991.4699999997,0
1998,dnk,chn,8323,0
1998,dnk,cri,0,5381.37
1998,dnk,cub,0,212896.96000000002
1998,dnk,cyp,276370.26,27428.78
1998,dnk,cze,801082.44,0
1998,dnk,deu,70357406.85,8361075.390000001
1998,dnk,dom,394471,556463.6599999999
1998,dnk,esp,3975268.66,110645.88
1998,dnk,est,1365936.35,26065.92
1998,dnk,fin,2785829.8899999997,604750.1
1998,dnk,fra,9007205.629999999,881786.85
1998,dnk,gbr,7068608,5145091.53
1998,dnk,gib,44485,0
1998,dnk,gin,268108.75,0
1998,dnk,gmb,471878.39,0
1998,dnk,grc,11150949.1,1448248.59
1998,dnk,grl,4148706.55,0
1998,dnk,hkg,40707.05,0
1998,dnk,hnd,118776,113282.59
1998,dnk,hrv,16939.48,0
1998,dnk,hun,38617,0
1998,dnk,idn,994443,8338660.28
1998,dnk,ind,0,445290.63
1998,dnk,irl,466240.77,64019.88
1998,dnk,irq,1166,0
1998,dnk,isl,1971242.0499999998,0
1998,dnk,isr,75418.66,0
1998,dnk,ita,1827577.35,164627.41
1998,dnk,jpn,307278.09,2291
1998,dnk,kaz,91453,0
1998,dnk,ken,16934.59,0
1998,dnk,kor,21979,30104
1998,dnk,lbn,34060.01,0
1998,dnk,lca,0,7621
1998,dnk,lka,546669,1080464.13
1998,dnk,ltu,5822840.41,0
1998,dnk,lva,1713723.17,5432.11
1998,dnk,mac,128128.45999999999,0
1998,dnk,mex,0,3233123.09
1998,dnk,mkd,215510.8,0
1998,dnk,mlt,41209.77,0
1998,dnk,mus,2450.44,0
1998,dnk,mwi,0,3566682.22
1998,dnk,mys,3871.54,0
1998,dnk,nld,2800709.54,8718292.16
1998,dnk,nor,6141157.87,3102416.75
1998,dnk,nzl,4521,0
1998,dnk,per,5720,0
1998,dnk,phl,0,101861.66
1998,dnk,pol,1354209.6400000001,0
1998,dnk,prt,373085.94,8816
1998,dnk,pyf,2824.41,0
1998,dnk,rou,5887,0
1998,dnk,rus,1432086.14,0
1998,dnk,sau,24985,0
1998,dnk,sen,257701,0
1998,dnk,sgp,167573.35,0
1998,dnk,svk,8139,0
1998,dnk,svn,29397.66,0
1998,dnk,swe,13674819.27,590950.03
1998,dnk,tha,150115,52194.86
