"","Party","2018","2016","2014","Region"
"129","Republic of Korea","*Korea Center for Disease Control
- Released results on contents analysis of flavoured cigarettes including cigarettes with capsule (Jan. 2017)
- Acquired ISO/IEC 17025 accreditation for tobacco contents and emissions testing (Aug. 2017)

*Korea Food and Drug Administration
- Initiated testing/analysis of nicotine, tar, and other 9 carcinogens in the Heated Tobacco Product (Aug. 2017)","*C231
-Testing constituents and emissions of cigarettes and analyzing its harmful effects by the Laboratory on Harmful Use of Tobacco in Korea Centres for Disease Control and Prevention.(established in November 2015)","Review of Regulation on the Article 12 of Enforcement Decree of the Tobacco Business Act (Presidential Decree) mentions that in every three years the validity of labelling standard of tobacco product''s contents should be reviewed pursuant to Article 9(2) and required improvement measures should be made. (inserted on December 30 2013","WHO Western Pacific Region"
"130","Republic of Moldova","According to the Law 278, nicotine content should not exceed 1 mg per cigarette, to 10 mg tar per cigarette  and carbon monoxide 10 mg per cigarette.  Law also contain general provisions on testing emissions. Developed a sanitary regulation on ingredients in tobacco products, which contain a list of all ingredients allowed for manufacturing of cigarettes.","According to the Law 278, nicotine content should not exceed 1 mg per cigarette, to 10 mg tar per cigarette  and carbon monoxide 10 mg per cigarette.  Law also contain general provisions on testing emissions. Developed a sanitary regulation on ingredients in tobacco products, which contain a list of all ingredients allowed for manufacturing of cigarettes.","From January 1 2012 have been applied to the Law no. 278 dated 14.12.2007 of the tobacco and the tobacco products nicotine content should not exceed 1 mg per cigarette to 10 mg tar per cigarette and carbon monoxide 10 mg per cigarette.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Согласно Техническому регламенту Таможенного союза «Технический регламент на табачную продукцию» (ТР ТС 035/2014) (вступает в силу с 15 мая 2016 года):
12. Содержание смолы и никотина в дыме одной сигареты (с фильтром или без фильтра) не может превышать 10 мг/сиг. и 1,0 мг/сиг. соответственно.
13. Содержание монооксида углерода в дыме одной сигареты с фильтром не может превышать 10 мг/сиг.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Tobacco companies are required to conduct annual testing (due ate - 31st January for each calendar year) for the main three constituents (tar, carbon monoxide and nicotine) for tobacco product testing.","We had a first round testing of the main three constituents (tar, carbon monoxide and nicotine) for tobacco product testing.","Report not provided","WHO Western Pacific Region"
"138","San Marino","All tobacco products are imported from Italy.","All tobacco products are imported from Italy.","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Les articles 4 et 5 de a loi exigent que l’industrie du tabac communique aux autorités gouvernementales les informations relatives à la composition et aux émissions des produits du tabac.","La loi exige que l’industrie du tabac communique aux autorités gouvernementales les informations relatives à la composition et aux émissions des produits du tabac.","La nouvelle loi prévoit la mise en place d’un organe de contrôle des normes qui s’occupera des tests et de la réglementation de la composition et des émissions des produits du tabac. Les textes réglementaires sont en cours d’élaboration.","WHO African Region"
"142","Serbia","There is no progress since the previous report. 
According to Law on Tobacco (Official Gazette of the Republic of Serbia, No. 101/05, 90/07, 95/10, 36/11, 93/12 and 108/13), article 74 defines that since January 1, 2011 the cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette, 1 mg of nicotine per cigarette and 10 mg of carbon monoxide per cigarette. Article 75 of the same Law defines ISO standard 4387 for tar measurements, ISO 10315 for nicotine measurements and ISO 8454 for carbon monoxide measurements.","There is no progress since the previous report. 
According to Law on Tobacco (Official Gazette of the Republic of Serbia, No. 101/05, 90/07, 95/10, 36/11, 93/12 and 108/13), article 74 defines that since January 1, 2011 the cigarettes sold on the territory of the Republic of Serbia could not contain more than: 10 mg of tar per cigarette, 1 mg of nicotine per cigarette and 10 mg of carbon monoxide per cigarette. Article 75 of the same Law defines ISO standard 4387 for tar measurements, ISO 10315 for nicotine measurements and ISO 8454 for carbon monoxide measurements.","According to the Law on Tobacco (Official Gazette of the Republic of Serbia No. 101/05 90/07 95/10 36/11 93/12 and 108/13) Article 74:
“Starting with January 1 2011 the cigarettes sold on the territory of the Republic of Serbia cannot contain more than: 10 mg of tar per cigarette 1 mg of nicotine per cigarette and 10 mg of carbon monoxide per cigarette.
Article 75 of the same Law defines ISO standard 4387 for tar measurements ISO 10315 for nicotine measurements and ISO 8454 for carbon monoxide measurements.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","The Seychelles Tobacco Control act allows for such tests but regulations have not been yet developed","WHO African Region"
"144","Sierra Leone","Sierra Leone does not have any policy in place regulating the contents and emissions of tobacco products.
The Sierra Leone Standards Bureau has the capacity to test tobacco products; however no legal requirement exists for the performance of such testing.","Answer not provided","Sierra Leone does not have any policy in place regulating the contents and emissions of tobacco products.
The Sierra Leone Standards Bureau has the capacity to test tobacco products; however no legal requirement exists for the performance of such testing.","WHO African Region"
"145","Singapore","Tar and Nicotine limits have been lowered to from 15 to 10mg for nicotine and 1.3 to 1.0 mg for tar in 2013","Tar and Nicotine limits have been lowered to from 15 to 10mg for nicotine and 1.3 to 1.0 mg for tar in 2013","Tar and Nicotine limits have been lowered to from 15 to 10mg for nicotine and 1.3 to 1.0 mg for tar in 2013","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","No new information to this.","WHO European Region"
"147","Slovenia","Slovenia has transposed  the DIRECTIVE 2014/40/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC.","Slovenia is in the proces of transposing the DIRECTIVE 2014/40/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC.","Answer not provided","WHO European Region"
"148","Solomon Islands","The Solomon Islands Tobacco Control Regulations 2013 gazetted on the 8th of December 2013. The commencement of this piece of legislation actually came into force in January 2015. Since then regulating contents of tobacco products, especially with the two manufacturing companies we have on the ground has been very active.","Report not provided","The Solomon Islands Tobacco Control Regulations 2013 was just put in the gazette on the 18th of December 2013 so this piece of legislation has not been around for 2 years as yet","WHO Western Pacific Region"
"149","South Africa","Current regulations include disclosure of the amount of nicotine and tar, and not other contents. All cigarettes sold in South Africa since November 2013 have to comply with reduced ignition propensity standards","Current regulations include disclosure of the amount of nicotine and tar, and not other contents. All cigarettes sold in South Africa since November 2013 have to comply with reduced ignition propensity standards","Current regulations include disclosure of the amount of nicotine and tar and not other contents. All cigarettes sold in South Africa since November 2013 have to comply with reduced ignition propensity standards","WHO African Region"
"150","Spain","Mediante el nuevo RD 579/2017 se prohíben los cigarrillos y el tabaco de liar con aromas característicos. También se obliga a la industria a informar pormenorizadamente sobre los ingredientes que utiliza en sus productos (en particular, los cigarrillos y el tabaco de liar). Se establecen nuevas obligaciones de comunicación y de realización de ensayos junto con la realización de estudios adicionales sobre aditivos.","Desde el último informe no ha habido modificaciones en la reglamentación del contenido de los productos de tabaco en España, rigiéndose ésta actualmente por el Real Decreto 1079/2002, de 18 de octubre. No obstante, estamos trabajando en realizarlas al haberse presentado ya un proyecto de Real Decreto de transposición de la Directiva 2014/40/UE y en línea con lo establecido en la misma. En este sentido, se prohibirán los cigarrillos y el tabaco de liar con aromas característicos. También se obligará a la industria a informar pormenorizadamente sobre los ingredientes que utiliza en sus productos (en particular, los cigarrillos y el tabaco de liar).
El proyecto puede consultarse en el siguiente enlace:
http://www.msssi.gob.es/normativa/docs/Rdtabaco.pdf","Durante los dos últimos años no ha habido modificaciones en la reglamentación del contenido de los productos de tabaco en España. rigiéndose ésta por el Real Decreto 1079/2002. de 18 de octubre. por el que se regulan los contenidos máximos de nicotina. alquitrán y monóxido de carbono de los cigarrillos. el etiquetado de los productos del tabaco. así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco. trasposición de la Directiva 2001/37/CE de la Unión Europea. No obstante. se ha trabajado en el seno de la Unión europea en el proyecto de modificación de la directiva. cuyo texto ya ha alcanzado acuerdo entre el Consejo y el Parlamento europeo.","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","تم تحديد مادة النيكوتين لمصانع السجاير المحلية بالتنسيق مع هيئة المواصفات والمقباييس","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Sweden has implemented the requirements in Dir 2001/37/EG in the Tobacco Act (1993:581), the Tobacco Decree (2001:312). The provisions FoHMFS 2014:9 has been replaced by HSLF-FS 2016:46.
https://www.folkhalsomyndigheten.se/publicerat-material/publikationsarkiv/h/hslf-fs-201646/","Sweden has implemented the requirements in Dir 2001/37/EG in the Tobacco Act (1993:581), the Tobacco Decree (2001:312), and the provisions FoHMFS 2014:9. http://www.folkhalsomyndigheten.se/documents/publicerat-material/foreskrifter1/fohmfs-2014-9.pdf

Sweden has during 2014-2015 participated in the Regulatory Committee under Dir 2001/37/EG and from 2015 Sweden has also been participating in the new Tobacco Products Committee under Dir 2014/40/EU, which in due course (20 May 2016) will increase the regulations particularly in the area or article 9 and 10.

http://eur-lex.europa.eu/legal-content/SV/TXT/PDF/?uri=CELEX:32014L0040&from=EN","Sweden has implemented the requirements in Dir 2001/37/EG in the Tobacco Act (1993:581). the Tobacco Decree (2001:312) and the provisions FoHMFS 2014:9.
Regarding 3.2.3.1 and 3.2.3.2: According to 23 § of the Tobacco Act it is possible for a supervisory authority to make investigations and take samples to fulfill its responsibilities in accordance with the law and connecting regulations.","WHO European Region"
"156","Syrian Arab Republic","هناك مواصفات قياسية سورية بشأن هذه المواضيع","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","According to the Tobacco Control Products Act 2560 (BE 2560), which was published in the Royal Gazette on April 5, 2017 and came into force on July 4, 2017. The manufacturer or importer of tobacco products  have the duty to inform the Ministry of Public Health of the particulars of components of the tobacco products and emission products  as informed in accordance with the criteria, procedures and conditions prescribed in the Ministerial Regulations.","Amending ministerial regulation of the content of tobacco products ; prohibiting / restricting some ingredients ,  disclosure by manufacturers and importers of information about ingredients , informations shall be kept by governmental authorities and used for public health policy or academic knowledge.","Amending ministerial regulation of the content of tobacco products ; prohibiting / restricting some ingredients . disclosure by manufacturers and importers of information about ingredients . informations shall be kept by governmental authorities and used for public health policy or academic knowledge.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","The Law on Tobacco and Tobacco Products (Official Gazette of the Republic of Macedonia nr. 24/06 88/08 31/10 36/11 and 53/11) and the rule-book on the manner of conducting control on the quality and safety of measuring the ingredients form content and the manner of issuing a certificate as well as the manner and methods of taking samples for analysis of the quality of tobacco products (Official Gazette of the republic of Macedonia nr.42/12) regulate the testing and measuring of the contents of tobacco products. In particular Article 58 of the Law on Tobacco and Tobacco Products regulates the testing and measuring of the contents of tobacco products – cigarettes.

The Rule-book prescribes the manner of conducting control of the quality and safety in measuring the ingredients form content and manner of issuing the certificate as well as the manner and methods on taking samples for analysis of the quality of tobacco products and issuing of a certificate for quality and safety of tobacco products.

The accredited laboratory according to ??? ENISO /IEC 17025:2006 shall determine the measured data on tar nicotine carbon monoxide in tobacco products with standards that have already been stated in the Law; it makes comparison with the data stated on the cigarette packs and in accordance with the Rule-book it issues a certificate for quality and safety of tobacco products.

Article 41 from the Law on Tobacco and Tobacco Products regulates the quantity of tar nicotine and carbon monoxide per cigarettes. 
Article 41 from the Law on Tobacco and Tobacco Products provides for obligations for manufactures and importers to measure the components of the cigarettes determined in Article 41.","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Remains the same as in the last Report 2014. Already in the Regulation but not enforced.","Regulation of Tobacco Act contains details of content and emission of tobacco products","WHO Western Pacific Region"
"163","Trinidad and Tobago","Products assessed by the Chemistry, Food and Drug Division of the Ministry of Health.","Products assessed by the Chemistry, Food and Drug Division of the Ministry of Health.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Le premier souci de la RNTA est daccréditer ses laboratoires conformément à la norme iso 17025","Le premier souci de la RNTA est daccréditer ses laboratoires conformément à la norme iso 17025","Le premier souci de la RNTA est d''accréditer ses laboratoires conformément à la norme iso 17025.","WHO Eastern Mediterranean Region"
"165","Turkey","11 ingredients were banned in 2016 since they were either carcinogenic or mutagenic.","“1/4/2015 - 29313 n.OG / 11/3/2015 – 9010 n.BD / art.1” “d) The use of menthol and/or derivatives (Mentha (mint) species of Lamiacea family, l-menthol, d-menthol, menthone, menthyl ester, menthyl acetate, mint extract, peppermint oil and mint lactone) as the additive or in cigarette paper, sideseam adhesive of paper,  inks used on cigarette paper, tipping paper and ink of tipping paper, aluminum foil and marketing package is forbidden in the production of tobacco products for roll your own tobacco tobacco and cigarette placed on the market by producing in Turkey or importing and during the production process of any raw material obtained as a result of process of any element/elements of tobacco plant used in the production of such products.” 
9 /5/2014- 28995 n. OG. / 22/4/2014- 7895n BD.
“Technical Characteristics
ARTICLE 2 – (1) The flavorings tobacco and/or nicotine shall not be used in the filtering material, filter plug wrap, filter adhesive, capsule placed in filter and/or other parts of filter of cigarettes to be placed on the market by producing in Turkey or imported.
(2) Cellulose, cellulose acetate (tow), cellulose diacetate, active carbon, sorbitanmonolaurate, titanium dioxide, polysorbate and polysorbate 20 shall be used as the filtering material in the cigarettes to be placed on the market by producing in Turkey or imported from abroad without prejudice to the provisions of the clause three. 
(3) In case of a demand for use of ingredients, except the ones published on the website of the Board after the submission to the Board and evaluation of the Scientific Commission by the date of issue of this Decision on filtering material, filter plug wrap, filter adhesive and/or capsule placed in filter of cigarettes to be placed on the market after produced in Turkey or imported, the relevant evaluation shall be made in the scope of the clause five of Article 1 of ‘Board Decision on Evaluation of data included in Ingredient Declaration and Toxicological Data Tables’ published in the Official Gazette dated 30/5/2012 and numbered 28308.
(4) The following technical characteristics shall also be submitted by the firms to the Board in the application for issue of Certificate of Conformity for Placing on the Market and the updates related to the tobacco products. 
a) Filter ventilation degree.
b) Total ventilation degree.
c) Filter pressure drop.
Measuring Methods
ARTICLE 3 – (1) The filter ventilation and total ventilation degrees shall be measured in accordance with the standards of ISO 9512 and the filter pressure drop shall be measured in accordance with the standards of ISO 6565. 
Examination and Assessment
Provision  4 – (1) The conformity with the regulations included in this Decision shall apply during the examination and assessment of applications made for issuance of Certificate of Conformity for Placing on the Market of filters and related updates.
(2) The filter shall not be placed in the tobacco products except hand-roll cut rag tobacco, macarons and cigarettes placed on the market. The filters used in macarons shall not be produced with any other material except cellulose acetate (tow).”
Resource: http://www.tapdk.gov.tr/tr/anasayfa/girdilere-iliskin-listeler/tutun-mamullerinin-uretiminde-kullanimi-sinirlandirilmis-girdilere-iliskin-liste.aspx","Two lists are published about ingredients one of which is banned list the other one is limited list. 
In the banned list there are 43 additives including additives that give health impression like vitamins minerals omega 3 and 6 and also give energy like guarana taurin and glucuranalactone.
http://www.tapdk.gov.tr/tr/anasayfa/girdilere-iliskin-listeler/tutun-mamullerinin-uretiminde-kullanimina-izin-verilmeyen-girdilere-iliskin-liste.aspx
  In the limited list there is vanilin ethyl vanillin and coloring agents. 
http://www.tapdk.gov.tr/tr/anasayfa/girdilere-iliskin-listeler/tutun-mamullerinin-uretiminde-kullanimi-sinirlandirilmis-girdilere-iliskin-liste.aspx","WHO European Region"
"166","Turkmenistan","Тестирование, измерение и регулирование состава табачных изделий два года назад поручено Министерству здравоохранения и медицинской промышленности Туркменистана и Государственной службе «Туркменстандартлары».","В декабре 2014 года вышел новый ГОСТ 596-2014, согласно которому сигареты должны соответствовать требованиям настоящего стандарта и требованиям по содержанию вредных веществ в дыме одной сигареты не  превышающие значения по: никотину- 0,6 мг,  смоле – 6 мг, монооксиду углерода – 8 мг","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","It’s all done by the tobacco industry as fulfillment of regulation as required by the government","It''s all done by the tobacco industry as fulfilment of regulation as required by the government","WHO African Region"
"169","Ukraine","No progress","No progress","No progress","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","There has been no new regulation, legislation or policy relating to the contents of tobacco products adopted in the past two years.  However, the EU Tobacco Products Directive (2001/37/EC), on which the Tobacco Products (Manufacture, Presentation and Sale) (Safety) Regulations 2002 (the UK tobacco legislation) is based,  has undergone revision at EU level.  This revised Directive, which is expected to be finalised by April 2014,  will bring changes to the regulation of  tobacco product contents throughout the EU, following formal adoption of the final text by Member States and the European Parliament and transposition into national legislation by May 2016.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Actualmente se está trabajando en la posibilidad de reglamentar sobre aditivos y saborizantes.","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","За последние два года не имеется прогресс в осуществлении Статьи 9.","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Ministry of Health is developing the technical standard of Cigarette production including tar and nicotine regulation for official issuance in 2014","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","A list has been created on contents of tobacco products by Standards and Metrology Organization and the Ministry of Industry and Trade in Yemen.","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","No progress has been made in this area","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
