"","Party","2018","2016","2014","Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","In the last two years the activities for tobacco control included: the implementation of the European directive on Tobacco Products 2014/40/UE with the implementation of secondary legislation; the monitoring of the progress of national and regional prevention plans (with two specific targets on Tobacco) the funding of a national media caimpagns targeted; the funding of a project to monitoring the implementation of the TPD, the funding of a project  to increase the activities of the national quitline and a project to realize the website with the notifications of tobacco products and e cigarettes (as requested by article 5 and 20 of the TPD);","In the last two years the activities for tobacco control included: the new legislation which adopt the European directive on Tobacco Products 2014/40/UE; the activation of national and regional prevention plans (with two specific targets on Tobacco) the funding of a national media caimpagns targeted; the funding of different projects; the monitoring of the smoking bans by special corps of Police fof health;","In the last two years the activities for tobacco control included: the ban for people with less than 18 years old to buy cigarettes (including e-cig); the smoking ban in the school premises; the raise of the fines for people who sale tobacco to minors; the funding of a national media caimpagns targeted to the youngs; the funding of different projects for a total amount of around €10 000 000","WHO European Region"
"79","Jamaica","On July 15, 2013 the Public Health (Tobacco Control) Regulations 2013 was promulgated and subsequently amended in 2014. Over the past two years, there has been increased collaboration with several ministries, departments and agencies with a view to understanding and adhering to Jamaicas obligations under the FCTC and enforcing the regulations.
Jamaica commenced implementation of a National Strategic Plan for the Prevention and Control of NCDs in Jamaica 2013 to 2018. 
We have engaged stakeholders and have obtained written comments in relation to a Cabinet Submission on the impending Framework Convention on Tobacco Control (Implementation) Bill. The Cabinet Submission has been reviewed based on stakeholder feedback is now being finalized for presentation to Cabinet for approval to proceed with the drafting of the Bill in short order.","On July 15, 2013 the Public Health (Tobacco Control) Regulations 2013 was promulgated and subsequently amended in 2014. 
Jamaica commenced implementation of a National Strategic Plan for the Prevention and Control of NCDs in Jamaica 2013 to 2018. 
We now have a draft Discussion Bill on Tobacco Control. This relates to the impending Framework Convention on Tobacco Control (Implementation) Bill.","On July 15 2013 the Public Health (Tobacco Control) Regulations 2013 and implemented a National Strategic Plan for the Prevention and Control of NCDs in Jamaica 2013 to 2018.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","تقوم  اللجنة الوطنية للوقاية من اضرار التدخين  بعقد اجتماعات دورية وتعمل على تحديد السياسات العامة ومراجعتها في مجال التدخين  ، ويعمل قسم الوقاية من اضرار التدخين كمنسق بين جميع  الجهات المختلفة المعنية بالتبغ لتنظيم العمل والمراقبة والمتابعة والتدريب واجراء الدراسات  ويتمثل دور  عيادات الاقلاع عن التدخين بتقديم  المشورة  في الاقلاع  عن التدخين  مجانا لجميع  المواطنين تم اعداد الخطة الوطنية وتم تعديل قانون الصحة العامة رقم 11لسنة 2017 وتغليظ العقوبات ولتفعيل القانون تم تكليف 750 ضابط ارتباط لمكافحة التدخين .","تقوم  اللجنة الوطنية للوقاية من اضرار التدخين  بعقد اجتماعات دورية وتعمل على تحديد السياسات العامة ومراجعتها في مجال التدخين  ، ويعمل قسم الوقاية من اضرار التدخين كمنسق بين جميع  الجهات المختلفة المعنية بالتبغ لتنظيم العمل والمراقبة والمتابعة والتدريب واجراء الدراسات  ويتمثل دور  عيادات الاقلاع عن التدخين بتقديم  المشورة  في الاقلاع  عن التدخين  مجانا لجميع  المواطنين .","The National Committee for the Prevention of Smoking Damage holds regular meetings every 3 months and the Advisory Committee emanating from the National Committee on the Status of operational plans and comprehensive national and identify policies and reviewed in the fight against smoking and the department works to prevent smoking damage as a coordinator between the various parties involved in combating tobacco to organize and unify efforts to work on surveillance and follow-up and training of cadres and conduct studies and strengthening the role of smoking cessation clinics to provide counseling services and guidance in the field of smoking cessation for all Jordanian citizens for free.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Answer not provided","WHO European Region"
"83","Kenya","The Tobacco Control implementation has received some funding which was not in place in the past. The multi-sectoral approach has led to other sectors embracing tobacco control and taking part in implementing the policies that are the mandate of their respective sectors in exemplary ways.

The involvement and participation of civil society has strengthened the capacity for implementation of tobacco control including monitoring of Tobacco industry interference.","The Tobacco Control implementation has received some funding which was not in place in the past. The multi-sectoral approach has led to other sectors embracing tobacco control and taking part in implementing the policies that are the mandate of their respective sectors in exemplary ways.

The involvement and participation of civil society has strengthened the capacity for implementation of tobacco control including monitoring of Tobacco industry interference.","Answer not provided","WHO African Region"
"84","Kiribati","Article 5.1 - The focal person is supervised by the NCD Coordinator.His main duty is to establish strategies and policies to combat tobacco use by promoting awareness and anti-smoking advocacy programmes.","Article 5.1 - The focal person is supervised by the NCD Coordinator.His main duty is to establish strategies and policies to combat tobacco use by promoting awareness and anti-smoking advocacy programmes.","Article 5.1 -The Focal Person is supervised by the NCD coordinator. His main duty is to establish strategies and policies to combat tobacco use by promoting awareness and anti-smoking advocacy programmes.","WHO Western Pacific Region"
"85","Kuwait","The new Environment Protection Law 42/2014 will help alot in tobacco control","The new Environment Protection Law 42/2014 will help alot in tobacco control","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Меры по борьбе против табака были включены, как один из приоритетов  в
1) Национальную программу контроля и профилактики неинфекционных заболеваний  на 2013-2016 годы, (утверждена ППКР от 11.11.2013 года №597)
2) Национальную стратегию охраны и укрепления здоровья «Здоровье 2020» (утверждена ППКР от 04 июня 2014 №306); 
3) План мероприятий Правительства КР по реализации Программы по переходу Кыргызской Республики к устойчивому развитию на 2013-2017 годы

4) Создан Call centre по прекращению курения","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","The National Tobacco Control Committee was established in 2012 with composition with health and non-health sector.","The National Tobacco Control Committee was established in 2012 with composition with health and non-health sector.","Tobacco Control Focal point is developing TC activities and budgets plans and will be proposed to the National Tobacco Control Committee for approval. The Ministry of Finance is in the process of collecting health tax for TC fund.","WHO Western Pacific Region"
"88","Latvia","Although there is no national tobacco control strategy, tobacco control measures to be implemented are covered by  Public Health Strategy for 2014-2020.","Although there is no national tobacco control strategy, tobacco control measures to be implemented are covered by  Public Health Strategy for 2014-2020.","In the beginning of 2013 Children Rights Protection Law was amended to expand the definition of physical violence which now includes smoking in the presence of child as a way of physical violence. 
In 2013 expert working group was established and regulations were elaborated to introduce ban on sales of all electronic cigarettes and e-liquids (with and without nicotine). Not adopted yet. 
Amendments in tobacco control law were submitted to Parliament in the end of 2012. Among other proposals there are proposals to prohibit smoking on balconies as well as to expand tobacco advertising definition to restrict POS advertising. Amendments are not adopted yet.","WHO European Region"
"89","Lebanon","Limited progress since last report. Mostly relating to conducting a national situational analysis, developing a national smoking cessation plan and starting with its implementation.","Limited progress since last report. Mostly relating to conducting a national situational analysis, developing a national smoking cessation plan and starting with its implementation.","The National Tobacco Control Program (NTCP) has developed and led advocacy for a new comprehensive tobacco control law in Lebanon. which was approved by the Lebanese Parliament in September 2011. This law (Law 174) banned smoking in all indoor public places and public transport. banned all Tobacco Advertising. Promotion and Sponsorship. increased warning labels on packs from 15% to 40%. and included other restrictions such as banning sale to minors. The law and associated bylaws are available at: http://www.tobaccocontrol.gov.lb/Legislation/Pages/NationalLaw.aspx. 
The NTCP has also been formally included within the Ministry of Public Health structure and being supported by the ministry for hosting costs.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","تم إتخاذ تدابيرمنها  استحداث اللجنة الوطنية  لمكافحة التدخين واستخدام التنبغ    ومشاركة عدد كبير من الوزارات في  تنفيذ الالتزامات المتعلقة بمكافحة استخدام التبغ   كما تم التوقيع على البروتوكول  الخاص بمكافحة الاتجار غير المشروع بمنتجات التبغ","تم إتخاذ تدابيرمنها  استحداث اللجنة الوطنية  لمكافحة التدخين واستخدام التنبغ    ومشاركة عدد كبير من الوزارات في  تنفيذ الالتزامات المتعلقة بمكافحة استخدام التبغ   كما تم التوقيع على البروتوكول  الخاص بمكافحة الاتجار غير المشروع بمنتجات التبغ","Partial measures have been taken and are not up to the level of commitment. The political instability and security impact negatively on tobacco control activities.","WHO Eastern Mediterranean Region"
"93","Lithuania","The new Governmental Program Implementation Plan for 2017-2020 (approved in 13/03/2017) sets a priority  to strengthen public health (incl. reduction of demand and supply of tobacco, support people having unhealthy habits).

The State drug, tobacco and alcohol control and prevention programme for next period (2018-2028) is being prepared by inter-sectoral working group.","Answer not provided","Nothing has been changed on that issue after last report","WHO European Region"
"94","Luxembourg","-élaboration dun nouveau plan de lutte contre le tabagisme national 2016-2020.
-transposition de la directive européenne 2014/40/UE en droit national.
-campagne dinformation sur la nouvelle loi anti-tabac du Luxembourg.","-élaboration dun nouveau plan d eluttre contre le tabagisme (national) 2016-2020
-Transposition de la directive européenne 2014/40/UE en droit national","Answer not provided","WHO European Region"
"95","Madagascar","Un Comité Consultatif de Lutte Antitabac (CCOLAT) a été mis en place aussi et il travaille en collaboration étroite avec lOFNALAT qui harmonise et coordonne les activités. Un arrêté interministériel a été élaboré pour officialiser cette comité","Renforcement de la collaboration avec les points focaux","Création de l’Office National de Lutte Antitabac (OFNALAT) et mise à jour des points focaux dans chaque département Ministériel et ONG œuvrant dans la lutte antitabac.","WHO African Region"
"96","Malaysia","In October 2016, Malaysian government had given a mandate to Ministry of Health to develop our own Tobacco and Smoking Act to replace Control of Tobacco Products (CTPR) 2004.","Answer not provided","Since past year there has been significant progress in implementing Articles 5.1 & 5.2. These include: 
Establishment of National Strategic Plan for Tobacco Control from 2014-2025
The Strategic Plan will be established every 5 years 
Divided the Tobacco Control & FCTC Unit into subunit based on MPOWER Strategies 
Collaborative efforts with other agencies e.g. illicit trade expansion of quit smoking services smoke free initiative project and smoke free community project (KOSPEN) 
Various amendment has been undertaken within our CTPR 2004 e.g.: TAPS illicit cigarette and drafted Tobacco Control Bill","WHO Western Pacific Region"
"97","Maldives","The Tobacco Control Board is currently not in session, as its term has expired. Members for a new term is being selected.","The Tobacco Control Board is currently not in session, as its term has expired. Members for a new term is being selected.","Given the political scenario of the country although a Law was passed the implementation and enforcement has not been very successful.","WHO South-East Asia Region"
"98","Mali","Déjà des réunions ont été tenues. Le protocole sur le commerce illicite est déposé à lAssemblée pour être voté. Une augmentation des taxes a été adoptée en Conseil des Ministres.","Déjà des réunions ont été tenue. Le protocole sur le commerce illicite est déposé à lAssemblée pour être voté. Une augmentation des taxes a été adopté en Conseil des Ministres.","Answer not provided","WHO African Region"
"99","Malta","Transposition of  Tobacco Products Directive  - LN 67/2016 (Manufacture, Presentation and Sale of Tobacco and Related Products Regulations, 2016)","Transposition of  Tobacco Products Directive  - LN 67/2016 (Manufacture, Presentation and Sale of Tobacco and Related Products Regulations, 2016)","app=lp&itemid=21129&l=1
http://justiceservices.gov.mt/DownloadDocument.aspx","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","rien de neuf","-","Answer not provided","WHO African Region"
"102","Mauritius","The National Action Plan for Tobacco Control (NAPTC) 2015-2018 having been validated was implemented with regards to the Tobacco Control programmes and initiatives planned throughout the period stated and will still be covered throughout this year. The tobacco control initiatives of the Ministry are governed by the NAPTC.  The actions initiated in Tobacco control at the level of the Ministry is governed by the articles of the WHO FCTC and the provisions of the FCTC compliant tobacco legislations in force.The second set of graphic health warnings initially selected is being pre-tested actually and will be launched officially during WNTD 2018. The protocol for the Elimination of Illicit Trade is also in the process of being acceded and Mauritius is also working on the introduction of Plain Packaging as well.","A  Four year National Action Plan for Tobacco Control (2016-2019) has been validated and will soon be implemented.  There are seven smoking cessation clinics in the five health region that provide both non-pharmacological and pharmacological therapies to smokers who want to quit.   There is a moderate to high level of compliance as regards to smoking in public places.  The yearly increase in the taxation of tobacco products has brought a decline in tobacco consumption in Mauritius.","A National Steering Committee on Tobacco has been set up at the level of the Ministry since the implementation of the National Action Plan on Tobacco 2008-2012 in order to review and update tobacco control strategies and programmes. 

A national coordinating mechanism has been established at the level of the Ministry of Health and Quality of Life for better coordination of tobacco control programmes.","WHO African Region"
"103","Mexico","Cada seis años se elabora un Programa nacional contra el tabaquismo, en el que se definen las estrategias intersectoriales a desarrollarse.

En el terreno del legislativo, no se ha concretado ninguna reforma a la Ley general para el control del Tabaco, en busca de alcanzar los objetivos del CMCT. Las principales medidas del MPOWER que se sostienen en esta ley general, son parciales, es decir que no cumplen la totalidad de lo dispuesto en el CMCT y en sus directrices.

Asimismo, durante el periodo a nivel de leyes subnacionales, no hubo modificaciones en correspondencia con el CMCT.","La Oficina Nacional para el control de Tabaco, coadyuvó en la realización de la Encuesta Mundial de Tabaquismo en adultos, México 2015, los hallazgos de esta encuesta contribuye a la adopción y aplicación de medidas políticas para prevenir y reducir el consumo de tabaco, la adicción a la nicotina así como la exposición al humo de tabaco. 

A través de un convenio firmado entre la Oficina Nacional y la Unión Internacional Contra la Tuberculosis y Enfermedades Respiratorias, se pretende fortalecer la Ley General para el Control de Tabaco para hacerla 100% Libre de Humo. 

Este mismo convenio, incluye la implementación de Leyes 100% Libres en los Estados que aún no cuentan con una Ley para la protección de los no fumadores. 

Con el objetivo de reducir el consumo de tabaco, se están estableciendo a nivel institucional lineamientos de atención para la cesación del consumo de tabaco para ser difundidos a los 32 Estados de la República. Lo anterior, pretende homologar y regular los servicios que ofrecen atención para la cesación del consumo, incluyendo los Centros de Atención Primaria de las Adicciones y los Centros de Integración Juvenil entre otros.","Con el apoyo de esta Oficina Nacional. dependiente de la Comisión Nacional contra las Adicciones. se logró aprobar un incrementó al Impuesto Especial sobre Productos y Servicios (IEPS) que actualmente se aplica por la venta de cigarrillos. a razón de 7 pesos por cajetilla(en 2012). lo que aunado al Impuesto al Valor Agregado (IVA). que pasó del 15% al 16% sobre el precio al consumidor en 2010. significa que los impuestos totales por cajetilla de cigarrillos han ascendido al 62.8% del precio final en 2010. Considerando que en México. el consumo de cigarrillos ha disminuido conforme el precio se ha incrementado. por lo que será necesario seguir incrementando significativamente las tasas impositivas de modo que el impuesto total. sumando el Impuesto Especial sobre Productos y Servicios (IEPS) más el Impuesto al Valor Agregado (IVA). alcance el 75% del precio final. lo cual es compatible con las mejores prácticas internacionales y es característico de los países con políticas para el control del tabaco exitosas.
1. Emisión y publicación de la Ley General para el Control del Tabaco. publicada en el Diario Oficial de la Federación el 30 de mayo de 2008.
2. Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009. 
3. Emisión y publicación de Acuerdos en materia de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos. Fechas de publicación: 24 diciembre de2009. 9 de mayo de 2011. 23 de julio de 2012. 30 de noviembre de 2012 y 3 de enero de 2014.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","The Tobacco Control Advisory Council is the FSM version of the National Coordinating Mechanism. Its roles and responsibilities are included in the Terms of Reference created by the President of FSM. The Advisory was established in August 2014 and consisted of 7 members representing different agencies of the Government. The Advisory members were instrumental in the recommendations toward the Packaging and Labeling Bill, Tobacco Control Bill, Tax Increase Bill and other tobacco related issues such as the control of using and selling areca nuts. The costs of its operation is jointly supported by each agencies.","The Tobacco Control Advisory Council is the FSM version of the National Coordinating Mechanism. Its roles and responsibilities are included in the Terms of Reference created by the President of FSM. The Advisory was established in August 2014 and consisted of 7 members representing different agencies of the Government. The Advisory members were instrumental in the recommendations toward the Packaging and Labeling Bill, Tobacco Control Bill, Tax Increase Bill and other tobacco related issues such as the control of using and selling areca nuts. The costs of its operation is jointly supported by each agencies.","The Department of Health and Social Affairs is now near completion of its NCD Strategies Plan which included the Tobacco Action Plan. The Tobacco Control Program is coordinated and monitored by its focal point person and advocated for tobacco policies with respect to tobacco control for prevention and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke.","WHO Western Pacific Region"
"105","Mongolia","Multi-sectoral Plan of Action of FCTC in Mongolia and National Law on Tobacco control of Mongolia were developed in 2016, appointed full time officer in charge of Tobacco policy implementation at the National  Center for Mental  Health. half time officer appointed at the National center for Public Health.","Report not provided","The Revised version of law of Mongolia on Tobacco control was adopted in 2013. 
Quarterly national coordinating working group meeting was organized regularly. And developed and start implemented the regulation on tobacco control for production import trade and service","WHO Western Pacific Region"
"106","Montenegro","Activities of monitoring of tobacco roads were represented and  implemented during the entire previous period, as well as activities on promotion life without tobacco.

In Montenegro, National strategy for tobacco control in not in force.","Activities of monitoring of tobacco roads were represented and  implemented during the entire previous period, as well as activities on promotion life without tobacco.","In comparison with previous period National Commission in coordination with Ministry of Health the amendments on the Law on the restriction of use of tobacco products are adopted. In other areas activities in area of promotion and prevention are continued and the evidence of it is reduced number of young smokers","WHO European Region"
"107","Myanmar","- Regarding article 5.1 (financial resources and mechanisms of assistance), the National Tobacco Control Programme had mostly relied on the WHO biennium budget up to 2013 and there is no earmarked tax or sin tax yet for health promotion including tobacco control. The GYTS, GSPS surveys were done in 2001, 2004, 2007, 2011 and 2016 by the technical and financial support from CDC. In 2013, the National Tobacco Control Programme received the funding support from the Bloomberg Initiative Grant for 2 years’ project (2013-2015). 
- Myanmar has recently signed the MoU with South East Asia Tobacco Alliance for implementing 1 yr. project for tobacco free generation.
- Myanmar is also being selected as one of the FCTC 2030 Partner party in March 2017 for 4 yr. project.
- Regarding article 5.2 (reporting and exchange of information), Ministry of Health and Sports, the focal Ministry for tobacco control, has shared the information to related Ministries and all stakeholders, and has also exchanged the information related to tobacco control at regional workshops and meetings.","- Regarding article 5.1 (financial resources and mechanisms of assistance), the National Tobacco Control Programme had to be totally relied on the WHO’s support and there is no earmarked tax or sin tax yet for health promotion including tobacco control. In 2011, GYTS GSPS 2011 was done by the technical and financial support from CDC. In 2013, the National Tobacco Control Programme got the funding support from the Bloomberg Initiative for 2 years’ project (2013-2015).  
 - Regarding article 5.2 (reporting and exchange of information), Ministry of Health, the focal Ministry for tobacco control, has shared the information to related Ministries and all stakeholders, and has also exchanged the information related to tobacco control at regional workshops and meetings.","Regarding article 5.1 (financial resources and mechanisms of assistance) the National Tobacco Control Programme had to be totally relied on the WHO''s support and there is no earmarked tax or sin tax yet for health promotion including tobacco control. In 2011 GYTS GSPS 2011 was done by the technical and financial support from CDC. In 2013 the National Tobacco Control Programme got the funding support from the Bloomberg Initiative for 2 years'' project (2013-2015). 
Regarding article 5.2 (reporting and exchange of information) Ministry of Health the focal Ministry for tobacco control has shared the information to related Ministries and all stakeholders and has also exchanged the information related to tobacco control at regional workshops and meetings.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","2015-2020 NCD Strategy includes tobacco control","Report not provided","WHO Western Pacific Region"
"110","Nepal","a.	Tobacco and NCD Control Section has been established at NHEICC and functioning as a national focal point for 
         tobacco control.
b.	Draft National Tobacco Control Plan 2014
c.      FCTC 2030 Strategy: Nepal - 2018 January
d.      NHEICC director is the vice-chairperson of the Tobacco Tax Fund, responsible for overall management of the funds.","Report not provided","Tobacco and NCD Control Section is established in NHEICC as a national focal point for tobacco control.
Draft National Tobacco Control Plan 2014","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Nix","The partnership mentioned in our 2012 Report is still in place and functioning. As of the beginning of 2014 a national strategy for health prevention (Everything is health) was launched. The Ministry is participant on the same level as other multisectoral partners who have signed making the strategy not solely the responsibility of the ministry but instead a broadly supported network.
Please see this presentation in English for more information about the national strategy for health prevention:
http://ec.europa.eu/health/social_determinants/docs/ev_20140124_co05_en.pdf
Furthermore a number of measures have been taken in the past two years. These will be highlighted in the following questions.","WHO European Region"
"112","New Zealand","New Zealand has a goal of reducing smoking prevalence and tobacco availability to minimal levels, making us essentially smokefree by 2025 (Smokefree 2025). 

In the last two years New Zealand has progressed implementing its tobacco control programme, which includes but is not limited to:

- increasing tax excise rates by 10 percent on 1 January 2016, 2017 and 2018
- introducing tobacco standardised packaging in March 2018
- monitoring the governments ""better help for smokers to quit"" target to ensure that over 95% of smokers admitted to hospital, over 90% of smokers who receive primary health care and 90% of pregnant women receiving maternity care who smoke are provided with smoking cessation advice
- supporting the provision of stop smoking services and Quitline (which runs 24/7)
- supporting the provision health promotion campaigns by New Zealands Health Promotion Agency, as well as other advocacy services by other key stakeholders","The NZ Government has adopted the goal of ""reducing smoking prevalence and tobacco availability to minimal levels by 2025.  The 2015-2019 Statement of Intent sets targets of 10% daily smoking prevalence in 2018 and halving the Maori and Pacific smoking prevalence from their 2011/12 levels in 2018.  

Tax excise rates have increased on 1 January 2015 and 1 January 2016  as outlined above.

Projects conducted under the Pathway to Smokefree New Zealand 2025 Innovation Fund ($5 million / year) have been conducted and are being evaluated.

A Bill to introduce standardised (""plain"") packaging is before Parliament.

Under the Government Health Target ""Better Health for smokers to quit"" over 95% of smokers admitted to hospital are provided with smoking cessation advice, as are over 90% of smokers who receive primary health care and 90% of pregnant women who smoke when receiving maternity care.

Health promotion campaigns are run by the Health Promotion Agency and the Quitline - both government funded.","The New Zealand Government (March 2011) adopted the goal of “reducing smoking prevalence and tobacco availability to minimal levels thereby making New Zealand essentially a smoke-free nation by 2025”.
To achieve the long-term smoke-free 2025 goal interim targets have been set. They are reducing daily smoking prevalence to 10% in 2018 and the Maori and Pacific rates halving from their 2011 levels in 2018.
Tobacco excise increases on 1 January 2013 and 1 January 2014 as outlined above. Further 10% increases on 1 January 2015 and 1 January 2016 have been legislated for.
A ban on tobacco displays in retail outlets came into force on 23 July 2012
Infringement notices to assist enforcement of the ban on selling tobacco products to minors (those under 18 years) also came into force on 23 July 2012 
In the 2012 Budget the Government allocated $5 Million / year for the Pathway to Smokefree New Zealand 2025 Innovation Fund. For more information see http://www.health.govt.nz/our-work/preventative-health-wellness/tobacco-control/pathway-smokefree-new-zealand-2025-innovation-fund","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Le Niger a parachevé la mise en place de son dispositif juridique en matière de lutte contre le Tabac, avec ladoption des derniers arrêtés  sur louverture et lexploitation des points de vente et les avertissements graphiques.","Report not provided","WHO African Region"
"115","Nigeria","National Tobacco Control Act came into force on 26th May, 2015
Regulations regarding the National Tobacco Control Act 2015 drafted
National Tobacco Control Committee inaugurated 12th July 2016
Tobacco Control Unit Established Sept. 2017","National Tobacco Control Act came into force on 26th May, 2015
Regulations regarding the National Tobacco Control Act 2015 drafted
National Tobacco Control Committee to be inaugurated 19th April 2016","It has been strengthened in Nigeria","WHO African Region"
"116","Niue","Report not provided","Report not provided","The Focal Point has been working with one NGO group the Child of the South Pacific to promote tobacco control","WHO Western Pacific Region"
"117","Norway","No progress. The tobacco control unit has suffered from budget cuts.","Answer not provided","A new national Tobacco Control Strategy was launched in 2013 “A tobacco-free future. National strategy for tobacco control 2013–2016”.http://www.regjeringen.no/pages/1664238/National_strategy_tobacco.pdf
Other relevant plans are:
Public Health Report. Good health – a common responsibility. Meld. St. 34 (2012–2013) Report to the Storting (White Paper). http://www.regjeringen.no/en/dep/hod/documents/regpubl/stmeld/2012-2013/meld-st-34-20122013-3.html?id=745941
NCD-Strategy. For the prevention diagnosis treatment and rehabilitation of four non communicable diseases: cardiovascular disease diabetes COPD and cancer.http://www.regjeringen.no/pages/38449517/ncd_strategy_060913.pdf","WHO European Region"
"118","Oman","توجد أية تنسيق وطنية
وجود قوانين لحظر استخدام التبغ في الأماكن العامة المغلقة في جميع محافظات السلطنة
حظر استيراد وتداول التبغ غير المدخن
وضع مواصفة قياسية تم بموجبها وضع الصور والتحذيرات  على علب منتجات التبغ
يتم حاليا اجراء دراسة لاستخدام التبغ بين البالغين
يوجد قانون بحظر استيراد وتداول  السجائر والشيشة الالكترونية
حظر الترويج لمنتجات التبغ
منغ عمل التخفيضات على منتجات التبغ
لا يتم مقابلة شركات التبغ بشكل عام وتم ايجاد استمارة تعارض مصالح لاعضاء اللجنة الوطنية لمكافحة التبغ والتنبه على دوائر الوزارة بعدم شراء ادوية من وكلاء شركات التبغ وكذلك التنبيه على جميع الوحدات الحكومية المعنية بعدم قبول معونات وهبات من شركات التبغ.","توجد أية تنسيق وطنية
وجود قوانين لحظر استخدام التبغ في الأماكن العامة المغلقة في جميع محافظات السلطنة
حظر استيراد وتداول التبغ غير المدخن
وضع مواصفة قياسية تم بموجبها وضع الصور والتحذيرات  على علب منتجات التبغ
يتم حاليا اجراء دراسة لاستخدام التبغ بين البالغين
يوجد قانون بحظر استيراد وتداول  السجائر والشيشة الالكترونية
حظر الترويج لمنتجات التبغ
منغ عمل التخفيضات على منتجات التبغ
لا يتم مقابلة شركات التبغ بشكل عام وتم ايجاد استمارة تعارض مصالح لاعضاء اللجنة الوطنية لمكافحة التبغ والتنبه على دوائر الوزارة بعدم شراء ادوية من وكلاء شركات التبغ وكذلك التنبيه على جميع الوحدات الحكومية المعنية بعدم قبول معونات وهبات من شركات التبغ.","- There is a national coordinating mechanism for tobacco control. 
- However there are no laws prohibiting the use of tobacco in enclosed public places in all governorates of the Sultanate. 
- Prohibiting the import and manufacture of smokeless tobacco. 
- GCC standards require pictures on cigarette packs. 
- Planning to conduct a study of tobacco use among adults (GATS).","WHO Eastern Mediterranean Region"
"119","Pakistan","There is no comprehensive multisectoral national tobacco control strategy in place in Pakistan. Rather, a strategic plan of action for tobacco control was established by Tobacco Control Cell. Moreover, a dedicated Tobacco Control Cell is working at Federal Level and coordinating with provincial governments and other stakeholders for implementation of plans. Tobacco Control Cell is devising a sustainable funding mechanism for tobacco control in Pakistan. The Cell coordinates with Provincial Governments to sustain tobacco control activities at subnational level. Resultantly, Provincial Tobacco Control Cell have been established in KPK and Balochistan. Same commitment has been shown by other provinces.","A strategic plan of action for tobacco control was established by Tobacco Control Cell. Moreover, a dedicated Tobacco Control Cell is working at Federal Level and coordinating with provincial governments and other stakeholders for implementation of plans. Tobacco Control Cell is devising a sustainable funding mechanism for tobacco control in Pakistan. The Cell coordinated with Provincial Governments to sustain tobacco control activities at subnational level. Resultantly, Provincial Tobacco Control Cell have been established in KPK and Balochistan. Same commitment has been shown by other provinces.","Government of Pakistan developed a plan for tobacco control. A Bloomberg funded project is also being implemented. Federal government coordinated with Provincial Governments to finance for provincial tobacco control programmes. A Provincial Tobacco Control Cell has been created in KPK.","WHO Eastern Mediterranean Region"
"120","Palau","With reference to Article 5.1, the Palau National NCD Plan was finalized in 2015 and the section on Tobacco Control serves as the FCTC implementation plan (see attached).  With reference to Article 5.2, the CM was formally established in May, 2015 through Executive Order 379 as described above.  Funding for activities to implement the NCD national plan will be available from tobacco and alcohol taxes as described in B 86 above.","With reference to Article 5.1, the Palau National NCD Plan was finalized in 2015 and the section on Tobacco Control serves as the FCTC implementation plan (see attached).  With reference to Article 5.2, the CM was formally established in May, 2015 through Executive Order 379 as described above.  Funding for activities to implement the NCD national plan will be available from tobacco and alcohol taxes as described in B 86 above.","Progress is ongoing in 2014 as new plans (for both tobacco control and NCDs) are being developed as well as efforts taking place to establish a coordinating mechanism.","WHO Western Pacific Region"
