"","Party","2018","2016","2014","Region"
"122","Papua New Guinea","Education has been conducted in a small scale due to lack of resources. 

It is anticipated that more advocacy will be conducted when the Health Promotion Trust Fund is established under the current Act. The moneys will be coming from mostly tax and registration.","Education has been conducted in a small scale due to lack of resources","Churches are active in providing this program by visiting the schools. It is not very active as not taken up in whole of the country.","WHO Western Pacific Region"
"123","Paraguay","En la Ley Nº 5538/15, en su Capito VI Articulo 17  expresa: El Ministerio de Educación y Cultura deberá incluir en los planes y programas de estudio en toda la Republica objetivos y contenidos destinados  a educar a alumnos y alumnas sobre los daños que provoca  en el organismo los productos de tabaco y la exposición al humo, asi como su carácter adictivo. En las  intervenciones realizadas  en la comunidad educativa se incluye el tema tabaco.","En la Ley Nº 5538/15, en su Capito VI Articulo 17  expresa: El Ministerio de Educación y Cultura deberá incluir en los planes y programas de estudio en toda la Republica objetivos y contenidos destinados  a educar a alumnos y alumnas sobre los daños que provoca  en el organismo los productos de tabaco y la exposición al humo, asi como su carácter adictivo.","Se ha logrado insertar en la currícula de la escolar básica y nivel medio de educación. el tema tabaquismo en forma independiente de las demás adicciones. Se ha logrado capacitar a docentes para el correcto desarrollo curricular. Se ha logrado alianzas con facultades de profesiones de la salud a fin de lograr la inserción del tema tabaquismo en la currícula.","WHO Region of the Americas"
"124","Peru","El Ministerio de Salud a través de la Dirección de Promoción de la Salud ha implementado el recorrido del Bus Antitabaco del Ministerio de Salud, el cual recorre instituciones Educativas y Universidades 

https://elcomercio.pe/lima/sucesos/ministerio-salud-bus-antitabaco-recorre-colegios-informar-danos-consumo-cigarrillos-428916","Answer not provided","El Ministerio de Educación ha elaborado y validado un programa de prevención del consumo de drogas. que incluye sesiones de tutoría sobre prevención del consumo de tabaco. el cual está dirigido a estudiantes del nivel de educación secundaria. Asimismo se cuenta con lineamientos para la educación de una vida sin drogas adecuados a los aprendizajes fundamentales propuestos en el Marco Curricular Nacional. donde se contempla estrategias para la prevención del consumo de drogas legales como ilegales.","WHO Region of the Americas"
"125","Philippines","For the last two years, the health department conducted 2 school advocacy activities during the celebration of National No Smoking Month in June; and developed the 2nd set of GHW templates and Executive Order 26 materials.","Information, Education and Communication (IEC) materials produced cover a variety of tobacco control areas such as: smoke free environment and Article 5.3., which includes both traditional and digital communications. The Regional Tobacco Control Networks (RTCN) working on tobacco control promotion also developed their own IEC materials.","Answer not provided","WHO Western Pacific Region"
"126","Poland","The number of persons covered by education increases every year.","The number of persons covered by education increases every year. CSI implemented a new program aimed at women in reproductive age.","The proportion of people exposed to tobacco smoke in public places decreases regularly.","WHO European Region"
"127","Portugal","The national program develops training activities for health professionals and produces materials to inform and promote health literacy of the general population. At regional and local level several projects are","The national program develops training activities for health professionals and produces materials to inform the public and to health education","The national program develops training activities for health professionals and produces materials to inform the public and to health education.","WHO European Region"
"128","Qatar","MOPH is implementing four phases media campaign for different issues: tobacco hazards, tobacco control law, delay initiation and cessation promotion.
MOPH  also have tobacco cessation as pert of the routine healthy life style campaigns
- also MOPH is doing one to one counselling in workplaces and community events for motivating quitting based on CO testing
as well as celebrating the WNTD in community events.","-	We implement a Workshop on prevention and reduction of tobacco use among youth in Doha-Qatar   
-	Implement a  National Training for Media and Communication Specialists on Tobacco Control  
-	Implement the   Tobacco Treatment Specialist certification course” organized by Public Health Department and  delivered by Mayo Clinic- in Doha.","Awareness raising has been done with the occasion of health days. and awareness campaigns were conducted throughout the year. aimed at all age groups and has been the development of educational programs and a training sessions for each of the above categories.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","- With the theme of “Smoking is a disease, Quitting is the cure”, the campaign raised awareness on the entry into force of pictorial health warning from Dec. 2016.
- Modelling after US CDC’s Tips from Formal Smokers campaign, Korean version of Tips campaign was developed and launched via national TV, radio ads to inform harmful consequences of tobacco use.


- Implementing public advertisement under the theme “If you don’t quit today, there is no tomorrow ”  to raise awareness on harmful ingredients of tobacco products and risks of being exposed to the toxic constituents.
- Expanding communicational activities via social media, including ‘web drama’, ‘web-toon’ and ‘viral video’, to target young population
- Since 2007, Anti-tobacco Campaign Supporters, groups of college students(young adults) for tobacco control advocacy activities, has been recruited and operated every year in order to promote tobacco-free environment.","- Carrying out public campaign using a fear appeal to emphasize health risk of tobacco products.
- Developing Korean Antismoking Campaign Evaluation index (KACEI) to evaluate the effect of Korean anti-smoking campaigns.



- Implementing public advertisement under the theme “Smoking is a disease, Quitting is the cure” to promulgate tobacco control policy, particularly with respect to reinforcing and expanding of smoking cessation services.
 - Producing ‘web drama’, ‘web-toon’ and ‘viral video’ for anti-smoking campaign beyond the traditional media such as TV, radio, print, outdoor.
- 2015 KACEI analysis was conducted a comprehensive impact assessment of public advertisements and campaign for tobacco control policies, and planning next strategies to reflect its implication.","<Smoke-free campaigns in 2012>
- Conducting public advertisement slogan with “Thanks to you Korean health territory is getting wider” to promulgate tobacco control policy particularly with respect to extending of smoke-free areas.
- Intensively promoting the fifth session of Conference of the Parties of WHO FCTC which held from 12 to 17 November 2012.
- Cooperating with the Yeosu Expo organizing committee and carrying out smoke-free campaigns to expo visitors. 
< Smoke-free campaigns in 2013>
- Implementing public advertisement slogan with “anywhere people are there is smoke-free zone in Korea” to promulgate tobacco control policy particularly with respect to extending of smoke-free areas.
 - Producing ''social movie'' beyond the traditional media such as TV radio print outdoor. It is an omnibus style film composed of three short films. A famous actor and two directors participated in making movies. It drew attention through internet and SNS from young generations.
- Making a storybook to prevent smoking and provide useful educational information targeted children.","WHO Western Pacific Region"
"130","Republic of Moldova","In 2017 conducted a national communication campaign focused on current and potential users of tobacco. Were prepared and distributed within the country informational materials, specific information for different groups of the population (leaflets and posters for the general population, young people and adolescents, pregnant women and mothers). Were prepared and placed on radio and TV video and audio materials for smoking prevention and cessation.Were prepared Fact sheet for students and guide for teachers and spend an special hour in High Schools institutions on smoking prevention, treatment and counseling guidelines on smoking web page on the issue of tobacco (legislative, regulatory, health promotion events, and so on ). for 2016 is planned another communication campaign focused on implementation of smoke free enclosed spaces.","In 2014 conducted a national communication campaign focused on current and potential users of tobacco. Were prepared and distributed within the country informational materials, specific information for different groups of the population (leaflets and posters for the general population, young people and adolescents, pregnant women and mothers). Were prepared and placed on radio and TV video and audio materials for smoking prevention and cessation.Were prepared Fact sheet for students and guide for teachers and spend an special hour in High Schools institutions on smoking prevention, treatment and counseling guidelines on smoking web page on the issue of tobacco (legislative, regulatory, health promotion events, and so on ). for 2016 is planned another communication campaign focused on implementation of smoke free enclosed spaces.","In 2013 was achieved national communication campaign focused on current and potential users of tobacco. Were prepared and distributed in the country informational materials specific information for different contingent of the population (leaflets and posters for the general population young people and adolescents pregnant women and mothers).
Were prepared and placed on radio and TV video and audio materials for smoking prevention and cessation. Were prepared Factsheet for students and guide for teachers 
and spend an hour special pre-university institutions smoking prevention treatment and counseling guidelines on smoking web page on the issue of tobacco (legislative regulatory health promotion events and so on ). It was conducted a training workshop for media on ''Communication in tobacco control.'' Participants heard about the evolution and current state of communication in the field of tobacco consumption in Moldova and risks to health the National Communication Campaign focused on current and potential users of tobacco the Moldovan legislation in tobacco control and participated in discussions and practical work regarding the role of media in communication for behavior change and prevention of smoking.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Министерством здравоохранения Российской Федерации в рамках проведения Года борьбы с сердечно-сосудистыми заболеваниями (далее – ССЗ) были разработаны социально-информационные материалы, стимулирующие граждан к профилактике ССЗ, занявшие призовое место во Всероссийском конкурсе социальной рекламы среди органов государственной власти «Импульс».
Для привлечения внимания населения к проблемам, связанным с ССЗ, в регионах Российской Федерации проведены следующие мероприятия: организована трансляция более 4,7 тыс. тематических видеороликов, вышло более 1 тыс. телевизионных и более 1,5 тыс. радиопередач с ведущими специалистами в области ССЗ, было подготовлено около 4 тыс. публикаций в региональных средствах массовой информации, проведено более 4,2 тыс. массовых акций и более 60 тыс. информационно-образовательных мероприятий, распространено более 1,2 млн памяток и буклетов о факторах риска развития ССЗ.
Совместно с аэропортами Внуково, Шереметьево и Домодедово были размещены информационные плакаты на территории аэровокзалов, в бортовых журналах авиакомпании «Ютейр». В Московском метрополитене была проведена кампания по информированию посредством голосовых сообщений, а операторами сотовой связи «МТС» и «Билайн» посредством SMS-сообщений.
В ноябре 2015 г. Министерство здравоохранения Российской Федерации презентовало социальный коммуникационный проект «Фабрика здоровья». Проект направлен на работу с факторами риска, и адресован активным людям трудоспособного возраста, которые рискуют столкнуться с первыми последствиями нездорового образа жизни. Суммарный охват аудитории интернет-проекта «Фабрика здоровья» более 10 млн человек.
Функционирует мультимедийный Интернет-портал о здоровом образе жизни www.takzdorovo.ru, среднемесячная посещаемость сайта в 2014 году составила в среднем 250 000 пользователей. На нем размещено большое количество материалов по теме сокращения по борьбе против табака, в том числе статьи, новости, авторские колонки и опросы. Работает единая телефонная справочная служба программы «Здоровая Россия» 8 800-200-0-200, где предоставляются бесплатные консультации по отказу от табака, о работе центров здоровья и др. Среднемесячное количество обращений на горячую линию составило около 7 000 вызовов.","In November-December 2013 year implemented youth project ''Breathe freely'' on the canals and the Muses which culminated in the largest concert in Moscow with participation of Russian stars. The project involved more than 4 million. people aged from 12 to 25 years accounting for 31% of all of the target audience living in cities with a population of 100000 or more; total project-11380000 contacts. On average each viewer project had 3 contact with the materials of the project.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Training was provided to special groups of educators, health workers as part of the preparation and reporting of results for educators, administrators, health workers, community workers.  Public consultation held on tobacco legislation provided training to administrators, and other public sector and civil society representatives.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","There are ongoing health awareness programs on tobacco that are continuously carried out; Samoa also celebrates World No Tobacco Day and as a party of the FCTC 2030 Project, Tobacco Control has become a main topic in all awareness and education programmes.
MoH has also implemented the PEN Faasamoa programme where Tobacco Control is incorporated and continuous awareness programmes especially carried out in villages and communities.","There are ongoing health awareness programs on tobacco that are continuously carried out","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","We are implementing a project for a “Smokeless hospital” included in National Health Plan (page 32) http://www.sanita.sm/on-line/home/authority/piano-sanitario-e-socio-sanitario/piano-sanitario-e-socio-sanitario.html","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","تم تغطية جميع القطاعات وتقديم برامج التوعية والتثقيف الصحي والتي من خلالها شهد البرنامج اقبالا كبيرا من  الراغبين والراغبات في الاقلاع عن التدخين حيث بلغ عدد 
مراجعي العيادات في السنتين الماضيتين 120000 مراجع تقريبا
بالاضافة للجهود المبذولة من برنامج عون على تثقيف الجمهور والطلاب في المولات والمدارس حيث توجد عيادات متنقلة تقدم خدمات الاقلاع عن التدخين من علاج سلوكي معرفي و دوائي مجانًا","تم تغطية جميع القطاعات وتقديم برامج التوعية والتثقيف الصحي والتي من خلالها شهد البرنامج اقبالا كبيرا من  الراغبين والراغبات في الاقلاع عن التدخين حيث بلغ عدد مراجعي العيادات في السنتين الماضيتين 30,000 مراجع","1. Developed a Web site for the anti-smoking program to be a scientific reference and awareness for those interested in the fight against smoking.
2. Launched a number of websites for the program on the Internet namely: (Facebook community forum posts YouTube launched the Web site for the World Day campaign).
3. Focusing on the global convention for tobacco control on the World No Tobacco Day in 2011 and health activities in this field.
4. Started an awareness page monthly in the Al-Riyadh newspaper (temporarily every two months).
5. Broadcasted awareness messages through television screens in clinics and private hospitals (number of screens: 600).","WHO Eastern Mediterranean Region"
"141","Senegal","Education nous avons  été  dans les universités, les établissements denseignement scolaires ;
Communication: un plan de communication est disponible et est entrain dêtre mis en oeuvre. Des émissions sont faites à la radio et à la télévision, des spots radio et TV ont été produits et diffusés dans deux chaines de radios pendant deux mois, des panneaux lumineux  de communication ont diffusés pendant deux mois sur les différents espaces publics.
Formation: Les membres des CRLT et CDLT ont été formés de 2016 à 20178.  Les téléconseillers du Service national de l Education et de lInformation pour la Santé (SNEIPS) qui gère le n °  vert du Ministère de la santé et  cinquante (50)  formateurs du mouvement scout ont été formés 2017. 
Sensibilisation: en plus de panneaux lumineux,  des caravanes et des campagnes de sensibilisation ont été déroulées à loccasion des événements de masses.","Answer not provided","En 2013 avec l’appui de l’organisation World Lung Foundation le Sénégal a mené une vaste campagne médiatique axée sur le message « éponge » qui a été choisi entre autres à la suite d’enquêtes au près des populations","WHO African Region"
"142","Serbia","There has not been much progress since the previous report in 2016. Very limited amount of money has been allocated for prevention in tobacco control.
Seminars were organized by the Public Health Institute of Serbia for health professionals, policy makers and local community related to health consequences of tobacco use, use of waterpipes and their health effects, tobacco use in youth and environmental impact of tobacco use (4 seminar, approximately 130 participants).","There has not been much progress since the previous report in 2014. Very limited amount of money has been allocated for prevention in tobacco control.
However, in 2014 the Twinning Light EU project Improving Tobacco Control in the Republic of Serbia” was performed by the Ministry of Health of the Republic of Serbia and Finnish Institute of Health and Welfare. One of the components was  awareness raising and increased knowledge among decision makers, media and civil society about the current smoking problem in Serbia, heavy burden of tobacco attributable diseases, and their costs to society and health of individuals, as well as proper implementation of the WHO FCTC, EU and WHO best practice. One day workshop was organized only for the representatives from different sectors of the Government and representative of the National Parliament, and three more workshops for the health professionals, NGOs and media.","There has not been progress since previous report. However in 2013 the Standard Twinning Light Project entitled “Improving Tobacco Control in the Republic of Serbia” under the IPA has been approved and will start in April 2014 with the purpose to strengthen national capacity for tobacco control in order to develop tobacco control monitoring and information system to harmonize national regulations with legislation of EU and to foster multi-sector cooperation.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Several sensitization programs were organised to various target groups during the last two years. This includes: several media programs on the national tobacco control act smoking cessation program and world no tobacco days. Several sessions to work places educators administrators decision-makers community workers and NGO''s on the national tobacco control act especially the ban smoking in enclosed public work places and public transports and the health warnings on tobacco packages. Data from survey such as GYTS or GSHS are used to shape education programs.","WHO African Region"
"144","Sierra Leone","Sensitization on the effects of tobacco has been going on with support from various Civil Society Organizations locally. Unfortunately there is poor coordination, lack  technical skills and no  funding to support them. Many tobacco users are not aware of the health hazards and addictive nature of tobacco, while non-tobacco users lack knowledge of the effects of exposure to tobacco smoke.","Answer not provided","The Ministry of Youth Employment and Sport in partnership with the Ministry of Health and Sanitation (MoHS) worked to sensitize youth communities (mostly in the eastern and southern districts) within the framework of prevention of drug use.
GOAL Sierra Leone: an NGO working in health matters in collaboration with the Health Education Division of the Ministry of Health and Sanitation has developed posters and videos (for World No Tobacco Day 2012) on the health effects of tobacco use; in March 2012.","WHO African Region"
"145","Singapore","Identifying, developing and sustaining partnerships is key to the implementation and effectiveness of programmes. The Health Promotion Board actively engages educational institutions, private workplaces, the uniformed services, health professionals, youth organisations, community and religious groups, and parents, to promote a smoke-free lifestyle. Partnership is often in the form of capacity building and consultative service to improve knowledge and skills pertaining to tobacco control, as well as providing assistance in the organisation of implementing appropriate tobacco control programmes for various target audiences. 

Healthcare Institutions

Healthcare professionals are equipped with the skills and knowledge to provide opportunistic smoking cessation advice to patients through a structured smoking cessation training programme, known as the Certification for Quit Smoking Consultants (CQSC). 

HPB works in collaboration with restructured hospitals (owned by the Government and receives a government subsidy, but is run as a private company) to fund their inpatient smoking cessation programme. As smoking could aggravate or induce many health conditions, the inpatient smoking cessation program aims to nudge smokers kick start their quitting journey during their stay in the hospital.  

Smoking cessation counselling is also available at more than 150 healthcare touch points island-wide, which include retail pharmacies and primary care institutions. 

Workplaces

HPB works with workplaces to develop customized workplace smoking control programmes that aim to help employees who smoke quit the habit to achieve better health, finances and productivity at work. 
These programmes fall into three broad categories: awareness, cessation, and sustenance. For awareness, HPB conducts motivational talks that encourage smokers to contemplate quitting and non-smokers to continue maintaining a smoke-free lifestyle. HPB also distributes support resources such as posters and pamphlets to workplaces. These help to de-stigmatize smoking and foster a supportive work environment for smokers to quit. For cessation, HPB conducts group counselling sessions for smokers in their workplaces over a period of 6 weeks. Smokers are also encouraged to sign up for the I Quit 28-day countdown challenge to complement their participation in the workplace programme. For sustenance, HPB provides smoking cessation counselling training for interested staff so that they are equipped to provide opportunistic counselling advice to their smoker colleagues.   

HPB also works with the Uniformed Services, including both recruits and management personnel, to develop and implement smoking cessation programmes specifically tailored to their needs and setting. This includes holistic health seminars where smoking is introduced as a negative coping mechanism, group cessation programmes with interactive activities, as well as capacity building workshops for interested personnel. Since 2014, HPB has been working with the Singapore Armed Forces to expand the suite of smoking control programmes to more units.

Youth Programmes

Education and awareness, with appropriate interventions, are critical in preventing tobacco use and initiation among youths. HPB works closely with the Ministry of Education (MOE) and Institutes of Higher Learning (IHLs) to incorporate anti-tobacco messages into the curriculum and co-curricular activities. These initiatives aim to raise awareness about the benefits of leading a tobacco-free lifestyle, dispel common misconceptions about smoking, and equip youth with life skills to refuse cigarette offers.

HPB also adopts a targeted approach by offering smoking cessation interventions to youth smokers in schools and community organisations.  These cessation programmes for youth are underpinned by a strengths-based approach that seeks to harness positive aspects of the youth to bring about behaviour change. This approach is based on the understanding that youth will be more ready to address their problems when they feel empowered and more confident about their own abilities. 

HPB’s cessation programme helps youth channel their attention away from smoking and other risky behaviours by engaging in healthy activities aligned with their strengths. It also equips youth with the knowledge and skills to kick the habit and learn coping strategies to better deal with stress, anger, frustration or boredom. 

Student Health Advisors (SHAs) provide tailored smoking cessation counselling to youth smokers in schools. Counselling sessions are conducted on an individual and/or group basis, depending on the youth’s specific needs and preferences.

HPB complements the school-based smoking cessation efforts with a youth-targeted web-based smoking cessation programme, www.breakfree.sg, which helps youth to understand the harms of smoking and equips them with coping strategies to deal with withdrawal symptoms and quit the habit for good. Counselling support is also provided via HPB’s Quitline (Tel: 1800 438 2000) services.

Community 

Besides preventing smoking initiation among youth, HPB also focuses on smoking cessation to encourage quitting among the general population. To this end, HPB launched the I Quit Movement in June 2011 to inspire smokers to quit with the use of inspiring testimonials and role models coupled with a strong support network which smokers can tap on.  

As part of its 2013 I Quit campaign, HPB introduced the Let’s Quit: The 28-Day Countdown. The 28-Day Countdown is based on findings that smokers who stay smoke-free for 28 days are five times more likely to succeed for good.  The 28-Day Countdown helps smokers quit smoking by breaking down the quit journey into daily, small actionable steps, and equip them with the knowledge and support to remain smoke-free through the crucial period of 28 days. 
Since 2014, the programme has reached out to approximately 10,000 smokers per year and that 10% of the participants stayed smoke-free for 28 days.

In 2018, HPB will continue to reach out to smokers via roadshows at community and workplace settings.  HPB will also expand its outreach and support network","Identifying, developing and sustaining partnerships is key to the implementation and effectiveness of programmes. The Health Promotion Board actively engages educational institutions, private workplaces, the uniformed services, health professionals, youth organisations, community and religious groups, and parents, to promote a smoke-free lifestyle. Partnership is often in the form of capacity building and consultative service to improve knowledge and skills pertaining to tobacco control, as well as providing assistance in the organisation of implementing appropriate tobacco control programmes for various target audiences. 

Healthcare Institutions

Healthcare professionals are equipped with the skills and knowledge to provide opportunistic smoking cessation advice to patients through a structured smoking cessation training programme, known as the Certification for Quit Smoking Consultants (CQSC). 

HPB works in collaboration with restructured hospitals (owned by the Government and receives a government subsidy, but is run as a private company) to fund their inpatient smoking cessation programme. As smoking could aggravate or induce many health conditions, the inpatient smoking cessation program aims to nudge smokers kick start their quitting journey during their stay in the hospital.  

Smoking cessation counselling is also available at more than 150 healthcare touch points island-wide, which include retail pharmacies and primary care institutions. 

Workplaces

HPB works with workplaces to develop customized workplace smoking control programmes that aim to help employees who smoke quit the habit to achieve better health, finances and productivity at work. 
These programmes fall into three broad categories: awareness, cessation, and sustenance. For awareness, HPB conducts motivational talks that encourage smokers to contemplate quitting and non-smokers to continue maintaining a smoke-free lifestyle. HPB also distributes support resources such as posters and pamphlets to workplaces. These help to de-stigmatize smoking and foster a supportive work environment for smokers to quit. For cessation, HPB conducts group counselling sessions for smokers in their workplaces over a period of 6 weeks. Smokers are also encouraged to sign up for the I Quit 28-day countdown challenge to complement their participation in the workplace programme. For sustenance, HPB provides smoking cessation counselling training for interested staff so that they are equipped to provide opportunistic counselling advice to their smoker colleagues.   

HPB also works with the Uniformed Services, including both recruits and management personnel, to develop and implement smoking cessation programmes specifically tailored to their needs and setting. This includes holistic health seminars where smoking is introduced as a negative coping mechanism, group cessation programmes with interactive activities, as well as capacity building workshops for interested personnel. Since 2014, HPB has been working with the Singapore Armed Forces to expand the suite of smoking control programmes to more units.

Youth Programmes

Education and awareness, with appropriate interventions, are critical in preventing tobacco use and initiation among youths. HPB works closely with the Ministry of Education (MOE) and Institutes of Higher Learning (IHLs) to incorporate anti-tobacco messages into the curriculum and co-curricular activities. These initiatives aim to raise awareness about the benefits of leading a tobacco-free lifestyle, dispel common misconceptions about smoking, and equip youth with life skills to refuse cigarette offers.

HPB also adopts a targeted approach by offering smoking cessation interventions to youth smokers in schools and community organisations.  These cessation programmes for youth are underpinned by a strengths-based approach that seeks to harness positive aspects of the youth to bring about behaviour change. This approach is based on the understanding that youth will be more ready to address their problems when they feel empowered and more confident about their own abilities. 

HPB’s cessation programme helps youth channel their attention away from smoking and other risky behaviours by engaging in healthy activities aligned with their strengths. It also equips youth with the knowledge and skills to kick the habit and learn coping strategies to better deal with stress, anger, frustration or boredom. 

Student Health Advisors (SHAs) provide tailored smoking cessation counselling to youth smokers in schools. Counselling sessions are conducted on an individual and/or group basis, depending on the youth’s specific needs and preferences.

HPB complements the school-based smoking cessation efforts with a youth-targeted web-based smoking cessation programme, www.breakfree.sg, which helps youth to understand the harms of smoking and equips them with coping strategies to deal with withdrawal symptoms and quit the habit for good. Counselling support is also provided via HPB’s Quitline (Tel: 1800 438 2000) services.

Community 

Besides preventing smoking initiation among youth, HPB also focuses on smoking cessation to encourage quitting among the general population. To this end, HPB launched the I Quit Movement in June 2011 to inspire smokers to quit with the use of inspiring testimonials and role models coupled with a strong support network which smokers can tap on.  

As part of its 2013 I Quit campaign, HPB introduced the Let’s Quit: The 28-Day Countdown. The 28-Day Countdown is based on findings that smokers who stay smoke-free for 28 days are five times more likely to succeed for good.  The 28-Day Countdown helps smokers quit smoking by breaking down the quit journey into daily, small actionable steps, and equip them with the knowledge and support to remain smoke-free through the crucial period of 28 days. 
Over 12,000 smokers signed up for the challenge from June 2013 to December 2015. Preliminary data show that 10% of the participants stayed smoke-free for 28 days.

Recognizing that smokers are also more likely to quit successfully when they are in a supportive environment, HPB has also engaged non-smokers in a more active role through the #StepUpForAQuitter campaign in 2015. As part of this campaign, smokers and non-smokers paired up to document their daily experiences during their 28-day quit journey.","Identifying developing and sustaining partnerships is key to the implementation and effectiveness of programmes. The Health Promotion Board actively engages educational institutions private workplaces the uniformed services health professionals youth organisations community and religious groups and parents to promote a smoke-free lifestyle. Partnership is often in the form of capacity building and consultative service to improve knowledge and skills pertaining to tobacco control as well as providing assistance in the organisation of implementing appropriate tobacco control programmes for various target audiences. 
Health Professionals
HPB partners with health professionals in many aspects of tobacco control and smoking cessation. Through a structured smoking cessation training programme called Certification for Quit Smoking Consultants (CQSC) developed by HPB doctors nurses dentists pharmacists and other allied health professionals are equipped with the skills and knowledge to provide opportunistic smoking cessation advice to patients. Basic smoking cessation training around motivational interviewing is also provided for medical dental pharmacy and allied health students at institutes of higher learning.
 
HPB works in collaboration with Singapore''s restructured hospitals (owned by the Government but run as a private company and receiving a government subsidy) in funding inpatient and outpatient smoking cessation programmes to aid smokers to quit. Smoking cessation services are also available at more than 150 healthcare touchpoints in the community such as at retail pharmacies and primary healthcare settings. 
Workplaces
The workplace is a natural opportunistic setting to reach smokers since two out of every three Singaporeans work. Thus HPB partners workplaces to provide a supportive social environment conducive for quitting smoking through the development of smoke-free policies and initiatives. This includes implementing a structured 3-month Workplace Smoking Control Programme (WSCP) that aims to help employees who smoke quit the habit successfully to achieve better health finances and productivity at work.
HPB also works with the uniformed services such as the police and armed forces to develop and implement smoking cessation programmes specifically tailored to their needs and setting. This includes programmes to provide smoking cessation mentors access to smoking cessation services and capacity building.
Youth Programmes
Recognising that the long-term health effects of smoking do not always resonate with young people HPB launched the “Live it up without lighting up” (LIUWLU) initiative in 2009 targeted youth aged 13 – 23 years. The initiative highlights the benefits of being tobacco-free focussing on 4 areas that resonate with youth namely appearance fitness spending power and the environment. Several programmes and activities have been rolled out under LIUWLU. 
Since 2011 HPB has been engaging commercial partner using","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Public funding for education, communication and public awareness has significantly increased.","Ministry of Health of the Republic of Slovenia is proposing earmarked tax. The revenue of the earmarked tax will be partly used as a new source to support education, communication, training and public awareness programmes.","Answer not provided","WHO European Region"
"148","Solomon Islands","Continuous activities for  National Campaign – Awareness on  tobacco control legislation and  health effects of tobacco use, including advocacy for enforcement 
Developed Strategic Health Communication Plan for Tobacco Control continues to be implemented by the health promotion/communication officers
Ongoing radio spots and radio talkback shows continuous","Report not provided","November-December of 2012 – National Campaign – Awareness on tobacco control legislation and health effects of tobacco use
Developed Strategic Health Communication Plan for Tobacco Control in 2013 and it is now being implemented by the health promotion/communication officers
Ongoing radio spots and radio talkback shows continuous","WHO Western Pacific Region"
"149","South Africa","Tobacco education and awareness is part of the healthy lifestyles programme which is implemented throughout the country in partnership and collaboration with various sectors which includes non governmental agencies, academic institutions and other government departments and private sector. Capacity building and information sessions are held in the all provinces for health professionals who cascade information to the general community","Tobacco education and awareness is part of the healthy lifestyles programme which is implemented throughout the country in partnership and collaboration with various sectors which includes non governmental agencies, academic institutions and other government departments and private sector. Capacity building and information sessions are held in the all provinces for health professionals who cascade information to the general community","Tobacco education and awareness is part of the healthy lifestyles programme which is implemented throughout the country in partnership and collaboration with various sectors which includes non-governmental agencies academic institutions and other government departments and private sector. Capacity building and information sessions are held in the all provinces for health professionals who cascade information to the general community.","WHO African Region"
