"","Party","2018","2016","2014","Region"
"97","Maldives","NO FURTHER PROGRESS","NO FURTHER PROGRESS","This is an area where the Maldives regulations have been strong even before the FCTC. Advertising bans were imposed in the early 80''s and has continued since. However with the growth of tobacco industry indirect and subtle forms of advertising have crept in to the society. Deceptive promotional materials are widely in use and distributed to shops restaurants and cafes. These include signage boards ashtrays bill folders and such paraphernalia.","WHO South-East Asia Region"
"98","Mali","Au Mali aucune activité des firmes de tabac ne passent sur les média","Au Mali aucune activité des firmes de tabac ne passent sur les média","Depuis l’adoption de la loi antitabac ;des progrès ont été réalisés en terme de diminution de la publicité en faveur du tabac; de la promotion et du parrainage par les industries du tabac dans notre pays.","WHO African Region"
"99","Malta","Legislation – no advert/promotion is allowed by legislation.","Legislation – no advert/promotion is allowed by legislation.","Legislation – no advert/promotion is allowed by legislation.","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","1. The Act has not completely banned tobacco advertising promotion and sponsorship; with exemptions include allowing promotion along with health warnings and opportunities for sponsorship by tobacco importers and retailers.
2. Youth exposure to tobacco adverting and promotion remains high.
3. “Socially responsible” activities by the tobacco industry have not been clearly banned by the Act.
4. Some stores still prominently display tobacco products at the point of sale.","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius","Answer not provided","Answer not provided","There exists a comprehensive ban on tobacco advertising promotion and sponsorship in Mauritius since the coming into force of the new tobacco legislations in March 2009.","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)",NA,NA,"Policy Analyst and Coalition legal advisor working on the closing of loop holes on the law. In one of the four states Pohnpei States the annex #66 to Pohnpei State Law on Promotion. Advertisement and Sponsorship.","WHO Western Pacific Region"
"105","Mongolia","1. Tobacco advertising are banned in the following forms:
- advertising of tobacco by means of press, media, movies, fashion how, tertainment, sport events, competition, cell phone, and other advanced technologies, billboard, street advertising signs, poster, passenger ticket, and other direct physical forms involving cultural artists and sport celebrities, sportsman and famous public figures by using tobacco, rolling paper, pipe, facilities for rolling cigarettes, and other releted materials, name of the tobacco manufacturer, logo, tobacco products, brandname, trade-mark and its related colors, combination of colors, wording, design, pictures, images, smells and audios of tobacco products and manufacturers;
-  teach and encourage children to tobacco smoking
;-   naming of legal entity by the trade name of the tobacco industry and tobacco products; -  sponsorship of health, education, cultural, sports and other social events and any donations, contributions or grants by the tobacco industry;
- the use of trade-mark, trade-name and logos of the tobacco industry and tobacco products on goods, clothes and consumer items;
- manufacturing of candies, toys, and other non-tobacco products imitating tobacco products, distributing them as a free gifts, free samples and advertising tobacco via any forms of lotteries, competitions, contests, sales, promotions, discounts and sponsorships;
- all other forms except tobacco name, price and in direct physical forms in any sales points of tobacco;
-  include an additional image, message and other information on the outside or inside of tobacco box and packages to attract consumers attention except national standards;
-  activities of the tobacco industry on “Brand stretching” and “Brand sharing”;
- advertise tobacco directly or indirectly by means of financial and material donation by the tobacco industry themselves or through other organization and legal entity;
-  placing tobacco brand image, logo in nearby of entertainment areas and service organizations;
-  all kinds of advertisements that could give wrong, misleading information or perception about tobacco.
2. All kinds of tobacco advertisement materials shall be prohibited to enter the national border.
3.Cross border advertisement, promotion, and sponsorship activities of tobacco is prohibited.
- It shall be prohibited to provide financial, material aids and contributions to social, health, welfare and environmental organizations by the tobacco industry or through another organizations under the name of “Social responsibility”.","Report not provided","1. Tobacco advertising are banned in the following forms:
- advertising of tobacco by means of press media movies fashion how tertainment sport events competition cell phone and other advanced technologies billboard street advertising signs poster passenger ticket and other direct physical forms involving cultural artists and sport celebrities sportsman and famous public figures by using tobacco rolling paper pipe facilities for rolling cigarettes and other releted materials name of the tobacco manufacturer logo tobacco products brandname trade-mark and its related colors combination of colors wording design pictures images smells and audios of tobacco products and manufacturers;
- teach and encourage children to tobacco smoking
;- naming of legal entity by the trade name of the tobacco industry and tobacco products; - sponsorship of health education cultural sports and other social events and any donations contributions or grants by the tobacco industry;
- the use of trade-mark trade-name and logos of the tobacco industry and tobacco products on goods clothes and consumer items;
- manufacturing of candies toys and other non-tobacco products imitating tobacco products distributing them as a free gifts free samples and advertising tobacco via any forms of lotteries competitions contests sales promotions discounts and sponsorships;
- all other forms except tobacco name price and in direct physical forms in any sales points of tobacco;
- include an additional image message and other information on the outside or inside of tobacco box and packages to attract consumers attention except national standards;
- activities of the tobacco industry on “Brand stretching” and “Brand sharing”;
- advertise tobacco directly or indirectly by means of financial and material donation by the tobacco industry themselves or through other organization and legal entity;
- placing tobacco brand image logo in nearby of entertainment areas and service organizations;
- all kinds of advertisements that could give wrong misleading information or perception about tobacco.
2. All kinds of tobacco advertisement materials shall be prohibited to enter the national border.
3.Cross border advertisement promotion and sponsorship activities of tobacco is prohibited.
- It shall be prohibited to provide financial material aids and contributions to social health welfare and environmental organizations by the tobacco industry or through another organizations under the name of “Social responsibility”.","WHO Western Pacific Region"
"106","Montenegro","Article 21, manufacturers and importers of tobacco products must not advertise tobacco products through the Internet. Manufacturers and importers of tobacco products may not, for the purpose of hidden or open encouragement of the use of tobacco products, sponsor events, activities or individuals through radio programs.","Article 21, manufacturers and importers of tobacco products must not advertise tobacco products through the Internet. Manufacturers and importers of tobacco products may not, for the purpose of hidden or open encouragement of the use of tobacco products, sponsor events, activities or individuals through radio programs.","Article 21 manufacturers and importers of tobacco products must not advertise tobacco products through the Internet. Manufacturers and importers of tobacco products may not for the purpose of hidden or open encouragement of the use of tobacco products sponsor events activities or individuals through radio programs.''","WHO European Region"
"107","Myanmar","According to Article 11 of the National Tobacco Control Law, there is a ban on all forms of direct and indirect tobacco advertisement, sales promotion and sponsorship. 
Since 2013 July, a regular monitoring and reporting mechanism was established among Township, State/Regional and Central level regarding the TAPS. There were local actions by local tobacco control teams such as educating the shops’ owners on dangers of tobacco use and awareness raising on national regulations on TAPS, removing the advertisements found and warning not to accept the direct and indirect advertisements and promotion from tobacco companies. But, there was no direct action on tobacco industries for violating the law yet in Myanmar.","According to Article 11 of the National Tobacco Control Law, there is a ban on all forms of direct and indirect tobacco advertisement, sales promotion and sponsorship. Since 2013 July, a regular monitoring and reporting mechanism was established among Township, State/Regional and Central levels regarding the TAPS. 

Since 2013 July, a regular monitoring and reporting mechanism was established among Township, State/Regional and Central level regarding the TAPS. There were local actions by local tobacco control teams such as educating the shops’ owners on dangers of tobacco use and awareness raising on national regulations on TAPS, removing the advertisements found and warning not to accept the direct and indirect advertisements and promotion from tobacco companies. But, there was no direct action on tobacco industries for violating the law yet in Myanmar.","According to Article 11 of the National Tobacco Control Law there is a ban on all forms of direct and indirect tobacco advertisement sales promotion and sponsorship. Since 2013 July a regular monitoring and reporting mechanism was established among Township State/Regional and Central levels regarding the TAPS.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Issues raised and discussion made with India in controlling cross-border TAPS ban.","Report not provided","Issues raised and discussion made with India in controlling cross-border TAPS ban.","WHO South-East Asia Region"
"111","Netherlands","From May 20th 2016 there is also an advertising ban for electronic cigarettes / e-liquids with nicotine. 
From","From May 20th 2016 there will also be a advertising ban for the e-cigarette and its refill cartridges.","The Dutch government commissioned a study collating the evidence for reducing the points of sale or a display ban in order to prevent people to start smoking. The study will be delivered this summer.","WHO European Region"
"112","New Zealand","As noted above, legislation providing for standardised or ""plain"" packaging came into force on 14 March 2018.","No legislative changes since 2014.  As noted above, Parliament is considering a Bill to provide for standardised or ""plain"" packaging.","New Zealand has had a comprehensive ban on tobacco advertising promotion and sponsorship since 1990. These provisions were strengthened when legislation banning the display of tobacco products came into force on 23 July 2012. As noted above Parliament is currently considering a Bill to provide for ''plain packaging''.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","The Law provides for complete ban on tobacco advertising, promotion and sponsorship. However there are subtle forms of tobacco promotion and sponsorship by the tobacco industry.
Honorable Minister of Health announced during the 2017 WNTD immediate implementation of prohibition of tobacco advertising, promotion and sponsorship of any kind.","The Law provides for complete ban on tobacco advertising, promotion and sponsorship. However there are subtle forms of tobacco promotion and sponsorship by the tobacco industry.","National universal enforcement on ban on tobacco advertising promotion and sponsorship","WHO African Region"
"116","Niue","Report not provided","Report not provided","Tobacco advertising has never been promoted in Niue.","WHO Western Pacific Region"
"117","Norway","No changes.","No changes.","As of 1 July 2013 tobacco surrogates and tobacco imitations are covered by the Norwegian ban on tobacco advertising. Surrogates/imitations include e.g. electronic cigarettes.","WHO European Region"
"118","Oman","صدر قرار من وزارة الاعلام  والتجارة والصناعه بمنع الاعلان والترويج والتخفيضات  لمنتجات التبغ","رغم عدم وجود قانون شامل لحظر الدعاية والرعاية والاعلان  الا  انه لا يتم اي اعلان عن التبغ ومنتاجاته في جكيع وسائل الاعلام لانها مرتبطة بجهات حكومية لا تقبل بالاعلان عنة او السماح له","Although advertising of tobacco and tobacco products does not exist in Oman for several years there is no national law that requires the currently applied ban; this is because of the restrictions imposed by the Ministry of Information requiring that the display of any advertising of any product must obtain the approval of the Ministry of Information.","WHO Eastern Mediterranean Region"
"119","Pakistan","Under Article 13 of FCTC, Pakistan is mandated to put comprehensive ban on Tobacco Advertising, Promotion and Sponsorship (TAPS). Current legislation imposes restrictions on TAPS. In order to impose comprehensive ban on TAPS, step-wise approach is being followed.  Using this approach, Tobacco Control Cell banned tobacco and tobacco products advertisements in print, electronic and outdoor media. This legislation was challenged in Sindh High Court by M/s Philip Morris, Pakistan, but they had to withdraw the petition against the arguments of the Ministry.

Ban has been imposed on free goods, cash rebates, free samples, discount or goods below the market value offered for the purpose of advertisement of tobacco or tobacco products. Moreover, ban has been imposed on manufacturing or offering for sale sweets, snacks and toys in the form of cigarettes that may appeal to any person under the age of eighteen. The focus of these measures are to deter youth from taking up smoking.  

Despite these restrictions on TAPS, some promotional activities at Point of Sale (PoS) are going on. In 2017, current legislation to ban TAPS will be strengthened by banning POS advertising. For this, Committee on Tobacco Advertisement Guidelines (CTAG) is being reconstituted.","Under Article 13 of FCTC, Pakistan is mandated to put comprehensive ban on Tobacco Advertising, Promotion and Sponsorship (TAPS). Current legislation imposes restrictions on TAPS. In order to impose comprehensive ban on TAPS, step-wise approach is being followed.  Using this approach, Tobacco Control Cell banned tobacco and tobacco products advertisements in print, electronic and outdoor media in 2013. These restrictions could not be enforced because Philip Morris Pakistan Limited challenged the legislation in the Honorable Sindh High Court. This Ministry is defending the case in the honorable court.

Despite these restrictions on TAPS, some promotional activities at Point of Sale (PoS) are going on. Tobacco industry is also sponsoring some activities under the umbrella of Corporate Social Responsibility (CSR).  In 2016, current legislation to ban TAPS will be strengthened by banning POS advertising and tobacco industry CSR activities.","In line with the provisions of the Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002 the Federal Government in November 2013 reconstituted the Committee on Tobacco Advertisement Guidelines (CTAG). The functions of CTAG are to:
prepare plan and implement guidelines for the advertisements of tobacco and tobacco products in light with FCTC Guidelines;
monitor the implementation of the guidelines; and
evaluate effectiveness and in the light of data so collected improve upon the guidelines from time to time.
In its 12th meeting held on 29th November 2013 following new Guidelines related to tobacco and tobacco products advertisement and promotion on television and radio in cinema theater and print media and through billboards posters and on-store boards/fascia were issued w.e.f. 31st May 2014:
No tobacco or tobacco product advertisement shall be allowed: 
in print media including a newspaper magazine book periodical or any such printed publication except as provided by Federal Excise Rules 2005;
in cinema or theater including mobile or mini cinema or theater;
on television or radio including cable television or closed circuit television network;
through depiction of a human or animal image or silhouette;
through branding on clothes/garments including caps;
through a poster or banner made out of paper plastic cloth or any other material affixed outside a shop kiosk or mobile trolley;
through a hard or soft on-store board/fascia affixed outside a shop kiosk or mobile trolley;
through out-of-home billboard whether fixed or mobile.","WHO Eastern Mediterranean Region"
"120","Palau","Significant progress was made with RPPL 8-27 coming into effect in February, 2012. Only a few exemptions make it less than 100% comprehensive. A notable achievement was the ban of point of sales (POS). The law states “No person shall advertise or otherwise promote any tobacco brand, manufacturer or seller by any means, directly or indirectly that is intended to have or is likely to have the direct or indirect effect of promoting the purchase or use of tobacco or a tobacco brand, or of promoting a tobacco manufacturer or seller. Ads and promotions include words, messages, mottos, slogans, letters, numbers, pictures, images, graphics, sounds or any other auditory, visual, or sensory matter, in whole or part that are commonly identified or associated with a tobacco brand, manufacturer or seller. This prohibition includes a total ban on any display and on the visibility of tobacco products at points of sales (POS) but does not include the broadcast of television programming generated from outside Palau. Brand-stretching is prohibited. Tobacco sponsorship are prohibited. Sweepstakes, contests, rebates are prohibited. Cigarettes cannot be sold as single sticks; no person shall manufacture or distribute any product designed for or likely to appeal to children that evokes an association with a tobacco product, including but not limited to, candy or gum cigarettes or other sweets or snacks in the form of tobacco products.","Significant progress was made with RPPL 8-27 coming into effect in February, 2012. Only a few exemptions make it less than 100% comprehensive. A notable achievement was the ban of point of sales (POS). The law states “No person shall advertise or otherwise promote any tobacco brand, manufacturer or seller by any means, directly or indirectly that is intended to have or is likely to have the direct or indirect effect of promoting the purchase or use of tobacco or a tobacco brand, or of promoting a tobacco manufacturer or seller. Ads and promotions include words, messages, mottos, slogans, letters, numbers, pictures, images, graphics, sounds or any other auditory, visual, or sensory matter, in whole or part that are commonly identified or associated with a tobacco brand, manufacturer or seller. This prohibition includes a total ban on any display and on the visibility of tobacco products at points of sales (POS) but does not include the broadcast of television programming generated from outside Palau. Brand-stretching is prohibited. Tobacco sponsorships are prohibited. Sweepstakes, contests, rebates are prohibited. Cigarettes cannot be sold as single sticks; no person shall manufacture or distribute any product designed for or likely to appeal to children that evokes an association with a tobacco product, including but not limited to, candy or gum cigarettes or other sweets or snacks in the form of tobacco products.","Significant progress has been made with RPPL 8-27 coming into effect in February 2012. Only a few exemptions make is less than 100% comprehensive. A notable achievement has been the ban of point of sales (POS). The law states “No person shall advertise or otherwise promote any tobacco brand manufacturer or seller by any means directly or indirectly that is intended to have or is likely to have the direct or indirect effect of promoting the purchase or use of tobacco or a tobacco brand or of promoting a tobacco manufacturer or seller. Ads and promotions include words messages mottos slogans letters numbers pictures images graphics sounds or any other auditory visual or sensory matter in whole or part that are commonly identified or associated with a tobacco brand manufacturer or seller. This prohibition includes a total ban on any display and on the visibility of tobacco products at points of sales (POS) but does not include the broadcast of television programming generated from outside Palau. Brand-stretching is prohibited. Tobacco sponsorships are prohibited. Sweepstakes contests rebates are prohibited. Cigarettes cannot be sold as single sticks; no person shall manufacture or distribute any product designed for or likely to appeal to children that evokes an association with a tobacco product including but not limited to candy or gum cigarettes or other sweets or snacks in the form of tobacco products.","WHO Western Pacific Region"
"121","Panama","Como producto de los resultados de las opiniones expresadas por los entrevistados en la GYTS 2012 y en la GATS 2013, el MINSA en conjunto con el ICGES definió realizar el el estudio de evaluación de la PPPPT, en puntos de venta, medios de comunicación, internet, redes sociales, plataformas móviles de mensajería, videojuegos y empaquetado/etiquetado, 2015. Su Objetivo General buscaba evaluar el cumplimiento de la prohibición total de publicidad, promoción y patrocinio de productos de tabaco de conformidad con las disposiciones de los artículos 6 al 14 de la Ley 13 de 2008.

Entre sus objetivos específicos estaban los siguientes: 

i.	Describir las características generales de la publicidad, promoción y patrocinio a favor de productos de tabaco considerando su tipo (directa, indirecta, subliminal), su ámbito (nacional o transfronteriza), población objetivo por sexo, edad, tipo de medio de comunicación o espacio publicitario utilizado (empaquetado o etiquetado de  producto de tabaco en los medios de entretenimiento e internet, plataformas móviles y  video juegos).
ii.	Estimar el grado de cumplimiento de la prohibición de la publicidad, promoción y patrocinio a favor de los productos de tabaco exhibidos en medios de entretenimiento tales como cine y  televisión.
iii.	Medir el grado de cumplimiento de la prohibición de publicidad, promoción y patrocinio de productos de tabaco en internet y plataformas móviles
iv.	.Estimar el grado de cumplimiento de la prohibición de la publicidad, promoción y patrocinio a favor de los productos de tabaco exhibidos en los video juegos
v.	Medir el grado de cumplimiento de la prohibición de publicidad, promoción y patrocinio de productos de tabaco en los puntos de ventas.
vi.	Estimar el impacto del empaquetado de los productos de tabaco en los fumadores en cuanto a las  características de su diseño  elementos de ubicación, su contenido, su tamaño o dimensiones, su forma, el uso de terminología engañosa y las advertencias sanitarias , que se muestran en los empaquetados elaborados para la realización de este estudio o tomados de los productos que circulan en el mercado nacional.

Sus resultados y demás detalles metodológicos pueden ser consultados en http://www.gorgas.gob.pa/SitioWebTabaco/Publicaciones.htm

Adicionalmente, se ha realizado gestiones con la Autoridad de Servicios Públicos (ASEP), ente que regla los medios de comunicación para potenciar el trabajo colaborativo entre el MINSA y la ASEP para la vigilancia y control efectiva de la prohibición total de la publicidad, promoción y patrocinio de productos de tabaco. 

La Comisión Nacional de Control de Tabaco  en Panamá realiza consultas periódicas en  el internet y redes sociales en busca de incumplimientos de la prohibición total de la PPP de productos de tabaco que tiene el país, encontrando, en algunas ocasiones violaciones a la norma, para aplicar las sanciones correspondientes. Sin embargo y a pesar de los esfuerzos aún no contamos con estrategias efectivas para su control. 

Reiteramos que se ha identificado a la publicidad en televisión y cine como las de más difícil control, una situación similar se ha previsto para el tema de la publicidad en internet, plataforma móviles de mensajería y redes sociales, situación que se confirma en el estudio de evaluación de la PPPPT, antes enunciado.

Avances importantes se tienen con la eliminación de la publicidad del empaquetado y etiquetado de cigarrillos. La Comisión emite criterios técnicos de aprobación u objeción de aquellas cajetillas que por su diseño y mensajes violentan la prohibición total de la PPP de los productos de tabaco, las cuales son asumidas por la Dirección General de Salud Pública. La aplicación de estas medidas a ocasionados que la IT demande ante la Corte Suprema de Justicia, en más de una ocasión al MINSA. Así mismo, la IT ha interpuesto habeas data sobre  procedimientos  relacionados con este tema.

Ver presentación sobre PPP de Productos de Tabaco en Panamá. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm -- http://www.gorgas.gob.pa/SitioWebTabaco/Publicaciones.htm
Demandas de la IT ante la Corte Suprema de Justicia.

La GYTS 2017 reflejó que el 26.5% (chicos: 27.2% -chicas: 25.9%) vieron publicidad o promoción de tabaco en los puntos de venta, en tanto que 55.6% indicaron haberla visto en televisión, videos o películas (chicos: 57.0% -chicas: 54.2%). Cerca de 1 de cada 10 estudiantes (11.3%) posee algún objeto con la marco o logo de una compañía tabacalera (chicos: 12.4% -chicas: 10.0%), superando esta condición en 2.4 puntos porcentuales los chicos a las chicas. Por otro lado, las tabacaleras han ofrecido producto de tabaco gratuito al 7.3% de los entrevistados (chicos: 9.1% -chicas: 5.3%) con 4% más acceso gratuito de productos de tabaco para los chicos que para las chicas.

Uno de cada dos entrevistados (49.5%) vieron mensajes antitabaco en algún medio de comunicación, sin diferencias entre chicos y chicas. Cerca de 4 de cada 10 (41.6%) los vieron en eventos deportivos o sociales (chicos: 44.1% -chicas: 38.5%) donde más chicos que chicas visualizaron estos mensajes en actividades deportivas o sociales.","Como producto de los resultados de las opiniones expresadas por los entrevistados en la GYTS 2012 y en la GATS 2013, el MINSA en conjunto con el ICGES definió realizar el ESTUDIO DE PUBLICIDAD EN TV NACIONAL Y CABLE, CINE, REDES SOCIALES, INTERNET Y EMPAQUETADO Y ETIQUETADO DE PRODUCTOS DE TABACO 2015. En estos momentos nos encontramos en la última etapa de recolección de datos en puntos de venta. Se trata de un estudio observacional cuyos objetivos son los siguientes: 
General: Evaluar el cumplimiento de la prohibición total de publicidad, promoción y patrocinio de productos de tabaco de conformidad con las disposiciones de los artículos 6 al 14 de la Ley 13 de 2008.

Específicos

i.	Describir las características generales de la publicidad, promoción y patrocinio a favor de productos de tabaco considerando su tipo (directa, indirecta, subliminal), su ámbito (nacional o transfronteriza), población objetivo por sexo, edad, tipo de medio de comunicación o espacio publicitario utilizado (empaquetado o etiquetado de  producto de tabaco en los medios de entretenimiento e internet, plataformas móviles y  video juegos).
ii.	Estimar el grado de cumplimiento de la prohibición de la publicidad, promoción y patrocinio a favor de los productos de tabaco exhibidos en medios de entretenimiento tales como cine y  televisión.
iii.	Medir el grado de cumplimiento de la prohibición de publicidad, promoción y patrocinio de productos de tabaco en internet y plataformas móviles
iv.	.Estimar el grado de cumplimiento de la prohibición de la publicidad, promoción y patrocinio a favor de los productos de tabaco exhibidos en los video juegos
v.	Medir el grado de cumplimiento de la prohibición de publicidad, promoción y patrocinio de productos de tabaco en los puntos de ventas.
vi.	Estimar el impacto del empaquetado de los productos de tabaco en los fumadores en cuanto a las  características de su diseño  elementos de ubicación, su contenido, su tamaño o dimensiones, su forma, el uso de terminología engañosa y las advertencias sanitarias , que se muestran en los empaquetados elaborados para la realización de este estudio o tomados de los productos que circulan en el mercado nacional.


Adicionalmente, se ha realizado gestiones con la Autoridad de Servicios Públicos (ASEP), ente que regla los medios de comunicación para potenciar el trabajo colaborativo entre el MINSA y la ASEP para la vigilancia y control efectiva de la prohibición total de la publicidad, promoción y patrocinio de productos de tabaco. 

Así mismo, en mayo de 2014 efectuamos en el marco de la cooperación regional un taller conjunto con OPS, ONG´s de AMRO para que fue financiado por Panamá, cuyas conclusiones fueron los siguientes:
1.	América Latina tiene grandes avances en la última década, en relación al resto del mundo, por lo que es importante atraer recursos de diversas fuentes gubernamentales y no gubernamentales, para continuar generando evidencia científica. 
2.	Uruguay y Panamá son países líderes a la vanguardia impulsando iniciativas de control de tabaco.
3.	En el ámbito de PPP en puntos de venta, se identificaron varias prioridades de investigación a saber: 
a.	Impactos de la prohibición de la PPP en puntos de venta en la salud pública, 
b.	Monitoreo y vigilancia e investigación legal
c.	Otros aspectos incluidos entre las  prioridades identificadas durante el trabajo grupal sobre Puntos de Venta.  
4.	Toda vez que el empaquetado es una herramienta de publicidad de la industria tabacalera y que existe evidencias sobre percepción del empaquetado y tabaquismo, es necesario continuar generando evidencias para temas aún pendientes tales como: 
o	impacto del tamaño de la advertencia (para sustentar iniciativas que aumentan el tamaño) 
o	frecuencia de rotación de contenidos (en muchos países de la región rotan cada año, pero puede ser más eficaz un periodo de  rotación diferente  pero con mayor número de  advertencias).  
o	resumen de la literatura en español, sobre el empaquetado, para su uso en las iniciativas locales.  
o	impacto del uso del empaquetado para promocionar el uso de cigarrillos con cápsula de sabor en el filtro, esto debido a que la IT promueve cada más el uso de esta tecnología entre los fumadores.  Es importante investigar sobre el impacto de esta estrategia en jóvenes.
o	impacto de las diversas formas y diseños de la cajetilla, enfocándose al  estudio del impacto para promover iniciativas que limitan las formas del empaquetado. 
o	profundizar la investigación sobre el marco legal de los derechos de marca y su relación con tratados de comercio, para sustentar  las iniciativas de cambios en el empaquetado que promueven los países.  

5.	Enfocar la investigación científica en niños, adolescentes y otros grupos vulnerables ya que puede resultar de mayor impacto para la incidencia política y la toma de decisiones. 

6.	Integrar la investigación sobre el impacto económico de diferentes políticas públicas, para incidir en los tomadores de decisión.  Ya se cuenta con algunos modelos de simulación que pueden ser de utilidad (como los de David Levy) donde se incluyen parámetros de diferentes prohibiciones de PPP y se proyectan los impactos en la salud y en los costos. 

7.	Avanzar en la investigación sobre  internet como medio de PPP, así como en la promoción de los cigarrillos normales y su relación con la promoción y venta de cigarrillos electrónicos.  Hopkins está finalizando un protocolo sobre el tema de internet que pondrá a disposición de los países. Este protocolo incluye tips sobre palabras claves que se pueden poner en los buscadores de cada país.   

8.	Realizar talleres de capacitación para la implementación de protocolos de investigación sobre PPP de productos de tabaco ya disponibles, a fin de contar con  una masa crítica capacitada y orientada, así como promover y definir los mecanismos para su uso. 

9.	Desarrollar protocolos compartidos para ser adaptados al contexto local de cada país, que establezcan  elementos claves que permitan la comparación entre países. Estos protocolos deberían considerar el ámbito de PPP y el  ámbito del análisis de componentes del producto, entre otros. 

10.	Revisar  los protocolos disponibles sobre análisis de componentes  monitoreo del tabaco en medios de entretenimiento que facilitan el análisis del tabaco en películas que son exitosas en cada país, aplicando la base de datos existente  para hacerlo.

11.	Gestión de recursos financieros ante las agencias financiadoras de proyectos de investigación  de carácter multi-céntricos que puedan aplicarse en diversos  países que tienen la finalidad de aportar evidencia científica para impulsar los avances en la implementación de las políticas del control del tabaco  en América Latina. 

12.	Promover en los países la asignación de recursos financieros para la  investigación en control de tabaco procedentes, entre otras fuentes, de los impuestos  y del pago de multas en el marco de la vigilancia del cumplimiento de las medidas de control de tabaco.  


La Comisión Nacional para el Estudio del Tabaquismo en Panamá, periódicamente entra en  el internet y redes sociales en busca de incumplimientos de la prohibición total de la PPP de productos de tabaco que tiene el país, encontrando, en algunas ocasiones violaciones a la norma, para aplicar las sanciones correspondientes. Sin embargo y a pesar de los esfuerzos aún no contamos con estrategias efectivas para su control. 
Reiteramos que se ha identificado a  la publicidad en televisión y cine como la de más difícil control, una situación similar se ha previsto para el tema de la publicidad en internet y redes sociales.

Avances importantes se tienen con la eliminación de la publicidad del empaquetado y etiquetado de cigarrillos. La Comisión emite criterios técnicos de aprobación u objeción de aquellas cajetillas que por su diseño y mensajes violentan la prohibición total de la PPP de los productos de tabaco, las cuales son asumidas por la Dirección General de Salud Pública. La aplicación de estas medidas a ocasionados que la iT demande ante la Corte Suprema de Justicia, en más de una ocasión al MINSA. Así mismo, la IT ha interpuesto habeas data sobre  procedimientos  relacionados con este tema.

Ver presentación sobre PPP de Productos de Tabaco en Panamá. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm
Demandas de la IT ante la Corte Suprema de Justicia.","En estos momentos estamos trabajando en conjunto con OPS. ONG´s de AMRO para el desarrollo de un taller sobre PPP de productos de tabaco. financiado por Panamá. que se ha proyectado para el mes de mayo. que tienen entre sus objetivos los siguientes:
Revisar el estado de la situación de la política de publicidad. promoción y patrocinio en América Latina.
Determinar los elementos claves para avanzar en el proceso de implementación de esta política y las crecientes interferencias de la industria tabacalera relacionadas con el tema.
Compartir experiencias y aprendizajes nacionales y/o regionales sobre PPP.
Conocer las metodologías y evidencias científicas resultado de las investigaciones relacionadas con la salud pública y el marco legal del PPP.
Coordinar acciones para responder a los retos que plantea el desarrollo legislativo para lograr una prohibición completa de la PPT.
Se busca poder formular estrategias de intervención de aplicación conjunta. Se ha identificado a la publicidad en televisión y cine como la de más difícil control. una situación similar se ha previsto para el tema de la publicidad en internet.","WHO Region of the Americas"
"122","Papua New Guinea","The current law is capturing advertisement at the point of sale and others","This article was well implemented in the 90s. During the years there have been sponsorship of academics. This was able to be resolved.","There is a complete ban. Sponsorship are going which we were not aware of. In 2012 a letter was submitted from the NCD Taskforce and stopped further sponsorship.","WHO Western Pacific Region"
"123","Paraguay","La Ley Nº 5538/15 en su Capitulo 4 Articulo 12 reglamenta el Articulo 13 del CMCT - OMS. Anterior a la Ley 5538, se contaba con la  Ley N° 1333/98: ""prohíbe la venta, publicidad y patrocinio de tabaco en el perímetro, así como a 150 mts a la redonda de una institución educativa y de salud"".","La Ley Nº 5538/15 en su Capitulo 4 Articulo 12 reglamenta el Articulo 13 del CMCT - OMS. Anterior a la Ley 5538, se contaba con la  Ley N° 1333/98: ""prohíbe la venta, publicidad y patrocinio de tabaco en el perímetro, así como a 150 mts a la redonda de una institución educativa y de salud"".","Answer not provided","WHO Region of the Americas"
