"","Party","2018","2016","2014","Region"
"117","Norway","As of 1 January 2018 all wholesalers and retailers (except distance sales) of tobacco products and tobacco surrogates (e.g. e-cigarettes and herbal tobacco products) must register in a national tobacco sales registry.","A ban on self-service of tobacco products was adopted in 2013 and entered into force from 1 July 2014.","An amendment to the Tobacco Control Act adopted in 2013 prohibits the sale of cigarettes in packets smaller than 20 cigarettes. The provision entered into force 1 July 2013 with a transition period of six months for distribution to retailers and an additional six months for sale to consumers. 
A ban on self-service of tobacco products was also adopted in 2013 and is in force from 1 July 2014.","WHO European Region"
"118","Oman","لا جديد","لا جديد","Answer not provided","WHO Eastern Mediterranean Region"
"119","Pakistan","Under Article 16 of FCTC, Pakistan is mandated to prohibit the sales of tobacco products to persons under 18. National law prohibits sale of tobacco products to persons under 18. Pakistan has also banned offering free samples, cash rebates, discounts and sponsorship of events. No one shall manufacture or offer for sale sweets, snacks, or toys in the form of cigarettes. There is also ban on manufacture, sale, or offer for sale or import of packs having less than 20 cigarette sticks. Every retailer is mandated to display a poster inside their point of sale about the prohibition of tobacco sales to minors. Recently, Pakistan has banned sale of individual cigarette sticks by retailers.","Under Article 16 of FCTC, Pakistan is mandated to prohibit the sales of tobacco products to persons under 18. National law prohibits sale of tobacco products to persons under 18. Pakistan has also banned offering free samples, cash rebates, discounts and sponsorship of events. No one shall manufacture or offer for sale sweets, snacks, or toys in the form of cigarettes. There is also ban on manufacture, sale, or offer for sale or import of packs having less than 20 cigarette sticks. Every retailer is mandated to display a poster inside their point of sale about the prohibition of tobacco sales to minors. In future, Tobacco control Cell is planning to ban sale of individual cigarette sticks by retailers. Furthermore, minors age limit i.e. 18 years may be increased for sale of tobacco products.","Under Section-8 of The Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002 there is ban on sale of tobacco products to or by persons under 18-years of age.
Government of Pakistan issued an S.R.O 863 (I)/2010 dated September 6 2011 titled “The Prohibition of Sale of Cigarettes to Minors Rules 2010”. Following is the summary of the provisions of this SRO:
i.	No one shall manufacture or offer for sale sweets snacks or toys in the form of cigarettes.
ii.	A warning prescribed by the Federal Government shall be printed on the cigarettes packs.
iii.	There will be ban on manufacture sale or offer for sale or import of packs having less than 20 cigarette sticks.
iv.	There will be ban on sale of cigarettes to/by the person under 18 years of age. The retailer shall ensure this.
v.	Every retailer shall display a poster clearly and prominently with a message that they donot sell tobacco products to persons under 18 year of age.
In case of any doubt about the age of cigarette consumer the retail seller shall check the appropriate evidence of age.","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","RPPL 8-27 came into force in February 2012 and addresses the sale of tobacco to youth ban on vending machines etc. RPPL 9-6 came into effect June 2013 raising the legal age of purchase to 21 years.","WHO Western Pacific Region"
"121","Panama","Los resultados de la GYTS evidencian un descenso progresivo de los jóvenes que compran cigarrillos en la tienda, este descenso se reporta en cerca del 50% al comparar las cifras 2002 con 2012. En cuanto a la posibilidad de comprar cigarrillos a pesar de la edad, las cifras reportadas son fluctuantes, pero en general se da un descenso al compararlas con las del año 2002.

Se realizan operativos programados destinados a la vigilancia y control de la normativa vigente en materia de control de tabaco, durante los mismos se evalúa el cumplimiento integral de las disposiciones vigentes, entre ellos se verifica la existencia de los letreros de prohibición de la venta a menores en los puntos de venta. En los casos de incumplimiento se aplican las sanciones correspondientes. De igual forma, se realizan acciones de vigilancia durante operativos especiales o aquellos que se organizan para la atención de una queja o denuncia.

Informe de GYTS 2012 en http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm

Como parte de los resultados del estudio observacional para la evaluación del cumplimiento de la prohibición  de publicidad, promoción y patrocinio de productos de tabaco en puntos de venta, medios de comunicación, internet, redes sociales, plataformas móviles de mensajería, video juegos y empaquetado/etiquetado de productos de tabaco, se encontró que el  45% de una muestra de 1532 establecimientos visitados que vendía productos tenía letreros de prohibida la venta a menores de los cuales el 22.7% cumplían con las disposiciones establecidas en el Decreto 230 de 2008. Detalles del estudio en http://www.gorgas.gob.pa/SitioWebTabaco/Publicaciones.htm","Los resultados de la GYTS evidencian un descenso progresivo de los jóvenes que compran cigarrillos en la tienda, este descenso se reporta en cerca del 50% al comparar las cifras 2002 con 2012. En cuanto a la posibilidad de comprar cigarrillos a pesar de la edad las cifras reportadas son fluctuantes, pero en general se da un descenso al compararlas con las del año 2002.

Se realizan operativos programados destinados a la vigilancia y control de la normativa vigente en materia de control de tabaco, durante los mismos se evalúa el cumplimiento integral de las disposiciones vigentes de control de tabaco, entre ellos se verifica la existencia de los letreros de prohibición de la venta a menores en los puntos de venta. En los casos de incumplimiento se aplican las sanciones correspondientes. De igual forma, se realizan acciones de vigilancia durante operativos especiales o aquellos que se organizan para la atención de una queja o denuncia.

Informe de GYTS 2012 en http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Los resultados de la GYTS evidencian un descenso progresivo de los jóvenes que compran cigarrillos en la tienda. este descenso se reporta en cerca del 50% al comparar las cifras 2002 con 2012. En cuanto a la posibilidad de comprar cigarrillos a pesar de la edad las cifras reportadas son fluctuantes. pero en general se da un descenso al compararlas con las del año 2002.
En los operativos destinados a la vigilancia y control de la normativa vigente en materia de control de tabaco. se verifica la existencia de los letreros de prohibición de la venta a menores en los puntos de venta y se aplican las sanciones en los casos que corresponde. Esta vigilancia se efectúa durante los operativos programados. los especiales o aquellos que se organizan para la atención de una queja o denuncia.","WHO Region of the Americas"
"122","Papua New Guinea","this article is captured. Vending machine is prohibited in the new law.","Efforts are put into legislating this article","Tobacco Products (Health Control) Act 1987 restricts this. We are working on updating the Legislation to align with the Policy and the FCTC. This will empower penalties as necessary.","WHO Western Pacific Region"
"123","Paraguay","La Ley Nº 5538/15, establece en su Capitulo II y artículos 5,6,7","La Ley Nº 5538/15, establece en su Capitulo II y artículos 5,6,7","Answer not provided","WHO Region of the Americas"
"124","Peru","En el año 2010  se promulgó la Ley N° 29517 que modifica la Ley 28705, Ley General para la Prevención y Control de los riesgos del consumo de tabaco, para adecuarse al convenio marco de la OMS para el control del tabaco","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","In 2017, Executive order on smoke-free environments in public and enclosed places was signed by President Rodrigo Duterte. It encourages local government units to pass ordinances that will promote 100% smoke-free environment. Under EO 26, the selling, distributing or purchasing tobacco products to and from minors is deemed unlawful. 

Sections 7 to 12 of the Republic Act of 9211 (Tobacco Regulation Act of 2003) on Access Restrictions has prohibited the sale and distribution of tobacco products to minors, purchase of tobacco products from a minor, sale of tobacco products by a minor and for a minor to smoke tobacco products. Moreover, sale of tobacco products is prohibited within 100 meters of school perimeters as well as sale to minors by means of a vending machine or any self-service facility. The law also requires warning to minors about unlawful sale or distribution to minors of tobacco products at points of sale and need for age verification during purchase. 

The Department of Education has issued policies to address sales of cigarettes to and by minors within the school such as school premises, school canteens and in the implementation of school activities. Policies are: Operating Guidelines on Canteen Management, 100% Smoke Free Environment, adoption and observance of related provisions of RA 9211 as well as the adoption and implementation of the Joint Memorandum Circular on Protecting the Bureaucracy Against Tobacco Industry Interference (Article 5.3). 

The Metropolitan Manila Development Authority (MMDA) through their Balik Eskwela (Back to School) program conducts daily inspection of stores for display of tobacco products and warning to minors, within the 100% meter school perimeters in Metropolitan Manila. To date, 2,183 stationary stores and 780 ambulant vendors had been monitored by the MMDA for compliance to access restriction laws.","Sections 7 to 12 of the Republic Act of 9211 (Tobacco Regulation Act of 2003) on Access Restrictions has prohibited the sale and distribution of tobacco products to minors, purchase of tobacco products from a minor, sale of tobacco products by a minor and for a minor to smoke tobacco products. Moreover, sale of tobacco products is prohibited within 100 meters of school perimeters as well as sale to minors by means of a vending machine or any self-service facility. The law also requires warning to minors about unlawful sale or distribution to minors of tobacco products at points of sale and need for age verification during purchase. 

The Department of Education has issued policies to address sales of cigarettes to and by minors within the school such as school premises, school canteens and in the implementation of school activities. Policies are: Operating Guidelines on Canteen Management, 100% Smoke Free Environment, adoption and observance of related provisions of RA 9211 as well as the adoption and implementation of the Joint Memorandum Circular on Protecting the Bureaucracy Against Tobacco Industry Interference (Article 5.3). 

The Metropolitan Manila Development Authority (MMDA) through their Balik Eskwela (Back to School) program conducts daily inspection of stores for display of tobacco products and warning to minors, within the 100% meter school perimeters in Metropolitan Manila. To date, 2,183 stationary stores and 780 ambulant vendors had been monitored by the MMDA for compliance to access restriction laws.","Answer not provided","WHO Western Pacific Region"
"126","Poland","Poland in 2016 implement ban on the sale of electronic cigarettes to adolescents under 18 years of age and introduction of text warnings at the locations of sales on the prohibition of the sale of electronic cigarettes to persons under 18 years of age.","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","In implementing article 16 from the FCTC and article 7 in LAW NO. 10 OF 2016 ON THE CONTROL OF TOBACCO
AND ITS DERIVATIVES states in Article 13: The sale of cigarettes or tobacco or its derivatives at a distance of less than 1000 meters from schools and other educational and training institutions shall be prohibited. stated that Article 18
Without prejudice to any more severe penalty stipulated in any other law, a penalty not exceeding three thousand (3000) Riyals shall be imposed on anyone who smokes cigarettes while driving a vehicle in the presence of any person under the age of 18.. And health inspectors in the MOPH  if they caught any sellers who sells to minors will be violated and sent to the public persecution","In implementing article 16 from the FCTC and article 7 in Qatar national tobacco law no 20 for the year 2002 , stated that it is prohibited to sell any tobacco derivatives to any person under 18 years Gregorian years and the sellers should take all precautionary measures to make sure of the buyers age. And health inspectors in the MOPH  if they caught any sellers who sells to minors will be violated and sent to the public persecution","Article 6 prohibits the sale of cigarettes or tobacco. and all kinds of derivatives who has not attained eighteen years. the seller does not accept the apology for his ignorance of the fact that the age of the buyer the time of sale. and may take the necessary measures to make sure that precautions.
Article 8: Advertising in Qatar for cigarettes or tobacco products are prohibited or intent to promote and encourage smoking. and in all places and in all advertising media.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*Amended definition of tobacco related articles harmful to juveniles(from ""device and components for inhaling nicotine liquid"" to ""device and components for inhaling tobacco contents including nicotine liquid, etc."") and banned sale of device for Heated Tobacco Product to minors (Oct.2017)

*Designated product mimicking smoking behaviour as articles harmful to juvenile under the Juvenile Protection Act, such as Vitamin Stick and banned its sale to minors (Dec. 2017)","Answer not provided","-According to Juvenile Protection Act amended in 2013 releasing harmful media contents for youth is imposed the penalties. The Act also specifies the fines'' use and its purpose (entry into force in August 7 2014.) 
-Ministry of Gender Equality and Family has a plan to implement the alcohol and tobacco use-prevention program for adolescents in 2014.","WHO Western Pacific Region"
"130","Republic of Moldova","New Tobacco Control Law provisions prohibit location of tobacco selling points closer than 200m of educational institutions and health care facilities.","New Tobacco Control Law provisions prohibit location of tobacco selling points closer than 200m of educational institutions and health care facilities.","The Action Plan on National Tobacco Control Programme for the years 2012-2016 approved by Government Decision No. 100 of 16 February 2012 is provided for reducing access to tobacco products to persons under 18 by spacing units of tobacco marketing institutions education and training extra current legislation which prohibits the marketing of tobacco products to persons and by persons under the age of 18.","WHO European Region"
"131","Romania","Report not provided","Report not provided","In 2014 the Ministry of Finance prohibited the distribution of free tobacco products to adults and minors).","WHO European Region"
"132","Russian Federation","Report not provided","Все законодательные изменения были приняты до начала отчетного периода","With the ban on June 1 2013 production simulating the tobacco products including the production of attractive young sweets snacks toys or any other objects. With the November 15 2013 introduced separate responsibility for the sale of tobacco products to minors (part 3 of article administration of the code on delinquencies 14.53. significantly increased the fine.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","The Education Act prohibits the sale of tobacco products at schools (page 101). General legislation prohibiting sales to and by minors is prioritized as part of comprehensive tobacco control legislation.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","This has been legislated and health awareness programs are continuous to enforce this measure.","This has been legislated and health awareness programs are continuous to enforce this measure.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Decree n. 136 Aug. 24 2013 art.1 states that automatic cigarette vendors should have systems allowing the control of documents to avoid selling tobacco products to minors","WHO European Region"
"139","Sao Tome and Principe","sin datos","Report not provided","As has been said all these issues are contained in the draft law under discussion in the National Assembly we believe that soon we will have these standards in place in our legal system","WHO African Region"
"140","Saudi Arabia","-يمنع بيع  منتجات التبغ للقصر اقل من 18 سنه ويمنع البيع المفرد لمنتجات التبغ وهناك عقوبات تشمل عدم تطبيق هذا المنع
كذلك هناك  حظر لبيع او صنع الحلوه او الالالعاب على شكل منتجات التبغ","-يمنع بيع  منتجات التبغ للقصر اقل من 18 سنه ويمنع البيع المفرد لمنتجات التبغ وهناك عقوبات تشمل عدم تطبيق هذا المنع
كذلك هناك  حظر لبيع اوصنع الحلوه او الالالعاب على شكل منتجات التبغ","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Il concerne larticle 17 de la loi n ° 2014-14 du 28 mars 2014.","Answer not provided","Par rapport à l’ancienne législation qui ne protégeait pas les mineurs des progrès sont réalisés parce qu’actuellement il est interdit de vendre aux mineurs et par les mineurs avec des sanctions prévues à cet effet","WHO African Region"
"142","Serbia","Prohibition of sale of tobacco products to minors is regulated, apart from the Tobacco Law, by the Law on Consumer Protection (Official Gazette of the Republic of Serbia, No 62/14, 6/16) that entered into force in 2014. 
According to the article 24 (1) of the Law on Consumer Protection, sale, serving and giving tobacco products as gifts to persons below the age of 18 is prohibited. Moreover, this article 24 (2) defined that, in case of doubt, seller of tobacco products can request from the purchaser to provide evidence of reaching the full legal age. For the infringement of the article 24 a fine for the legal entity is RSD 300,000 to 2,000,000,000, for entrepreneur RSD 50,000 to 150,000 and for the individual person RSD 50,000 to 500,000.","Prohibition of sale of tobacco products to minors is regulated, apart from the Tobacco Law, by the new Law on Consumer Protection (Official Gazette of the Republic of Serbia, No 62/14, 6/16) that entered into force in 2014. 
According to the article 24 (1) of the Law on Consumer Protection, sale, serving and giving tobacco products as gifts to persons below the age of 18 is prohibited. Moreover, this article 24 (2) defined that, in case of doubt, seller of tobacco products can request from the purchaser to provide evidence of reaching the full legal age. For the infringement of the article 24 a fine for the legal entity is RSD 300,000 to 2,000,000,000, for entrepreneur RSD 50,000 to 150,000 and for the individual person RSD 50,000 to 500,000.","Sales to minors is regulated by the Law on Tobacco (Official Gazette of the Republic of Serbia No 101/05 90/07 95/10 36/11 93/12 and 108/13) enacted in November 2005. Since the previous report there were no new legislative executive administrative or other measures adopted or implemented in the country. However the preparation of the new Law in Tobacco has been in progress.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","Virtually all above mentioned items are included in 2009 Seychelles Tobacco Control act but some regulations need to be issued for full implementation","WHO African Region"
"144","Sierra Leone","There is no policy requiring such measures but we are on the process of legislating tobacco products protecting children from getting  access to tobacco products.","we are on the process of legislating tobacco products protecting children from getting  access","There are no policies in place in Sierra Leone concerning sales of tobacco to and by minors as required by Article 16 of the Convention. The National Tobacco Control Strategy makes recommendations on scaling up the national regulatory framework in this area","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","In the past two years any change.","We have approved total ban of selling tobacco products by vending machines from 2009.","WHO European Region"
"147","Slovenia","The Restriction of the Use of Tobacco and Related Products Act (Official Gazette of RS, Nos. 9/17 and 29/17) is from 11.3. 2017:
- banning the sale of tobacco and related products in any manner by which they are directly accessible, such as open store shelves
- prohibiting the manufacture and sale of sweets, snacks, toys or any other objects in the form of tobacco products which appeal to minors
- banning the sale of tobacco, tobacco products, e-cigarettes and other related products  to minors (under 18);
-  banning the sale of tobacco, tobacco products and related products from vending machines and from mobile points of sale.","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","There are provisions for the sale to minors but nothing on sale by minors. No prosecution made as yet as the enforcement and compliance strategic plan is still to be finalized and endorsed.  
Selling to minors is one of the 3 major areas targeted as low hanging fruits which the Enforcement/ Compliance for tobacco control strategic plan is targeting. The other two areas are second hand smoking and the selling of single rolls.","Report not provided","There are provisions for the sale to minors but nothing on sale by minors. No prosecution made as yet as the enforcement and compliance strategic plan is still to be finalized and endorsed.","WHO Western Pacific Region"
"149","South Africa","The current law forbids sales to minors below 18yrs","Answer not provided","Answer not provided","WHO African Region"
"150","Spain","No se han realizado progresos","No se han realizado progresos","Answer not provided","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","يباع التبغ بكل سهولة للقصر","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Tobacco Law SB No 39 2013","Tobacco Law SB No 39 2013","Suriname is implementing Comprehensive Tobacco Law State Gazette 2013 no 39.
According to the Law Suriname adopt and implement measures to prohibit the sales of tobacco products to persons under the age of 18 years.","WHO Region of the Americas"
"154","Swaziland","Report not provided","No information available.","Report not provided","WHO African Region"
"155","Sweden","No progress.","From 1st of May 2014 a method to improve age control by shopkeepers was implemented in 22 a) and 22 b) §§ of the Tobacco Act (1993:581). The method includes among others the following components: use adults over the legal limit i.e. 18 year - who look to be ”younger”, trying to purchase beer, tobacco or prescription free medication, be truthful about age, check if business operator ask for identification (ID), the result is documented outside the shop by the “control purchaser”, immediate feedback by staff from the local authority to the business operator. The purpose of the method is to create a dialog with the shop keeper about current age-control mechanisms in place. The method can however not be used as a basis for administrative sanctions.  

https://www.notisum.se/rnp/sls/sfs/20140119.pdf

From 1st of April 2015 complementing regulations and advice was implemented by the Public Health Agency of Sweden. FoHMFS 2015:1 Folkhälsomyndighetens föreskrifter och allmänna råd om kontrollköp av folköl och tobaksvaror

http://www.folkhalsomyndigheten.se/documents/publicerat-material/foreskrifter1/fohmfs-2015-1.pdf","Regarding 3.3.2.4: According to 12 § and 12 a § of the Tobacco Act the business operator needs to ensure that the buyer of tobacco products is 18 years or older. 
Regarding 3.3.2.7: According to 19 a 3 § in the Tobacoo Act business operators are responsible to ensure that the placement and use of vending machines do not make tobacco products accessible to minors 
Regarding 3.3.2.10: According to 12 c § and 27 § in the Tobacco Act a business operator do need to register at the local council before he or she starts selling tobacco. If a business operator with intent or due to carelessness sell tobacco without first having registered. the police can act upon it. This could result in a criminal fine or imprisonment for a maximum time of six months for the business operator. 
Regarding 3.3.2.11: A legal minimum age applicable for the selling of tobacco has not been implemented in Sweden. However. requirements according to 12 c § of the Tobacco Act (1993:581) on the business operator to hand in a self-regulation program when registering for tobacco sales has become obligatory. The program should for example describe the support given by the business operator to young staff to handle situations when someone under the age of 18 tries to buy tobacco. Also. according to 12 d § of the Tobacco Act (1993:581) a business operator should train its staff about the legal requirements which exist when selling tobacco","WHO European Region"
"156","Syrian Arab Republic","الوضع مقبول عموماً وسيتم تعزيزه بعد المصادقة على بروتكول منظمة الصحة العالمية بشأن مكافحة الاتجار غير المشروع بمنتجات التبغ","الوضع مقبول عموماً وسيتم تعزيزه بعد المصادقة على بروتكول منظمة الصحة العالمية بشأن مكافحة الاتجار غير المشروع بمنتجات التبغ","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Currently, Thailand has the Tobacco Control Products Act 2560 (BE 2560), indicates that  no person shall be allowed to sell or give tobacco product to a person who does not attain 20 full years of age, No one shall assign, employ, ask or allow the person who is below 18 full years of age to sell or give tobacco product. Prohibiting the sale of cigarettes individually or in small packets, prohibiting the sale of tobacco products by vending machines, prohibiting the sale of tobacco products through electronic media or computer network, prohibiting the sale of tobacco products with the distribution, addition, gift of or exchange of tobacco product with other product, provision of service or other privilege.No person shall advertise or conduct marketing communications of tobacco products and no business operator and related person shall sponsor or support person,group of persons, state agency or private organization to create image of tobacco products, to advertise tobacco products","Tobacco Product Control Act B.E.2535 (1992), Section 4 indicates that no person shall be allowed to dispose, sell, exchange or give out tobacco products to a person, who is the buyer or reciever that is known to be under fully 18 years of age.","Tobacco Product Control Act B.E.2535 (1992). Section 4 indicates that no person shall be allowed to dispose. sell. exchange or give out tobacco products to a person. who is the buyer or reciever that is known to be under fully 18 years of age.","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","There was some implementation and instruction from the Prime Minister during the lsat two years.","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","La loi antitabac du Togo et ses décret dapplications  réglementent la vente aux et par les mineurs et les décrets dapplication de cette loi renforcent cette interdiction.","La loi antitabac du Togo et ses décret dapplications  réglementent la vente aux et par les mineurs et les décrets dapplication de cette loi renforcent cette interdiction.","La loi antitabac du Togo réglemente la vente aux et par les mineurs et les décrets dapplication de cette loi renforcent cette interdiction.","WHO African Region"
"162","Tonga","Report not provided","The new amended TCA 2014 has covered most of the areas in Article 16 that werent covered by the principal Act in the past years, particularly on banning display at POS, and prohibiting the sale to and by minors.","Litigation of non-compliant is on-going with few found guilty in the Court of Law and were penalized accordingly","WHO Western Pacific Region"
"163","Trinidad and Tobago","Enforcement of this article is continuous and there is a high level of adherence by retailers.","Enforcement of this article is continuous and there is a high level of adherence by retailers.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","No progression or new implementation since the last report","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Ужесточение мер административного взыскания за нарушение законодательства в этой области","Статья 13 п..5 Закона Туркменистана  «Об охране здоровья граждан от воздействия табачного дыма и последствий потребления табачных изделий» запрещена продажа несовершеннолетним и несовершеннолетними","1. Adoption of the Law of Turkmenistan ''On protection of public health from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013 
2. ''Terms of trade in tobacco products '' State Trade Control Service of the Ministry of Trade and Foreign Economic Relations.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","On the 1 October 2015, the following UK wide legislation was introduced, making it an offence: 
•	to sell e-cigarettes to anyone under the age of 18 
•	for adults to buy tobacco or e-cigarettes for those aged under 18","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Принято 10 августа 2016 г. постановление Кабинета Министров Республики Узбекистан, предусматривающее внесение изменений и дополнений в Правила розничной торговли в Республике Узбекистан, утвержденный постановлением Кабинета Министров от 13 февраля 2003 г. №75. 
В Правила розничной торговли внесены следующие дополнения:
«60. Запрещается реализация табачной продукции:
- имитирующей детские игрушки, конфеты или другие товары детского ассортимента;
- при отсутствии в местах продажи предупреждающих надписей о недопущении ее реализации лицам, не достигшим двадцатилетнего возраста, а также о негативном воздействии алкогольной и табачной продукции на здоровье человека.
60-1. Продавец, осуществляющий реализацию алкогольной и табачной продукции, обязан потребовать от покупателя, выглядящего моложе двадцати лет, предъявления документа, удостоверяющего его возраст, а в случае отсутствия документа - отказать в реализации алкогольной и табачной продукции.».","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","This was intergrated into the school curriculum.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","There is no policy development in last period","There is no policy development in last period","Answer not provided","WHO Western Pacific Region"
"178","Yemen","صدرت اللائحة التنفيذية للقانون رقم 26 بشأن مكافحة التدخين في يوليو 2013م  وفيها مواد تخص حظر بيع القصر وحظر البيع لهم","صدرت اللائحة التنفيذية للقانون رقم 26 بشأن مكافحة التدخين في يوليو 2013م  وفيها مواد تخص حظر بيع القصر وحظر البيع لهم","Regulations have been issued to interpret the law against smoking on 15 July 2013 including the ban.","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","As awareness increases in this area  observation to this also increases","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
