"","Party","2018","2016","2014","Region"
"121","Panama","Report not provided","CONTINUAR IMPLEMENTANDO EL CMCT, SUS PROTOCOLOS Y DIRECTRICES A FIN DE SEGUIR APLICADO POLÍTICAS EFECTIVAS PARA PROTEGER LA SALUD Y LA VIDA DE LA POBLACIÓN PANAMEÑA Y MANTENER EL LIDERAZGO DE NUESTRO PAÍS A NIVEL MUNDIAL
1. Ratificar el protocolo para la Eliminación del Comercio ilícito de Productos de Tabaco.
2. Lograr la aprobación de la modificación del artículo 5 de la Ley 13 de 2008, para incluir la prohibición de fumar en espacios abiertos donde haya concurrencia de personas tales como terrazas, balcones y otros. Continuar fortaleciendo la vigilancia del cumplimiento de las disposiciones vigentes en materia de ambientes libres de humo de tabaco, establecidas en el artículo 5 precitado y en el decreto 230 de 2008 que lo reglamenta. 
3. aprobar las disposiciones que sobre contenido y emisiones están en espera de reiniciar el debate en la Asamblea Nacional de Diputados, mismas que se enmarca en lo dispuesto en los artículos 9 y 10 del CMCT y sus directrices. (contenidos, aditivos, emisiones y divulgación de información).
4. Aprobación del incremento del tamaño de las advertencias sanitarias de 50 a 80% de las superficies del empaquetado
5. Aprobación e implementación del empaquetado sencillo como mecanismos de protección de la población a la publicidad subliminal incluida por la IT en el empaquetado de los productos de tabaco.
6. Fortalecer la vigilancia y control de las disposiciones vigentes en materia de:
    6.1protección de los menores de edad, con la finalidad de lograr una prevalencia actual en jóvenes cercana al 0%.
    6.2 Continuar diseñando en el MINSA las advertencias y sus pictogramas,  
    6.3 Uso de productos de tabaco mediante prácticas innovadoras como el fumar tabaco en  las pipas de agua, fumar  otros productos de tabaco distintos del cigarrillo y el uso de productos no fumados de tabaco.  
7. 	Perfeccionar el proceso de aplicación de las sanciones establecidas en la legislación nacional cuando se identifiquen violaciones a la legislación nacional de control de tabaco atendiendo los criterios de competencia y gradualidad tipificados en la legislación nacional.
8. Vigilar el cumplimiento de las disposiciones vigentes relacionados con la prohibición de la comercialización de los cigarrillos electrónicos y otros dispositivos de administración de nicotina y el cumplimiento de la prohibición de su uso en los mismos lugares donde esta prohibido fumar.
9.	Establecer mecanismos mecanismos para que los entes nacionales que regulan u ofrecen servicios de internet, cable, televisión, cine y otros medios de comunicación, cumplan con la prohibición total de publicidad, promoción y patrocinio de los productos de tabaco. 
10.	Continuar desarrollando las acciones nacionales requeridas en el marco del sistema mundial de vigilancia de la epidemia del tabaquismo, del cual Panamá forma parte. 


FORTALECER LAS ACCIONES DE PROMOCIÓN DE LA SALUD PARA UNA VIDA SIN TABACO:

1. Continuar desarrollando acciones de promoción, educación y concienciación de la población sobre los riesgos y daños a la salud que genera el uso de productos de tabaco, sobre la legislación nacional y sobre su derecho a vivir en un país libre del riesgo ocasionado por la exposición al HTSM, entre otros temas de interés relativos al CMCT y a otra legislación nacional que regula la materia. 
1.1 Entregando información, que amplié los conocimientos y aptitudes sobre los daños que ocasiona a la salud el consumo de tabaco.
1.2 Efectuando intervenciones dirigidas a grupos poblacionales específicos de amplia vulnerabilidad y riesgo de iniciar el consumo tales como: los jóvenes, las mujeres e indigenas , considerando sus características y comportamientos por grupo poblacional y género.
1.3.	Incrementado  la publicidad y promoción antitabaco sobre riesgos y daños que ocasionan los productos de tabaco y efectuando campañas específicas para grupos específicos.
1. 4.	Incrementando y profundizando el conocimiento de las prohibiciones de la ley 13 en el ámbito nacional.
1.5.	Promoviendo mediante acciones educativas los ambientes libres de humo en el hogar, estrategia fundamental para continuar creando conciencia en este entorno.
1.6.	Siendo más inclusivos en materia de participación social 
1.7.	Generando nuevos enfoque e intervenciones dirigidas a grupos escolares y adolescentes, y fortalecimiento el programa Cazadores de Humo que se desarrolla entre la Asociación Nacional contra el Cáncer, el Ministerio de educación y el MINSA desde los años 80´s .
1. 8.	Continuar con la promoción para el fortalecimiento de la defensa al derecho a respirar un aire libre de humo de tabaco.
1. 9.	Divulgando los daños a la salud que ocasiona el consumo de tabaco en pipas de agua, los cigarrillos mentolados, así como los daños que causa la exposición al humo de tabaco en ambientes abiertos.

AMPLIAR LA COBERTURA DE LAS CLÍNICAS DE CESACIÓN Y FORTALECER SUS INTERVENCIONES, HACIA UNA COBERTURA UNIVERSAL. 
1.	Desarrollando clínicas de cesación de tabaco orientadas a la atención de jóvenes de 13 a 15 años para la captación temprana de población consumidora de productos de tabaco para evitar se conviertan  en consumidores  con una práctica diaria.
2.	Integrando la estrategia de eSalud a la cesación antitabaco en Panamá, con la finalidad de captar población  fumadora con interés en dejar de fumar mediante esta estrategia que impacta a grupos de edad específicos
4.	Utilizando los medios de comunicación más efectivos para la población de 25 a 64 años y otros mecanismos para los adolescentes (13 a 15 años), jóvenes de 15 a 24 años y adultos mayores. 
5.	Incrementar la  costo efectivos respecto de las clínicas de cesación o que en todo caso su labor sea más efectiva.
6.	Realizar mayor acciones orientadas a la  promoción de las clínicas de cesación en todo el país y la captación de fumadores y consumidores de otros productos de tabaco por todas las vías posibles, tales como:
6.1 Contratación de espacios en radio y televisión y otros  medios de mayor audiencia según población a la que se dirige el mensaje.
6.2 Reforzando los esfuerzos para la captación de consumidores de tabaco masculino, Visitando ambientes de trabajo con una mayor fuerza de trabajo masculina: policía, bomberos, marinos y obreros de la  construcción, entre otras.

MEJORAR LA COORDINACIÓN INTERSECTORIAL

1.	Reactivar los mecanismos formales para el desarrollo de acciones conjuntas el MINSA y la autoridad nacional de aduanas para la eliminación del comercio ilícito, así como la integración de otros entes gubernamentales y no gubernamentales.
2.	Desarrollando procesos de vigilancia intersectorial de la aplicación del CMCT.
3. Fortaleciendo los mecanismos existentes o creando nuevos mecanismos para el fortalecimiento de  vigilancia conjunta e integral de las medidas de control de la demanda y de la oferta de productos de tabaco. 
5.	Desarrollando procesos de vigilancia intersectorial de la aplicación del CMCT.

Prioridad Final: Disminuir las prevalencias de uso de tabaco en toda la población residente en Panamá, a fin de lograr la meta del ""Final del Juego"" y las morbi mortalidad evitable y atribuible al uso de productos de tabaco o a la exposición al HTSM.","Continuar implementando el CMCT. sus protocolos y directrices a fin de seguir aplicado políticas efectivas para proteger la salud y la vida de la población panameña y mantener el liderazgo de nuestro país a nivel mundial
Incrementando el cumplimiento de los ambientes libres de humo de tabaco en todo el país de acuerdo con el artículo 5 de la ley 13.
Fortalecer el cumplimiento de la normativa vigente relacionada con los menores de edad. con la finalidad de lograr una prevalencia actual en jóvenes cercana al 0%.
Diseñando advertencia sanitaria y pictogramas fuerte con el mensaje de que los productos de tabaco son adictivos. tóxicos y dañan la salud de sus consumidores. 
Incrementando el tamaño de las advertencias sanitarias y pictogramas y utilizando estas como estrategia para incrementar el conocimiento en los fumadores y estimular la cesación del consumo.
Aplicar las sanciones establecidas en la legislación nacional cuando se identifiquen violaciones a la legislación nacional de control de tabaco atendiendo los criterios de competencia y gradualidad
Antecediendo nuestras acciones a las estrategias de la industria tabacalera
No negociando. ni haciendo concesiones a la industria tabacalera. la vigilancia de esta industria debe ser permanente e integral.
Regulando temas aún pendientes: divulgación de contenidos. aditivos y emisiones. otros
Estableciendo mecanismos efectivos de control de las innovaciones en las prácticas de consumo. muchas de las cuales se originan en el desconocimiento por parte de los jóvenes de los riesgos del consumo de productos de tabaco que utilizan las pipas de agua. productos fumados de tabaco. así como cigarrillos electrónicos y otros dispositivos de administración de nicotina. 
Elevando a ley de la república la prohibición de la comercialización de los cigarrillos electrónicos y otros dispositivos de administración de nicotina.
Estableciendo mecanismos para que los entes nacionales que regulan u ofrecen servicios de internet. cable. televisión. cine y otros medios de comunicación. cumplan con la prohibición total de publicidad. promoción y patrocinio de los productos de tabaco. 
Modificando la legislación nacional en torno a los ambientes libres de humo. incluyendo la prohibición de fumar en terrazas. balcones. plataformas y otros espacios abiertos de concurrencia de personas.
Explicitando la prohibición de consumir tabaco en pipas de agua en los lugares donde está prohibido el consumo de otros productos de tabaco.
Elevando a ley la prohibición de fumar en vehículos del estado y automóviles de particulares que transportan niños.
Avanzando en la regulación de divulgación e información de los contenidos de tabaco. como también de los contenidos de los productos de tabaco.
Fortaleciendo el desarrollo del sistema mundial de vigilancia de la epidemia del tabaquismo. del cual panamá forma parte. 
Fortalecer las acciones de promoción de la salud para una vida sin tabaco:
Entregando información. que amplié l","WHO Region of the Americas"
"122","Papua New Guinea","Report not provided","Reduction in the consumption. Advocacy and Cessation is now the priorities.","1. Reduce Supply & Demand 2. Exposure to smoking 3. Cessation","WHO Western Pacific Region"
"123","Paraguay","Report not provided","Si bien son varias las prioridades, creemos que el componente educativo para la prevención del inicio del consumo de tabaco en los jóvenes es capital. Los ambientes libres de humo de tabaco, son aceptados por la gran mayoría de la población, es de gran interés para la cartera sanitaria. La rehabilitación del paciente fumador, a pesar que no se cuenta con toda la línea medicamentosa, se ha iniciado lentamente a establecer los consultorios con personal debidamente capacitado. Y el tema impositivo que en gran medida, permitirá obtener recursos que retornara a los pacientes en forma de atención medica, estudios de diagnostico y tratamiento farmacológico.","La ley que reglamente y controle el tabaco.","WHO Region of the Americas"
"124","Peru","Report not provided","Answer not provided","La prioridad para el Ministerio de Economía y Finanzas es tener impuestos selectivos sobre el tabaco que reflejen la externalidad negativa que genera su consumo.
La lucha contra los delitos aduaneros es una prioridad nacional. a través del Ministerio de la Producción considerando como estrategias prioritarias la difusión de información y capacitación en relación al contrabando y falsificación de productos vinculados al tabaco.","WHO Region of the Americas"
"125","Philippines","Report not provided","1. National Tobacco Control Strategy
2. Full implementation of Graphic Health Warnings Law
3. Article 5.3 (removal of tobacco industry in IAC-T)
4. Full implementation of Sin tax law and its IRR
5. Smoke-free
6. Tobacco Advertisement, Promotion and Sponsorship 
7. Completing the structure for comprehensive smoking cessation
8. Regulation of tobacco content and ingredient disclosure","FCTC Articles 5.3 11 and 13","WHO Western Pacific Region"
"126","Poland","Report not provided","A total ban on smoking in all public places and worksites; a total ban on advertisement and promotion of tobacco products (especially concerning points of sale advertising and promoting tobacco products during mass events); Implementing and strengthening progressive tax and price policy for tobacco products (excise tobacco tax on average EU level); ensuring sufficient funding for tobacco control and primary prevention of tobacco-attributable morbidity and mortality. 
In order to monitor the changes in tobacco use and smoking patterns it is necessary to establish a surveillance system, that would include surveys conducted on large sample of respondents (at least 8000 or larger ), such as GATS. It is necessary to conduct such surveys on regular basis (i.e. every 5 years). Such monitoring system would allow for more detailed analyses of changes in tobacco use patterns in different socio-demographic groups. As lung cancer has recently became the first cause of cancer mortality in women, it would also be beneficial to create surveillance system for monitoring tobacco use among females. It is also necessary to ensure regular (i.e. every 3-5 years) implementation of  nationwide surveys concerning tobacco use among youth (such as GYTS).","Complete ban of smoking in public places and worksites implementing pictorial health warnings on all tobacco packages eliminating promotion of tobacco products from points of sale implementing progressive tax and price policy for tobacco products (excise tobacco tax on average EU level) sufficient funding for tobacco control","WHO European Region"
"127","Portugal","Report not provided","Raise taxes on tobacco products
Increases information and health literacy about the risks of tobacco use and exposure to tobacco smoke. Reinforce the role of the civil society.
Training of health professionals (pre and post-graduate) in smoking cesation and prevention and improve the networking.
 Implementation of a computer-based clinical record system in order to improve the registration of smoking and improve the quality of smoking treatment.
 Develop research,  monitoring,evaluation and kowledge translation.","Raising taxes on all tobacco products.
Ratification of the Protocol on illicit trade.
Training of health professional (undergraduate and postgraduate)
Information system development for smoking cessation treatment.","WHO European Region"
"128","Qatar","Report not provided","1- It is urgent to consider excise tax system not only VAT or custom fees/tariff within the levels recommended by WHO. 
2- Ratification of the WHO FCTC protocol on illicit tobacco trade
3- Change tobacco taxes to include excise taxes and make it at least 70% of retail price.
4- Develop and implement a comprehensive communications intervention that;
-	address each target group needs separately 
-	Covering all the issues in tobacco control
5-  Issue conflict of interest for all MoPH staff and associate for tobacco industry
6-Enforce fees on licensing and importation processes of tobacco industry in MoPH
7-Lead an inter-ministerial committee\ discussion with very high representation to strategically change legislation to fulfil Qatar commitment for the FCTC and related protocols like the illicit tobacco trade protocol","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Report not provided","Effective enforcement of pictorial health warnings, Ban on display of tobacco products at retail stores. Regulation on flavours in cigarettes, e-cigarettes and other emerging tobacco products.","Introduction of pictorial health warning(non-price policy) 
Price increase to prevent the minors'' smoking (price policy).","WHO Western Pacific Region"
"130","Republic of Moldova","Report not provided","1. To enforce new Tobacco Control Law provisions, especially what is related to smoking ban in all enclosed public places.
2. To increase tobacco taxes.
3. To prevent and counteract tobacco industry interference,
4. To maintain active Coordination Council on Tobacco Control,
5.To carry a new communication campaign","1. Passage by the Parliament of the new law on tobacco control; 
2. Ratification of the Protocol to Eliminate Illicit Trade in Tobacco Products to the FCTC and to ensure by 2016 the records of imports and 100% reduction of illegal import of tobacco products; 
3. Improving national surveillance and monitoring of trends in morbidity and mortality caused by the consumption of tobacco and the production promotion marketing pricing and taxation policy of tobacco and penalties for violation of legislation; 
 4. Introducing in the 2014 comprehensive restrictions on all forms of advertising promotion and sponsorship of tobacco products; 
 5. Application of the tax and price policies on tobacco products to reduce tobacco use.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Full implementation of Article 8 – total ban of smoking in indoor public places","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Increase of excise duties on tobacco products bans on smoking in public places","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","1:  Prevention of use messaging to youth

2:  Addiction Prevention and Control","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Report not provided","Looking at regulating e-cigarettes as well require licensing of tobacco manufacturers and importers.  Focusing on cessation programs and providing cessation services.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Report not provided","""Health and social plan 2015-2017"" pages","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Report not provided","Report not provided","Legislative measures to combat smoking
Mobilization of financial resources
Strategies plans and comprehensive multisectoral national programs
Reducing the prevalence of tobacco consumption
Preparation of a public health policy to combat tobacco
cooperation with inter-governmental international and regional organizations","WHO African Region"
"140","Saudi Arabia","Report not provided","-حاليا هناك تفعيل لنظام مكافحة التبغ الصادر حديثا والمقرر بدأ تطبيق لائحته التنفيذية  
- السعي للتوسع في تقديم خمات الاقلاع عن التدخين غن طريق الرعاية الصحيه  الاولية
- انشاء خط هاتفي للاقلاع والذي يتم تفعيله كليا بحيث يقدم جميع خدمات الاقلاع على  مدار الساعه
- تفعيل الشراكات التوعويه الصحيه وتعزيز الصحه بين قطاعت المجتمع وخاصه بين طلبة المدارس والجامعات","1 - Providing therapeutic services
2 - Activating decisions and anti-tobacco laws.
3 - To continue to educate citizens about the dangers of smoking.","WHO Eastern Mediterranean Region"
"141","Senegal","Report not provided","Answer not provided","Après le vote d’une loi conforme aux dispositions de la CCLAT nous nous attelons actuellement à l’élaboration des textes réglementaires pertinents pour faciliter la mise en œuvre des dispositions de la nouvelle législation.","WHO African Region"
"142","Serbia","Report not provided","1. The approval by the Parliament of the amendments to the Law on Protection of the Citizens from Exposure to Tobacco Smoke, that includes total smoking ban in all enclosed public and workplaces, particularly in the whole hospitality sector;
2. Renewal of the Tobacco Law with the aim to introduce pictorial health warnings, information on content and additives in tobacco products. etc.;
3. Ratification of the Protocol to Eliminate the Illicit Trade of Tobacco Products;
4. Increasing the price of all tobacco products;
5. Obtaining the steady and sufficient funding of all tobacco control activities;
6. Higher priority in national policy of tobacco control preventive activities;
7. In long term drafting and adopting one comprehensive law that will cover all tobacco control activities, now regulated in the several laws and jurisdictions with the aim of better implementation, and eventually higher reduction in tobacco consumption and tobacco related diseases.
8. Expanding the national network of smoking cessation services, including establishing quit line.","- Updating of the Law on Protection of the Citizens from Exposure to Tobacco Smoke to totally ban smoking on all enclosed work and public places particularly in the hospitality sector.
- Updating the Law on Tobacco introducing pictorial health warning.
- Obtaining steady financing of all tobacco control activities
- Increasing the prices of tobacco products through higher taxes and excises.","WHO European Region"
"143","Seychelles","Report not provided","Development of a further set of regulations needed for full implementation of Seychelles Tobacco Control Act 2009. This is led by National Tobacco Control Board but the process is slowed by the limited availability of expert from attorney general office (where other priorities are pressing).","Development of a further set of regulations needed for full implementation of Seychelles Tobacco Control Act 2009. This is led by National Tobacco Control Board but the process is slowed by the limited availability of expert from attorney general office (where other priorities are pressing","WHO African Region"
"144","Sierra Leone","Report not provided","Legislating tobacco products 
Sensitization on effects of tobacco 
Ratification of the Protocol to Eliminate Illicit Trade in Tobacco Products","Answer not provided","WHO African Region"
"145","Singapore","Report not provided","Singapore considers the implementation of the FCTC holistically and in ensuring that all the obligations are met, Singapore had focused on the time-bound implementation as well as targeting measures to control both the supply and demand of tobacco products domestically. One key area of focus for Singapore is to counter tobacco interference and we will be looking at developing guidelines in accordance with Article 5.3. 

 In reducing the demand of tobacco, Singapore places a strong emphasis on the implementation of Article 12 on the education and the creating public awareness as well as capacity building and leveraging on strategic partners to communicate our anti-tobacco messages. Singapore is in its advanced stage of implementation, with constant reviews for further strengthening or to address any gaps in the implementation of Articles 6-14 on demand control, particularly on Articles 6, 8 and 11. With the adoption of Guidelines of Articles 9 and 10, national implementation measures on those provisions may be further addressed.  Article 13, will remain a key focal area and Singapore will be closely monitoring international developments in line with our commitments to the FCTC.

Implementation of Articles 15-17 which targets reduction of supply are in the process of implementation. Singapore considers implementation of Article 16 of importance to protect the youth from exposure to smoking.
Singapore constantly reviews our national policies with the various Ministries/ Agencies in Singapore to ensure a whole of government approach in implementing the FCTC obligations.","Singapore considers the implementation of the FCTC holistically and in ensuring that all the obligations are met Singapore had focused on the time-bound implementation as well as targeting measures to control both the supply and demand of tobacco products domestically. One key area of focus for Singapore is to counter tobacco interference and we will be looking at developing guidelines in accordance with Article 5.3. 
 In reducing the demand of tobacco Singapore places a strong emphasis on the implementation of Article 12 on the education and the creating public awareness as well as capacity building and leveraging on strategic partners to communicate our anti-tobacco messages. Singapore is in its advanced stage of implementation with constant reviews for further strengthening or to address any gaps in the implementation of Articles 6-14 on demand control particularly on Articles 6 8 and 11. With the adoption of Guidelines of Articles 9 and 10 national implementation measures on those provisions may be further addressed. Article 13 will remain a key focal area and Singapore will be closely monitoring international developments in line with our commitmens to the FCTC.
Implementation of Articles 15-17 which targets reduction of supply are in the process of implementation. Singapore considers implementation of Article 16 of importance to protect the youth from exposure to smoking.
Singapore constantly reviews our national policies with the various Ministries/ Agencies in Singapore to ensure a whole of governement approach in implementing the FCTC obligations.","WHO Western Pacific Region"
"146","Slovakia","Report not provided","In Slovakia the implementation of FCTC concerns mainly these areas:
1. Establishing a monitoring system for new categories of tobacco products.
2. Realizing a common acitivities in prevention of tobacco using in schools by special programmes that encourage some creativity.","Answer not provided","WHO European Region"
"147","Slovenia","Report not provided","Besides the measures of the Tobacco Products Directive, Ministry of Health of the Republic of Slovenia is in the process of introducing also other measures of the FCTC, which we have not yet implemented. The measures will be implemented at the 1st Q of 2017:

comprehensive ban on all tobacco advertising, promotion and sponsorship, including a display ban on tobacco and related products at points of sale, 
ban of cross-border and domestic distance sale of tobacco and related products (including the Internet), 
the implementation of licencing of tobacco retailers, 
ban on the depiction of tobacco and related products or its use on television, 
ban on smoking in private vehicles in the presence of a minor, 
plain packaging (coming into force 2019). 


Article 6: Price and tax measures: Article shall be applied, but this responsibility of the Ministry of Finance. Recently, we have made great efforts to make in addition to financial goals take into account the health objectives and to some extent we even managed.

Article 8: Protection from exposure to tobacco smoke: we have a smoking ban, which includes the possibility of smoking rooms

Article 9: Regulation of the contents of tobacco products: it is implemented more stringent will be implemented on the basis of the adopted Directive 2014/40 / EU.

Article 10: Statutory regulation of disclosure: it is implemented more stringent will be implemented on the basis of the adopted Directive 2014/40 / EU.

Article 11: Packaging and labeling: it is implemented more stringent will be implemented on the basis of the adopted Directive 2014/40 / EU.

Article 12: Education, information, awareness ..: Article shall be implemented within the given financial and human resource capabilities

Article 13: Advertising and sponsorship: we have introduced a complete ban. For this, we will work simultaneously with transposition of the Directive.

Article 14: dependence and withdrawal: within ZVC, 080 in 2777, the programs of NGOs, in short, is performed in the context of financial and human capabilities

Article 15: Illegal trade: adopted the FCTC protocol to eliminate illicit trade, which we have signed but not yet ratified. As the EU has exclusive jurisdiction in respect of several provisions of the Protocol, waiting for a document from the European Commission, which will be clearly defined and distributed competence relevant to the EU and the Member States. Opinion of the European Commission and the EU Council in respect of ratification is that MS await the EU. So far, the Protocol has been ratified by only 5 countries: Austria, Gabon, Mongolia, Nicaragua, Uruguay. That the Protocol enters into force, it must be ratified by 40 countries.

Article 16 of the: minors as buyers and sellers: being conducted except banning the production and sale of sweets, snacks, toys ..","Price and tax measures to reduce the demand for tobacco
Introduce more effective health warnings on packaging of tobacco products
Ban display advertising and promotion of tobacco products at points of sale
Introduce specialized shops or licencing system for selling tobacco products","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Implementation of FCTC in the Solomon Islands is high in the priorities.","WHO Western Pacific Region"
"149","South Africa","Report not provided","Priority articles to be addressed: 5.3; 6; 8; 11, and 15.  To strengthen existing legislation and amendment to Tobacco Control Act. Regulations to include graphic health warnings, display at point of sale and 100% smoke free indoor public places. To intensify health education on prevention and control of tobacco and strengthen monitoring, compliance and enforcement. 

Currently amending the Tobacco Products Control Act","Priority articles to be addressed: 5.3; 6; 8; 11 and 15. To strengthen existing legislation and amendment to Tobacco Control Act. Regulations to include graphic health warnings display at point of sale and 100% smoke free indoor public places. To intensify health education on prevention and control of tobacco and strengthen monitoring compliance and enforcement.","WHO African Region"
"150","Spain","Report not provided","Se contempla llevar a cabo la efectiva implementación de la novedades incluidas en la Directiva de Productos del Tabaco. En este sentido, cabe destacar que se trabajará en el análisis de la mayor información disponible acerca de los productos, tanto del tabaco como las de los SEAN, y en función de las nuevas obligaciones de notificación junto con la evaluación de la toxicidad de ingredientes. Por otro lado, se llevarán a cabo acciones de investigación y de colaboración conjunta con entidades de otros Estados miembros de la Unión Europea.","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","- Protection from exposure to tobacco smoke.
- Packaging and Labeling of tobacco products.
- Education, communication and training","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","- Develop & implement a strategic plan to discourage tobacco use and to monitor Tobacco Law implementation
- Continuing education of the population (Health Promotion & Disease Prevention)
- Training of health professionals in prevention and treatment of tobacco dependence  
- Programs and training for the Police, Health and Labor Inspectors to strengthen enforcement
- Epidemiological surveillance and Research (Studies to measure the impact of tobacco law)","Priority for Suriname is to implement the Tobacco law to its fully extent","WHO Region of the Americas"
"154","Swaziland","Report not provided","Formation of Monitoring Framework; Secretariat has been formed; Focal person identification in process.","Report not provided","WHO African Region"
"155","Sweden","Report not provided","The Swedish priorities are set out in the government cohesive strategy for alcohol, narcotic drugs, doping and tobacco (ANDT) policy 2016-2020, adopted in february 2016.

http://www.regeringen.se/rattsdokument/skrivelse/2016/02/skr.20151686/","In March 2011. the Riksdag passed a cohesive strategy for alcohol. narcotics. doping and tobacco (ANDT) policy aimed. among other things. at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented. coordinated and followed up in 2011-2015.
The overall objective of ANDT policy is a society free from narcotics and doping. with a reduction in medical and social harm caused by alcohol and a reduction in tobacco use.
This means a policy of zero tolerance towards narcotics and doping. reducing all tobacco use and preventing minors from starting to use tobacco. as well as preventing all harmful alcohol consumption. e.g. by reducing consumption and harmful drinking habits.
Apart from the overall objective. there are seven long-term objectives for ANDT policy. which can in turn be broken down into a number of priority objectives for the strategy period. 
For details on priorities related to tobacco prevention and tobacco control. please see Annex 4 to Sweden´s third implementation report. A cohesive strategy for alcohol. narcotics. doping and tobacco policy. a summarized version of Govt. Bill 2010/11:47.","WHO European Region"
"156","Syrian Arab Republic","Report not provided","تسويق الاتفاقية الاطارية والمرسوم التشريعي رقم62 لالعام2009 بشأن مكافحة التدخين  التثقيف والتوعية والتدريب الاعلان المضاد للتبغ تحديث الخطة الوطنية دعم اللجنة الوطنية لمكافحة التدخين انشاء نظام رصد وطني للتبغ تأسيس عيادات التوقف عن التدخين بناء القدرات في مجال اختبارات منتجات التبغ تنمية المهارات المتعلقة بمكافحة الاتجار غير المشروع بمنتجات التبغ و العمل على المصادقة لتطبيق برتوكول الاتجار غير المشروع بمنتجات التبغ التوعية بشأن تعزيز الصحة والسلامة المهنية بما يتعلق بزراعة التبغ وصناعة منتجاته","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","Article 5.3, 6, 8,9,10, 13, 14, 15, 16","Article 5.3. 6. 8.9.10. 13. 14. 15. 16","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","1. Establishing National Committee for Tobacco Control
2. Tobacco Control Strategy until 2020","New National Strategy and Action Plan 2020","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","Formation des médecins et paramédicaux avec créations de centres pour le sevrage tabagique","Formation des médecins et paramédicaux avec créations de centres pour le sevrage tabagique.","WHO African Region"
"162","Tonga","Report not provided","> Strengthening enforcement activities
> Locally grown tobacco: conduct survey to get baseline information on the extent of cultivation, sales and use for informed decision
> Amendment of Act and Regulation to include locally grown tobacco and other gaps identified in the need assessment
> Strengthen research and surveillance particularly on tobacco related morbidity and mortality, and tobacco related costs (economic impact of tobacco related diseases) for informed decisions","Enforcement of the current Tobacco Act and amendment of the Act to accommodate issues on this questionnaire","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","Illicit trade, taxation, health education and promotion, smoking cessation training and programme implementation","Health Education/Promotion Programmes targeting specific groups; Smoking Cessation Programmes","WHO Region of the Americas"
"164","Tunisia","Report not provided","révision de la loi dans le sens de:
- mettre les avertissements sanitaires dessinés sur les paquets de cigarettes
- Procéder à lanalyse des émissions du tabac
- Interdire la vente de cigarettes aux enfants","Révision de la loi dans le sens de:
- mettre les avertissements sanitaires dessinés sur les paquets de cigarettes
- Procéder à l''analyse des émissions du tabac
- Interdire la vente de cigarettes aux enfants","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","The implementation of the FCTC is among the top priorities in Turkey.","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Меры, касающиеся сокращения спроса и поставок табака","1. Mechanisms for evaluating and monitoring the implementation of measures for implementation of the Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013 
2. Development of a national anti-tobacco epidemiological surveillance system in Turkmenistan.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Taxation increasing compliance of legislation with FCTC research on the determinants of tobacco use","WHO Western Pacific Region"
"168","Uganda","Report not provided","Development of Tobacco control policy, enacting a comprehensive tobacco control law, development of various regulations, development of strategic plan and monitoring the tobacco industry.","Development of Tobacco control policy enacting a comprehensive tobacco control law development of various regulations development of strategic plan and monitoring the tobacco industry","WHO African Region"
"169","Ukraine","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"170","United Arab Emirates","Report not provided","ايجاد تشريع وطني  وتطبيقه ضمان اماكن عامه خاليه من التدخين وتشجيع الاقلاع عن التدخين وحظر جميع انواع الاعلان والدعاية والترويج","Setting and enforcing a national legislation; 
 Ensuring that public places are smoking free;
Encouraging and promoting smoking cessation;
Banning all types of tobacco advertising and promotion.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","1) The development of a new Tobacco Control Strategy for England 
2) Implementation of the Standardised Packaging legislation across the UK
3) The transposition and implementation of the Tobacco Products Directive across the UK","Report not provided","WHO European Region"
