"","Party","2018","2016","2014","Region"
"60","Gambia","For the past two years, we are working the national tobacco control bill and in the bill, we are advocating for 75% increment of pack warnings and inclusion of the ingredients in the packs.","For the past two years, we are working the national tobacco control bill and in the bill, we are advocating for 75% increment of pack warnings and inclusion of the ingredients in the packs.","PACKAGING & LABELLING IS STILL AT 30% AND ARE ADVOCATING FOR 50% AND TO BE ROTATIONAL","WHO African Region"
"61","Georgia","According to the newly adopted tobacco control legislation there is provision requiring the increase of health warnings up to 60% of the whole surface of manufactured tobacco products packages and to make depiction of pictorial health warnings mandatory. The right to use the pictorial Health warnings was generously provided by the Canadian and Australia governments.  Depiction of the amount of the emissions on the packaging of tobacco products is still not prohibited. The provision to depict largs size pictorial health warnings enters into force from September 1, 2018. 
From January 2023 according to the new tobacco control law it is required to introduce standardized tobacco packaging.","There is a requirement for the amount of the nicotine and other substances to be depicted on the packaging of tobacco products, which is not in line with the WHO FCTC implementation guidelines. 
According to the amendment project to the Tobacco Control Law this requirement will no longer be in place but the law has not been passed in the Parliament yet. 
Since 2010 following the amendments to existing tobacco control law all manufactured tobacco product packages include textual health warnings on the space of 30% of the whole surface which are required to be rotated periodically. 
There is no obligation to depict graphic health warnings on the manufactured tobacco products packages. there are 9 pictorials which Ministry of health adopted from the EU in 2009 and usage of which was suggested according to the Act of the Minister of Health since 2014 and according to the Government Decree from 2014, but depiction of pictorial health warnings is still only voluntary. 
according to the amendment package to current legislation the provision to require the increase of health warnings up to 50% of the whole surface of manufactured tobacco products packages and to make depiction of pictorial health warnings mandatory but the amendment package is not passed in the Parliament yet.","There is a requirement for the amount of nicotine and other substances to be printed on the packaging which is not aligned with the guidelines. 

According to the amendment project to the tobacco control law this requirement will no longer be in place but the law has not been passed in the parliament yet.

Since 2010 following the amendments in Law for Tobacco Control all manufactured tobacco products packages have health warnings in the space not less than 30% of the whole surface. Amendment project to the tobacco control law requires health warnings to cover at least 50% of the principle surface of the package but the law is not passed in the parliament yet.

Nine pictograms are adopted by the Ministry of Labour Health and Social Affairs of Georgia. Ministry of health adopted these pictograms from the EU and has a copyright on them but using these pictograms is not obligatory so none of the tobacco companies has used them yet. According to the amendment project to the tobacco control law using of pictograms will be obligatory but the law is not passed in the parliament yet.","WHO European Region"
"62","Germany","Implementation of TPD.","Answer not provided","Answer not provided","WHO European Region"
"63","Ghana","Answer not provided","Answer not provided","Text warning currently occupies 50% of principal display areas. Efforts are underway to place the warning on the top of the principal display area and to place pictorial warnings. FDA has already compiled a list of pictures","WHO African Region"
"64","Greece","Report not provided","Greece as a  member of the European Union will implement the ""Implementing action on the design layout and shape of combined health warnings for tobacco products for smoking.
http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1444810873600&uri=OJ:JOL_2015_267_R_0003","Answer not provided","WHO European Region"
"65","Grenada",NA,"Answer not provided","The draft legislation covers Article 11.","WHO Region of the Americas"
"66","Guatemala","Ninguno","Ninguno","Answer not provided","WHO Region of the Americas"
"67","Guinea","Report not provided","Il ny a encore aucun texte sur la présentation des paquets de cigarette","Report not provided","WHO African Region"
"68","Guinea-Bissau","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"69","Guyana","The Standards for Packaging and Labeling of Tobacco Products was approved by the Standards Council of the Bureau of Standards. This document is currently awaiting submission to Cabinet for enactment. Upon passage in Cabinet and Parliament, the standards will be made mandatory.","Report not provided","Report not provided","WHO Region of the Americas"
"70","Honduras","La Dirección General del IHADFA en los últimos dos años ha continuado autorizando cada seis meses las imágenes o pictogramas y mensajes de advertencias sanitarias que la industria de tabaco está obligada a imprimir en los empaques de los productos derivados de tabaco para su comercialización en Honduras.","La Dirección General del IHADFA en los últimos dos años ha continuado autorizando cada seis meses las imágenes o pictogramas y mensajes de advertencias sanitarias que la industria de tabaco está obligada a imprimir en los empaques de los productos derivados de tabaco para su comercialización en Honduras.","Con la entrada en vigencia de la Ley Especial para el Control del Tabaco LECT y su Reglamentación las empresas que producen o importan productos de tabaco han impreso las imágenes o pictogramas y los mensajes de advertencia en las cajetillas de cigarrillos de 10 unidades y de 20 unidades","WHO Region of the Americas"
"71","Hungary","Report not provided","The amendment of Act XLII of 1999 adopted in April 2011 had introduced combined health warnings with an effect from 1 September 2012. From 1 September 2012 cigarettes can be produced only with combined warnings and from 1 January 2013, cigarettes can be marketed only with combined warnings. The pictorials shall be depicted on a main side of the packaging, covering at least 40 per cent of the surface.
We use the European Commission pictorial library.

The rules on health-warnings, tobacco labeling and packing of the directive 2014/40/EU of the European Parliament and the Council have been widely transferred to the Hungarian legislation.
Some clarifications have been introduced on tobacco products, smoking, combined health-warning, multipack concepts and the size of the health-warning signs has been increased.
With regard to the protection of non-smokers it has been determined, that the package unit, the package labeling and the tobacco products can not contain any element or solution as follows:
•	Which advertises the tobacco product in a false impressive manner with regard to the product specifications, its effects on health, its risks or the emissions, moreover in this way, it encourages its consumption;
•	Which does mark no information of the nicotine-, tar-, and carbon monoxide content of the tobacco product;
•	Which suggests, that the particular tobacco product is less harmful than other products, or it refers to its revitalizing, energizing, healing, rejuvenating, natural and organic characteristics;
•	Which refers to taste, smell, flavor or other additives or lack of them by misleading the consumers;
•	Which reminds of food or cosmetic product;
•	Which suggests, that certain tobacco products can decompose biologically easily or have other environmental benefits;
•	Which refers to economic advantage (e.g.: „buy one, get one free”)

Introduced: 18 June 2015
Date of entry into force: 20 May 2016","The amendment of Act XLII of 1999 in April 2011 had introduced combined health warnings with an effect from 1 September 2012. From 1 September 2012 cigarettes can be produced only with combined warnings and from 1 January 2013. cigarettes can be marketed only with combined warnings. The pictorials shall be depicted on a main side of the packaging. covering at least 40 per cent of the surface. We use the European Commission pictorial library.","WHO European Region"
"72","Iceland","Ongoing preparation for implementing European directive 2014/40 ESB
A data set of the new pictorial warnings have been laid out with text warnings in Icelandic language and are in preparation stage.","Ongoing preparation for implementing European directive 2014/40 ESB
A data set of the new pictorial warnings have been laid out with text warnings in Icelandic language and are in preparation stage.","The EU regulation on pictorial warnings was approved by government. New regulations on pictorial warnings was implemeted with following timeframe: Tobacco products with the old warnings could be imported until 31 December 2012 and for sale until 31 July 2013.
Other tobacco products with the old warnings could be for sale until 31 December 2013 according to the same regulation.
http://www.reglugerd.is/interpro/dkm/WebGuard.nsf/key2/790-2011","WHO European Region"
"73","India","Report not provided","The Ministry of Health & Family Welfare has notified new rules on pictorial health warnings, as per which the pictorial warnings shall be placed on both front and back sides of tobacco product packages and on 85% of the principal display areas. The new rules have been enforced from 1st April, 2016.","New set of pictorial health warnings have been notified and implemented w.e.f 1st April. 2013. Three  set of  pictorial health warnings  each for smoking and smokeless /chewing forms respectively have been notified and the manufacturers have the option of choosing any one of the image. The horizontal and vertical ratios of the pack warnings have also been defined to prevent any distortion of the pack warnings. 
The pictorial health warnings have been developed in 18 languages including Hindi and English and has been uploaded on the Ministry of Health website  in downloadable format and alternatively the same may also be procured from MoHFW free of cost. 
Public notice in this regard has been published in all the leading national and regional dailies and communication has been sent by Ministry of Health to all the enforcement agencys  and states for enforcement of the new pictorial health warnings.   
The next round of rotation is due in Aril. 2015 hence Ministry of Health & Family Welfare has constituted an expert committee for  development of the new warnings.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Study on effectiveness of warning pictures has been accomplished and is in the process of  insertion on tobacco packages
plain packaging is also under progress of getting approval from relevant authorities","The implementation of plain packaging policy has been approved in the Headquarter of fighting against smuggling and national headquarter of tobacco control is preparing the guidelines to be notified in its next meeting.
Many pictorial warnings have been tested in order to use for the next rotation on tobacco packages.","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","Answer not provided","Pictorial health warnings are now required on packages and cans of tobacco products according to the law.","The anti-smoking law in Iraq No. (19) of 2012 regulates the contents of tobacco products and packaging and labeling of tobacco products all in accordance with the requirements of the WHO FCTC.","WHO Eastern Mediterranean Region"
"76","Ireland","The Public Health (Standardised Packaging of Tobacco) Act 2015 was enacted in March 2015 and Regulations made under this legislation were signed in September, 2017.  From September 2017 all cigarettes and all other tobacco products manufactured must be in standardised packaging.  From September 2018 all tobacco products sold in retail outlets must be in standardised packaging","The Public Health (Standardised Packaging of Tobacco) Act 2015was enacted in March 2015. The 2015 Act is being amended by the Health (Miscellaneous Provisions) Bill 2016.  Regulations have been developed under the 2015 Act.  

The EU 2014 Tobacco Products Directive provides for the regulation of labelling etc of tobacco products.  This Directive is currently being transposed into Irish domestic legislation.","The Public Health (Tobacco) (Amendment) Bill 2011 was enacted in July 2011. This enabling legislation allowed for the introduction of regulations to provide for the introduction of combined text and graphic warnings on all tobacco products sold in Ireland. This legislation was required in order to allow for the introduction of the combined text and photo warnings developed by the European Commission for Member States as their introduction is not mandatory on Member States. 
The images used for the graphic warnings on tobacco products came from a library of images supplied by the European Commission.
 Approval was obtained from Government last November to proceed with a new Public Health (Standardised Packaging of Tobacco) Bill 2013. Work is ongoing on this legislation.
The new E.U. Tobacco Products Directive will cover areas such as labelling and packaging ingredients and emissions traceability and security features and cross border distance sales of tobacco.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","The Legislative decree n.6/2016 adopted the European Directive 40/2014/UE which regulate packaging and labelling of tobacco products and cigarettes. In the period 2016-2017 we are verifying the compliance of the products to the law.","The Legislative decree n.6/2016 adopted the European Directive 40/2014/UE which regulate packaging and labelling of tobacco products and cigarettes","Italy has adopted the directive 2012/9/UE with the new text warnings included quit-line","WHO European Region"
"79","Jamaica","The Public Health (Tobacco Control) Regulations 2013 which was enacted on July 15, 2013 and amended in 2014 includes the provisions regarding Article 11 of the FCTC.","The Public Health (Tobacco Control) Regulations 2013 which was enacted on July 15, 2013 and amended in 2014 includes the provisions regarding Article 11 of the FCTC.","The Public Health (Tobacco Control) Regulations 2013 was enacted on July 15 2013 includes the provisions for Article 11 of the FCTC.
See Annex 1.","WHO Region of the Americas"
"80","Japan","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","يوجد مواصفة قياسية اردنية للسجائر وتمت زيادة المساحة من 30% عام 2004 الى 40% عام 2012 للصورة والتحذير مع اربع صور متغايره 
مواصفة قياسية للتبغ المعسل وضع الصورة والعبارة التحذيرية على المنتجات مع ابراز نسب المكونات
وتمت مخاطبة المواصفات والمقاييس لزيادة مساحة الصورة والمساحة والعبارة التحذيرية لتصبح 50%","يوجد مواصفة قياسية اردنية للسجائر وتمت زيادة المساحة من 30% عام 2004 الى 40% عام 2012 للصورة والتحذير مع اربع صور متغايره 
مواصفة قياسية للتبغ المعسل وضع الصورة والعبارة التحذيرية على المنتجات مع ابراز نسب المكونات","The standards for Jordanian cigarettes were changed to increase the area of warnings from 30% to 50% to include four images in the warnings in addition to the textual message and to reduce the proportion of carbon monoxide in the emissions.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Решением EEC-Decision № 18/2016 от 17/03/2016 введены новые эскизы пиктограмм","Report not provided","November 22 2011 approved by the Government Resolution ? 1366 ''On approval of rules for placing a pack of tobacco products tobacco product packaging information on the composition on the levels of tar nicotine and systemic poisons carcinogenic and mutagenic substances and health warnings'' which introduces the application of the 12 drawings on the pack tobacco packaging in April 2013. 
From April 2013 in Kazakhstan cigarette packs display images in the warning about the dangers of smoking to health.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","Draft pictorial warnings.","WHO African Region"
"84","Kiribati","Part 3 of the Tobacco Control Act regulates the labelling of tobacco packages.
Details of labelling of tobacco products, however, should be developed further in a regulation to be made by the Minister of Health (Section 3.–(7) of the Act). Such a regulation has already put in place in this year","Part 3 of the Tobacco Control Act regulates the labelling of tobacco packages.
Details of labelling of tobacco products, however, should be developed further in a regulation to be made by the Minister of Health (Section 3.–(7) of the Act). Such a regulation has already put in place in this year","Part 3 of the Tobacco Control Act regulates the labelling of tobacco packages. 
Details of labelling of tobacco products however should be developed further in a regulation to be made by the Minister of Health (Section 3.–(7) of the Act). Such a regulation has already put in place in this year.","WHO Western Pacific Region"
"85","Kuwait","Updates of the pictures
develop specific pictures","Updates of the pictures
develop specific pictures","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Постановлением Правительства КР от 22.12.2014 года №719 утверждены 12 иллюстрированных предупреждений о вреде табака (ИМоВТ)на здоровье, предназначенных для размещения на пачках и упаковках табачных изделий, 

С 15 июля 2015 года на пачках появились предупреждения на 6 мес. раньше установленного срока.

ИПоВТ включает информацию о бесплатной линии помощи с указанием номера телефона - 2103 и адреса вебсайта:  ,  т.е. предложение помощи потребителям бросить курить

Одобренные Указанием Министра здравоохранения №634 от  9 сентября  2015 года  12 новых ИПоВТ утверждены  17 марта 2016 года ЕЭК , которые появятся на пачках не позднее 15 ноября 2017 года","Aiming to diminish all forms of illegal tobacco products sales including smuggling. illegal production and falsification. every pack and package of tobacco products for retail and wholesale distribution on the internal market must contain the heading: “Sales permitted on the territory of Kyrgyz Republic” with indication of a country of origin of tobacco products .
Each pack and box of tobacco item must contain the pictorial health warning on harmfulness of tobacco use in the state and official languages occupying not less than 40 percent of main space on front and back sides of the pack and box of tobacco products.
Text of the health warning should meet the following requirements:
clear and readable;
printed by the means. excluding its elimination. at the bottom of the pack and box. aligned at the centre and placed in parallel to the pack top edge in Helvetica font. black color. bold type against white background; it should be separated from the brand name and other graphics on the pack by black-coloured line (border) 3 mm width. At identifying of the warning size the line (border) size should not taken into account; 
placed on the packaging in an area. where the sign cannot be damaged when opening the package.
cannot be hidden. unnoticeable. easily erasable. interrupted by other signs and drawings. 
	Text of the pictorial health warning on harmfulness of tobacco use for the population health shall be confirmed by the authorized state body of Kyrgyz Republic in healthcare and shall be changed not less than once in three years.","WHO European Region"
"87","Lao People's Democratic Republic","The regulation was issued on 23 May 2016 required 75% of graphic health warning on top of both sides of the packs and labelling. It will be effective in October 2016.","The regulation was issued on 23 May 2016 required 75% of graphic health warning on top of both sides of the packs and labelling. It will be effective in October 2016.","A draft decree needed to be revised in order to meet WHO FCTC requirement as much as possible (at least 50%) .","WHO Western Pacific Region"
"88","Latvia","Answer not provided","The draft law has been prepared to transpose the provisions of the TPD.","Answer not provided","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","Law 174 has in article 8 stated the following:

a. It is prohibited to cover any tobacco product with any misleading element about its characteristics. effects. risk factors. emissions. including any expression. description or symbol implying that one tobacco product is less dangerous than another. such as “light”. “ultra light”. “mild”. or any other term in Arabic or any other language. 

b. All tobacco packs or packets must contain health warnings in Arabic. written very clearly. describing the dangerous effects of tobacco on health. These warnings shall cover 40 % (forty percent) of the total surface of the pack and packet. and are to be determined by implementation decrees issued upon the proposal of the Minister of Public Health based on the opinion of Standards and Specifications Authority of Lebanon. Warnings must be written on the two main sides of the pack and packet; and what is meant by the two main sides is the widest sides. 

c. It is possible to issue a decree upon the proposal of the minister of public health and the minister of finance. to post warning images on the two main sides of the pack and packet. covering 40 % (forty percent) of the total surface of each side. 
d. It is prohibited to hide the health warnings in any way.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","In order to transpose the EU Tobacco Products Directive (2014/40/EU) several amendments of the Law on Tobacco Control were adopted, including fully transposition on respective regulations on packaging and labeling of tobacco products.","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Transposition de la directive 2014/40/UE en loi nationale du 13 juin 2017. Introduction des photos choc. Introduction des avertissements sanitaires selon la directive antitabac. Augmentation de la surface des avertissements sanitaires et des photos choc, selon la directive antitatac.","Nouveau projet de loi en cours transposant la Directive 2014/40/UE.","Answer not provided","WHO European Region"
"95","Madagascar","rotation sur les messages des avertissements sanitaire  sur les conditionnements et étiquetage des produits du tabac","Answer not provided","Affichage des avertissements sanitaire sur tous les conditionnements des produits du tabac (paquet et cartouche) vendu dans tous les marchés locales et les points de vente.","WHO African Region"
"96","Malaysia","since 2014,  no changes implemented.","since 2014, that has been no changes implemented.","The size of Pictorial Health Warning on the front panel of cigarette packet and carton is increased from 40% to 50% of the coverage area under the CTPR (amendment) 2013. 
Additional of 6 new pictorial health warning that are taken from Malaysia''s hospital are also included in the CTPR (amendment) 2013. 
Since 2009 ban on misleading descriptors has been introduce. In 2013 the matter forbidden on tobacco product packaging or label has been expended by prohibited the use of any term word description claim representation or graphic that states the grading quality or supremacy of the product.","WHO Western Pacific Region"
"97","Maldives","Textual Health Warning, covering 30% outside surface area of the package, messages to rotate, to be clear and its visibility not compromised by any other markings or wordings","Textual Health Warning, covering 30% outside surface area of the package, messages to rotate, to be clear and its visibility not compromised by any other markings or wordings","The provisions of Article 11 are not fully implemented. Regulations relating to this have been in the process for over 2 years. However due to industry influence it has not been ratified still. Maldives is seeing more and more resistant to the steps that need to be taken against tobacco in the past few years.","WHO South-East Asia Region"
"98","Mali","En effet toutes ces informations sont dans les textes et un comité de lutte contre le tabac est entrain de préparer des ateliers pour la mise en œuvre","En effet toutes ces informations sont dans les textes et un comité de lutte contre le tabac est entrain de préparer des ateliers pour la mise en œuvre","Article 15 de la régulation stipule: L’avertissement sanitaire couvre au moins 50% de chacune des deux (2) faces principales du paquet cartouche et autre unité de conditionnement de produits de tabac.
Il est imprimé sur la partie centrale des deux (2) faces principales du paquet de la cartouche et de tout autre unité de conditionnement de produits du tabac en caractères gras « Helvetica » noirs indélébiles et parfaitement lisibles et sur fond blanc.
L’avertissement sanitaire est entouré dun bord noir dune épaisseur minimale de 3 mm ninterférant en aucune façon avec le texte des avertissements.","WHO African Region"
"99","Malta","The Tobacco Products Directive 2014/40/EU has been transposed – LN67/2016 (Manufacture, Presentation and Sale of Tobacco and Related Products Regulations, 2016).","The Tobacco Products Directive 2014/40/EU has been transposed – LN67/2016 (Manufacture, Presentation and Sale of Tobacco and Related Products Regulations, 2016).","In line with EU legislation.
Royalty rights of pictorials used belong to the Commission of the European Union.","WHO European Region"
"100","Marshall Islands","SEE PREVIOUS COMMENTS. AS THE SPECIFICS OF LABELING AND PACKAGING OF TOBACCO PRODUCTS HAVE BEEN INCLUDED IN AMENDMENT TO THE TOBACCO CONTROL ACT OF 2006. AWAITING CABINET ACTION","SEE PREVIOUS COMMENTS. AS THE SPECIFICS OF LABELING AND PACKAGING OF TOBACCO PRODUCTS HAVE BEEN INCLUDED IN AMENDMENT TO THE TOBACCO CONTROL ACT OF 2006. AWAITING CABINET ACTION","Part III of the RMI Tobacco Control Act 2006 outlines requirements for packaging and labelling stipulating that all tobacco products shall carry the health warnings as regulated by the health authority banning packaging and labelling that would mislead or deceive consumers and including markers to facilitate the identification of illicit tobacco products and products on which tax has not been paid. However as the regulations have not been developed to date the requirements of the Act have not been implemented. Therefore Article 11 and the guidelines for its implementation have not been implemented in RMI.","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius",NA,"Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","Para la última ronda publicada el 28 de noviembre de 2017, se puede ver que  los textos científicos tienen relación con la imagen que se presenta y en la descripción de cómo los tóxicos presentes en los productos de tabaco afectan al organismo. Además incorpora la leyenda “La Secretaría de Salud Informa”, que en acuerdos anteriores se dejó de implementar. 

Cuenta con 10 advertencias en la que destaca la selección de imágenes en función al grupo de mujeres jóvenes por ser el tipo de población con mayor aumento en el consumo de tabaco en los últimos años.","Para la última ronda publicada el 23 de marzo de 2016, se llevó a cabo un estudio cuantitativo para elegir las imágenes y propuestas creativas más efectivas para cumplir el objetivo de las advertencias. Desde la cuarta ronda no se levantaba un estudio al respecto.","- Emisión y publicación de la Ley General para el Control del Tabaco. publicada en el Diario Oficial de la Federación el 30 de mayo de 2008. Dichas disposiciones normativas que efectivamente impulsan la lucha contra el consumo y exposición al humo del tabaco. reuniendo en un sólo cuerpo normativo la serie de acciones legislativas sugeridas por el CMCT y la evidencia científica que lo apoya. En este sentido. dicha normatividad representa una mayor responsabilidad del gobierno para la aplicación de las medidas interinstitucionales para el control del tabaco. situación prevista en la Ley Orgánica de la Administración Pública Federal. 
- Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009.Instrumento normativo de carácter técnico que tiene por objetivo lograr la aplicación y ejecución de la Ley General para el Control del Tabaco. regulando aspectos técnicos y específicos que permitan proteger la salud de la población evitando su exposición al humo del tabaco. prevenir el inicio del hábito del tabaquismo. promover y apoyar el abandono y lograr una reducción del consumo de productos de tabaco en cualquiera de sus formas.
- Emisión y publicación de Acuerdos en materia de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos. Fechas de publicación: 24 diciembre de2009. 9 de mayo de 2011. 23 de julio de 2012. 30 de noviembre de 2012 y 3 de enero de 2014.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","A bill on Packaging and labeling of tobacco products will be submitted to congress in their next session (September 2017)","A bill on Packaging and labeling of tobacco products will be submitted to congress in their next session (September 2017)","A bill was submitted during the 17th FSM Congress. It will be resubmitted for consideration by the 18th Congress.","WHO Western Pacific Region"
"105","Mongolia","The tobacco products shall carry health warnings and messages which shall meet the following requirements: the health warnings shall be approved by the State Central Administrative Body in charge of health matters. Six variants of health warning design will be produced during one period and the designs shall be renewed once in every three years; The health warning and other required notes shall be written in Mongolian.
  
1. The picture health warning shall cover at least 50% of both front and back sides of a cigarette pack and front cover of a pipe tobacco or tobacco packages equal to that;
2. Shall be large, visible and clearly written text, describe by pictures or pictograms on health risks caused by tobacco products. 
The text of the MNS5024: 2013 standard for cigarette and MNS6274: 2013 standard for pipe tobacco law are available in annex 3 and 4.
By the Law, six variants of health warning design changed by the Health Ministers Order N G/09, and approved by Ministry of Justice in 2018.","Report not provided","The tobacco products shall carry health warnings and messages which shall meet the following requirements: the health warnings shall be approved by the State Central Administrative Body in charge of health matters. Six variants of health warning design will be produced during one period and the designs shall be renewed once in every three years; The health warning and other required notes shall be written in Mongolian.
 
1. The picture health warning shall cover at least 50% of both front and back sides of a cigarette pack and front cover of a pipe tobacco or tobacco packages equal to that;
2. Shall be large visible and clearly written text describe by pictures or pictograms on health risks caused by tobacco products. 
The text of the MNS5024: 2013 standard for cigarette and MNS6274: 2013 standard for pipe tobacco law are available in annex 3 and 4.","WHO Western Pacific Region"
"106","Montenegro","Images and icons for the marking of cigarette packs can be used from the available sources of WHO.
In relation to the Law on limitation use of tobacco products inclusion of image provides warnings on the harmful effects of tobacco products. In addition, increasing the surface to be occupying a warning on the packaging from 30% to 40% of packaging
“In the  Article 9:
""Market of tobacco products is not allowed, except snuff and tobacco chewing, which do not have a warning printed on a combination that consists of color photographs or other illustrations, and one of the following warning, namely: "".
Paragraph 2 is amended to read:
""A warning referred to in paragraph 1 of this Article has to cover at least 40% of the best visual surface on one side or the other 30% of individual packages of tobacco products
Paragraph 3:
""Imagery warnings prescribed by the Ministry.""
In Article 12,:
""The data referred to in Article 8 paragraph 1 of this Act and warnings from Article 9 paragraph 1 of this Law must be in the Montenegrin language, and  framed with black frame, which width may be less than 3 mm or greater than 4 mm, but that may not cover the text or visual part of the combined warning. Each individual package of tobacco products must be marked with serial number or any other appropriate manner, in order to identification place and time of production. ""","Images and icons for the marking of cigarette packs can be used from the available sources of WHO.
In relation to the Law on limitation use of tobacco products inclusion of image provides warnings on the harmful effects of tobacco products. In addition, increasing the surface to be occupying a warning on the packaging from 30% to 40% of packaging
“In the  Article 9:
""Market of tobacco products is not allowed, except snuff and tobacco chewing, which do not have a warning printed on a combination that consists of color photographs or other illustrations, and one of the following warning, namely: "".
Paragraph 2 is amended to read:
""A warning referred to in paragraph 1 of this Article has to cover at least 40% of the best visual surface on one side or the other 30% of individual packages of tobacco products
Paragraph 3:
""Imagery warnings prescribed by the Ministry.""
In Article 12,:
""The data referred to in Article 8 paragraph 1 of this Act and warnings from Article 9 paragraph 1 of this Law must be in the Montenegrin language, and  framed with black frame, which width may be less than 3 mm or greater than 4 mm, but that may not cover the text or visual part of the combined warning. Each individual package of tobacco products must be marked with serial number or any other appropriate manner, in order to identification place and time of production. ""","Images and icons for the marking of cigarette packs can be used from the available sources of WHO.
In relation to the Law on limitation use of tobacco products inclusion of image provides warnings on the harmful effects of tobacco products. In addition increasing the surface to be occupying a warning on the packaging from 30% to 40% of packaging
“In the Article 9:
''Market of tobacco products is not allowed except snuff and tobacco chewing which do not have a warning printed on a combination that consists of color photographs or other illustrations and one of the following warning namely: ''.
Paragraph 2 is amended to read:
''A warning referred to in paragraph 1 of this Article has to cover at least 40% of the best visual surface on one side or the other 30% of individual packages of tobacco products
Paragraph 3:
''Imagery warnings prescribed by the Ministry.''
In Article 12 :
''The data referred to in Article 8 paragraph 1 of this Act and warnings from Article 9 paragraph 1 of this Law must be in the Montenegrin language and framed with black frame which width may be less than 3 mm or greater than 4 mm but that may not cover the text or visual part of the combined warning. Each individual package of tobacco products must be marked with serial number or any other appropriate manner in order to identification place and time of production. ''","WHO European Region"
"107","Myanmar","Article 13 of the National Law describe the penalties for the following offences:  
(a)  production, distribution or sale of cigar without mentioning the caption of warning in Myanmar language to be mentioned on the package of cigar that smoking can seriously affect health and other necessary warnings in 
accordance with the stipulations; 
(b)  production of cigar and tobacco products fraudulently mentioning that the toxic chemical potency is less than the amount prescribed by the Central Board in cigar and tobacco production, distribution or sale thereof in spite of 
knowing such fact mentioned; 
(c)  production, distribution or sale of cigar and tobacco product without label for commercial purpose; 
(d)  production, distribution or sale of any other goods showing the label of any cigar and tobacco product; 
(e)  production, distribution or sale of toys, edibles or wares made in the form of cigar. 
Ministry of Health, by the approval of cabinet, released the notification on Pictorial Health Warning on Cigarette and other Tobacco Packaging on 29th February 2016 and it came into force after six months. According to that notification, the texual and pictorial health warnings must be displayed in upper 75% of front and back surfaces of the tobacco packages (25% is text warning and 50% is pictorial warning). The new picture was  distributed to tobacco industries in June 2017 for year 2 implementation.","Article 13 of the National Law describe the penalties for the following offences:  
(a)  production, distribution or sale of cigar without mentioning the caption of warning in Myanmar language to be mentioned on the package of cigar that smoking can seriously affect health and other necessary warnings in 
accordance with the stipulations; 
(b)  production of cigar and tobacco products fraudulently mentioning that the toxic chemical potency is less than the amount prescribed by the Central Board in cigar and tobacco production, distribution or sale thereof in spite of 
knowing such fact mentioned; 
(c)  production, distribution or sale of cigar and tobacco product without label for commercial purpose; 
(d)  production, distribution or sale of any other goods showing the label of any cigar and tobacco product; 
(e)  production, distribution or sale of toys, edibles or wares made in the form of cigar. 
Currently, there is only textual warning on the cigarette packages in Myanmar. The sample pictures were approved by the National Health Committee in 2013. The Ministry of Health collected the local pictures and created the designs. The development of necessary rules for implementing the pictorial health warnings is under way. 

Ministry of Health, by the approval of cabinet, announced the notification on Pictorial Health Warning on Cigarette and other Tobacco Packaging on 29th February 2016 and it will come into force after six months. According to that notification, upper 75% of front and back surfaces of the tobacco packages will be health warning (25% will be text warning and 50% will be pictorial warning).","Article 13 of the National Law describe the penalties for the following offences: 
production distribution or sale of cigar without mentioning the caption of warning in Myanmar language to be mentioned on the package of cigar that smoking can seriously affect health and other necessary warnings in accordance with the stipulations;
production of cigar and tobacco products fraudulently mentioning that the toxic chemical potency is less than the amount prescribed by the Central Board in cigar and tobacco production distribution or sale thereof in spite of knowing such fact mentioned;
production distribution or sale of cigar and tobacco product without label for commercial purpose;
production distribution or sale of any other goods showing the label of any cigar and tobacco product;
production distribution or sale of toys edibles or wares made in the form of cigar.
Currently there is only textual warning on the cigarette packages in Myanmar. The sample pictures were approved by the National Health Committee in 2013. The Ministry of Health collected the local pictures and created the designs. The development of necessary rules for implementing the pictorial health warnings is under way.","WHO South-East Asia Region"
