"","Party","2018","2016","2014","Region"
"84","Kiribati","There are provision for enforcement of non compliance with administrative policies in workplaces including private sector e.g employees can be discipline if found smoking in a non smoking zone","There are provision for enforcement of non compliance with administrative policies in workplaces including private sector e.g employees can be discipline if found smoking in a non smoking zone","There are provisions for enforcement of noncompliance with administrative policies in workplaces including private sector. e.g employees can be disciplined if found smoking in a non-smoking zone.","WHO Western Pacific Region"
"85","Kuwait","إستحدثت إدارة في وزارة الداخلية بإسم إدارة شرطة البيئة، ومن مهامها إحالة المخالفين لقانون 42/2014
جاري العمل على تجهيز الضباط القضائيون لممارسة صلاحياتهم في ضبط المخالفين وإحالتهم للمحاسبة","إنشئت إدارة في وزارة الداخلية بإشم إدارة شرطة البيئة، ومن مهامها إحالة المخالفين لقانون 42/2014
جاري العمل على تجهيز الضباط القضائيون لممارسة صلاحياتهم في ضبط المخالفين وإحالتهم للمحاسبة","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Нарушение законодательства о защите здоровья граждан от вредного воздействия табака - влечет наложение административного штрафа на граждан – пять (500 сом), на должностных лиц - от десяти до двадцати (от 1000 до 2000 сом), на юридических лиц - от ста до пятисот (от 10 000- 50 000 сом) расчетных показателей.","Law of the Kyrgyz Republic ''On adoption of amendments and additions and Code of the Kyrgyz Republic on Administrative Responsibility'' from March 5 of 2007. ?31","WHO European Region"
"87","Lao People's Democratic Republic","Provincial level is a key enforcement body with supportive supervision by national level.","Provincial level is a key enforcement body with supportive supervision by national level.","There is a set of guidelines for smoke free implementation put up the no smoking signage at the places and announce the places as smoke-free by given them a big sign of smoke free in front of the places with the agreement of the administrators.","WHO Western Pacific Region"
"88","Latvia","The State Police, Health Inspectorate, State Revenue Service etc. are responsible for the implementation of the requirements. Penalties are foreseen for the violations.","Answer not provided","Accordingly to the law “On restrictions regarding sale advertising and use of tobacco products” the control of restrictions and prohibition of smoking specified in the Law is performed by the State police and local government police. 
The Administrative Violation Code and Criminal Law determines the type and amount of penalties for violations.","WHO European Region"
"89","Lebanon","Relevant implementation ministries include those of Economy and Trade, Tourism, and Public Health.","Relevant implementation ministries include those of Economy and Trade, Tourism, and Public Health.","The Ministries of Trade. Tourism and Health are directly concerned as implementation ministries. and have inspectors to issue fines. which has been occurring. Municipality and national police also have the ability to issue similar fines as well. however the major role is currently dependant on the ministries'' inspectors. in part due to preoccupation of police with the ongoing security situation.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","ينص القرار على مسؤولية المُمثل القانوني للجهات وعقوبات  تطال المسؤول ومن أرتكب المخالفة","ينص القرار على مسؤولية المُمثل القانوني للجهات وعقوبات  تطال المسؤول ومن أرتكب المخالفة","The resolution states the responsibility of the legal representative of the views and sanctions affect the administrator and those who committed the offence.","WHO Eastern Mediterranean Region"
"93","Lithuania","E-cigarettes are subject to the same restrictions as other tobacco products. Vaping is banned in places where smoking is banned. 
Article 19. Restriction on the Usage of Tobacco Products
1. It shall be prohibited to smoke (consume tobacco products and electronic cigarettes) in the
Republic of Lithuania:
1) At all educational and social services establishments providing social care and/or social
guardianship services for children, at health care facilities and in their surrounding territories;
and also in premises where sport competitions and other events take place;
2) At work places located indoors. Special premises (places) may be set aside at businesses,
institutions and organizations where smoking shall be permitted. The requirements for fitting out and
operating smoking premises (places) shall be determined by the Government of the Republic of
Lithuania or its authorized institution;
3) In common-use residential and other common areas where non-smokers may be forced to
breathe tobacco smoke-polluted air;
4) In all types of public transport, with the exception of long-distance trains where individual
cars shall be designated for smokers and non-smokers, as well as on aircraft where separate places
shall be designated for non-smokers and smokers;
5) In restaurants, cafés, bars and other establishments catering to the public, clubs,
discotheques, internet cafés (internet clubs, etc.), casinos, slot machines or bingo halls and other
leisure venues, at premises where sporting events or other events take place, or at other premises
offering services to people, with the exception of cigar or pipe clubs specially fitted out for this purpose. The procedures for the fitting out of cigar and/or pipe clubs shall be determined by the
Government of the Republic of Lithuania or its authorized institution;
6) Inside vehicles if there are any persons under 18 years of age and/or pregnant women.
Additionally to the ban on national level laid down in the Law on tobacco control, municipal councils shall have the right to prohibit smoking in public (parks, squares, etc.) and other areas falling under the competence of their management.","From January 2007 part  1 of article 19 „Restriction of Tobacco Product Consumption“ Law on Tobacco Control Republic of Lithuania appended by 5 point : „in restaurants, coffees, bars, and another public catering premises, clubs, discoteques, exluded only clubs of cigars and pipes, which have special equip. Orders and conditions of cigars and pipes clubs establishment determined by Government of Republic of Lithuania or her delegated institution“.","From January 2007 part 1 of article 19 „Restriction of Tobacco Product Consumption “Law on Tobacco Control Republic of Lithuania appended by 5 point: „in restaurants coffees bars and another public catering premises clubs discotheques excluded only clubs of cigars and pipes which have special equip. Order and conditions of cigars and pipes clubs establishment determined by Government of Republic of Lithuania or her delegated institution“.","WHO European Region"
"94","Luxembourg","Contôles de police, contôles par des agents et amendes.","-amendes","Art. 11. En cas de contraventions punies conformément aux dispositions de l’article 6 des avertissements taxés peuvent être décernés par les fonctionnaires de la police grand-ducale habilités à cet effet par le directeur général de la police grand-ducale et par les fonctionnaires de l’administration des douanes et accises habilités à cet effet par le directeur de l’administration des douanes et accises (Loi du 18 juillet 2013 modifiant la loi du 11 août 2006 relative à la lutte antitabac)","WHO European Region"
"95","Madagascar","Answer not provided","la violation de cette texte réglementaire entraine une sanction , et une collaboration avec les agents de contrôle sur lapplication de cette texte est une mesure efficace","Apposition obligatoire de la signalétique réglementaire d’interdiction de fumer bien visible par le Grand public retirement de tous les cendriers et les objets y afférents faire respecter l’interdiction en prenant toutes les mesures pour dissuader les usagers ou les clients de ne pas fumer dans tous les lieux intérieurs ou clos qui constituent des lieux de travail lieux publics et transports publics avertir les autorités de police judiciaire locale ou l’autorité chargée de contrôle – imposition de contravention de 2500 ar pour chaque fumeur pris en flagrant délit.","WHO African Region"
"96","Malaysia","Enforcement for the smoking ban in gazetted areas were conducted by enforcement officers from Ministry of Health.","Answer not provided","Regular/ routine enforcement will be conducted to ensure the compliance","WHO Western Pacific Region"
"97","Maldives","Law: Law requires all relevant government institutions to take necessary measures in relation to the implementation of the law, including the personal responsibility of the officials in charge. The law further binds the the provisions with relevant international instruments including the FCTC. The law provides for a multi-setoral statutory body, and stipulates penalties for violations;

On the basis of the law, the Tobacco control Bord formulated the Regulations to implement the legal provisions, and the government is responsible for enacting and enforcing the regulations. The regulations and technical guidelines published under these regulations further elaborates, what measures would be taken and how they would be implemented. 

The Tobacco Control Units acts as the Secretariat to the Board as well as the depository and corrdinating body for the implementation of the regulations","Law: Law requires all relevant government institutions to take necessary measures in relation to the implementation of the law, including the personal responsibility of the officials in charge. The law further binds the the provisions with relevant international instruments including the FCTC. The law provides for a multi-setoral statutory body, and stipulates penalties for violations;

On the basis of the law, the Tobacco control Bord formulated the Regulations to implement the legal provisions, and the government is responsible for enacting and enforcing the regulations. The regulations and technical guidelines published under these regulations further elaborates, what measures would be taken and how they would be implemented. 

The Tobacco Control Units acts as the Secretariat to the Board as well as the depository and corrdinating body for the implementation of the regulations","Under the regulations the Maldives Police Services are given the authority to enforce all regulations. In addition relevant government agencies are also authorised on licensing rights for trade and sale for those who violate these regulations.","WHO South-East Asia Region"
"98","Mali","des sanctions  d amende et d emprisonnement","des sanctions  damende et demprisonnement","Answer not provided","WHO African Region"
"99","Malta","Enforcement includes legal proceedings and penalties.","Enforcement includes legal proceedings and penalties.","Enforcement includes legal proceedings and penalties.","WHO European Region"
"100","Marshall Islands","KUMIT BOBRAE AND NATIONAL AND LOCAL POLICE FORCE MAKE CITATIONS- FINES GIVEN, LOOPHOLES NOTED, AND NEED STRONGER SYSTEM OF ENFORCEMENT-CURRENTLY REQUESTING ENVIORNMENTAL HEALTH UNIT FORMATION TO OVERSEE THIS ENFORCEMENT FUNTION.","KUMIT BOBRAE AND NATIONAL AND LOCAL POLICE FORCE MAKE CITATIONS- FINES GIVEN, LOOPHOLES NOTED, AND NEED STRONGER SYSTEM OF ENFORCEMENT-CURRENTLY REQUESTING ENVIORNMENTAL HEALTH UNIT FORMATION TO OVERSEE THIS ENFORCEMENT FUNTION.","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"102","Mauritius","The tobacco legislation is enforced by the Public Health and Food Safety Inspectors from the Health Inspectorate Division of the Ministry and the Police. Since the implementation of the tobacco law, an enforcement protocol was devised by an enforcement committee which was set up in 2009 to oversee the whole enforcement issue.","An enforcement committee has been set up since the implementation of the legislation in 2009.  The Tobacco legislation is being enforced by the Public Health and Food Safety Inspector and the Police.","The Tobacco legislations are being enforced by the Health Inspectors of the Ministry of Health and Quality of Life and the Police Department. In the context of the implementation of the project ''Enforcement of the 100% smoke free public places'' funded by the Bloomberg Grant Initiative an enforcement protocol was developed to facilitate and standardise the enforcement of the tobacco legislation.","WHO African Region"
"103","Mexico","Answer not provided","Answer not provided","En lugares con acceso al público. o en áreas interiores de trabajo. públicas o privadas. incluidas las universidades e instituciones de educación superior. podrán existir zonas exclusivamente para fumar. las cuales deberán de conformidad con las disposiciones reglamentarias: I. Ubicarse en espacios al aire libre. o II. En espacios interiores aislados que dispongan de mecanismos que eviten el traslado de partículas hacia los espacios 100% libres de humo de tabaco y que no sea paso obligado para los no fumadores. 

Acciones de Verificación y vigilancia en productos. establecimientos públicos. restaurantes. clubes nocturnos. edificios públicos. escuelas. establecimientos de enseñanza. establecimientos de atención sanitaria. lugares de trabajo interiores. medios de transporte público. lugares públicos cerrados y abiertos. a efecto de vigilar el cumplimiento de Ley General para el Control del Tabaco y su Reglamento.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","The enforcement of the laws are carried out by the National Police and the State Public Safety which included the posting of signage.
Pohnpei is in the final stages of rolling out the implementation of their citation forms.","The enforcement of the laws are carried out by the National Police and the State Public Safety which included the posting of kincluded in the rough the laws, the","The FSM National Tobacco Control Program conducted its annual monitoring of the compliance to the tobacco laws and supported by the local Municipal Government of each state; Traditional leaders and their Nalaimw (the person next to the highest chief).","WHO Western Pacific Region"
"105","Mongolia","Business entities and organizations shall address regulations related to tobacco control measures in their organizational code of conduct and monitor its implementation. Business entities and organizations shall place a warning sign informing about prohibition of smoking in entrance areas, waiting lounge, corridors, toilets and other necessary places. Warning sign shall contain name of the organization, telephone numbers, name of an official for receiving the addressed comments, complaints and other information. The design of warning sign shall be endorsed by the state administrative central organization in charge of health issues.","Report not provided","Business entities and organizations shall address regulations related to tobacco control measures in their organizational code of conduct and monitor its implementation. Business entities and organizations shall place a warning sign informing about prohibition of smoking in entrance areas waiting lounge corridors toilets and other necessary places. Warning sign shall contain name of the organization telephone numbers name of an official for receiving the addressed comments complaints and other information. The design of warning sign shall be endorsed by the state administrative central organization in charge of health issues.","WHO Western Pacific Region"
"106","Montenegro","Implementation of the Law control Inspections and within their responsibilities provide monitoring of the tobacco use.","Implementation of the Law control Inspections and within their responsibilities provide monitoring of the tobacco use.","Inspections within their responsibilities provide monitoring of the tobacco use","WHO European Region"
"107","Myanmar","The “Control of smoking and consumption of tobacco product law” defines the penalties for offences, and Myanmar police force as the law enforcer. 
According to that law, the government had established a multi-sectoral central tobacco control committee for providing guidance and making policy for effective tobacco control in Myanmar. The law defines the roles and responsibilities of the central tobacco control committee, including the establishment of the supervisory committees at State/Regional, District and Township level and defining their respective roles and responsibilities. 
Regarding the smoke-free area, the respective administrator or owner of the area or building or office is the responsible person for monitoring and taking action for violations.  
The Law also defines the roles and responsibilities of Ministry of Health and give the authority for adopting the notifications and regulations as necessary for effective tobacco control.","The “Control of smoking and consumption of tobacco product law” defines the penalties for offences, and Myanmar police force as the law enforcer. 
According to that law, the government has to establish a multi-sectoral central tobacco control committee for providing guidance and making policy for effective tobacco control in Myanmar. The law defines the roles and 
responsibilities of the central tobacco control committee, including the establishment of the supervisory committees at State/Regional, District and Township level and defining their respective roles and responsibilities. 
Regarding the smoke-free area, the respective administrator or owner of the area or building or office is the responsible person for monitoring and taking action for violations.  
The Law also defines the roles and responsibilities of Ministry of Health and give the authority for adopting the notifications and regulations as necessary for effective tobacco control.","The “Control of smoking and consumption of tobacco product law” defines the penalties for offences and Myanmar police force as the law enforcer. 
According to that law the government has to establish a multisectoral central tobacco control committee for providing guidance and making policy for effective tobacco control in Myanmar. The law defines the roles and responsibilities of the central tobacco control committee including the establishment of the supervisory committees at State/Regional District and Township level and defining their respective roles and responsibilities.
Regarding the smoke-free area the respective administrator or owner of the area or building or office is the responsible person for monitoring and taking action for violations. 
The Law also defines the roles and responsibilities of Ministry of Health and give the authority for adopting the notifications and regulations as necessary for effective tobacco control.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Environmental health officers are authorize tobacco control enforcement officers","Report not provided","WHO Western Pacific Region"
"110","Nepal","Tobacco Control Sub Committee at Central, District, Village and Municipality levels is going to be formed soon. 

The manager of public places is responsible for enforcing Provision 4 of the Act. The Assistant Chief District Officer (ACDO) is assigned to be the inspector for tobacco control and is recognized as the chief enforcement officer for tobacco control in each districts.","Report not provided","Tobacco Control Sub Committee at Central District and Village and Municipality levels is going to be formed soon. 
The manager of public places is responsible for enforcing Provision 4 of the Act. The Assistant Chief District Officer (ACDO) is assigned to be the inspector for tobacco control and is recognized as the chief enforcement officer for tobacco control.","WHO South-East Asia Region"
"111","Netherlands","Legislation is enacted and enforced by the government in the form of case law and administrative enforcement.","Legislation is enacted and enforced by the government in the form of case law and administrative enforcement.","The Food and Consumer Safety Authority (NVWA) ensures compliance/enforces the prohibitions with the measures listed above.","WHO European Region"
"112","New Zealand","The Smoke-free Environments Act 1990 is administered by the Ministry of Health. Smoke-free Officers employed by the Public Health Units of District Health Boards undertake day to day administration.","Answer not provided","Answer not provided","WHO Western Pacific Region"
"113","Nicaragua","El ministerio de salud de Nicargua es el encargado de aplicar la ley a traves de la direccion general de regulacion sanitaria","El ministerio de salud de Nicargua es el encargado de aplicar la ley a traves de la direccion general de regulacion sanitaria","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","La Loi Nationale relative à la lutte antitabac, prévoit la POLICE SANITAIRE comme linstrument de mise en œuvre de la législation antitabac au Niger.","Report not provided","WHO African Region"
"115","Nigeria","The Law Enforcement Agents or Designated authority is empowered to enforce smoke-free environments","The Law Enforcement Agents or Designated authority is empowered to enforce smoke-free environments","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","In workplaces, the Labour Inspection Authority supervises compliance with the smokefree provisions. In other public areas, the municipal Councils supervise compliance. Persons in breach of the law can be removed from the premises, and can be fined. The owners/employers can be fined for non-compliance.","In workplaces, the Labour Inspection Authority supervises compliance with the smokefree provisions. In other public areas, the municipal Councils supervise compliance. Persons in breach of the law can be removed from the premises. The owners/employers can be fined for non-compliance.","In workplaces the Labour Inspection Authority supervises compliance with the smokefree provisions. In other public areas the municipal councils supervise compliance. See Section 29 of the Tobacco Control Act. Persons in breach of the law can be removed from the premises. The owners/employers can be fined for non-compliance.","WHO European Region"
"118","Oman","توجد قرارات  محلية في كل محافظة من محافظات السلطنة لحظر التدخين في الاماكن العامة المغلقة والية مراقبة وعقوبات من البلديات المعنية","توجد قرارات  محلية في كل محافظة من محافظات السلطنة لحظر التدخين في الاماكن العامة المغلقة والية مراقبة وعقوبات","Decisions have been issued in each local governorates of the Sultanate to ban smoking in enclosed public places and applied by municipalities belonging to those provinces.","WHO Eastern Mediterranean Region"
"119","Pakistan","Under the law, authorized persons have been notified to take action against the violators. A complaint in writing is sent by the authorized persons to First Class Magistrate for trail. Fine has been imposed on the violator after trail.

Tobacco Control Cell is coordinating with provincial and district governments to make public places smoke-free. Letters have been sent to Provincial CMs, all Federal Secretaries and provincial Chief Secretaries to ensure enforcement of laws.

Letter has been sent to Governor, State Bank of Pakistan to make all banks smoke-free.

Islamabad has been declared first Smoke-free city. Public Parks, Health and Educational Institutions are completely smoke-free. Regarding enforcement, more than 1000 cases have been registered against the violators of TC laws (violations at public places) across Pakistan.

In order to protect youth from epidemic of Sheesha smoking and exposure to tobacco smoke, Government of Pakistan banned import of Sheesha (tobacco and non-tobacco) and related substances.","Under the law, authorized persons have been notified to take action against the violators. A complaint in writing is sent by the authorized persons to First Class Magistrate for trail. Fine has been imposed on the violator after trail.

 Tobacco Control Cell is coordinating with provincial and district governments to make public places smoke-free. Islamabad has been declared first Smoke-free city. Public Parks, Health and Educational Institutions are completely smoke-free. Regarding enforcement, more than 800 cases have been registered against the violators of TC laws (violations at public places) across Pakistan.","Authorized persons notified under law and law enforcement agencies to take action against the violators of tobacco control laws have been listed in the law. A mechanism has been provided to take action against the violators. Provincial and district governments are empowered to enforce tobacco control laws.","WHO Eastern Mediterranean Region"
"120","Palau","Enforcement at this time is primarily the responsibility of the Ministry of Justice.","Enforcement at this time is primarily the responsibility of the Ministry of Justice.","Enforcement at this time is primarily the responsibility of the Ministry of Justice.","WHO Western Pacific Region"
