"","Party","2018","2016","2014","Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","وزارة  الصحة -  اللجنة العليا لمكافحة التدخين واستخدام التبغ 

They  are meeting in average once a month to discuss the implementation of current legislation of Tobacco control and to plan and implement campaigns such as banning  smoking in all public places and other  tobacco control   activities for tobacco control.","وزارة  الصحة -  اللجنة العليا لمكافحة التدخين واستخدام التبغ 

They  are meeting in average once a month to discuss the implementation of current legislation of Tobacco control and to plan and implement campaigns such as banning  smoking in all public places and other  tobacco control   activities for tobacco control.","Ministry of Health - National Center for Disease Control","WHO Eastern Mediterranean Region"
"93","Lithuania","Drug, Tobacco and Alcohol Control Department (state institution under the Government of the Republic of Lithuania), being the focal point for tobacco control, has also the Tobacco control unit.

Main responsibilities of state institutions (Ministry of Health, Drug, Tobacco and Alcohol Control Department, Ministry of Economy, State Consumer Rights Protection Authority, Ministry of Environment, State Tax Inspectorate under the Ministry of Finance) responsible for implementation of the Law on Tobacco control are adopted by the Government (Resolution No 220), the roles, responsibilities of state institutions as well main coordination aspects are laid down also in the Law on Tobacco Control.","Answer not provided","Ministry of Health is the main institution on responsible for FCTC implementation Drug Tobacco and Alcohol Control Department is the main institution for the Law on Tobacco Control implementation. Ministry of Health is the main institution responsible for Alcohol and Tobacco Control Programme preparation and implementation control","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Plan national contre le tabagisme déposé à la chambre des députés en 2009","WHO European Region"
"95","Madagascar","Un Office National de Lutte Antitabac (OFNALAT) a été créé et mis en place depuis 2005; cest un dispositif national de coordination de la lutte antitabac à Madagascar; un établissement public à caractère administratif cest à dire techniquement rattaché au Ministère de la Santé Publique et financièrement rattaché au Ministère des Finances et du Budget.","Office National de Lutte Antitabac rattaché au Ministère de la Santé Publique, crée par un décret n°2005_554 Portant création de lOffice National de Lutte Antitabac du 30 Août 2005","L’Office National de la Lutte Antitabac (OFNALAT) sous la tutelle technique et administrative du Ministère chargé de la Santé Publique et financière du Ministère des Finances et du Budget","WHO African Region"
"96","Malaysia","In Malaysia, in the year 2014, WHO FCTC steering committee was formed comprising of 12 ministries and related agencies. The birth of this committee enabled a comprehensive multisectoral national tobacco control strategies, plans and programmes in accordance with this Convention to be materialized. In the year 2015, (2) two board meetings were conducted whereby the first meeting was chaired by the Director General and the subsequent meeting was spearheaded by the Minister himself. This provided a higher platform for effective legislative, executive, administrative measures and policies in preventing and reducing tobacco consumption, nicotine addiction and exposure to tobacco smoke.","In Malaysia, in the year 2014, WHO FCTC steering committee was formed comprising of 12 ministries and related agencies. The birth of this committee enabled a comprehensive multisectoral national tobacco control strategies, plans and programmes in accordance with this Convention to be materialized. In the year 2015, (2) two board meetings were conducted whereby the first meeting was chaired by the Director General and the subsequent meeting was spearheaded by the Minister himself. This provided a higher platform for effective legislative, executive, administrative measures and policies in preventing and reducing tobacco consumption, nicotine addiction and exposure to tobacco smoke.","The Tobacco Control & FCTC Unit is positioned within the Disease Control Division of the Ministry of Health (MOH). Its main function is to develop the National Tobacco Control Policies (including legislations) in accordance to the requirement of WHO FCTC. This unit also coordinates with relevant government agencies to carry out (non-MOH) tobacco control efforts e.g. control illicit tobacco trade by the Royal Malaysian Customs etc. This unit also monitors the overall performance of tobacco control activities implementation especially enforcement of the Control of Tobacco Product Regulation (CTPR) that is concluded by the enforcement officers in the State Health Departments nationwide.","WHO Western Pacific Region"
"97","Maldives","1-The Tobacco Control Board, established under the Tobacco control Act 15/2010 is the statutory body to provide oversight and guidance in all matters related to tobacco control. The Board has wide representation from all key sectors of the government, civil society including experts on Public Health and Tobacco Control, Law, Human Rights, Trade.
2- The Tobacco Control Program is housed within the NCD Control Program at the Health Protection Agency- A specialized agency under the Ministry of Health, with public mandate.","1-The Tobacco Control Board, established under the Tobacco control Act 15/2010 is the statutory body to provide oversight and guidance in all matters related to tobacco control. The Board has wide representation from all key sectors of the government, civil society including experts on Public Health and Tobacco Control, Law, Human Rights, Trade.
2- The Tobacco Control Program is housed within the NCD Control Program at the Health Protection Agency- A specialized agency under the Ministry of Health, with public mandate.","Tobacco Control Law passed and ratified in 2010. Law No. 15/2010
National Tobacco Control Board established under Law 15/2010
The Health Protection Agency has a secretariat for tobacco control that facilitates the work of the Tobacco Control Board and is staffed with 3 employees including a focal person allocated to coordinate the tobacco control activities of the country.","WHO South-East Asia Region"
"98","Mali","Il sagit du comité national de lutte contre le tabac et sa modalité de fonctionnement","Il sagit du comité national de lutte contre le tabac et sa modalité de fonctionnement","Création d’un comité national","WHO African Region"
"99","Malta","Committee on smoking and Health established under the Tobacco Control Act

http://www.justiceservices.gov.mt/DownloadDocument.aspx?app=lom&itemid=8791&l=1","Committee on smoking and Health  established under the Tobacco Control Act

http://www.justiceservices.gov.mt/DownloadDocument.aspx?app=lom&itemid=87 91&l=1","app=lom&itemid=8791&l=1","WHO European Region"
"100","Marshall Islands","Kumit Bobrae Project – Single State Agency, Ministry of Health","Kumit Bobrae Project – Single State Agency, Ministry of Health","RMI NCD Advisory inaugurated November 2013. The Advisory will serve as the multisectoral coordination mechanism to lead the national response to NCDs. It could at the same time serve as the national multisectoral coordination mechanism for implementation of the Convention.","WHO Western Pacific Region"
"101","Mauritania","Programme National de lutte Contre le Tabagisme avec un comité multisectoriel de pilotage de ce programme","Programme National de lutte Contre le Tabagisme","Answer not provided","WHO African Region"
"102","Mauritius","A National Steering Committee for Tobacco Control was set up in 2009 which comprise of key representatives from different ministries, civil society/ NGOs and other departments with the main aim of coordinating tobacco control initiatives, programmes and activities in Mauritius.


At the level of the Ministries and Departments, a focal point for tobacco control has been nominated in order to facilitate coordination and reporting.","A national steering committee for tobacco control was set in 2009 and comprise representatives from different ministries and departments with the aim of coordinating tobacco control programmes and activities in Mauritius.

A focal point for tobacco control has been designated and a tobacco control unit has been established with one full-time officer at the level of the Ministry of Health and Quality of Life.

At the level of the Ministries and Departments, a focal point for tobacco control has been nominated in order to facilitate coordination and reporting.","A national coordinating team consisting of the following officers posted at the Ministry of Health and Quality of Life has been set up since the ratification of the FCTC: 

Director Health Services (NCD/HP) 

Principal Assistant Secretary 

Regional Public Health Superintendent 

Health Information Education and Communication Officer.","WHO African Region"
"103","Mexico","La Secretaría de Salud mediante la Comisión Nacional contra las Adicciones dispuso en 2008 la apertura de la Oficina Nacional para el Control del Tabaco, instancia responsable a nivel federal, entre otras, del seguimiento a la implementación de la LGCT y del Convenio Marco para el control de Tabaco. 

Esta oficina es además el punto focal para el CMCT.

También es responsable de coordinar las acciones para la elaboración e integración del Programa Nacional contra el Tabaquismo.

Elabora también la normatividad correspondientes a las acciones de prevención y atención del consumo de tabaco.

Impulsa desde el ámbito de sus atribuciones el fortalecimiento de la normatividad nacional y regional para el control del tabaco.

Coordina las acciones para la elaboración técnica del acuerdo por el que se implementan las advertencias y mensajes sanitarios en los empaques de los productos de tabaco.","La Secretaría de Salud dispuso en 2008 la apertura de la Oficina Nacional para el Control del Tabaco, instancia responsable a nivel federal, entre otras, de la implementación de la LGCT y del cumplimiento del Convenio Marco para el control de Tabaco. 

Los objetivos de la Oficina son: 


Implementar el CMCT de la Organización Mundial de la Salud (OMS) y dar cumplimiento a las directrices acordadas por las Conferencia de las partes en tiempo y forma.

Desarrollar Estrategia y Plan de Acción para promover el cumplimiento de la Ley General para el Control del Tabaco (LGCT), su Reglamento y  Leyes estatales.

Impulsar el fortalecimiento de la Capacidad Nacional para el control del tabaco.

Participación en la elaboración de la reglamentación de los Productos de Tabaco.

Seguimiento de las acciones implementadas en relación con el etiquetado, promoción, venta, propaganda, publicidad, impuestos y espacios 100 % libres de humo.

Fortalecimiento de la red de servicios de cesación.

Vigilancia del comportamiento de la industria.","De acuerdo con lo dispuesto en la Ley Federal de procedimientos Administrativos. la Secretaría de Salud en 2008 dispuso la apertura de la Oficina Nacional para el Control del Tabaco. instancia responsable a nivel federal. entre otras. de la implementación de la Ley General para el Control del Tabaco y del cumplimiento de los compromisos contraídos en el Convenio Marco. La Comisión Federal para la Protección de Riesgos Sanitarios (COFEPRIS) y el Centro Nacional para la Prevención y Control de las Adicciones (CENADIC). ambos de la Secretaría de Salud se coordinan para la aplicación y publicación del Acuerdo en materia de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","The National Tobacco Control Program is a program health unit under the Department of Health & Social Affairs and its major function is to oversee the program actions against tobacco use. The National Coordinating mechanism is an Advisory Body that functions included the Terms of References established and designated by the Presidents Office. The body is composed on the Department of Foreign Affairs, Finance (Tax & Revenue) Resources and Development (Labor, Agriculture, Investment) Education, Office of Environment, Justice, Health. This Body reports directly to the President and its Secretariat is the Tobacco Control Program.","The National Tobacco Control Program is a program health unit under the Department of Health & Social Affairs and its major function is to oversee the program actions against tobacco use. The National Coordinating mechanism is an Advisory Body that functions included the Terms of References established and designated by the Presidents Office. The body is composed on the Department of Foreign Affairs, Finance (Tax & Revenue) Resources and Development (Labor, Agriculture, Investment) Education, Office of Environment, Justice, Health. This Body reports directly to the President and its Secretariat is the Tobacco Control Program.","The FSM Tobacco Control Program is situated within the Department of Health & Social Affairs FSM National Government. Within the four states of FSM there are four Tobacco Control Offices that support and implement the program''s control and prevention activities. The National Coordinating Mechanism is composed of a representative from the following departments lead by the Department of Health & Social Affairs: Dept. Foreign Affairs; Dept. Finance/Division of Tax & Revenue; Dept.of Resources & Development/Division of Agri & Labor; Office of Environment Emergency & Management; Dept. Of Education.","WHO Western Pacific Region"
"105","Mongolia","Focal point for tobacco control, National coordinator of NCDs prevention and control at the Ministry of Health.","Report not provided","Focal point for tobacco control is officer in Mental health of the Ministry of Health.","WHO Western Pacific Region"
"106","Montenegro","Tobacco Agency is administrative body which is responsible for issuing licenses to all participants in the chain of production and distribution of tobacco and tobacco products, but also for monitoring of conditions of tobacco products, as well as for cooperation with authorities and institutions responsible for the suppression of illicit trade in tobacco products.
National Coordinator for Tobacco Control was appointed by the Ministry of Health to monitor effects of tobacco use on the population health .","Tobacco Agency is administrative body which is responsible for issuing licenses to all participants in the chain of production and distribution of tobacco and tobacco products, but also for monitoring of conditions of tobacco products, as well as for cooperation with authorities and institutions responsible for the suppression of illicit trade in tobacco products.
National Coordinator for Tobacco Control was appointed by the Ministry of Health to monitor effects of tobacco use on the population health .","Tobacco Agency is administrative body which is responsible for issuing licenses to all participants in the chain of production and distribution of tobacco and tobacco products but also for monitoring of conditions of tobacco products as well as for cooperation with authorities and institutions responsible for the suppression of illicit trade in tobacco products.","WHO European Region"
"107","Myanmar","- A Deputy Director of NCDs unit under Disease Control Division of Department of Public Health, Ministry of Health and Sports, was assigned as the focal point for tobacco control. 
 - According to “The Control of Smoking and Consumption of Tobacco Product Law”, enacted in 2006, the Central Tobacco Control Committee was formed by the government on 24th January, 2011. It is chaired by the Union Minister for Health and involves the Deputy Ministers and Director Generals from other related Ministries: Finance, Commerce, Home Affairs, Education, Information, Transports, Sports, Hotels and Tourism, Naypyitaw City Development Council and Office of the Attorney General. The Director General of Department of Public Health is the secretary of that Committee.  
 - In April 2015, the NCDs unit was established under Department of Public Health and the tobacco control unit was formed as part of that unit in 2016 October. The State/Regional Health Directors from 17 State/Regional Health 
Departments were also assigned as the focal persons for tobacco control for respective State/ Region.","- A Deputy Director of Basic Health Services Section under Public Health Division of Department of Public Health, Ministry of Health, was assigned as the focal point for tobacco control. 
 - According to “The Control of Smoking and Consumption of Tobacco Product Law”, enacted in 2006, the Central Tobacco Control Committee was formed by the government on 24th January, 2011. It is chaired by the Union Minister for Health and involves the Deputy Ministers and Director Generals from other related Ministries: Finance, Commerce, Home Affairs, Education, Information, Transports, Sports, Hotels and Tourism, Naypyitaw City Development Council and Office of the Attorney General. The Director General of Department of Public Health is the secretary of that Committee.  
 - In 2013, a tobacco control cell was formed under Public Health Division. It is headed by Deputy Director (Basic Health Services) and included 5 members. The State/Regional Health Directors from 17 State/Regional Health 
Departments were also assigned as the focal persons for tobacco control for respective State/ Region.","An Assistant Director of Basic Health Services Section under Public Health Division of Department of Health Ministry of Health was assigned as the focal point for tobacco control.
 According to “The Control of Smoking and Consumption of Tobacco Product Law” enacted in 2006 the Central Tobacco Control Committee was formed by the government on 24th January 2011. It is chaired by the Union Minister for Health and involves the Deputy Ministers and Director Generals from other related Ministries: Finance Commerce Home Affairs Education Information Transports Sports Hotels and Tourism Naypyitaw City Development Council and Office of the Attorney General. The Director General of Department of Health is the secretary of that Comittee. 
In 2013 a tobacco control cell was formed under Public Health Division. It is headed by Deputy Director (Basic Health Services) and included 5 members. The State/Regional Health Directors from 17 State/Regional Health Departments were also assigned as the focal persons for tobacco control for respective State/ Region.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","While a dedicated tobacco control mechanism has not been constituted, tobacco control issues are raised and discussed during a multi-sectoral Food Safety and NCD Task Force comprising GoN representatives from Health, Police, Customs, Quarantine, Commerce and Justice. Health is the leading agency for Tobacco Control and tobacco control activities are implemented by the Division of Public Health Environmental Unit. The Nauru focal point for Tobacco Control is the Director of Public health, who is also the Deputy Secretary for Health","Report not provided","WHO Western Pacific Region"
"110","Nepal","National Health Education, Information and Communication Centre/MoHP/GoN is a national focal point for tobacco control in Nepal including all health related communication and promotion programs and initiatives. Tobacco Product and Non Communicable Disease Control Section is set up in NHEICC. There are five regional health directorates, 77 district health offices with one health education officer responsible for health promotion and education including tobacco control activities and three types of health care services at village level provided through primary health care centres, health posts and sub-health posts. 
Tobacco Control and regulatory Act,2011,  Tobacco Product Control and regulatory Directive 2015, established the Tobacco Products Control and Regulatory Committee under the chairmanship of the Secretary of the MOHP. NHEICC is the vice chairman of the committee. The Committee is composed of representatives of the health sector, tobacco control NGOs, private sector health organizations and active social workers. The mandate of the Committee is to formulate policies regarding the control and regulation of tobacco products and to perform other functions as well.","Report not provided","National Health Education Information and Communication Centre/MoHP/GoN is a national focal point for tobacco control in Nepal including all health related communication and promotion programs and initiatives. Tobacco Product and Non Communicable Disease Control Section is set up in NHEICC. There are five regional health directorates 75 district health offices with one health education officer responsible for health promotion and education including tobacco control activities and three types of health care services at village level provided through primary health care centres health posts and sub-health posts. 
The Act established the Tobacco Products Control and Regulatory Committee under the chairmanship of the Secretary of the MOHP. NHEICC is the vice chairman of the committee. The Committee is composed of representatives of the health sector tobacco control NGOs private sector health organizations and active social workers. The mandate of the Committee is to formulate policies regarding the control and regulation of tobacco products and to perform other functions as well.","WHO South-East Asia Region"
"111","Netherlands","The focal point for Tobacco control is located at the Ministry of Health, Welfare and Sports.","Answer not provided","The Dutch focal point is a member of the tobacco control unit within the ministry she periodically has meetings with colleagues from other ministries to discuss and tune the national efforts in tobacco control to adjustments in the WHO FCTC the FCTC Protocol against illicit trade in tobacco products and for example the EU TPD.","WHO European Region"
"112","New Zealand","New Zealands Ministry of Health is the focal point and key agency for policy development in tobacco control. The Ministry is involved in a large number of policy, service development and operational aspects of tobacco control.","The NZ Ministry of Health is the focal point for tobacco control","The focal point for tobacco control and the tobacco control unit both sit in the Ministry of Health. A National Smoke-free Working Group helps to co-ordinate tobacco control activities across the sector.","WHO Western Pacific Region"
"113","Nicaragua","Existe por ley 727 el consejo nacionalpra el control del tabaco, el cual es coordinado por el MInisterio de Salud y estan incluidos los ministerios que regulan el control del tabaco como aduanas, ministerio de comercio, policia economicas municipios, ademas exite el departamento de toxicologia encargado de la regulacion y registro de importaciones y fomenta el no uso de tabaco a nivel nacional","Existe por ley 727 el consejo nacionalpra el control del tabaco, el cual es coordinado por el MInisterio de Salud y estan incluidos los ministerios que regulan el control del tabaco como aduanas, ministerio de comercio, policia economicas municipios, ademas exite el departamento de toxicologia encargado de la regulacion y registro de importaciones y fomenta el no uso de tabaco a nivel nacional","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Le point focal lutte antitabac est assuré par la Direction de lHygiène Publique et de lEducation pour la Santé(DHP/ES), qui relève elle même de la Direction Générale de la Santé Publique(DGSP) du Ministère de la Santé publique. Le dispositif national de coordination est un comité intersectoriel qui regroupe lensemble des acteurs concernés par la lutte antitabac au Niger(Ministère de la Santé, Ministère du Commerce, Ministère de la Justice, Ministère de lEducation, Ministère de la Jeunesse, Ministère des Finances, ONG et associations, Société Civile, Ministère de la Défense).","Report not provided","WHO African Region"
"115","Nigeria","Non-Communicable Control Division in the Department of Public Health, Federal Ministry of Health, Hqtr, Nigeria","Non-Communicable Control Division in the Department of Public Health, Federal Ministry of Health, Hqtr, Nigeria","NCD Control Division in the Department of Public Health Fed. Min. Of Health","WHO African Region"
"116","Niue","Report not provided","Report not provided","Focal Point for Tobacco Control on Niue is the Health Department and works in collaboration with NGOs if and when there is some tobacco control work to be done","WHO Western Pacific Region"
"117","Norway","The focal point and the tobacco control unit is part of the Norwegian Directorate of Health.","Answer not provided","The Norwegian focal point is located at The Ministry of Health and Care Services.
The Norwegian tobacco control unit is the Directorate of Health a governmental health agency subordinate to the Ministry. The Directorate''s Public Health Division has designated tobacco control employees and is responsible for implementing national tobacco control strategies. Number of staff: app. 13.
Financing through the national budget. In 2013 about NOK 41 mill was spent on tobacco control (including staff quitline campaigns and other activities).
High political commitment to tobacco control over last four decades. Parliamentary decision to establish Directorate of Health.","WHO European Region"
"118","Oman","توجد لجنة وطنية لمكافحة التبغ من القطاعات المعنية المتعددة","توجد لجنة وطنية لمكافحة التبغ من القطاعات المعنية المتعددة","There is a department for tobacco control within the circle of surveillance and control of non-communicable diseases and there is a national committee to combat tobacco.","WHO Eastern Mediterranean Region"
"119","Pakistan","A dedicated Tobacco Control Cell has been established in Ministry of National Health Services, Regulations and Coordination","A dedicated Tobacco Control Cell has been established in Ministry of National Health Services, Regulations and Coordination","Tobacco Control Cell was created in Ministry of Health (Defunct) on 1st July 2007 under the Joint Secretary level Director General (Implementation) as a part of non-development budget to fulfill the obligation under above-said Article 5.2 of FCTC. Tobacco Control Cell was established with the aim to enhance tobacco control efforts in Pakistan coordinate with provinces and to meet the international obligations under FCTC. Currently Tobacco Control Cell has been placed with Ministry of National Health Services Regulations and Coordination Government of Pakistan.","WHO Eastern Mediterranean Region"
"120","Palau","The focal point and the tobacco control unit are set within the structure of the Bureau of Public Health in the Ministry of Health and are largely funded by US Federal grant funds.  The coordinating mechanism was established in May, 2015 by Executive Order 379 (see attached) and includes representation of each Ministry of the Executive Branch as well as semi government and civil society organizations.","The focal point and the tobacco control unit are set within the structure of the Bureau of Public Health in the Ministry of Health and are largely funded by US Federal grant funds.  The coordinating mechanism was established in May, 2015 by Executive Order 379 (see attached) and includes representation of each Ministry of the Executive Branch as well as semi government and civil society organizations.","As identified in the FCTC needs assessment of 2011 the Ministry of Health has established a Tobacco Use and Prevention Program which now has a full time staff of 6 persons funded by the US Centers for Disease Control (CDC). This unit is housed within Public Health''s Division of Behavioural Health. From within this unit a WHO tobacco control focal point has been identified. No formalized national coordinating mechanism has yet been established.","WHO Western Pacific Region"
"121","Panama","El Decreto No.  119 de mayo de 2017 que aprueba la Política Nacional de Salud, sus Objetivos Estratégicos y Líneas de Acción para el periodo 2016-2025 establece 3 ejes estratégicos y 9 políticas, integrando en la Política 3: ""LOGRAR  EL ACCESO UNIVERSAL A LA SALUD Y LA COBERTURA UNIVERSAL DE SALUD CON EQUIDAD, EFICIENCIA Y CALIDAD"" cuyo objetivo estratégicos 3.2. relativo a garantizar la atención integral de la población según curso de vida, establece entre sus líneas de acción la ampliación y sostenibilidad de las clínicas de Cesación de Tabaquismo, la Implementación del Plan Estratégico Nacional para la Prevención y el Control Integral de las Enfermedades No Transmisibles y sus factores de riesgo.
Con este marco de referencia se operativiza el Plan Nacional Estratégico de Salud que incluye el Plan Quinquenal de Control de Tabaco 2014-2018, el cual esta en proceso de revisión y actualización.


Se cuenta con un documento estructurado en el que se detalla el Programa Nacional de Control del Tabaco y se ha logrado la inclusión del tema como uno de los ejes centrales del Plan Nacional contra el Cáncer y contra las enfermedades crónicas no transmisibles. Como proceso regional o bilateral se ha dado y recibido apoyo de otros países Latinoamericanos. 

La Comisión Nacional de Control de Tabaco establecida en la resolución 2175 de 22 de septiembre de 2016 recoge todos los principios rectores del artículo 5.3 del CMCT y garantiza la no interferencia de la industria tabacalera en las Políticas de Control de Tabaco en el Ministerio de Salud y todas sus regiones. Ubicar la resolución en mención en la siguiente dirección. http://www.gorgas.gob.pa/SitioWebTabaco/Inicio.htm

Adicionalmente, el Ministerio de Salud trabaja en la modificación del Decreto Ejecutivo 63 de febrero de 2003 que crea el Consejo Nacional para la Salud Sin  Tabaco, estas modificaciones actualizan sus integrantes (interinstitucionales, de la Sociedad Civil y otras entidades) e incorpora las disposiciones del artículo 5.3 del CMCT y sus directrices.","Se cuenta un documento estructurado en el que se detalla el programa nacional de control del tabaco y se ha logrado la inclusión del tema como uno de los ejes centrales del Plan Nacional contra el Cáncer y contra las enfermedades crónicas no transmisibles. Como proceso regional o bilateral se ha dado y recibido apoyo de otros países Latinoamericanos.    
 
Resolución N° 01561. (De 08 de noviembre de 1989). Ministerio de Salud. Por el cual se crea la Comisión Nacional para Estudiar el Tabaquismo en Panamá, conformada por funcionarios de todas las direcciones nacionales del Ministerio de Salud, por el Instituto Oncológico Nacional (ION) y el Instituto Conmemorativo Gorgas de Estudios de Salud. Esta resolución fue modificada por la Resolución 036 de 6 de febrero de 2003 (G.O. 24,746 de 20 de febrero de 2003). En la que se adiciona la presentación de un informe al Ministro en la fecha de aniversario de la promulgación de la Ley N° 17 del 29 de junio de 1989, en el que deben incluirse los progresos realizados, estadísticas, legislación y avances internacional. Operacionalmente es coordinada por la Dirección General de Salud del Ministerio de Salud, quien delega esta función en el Punto Focal de Control de Tabaco, sesiona una vez a la semana, los días martes de 1:30 pm a 4 pm para atender todo lo relacionado con el tema y ofrecer los criterios técnicos requeridos. Cuando es necesario, se amplía la participación de otros actores, principalmente a las ONG´s relacionadas con el control del tabaco en Panamá y se realizan sesiones extraordinaria para atender temas específicos, cuya duración depende del tema. 

En el año 2012, se modifica nuevamente la Resolución que crea la Comisión mediante Resolución 745 de 16 de agosto de 2012. En esta modificación se integran las Oficinas de Asesoría Legal y Asuntos Internacionales del MINSA, se formaliza la participación de la Subdirección de Salud Ambiental, del Departamento de Formación y Capacitación de Recursos Humanos, Asesoría Legal de la Dirección General de Salud Pública y del programa de Salud Mental entes que participaban pero cuya participación no estaba debidamente formalizada. 

Se está tramitando una modificación al Decreto Ejecutivo No. 63 de 27 de febrero de 2003, Que crea el Consejo Nacional para la Salud sin Tabaco” con la finalidad de incluir nuevos miembros que han surgido como productos de la creación de la Autoridad Nacional de Aduanas, cambio de denominaciones Ministerio de la Juventud, la Mujer, la Niñez y la Familia hoy Ministerio de Desarrollo Social, inclusión de la Autoridad de Protección al Consumidor y Defensa de la Competencia, Autoridad Nacional de Transparencia, Consejo Nacional de Rectores (Universidades públicas y privadas), Coalición Panameña contra el Tabaquismo (COPACET) e Instituto Internacional de Investigación para la Medicina Energética. También se está considerando incluir las disposiciones pertinentes del artículo 5.3 del CMCT.","Se cuenta un documento estructurado en el que se detalla el programa nacional de control del tabaco y se ha logrado la inclusión del tema como uno de los ejes centrales del Plan Nacional contra el Cáncer y contra las enfermedades crónicas no transmisibles. Como proceso regional o bilateral se ha dado y recibido apoyo de otros países Latinoamericanos. 
Resolución N° 01561. (De 08 de noviembre de 1989). Ministerio de Salud. Por el cual se crea la Comisión Nacional para estudiar el Tabaquismo en Panamá. conformada por funcionarios de todas las direcciones nacionales del Ministerio de Salud. por el Instituto Oncológico Nacional (ION) y el Instituto Conmemorativo Gorgas de Estudios de Salud. Esta resolución fue modificada por la Resolución 036 de 6 de febrero de 2003 (G.O. 24.746 de 20 de febrero de 2003). En la que se adiciona la presentación de un informe al Ministro en la fecha de aniversario de la promulgación de la Ley N° 17 del 29 de junio de 1989. en el que deben incluirse los progresos realizados. estadísticas. legislación y avances internacional. Operacionalmente es coordinada por la Dirección General de Salud del Ministerio de Salud. quien delega esta función en el Punto Focal de Control de Tabaco. sesiona una vez a la semana. los días martes de 2:00 pm a 4 pm para atender todo lo relacionado con el tema y ofrecer los criterios técnicos requeridos. Cuando es necesario. se amplía la participación de otros actores. principalmente a las ONG´s relacionadas con el control del tabaco en Panamá. 
En el año 2012. se modifica nuevamente la Resolución que crea la Comisión mediante Resolución 75 de 16 de agosto de 2012. En esta modificación se integran las Oficinas de Asesoría Legal y Asuntos Internacionales del MINSA. se formaliza la participación de la Subdirección de Salud Ambiental. del Departamento de Formación y Capacitación de Recursos Humanos. Asesoría Legal de la Dirección General de Salud Pública y del programa de Salud Mental entes que participaban pero cuya participación no estaba debidamente formalizada. 
Se está tramitando una modificación al Decreto Ejecutivo No. 63 de 27 de febrero de 2003. Que crea el Consejo Nacional para la Salud sin Tabaco” con la finalidad de incluir nuevos miembros que han surgido como productos de la creación de la Autoridad Nacional de Aduanas. la Autoridad Nacional de Ingresos Públicos. antes dependencias del Ministerio de Economía y Finanzas. cambio de denominaciones Ministerio de la Juventud. la Mujer. la Niñez y la Familia hoy Ministerio de Desarrollo Social. inclusión de la Autoridad de Protección al Consumidor y Defensa de la Competencia. Consejo Nacional de Rectores (Universidades públicas y privadas). Coalición Panameña contra el Tabaquismo (COPACET) e Instituto Internacional de Investigación para la Medicina Energética.","WHO Region of the Americas"
"122","Papua New Guinea","The Tobacco Focal person and the Point is at the Department of Health. The Health Department convenes meeting and organise for advocacy.","The Tobacco Focal person and the Point is at the Department of Health. The Health Department convenes meeting and organise for advocacy.","Vicky Wari is the focal point within the Department of Health","WHO Western Pacific Region"
"123","Paraguay","La Unidad de Prevención del Tabaquismo, dependiente de la Dirección de Vigilancia de ENT tiene como finalidad las actividades de prevención y educación en la comunidad, escuelas y colegios y a nivel de empresas privadas, asi como  el monitoreo de la aplicación del CMCT y la Ley del Tabaco. y coordinacion con el Programa nacional de prevencion y control de las enfermedades respiratorias cronicas que implementa el Programa de Cesacion.","La Sección de Prevención del Tabaquismo, dependiente de de la Dirección de Vigilancia de ENT tiene como finalidad las actividades de prevención y educación en la comunidad, escuelas y colegios y a nivel de empresas privadas, ademas de la coordinación de aplicación del CMCT, pero es una unidad nueva que apenas se esta organizando.","El Programa Nacional de Control del Tabaquismo. ha realizado abogacía para la promulgación de Ordenanzas Municipales “ambientes libres de humo de tabaco” ante autoridades de los diferentes Municipios. actualmente el 30% del total de municipios con que cuenta el país cuenta con dicha ordenanza. Abogacía ante los Ministerios de Hacienda. y Educación para promover el cumplimiento del CMCT.","WHO Region of the Americas"
"124","Peru","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
