"","Party","2018","2016","2014","Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Report not provided","•	Shisana O, Labadarios D, Rehle T, Simbayi L, Zuma K, Dhansay A, Reddy P,Parker W, Hoosain E, Naidoo P, 
        Hongoro C, Mchiza Z, Steyn NP, Dwane N, Makoae M, Maluleke T,Ramlagan S, Zungu N, Evans MG, Jacobs L, 
        Faber M, & SANHANES-1 Team (2013) South African National Health and Nutrition Examination Survey 
        (SANHANES-1). Cape Town: HSRC Press 
•	Department of Health, Medical Research Council, OrcMacro. 2007. South Africa. Demographic and Health 
        Survey 2003. Pretoria: Department of Health.  
•	Reddy SP, James S, Sewpaul R, Sifunda S, Ellahebokus A, Kambaran NS, Omardien RG. Umthente Uhlaba 
        Usamila – The 3RD South African National Youth Risk Behaviour Survey. 2011. Cape Town: South African 
        Medical Research Council, 2013.  
•	Sita et al., 2013 Differences among the coloured, white, black, and other South African populations in smoking-
        attributed mortality at ages 35–74 years: a case-control study of 481 640 deaths. Lancet, Vol 382: 685-693 
•	Institute for Health Metrics and Evaluation. The global burden of disease: Generating evidence, guiding policy, 
        Seattle, WA: IHME, 2013","Refer to 3.4.3.4","WHO African Region"
"150","Spain","Report not provided","Las encuestas anteriormente citadas se utilizan para la vigilancia e intercambio de información. En este periodo se han realizado diversos informes al respecto:

•	Informe final del estudio de Evaluación del impacto de la Ley 42/2010 en la exposición al humo ambiental del tabaco (HAT) en locales de hostelería, realizado por el Grupo de Trabajo en tabaquismo de la Sociedad Española de Epidemiología (SEE) y que fue financiado parcialmente por la Subdirección General de Promoción de la Salud y Epidemiología (SGPSE) del Ministerio de Sanidad, Servicios Sociales e Igualdad del Gobierno de España, el Departament de Salut de la Generalitat de Catalunya y el Centro Nacional de Epidemiología del Instituto de Salud Carlos III.
•	De acuerdo a lo establecido en la disposición adicional undécima de la Ley 28/20015 de 26 de diciembre, se ha realizado y remitido a las Cortes el informe correspondiente al bienio 2011-2012 de evaluación del impacto sobre la salud pública de la entrada en vigor de la reforma de la ley mediante la Ley 42/2010, de 30 de diciembre. En este informe se recoge información sobre las ventas, el consumo de los diferentes tipos de productos del tabaco y se sacan conclusiones sobre su evolución tras la aplicación de las medidas  de prohibición contempladas en la modificación de la Ley .
•	Actualmente se está finalizando la elaboración del 2º informe de evaluación del impacto correspondiente al bienio 2013-2014, que próximamente será remitido a las Cortes Generales.
•	Debido al rápido e importante auge de la comercialización de los cigarrillos electrónicos tanto en España como a nivel internacional y a la creciente necesidad de ofrecer información de base para la adopción de medidas se elaboró un “Informe sobre los cigarrillos electrónicos: situación actual, evidencia disponible y regulación” publicado en la página web del Ministerio .
•	Participación en estrategias y planes:
o	Estrategia de Promoción de la Salud y Prevención en el Sistema Nacional De Salud
o	Estrategia en EPOC del SNS. http://www.msssi.gob.es/organizacion/sns/planCalidadSNS/docs/EstrategiaEPOCSNS.pdf
o	Estrategia en Cáncer del SNS. http://www.msssi.gob.es/organizacion/sns/planCalidadSNS/pdf/excelencia/cancer-cardiopatia/CANCER/opsc_est1.pdf.pdf
o	Estrategia en Cardiopatía Isquémica del SNS. http://www.msssi.gob.es/organizacion/sns/planCalidadSNS/cardiopatiaIsquemica.htm
o	Estrategia en Ictus del SNS. http://www.msssi.gob.es/organizacion/sns/planCalidadSNS/docs/EstrategiaIctusSNS.pdf
o	 Estrategia en Diabetes del SNS. http://www.msssi.gob.es/organizacion/sns/planCalidadSNS/diabetes.htm","Answer not provided","WHO European Region"
"151","Sri Lanka","Report not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Report not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Report not provided","Suriname conducted the STEPS in 2012 
And the Census in 2014 which included also questions on smoking

Suriname is currently planning to conduct the GSHS","Suriname has conducted several surveys and continues to do so","WHO Region of the Americas"
"154","Swaziland","Report not provided","Global Youth Survey 2014; Adult Tobacco Survey to be conducted in 2016.","Report not provided","WHO African Region"
"155","Sweden","Report not provided","With the purpose of assigning goals and a general direction to society’s efforts within alcohol, narcotics, doping and tobacco prevention for 2011–2015, the Swedish Parliament has adopted the Government bill “A Cohesive Strategy for Alcohol, Narcotic Drugs, Doping and Tobacco Policy” (prop. 2010/11:47), also known as ""the ANDT-strategy"". One important part of the strategy is to support more research and develop evidence based methods concerning alcohol, Narcotic Drugs, Doping and Tobacco.  The strategy continues 2016-2020.","With the purpose of assigning goals and a general direction to society''s efforts within alcohol. narcotics. doping and tobacco prevention for 2011–2015. the Swedish Parliament has adopted the Government bill “A Cohesive Strategy for Alcohol. Narcotic Drugs. Doping and Tobacco Policy” (prop. 2010/11:47). also known as ''the ANDT-strategy''. One important part of the strategy is to support more research and develop evidence based methods concerning alcohol. Narcotic Drugs. Doping and Tobacco. 

The government have financed several studies latest years as through the strategy as; 

A research study on alcohol and tobacco use during pregnancy. Studied included reasons for why pregnant women use the products and methods to prevent such use.

There is an ongoing study of how dentistry should be able to provide brief counseling about tobacco and recommend tobacco cessation. Will be finished 2015.

Study of water pipe-smoking among adolescents in Sweden: prevalence. risk factors. risk assessment and the surrounding culture.

Study of the importance of a school policy for school management. pupils and their parents'' in Sweden. 

The National Board of Health and Welfare presented National guidelines for methods for preventing disease 2011. The guidelines include recommendations for smokeless tobacco and smoking for different populations.

Legislation regarding tobacco is made available through the parliament website (www.riksdagen.se). on the Governmental website (www.regeringen.se) and through the website of Public Health Agency of Sweden (http://www.folkhalsomyndigheten.se/). Public Health Agency of Sweden give to some respect guidance in a handbook about the application of the law. including some court cases. The agency also produce method-based information such as examples of self- regulation programs. registration forms. inspection protocols etc. The handbook is currently being updated. However. none of the material is to be regarded as a constantly updated database. but rather as a source of information.","WHO European Region"
"156","Syrian Arab Republic","Report not provided","تم تنفيذ الجولة الثانية من المسح العالمي حول التبغ والشباب في المدارس عام 2007 ويتم الان اتخاذ الاجراءات اللازمة لتنفيذ جولة جديدة لهذين المسحين لقد تم تدريب عدد كبير من الباحثين على الية اجراء تلك المسوح وسيتم في المرحلة المقبلة التركيز على البحوث المتعلقة بالجوانب الاخرى ان المعلومات المتعلقة بالتبغ ومكافحته متاحة دوماً سواء أكان ذلك محلياَ او للمنظمات الدولية العالمية وسيتم ايلاء النظام الدولي للرصد الوبائي اهتماما اكبر","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","Report not provided","the Bureau of Tobacco Control, DDC, MoPH is responsibility as a national focal ponit of tobacco control suveillence system. Regarding to the exchanges of information, the information related tobacco control have been exchanged continuously both national and international level. The exchanges have also been conducted in the form of meetings among policy makers, technical officers, and personnels working on tobacco control","the Bureau of Tobacco Control. DDC. MoPH is responsibility as a national focal ponit of tobacco control suveillence system. Regarding to the exchanges of information. the information related tobacco control have been exchanged continuously both national and international level. The exchanges have also been conducted in the form of meetings among policy makers. technical officers. and personnels working on tobacco control","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Report not provided","Answer not provided","Data from the Ministry of Agriculture: 

1.Laws and regulations on tobacco control

According to the Law on Tobacco and Tobacco Products ( '' Official Gazette of the Republic of Macedonia '' nr.24/06 88 / 08 31/10 36/11 53/11 93/13 99/13 and 164/13) primary production financing acquisition storage and processing of purchased raw tobacco leaves (tobacco) trade and control of fermented tobacco and production trade and control of tobacco productsare regulated .

2.Information
The Rulebook on the manner of conducting quality control and safety of measuring the ingredients the form content and manner of issuance of the certificate and the manner and methods of sampling for quality analysis of tobacco products ( '' Official Gazette of the RM '' nr.42/12) provides authentication and confirmation of the contents of tar nicotine and carbon monoxide in the cigarette smoke from an accredited laboratory in accordance with the accreditation regulations. The accredited laboratory determines the measured data sets on the base of comparison with the content of tar nicotine and carbon monoxide in tobacco products listed on the packaging of tobacco products and certificate for quality and safety of tobacco products.
The determining of the content of tar nicotine and carbon monoxide in cigarettes is made ??on the basis of internationally recognized standards : ISO 4387 for the content of tar ISO 3400 or ISO 10315 for the content of nicotine and ISO 8454 for the content of carbon monoxide . Adequacy of the contents of tar nicotine and carbon monoxide listed on the package are confirmed on the base of the standard ISO 8243.

3.Competence
Supervision on the implementation of the provisions of this law is carried out by the Ministry of Agriculture Forestry and Water Economy and the State Agriculture Inspectorate for provisions related to primary production financing acquisition storage and processing of purchased raw tobacco leaves (tobacco) turnover and control of fermented tobacco and the Ministry of Economy and the State Market Inspectorate is in charge of the provisions pertaining to the manufacture and sale of tobacco products .
The supervision of the implementation of the provisions related to the control of fermented tobacco and tobacco products is performed by the State Inspectorate for Agriculture.
The State Inspector of Agriculture may adopt a decision to prohibit the production trade with tobacco export import and circulation of tobacco products if it finds infringements and illegal operation .
State Inspector of Agriculture will issue a decision for prohibiting the sale of tobacco products and determine a deadline for removing the shortcomings if :
1) Prohibited additives (supplements) are used or if there is use of additives that are not approved by the Minister of Health in the manufacture of tobacco products ;
2) data on tobacco products are not pressed in the sides of the pack and don''t cover at least 10 % of the side on whi","WHO European Region"
"160","Timor-Leste","Report not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","The completion of the Tonga STEPS survey 2012 and reported in 2014.","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","Report not provided","A framework for a surveillance system for tobacco and related products has been created.  The implementation of the surveillance system is next on the agenda.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Report not provided","We have already carried out GATS and GYTS and are planning to perform  the mentioned surveys again.","Answer not provided","WHO European Region"
"166","Turkmenistan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","Report not provided","Answer not provided","Second National Tobacco Control Report (in Ukrainian with English summary) was issued by the MOH in 2014.","WHO European Region"
"170","United Arab Emirates","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","The Government funds a wide range of Tobacco control-related research across the United Kingdom. This includes the regular collation of data on:
- Prevalence, use and exposure across the UK
- Taxation, cost and illicit trade
- Health consequences and the economic burden caused by smoking 
- Quitting and prevention interventions 
- Impact assessing tobacco control measures. 

This data/ research is made publically available online. 

Research is further promoted through the UK Centre for Tobacco and Alcohol Studies, one of five centres in the UK for Public Health Excellence. The centre is funded by the UK Clinical Research Collaboration. They conduct research into tobacco and alcohol use throughout the life course with a particular focus on informing polices and interventions to reduce harm. 

Research is also undertaken by a number of other bodies including devolved departments, Cancer Research UK, The Royal College of Physicians, and the Medical Research Council","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Report not provided","Training on the upcoming GATS, lawyers were trained in Kenya and Australia, workshops on tobacco control for government officials were conducted (Treasury, Revenue, Foreign and Health).","Answer not provided","WHO African Region"
"173","Uruguay","Report not provided","Answer not provided","Se presentó en marzo 2014 un estudio que muestra cómo el aumento en las tasas de cesación de tabaquismo durante el embarazo entre 2007 y 2012 tuvo como consecuencia un aumento en el peso de los recién nacidos.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","В рамках проекта «Здоровье-3» Министерства здравоохранения и Всемирного банка при содействии ВОЗ в 2014 году проведено страновое исследование по изучению факторов риска НИЗ с использованием методологии STEPS ВОЗ.","See response to question 3.4.3.5.","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","There is a greater need to establish tobacco surveillance in the country if it is expensive to conduct a survey.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Report not provided","Answer not provided","Implementation of the National Survey of Family Health 2013 which contained questions about tobacco and GYTS 2013.","WHO Eastern Mediterranean Region"
"179","Zambia","Report not provided","1. Supported the International Tobacco Control Survey (ITC)-Wave 1 & 2 involving the University of Zambia (School of Medicine) and the University of Waterloo in Canada (2012-2014)
2. The Economics of Tobacco Farming in Zambia-University of Zambia and American Cancer Society","Report not provided","WHO African Region"
"180","Zimbabwe","Report not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
