"","Party","2018","2016","2014","Region"
"97","Maldives","Home, indoor public places, outdoor public places: (Adult data-15-64 year olds)
21.3% were exposed to tobacco smoke at home on a daily basis.
17.1% were exposed to tobacco smoke at workplace during the past 30 days

Home, indoor public places, outdoor public places: (Adolescent data-13-15 year olds)
34.5% live in homes where others smoke in their presence
43.0% are around others who smoke in enclosed public places 
60.2% are around others who smoke in outdoor public places","Home, indoor public places, outdoor public places: (Adult data-15-64 year olds)
21.3% were exposed to tobacco smoke at home on a daily basis.
17.1% were exposed to tobacco smoke at workplace during the past 30 days

Home, indoor public places, outdoor public places: (Adolescent data-13-15 year olds)
34.5% live in homes where others smoke in their presence
43.0% are around others who smoke in enclosed public places 
60.2% are around others who smoke in outdoor public places","Answer not provided","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"99","Malta","Exposure by gender and age in the home, workplace and public places.","Exposure by gender and age in the home, workplace and public transport.","Exposure by gender and age in the home workplace and public transport","WHO European Region"
"100","Marshall Islands","52.1% were exposed to smoke from others at home during the week preceding the survey (54.7% boys and 50.5% girls)
59.7% were exposed to smoke in public places during the week preceding the survey (60.5% boys and 60.6%girls)","52.1% were exposed to smoke from others at home during the week preceding the survey (54.7% boys and 50.5% girls)
59.7% were exposed to smoke in public places during the week preceding the survey (60.5% boys and 60.6%girls)","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"102","Mauritius","% male students (13-15yrs) :   exposed at home: 30.5%    exposed outside their home: 48.8%

% female students (13-15yrs) :   exposed at home: 328.3%    exposed outside their home:43.0%","% male students (13-15yrs) :   exposed at home: 38.5%    exposed outside their home: 77.2%

% female students (13-15yrs) :   exposed at home: 34.1%    exposed outside their home: 70.7%","69% of students aged 13-15 years reported people smoking in their presence during last 7 days.","WHO African Region"
"103","Mexico","La exposición a humo de tabaco de segunda mano, entre los que trabajan en lugares interiores o en áreas cerradas, la prevalencia es de 15.2% (, entre los adultos que visitaron varios lugares públicos en los últimos 30 días, la exposición al humo de tabaco fue de 52.8% en bares y discotecas, 31.9% en los restaurantes, 26.0% en el transporte público,  25.4% en las escuelas. 

En los hogares, la prevalencia de exposición a humo de tabaco en la población no fumadora de 12 - 65 años corresponde a 14.1% (9.8 millones) (hombres 3.4% y mujeres 6.4%).","Entre los que trabajan en lugares interiores o en áreas cerradas, el 17.0% (3.9 millones) estuvieron expuestos al humo de tabaco ajeno en sus lugares de trabajo. Entre los adultos que visitaron varios lugares públicos en los últimos 30 días, la exposición al humo de tabaco fue de 72.7% en bares y discotecas, 42.4% en las universidades, 24.6% en los restaurantes, 24.7% en el transporte público, 14.0% en los edificios del gobierno, 13.7% en las escuelas y 5.2% en las instalaciones que prestan servicios de salud.
En los hogares, aproximadamente, 12.6% de adultos de 15 años y más (11.0 millones) estuvieron expuestos al humo de tabaco ajeno (hombres 13.7% y mujeres 11.6%).","Prevalencia de exposición a Humo de Tabaco Ambiental. Es la proporción de personas expuestas a la ingesta de la mezcla del humo que exhala el fumador (humo primario) y el humo que emana el cigarrillo encendido (humo secundario).","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Exposure by youth at home","Exposure by youth at home","Exposure by male: 60.4% female: 59.6% at home workplace: 71.3% public transport: % (not available)","WHO Western Pacific Region"
"105","Mongolia","exposure during the last 30 days at home -40.9%, by gender -45.8% of females , for men 36%
exposure at workplace 25.5%, for males-31.9%, females 19.4%, 
exposure  at work in urban place - 32.7%,  in rural place 19%,","Report not provided","Answer not provided","WHO Western Pacific Region"
"106","Montenegro","Research about smoking in the house, in closed public places, in other public places, inside of school building or around the school is conducted. Of the students that participated in the survey, 55.0% live in homes where others smoke in the last 7 days of the week and 67.5% were exposed to tobacco smoke outside home inside any enclosed public places in the last 7 days. At the same time, 63.2% were exposed around others who smoke in indoor public places. Regarding environmental tobacco smoke, 69.7% think smoking should be banned from outdoor public places. Almost two thirds of respondents (62.4%) saw someone smoking inside the school building or school setting. Girls specified more exposure to passive smoking in all smoking places.","Research about smoking in the house, in closed public places, in other public places, inside of school building or around the school is conducted. Of the students that participated in the survey, 55.0% live in homes where others smoke in the last 7 days of the week and 67.5% were exposed to tobacco smoke outside home inside any enclosed public places in the last 7 days. At the same time, 63.2% were exposed around others who smoke in indoor public places. Regarding environmental tobacco smoke, 69.7% think smoking should be banned from outdoor public places. Almost two thirds of respondents (62.4%) saw someone smoking inside the school building or school setting. Girls specified more exposure to passive smoking in all smoking places.","Exposure at home in the workplace exposure in public indoor spaces","WHO European Region"
"107","Myanmar","Total - 39.1 %, Male - 32.1%, Female - 46.0% (Exposure tobacco smoke at home)
Total - 27.5 %, Male - 31.8%, Female - 23.6% (Exposure tobacco smoke at work place)","Total - 39.1 %, Male - 32.1%, Female - 46.0% (Exposure tobacco smoke at home)
Total - 27.5 %, Male - 31.8%, Female - 23.6% (Exposure tobacco smoke at work place)","Total- 54.69% Male – 53.15% Female – 55.66% (exposure to tobacco smoke at home)
Total- 39.05% Male – 48.39% Female – 33.23% (exposure to tobacco smoke in the work place","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Percentage of students who reported people smoked in their presence on one or more days during the past seven days
Boys 13-17 years: 54.3%
Girls 13-17 years: 68.7%
Total 13-17 years: 61.8%","Report not provided","WHO Western Pacific Region"
"110","Nepal","At Home:
Age                              Men                        Women                      Both Sexes
15-29 years                  38.4%                     34.5%                         36.4%
30-44 years                  34.9%                     34.2%                         34.5%
45-69 years                  37.9%                     36.7%                         37.3%
15-69 years                  37.3%                     35.0%                         36.1%
In the Workplace:   
Age                              Men                        Women                      Both Sexes
15-29 years                  42.9%                     28.4%                         35.5%
30-44 years                  44.6%                     32.8%                         38.4%
45-69 years                  43.1%                     34.8%                         39.0%
15-69 years                  43.4%                     31.3%                         37.2%","Report not provided","At Home:
Age    Men   Women   Both Sexes
15-29 years   38.4%   34.5%    36.4%
30-44 years   34.9%   34.2%    34.5%
45-69 years   37.9%   36.7%    37.3%
15-69 years   37.3%   35.0%    36.1%
In the Workplace: 
Age    Men   Women   Both Sexes
15-29 years   42.9%   28.4%    35.5%
30-44 years   44.6%   32.8%    38.4%
45-69 years   43.1%   34.8%    39.0%
15-69 years   43.4%   31.3%    37.2%","WHO South-East Asia Region"
"111","Netherlands","18% of non-smoking adults (18+) are daily exposed inside to tobacco smoke of others. Of them, 29% are exposed for one hour or more.
Among adult men, 19% are exposed; among women, this is 16%.","19% of all parents with children younger than 18 years old smokes sometimes inside the house.
11% smokes in the company of their youngest child.
22% of all Dutch citizens is bothered by tobacco smoke, especially outside.","Rough estimates of Environmental Tobacco Smoke (ETS) exposure in the Netherlands 2008
Exposed group/Range of ETS exposure (%)
Adults (per day)/18-40
Pregnant women/> 14
Foetuses (exposed by smoking mother)/> 7
Children (0-4 years)/20-36
Children (8 years)/>26","WHO European Region"
"112","New Zealand","At home (and in private cars) - by gender, age group, ethnic group and socioeconomic group.  

Smoking in indoor workplaces and on public transport in prohibited.","At home (and in private cars) - by gender, age group, ethnic group and socioeconomic group.  

Smoking in indoor workplaces and on public transport in prohibited.","NZ Tobacco Use Survey 2009 found that 6.4 per cent of non-smokers were exposed to second-hand smoke in their home in the past week; 6.1 per cent of non-smoking adults were exposed to second-hand smoke in the car they usually travel in during the last week; and 4.5 per cent on non-smokers were exposed to second-hand smoke indoors at their workplace in the past month. No more recent data is available.
For more details see http://www.health.govt.nz/system/files/documents/publications/tobacco-use-nz-key-findings-2009-survey_0.pdf pp 91 - 104","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Exposure at work place: Overall 17.3%; Male 21.1%; Female 12.0% 
Exposure at home: Overall 6.6%; Male 7.7%; Female 5.6% 
Exposure at restaurants in the past 30 days: Overall 29.3%; Male 29.4%; Female 29.2%","Exposure at work place: Overall 17.3%; Male 21.1%; Female 12.0% 
Exposure at home: Overall 6.6%; Male 7.7%; Female 5.6% 
Exposure at restaurants in the past 30 days: Overall 29.3%; Male 29.4%; Female 29.2%","Exposure at work place: Overall 17.3%; Male 21.1% ; Female 12.0%
Exposure at home: Overall 6.6%; Male 7.7%; Female 5.6%
Exposure at restaurants in the past 30 days: Overall 29.3%; Male 29.4%; Female 29.2%","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","How many hours daily respondents spend in a home where someone smokes (survey from 2014). Among men who did not smoke, 1.5% answered that they spent at least 1 hour in a home where someone smokes. Among women the figure was 0.6%.

In a survey from 2017, 1.7%/1.8% among men/women who did not smoke answered that they spent 1 hour or more a day in a room related to their workplace where other people smoked.","How many hours daily respondents spend in a home where someone smokes. Among male non-smokers, 1.5% answered that they spent at least 1 hour in a home where someone smokes. Among women the figure was 0.6%.","Are never exposed to tobacco smoke at home: 90 %
Are never exposed to tobacco smoke at workplace. 94 %
Data can be split on gender education age.
- Are never exposed to tobacco smoke at home: Men 90% Women 90%
- Are never exposed to tobacco smoke at workplace. Men 93% Women 96%
- Are never exposed to tobacco smoke at home: Low education: 77% middle education: 91% high education: 94%
- Are never exposed to tobacco smoke at workplace: Low education: 94% middle education: 94% high education: 98%","WHO European Region"
"118","Oman","في المنزل
الأولاد  12.8
البنات 11.2
المجموع 11.9

خارج المنزل في اماكن مغلقة
الأولاد 32.4
البنات 31.7
المجموع   32","في المنزل
الأولاد  12.9
البنات 10.9
المجموع 11.9

المنزل
الأولاد  12.9
البنات 10.9
المجموع 11.9



خارج المنزل
الأولاد 19.2
البنات 11.9
المجموع   15.0","At home: Boys 12.9%; Girls 10.9%; Total 11.9% 
Outside the home: Boys 19.2%; Girls 11.9%; Total: 15.0%","WHO Eastern Mediterranean Region"
"119","Pakistan","Adults exposed to tobacco smoke at the workplace: 69.1%
Adults exposed to tobacco smoke at home at least monthly: 48.3%
Adults exposed to tobacco smoke in restaurants: 86.0%
Adults exposed to tobacco smoke in marriage halls: 65.7%
Adults exposed to tobacco smoke in health care facilities: 37.6%
Adults exposed to tobacco smoke on public transportation: 76.2%","Adults exposed to tobacco smoke at the workplace: 69.1%
Adults exposed to tobacco smoke at home at least monthly: 48.3%
Adults exposed to tobacco smoke in restaurants: 86.0%
Adults exposed to tobacco smoke in marriage halls: 65.7%
Adults exposed to tobacco smoke in health care facilities: 37.6%
Adults exposed to tobacco smoke on public transportation: 76.2%","Overall 39 percent of households are exposed daily to SHS","WHO Eastern Mediterranean Region"
"120","Palau","Over one-quarter (26.1%) of all adults in the Palau reported some sort of exposure to second-hand smoke (SHS) at home, in a vehicle, or at work in the past 7 days.

The most common place of second-hand smoke exposure was at work (14.9%), although over 10% of adults reported second-hand smoke exposure at home and in a vehicle.","Adults exposed to ETS 1 or more days in the past 7 days at HOME:  Men: 34.4%, Women: 32.1%, Both: 33.5%/  Adults exposed to ETS 1 or more days in the past 7 days at WORK: Men: 35.7%, Women: 12.8%, Both: 27.1%","Adults exposed to ETS 1 or more days in the past 7 days at HOME:  Men: 34.4% Women: 32.1% Both: 33.5%/ Adults exposed to ETS 1 or more days in the past 7 days at WORK: Men: 35.7% Women: 12.8% Both: 27.1%","WHO Western Pacific Region"
