"","Party","2018","2016","2014","Region"
"147","Slovenia","Locally we did not till now assess tobacco-related mortality, we use data published by WHO for Slovenia in their report WHO global report: mortality attributable to tobacco. Geneva: WHO, 2012.","Locally we did not till now assess tobacco-related mortality, we use data published by WHO for Slovenia in their report WHO global report: mortality attributable to tobacco. Geneva: WHO, 2012.","Answer not provided","WHO European Region"
"148","Solomon Islands","Answer not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","Smoking accounted for 5% of 284 949 total deaths. The diseases attributable to smoking are largely TB, COPD, lung cancer, stroke, other respiratory diseases, ischaemic heart disease, Upper Aero Digestive Cancer, other cancers.","Smoking accounting for between 3.0 and 3.4% of Disability Adjusted Life Years Lost (DALYs). The diseases attributable to smoking are largely cancer, chronic respiratory conditions, cardio and circulatory diseases. 

The aggregate of all known causes of death, the smoking-attributed fractions were 27% (5608/20 767) in the coloured male, 14% (3913/28 951) in the white male, 8% (20 398/264 011) in the African male, 17% (2728/15 593) in the coloured female, 12% (2084/17 899) in the white female, and 2% (4038/205 623 in the African female population","According to the global burden of diseases injuries and risk factors study 2010: Smoking is the fifth risk factor for the most disease burden in South Africa accounting for between 3.0 and 3.4% of Disability Adjusted Life Years Lost (DALYs). The diseases attributable to smoking are largely cancer chronic respiratory conditions cardio and circulatory diseases. 
According to the Sitas article on ''Differences among the coloured white black and other South African populations in smoking-attributed mortality at ages 35–74 years: a case-control study of 481 640 deaths.'' the aggregate of all known causes of death the smoking-attributed fractions were 27% (5608/20 767) in the coloured male 14% (3913/28 951) in the white male 8% (20 398/264 011) in the African male 17% (2728/15 593) in the coloured female 12% (2084/17 899) in the white female and 2% (4038/205 623 in the African female population. Article attached.","WHO African Region"
"150","Spain","A efectos de comparación con el periodo anterior, se han considerado MUERTES ATRIBUIBLES  AL CONSUMO DE TABACO las defunciones por CÁNCER PULMÓN (ya que el 90% se deben al tabaquismo), obtenidas del informe de Patrones de mortalidad en España, 2014. Por otro lado, se ha publicado el estudio “Impacto del consumo de tabaco sobre la mortalidad en España en el año 2012”, que incluye muertes por otras enfermedades atribuibles al tabaquismo y se comenta más adelante.
Muertes atribuibles al tabaco (cáncer de pulmón): 21.270 muertes por cáncer de pulmón (17.212 en hombres y 4.058 en mujeres). La tasa de mortalidad ajustada por edad por cáncer de pulmón en 2014 fue de 31,8 muertes por 100.000 habitantes (55,8 en hombres y 11,8 en mujeres). En 2014 se produjeron 419 muertes por cáncer de pulmón menos que en 2013 y 241 menos que en 2012. 
La evolución de las tasas de mortalidad ajustadas por edad muestra una diferente tendencia en hombres y mujeres. Entre 2001 y 2014, la tasa mortalidad ajustadas por edad por esta causa de muerte atribuible al tabaquismo ha descendido 19,9% en hombres, mientras que ha aumentado 71,0% en mujeres. Como consecuencia de esta diferente tendencia, la tasa de mortalidad ajustada por edad pasó de ser 10 veces más alta en hombres que en mujeres en 2001 a 4,7 veces más alta en 2014.

Por otro lado, considerar sólo las muertes por cáncer de pulmón podría infravalorar la mortalidad atribuible al consumo de tabaco. El estudio “Impacto del consumo de tabaco sobre la mortalidad en España en el año 2012” calcula la MORTALIDAD ATRIBUIBLE AL CONSUMO DE TABACO a partir de una metodología análoga a la de otros estudios: utilizando la estimación de la prevalencia de tabaquismo, la mortalidad en la población de 35 y más años, y los riesgos relativos de muerte para cada enfermedad relacionada (neoplasias, enfermedades cardiovasculares y enfermedades respiratorias), según sexo, obtenidos por Thun et al. (JAMA. 2000;284: 706–12), basados en el estudio Cancer Prevention Study II. Según esta investigación, el tabaquismo provocó 60.456 muertes en 2012 (45.669 muertes en hombres y 14.787 en mujeres) . El 15,23% de las muertes ocurridas en España en 2012 son atribuibles al consumo de tabaco. El cáncer de tráquea-bronquios-pulmón en varones y otras cardiopatías en mujeres fueron las que más contribuyeron a dicha mortalidad. Los años potenciales de vida perdidos fueron 184.426, y la media de años potenciales de vida perdidos fue de 3,25 años en varones y de 2,42 en mujeres.

Si consideramos todas las MUERTES RELACIONADAS CON EL TABACO: el informe Patrones de mortalidad en España incluye los siguiente códigos de la 10ª revisión de la CIE: C00-C14, cáncer de labio, cavidad bucal y faringe; C32, cáncer de laringe; C33-C34, cáncer de tráquea, bronquios y pulmón; C15, cáncer de esófago; I20-I25, enfermedad isquémica del corazón; I60-I69, enfermedades cerebrovasculares y J40-J47, enfermedades crónicas de las vías respiratorias inferiores..
Muertes relacionadas con el consumo de tabaco en 2014: 102.443 defunciones (63.859 en hombres y 38.584 en mujeres). La tasa de mortalidad ajustada por edad por muertes relacionadas con el consumo de tabaco en 2014 fue de 119,5 muertes por 100.000 habitantes (186,4 en hombres y 65,9 en mujeres). 
La tasa de mortalidad ajustada por edad por estas causas de muerte experimentó una reducción del 36,0% hombres y del 38,7% en mujeres entre 2001 y 2014. Sin embargo, este indicador sobrestima la importancia de este factor de riesgo en la mortalidad y dificulta la identificación de la tendencia de aquellas causas de muerte más fuertemente relacionadas con el consumo de tabaco.","A efectos de comparación con el periodo anterior, se han considerado MUERTES ATRIBUIBLES  AL CONSUMO DE TABACO las defunciones por CÁNCER PULMÓN (ya que el 90% se deben al tabaquismo), obtenidas del informe de Patrones de mortalidad en España, 2012. Por otro lado, se ha publicado el estudio “Impacto del consumo de tabaco sobre la mortalidad en España en el año 2012”, que incluye muertes por otras enfermedades atribuibles al tabaquismo y se comenta más adelante.
Muertes atribuibles al tabaco (cáncer de pulmón): 21.511 muertes por cáncer de pulmón (17.683 en hombres y 3.828 en mujeres). La tasa de mortalidad ajustada por edad por cáncer de pulmón en 2012 fue de 33,6 muertes por 100.000 habitantes (60,4 en hombres y 11,6 en mujeres). En 2012 se produjeron 414 muertes por cáncer de pulmón más que en 2011 y 756 más que en 2010. 
La evolución de las tasas de mortalidad ajustadas por edad muestra una diferente tendencia en hombres y mujeres. Entre 2001 y 2012 la tasa mortalidad ajustada por edad por esta causa de muerte atribuible al tabaquismo ha descendido 13,2% en hombres, mientras que ha aumentado 68,1% en mujeres. Como consecuencia de esta diferente tendencia, la tasa de mortalidad ajustada por edad pasó de ser 10 veces más alta en hombres que en mujeres en 2001 a 5,2 veces más alta en 2012.

Por otro lado, considerar sólo las muertes por cáncer de pulmón podría infravalorar la mortalidad atribuible al consumo de tabaco. El estudio “Impacto del consumo de tabaco sobre la mortalidad en España en el año 2012” calcula la MORTALIDAD ATRIBUIBLE AL CONSUMO DE TABACO a partir de una metodología análoga a la de otros estudios: utilizando la estimación de la prevalencia de tabaquismo, la mortalidad en la población de 35 y más años, y los riesgos relativos de muerte para cada enfermedad relacionada (neoplasias, enfermedades cardiovasculares y enfermedades respiratorias), según sexo, obtenidos por Thun et al. (JAMA. 2000;284: 706–12), basados en el estudio Cancer Prevention Study II. Según esta investigación, el tabaquismo provocó 60.456 muertes en 2012 (45.669 muertes en hombres y 14.787 en mujeres) . El 15,23% de las muertes ocurridas en España en 2012 son atribuibles al consumo de tabaco. El cáncer de tráquea-bronquios-pulmón en varones y otras cardiopatías en mujeres fueron las que más contribuyeron a dicha mortalidad. Los años potenciales de vida perdidos fueron 184.426, y la media de años potenciales de vida perdidos fue de 3,25 años en varones y de 2,42 en mujeres.

Si consideramos todas las MUERTES RELACIONADAS CON EL TABACO: el informe Patrones de mortalidad en España incluye los siguientes códigos de la 10ª revisión de la Clasificación Internacional de Enfermedades: C00-C14, cáncer de labio, cavidad bucal y faringe; C32, cáncer de laringe; C33C34, cáncer de tráquea, bronquios y pulmón; C15, cáncer de esófago; I20-I25, enfermedad isquémica del corazón; I60I69, enfermedades cerebrovasculares y J40J47, enfermedades crónicas de las vías respiratorias inferiores.
Muertes relacionadas con el consumo de tabaco en 2012: 108.289 defunciones (67.320 en hombres y 40.969 en mujeres). La tasa de mortalidad ajustada por edad por muertes relacionadas con el consumo de tabaco en 2012 fue de 132,3 muertes por 100.000 habitantes (207,3 en hombres y 73,1 en mujeres). 
La tasa de mortalidad ajustada por edad por estas causas de muerte experimentó una reducción del 28,2% hombres y del 31,5% en mujeres entre 2001 y 2012. Sin embargo, este indicador sobrestima la importancia de este factor de riesgo en la mortalidad y dificulta la identificación de la tendencia de aquellas causas de muerte más fuertemente relacionadas con el consumo de tabaco.","Se han considerado muertes atribuibles al consumo de tabaco las defunciones por cáncer pulmón (ya que el 90% se deben al tabaquismo) en el año 2010. 
Muertes atribuibles al tabaco 20.755 (17.303 en hombres y 3.452 en mujeres). La tasa de mortalidad ajustada por edad por cáncer de pulmón en 2010 fue de 33.6 muertes por 100.000 habitantes (61.4 en hombres y 10.8 en mujeres). En 2010 se produjeron 330 muertes por cáncer de pulmón más que en 2009 y 542 más que en 2008. La evolución de las tasas de mortalidad ajustadas por edad muestra una diferente tendencia en hombres y mujeres. 
Entre 2001 y 2010 las tasas mortalidad ajustadas por edad por esta causa de muerte atribuible al tabaquismo ha descendido 11.8% en hombres. mientras que ha aumentado 57.1% en mujeres. Como consecuencia de esta diferente tendencia. la tasa de mortalidad ajustada por edad pasó de ser 10 veces más alta en hombres que en mujeres en 2001 a 5.7 veces más alta en 2010.
Muertes relacionadas con el tabaco: incluye los siguientes códigos de la 10ª revisión de la 10ª revisión de la Clasificación Internacional de Enfermedades: C00-C14. cáncer de labio. cavidad bucal y faringe; C32. cáncer de laringe; C33C34. cáncer de tráquea. bronquios y pulmón; C15. cáncer de esófago; I20-I25. enfermedad isquémica del corazón; I60I69. enfermedades cerebrovasculares y J40J47. enfermedades crónicas de las vías respiratorias inferiores.
Muertes relacionadas con el consumo de tabaco en 2010: 107.451 defunciones (66.527 en hombres y 40.924 en mujeres). La tasa de mortalidad ajustada por edad por muertes relacionadas con el consumo de tabaco en 2010 fue de 138.3 muertes por 100.000 habitantes (215.7 en hombres y 77.0 en mujeres). 
La tasa de mortalidad ajustada por edad por estas causas de muerte experimentó una reducción del 25.3% hombres y del 27.8% en mujeres entre 2001 y 2010. Sin embargo. este indicador sobrestima la importancia de este factor de riesgo en la mortalidad y dificulta la identificación de la tendencia de aquellas causas de muerte más fuertemente relacionadas con el consumo de tabaco.","WHO European Region"
"151","Sri Lanka","Please refer the attached link","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","وتوقع إرتفاع عدد الوفيات من (6 إلى 8) ملايين شخص سنوياً بحلول العام 2030.
التبغ يسبب (30%) من السرطانات التي تصيب الإنسان، وهو مسئول عن (22%) من وفيات السرطانات.

وذكر أن تعاطي التبغ يسبب (90%) من سرطان الحنجرة و(87%) من سرطان الرئة و(14-28%) سرطان المعدة، وقال في التنوير الصحفي لمبادرة يوم واحد بلا تدخين التي تنظمها منظمة أطباء عبر القارات بالتعاون مع عيادات الدكتور أحمد عبد الله للإقلاع عن التدخين أمس أنه يسبب (30%) من الإصابة بمرض السكري النوع الثاني وتصلب الأوردة والشرايين و(40%) من العجز الجنسي والعقم وإنقطاع الدورة في وقت مبكر لدي السيدات.","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","We do have mortality of e.g. lung cancer, cardiovascular diseases, oral cancer. But this data is not attributable to tobacco use.","The death rate due to tobacco in men was (159 per 100,000 men aged 30 years and over) compared with women (51 per 100,000 women aged 30 years and over). The proportion of deaths attributable to tobacco was almost 9% for men and 4% for women.

Within the non-communicable disease group, ischaemic heart disease accounted for 200 deaths per 100,000 population aged 30 years and over, with 11% of these deaths attributed to tobacco. In contrast, cancer of the trachea, bronchus and lung accounted for 22 deaths per 100,000 population but with 68% of these deaths attributed to tobacco.

Among those who died prematurely, almost one in every 12 deaths among those aged 30-44 and one in 10 among those aged 45-59 years were attributable to tobacco use. Of those who died in the 45-59 year age bracket, tobacco use accounted for 9.4% of those whose death was due to a lower respiratory infection, 20.8% of deaths due to the category of all cardiovascular diseases combined, and 60.1% of those who had died from cancer of the trachea, bronchus and lung.

Witin the communicable disease group , deaths attributed to tobacco accounted for 9% of all lower respiratory infection deaths and 7% of all tuberculosis deaths","This data is from the WHO Global Report on Mortality Attributable to Tobacco The death rate due to tobacco in men was (159 per 100 000 men aged 30 years and over) compared with women (51 per 100 000 women aged 30 years and over). The proportion of deaths attributable to tobacco was almost 9% for men and 4% for women.
Within the non-communicable disease group ischaemic heart disease accounted for 200 deaths per 100 000 population aged 30 years and over with 11% of these deaths attributed to tobacco. In contrast cancer of the trachea bronchus and lung accounted for 22 deaths per 100 000 population but with 68% of these deaths attributed to tobacco.
Among those who died prematurely almost one in every 12 deaths among those aged 30-44 and one in 10 among those aged 45-59 years were attributable to tobacco use. Of those who died in the 45-59 year age bracket tobacco use accounted for 9.4% of those whose death was due to a lower respiratory infection 20.8% of deaths due to the category of ''all cardiovascular diseases combined'' and 60.1% of those who had died from cancer of the trachea bronchus and lung.","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Please note that the following numbers are for smoking related death only.
Incidence of smoking related death per year 2010-2012: 11 881
Cancer: 5 250 cases
Diseases of the lung: 2 855 cases
Cardiovascular disease: 3 513 cases
Adverse pregnancy outcomes: 3 cases
Other: 260 cases","Please note that the following numbers are for smoking related death only.
Incidence of smoking related death per year 2010-2012: 11 881
Cancer: 5 250 cases
Diseases of the lung: 2 855 cases
Cardiovascular disease: 3 513 cases
Adverse pregnancy outcomes: 3 cases
Other: 260 cases","Cancer (lung cancer most common): 5 250 deaths
Chest diseases (COPD most common): 2 855 deaths
Diseases of the circulatory system (Stroke and CHD most common): 3 513 deaths
Other: 263
Deaths among smokers (excluding passive smokers and deaths from other tobacco use). 
Estimated the numbers of incidence caused of smoking to about 100 000.","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","The number of cases attributable to smoking in 2009 was 11,742 for lung cancer,  11,895 for COPD, 11,666 for Coronary heart disease , 4,139  for other cancers and 3,104 oral cancers","The number of cases attributable to smoking in 2009 was 11,742 for lung cancer,  11,895 for COPD, 11,666 for Coronary heart disease , 4,139  for other cancers and 3,104 oral cancers

The Study on Economic Burden of Smoking-Related Diseases in Thailand in 2011 found that 298,140 died from diseases that are related with smoking (156,753 men and 141,387 women).","The Study on Economic Burden of Smoking-Related Diseases in Thailand in 2009 found that 50.710 died from diseases caused by smoking or 12% of all deaths (42.989 men and 7.721 women).
The number of cases attributable to smoking in 2009 was 11.742 for lung cancer. 11.895 for COPD. 11.666 for Coronary heart disease and 7.244 for other cancers","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Cardiovascular diseases - 526,9 per 100 000 
Lung cancer  - 67.7 per 100 000 (male)","Cardiovascular diseases - 545.1 per 100 000 
Lung cancer  - 66.9 per 100 000 (male)","In 2012 . 11926 people have died from diseases of the circulatory system of which 5739 are male and 6187 are female. Diseases of the circulatory system are cause of 60 % of all deaths in the country. The trend of mortality is on the rise the rate of deaths in the country of these diseases in the whole population is 578.6 per 100 000 inhabitants. Among men the rate is 555.8 while in women is higher and amounts to 601.5 per 100 000.

According to an analysis of the most common causes of death from malignant neoplasms after individual diagnoses in the period 2009-2011 the most detected is malignant neoplasm of bronchus and lung with the highest mortality rate 38.8 % in 2009 while in 2011 tended to decrease and amounted to 37.1 deaths per 100 000 residents or a total of 764 people died in 2011 (in 2009 796 people died of this malignant neoplasm in the general population.","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Si cette information est disponible veuillez fournir toute information additionnelle sur la mortalité attribuable à l’usage du tabac (par exemple cancer du poumon maladies cardiovasculaires) sur votre territoire.","WHO African Region"
"162","Tonga","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","The proportion of all-cause mortality attributable to tobacco was 6% for persons ages 30 and over.  
Tobacco was attributed to 7% of all noncommunicable disease related deaths, and 2% of communicable disease related deaths.  
Within the noncommunicable disease group, tobacco accounted for 9% of deaths due to ischemic heart disease, and 61% of deaths due to trachea, bronchus, and lung cancer.  In the communicable disease group, tobacco accounted for 10% of lower respiratory infection deaths, and 8% of all tuberculosis deaths.  
Tobacco accounted for 10% of deaths in men, and 1% of deaths in women","The proportion of all-cause mortality attributable to tobacco was 6% for persons ages 30 and over.  
Tobacco was attributed to 7% of all noncommunicable disease related deaths, and 2% of communicable disease related deaths.  
Within the noncommunicable disease group, tobacco accounted for 9% of deaths due to ischemic heart disease, and 61% of deaths due to trachea, bronchus, and lung cancer.  In the communicable disease group, tobacco accounted for 10% of lower respiratory infection deaths, and 8% of all tuberculosis deaths.  
Tobacco accounted for 10% of deaths in men, and 1% of deaths in women","Answer not provided","WHO Region of the Americas"
"164","Tunisia","7000 décès (6000 hommes et 1000 femmes)
1997 Thèse de médecine :""Epidémiologie du tabagisme en Tunisie""publiéé en 2005","7000 décès (6000 hommes et 1000 femmes)
1997 Thèse de médecine :""Epidémiologie du tabagisme en Tunisie""publiéé en 2005","7000 décés (6000 hommes et 1000 femmes)","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"166","Turkmenistan","Answer not provided","Эти данные опубликованы в базе данных ВОЗ «Здоровье для всех»","See Annex 1.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","No new data since Oxford University estimates of 2010","No new data since Oxford University estimates of 2010","Answer not provided","WHO European Region"
"170","United Arab Emirates","تمثل الوفيات الناتجة عن الأمراض غير السارية حوالى 65% من  إجمالى الوفيات وتشمل (أمرض القلب والأوعية الدموية - السكتات الدماغية - السكرى وأمراض السدة الرئوية ) وكلهم يشتركون فى وجود إستخدام التبغ كعامل إختطار قوى ومؤثر","تمثل الوفيات الناتجة عن الأمراض غير السارية حوالى 65% من  إجمالى الوفيات وتشمل (أمرض القلب والأوعية الدموية - السكتات الدماغية - السكرى وأمراض السدة الرئوية ) وكلهم يشتركون فى وجود إستخدام التبغ كعامل إختطار قوى ومؤثر","11 %","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","In 2013, 78,200 of all deaths in England were attributable to smoking, making up 17% of all deaths in England that year.  This figure includes 37,200 deaths from cancers believed to be caused by smoking, meaning that in 2013 approximately 30% of all deaths from cancer were attributable to smoking. 

Smoking has been also been attributed to:
•	81 per cent of deaths from trachea, lung and bronchus cancer.  
•	79 per cent of deaths from cancers of the larynx
•	66 per cent of deaths from cancers of the oesophagus
•	64 per cent from cancers of the upper respiratory sites 

In addition to Cancers, an estimated 85 per cent of deaths from chronic obstructive lung disease were attributable to smoking as well as 59 per cent of deaths from aortic aneurysms. 

In 2012/13 there were approximately 1.6 million hospital admissions for adults aged 35 and over with a primary diagnosis of a disease that can be caused by smoking, that’s an average of 4,400 admissions per day. 

This figure has continued to increase year on year since 1996 when the number of such admissions was approximately 1.1 million.  Men accounted for 55% (877,193) of admissions and women accounted for 45% (723,009).","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","14.8 % del total de muertes anuales atribuible al consumo de tabaco.

EPOC: 76%
Cáncer de pulmón: 85%
Otros cánceres: 37%
Enfermedad cardiovascular: 14%
Accidente cerebro vascular: 11%","14.8 % del total de muertes anuales atribuible al consumo de tabaco.

EPOC: 76%
Cáncer de pulmón: 85%
Otros cánceres: 37%
Enfermedad cardiovascular: 14%
Accidente cerebro vascular: 11%","Cáncer: 34.9%
Enfermedades respiratorias: 28.7%
Enfermedad cardiovascular: 28.0% 

Las muertes atribuibles al consumo de tabaco corresponden al 14.8% del total de muertes anuales.","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Years of potential life lost (YPLL) due to smoking in Uzbekistan in 2004 amounted to 125 540 years","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
