"","Party","2018","2016","2014","Region"
"110","Nepal","The Ministry of Health has never included the tobacco industry or any sector perceived to be in favor of the industry in its meetings. The Regulation states that any nominated member of the Committee “found to be involved directly or indirectly in the manufacture, import, export or sales and marketing of tobacco products” may be removed from his or her post.","Report not provided","The Ministry has never included the tobacco industry or any sector perceived to be in favour of the industry in its meetings. The Regulations states that any nominated member of the Committee “found to be involved directly or indirectly in the manufacture import export or sales and marketing of tobacco products” may be removed from his or her post.","WHO South-East Asia Region"
"111","Netherlands","There is a website available to the public where ministries can publish documents that refer to contact that was needed with representatives of the Tobacco industry for ensuring proper implementing of the law, or unsolicited letters ministries receive from the industry. 

The webpage is: https://www.rijksoverheid.nl/onderwerpen/roken/inhoud/transparant-over-contact-tabaksindustrie.","There is a website available to the public where ministries can publish documents that refer to contact that was needed with representatives of the Tobacco industry for ensuring proper implementing of the law, or unsolicited letters ministries receive from the industry. 

The webpage is: https://www.rijksoverheid.nl/onderwerpen/roken/inhoud/transparant-over-contact-tabaksindustrie.","The Dutch Government is transparent with regard to all contacts with the tobacco industry or retail industry and provides on request information on the nature and frequency of these contacts and the people who are involved. The Government only consults the industry on executive matters that have a direct influence on the industry and interacts with the industry only to the extent strictly necessary. 
The Government does not endorse any partnership or other non-binding agreements with tobacco industry. Tobacco control policy in general is not discussed with the industry.","WHO European Region"
"112","New Zealand","The Ministry of Health maintains a publicly available register of all meetings it has with the tobacco industry.  It provides dates of meetings, who attended and the topics discussed. These meetings have become increasingly rare. See:
http://www.health.govt.nz/our-work/preventative-health-wellness/tobacco-control/who-framework-convention-tobacco-control/meetings-tobacco-industry-representatives","The Ministry of Health maintains a publicly available register of meetings it has with the tobacco industry.  It provides dates of meetings, who attended and the topics discussed.  Such meetings have become increasingly rare. See:
http://www.health.govt.nz/our-work/preventative-health-wellness/tobacco-control/who-framework-convention-tobacco-control/meetings-tobacco-industry-representatives","The Ministry of Health maintains a publicly available register of meetings it has with the tobacco industry. It provides information on the dates of meetings who attended and the topics discussed. Such meetings have been rare in recent times.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Answer not provided","Answer not provided","Ethical standards set in guidelines excluding tobacco producing companies from the Norwegian Government Pension Fund Global (GPFG).
http://www.regjeringen.no/en/dep/fin/Selected-topics/the-government-pension-fund/responsible-investments/guidelines-for-observation-and-exclusion.html?id=594254","WHO European Region"
"118","Oman","لا يوجد","لا يوجد","Does not meet the tobacco companies in general; developed a form to be signed by the members of the National Committee for Tobacco Control on conflict of interest. A circular letter was sent to all ministries not to buy medicines from the tobacco companies and agents and to prevent them from accepting aid and donations from tobacco companies.","WHO Eastern Mediterranean Region"
"119","Pakistan","For the time being, there are no measures in place requiring that that the public has access, either in accordance with Article 12(c) to a wide range of information on tobacco industry activities relevant to the objectives of the Convention, or to the minutes or information about meetings between Government officials and tobacco industry representatives.","Answer not provided","Pakistan is ensuring to protect public health policies with respect to tobacco control from the commercial and other vested interests of tobacco industry by following the guiltiness issued under Article 5.3 of FCTC.","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"121","Panama","El MINSA ha sido demandado en 6 ocasiones por la industria tabacalera (IT). Contamos con seis fallos a favor del MINSA. Cinco de estas demandas han sido presentadas ante la Sala Tercera de la Corte Suprema de Justicia de lo Contencioso Administrativo y una ante el pleno de la Corte Suprema de Justicia por inconstitucionalidad.

De igual forma, el MINSA ha recibido dos habeas data de la Sala Tercera de la Corte Suprema de Justicia solicitando acceso a la información metodológica de la EMTA y sobre el procedimiento de objeción del empaquetado. En ambos casos, se atendió el requerimiento. Ambos habeas datas fueron presentados por la British American Tobacco, Panama.

Se referencia en el punto C11.6  el Pleno de la Corte Suprema de Justicia fallo a favor del MINSA con respecto a dos amparos de garantías constitucionales acumulados. Adicionalmente, se mantiene pendiente de resolver un amparo de garantías constitucionales.

Otras experiencias se presentan en el documento adjunto: INTERFERENCIA DE LA INDUSTRIA - EMPAQUETADO SENCILLO. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","El MINSA ha sido demandado en 5 ocasiones por la industria tabacalera (IT). Contamos con tres fallos a favor del MINSA, un demanda no admitida por la Sala Tercera de la Corte Suprema de Justicia y otras 2 demandas han sido acumuladas en una sola, debido a que estaban relacionadas con la prohibición de exhibir los productos de tabaco en los puntos de venta (2). El Ministerio de Salud ha rendido su posición mediante informes de conducta, ante la Sala Tercera de la Corte Suprema de Justicia y estamos a la espera de fallo.

De igual forma, el MINSA ha recibido dos habeas data de la Sala Tercera de la Corte Suprema de Justicia solicitando acceso a la información metodológica de la EMTA y sobre el procedimiento de objeción del empaquetado. En ambos casos, se atendió el requerimiento. Ambos habeas datas fueron presentados por la British American Tobacco, Panama.

El país ha sido objeto de fuerte cabildeo expresado mediante notas de la Cámara de Comercio de USA (2010) y de Panamá (2010 y 2011) cuestionando y solicitando la revocatoria de la prohibición de exhibición de productos de tabaco en puntos de venta. La medida se está aplicando con éxito. Situación similar se dio por parte de la Embajada de Inglaterra en Panamá, se tramitaron cartas hacia la Cancillería del mencionado Estado Parte. Esta interferencia a las políticas de control de tabaco fue denunciada por las ONG´s internacionales para apoyar a Panamá.

March 15, 2012 8:13 pm. UK diplomat accused of tobacco lobbying
By Kiran Stacey and Rose Jacobs
A senior British diplomat has been accused of breaking UK and international health guidelines by lobbying his host government on behalf of a tobacco company, in a sign of the ethical dilemmas thrown up by the foreign office drive to promote British industry abroad.
The Financial Times has obtained a letter written by Michael John Holloway, UK ambassador to Panama, in which he raises concern over the “alarming growth” of contraband cigarettes and the “critical situation” this has caused for British American Tobacco, which he describes as “one of the most important British companies”.
The full article can be found at: http://www.ft.com/cms/s/0/9e142628-6de5-11e1-b98d-00144feab49a.html
Campañas de la IT con gerentes de bares y restaurantes para incentivar espacios para fumadores, identificando en cada local que áreas pueden ser utilizadas “SIN VIOLAR LA LEY 13 DE 2008”. 

Uso de la figura humana como objeto promocional y/o publicitario, aplicación de sanciones.

En el 2011 la IT realiza capacitación a periodista de Centroamérica con la finalidad de desacreditar la efectividad de la implementación del CMCT en Panamá,  aduciendo que no ha disminuido la prevalencia de consumo y que se incrementó del contrabando. Con ello busca frenar las gestiones nacionales y de otros países de LA para  el incremento de  impuestos, tal es el caso de Costa Rica. Panamá se presenta ante el Senado Tico a confrontar esta estrategia de la IT, se aprobó la Ley en Costa Rica y no se han disminuido los impuestos en Panamá.
 
Exhibición de documentales en televisión y/o prensa escrita sobre producción de cigarros en algunos países, lo que implica llamados de atención por parte del MINSA por incumplimiento de la prohibición de la PPP. Un tema que continua sin resolver es la exhibición del acto de fumar por actores o actrices en películas de cine, cable o televisión nacional, así como el uso de las redes sociales para publicitar y vender productos de tabaco.

La IT trató de obtener cita con autoridades individuales, violentando la disposición del MINSA que indica que solamente la Comisión Nacional para el Estudio del Tabaquismo es la llamada a atender todos los temas relacionados con el control de Tabaco. Este procedimiento no se logro violentar y la IT fue atendida por la Comisión.

Interferencia de la IT en procesos legislativos como es el caso del actual proyecto que se encuentra en la Comisión de Salud de la Asamblea Nacional de Diputados que aborda el empaquetado sencillo, la regulación de contenidos y emisiones, divulgación de la información y endurecimiento de la prohibición de fumar en espacios donde haya concurrencia de personas.

Otras experiencias se presentan en el documento adjunto: INTERFERENCIA DE LA INDUSTRIA TABACALERA . http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","El MINSA ha sido demandado en 5 ocasiones por la industria tabacalera (IT). Contamos con un fallo a favor del MINSA. un demanda no admitida por la Sala Tercera de la Corte Suprema y las otras 3 demandas han sido acumuladas en una sola. debido a que estaban relacionadas con la prohibición de exhibir los productos de tabaco en los puntos de venta (2) y una por publicidad subliminal en la cajetilla de cigarrillos. El Ministerio de Salud ha presentado sus descargas ante la Sala Tercera de la Corte Suprema y estamos a la espera de fallo.
Cabildeo expresado mediante notas de la Cámara de Comercio de Usa (2010) y de Panamá (2010 y 2011) cuestionando y solicitando la revocatoria de la prohibición de exhibición de productos de tabaco en puntos de venta. La medida se está aplicando con éxito. Situación similar se dio por parte de la Embajada de Inglaterra en Panamá. se tramitaron cartas hacia la Cancillería del mencionado Estado Parte. Esta interferencia a las políticas de control de tabaco fue denunciada por las ONG´s internacionales para apoyar a Panamá.

Campañas de la IT con gerentes de bares y restaurantes para incentivar espacios para fumadores. identificando en cada local que áreas pueden ser utilizadas “SIN VIOLAR LA LEY 13 DE 2008”. Los gerentes solicitan opinión sobre la legalidad al MINSA y se logra contrarrestar esta estrategia. Se aplican sanciones en caso contrario.
Uso de la figura humano como objeto promocional y/o publicitario. aplicación de sanciones.
En el 2011 la IT realiza capacitación a periodista de Centroamérica con la finalidad de desacreditar la efectividad de la implementación del CMCT en Panamá. aduciendo que no ha disminuido la prevalencia de consumo y que se incrementó del contrabando. Con ello busca frenar las gestiones nacionales y de otros países de LA para el incremento de impuestos. tal es el caso de Costa Rica. Panamá se presenta ante el Senado Tico a confrontar esta estrategia de la IT. se aprobó la Ley en Costa Rica y no se han disminuido los impuestos en Panamá.
 
IT induce a la Directiva del Club Unión a realizar la Primera Feria de Tabaco y Ron. Evento suspendido por la intervención de un socio activo de dicho club. quien además notificó al MINSA.
Exhibición de documentales en televisión y/o prensa escrita sobre producción de cigarros en algunos países. MINSA hace llamados de atención escritos a dichos medios de comunicación. por incumplimiento de la prohibición de la PPP.

Otras experiencias se presentan en el documento adjunto: Implementación del 5.3","WHO Region of the Americas"
"122","Papua New Guinea","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"123","Paraguay","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"124","Peru","El Perú existe un Código del Consumidor, que obliga a dar información al consumidor.

Difusión la Ley N° 29517; que modifica la Ley N° 28705, Ley General para la prevención y control de riesgos del consumo de Tabaco para adecuarse al Convenio Marco de la Organización Mundial de la Salud para el control de Tabaco.

Fortalecimiento del espacio multisectorial articulador  “Grupo multisectorial para la implementación del CMCT” seis reuniones por año, con participación de 11 sectores del Estado Peruano","El Perú existe un Código del Consumidor, que obliga a dar información al consumidor.","Se ha difundido la Ley N° 29517;que modifica la Ley N° 28705. Ley General para la prevención y control de riesgos del consumo de Tabaco para adecuarse al Convenio Marco de la Organización Mundial de la Salud para el control de Tabaco.","WHO Region of the Americas"
"125","Philippines","The Civil Service Commission (CSC) and the Department of Health (DOH) issued the Joint Memorandum Circular No. 2010-01 dated June 26, 2010 entitled ""Protection of the Bureaucracy Against Tobacco Industry Interference,"" which is an administrative measure intended to implement Article 5.3 of the WHO FCTC.","The Department of Health and the Civil Service Commission (CSC) issued the Joint Memorandum Circular (JMC) No.  2010-01 dated June 26, 2010 on ""Protection of the Bureaucracy Against Tobacco Industry Interference"". The JMC adopted the guidelines set forth by the WHO-FCTC in implementing Article 5.3. A SWAT Sub-committee on Article 5.3 was established headed by the Civil Service Commission to coordinate efforts in protecting public health policies from tobacco industry interests. Tobacco Industry interference is monitored and reported to the Sub-committee.","In 2010 the Civil Service Commission (CSC) and the Department of Health (DOH) issued the Joint Memorandum Circular 2010-01 or the Protection of the Bureaucracy Against Tobacco Industry Interference. The policy adopted the Guidelines set forth to implement Article 5.3 of the WHO-FCTC. The CSC webpage provides the public information and other resource materials about tobacco industry interference. The DOH and other CSO partners have developed IEC materials for various audiences in pursuit of the objectives of the Convention.","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","Amend the provisions of the law even in line with the status quo and commensurate with the health policy followed. so as to keep on the health of members of the community.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","In accordance with Code of Conduct for Public Officials (Presidential Decree), it addresses the government officials’ conduct in general. It prohibits officer to receive all sorts of treats from any individual or organization that will get advantages or disadvantages as a direct result of decision or implementation of government policies or public projects (defined in Article 2.1(g)) as well as encourages impartially performing their tasks.","In accordance with Code of Conduct for Public Officials (Presidential Decree), it addresses the government officials’ conduct in general. It prohibits officer to receive all sorts of treats from any individual or organization that will get advantages or disadvantages as a direct result of decision or implementation of government policies or public projects (defined in Article 2.1(g)) as well as encourages impartially performing their tasks.","In accordance with Code of Conduct for Public Officials (Presidential Decree) it addresses the government officials'' conduct in general. It prohibits officer to receive all sorts of treats from any individual or organization that will get advantages or disadvantages as a direct result of decision or implementation of government policies or public projects (defined in Article 2.1(g)) as well as encourages impartially performing their tasks.","WHO Western Pacific Region"
"130","Republic of Moldova","The  new Tobacco Control Law adopted in 2015 contain provisions for  protecting public health policies with respect to tobacco control from commercial and other vested interests of the tobacco industry and to exclude conflict of interest for public servants.","The  new Tobacco Control Law adopted in 2015 contain provisions for  protecting public health policies with respect to tobacco control from commercial and other vested interests of the tobacco industry and to exclude conflict of interest for public servants.","The new draft Law on Tobacco Control adopted by the Government in 17 December 2013 and submitted to Parliament for adoption in the context of proposed changes to the law in force in the area included:
- Article 1316. Prohibition partnership with and support of the tobacco industry that:
Prohibits the central government and local authorities to participate in support or accept:
a) partnerships with the tobacco industry including tobacco industry initiatives or activities described characterized involving or which may be perceived as socially responsible ;
b) non-binding and unenforceable agreements memoranda of understanding or voluntary agreements in place legal measures for tobacco control ;
c) financial contributions or resources otherwise direct or indirect or involved in any way in initiatives campaigns or programs directly or indirectly related to tobacco control or public health which include but are not limited to access programs and education of youth public education campaigns and other initiatives ;
d) proposals projects and offers support for the development and implementation of tobacco control policy .
- Article 1317. Prohibition of voluntary contributions from the tobacco industry which::
(1) Prohibits the provision of the representatives of the tobacco industry and the acceptance by the central government and local authorities other structures with or without legal personality which perform public functions in the legislative branch executive or judicial voluntary contributions financial or otherwise unless such contributions resulting from the law.
(2) Prohibits tobacco industry representatives providing financial contributions or otherwise including gifts to public officials and persons holding public office and their family members and soliciting or acceptance by civil servants and persons responsible for dignitaries and family members of such contributions.
( 3) Prohibits the provision of any contributions from the tobacco industry by the people organizations communities or other entities directly or indirectly promoting tobacco or of tobacco products and the acceptance or facilitate contributions from the tobacco industry .
(4) Contribution given or made by the representatives of the tobacco industry in order to promote corporate image is considered as contribution given or done to promote tobacco products or tobacco consumption .
(5) Contribution given or made by the retailer in order to promote the tobacco industry is considered as an offer of promotion of tobacco or of tobacco products .
- Article 1318. Prevention and settlement of conflicts of interest increase provides that:
(1) Can not participate in the elaboration and implementation of public policies for tobacco control people who are or have been involved in the past 24 months the management of companies in the tobacco industry.
(2) Any person involved in public policy aimed at tobacco control is required to declare the existence of current pers","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Согласно пункту 6 статьи 2 19 Федерального закона от 23.02.2013 ""табачные организации - юридические лица независимо от организационно-правовой формы, осуществляющие производство, перемещение через таможенную границу Таможенного союза в рамках ЕврАзЭС или через Государственную границу Российской Федерации с государствами - членами Таможенного союза в рамках ЕврАзЭС табачной продукции, либо организации, признаваемые в соответствии с законодательством Российской Федерации аффилированными лицами этих юридических лиц, дочерние и зависимые организации, объединения таких лиц, а также организации, созданные такими лицами. В целях настоящего Федерального закона к табачным организациям приравниваются индивидуальные предприниматели, осуществляющие производство, перемещение через таможенную границу Таможенного союза в рамках ЕврАзЭС или через Государственную границу Российской Федерации с государствами - членами Таможенного союза в рамках ЕврАзЭС табачной продукции"". 

Согласно статье 8 Федерального закона от 23.02.2013 ""Взаимодействие органов государственной власти и органов местного самоуправления с табачными организациями"":

1. При взаимодействии с индивидуальными предпринимателями, юридическими лицами в сфере охраны здоровья граждан от воздействия окружающего табачного дыма и последствий потребления табака органы государственной власти и органы местного самоуправления обязаны обеспечить подотчетность и прозрачность такого взаимодействия.
2. Взаимодействие органов государственной власти и органов местного самоуправления с табачными организациями по вопросам, являющимся предметом регулирования настоящего Федерального закона, должно осуществляться публично, и обращения табачных организаций, направляемые в письменной форме или в форме электронных документов, и ответы на эти обращения подлежат размещению на официальных сайтах органов государственной власти и органов местного самоуправления в информационно-телекоммуникационной сети ""Интернет"".","Additionally we would like to remind you that under article 8 of the Federal Law No. 15-F3 when interacting with individual entrepreneurs and legal entities in the field of public health protection from exposure to environmental tobacco smoke and the effects of tobacco use bodies of State power and bodies of local self-government are required to ensure accountability and transparency of such interactions (i.e. announcement of such interactions should be placed in advance on the Internet and it should be available to visit such an event specially if it is carried out with the participation of tobacco companies).
According to article 2 of the Federal Law No. 15 entitled ''tobacco Organization-legal persons irrespective of the legal form engaged in the production movement across the customs border of the Customs Union within the Eurasian Economic Community or across the State border of the Russian Federation with Member States of the Customs Union within the Eurasian Economic Community tobacco production an organization recognized in conformity with the legislation of the Russian Federation affiliates of these entities subsidiaries and affiliated organizations as well as organizations of such persons. For purposes of this federal law to tobacco companies as individual entrepreneurs engaged in the production movement across the customs border of the Customs Union within the Eurasian Economic Community or across the State border of the Russian Federation with Member States of the Customs Union within the Eurasian Economic Community tobacco products''.","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Continued  public awareness campaign to promote availability of
information for decision making on public health issues associated with
tobacco use.  Additionally, increased availability of information on the impact of tobacco use based on the groups identified in the GYTS data.","Continued  public awareness campaign to promote availability of
information for decision making on public health issues associated with
tobacco use","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Administrative measures such as no smoking workplaces  
The tobacco industry is not allowed to sponsor any activities (this has been domesticated into legislation).","Administrative measures such as no smoking workplaces  
The tobacco industry is not allowed to sponsor any activities (this has been put into legislation).","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Lectures in schools about the dangers of tobacco use and the merely commercial interest of the tobacco industry","WHO African Region"
"140","Saudi Arabia","According to the anti-smoking law , refer to the following link for details:
https://boe.gov.sa/ShowPDF.aspx?filename=382c0ab9-91a0-4b54-86b2-8a429389dc9d.pdf","According to the anti-smoking law , refer to the following link for details:
https://boe.gov.sa/ShowPDF.aspx?filename=382c0ab9-91a0-4b54-86b2-8a429389dc9d.pdf","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Déjà la loi interdit dans son article premier lingérence de lindustrie du tabac dans les politiques de santé. 
Le Programme national de Lutte contre le tabac protège la mise en œuvre des politiques de santé publique face aux intérêts commerciaux de l’industrie du tabac.","Le Programme de Lutte contre le tabac protège la mise en œuvre des politiques de santé publique face aux intérêts commerciaux de l’industrie du tabac.","Le Sénégal adopté une nouvelle loi antitabac qui a transposé dés son article premier l’article 5.3 de la CCLAT ainsi qu’il suit : «L’Etat s’interdit formellement toute ingérence de l’industrie du tabac dans les politiques nationales de santé. »","WHO African Region"
"142","Serbia","Ministry of Health has a policy not to accept any kind of financial support from tobacco industry, such as donations, sponsorship or any kind of partnership.
The previous Tobacco Control Strategy of the Republic of Serbia 2007-2015 in the article 4.4 ""Financing tobacco control activities"", emphasized that “by no means, partnership and direct funding from the tobacco industry for implementation of tobacco control activities will be accepted”. The same statement was included in draft version of the Strategy of Tobacco Control in Serbia 2016-2025.
The Code of Procedure of the National Committee for Tobacco Control specifies that each member should sign the statement that there is no any conflict of interest regarding connection to tobacco industry.
However, implementation of the Article 5.3 of the WHO FCTC has not been included in any legal binding document and there is a low awareness of its nature among policy makers, government and public.","Ministry of Health has a policy not to accept any kind of financial support from tobacco industry, such as donations, sponsorship or any kind of partnership.
The previous Tobacco Control Strategy of the Republic of Serbia 2007-2015 in the article 4.4 ""Financing tobacco control activities"", emphasized that “by no means, partnership and direct funding from the tobacco industry for implementation of tobacco control activities will be accepted”. The same statement will be included in the Strategy of Tobacco Control 2016-2025.
The Code of Procedure for the Tobacco Control Council and the National Committee for Tobacco Control specifies that each member should sign the statement that there is no any conflict of interest regarding connection to tobacco
industry.
Law on Advertising (2016) bans tobacco industry sponsorship of all media, programs, athletes, sport clubs, sport completions, as well as individuals who participate in these events. It is also banned for tobacco industry to sponsor children and minors, their activities, as well as activities intended for children or minors.","Since 2005 Ministry of Health has a policy not to accept any kind of financial support from tobacco industry such as donations sponsorship or any kind of partnership.
The Tobacco Control Strategy of the Republic of Serbia 2007-2015 in the article 4.4 Financing tobacco control activities emphasized that “by no means partnership and direct funding from the tobacco industry for implementation of tobacco control activities will be accepted”. 
The Code of Procedure for the Council for Tobacco Control and National Committee for Tobacco Prevention specifies that each member should sign the statement that there is no any conflict of interest regarding connection to tobacco industry.","WHO European Region"
"143","Seychelles","A provision of Tobacco Control Act 2009 (Section 13) states that every manufacturer, importer or exporter of TP shall submit to the Board at the end of each quarter information on amount and selling price of TP, copies of outer packaging of units for sale, information on country from which TP were imported or exported, measures of constituents, etc. However, the related regulations are not yet issued","A provision of Tobacco Control Act 2009 (Section 13) states that every manufacturer, importer or exporter of TP shall submit to the Board at the end of each quarter information on amount and selling price of TP, copies of outer packaging of units for sale, information on country from which TP were imported or exported, measures of constituents, etc. However, the related regulations are not yet issued","A provision of Tobacco Control Act 2009 (Section 13) states that every manufacturer importer or exporter of TP shall submit to the Board at the end of each quarter information on amount and selling price of TP copies of outer packaging of units for sale information on country from which TP were imported or exported measures of constituents etc. However the related regulations are not yet issued","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"145","Singapore","Government wide Code of Conduct and internal guidelines for relevant agencies govern interaction with the tobacco industry.","Government wide Code of Conduct and internal guidelines for relevant agencies govern interaction with the tobacco industry.","Government wide Code of Conduct and internal guidelines for relevant agencies govern interaction with the tobacco industry","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","We have approved National Tobacco Control Programme and Action Plan where is put task for state sector in the area getting informations for public sector","WHO European Region"
