"","Party","2018","2016","2014","Region"
"125","Philippines","The CSC, the DOH, and non-governmental institutions involved in the tobacco control policies are at the forefront in conducting orientations on the JMC to government officials and employees, through the Accountability Seminar on Tobacco Industry Interference (ASTII). From 2016 to 2017, all local government units (LGUs) were capacitated relative to the implementation of Article 5.3; as well as forty eight (48) national government agencies. Further, Kkowledge products on countering tobacco industry interference (i.e. modules, IEC materials) were developed and were used by different agencies such as the Office of the President. There were also coordination meetings among members of NTCC Article 5.3 where strategic plans and programs were discussed. Complaints relative to possible violation of Article 5.3 from 2016-2017 were reported and filed before the Office of the Ombudsman for appropriate legal action. The CSC and the DOH are actively coordinating with agencies whenever the latter seek legal advice in addressing challenges relative to tobacco industry interference. 

The Philippines have also provided technical assistance on Article 5.3 during the South-South and Triangular Cooperation held in Brazil last May 2017.  

During the Asean Conference on Civil Service Matters, the Philippines presented the JMC 2010-01 and Article 5.3 among Asean member states. Also, CSC attended as member of delegates to the COP7 and presented the JMC 2010-01 as best practice in implementing Article 5.3 in the Philippines during the side meeting of the conference.","To date, a total of 216 orientations on the JMC had been conducted by the Civil Service Commission (CSC), Department of Health (DOH), Framework Convention Alliance Philippines (FCAP) and Health Justice (HJ) to various government officials, administrative officers, legal officers and other employees. Several orientations had also been given by the CSC and DOH Regional Offices to their respective constituents and other regional agencies.  A total of 70 agencies both at the national, regional and local government level had adopted the JMC policy in their respective agencies. 

The Article 5.3 Sub-committee led by the CSC continues to hold regular meetings to act on reported violations of the JMC. The Sub-committee continues to monitor and hear reports on violations. The online reporting mechanism for complaints against violations of the JMC, which is coursed through the CSC Help Desk: Contact Center ng Bayan, remains to be available for reporting from the public. 

Moreover, the Philippines through the CSC was also designated as a Technical Assistance provider for Article 5.3 to other countries under the South-South and Triangular and Cooperation Meeting.","On Policy Development
There was an increase in the number of agencies that have adopted the Article 5.3 after the issuance of the CSC-DOH JMC 2010-01. The Department of Education Commission on Higher Education Department of Science and Technology Department of Labor and Employment Land and Transportation Franchising Regulatory Board and the Bureau of Internal Revenue to name a few have issued their respective policies adopting the JMC. Fairly recently LGUs are beginning to adopt the JMC. In 2013 the Municipal Government of Balungao in Pangasinan a tobacco producing province in Northern Luzon adopted the JMC through an Executive Order issued by its Mayor. 
Incidents of TI Interference
The JMC did not instantly deter the industry from interfering with the setting and implementation of tobacco control policies in the different branches of government. Monitoring reports from various tobacco control groups show that the national government agencies continue to experience TI interference. The industry also continue to dissuade local government units from adopting an FCTC compliant ordinance. News in different media outlets report of the assumed partnership between the industry and several elective and appointive government officials. Despite all the reports no formal complaint for violation of the JMC has been filed with the CSC and the Office of the Ombudsman (OMB). Notable however is the gradual decline in the number of TII incidents monitored by allied agencies and partner CSOs.
The presence of the Philippine Tobacco Institute (PTI) in the Inter-Agency Committee-Tobacco (IACT) the implementing body of the Tobacco Regulation Act is a glaring fact that the tobacco industry''s participation in policy development has been institutionalized. The existence of the National Tobacco Administration (NTA) is a matter that needs to be thoroughly studied with the end goal of ensuring that the Philippine government is consistent in its tobacco control policy. 
In the recent past the CSC and DOH received letters from the Northern Luzon Alliance Group seeking the revocation of the JMC. During budget hearings both leaders of said institutions thoroughly questioned by the same members of the Congress about the legality of the JMC.
Enforcing Article 5.3 through the CSC-The Union Project.
The CSC and Bloomberg Initiative agreed to undertake an 18-month Project to implement the JMC. Through the Project the CSC as Co-Chair of the Sector-Wide Anti-Tobacco (SWAT) Article 5.3 Sub-Committee is able to quarterly convene this multi-sectoral tobacco control group to discuss issues on interference and agree on strategies to prevent and address the same. It is currently in the process of developing the Committee''s Strategic Work Plan and Communication Plan. 
Through the CSC the SWAT 5.3 was able to call the attention of the IACT to ensure that no proposal by the Philippine Tobacco Institute should be adopted by the body. Likewise CSC sent letters reminding","WHO Western Pacific Region"
"126","Poland","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"127","Portugal","The members of the techical consultative body created by the tobacco law (Law 37/2007 of 14th August, amended and republished by Laws n.º 109/2015 of August26 and 63/2017 of August 3), in order to support its implementation, must declare no conflict of interests with the aim of smoking prevention and control.
The General Directorate of Health published, in 2013, guidelines for the implementation of smoking prevention initiatives at community level. These initiatives should be protected from conflict of interests with tobacco industry.
The members of the National Scientific Tobacco Prevention Board of the National Programme cannot have conflict of interest with tobacco industry.","The members of the techical consultative body created by the tobacco law (Law nº. 109/2015 of 26 August), in order to support its implementation, must declare no conflict of interests with the aim of smoking prevention and control.

The General Directorate of Health published, in 2013, guidelines for the implementation of smoking prevention initiatives at community level. These initiatives should be protected from conflict of interests with tobacco industry.

The members of the National Scientific Tobacco Prevention Board of the National Programme cannot have conflict of interest with tobacco industry.","Answer not provided","WHO European Region"
"128","Qatar","Answer not provided","Answer not provided","We have examples of most of the components of the tobacco we offer to the public in both the scientific and workshops related to tobacco control and health days.","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Answer not provided","Answer not provided","Partially amended Local Tax Act and Health Promotion Act to raise tobacco products'' price were proposed in 2013 by law-makers and Minister of Health and Welfare also commented higher price is needed to prevent the minors'' smoking.","WHO Western Pacific Region"
"130","Republic of Moldova","Answer not provided","Answer not provided","See section 3.1.2.4.","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Enactment of Comprehensive tobacco legislation has been reclassified to high priority by The Ministry of Health and Wellness. Projects for legislative and policy formulation are in progress.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","There has been minimal progress in implementing Article 5.3,  and more assistance is required.","There has been progress in implementing Article 5.3,  although more assistance is required.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Les progrès accomplis dans lapplication de larticle 5.3 sont: 
-la sensibilisation par les médias ( émissions radio et télé), des campagnes de sensibilisation ont été organisées dans les universités et les établissements denseignement scolaires sur la nocivité des produits du tabac;
- lutter contre l’ingérence de l’industrie par la surveillance de la conformité des produits de tabac avec la charte graphique des  avertissements sanitaires savant leur mise sur la marché.
- Refuser toutes formes de collaboration avec l’industrie du tabac.","Sensibilser la population sur la nocivité des produits du tabac, lutter contre l’ingérence de l’industrie, refuser toutes formes de collaboration avec l’industrie du tabac.","Depuis 2012 arrivée de la nouvelle équipe gouvernementale le Ministère de la Santé n’a plus de contact avec l’industrie du tabac.","WHO African Region"
"142","Serbia","No improvements have been made since 2016.","No improvements have been made since 2014.","No further improvements have been made since the last report in 2011.","WHO European Region"
"143","Seychelles","The Board has not yet been working on the related regulation for Article 13 in Seychelles Tobacco Control Act, but this is to come","The Board has not yet been working on the related regulation for Article 13 in Seychelles Tobacco Control Act, but this is to come","The Board has not yet been working on the related regulation for Article 13 in Seychelles Tobacco Control Act but this is to come","WHO African Region"
"144","Sierra Leone","Answer not provided","Answer not provided","While no representatives of the tobacco sector are involved in the development of public health policies with respect to tobacco control their influence is expected to become noticeable once the draft legislation is open for public consultation before its adoption by the cabinet.","WHO African Region"
"145","Singapore","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"148","Solomon Islands","Development of guidelines for interactions with the industry 
Discussions with Ministry of Public Service to factor in elements in Article 5.3 into the code of conduct
Public Service training program to include FCTC and specifically Article  5.3
Draft amendment for Article 5.3 to be part of the Tobacco Control Act. The amendment document is at its final draft now and we will be putting it to Cabinet and later the Parliament hopefully before the end of the year.","Report not provided","Development of guidelines for interactions with the industry 
Discussions with Ministry of Public Service to factor in elements in Article 5.3 into the code of conduct
Public Service training program to include FCTC and specifically Article 5.3
Draft amendment for Article 5.3 to be part of the Tobacco Control Act","WHO Western Pacific Region"
"149","South Africa","Key government departments and stakeholders were engaged on their roles and obligations to the WHO FCTC. A Draft Code of Conduct in establishing relationships with the tobacco industry was developed for input and comments. The Article 5.3 structure was not sustained and will need to be revived.","Key government departments and stakeholders were engaged on their roles and obligations to the WHO FCTC. A Draft Code of Conduct in establishing relationships with the tobacco industry was developed for input and comments. The draft is to be finalised for approval in this year.","Key government departments and stakeholders were engaged on their roles and obligations to the WHOFCTC. A Draft Code of Conduct in establishing relationships with the tobacco industry was developed for input and comments. The draft is to be finalised for approval in this year.","WHO African Region"
"150","Spain","Answer not provided","Estamos trabajando en las mejoras que adoptó la Directiva 2014/40/UE al haberse presentado un proyecto de Real Decreto de transposición de la  misma y en línea con su contenido. El proyecto puede consultarse en el siguiente enlace:
http://www.msssi.gob.es/normativa/docs/Rdtabaco.pdf","Proyecto de modificación de la Directiva europea de productos del tabaco. en el seno del Consejo y del Parlamento europeo.","WHO European Region"
"151","Sri Lanka","* Website launched and available for public


* The apps (android and iso) was developed and in the process of field testing","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","لايوجد","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Within the current HiAP approach advocated by the Ministry of Health, building coalitions with strategic partners is recognized as a major tool and adds to the implementation and further enactment and enforcement of the Tobacco control law. In November 2017 a Sensitization workshop on Tobacco Industry Interference - Implementation and Enforcement of Article 5.3. The follow up of this workshop is planed for May 2018.  See enclosed the report of this workshop.","Suriname maintains and continues with the Inter-sectorial tobacco control board, that includes Ministry of Health, Ministry of Trade and Industry, Ministry of Justice and Police, and Ministry of Labor and is supported by PAHO/WHO and the UNDP. Within the current HiAP approach advocated by the Ministry of Health, building coalitions with strategic partners is recognized as a major tool and adds to the implementation and further enactment and enforcement of the Tobacco control law.","Suriname is implementing the Tobacco Law) State Gazette 2013 no 39.  In the period prior to the passing of the law and after the implementation of the law started Suriname set out a roadmap to success:
Establish supportive mechanism 
Inter-sectorial tobacco control board including Ministry of Health Ministry of Trade and Industry Ministry of Justice and Police and Ministry of Labour and along with PAHO/WHO and the UNDP. 
Advocacy and education to develop a critical mass
Advocacy efforts through press conferences sensitization of Scouts program leaders parliamentary briefings. The strongest evidence was collected together with national surveys and research to produce resource documents fact sheet and materials to sensitize those who educate the population and key decision makers.
Building coalitions with strategic partners
Ministry of Health - PAHO/WHO - Ministry of Trade and Industry - Ministry of Education - Ministry of Justice and Police - Ministry of Labor and Environment - Ministry of Finance - Ministry of Regional Development - Ministry of Home Affairs - Parliament of the National Assembly – Healthy Caribbean Coalition - Sports and Youth organizations - Informal Transportation Organizations such as bus and taxi drivers - Chamber of Commerce Suriname - Anton de Kom University of Suriname
Mobilize international support 
Brought up various tobacco-related issues in PAHO/WHO meetings to seek international advice and inform the international community about Suriname''s tobacco plans.","WHO Region of the Americas"
"154","Swaziland","Report not provided","No information available.","Report not provided","WHO African Region"
"155","Sweden","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"156","Syrian Arab Republic","لم تتم مشاركة مؤؤسة التبغ في سورية أثناء وضع سياسة مكافحة التبغ","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","to protect tobacco control policies from commercial and other vested interests of the tobacco industry in accordance with national law . Regulation of Ministry of Public Health was improved already and it is in the process of sign by Permanent Secretary of the Ministry of Public Health. Provided material in accordance of Article 5.3 as part of the Tobacco Product Control Bill","to protect tobacco control policies from commercial and other vested interests of the tobacco industry in accordance with national law . Regulation of Ministry of Public Health was improved already and it is in the process of sign by Permanent Secretary of the Ministry of Public Health. Provided material in accordance of Article 5.3 as part of the Tobacco Product Control Bill","1. Regulation of Department of Disease Control Re: How to Contact Tobacco Entrepreneurs and Related Persons B.E. 2555 (2012) published in the Government Gazette on 3 April 2012 and in force since 3 April 2013
2. Drafting the regulations on the protection of public health policies of tobacco control and the regulations of the Prime Minister''s Office for officials in interacting with the TI","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"160","Timor-Leste","There is some progress made in implementation of protection of public health related to tobacco control such as development of national comprehensive tobacco decree law and coordination with relevant ministries for enforcement (Commerce Industry, Ministry of Finance, Secretariat State of Environmental and Secretariat State of Youth and Sport).","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Linterdiction est totale par la loi antitabac du Togo doctroi davantages aux firmes du tabac (article 16) la reconnaissance du droit daction en justice aux organisations de lutte contre le tabagisme (article 20) la création du Comité National de Lutte Contre le Tabac.","WHO African Region"
"162","Tonga","Report not provided","Remains the same as in the last Report 2014.","Answer not provided","WHO Western Pacific Region"
"163","Trinidad and Tobago","To date, there has been no interference from the sole manufacturer/ any tobacco product importer as far as the Tobacco Control Unit, and by extension the Government of Trinidad and Tobago.  There are no advertisements, promotions, and sponsorship by the tobacco industry.","To date, there has been no interference from the sole manufacturer/ any tobacco product importer as far as the Tobacco Control Unit, and by extension the Government of Trinidad and Tobago.  There are no advertisements, promotions, and sponsorship by the tobacco industry.","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Il nya pas eu dinfluence et dinterférence de lindustrie du tabac du moins de façon visible mais malheureusement, lors de lenquête GYTS de 2010, on a relevé que des élèves ont reçu des cigarettes avec du bonbon et chocolat gratuitement (cigarettes données par des inconnus devant lécole)","Il nya pas eu dinfluence et dinterférence de lindustrie du tabac du moins de façon visible mais malheureusement, lors de lenquête GYTS de 2010, on a relevé que des élèves ont reçu des cigarettes avec du bonbon et chocolat gratuitement (cigarettes données par des inconnus devant lécole)","Il n ya pas eu d''influence et d''interférence de l''industrie du tabac du moins de façon visible mais malheureusement. lors de l''enquête GYTS de 2010. on a relevé que des élèves ont reçu des cigarettes avec du bonbon et chocolat gratuitement (cigarettes données par des inconnus devant l''école).","WHO Eastern Mediterranean Region"
"165","Turkey","- Tobacco and Alcohol Market Regulatory Authority (TAPDK) collaborating with Ministry of Health and WHO has organized in 19-20 October 2016 a workshop on the implementation of FCTC Art 5.3.","- Tobacco and Alcohol Market Regulatory Authority (TAPDK) collaborating with Ministry of Health and WHO has organized in 13-15 May 2014 in Bolu a workshop aiming to provide with the necessary knowledge and understanding for the implementation of related measures to protect any kind of interference to tobacco control policy process in line with FCTC Art 5.3 and its guidelines. 
- The second workshop on the implementation of FCTC Art 5.3 has been organized in 19-20 October 2016 by TAPDK collaborating with Ministry of Health and WHO","Answer not provided","WHO European Region"
"166","Turkmenistan","Розничная цена на сигареты за 2017 год повысилась на 25 % по сравнению с 2016 годом. Также акцизный налог на табачные изделия повысился на 25 % по сравнению с 2016 годом.","Цены на табачные изделия повышены на 5-10 %, с апреля 2015 года введено ограничение ввоза сигарет для личного пользования в количестве 2 пачек на одного человека","Answer not provided","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Draft regulations are under review for article 5.3.","Draft regulations are under review for article 5.3","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","No progress","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","""Healthy Lives Healthy People: A Tobacco Control Plan for England"" included a chapter entitled “Protecting tobacco Control from vested interests”.  Through this plan, the Government committed to delivering further transparency and publishing the details of all policy related meetings between the tobacco industry and Government Departments.  This excludes meetings to discuss illicit trade and bilateral meetings between tobacco companies and HM Revenue and Customs.  As per FCTC recommendations, face-to-face interactions with tobacco manufacturers are limited to practical matters. Notes from these meetings are published on the DH website.  

Public consultation documents concerning  Tobacco Control  ask all respondents to disclose whether they have any direct or indirect links to, or receive funding from, the tobacco industry. The tobacco industry is purposefully not involved in the development of tobacco control strategies. 

Local authorities are encouraged to follow the Governments lead in this area.

In December 2013, The Department of Health  held a two day workshop for other government departments on interaction with the tobacco industry. The purpose of the workshop was to raise awareness of the influence the tobacco industry can and has had on policy, to encourage Departments to limit interactions with the tobacco industry and ensure the transparency of those interactions that occur.

Supplementary guidance has been developed to ensure compliance across the Trading Standards Institute (‘TSI’) and local authority trading standards departments (‘TSDs’) who have cause to engage with the tobacco industry regarding counterfeit and illicit tobacco.

Over 100 local authorities have also voluntarily signed the Local Government Declaration on Tobacco Control which relates to Article 5.3 of the world’s first global public health treaty, the Framework Convention on Tobacco Control. The declaration states that: 
""In setting and implementing their public health policies with respect to tobacco control, parties shall act to protect these policies from commercial and other vested interests of the tobacco industry in accordance with national law.""","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Se está en proceso de consulta jurídica en cuanto al alcance de las declaraciones juradas y a la recomendación nro. 7 de las Directrices del CMCT sobre el art. 5.3.","Se encuentra actualmente en proceso de análisis la elaboración de un manual de procedimientos en base a las recomendaciones de las Directrices del art. 5.3 del Convenio Marco.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","Answer not provided","Together with WHO expert . head of tobacco control sector of the Institute of Strategic Studies of the Ministry of Health of Ukraine. Krasovski KS studied the impact of tax policy on cigarettes revenue and cigarette use in Uzbekistan. The results obtained in August 2013 with the support EURO WHO presented representatives of the Ministry of Economy. Ministry of Finance . State Tax Committee. determining tax policy.
In December 2013 was accepted by the President of the Republic of Uzbekistan . where it envisages increase of excise tax rates by 30% for filter cigarettes. Since 2005. increasing the excise tax for cigarettes with filter ranged from 0 % to 25 %.
In the structure of the population use filter cigarettes account for the bulk . Thus. in the structure of domestic production share of the sale of cigarettes with filter is 95% in the structure of local and imported - 82.6 %. Thus. there is little progress in increasing the excise tax on tobacco products.","WHO European Region"
"175","Vanuatu","Report not provided","Answer not provided","Country is in process to work towards the amendment of this part under the existing law.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Viet Nam has been able to exclude the TI representative from attending COP 7.","Answer not provided","Viet Nam has translated the guideline in to local language and has presented and disseminated the guideline in many meetings and workshops","WHO Western Pacific Region"
"178","Yemen","لا يوجد","لا يوجد","Answer not provided","WHO Eastern Mediterranean Region"
"179","Zambia","Not much progress has been made apart from the fact that the public and key government Ministries and departments have been provided information on the schemes and manipulations of the tobacco industry.","Not much progress has been made apart from the fact that the public and key government Ministries and departments have been provided information on the schemes and manipulations of the tobacco industry.","Report not provided","WHO African Region"
"180","Zimbabwe","No progress made","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
