"","Party","2018","2016","2014","Region"
"132","Russian Federation","Report not provided","В соответствии с пунктом 16 Технического регламента Таможенного союза «Технический регламент на табачную продукцию» (ТР ТС 035/2014) (вступает в силу с 15 мая 2016 года) Минздравом России совместно с министерствами здравоохранения государств-членов ЕАЭС в 2015 г. разработан и направлен для утверждения в Евразийскую экономическую комиссию проект формы отчета о составе реализованных на территории государства-члена Евразийского экономического союза в течение отчетного календарного года табачных изделий и выделяемых ими веществах.
Разработанный проект отчета позволит получить от изготовителей и импортеров табачной продукции информацию о составе табачных изделий и выделяемых ими продуктов, а также об их токсичности и аддиктивности, что позволит использовать эту информацию  при разработке и реализации соответствующих мер, направленных на противодействие потреблению табака.
Согласно Техническому регламенту: 
19. Информация для потребителей табачных изделий наносится на потребительскую упаковку (лист-вкладыш) и должна содержать:
а) наименование вида табачного изделия;
б) наименование табачной продукции;
в) наименование юридического лица, зарегистрированного на территории государства-члена, уполномоченного изготовителем на принятие претензий от потребителей, его местонахождение (страна и адрес, в том числе фактический) (в случае отсутствия такого лица указывается, что претензии от потребителей принимаются изготовителем данной табачной продукции, зарегистрированным на территории государства-члена). Указанная информация может быть размещена на внешней или внутренней стороне потребительской упаковки в месте, доступном для прочтения;
г) наименование изготовителя, уполномоченного изготовителем лица или импортера, его местонахождение (страна и адрес, в том числе фактический) и (или) наименование контролирующей организации (при наличии), ее местонахождение (страна и адрес, в том числе фактический). В случае изменения сведений изготовитель, уполномоченное изготовителем лицо или импортер должны в течение 180 календарных дней с даты таких изменений внести соответствующие изменения в информацию на потребительской упаковке табачной продукции (листе-вкладыше). При этом изготовитель, уполномоченное изготовителем лицо или импортер в течение указанного срока имеют право выпускать в обращение табачную продукцию с прежней информацией;
д) сведения о наличии фильтра (для курительных табачных изделий с фильтром);
е) сведения о количестве штук (для штучных табачных изделий) или массе нетто (г) (для весовых табачных изделий);
ж) предупреждение о вреде потребления табачных изделий;
з) единый знак обращения продукции на рынке государств - членов Таможенного союза;
и) сведения о максимальной розничной цене, месяце и годе изготовления табачного изделия в порядке, установленном законодательством государств-членов. Не допускается нанесение поверх указанных сведений каких-либо элементов потребительской упаковки (за исключением прозрачной оберточной пленки) или наклеивание марок;
к) информацию о системных ядах, канцерогенных и мутагенных веществах.","Answer not provided","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Compulsory tobacco product labelling was introduced in Saint Lucia in August 16, 2017.  Graphic labels are now required on all tobacco products for local consumption.  The label must cover 50% of the package back and front and must declare the contents of the product. Also must contain the Declaration of harm on all packages which must be bold in colour (eg black font on yellow background) and placed on the side of the package. Deceptive labels pertaining to low tar etc are banned.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Tobacco companies are required to carry out testing of their products every calendar year and they submit a report to the MoH with the verified report from the WHO accredited Laboratory.","We have already carried out a first round of tobacco product testing for 2015-2016.","Report not provided","WHO Western Pacific Region"
"138","San Marino","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","Answer not provided","WHO African Region"
"140","Saudi Arabia","- نص نظام مكافحة التدخين انه لا يفسح للتبغ ومشتاقته بشكل نهائي الا بعد تحليل عينات منه في المختبرات التي تحددها اللائحه التنفيذية للتأكد من مطابقتها للمواصفات
وقد حددت الهيئة العامة للغذاء والدواء لتكون الجهة المنوط بها انشاء هذه المختبرات","- نص نظام مكافحة التدخين انه لا يفسح للتبغ ومشتاقته بشكل نهائي الا بعد تحليل عينات منه في المختبرات التي تحددها اللائحه التنفيذية للتأكد من مطابقتها للمواصفات","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Answer not provided","Answer not provided","La nouvelle loi exige la communication d’informations par les fabricants aux autorités gouvernementales et la communication d’informations au public. Les textes réglementaires sont en cours d’élaboration","WHO African Region"
"142","Serbia","No progress since 2016.","No progress since 2014.","No progress has been made since the previous report.","WHO European Region"
"143","Seychelles","Answer not provided","Answer not provided","These provisions are included in Seychelles Tobacco Control Act but related regulations have not been yet developed.","WHO African Region"
"144","Sierra Leone","No policy has been put in place yet requiring the importers of tobacco products to disclose to Governmental authorities information about the contents and emissions of those products. Consequently, such information is not available to the public, with the exception of imported tobacco products containing such information due to the regulations in the countries from which they originate.","Answer not provided","Tobacco manufacturing no longer takes place openly in Sierra Leone; most tobacco products purchased by consumers are imported. Such products contain on their packages some information on contents and emissions if required by the legislation of the country of origin.","WHO African Region"
"145","Singapore","Nil.","Nil.","Answer not provided","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"147","Slovenia","Slovenia has transposed the DIRECTIVE 2014/40/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC.","Slovenia is in the proces of transposing the DIRECTIVE 2014/40/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 3 April 2014 on the approximation of the laws, regulations and administrative provisions of the Member States concerning the manufacture, presentation and sale of tobacco and related products and repealing Directive 2001/37/EC.","Answer not provided","WHO European Region"
"148","Solomon Islands","As per provisions in the Tobacco Control Regulations 2013, the manufacturing companies operating in country have been submitting their disclosure reports to the Ministry of Health by the 31st of March every following year.
This has been going on since 2015 and we have been getting the disclosure reports. However, one of the manufacturing companies have not submitted their disclosure report this March yet and we are on their case with penalties to be put forward pending their explanation of their non / late submission.","Report not provided","We just had Cabinet Approval for the Tobacco Control Regulations and the gazetting just took place on the 18th December 2013 so it has just been months into its implementation","WHO Western Pacific Region"
"149","South Africa","Current regulations include disclosure of the amount of nicotine and tar and on the manufacturing of reduced ignition propensity cigarettes.","Current regulations include disclosure of the amount of nicotine and tar and on reduced ignition propensity","Current regulations include disclosure of the amount of nicotine and tar and on reduced ignition propensity.","WHO African Region"
"150","Spain","Mediante el nuevo RD 579/2017 se mejora de la información disponible sobre los contenidos mediante las nuevas obligaciones de notificación impuestas a los fabricantes. En este sentido se dispone de un portal común europeo al respecto que facilita el acceso a la información por parte de las autoridades sanitarias. Esta información es objeto de análisis y evaluación desde el punto de vista de salud pública, pudiendo ser utilizada en la elaboración de notas informativas de interés público.","Desde el último informe no ha habido modificaciones en la reglamentación de la divulgación de la información sobre los productos de tabaco en España, rigiéndose ésta actualmente por el Real Decreto 1079/2002, de 18 de octubre. No obstante, estamos trabajando en realizarlas al haberse presentado ya un proyecto de Real Decreto de transposición de la Directiva 2014/40/UE y en línea con lo establecido en la misma. Cabe destacar la mejora de la información disponible sobre los contenidos mediante las nuevas obligaciones de notificación impuestas a los fabricantes. En este sentido se dispondrá de un portal común europeo al respecto. El proyecto puede consultarse en el siguiente enlace:
http://www.msssi.gob.es/normativa/docs/Rdtabaco.pdf","Durante los dos últimos años no ha habido modificaciones en la reglamentación de la divulgación de la información sobre los productos de tabaco en España. rigiéndose ésta por el Real Decreto 1079/2002. de 18 de octubre. por el que se regulan los contenidos máximos de nicotina. alquitrán y monóxido de carbono de los cigarrillos. el etiquetado de los productos del tabaco. así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco. No obstante. se ha trabajado en el seno de la Unión europea en el proyecto de modificación de la directiva. cuyo texto ya ha alcanzado acuerdo entre el Consejo y el Parlamento europeo.
En cuanto a la ejecución. el procedimiento. las infracciones y las sanciones se ejecutan desde la entrada en vigor de la normativa.","WHO European Region"
"151","Sri Lanka","Answer not provided","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","Answer not provided","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","In the past years since the submission of our last report in 2016, Suriname did not made any progress in the implementation of Article 10.

Suriname is still using the same measures for public disclosure of information about the toxic constituents of the tobacco products and the emissions that they may produce. Currently we are still in a process of developing new measures and we are hoping to start with the implementation in 2019.","In the past 2 years since the submission of our last report in 2014, Suriname did not made any progress in the implementation of Article 10.

Suriname is still using the same measures for public disclosure of information about the toxic constituents of the tobacco products and the emissions that they may produce. Currently we are in a process of developing new measures and we are hoping to start with the implementation in 2017.","Suriname is implementing the 100% Smoke Free Legislation State Gazette 2013 no 39","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","No progress.","Sweden has during 2014-2015 been participating in the Regulatory Committee under Dir 2001/37/EG and receives reports from tobacco manufacturers regarding ingredients and emissions in accordance with the EU-directive, national legislation and EUs practical guide. 

For public information received for 2014-2015, with regards to lists of ingredients, see The Public Health Agency’s website: http://www.folkhalsomyndigheten.se/amnesomraden/tillsyn-och-regelverk/tillsyn-tobak/ingredienser-i-tobaksvaror/ingrediensrapporter/

Sweden has from 2015 been participating in the new Tobacco Products Committee under Dir 2014/40/EU, which in due course (20 May 2016) will increase the regulations particularly in the area or article 9 and 10.","Sweden is participating in the Regulatory Committee under Dir 2001/37/EG and receives reports from tobacco manufacturers regarding ingredients and emissions in accordance with the EU-directive. national legislation and EU''s practical guide. Using available personnel resources Sweden conducts some analysis of the information which is reported to the European Commission. 
Today the list of ingredients (annex 11 as described in EU´s practical guide) are available through the website of Public Health Agency of Sweden. http://www.folkhalsomyndigheten.se/amnesomraden/tillsyn-och-regelverk/tillsyn-tobak/ingredienser-i-tobaksvaror/2012/","WHO European Region"
"156","Syrian Arab Republic","تم تعديل  المواصفات القياسي السورية الناظممة للموضوع بمايتناسب مع الاتفاقية والمرسوم التشريعي رقم 62 لعام 2009 بشأن مكافحة التدخين","تم تعديل  المواصفات القياسي السورية الناظممة للموضوع بمايتناسب مع الاتفاقية والمرسوم التشريعي رقم 62 لعام 2009 بشأن مكافحة التدخين","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","According to the Tobacco Control Products Act 2560 (BE 2560), The manufacturer or importer of tobacco products  have the duty to send the sample of the tobacco products to the Ministry of Public Health for examination and disclosure to the public as informed in accordance with the criteria, procedures and conditions prescribed in the Ministerial Regulations.","Amending ministerial regulation of the content of tobacco products ; disclosure by manufacturers and importers of information about ingredients ,informations shall be kept by governmental authorities and used for public health policy or academic knowledge.","Amending ministerial regulation of the content of tobacco products ; disclosure by manufacturers and importers of information about ingredients . informations shall be kept by governmental authorities and used for public health policy or academic knowledge..","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Please see explanation on the question 3.2.3.5","WHO European Region"
"160","Timor-Leste","The new national decree law has been regulated of tobacco product disclosure.","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"162","Tonga","Report not provided","Remains the same as in the last Report 2014. Its clearly stated in the Regulation and Act but not enforced.","It is on the ACT and Regulation but not yet put into action","WHO Western Pacific Region"
"163","Trinidad and Tobago","Answer not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"164","Tunisia","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"165","Turkey","Answer not provided","Turkey published all ingredients used in the production of tobacco products that has been marketed in Turkey as a total list in 2013.
Webpage: http://www.tapdk.gov.tr/tr/anasayfa/tutun-mamullerinde-kullanilan-girdiler.aspx","Turkey published all ingredients used in the production of tobacco products that has been marketed in Turkey as a total list.
Webpage:
http://www.tapdk.gov.tr/tr/anasayfa/tutun-mamullerinde-kullanilan-girdiler.aspx","WHO European Region"
"166","Turkmenistan","Согласно Закону Туркменистана «Об охране здоровья граждан от воздействия табачного дыма и последствий потребления табачных изделий» статье 22  в начале 2014 года была подготовлена и утверждена отчетная форма по ингредиентам, по форме которой все изготовители и импортеры табачных изделий 1 раз в год обязаны предоставлять уполномоченному органу отчет. по ингредиентам, содержащихся в табачных изделиях","Согласно Закону Туркменистана «Об охране здоровья граждан от воздействия табачного дыма и последствий потребления табачных изделий» статье 22  в начале 2014 года была подготовлена и утверждена отчетная форма по ингредиентам, по форме которой все изготовители и импортеры табачных изделий 1 раз в год обязаны предоставлять уполномоченному органу отчет. по ингредиентам, содержащихся в табачных изделиях","After the adoption of the Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013. The new standards of tobacco products are currently being developed.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","It’s all done by the tobacco industry as fulfillment of regulation as required by the government and information is given on request by the relevant government department.","It''s all done by the tobacco industry as fulfilment of regulation as required by the government and information is given on request by the relevant government department.","WHO African Region"
"169","Ukraine","Answer not provided","Answer not provided","In February 2011 the MOH issued order which defined 9 substances as dangerous components of tobacco emissions.","WHO European Region"
"170","United Arab Emirates","Answer not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","There has been no new legislation or policy implemented in relation to the emissions of tobacco products in the past two years.However, the EU Tobacco Products Directive (2001/37/EC), has undergone revision at EU level.  This revised Directive, which is expected to be finalised by April 2014,  will bring changes to the regulations  throughout the EU, following formal adoption of the final text by Member States and the European Parliament and transposition into national legislation by May 2016.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","Answer not provided","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","La normativa actual dispone que el Minsiterio de Salud Pública establecerá las sustancias que las compañías tabacaleras deberán informar al Ministerio  y al público en general, en concordancia con las Directrices de los art. 9 y 10 del Convenio Marco, las cuales aún no han sido aprobadas en su totalidad.","La normativa actual dispone que el Minsiterio de Salud Pública establecerá las sustancias que las compañías tabacaleras deberán informar al Ministerio  y al público en general, en concordancia con las Directrices de los art. 9 y 10 del Convenio Marco, las cuales aún no han sido aprobadas en su totalidad.","Answer not provided","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","За последние два года не имеется прогресс в осуществлении Статьи 10.","Answer not provided","WHO European Region"
"175","Vanuatu","Report not provided","Article 10 under Vanuatu Tobacco Control Act covers this item.       

Section 6 of the Tobacco Control Regulations requires importers to provide test results and reports.","Answer not provided","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Answer not provided","WHO Region of the Americas"
"177","Viet Nam","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"178","Yemen","تم تحديث لائحة مواصفات بطاقات التبغ  واعتمادها ضمن دول مجلس التعاون الخليجي","تم تحديث لائحة مواصفات بطاقات التبغ  واعتمادها ضمن دول مجلس التعاون الخليجي","Been made ??for the list of special technical tobacco products by Standards and Metrology Organization and the Ministry of Industry and Trade in Yemen and will be implemented during the current year God willing.","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","No progress made in this area","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
