"","Party","2018","2016","2014","Region"
"85","Kuwait","Report not provided","GYTS 2016
WHO STEPS 2015","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Проведены исследования по изучению распространенности:
1. потребления табачных изделий среди подростков - школьников в возрасте 13-15 лет, 2004г., 2008 г, 2014 г.,
2.Национальное исследование потребления табачных изделий среди взрослого населения старше 15 лет 2005 г.,
3) Медико-демографическое исследование в Кыргызской Республике, 2012 год

4). Исследование ""STEPS"" по эпиднадзору факторов риска неинфекционных заболеваний в Кыргызской Республике,  возрастная группа 25-64 года, 2013 год","National Tobacco Use Survey among adult. 2005; National Tobacco Use Survey among Health Professionals. 2007; Medico- demographical survey of the Kyrgyz Republic. 2012; STEPS. 2013; GYTS. 2004. 2008. 2014","WHO European Region"
"87","Lao People's Democratic Republic","Report not provided","1. NATS
2. GYTS
3. Health care cost
4. Tobacco affordability
5. Tobacco tax revenue/lost","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Report not provided","Health Behaviour among Latvian Adult Population (conducted every two years since 1998)
Global Youth Tobacco Survey (conducted every four years since 2002)
Drug use in the general population (conducted  every four years since 2008)   
Drug use among women during pregnancy, 2013
Addictive substance use habits and tendencies among students, 2013
 European School Survey Project on Alcohol and Other Drugs (ESPAD) (conducted every four years since 1999)  
 Health Behaviour in School-aged Children (HBSC) (conducted since 1990/1991, every four years)","- Health Behaviour Among Latvian Adult Population: 1998;2000;2002;2004;2006;2008;2010;2012
- Health Behaviour in School-aged Children (HBSC): 1990/1991; 1993/1994; 1997/1998; 2001/2002; 2005/2006; 2009/2010;
 
- Global Youth Tobacco Survey (GYTS): 2002; 2007; 2011; 

- European School Survey Project on Alcohol and Other Drugs (ESPAD): 2002; 2007; 2011; 

-Addiction inducing substance use among general population:
2008;2011; 

-Drug use in entertainment establishments: 2008;

-Risk and protective factor influence on addiction inducing substance use: 2006; 2008; 2010; 2012.","WHO European Region"
"89","Lebanon","Report not provided","Answer not provided","Air monitoring survey at 10 governmental locations. 2010 and 2013
Air monitoring survey at 20 restaurants. 2010
Air monitoring survey at 40 public locations. 2013
Survey of Tourists on Tobacco Control. 2010
National Opinion Survey (telephone-based). 2009. 2011 and 2013","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Lesotho WHO STEPwise approach to chronic disease risk factor survey. 2012","WHO African Region"
"91","Liberia","Report not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Report not provided","2010  2007  2003 GYTS
2010     2003  GSPS
2006    GHPSS
 2009  STEPS","WHO STEPS 2009 and GYTS 2010","WHO Eastern Mediterranean Region"
"93","Lithuania","Report not provided","Statistics Department gives every year summary information on tobacco. The last is on 2014
Prevalence survey Health Behaviour among Lithuanian Adult Population , Kaunas Lithuanian University of Health Sciences 
Drug Tobacco and Alcohol Control Department Survey

All documents are available: www.ntakd.lt/files/leidiniai/tyrimas","The latest prevalence Survey the Survey called „Health Behaviour among Lithuanian adult Population 2012“ is done every 2 years by Lithuanian University of Health Sciences","WHO European Region"
"94","Luxembourg","Report not provided","-enquête annuelle de la Fondation cancerr sur la prévalence tabagique
-Statistiques de mortalité de la Dirsan: Mortalité attribuable au tabac","Answer not provided","WHO European Region"
"95","Madagascar","Report not provided","GYTS en 2008","Answer not provided","WHO African Region"
"96","Malaysia","Report not provided","Answer not provided","1996 2nd Health and Morbidity Survey;
2003 World Health Survey; 
2005 NCD Risk Factors in Malaysia (STEPS); 
2006 The 3rd National Health and Morbidity Survey; 
GATS 2010; 
GYTS 2009","WHO Western Pacific Region"
"97","Maldives","Report not provided","1- STEPS Surveys (NCD Risk Factor Survey) 2004,  2011
2- GYTS (Global Youth Tobacco Survey) 2003, 2007, 2011","NCD Risk Factor Surveillance 2011","WHO South-East Asia Region"
"98","Mali","Report not provided","Enquête steps sur les facteurs de risque des MNT
Enquêtes GYTS
Enquête tabac et pauvreté","Enquête STEPS 2008-2009 Enquête STEPS 2013
Enquête GYTS 2001 et 2008
Enquête de pauvreté 2010","WHO African Region"
"99","Malta","Report not provided","European Health Interview Survey 2008 

HBSC Survey 2010 

ESPAD Survey 2011 

Mortality Registry (Annual reports produced)","European Health Interview Survey 2008
HBSC Survey 2010
ESPAD Survey 2011
Mortality Registry (Annual reports produced)","WHO European Region"
"100","Marshall Islands","Report not provided","Answer not provided","RMI included questions on tobacco use in the 2011 Census on Population and Housing 2011. The data were provided by a population of 12 520 who were asked six questions in relation to current and previous use of tobacco whether smoked or chewed and of betel nut use. The data showed that 24.71% of respondents (44.1% male and 5.0% female) smoked or had ever smoked cigarettes or other smoked tobacco products; 7.44% (12.2% male and 2.6% female) chewed or had ever chewed tobacco including Copenhagen and other snuff; and 7.84% (14.4% male and 1.37 female) chewed or had ever chewed betel nut including betel nut with tobacco.
The Behavioural Health Epidemiological Profile 2012 was as endorsed by the Government in April 2013. has been published. These data show that the adult smoking rate in 2012 was 26% for males and 2.7% for females. Further information on the location time of day and type of tobacco used is also available from this source.
RMI also conducted the GYTS in 2009 and the WHO STEPs Survey in 2002.
The 2009 GYTS indicated that 17% of boys and 10.6% of girls aged 13–15 years were current smokers while 22.6% of boys and 15.8% of girls used other tobacco products. 9.3% of young people aged 13–15 years were susceptible to initiating smoking.
Data from the Youth Risk Behaviour Survey (YRBS) conducted in 2003 2007 2009 and 2011 showed higher use with one third of high school students having smoked on one or more days in the previous month. Trend data showed a peak in 2003 and a plateau at 30% since 2007. Daily use has trended down since 2003 with 16.4% of students indicating daily use. Lifetime use has also trended down from 70% in 2003 to 63% in 2011.
RMI implements the Synar policy that tracks retailer violations of the ban on sales to minors. From a high of 99.1% in 1999 this has now dropped to 18.7% of retailers violating the law in 2013.
There is a wealth of data available in RMI although the comparability and reliability of the data are difficult to determine. For example the 2011 census data show male smoking at close to 60% which is almost three times higher than the data from the Behavioural Risk data.","WHO Western Pacific Region"
"101","Mauritania","Report not provided","Answer not provided","GYTS (2001 2006 2009) STEPS 2008","WHO African Region"
"102","Mauritius","Report not provided","Non-Communicable Diseases Survey(1987,1992,1998,2003, 2009  and 2015
Global Youth Tobacco Survey 2003 and 2008
Global School Health Survey 2009 
National International Tobacco Control  (ITC) Survey 2009,2010,2011","The National Non-Communicable Diseases (NCD) Survey 2009
 
The Global School-based Student Health Survey (WHO) 2011 

International Tobacco Control (ITC) Survey 2009 

International Tobacco Control (ITC) Survey 2010 

International Tobacco Control (ITC) Survey 2011","WHO African Region"
"103","Mexico","Report not provided","Encuesta Nacional de Adicciones 1993
Encuesta Nacional de Adicciones 1998
Encuesta Nacional de Adicciones 2002
Encuesta Nacional de Adicciones 2008
Encuesta Nacional de Adicciones 2011
Encuesta Global de Tabaquismo en Adultos, México 2009
Encuesta Global de Tabaquismo en Adultos, México 2015","Encuesta Nacional de Adicciones. 2011. Observatorio Mexicano de Tabaco. Alcohol y Otras Drogas. Encuesta Global de Tabaquismo en Adultos. 2009. Encuestade Consumo de Drogas en Estudiantes de la Cd. De México. 2012. Encuesta de tabaco y juventud.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Report not provided","Global Youth Tobacco Survey; Behavioral Risk Factor Surveillance Survey, STEPS,NOMS","2007 GYTS 2002 Adult Tobacco Survey 2004 STEPS-Pohnpei State only 2010 STEPS – Chuuk State only.","WHO Western Pacific Region"
"105","Mongolia","Report not provided","Report not provided","WHO MOH STEPS survey on Risk factors of Non communicable diseases 2013
Global tobacco surveillance system-Mongolia 2007 Youth tobacco survey school personnel survey & health professional student survey.","WHO Western Pacific Region"
"106","Montenegro","Report not provided","GYTS, ESPAD, LSMS, Survey on use of tobacco products among health care students","GYTS ESPAD LSMS Survey on use of tobacco products among health care students","WHO European Region"
"107","Myanmar","Report not provided","1. Global Youth Tobacco Survey and Global School Personnel Survey 
(2001, 2007, 2011) 
2. Global Health Profession Student Survey (2006, 2009) 
3. WHO NCD STEPS Survey (2003, 2009,2014)","1. Global Youth Tobacco Survey and Global School Personnel Survey (2001 2007 2011)
2. Global Health Profession Student Survey (2006 2009)
3. WHO NCD STEPS Survey (2003 2009","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","NCD STEPS Survey 2004
GSHS in 2011","Report not provided","WHO Western Pacific Region"
"110","Nepal","Report not provided","Report not provided","Nepal Demographic Health Survey 2006 2011
NCD Risk Factors STEPS Survey Nepal 2003 2005 2007 2012/13
Global Youth Tobacco Survey (GYTS) 2007 2011
Global School Personnel Survey (GSPS) 2007 2011
Global Health Professional Student''s Survey (GHPSS) 2006 2011
Public Opinion Poll Survey on Tobacco Control Legislation and Tobacco Consumption – 2010 and 2011 
Desk review of tobacco products focusing on smokeless forms – 2011 
Formative Research on IEC/BCC in Health – 2006 and 2011","WHO South-East Asia Region"
"111","Netherlands","Report not provided","Research from RIVM (National Institute for Public Health and the Environment) and Trimbos Institute.

www.rivm.nl
www.trimbos","The Roken Jeugd Monitor (youth) Peilstationsonderzoek (students) HBSC (students) COR (adults) CBS monitor (adults) local municipal health monitors.","WHO European Region"
"112","New Zealand","Report not provided","New Tobacco Use Surveys (2006-09); New Zealand Health Surveys (1996/97, 2002/03, 2006/07 and annually 2011/12 onwards), NZ Census has included two tobacco questions on smoking in  1981, 1996, 2006, 2013; ASH Year 10 Snapshot Survey (of 14 and 15 year olds) has been conducted annually since 1999; The Health Promotion Agency conducts two yearly Youth Insights Surveys and Adult Lifestyle Surveys and runs a Continuous Monitor of smoking behaviours. See: http://www.ash.org.nz/the-evidence/we-produce/ash-year-10-snapshot-survey/2014-2/ and http://nzdotstat.stats.govt.nz/wbos/Index.aspx?DataSetCode=TABLECODE8273 .","New Zealand Tobacco Use Surveys 2006-09; New Zealand Health Surveys 1996/97 2002/03 2006/07 2011/12 and 2012/13; NZ Census – has included two questions on smoking in 1981 1996 2006 2013; ASH year 10 (14 and 15 year olds) 1992 1997 and continuous 1999-present; other youth smoking surveys including Youth Insights Survey (Health Promotion Agency).","WHO Western Pacific Region"
"113","Nicaragua","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Report not provided","Answer not provided","GYTS 2008 GATS 2012","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","Report not provided","Statistics Norway: Tobacco use. Yearly surveys 1973 - 2015
Statistics Norway: Survey on living conditions, every three years 1998-2012
SIRUS: Survey of substance use among youth 15-20 (1968-2008), young adults 21-30 (1998, 2002, 2006), students (1997, 2006)
SIRUS: Survey of tobbaco supply Sources (2014-2015)","Statistics Norway:- Tobacco use. Yearly surveys from 1973 until 2013- Survey on living conditions every three years 1998-2012","WHO European Region"
"118","Oman","Report not provided","GYTS 2003
GYTS 2007
GYTS 2010

WORLD HEALTH SURVEY 2008","GYTS - 2003 2007 2010 
World Health Survey - 2008","WHO Eastern Mediterranean Region"
"119","Pakistan","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","Report not provided","The WHO STEP wise approach to noncommunicable disease risk factor surveillance (STEPS): 2011, 2013; CDC Behavior Risk Factor Surveillance System (BRFSS): 2010, 2012 ; Palau Youth Tobacco Survey (PYTS): 2001, 2005, 2009, 2013; CDC Youth Risk Behavior Survey (YRBS): 2005, 2007, 2009, 2011, 2013; and Palau School Health Survey: 2013, 2014, 2015","The WHO STEPwise approach to noncommunicable disease risk factor 
surveillance (STEPS): 2011; CDC Behavior Risk Factor Surveillance System (BRFSS): 2010 2012; CDC Palau Youth Tobacco Survey (PYTS): 2001 2005 2009 2013; CDC Youth Risk Behavior Survey (YRBS): 2005 2007 2009 2011; and Palau School Health Survey: 2013","WHO Western Pacific Region"
"121","Panama","Report not provided","1.	Encuesta Mundial de Tabaco en Jóvenes: 2002, 2008 y 2012
2.	Encuesta Mundial de Tabaco en Personal Escolar: 2008
3.	Encuesta Mundial de Tabaco en Estudiantes de Profesiones de la Salud: 2008
4.	Encuesta de Niveles de Vida: 1997, 2003 y 2008. A partir de las que se determinan datos de gasto en consumo de tabaco.
5.	Encuesta Nacional de Salud y Calidad de Vida, 2007
6.	Encuesta de Prevalencia de Factores de Riesgo de las Enfermedades Cónicas, 2010
7.	Encuesta Mundial de Tabaco en Adultos, 2013
8.	Estudio de Vigilancia de Exposición al Humo de Tabaco en América Latina. Ciudad de Panamá, 2003.
9.	Exposición al Humo de Tabaco en Mujeres y Menores entre Tres Meses y Diez Años. Ciudad de Panamá. 2005
10.	Estudio Global del Monitoreo de Aire: Comparación de los niveles de contaminación del aire en los espacios interiores de trabajo en varios países. 2008.
11.	Beneficio de las Advertencias Sanitarias y sus Pictogramas sobre el Consumo de Tabaco. Ciudades de Panamá y Colón. 2009
12.	Estudio sobre Empaquetado de Cigarrillos para América Latina y el Caribe. 2012
13.	Impacto de la Prohibición de Fumar en Espacios Cerrados sobre los Ingresos Hospitalarios por Infarto Agudo de Miocardio. Panamá. Año: 2012
14.	Estudio Comparativo: Exposición al humo de segunda mano, en establecimientos de  hospitalidad al aire libre: Evidencia de Panamá y Uruguay. 2013
15.	La demanda de cigarrillos en Panamá. 2010.
16.	Análisis de la demanda de tabaco en Panamá y el control del efecto asequibilidad con medidas fiscales y control del contrabando Implicaciones para Política Fiscal. 2000-2011.
17. The Association of Tobacco Control Policies and the Risk of Acute Myocardial Infarction Using Hospital Admissions Data. 2011
18. Cumplimiento de las normas de publicidad, promoción y patrocinio en Panamá. 2015
19. Impuestos y Precios de los productos de tabaco.","Encuesta Mundial de Tabaco en Jóvenes: 2002. 2008 y 2012
Encuesta Mundial de Tabaco en Personal Escolar: 2008
Encuesta Mundial de Tabaco en Estudiantes de Profesiones de la Salud: 2008
Encuesta de Niveles de Vida: 1997. 2003 y 2008. A partir de las que se determinan datos de gasto en consumo de tabaco.
Encuesta Nacional de Salud y Calidad de Vida. 2007
Encuesta de Prevalencia de Factores de Riesgo de las Enfermedades Cónicas. 2010
Encuesta Mundial de Tabaco en Adultos. 2013
Estudio de Vigilancia de Exposición al Humo de Tabaco en América Latina. Ciudad de Panamá. 2003.
Exposición al Humo de Tabaco en Mujeres y Menores entre Tres Meses y Diez Años. Ciudad de Panamá. 2005
Estudio Global del Monitoreo de Aire: Comparación de los niveles de contaminación del aire en los espacios interiores de trabajo en varios países. 2008.
Beneficio de las Advertencias Sanitarias y sus Pictogramas sobre el Consumo de Tabaco. Ciudades de Panamá y Colón. 2009
Estudio sobre Empaquetado de Cigarrillos para América Latina y el Caribe. 2012
Impacto de la Prohibición de Fumar en Espacios Cerrados sobre los Ingresos Hospitalarios por Infarto Agudo de Miocardio. Panamá. Año: 2012
Estudio Comparativo: Exposición al humo de segunda mano. en establecimientos de hospitalidad al aire libre: Evidencia de Panamá y Uruguay. 2013
La demanda de cigarrillos en Panamá. 2010.
Análisis de la demanda de tabaco en Panamá y el control del efecto asequibilidad con medidas fiscales y control del contrabando Implicaciones para Política Fiscal. 2000-2011.
The Association of Tobacco Control Policies and the Risk of Acute Myocardial Infarction Using Hospital Admissions Data. 2011","WHO Region of the Americas"
"122","Papua New Guinea","Report not provided","Answer not provided","There are few surveys conducted by students on tobacco together with other substances. But it is unfortunate that these information are not available.","WHO Western Pacific Region"
"123","Paraguay","Report not provided","2003 WHS, 2003 GYTS, 2003 GSPS, 2008 GHPS, 2008 GHPS, 2011 STEPS, 2008 GYTS, 2011 Primera Encuesta Nacional de Factores de Riesgo para ECNT, 2014 GYTS","2003 WHS
2003 GYTS
2003 GSPS
2008 GSPS
2008 GHPS
2011 STEPS
2008 GYTS","WHO Region of the Americas"
"124","Peru","Report not provided","Answer not provided","Answer not provided","WHO Region of the Americas"
"125","Philippines","Report not provided","Global Adult Tobacco Survey (GATS): CY 2009, 2015
Global Youth Tobacco Survey (GYTS): CY 2003, 2007, 2011, and 2015
Social Weather Station (SWS): CY 1998, 2008, 2009, 2010, 2012, 2013, 2014, 2015
Global School-based Health Survey: CY 2000, 2003, 2007, 2011, 2015
National Demographic Health Survey (NDHS)
National Nutrition Health Survey (NNHS)","Refer to National Epidemiology Center (Department of Health)","WHO Western Pacific Region"
"126","Poland","Report not provided","Country nation-wide representative surveys conducted among adult population (approx. 1000 respondents in each survey)in years 1974, 1980, 1982, 1985-88, 1990-2014;
Global Adult Tobacco Survey, conducted by the Maria Sklodowska-Curie Memorial Cancer Center and Institute in Warsaw in collaboration with Warsaw Medical University in years 2009-2010 (n=8348);
National Health Information Surveys conducted by Polish Central Statistical Office in years 1996, 2004, 2009, which included questions on tobacco use. These household surveys were based on big samples (20,000 - 40,000 respondents);
Questions on tobacco use were also included in other surveys based on relatively large samples of adult respondents, such as ""Social diagnosis"" study, conducted in years 2000, 2003, 2005, 2007, 2009, 2011, 2013, 2015 and national census study that was conducted in year 2011.
 Data on tobacco use among schoolchildren were collected through three rounds of the Global Youth Tobacco Survey (1999, 2003 and 2009)  and in Health Behaviour in Schoolchildren (HBSC|) study that was conducted in Poland in years 1990, 1994, 1998, 2002, 2006, 2010 and 2014;
Data on tobacco use among pregnant women were collected in surveys conducted in 1990 (in three regions), 2009 and 2010 (nation-wide);
Among physicians, nation-wide representative surveys were carried-out in 1982, 1985, 1995, 2000, 2007;
Nation-wide surveys among students of medical universities were carried-out in years 1987, 1995, 2000 and among all university students in year 2000;
National survey was conducted among teachers in 1999.","Country nation-wide representative surveys conducted among adults - 1974 1980 1982 1985-1988 1990-2013 also GATS Poland 2009-2010 also questions on smoking in national health surveys based on big samples (20 000 to 40 000) households conducted in 1996 2004 2009 survey “Social Diagnosis” conducted in 2000-2013 and in census study from 2011.
School children: HBSC Poland 1990 1994 1998 2002 2006 2010; GYTS 1999 2003 2009
Surveys among pregnant women: 1990 (in three regions) 2009 and 2010 (national)
Country nation-wide representative surveys among physicians: 1982 1985 1995 2000 2007
National surveys among students of medical universities: 1987 1995 2000 and among all university students: 2000
National survey among teachers: 1999","WHO European Region"
"127","Portugal","Report not provided","ESPAD PT 2015 and ECATD-CAD/2015
INE/INSA, National Health Survey 2014 
Health Behaviour of School-aged Children, 2014
SICAD, III Inquérito Nacional ao consumo de sustâncias psicoativas na População geral. Portugal 2012
Global Youth Tobacco Survey (2013)","National Health Survey 2005/2006
Health Behaviour of School-aged Children Study of WHO 2011
ESPAD European School Survey Project on Achool and other drugs (2011).
Estudo sobre o Consumo de Álcool Tabaco e Drogas-2011. Grupos etários dos 13 ao 18 anos. ECATD/ESPAD-Portugal/2011.
Fernanda Feijão Elsa Lavado e Vasco Calado . IDT/NEI 
http://www.idt.pt/PT/Investigacao/Paginas/EstudosConcluidos.aspx","WHO European Region"
"128","Qatar","Report not provided","	Research on economic burden of Tobacco on Qatar 2014
	Undertake the Global Adult Tobacco Survey (GATS), 2013
	]the Global Youth Tobacco Survey (GYTS) 2013
	 the Global School-based Student Health Survey (GSHS)","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","Report not provided","Appendix 1. Korea National Health & Nutrition Examination Survey 2014  (published by Ministry of Health and Welfare in 2015)
Appendix 2. Korea Youth Risk Behavior Web-based Survey 2015 (published by Ministry of Health and Welfare in 2015)","Appendix 1. Korea Health Statistics 2012 (published by Ministry of Health and Welfare in 2013)
Appendix 2. Youth Health Behavior Online Survey 2013 (published by Ministry of Health and Welfare in 2013","WHO Western Pacific Region"
"130","Republic of Moldova","Report not provided","GYTS, 2003, Republic of Moldova
 Demographic and health Survey, Republic of Moldova, 2005
 GYTS, 2008, Republic of Moldova
 MICS Survey in Republic of Moldova, 2012,
STEPS Survey, 2013 
 GYTS, 2013, Republic of Moldova","GYTS 2003 Republic of Moldova
 Demographic and health Survey Republic of Moldova 2005
 GYTS 2008 Republic of Moldova
 MIX-4 study in Republic of Moldova 2012 
 GYTS 2013 Republic of Moldova","WHO European Region"
"131","Romania","Report not provided","Report not provided","GATS 2011; Study about the Knowledge Attitudes Practices about tobacco use: 2007 2008 2009 2011 ; GYTS 2009 2013","WHO European Region"
"132","Russian Federation","Report not provided","Российский мониторинг экономического положения и здоровья населения (РМЭЗ) Национального исследовательского университета ""Высшая школа экономики"". Обследование проводится с 1992 года и представляет собой серию ежегодных опросов нескольких тысяч домохозяйств, так что в год опрашивается более 10000 респондентов. Данные РМЭЗ имеют панельную структуру: можно отследить, как с течением времени меняется состояние конкретных домохозяйств и индивидов. Информацию о мониторинге и сами данные можно найти на странице http://www.hse.ru/rlms.

2009
Глобальный опрос взрослого населения о потреблении табака (GATS). Российская Федерация, 2009 - Страновой отчет www.who.int/tobacco/surveillance/ru_tfi_gatsrussian_countryreport.pdf

2012
Еженедельный опрос «ФОМнибус» 27–28 октября 2012 г. 43 субъекта РФ, 100 населенных пунктов, 1500 респондентов
http://fom.ru/posts/download/10679
 
Опрос Исследовательского центра рекрутингового портала Superjob.ru 20-28 сентября 2012 г., 255 населенных пунктов, 1600 респондентов
http://www.superjob.ru/community/life/69161/
 
Опрос Левада-центра 19-22 октября 2012 г., 130 населенных пунктов, 45 регионов, 1601 респондент
http://www.levada.ru/old/31-10-2012/bolee-poloviny-naseleniya-polnostyu-poderzhivaet-zapret-na-kurenie-v-obshchestvennykh-mes
 
2013
Опрос Левада-центра 15-18 ноября 2013 г., 130 населенных пунктов, 45 регионов, 1603  респондента
http://www.levada.ru/old/27-11-2013/zapret-na-kurenie-v-obshchestvennykh-mestakh-i-prodazhu-spirtnykh-napitkov
 
Выборочное наблюдение поведенческих факторов, влияющих на состояние здоровья населения 2013, сентябрь 2013, все субъекты РФ, 15875 респондентов
http://www.gks.ru/free_doc/new_site/ZDOR/Sdp2013.Bfs.Publisher/index.html
 
Еженедельный опрос «ФОМнибус» 26–27 января 2013 г. 43 субъекта РФ, 100 населенных пунктов, 1500 респондентов
http://fom.ru/posts/download/10801
 
2014
Мониторинг качества воздуха в международном аэропорту Шереметьево (Москва), февраль 2014 г.
 
Телефонный опрос “Отношение к антитабачным мерам”, 7–8 июня 2014 г. 1000 респондентов.
http://fom.ru/posts/download/11557
 
Инициативный всероссийский опрос ВЦИОМ, 5-6 июля 2014 г., 1600 респондентов в 130 населенных пунктах в 42 областях, краях и республиках России
http://wciom.ru/index.php?id=236&uid=114927
http://wciom.ru/index.php?id=236&uid=114893
 
Засимова Л. С., Коссова Е. В., Рязанова М. Д. Социально-экономические факторы, влияющие на отношение индивидов к запрету на курение в общественных местах // Прикладная эконометрика. 2014. № 34 (2).
http://pe.cemi.rssi.ru/pe_2014_2_95-119.pdf
                                      	
Борисов К. Н. Курение опасный вирус для экономического развития России // МИР (Модернизация. Инновации. Развитие). 2014. №1 (17). http://cyberleninka.ru/article/n/kurenie-opasnyy-virus-dlya-ekonomicheskogo-razvitiya-rossii
 
2015
О состоянии санитарно-эпидемиологического благополучия населения в Российской Федерации в 2014 году: Государственный доклад.—М.: Федеральная служба по надзору в сфере защиты прав потребителей и бла- гополучия человека, 2015.—206 с
http://rospotrebnadzor.ru/upload/iblock/22c/gd_2014_seb_dlya-sayta.pdf
 
Herzfeld, T., Huffman, S., & Rizov, M. (2014). The Dynamics of Food, Alcohol and Cigarette Consumption in Russia During Transition. Economics & Human Biology, 13, 128-143. http://dx.doi.org/10.1016/j.ehb.2013.02.002
https://www.hse.ru/data/2014/09/30/1100424466/Hezerfeld,%20Huffman,%20Rizov.%20The%20Dynamics....pdf
  
Инициативный всероссийский опрос ВЦИОМ, 23-24 мая 2015 г., 1600 респондентов в 130 населенных пунктах в 46 областях, краях и республиках России
http://wciom.ru/index.php?id=236&uid=115284
 
Зарипова А. И., Хазимуллина Э. Р. Курение как фактор риска возникновения заболеваний легких // Проблемы Науки. 2015. №11 (41).
http://cyberleninka.ru/article/n/kurenie-kak-faktor-riska-vozniknoveniya-zabolevaniy-legkih
 
Геренг Е.А., Суходоло И.В., Особенности слизистой оболочки бронхов у курильщиков с хронической обструктивной болезнью легких // Пульмонология. 2015. №3.
http://elibrary.ru/item.asp?id=23883631
 
2016
Кузнецова П. Анализ возможных последствий повышения акциза на сигареты. М.: ЦЭФИР, 2016.  http://sozd.org/ru/content/analiz-vozmozhnyh-posledstviy-povysheniya-akciza-na-sigarety 

ФОНД “Общественное мнение” (ФОМ). “О курение и дыхании”. Отношение к «антитабачным» мерам, курении и проблемах с дыханием. 22 января 2016 г. http://fom.ru/Zdorove-i-sport/12483","By resolution of the Government of the Russian Federation from 23.12.2013 # 1214 ''on approval of the regulations on the monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to environmental tobacco smoke and reducing tobacco consumption'' establishes the procedure for the conduct of monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to environmental tobacco smoke and reducing tobacco use.
Monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to ambient tobacco smoke and tobacco use (monitoring and evaluation) are a system of surveillance data collection processing analysis and evaluation of information required to establish causal links between tobacco use health demographic and socio-economic consequences of its consumption and activities implemented in order to reduce the prevalence of tobacco consumption among the population.
Monitoring and evaluation include:
a) research aimed at studying the causes and consequences of tobacco consumption action to promote the sale and use of tobacco;
b) conducting sanitary-epidemiological studies of tobacco use; the establishment of indicators of the health of citizens) and the dynamics of reducing tobacco consumption to implement measures to counter tobacco use. Now comes the methodology for monitoring","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"138","San Marino","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Report not provided","Report not provided","We do not have National Epidemiological Surveillance System a targeted only to the problem of tobacco. We have a comprehensive system covering all health problems.","WHO African Region"
"140","Saudi Arabia","Report not provided","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"141","Senegal","Report not provided","Answer not provided","L’enquête GYTS a été réalisée au Sénégal entre février et avril 2013","WHO African Region"
