"","Party","2018","2016","2014","Region"
"78","Italy","In the last two years has been implemented the smoking ban in the open spaces of school premises and has been approved the law which prohibited to smoke in the open spaces of pediatric and gynaecologist health-care facilities premises and in private vehicles in presence of minors and pregnants.

the Italian Behavioral Risk Factors Surveillance System (called PASSI) evaluated the perception of population on respect of the ban in public place and workplace respectively. The positive opinion is increasing from 89.5% in 2012 to 90.3% in 2014 to 91.1% in 2016 for public places and from 91.3% in 2012 to 92.6% in 2014 to 93% in 2016 in workplaces.
People who voluntarily applied the ban in their homes are increasing too (from 78.6% in 2012 to 80% in 2014 to 81.8% in 2016).
The Health and Safety Unit of the Italian Police (Carabinieri per la Sanità)  in 2015 and 2016 carried out more than 8,200 random controls throughout Italy, in many different types of venues where the smoking ban is in effect (metro and train stations, hospitals, doctors’ offices, museums and libraries, airports, post offices, betting parlours, discos, malls, arcades, restaurants, pubs, and pizzerias), which showed that overall compliance is high (1.8% of smokers where not allowed and 2.6% of irregular signs). In the last two years more than 3,000 distributors, vending machines and smoking rooms have been also controlled","In the last two years has been implemented the smoking ban in the open spaces of school premises and has been approved the law which prohibited to smoke in the open spaces of pediatric and gynaecologist health-care facilities premises and in private vehicles in presence of minors and pregnants.

the Italian Behavioral Risk Factors Surveillance System (called PASSI) evaluated the perception of population on respect of the ban in public place and workplace respectively. The positive opinion is increasing from 89.5% in 2012 to 90.3% in 2014 for public places and from 91.3% in 2012 to 92.6% in 2014 in workplaces.
People who applied the ban in their home are increasing too (from 78.6% in 2012 to 80% in 2014).

The Health and Safety Unit of the Italian Police (Carabinieri per la Sanità)  in 2014 and 2015 carried out more than 10,000 random controls throughout Italy, in many different types of venues where the smoking ban is in effect (metro and train stations, hospitals, doctors’ offices, museums and libraries, airports, post offices, betting parlours, discos, malls, arcades, restaurants, pubs, and pizzerias), which showed that overall compliance is high (1 % of smokers where not allowed and 3.1% of irregular signs). In the last two years vending machines and smoking rooms have been also controlled","the Italian Behavioral Risk Factors Surveillance System (called PASSI) evaluated the perception of population on respect of the ban in public place and workplace respectively. The positive opinion is increasing from 87.6% in 2010 to 89.8% in 2012 for public places and from 89.5% in 2010 to 91.3% in 2012.
People who applied the ban in their home are increasing too (from 75 5% in 2008 to 78 3% in 2012).
The Health and Safety Unit of the Italian Police (Carabinieri per la Sanità) in the last two years carried out more than 12 000 random controls throughout Italy in many different types of venues where the smoking ban is in effect (metro and train stations hospitals doctors'' offices museums and libraries airports post offices betting parlours discos malls arcades restaurants pubs and pizzerias) which showed that overall compliance is high (1.5% of smokers where not allowed and 3% of irregular signs). In the last two years vending machines and smoking rooms have been also controlled","WHO European Region"
"79","Jamaica","The Public Health (Tobacco Control) Regulations 2013 which was enacted on July 15, 2013 and amended in 2014 provides for protection from exposure to tobacco smoke in accordance with article 8.  Some progress have been made in enforcement. We continue to collaborate with other agencies with a view to increasing enforcement efforts.","The Public Health (Tobacco Control) Regulations 2013 which was enacted on July 15, 2013 and amended in 2014 provides for protection from exposure to tobacco smoke in accordance with article 8.","The Public Health (Tobacco Control) Regulations 2013 was enacted on July 15 2013.","WHO Region of the Americas"
"80","Japan","In 2012, Director-general of health service bureau notified that public space should be smoke-free, again.
In 2013, Director of cancer control and health promotion notified that the entrance space should be smoke-free, again.","In 2012, Director-general of health service bureau notified that public space should be smoke-free, again.
In 2013, Director of cancer control and health promotion notified that the entrance space should be smoke-free, again.","In 2012 Director-general of health service bureau notified that public space should be smoke-free again.
In 2013 Director of cancer control and health promotion notified that the entrance space should be smoke-free again.","WHO Western Pacific Region"
"81","Jordan","تم منع التدخين منعا  تاما في مباني وزارة الصحة وجميع الوزارات والمؤسسات الحكومية والاسواق التجارية والمطاعم السريعة والفنادق مع صدور تعليمات للفصل التام بين المدخنين وغير المدخنين
اوقد اصبحت تعليمات الفصل التام بين المدخنين وغير المدخنين نافذة واجبارية ضمن تعديلات قانون الصحة العامة المعدل رقم 11لسنة 2017","تم منع التدخين منعا  تاما في مباني وزارة الصحة وجميع الوزارات والمؤسسات الحكومية والاسواق التجارية والمطاعم السريعة والفنادق مع صدور تعليمات للفصل التام بين المدخنين وغير المدخنين
الا انه ما زال التطبيق جزئيا ويجري العمل الان  ضمن الاستراتيجية والتي تم صياغتها واقرارها من مجلس الوزراء  بنهاية عام 2015 على عمل خطة عمل تنفيذية على مدى 3 سنوات لتطبيق الحظر التام للتدخين","The smoking ban is strict in the premises of the Ministry of Health and in major commercial markets airports fast food restaurants and hotels. The ban is partial with the allocation of places for smokers under conditions in some of the ministries and government institutions.","WHO Eastern Mediterranean Region"
"82","Kazakhstan","Answer not provided","Report not provided","Code of RK ''On people''s health and the health care system'' has greatly expanded the list of public places where smoking is prohibited and introduced a strict smoking ban which is adequate (at least 80%) performance.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","The law prohibits smoking in public places. Anyone found to violate is charged for the offence. Public awareness continue to be done although in small scale to create awareness on the Smoke-free law as well as the effects of second-hand tobacco smoke to enable the public to claim their smoke-free space. Since the devolution to county government it is reported that enforcement and public awareness is low and requires to be strengthened.","WHO African Region"
"84","Kiribati","Hard to access the progress as this is the first report","Hard to access the progress as this is the first report","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","صدور قانون حكاية البيئة 42 لسنة 2014
وتعديلاته بالقانون 99 لمسنة 2015
صدور اللائحة التنفيذية للقانون
بدء حملات التفتيش 
حملة نوعوية","صدور قانون حكاية البيئة 42 لسنة 2014
حملة نوعوية","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Проведены межсекторальные совещания с мэриями городов, усилена активность по исполнению запрета курения а общественных точках питания (кафе, рестораны) путем обращения Главного государственного санитарного врача  всем руководителям общественных точек питания.","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Health Minister Regulation approved in 2016 required all indoors should be smoke free","Answer not provided","Smoke-free area has been expanded including rural and semi-urban areas. There is no guideline to against the violators.","WHO Western Pacific Region"
"88","Latvia","Answer not provided","In order to ensure person’s rights to health in terms on being protected from secondhand smoking, in 2014 a new principle in Latvian legislation was introduced that non-smoker’s rights to smoke-free area are prior over smokers rights to smoke. In addition to existing measures, in 2014 it was introduced the tobacco control legislation that smoking is prohibited in the presence of a child, and accordingly to the Protection of the Rights of the Child Law the smoking nearby a child is defined as a physical violence. Since 2014 the law also states that smoking in any public places in the presence of people who oppose smoking, is prohibited. Since 2014 the use of electronic smoking devices are subject to the same smoking restrictions as tobacco products.","Proposed amendments not adopted yet.","WHO European Region"
"89","Lebanon","Overall compliance with indoor smoking ban is at 69%, following a survey of 1200 locations throughout the country.","Overall compliance with indoor smoking ban is at 69%, following a survey of 1200 locations throughout the country.","Since the last report. we have had the approval of Law 174 by Parliament. thus banning smoking in all indoor public places and public transport. The compliance with the law has been variable throughout the country. with overall compliance at about 69%. However restaurants and cafes have been particularly flouting the law. with lower compliance among them. while other locations have much higher compliance.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","لم يتم تحقيق تقدم يذكر بسبب الظروف السياسية والامنية التي تمر بها البلاد","لم يتم تحقيق تقدم يذكر بسبب الظروف السياسية والامنية التي تمر بها البلاد","Answer not provided","WHO Eastern Mediterranean Region"
"93","Lithuania","By implementing the Governmental Program Implementation Plan for 2017-2020 (action 1.4.2, item 8), the Minister of Health 13/03/2018 adopted the order on inter-sectoral working group for preparation of amendment of the Law on Tobacco Control with in order to legalise plain tobacco package, introduce tobacco display ban and expand non-smoking areas.","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Entrée en vigueur de la nouvelle loi antitabac du 13 juin 2017 qui ajoute les mesures suivantes, aux mesures déjà existantes, contre lexposition à la fumée du tabac:

•	Interdiction de fumer sur les aires de jeux :
L’interdiction de fumer dans les lieux publics sera étendue sur les aires de jeux. Cette mesure constitue un moyen de prévention qui s’adresse à ceux qui sont les plus vulnérables face aux méfaits du tabac. En évitant l’exposition des enfants au tabagisme, cette interdiction vise à réduire le nombre d’enfants qui vont commencer à fumer plus tard.
Elle oblige également les adultes à avoir un comportement responsable face aux enfants et à assumer leur devoir de protection. La loi contribue à responsabiliser les parents qui servent de modèles aux enfants.
•	Interdiction de fumer dans les véhicules privés quand des enfants de moins de 12 ans sont à bord.
Toujours dans un esprit de protection des plus jeunes, l’interdiction de fumer sera étendue aux voitures privées transportant des mineurs de moins de 12 ans, en partie pour les mêmes raisons que celles invoquées pour l’interdiction de fumer sur les aires de jeux.
Cette mesure permet aussi d’adresser le problème de la nocivité accrue du tabagisme passif qui pose un problème particulièrement aigu dans lespace extrêmement confiné quest lhabitacle dune voiture. Même des fenêtres ouvertes et une climatisation à puissance maximale ne permettent d’évacuer la fumée de façon satisfaisante.
Cette mesure vise aussi à ne pas exposer les enfants à la vue d’adultes en train de fumer afin de ne pas induire l’acceptation inconsciente d’une image liée au tabagisme.
•	Interdiction du vapotage aux mêmes endroits où s’applique l’interdiction de fumer.
Afin de protéger la santé des citoyens et des consommateurs contre les risques potentiels de la cigarette électronique, le projet de loi prévoit l’interdiction du « vapotage » aux mêmes endroits où s’applique l’interdiction de fumer.
La cigarette électronique constitue un risque potentiel pour la santé, notamment à cause de ses ingrédients principaux. En effet, des composés organiques indésirables, car toxiques ou cancérigènes, se retrouvent dans la vapeur inhalée et émise. Le propylène glycol, la glycérine, et la nicotine, à des concentrations variables, en sont les principaux constituants. Les e-liquides libèrent des substances irritantes et classées comme toxiques pour les consommateurs comme pour l’entourage, mais dans une moindre mesure que la cigarette conventionnelle.
En outre, comme l’utilisation de la cigarette électronique simule l’acte de fumer proprement dit, cela peut constituer une stimulation à l’initiation au tabagisme particulièrement chez les jeunes. Le vapotage « renormalise » également l’image de fumer en société, et anéantit des dizaines d’années d’efforts pour construire une société de demain sans tabac.","Entrée en vigueur de la nouvelle loi antitabac, (loi modifiée du 11août 2006), en janvier 2014, et étandant la liste des lieux ou il est interdit de fumer. 

http://www.sante.public.lu/fr/prevention/modes/tabac/interdiction-fumer/index.html","Depuis le 01.01.2014 la nouvelle législation antitabac ( loi du 18 juillet 2013 modifiant la loi du 11 août 2006) est en vigueur : elle étend l’interdiction de fumer à tous les débits de boissons aux établissements de sports et de loisirs aux galeries marchandes et commerciales aux établissements d’hébergement. Selon le premier bilan de la loi du 18 juillet 2013 modifiant la loi du 11 août 2006 relative à la lutte antitabac la législation concernant la protection contre lexposition à la fumée de tabac est globalement respectée.","WHO European Region"
"95","Madagascar","renforcement de lapplication dudit arrêté par la sensibilisation auprès du public à travers de la mass media; auprès de quelques départements ministériels et certains lieux privés.","Answer not provided","Affichage des autocollantes portant interdictions de fumer dans tous les établissements public renforcement de la capacité des points focaux antitabac vulgarisation du dit arrêté formation du corps de contrôle formation des responsables de tout les lieux intérieurs ou clos qui constituent des lieux de travail lieux publics.","WHO African Region"
"96","Malaysia","In implementing Article 8, Malaysia has translated into two regulations in Control of Tobacco Product Regulation, 2004:
Regulation 11: 23 gazetted areas all over Malaysia
Regulation 22: 5 cities have areas gazetted under the smoke free cities projects (Melaka, Penang, Johor, Kelantan and Terengganu).","in view of publics interest, 5 out of 14 states in Malaysia have declared smoke free state that is
 Malacca , Kelantan,  Terengganu, Penang Island and Johor","In April 2010 The Melaka State Government i.e. one of the 15 states in Malaysia which is also recognised as one of UNESCO World Heritage Sites had declared to be a “Smokefree City”. The Malacca State Chief Minister had also declared Malacca as a “Developed State” status at 20:10 hours on the 20th October 2010 or 20:10 (20.10.2010). 
Five zones (namely Malacca World Heritage City Melaka Raya Malacca International Trade Centre Alor Gajah and Jasin town centres all comprising of 338 hectares) were declared by the Health Minister as “Smokefree” areas in Malacca on June 15 2011 which embarks upon the Ministry of Health''s commitment to protect the public from the dangers of cigarette smoke especially to women and children. 
In October 2012 2 more States in Malaysia which are Johor and Pulau Pinang had declared “Smokefree” areas namely Hutan Bandar Mutiara Rini Johor Bahru in Johor and 6 other areas in Pulau Pinang (namely Taman Perbandaran Georgetown Taman Botani Daerah Timur Laut Empangan Mengkuang Bukit Mertajam Taman Bandar Ampang Jajar Seberang Perai Tengah Empangan Telok Bahang Daerah Barat Daya and Empangan Ayer Itam daerah Timur Laut).","WHO Western Pacific Region"
"97","Maldives","No additional updates","No additional updates","Although the Law is in place for the implementation of Article 8 compliance is not always acceptable. The main reason being the weakness in enforcement of the Law. A lot needs to be done to ensure that proper enforcement is carried out in order to improve compliance.","WHO South-East Asia Region"
"98","Mali","Même  si des sanctions ne sont pas prises individuellement les personnes utilisant ces services sopposent aux consommateurs. De plus en plus le logo ""Interdit de fumer "" est accolé aux murs des services publics et dans les bureaux","Même  si des sanctions ne sont pas prises individuellement les personnes utilisant ces services sapposent aux consommateurs. QDe plus en plus le logo ""Interdit de fumer "" est accolé aux murs des services publics et dans les bureaux","Answer not provided","WHO African Region"
"99","Malta","Legislation LN 386 of 2016 re smoking control in private vehicles.","Answer not provided","Answer not provided","WHO European Region"
"100","Marshall Islands","THERE HAVE BEEN AMENDMENTS MADE TO THE TOBACCO CONTROL ACT OF 2006 AND THIS IS AWAITING CABINET ACTION","THERE HAVE BEEN AMENDMENTS MADE TO THE TOBACCO CONTROL ACT OF 2006 AND THIS IS AWAITING CABINET ACTION","Answer not provided","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius","The tobacco legislation is being fully implemented and enforced, any situation of non-compliance with the relevant provisions of  the law is dealt with accordingly and defaulters are contravened  and prosecuted before the Court of Law.","Answer not provided","Article 8 has been implemented almost fully except that there is a need to amend the Occupational Health and Safety Act so as to ban smoking in demarcated area and consequently amend the Tobacco Regulations for a total ban of smoking in indoor workplaces.","WHO African Region"
"103","Mexico","Se ha mantenido un esfuerzo permanente en el legislativo para reformar la ley y que se eliminen las excepciones de áreas reservadas para fumar y sea una ley 100% libre de humo de tabaco, sin embargo, a pesar de los consensos y acuerdos, esto aún no ocurre.","Se ha mantenido un esfuerzo permanente en el legislativo para reformar la ley y que se eliminen las excepciones de áreas reservadas para fumar y sea una ley 100% libre de humo de tabaco, sin embargo, a pesar de los consensos y acuerdos, esto aún no ocurre.","En materia de control del humo de tabaco. se han fortalecido las medidas para vigilar el cumplimiento de la ley general para el control del tabaco a través de visitas de vigilancia y de la suscripción de Convenios de coordinación con las Autoridades Sanitarias Estatales. En este sentido. se informa que próximamente se publicara en el Diario Oficial de la Federación el Convenio suscrito entre la Secretaria de Salud y el Gobierno del Distrito Federal con lo que se incrementa la capacidad de vigilancia en la Ciudad de México. COFEPRIS y el Centro Nacional para la Prevención y Control de las Adicciones refuerzan los mensajes preventivos en los pictogramas de la cajetillas. a fin de desalentar el consumo de tabaco que es un riesgo a la salud humana. publicándose el 3de enero de 2014 en el Diario Oficial de la Federación el “Acuerdo en el que se dan a conocer leyendas. imágenes. pictogramas. mensajes sanitarios información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos a partir del 24 de marzo del 2014.”","WHO Region of the Americas"
"104","Micronesia (Federated States of)","There is an increase in the awareness of smokefree places and the increase of voluntary community public places that banned smoking","There is an increase in the awareness of smokefree places and the increase of voluntary community public places that banned smoking","The implementation of Article 8 started with the education awareness of the law at the communities in the states and the posting of signage for public awareness.","WHO Western Pacific Region"
"105","Mongolia","Unfortunately, public eatery, shops, bar, pub and entertainment places  become not 100% smoke free environment by the Law amendment in 2015.","Report not provided","Public eatery bar pub and restaurant were recently made smoke free.","WHO Western Pacific Region"
"106","Montenegro","Enclosed space is a space made of any material that has roof or ceiling that is immovable or movable, doors, windows and passages that are fully closed permanently or from time to time or space in which less than half the surface of the outer walls of the space consists of holes which are not counted openings for windows and doors.","Enclosed space is a space made of any material that has roof or ceiling that is immovable or movable, doors, windows and passages that are fully closed permanently or from time to time or space in which less than half the surface of the outer walls of the space consists of holes which are not counted openings for windows and doors.","Answer not provided","WHO European Region"
"107","Myanmar","During 2016 and 2017, the Shan State (Southern part) organized series of smoke-free advocacies at State and township levels. With strong commitment of local government, leadership of State Public Health Department and involvement of CBOs, Pindaya cave could declare as smoke-free cave in August 2017.","“The Control of smoking and consumption of tobacco product law” was enacted in 2006 and came into effect in 2007. According to that law, the offices and compounds were defined as non-smoking areas with designated smoking places. In 2011, the President’s office made the direction that the government offices’ buildings and compounds must be tobacco-free. In March, 2014, the Ministry of Health adopted the notifications regarding the signs and warnings that to be kept at no-smoking area and designated smoking area. According to that notification, the designated smoking area must be outside the building with no roof and wall,and at least 10 meters away from main entrance and windows of the building. So, all the indoor public places become 100% smoke-free.","“The Control of smoking and consumption of tobacco product law” was enacted in 2006 and came into effect in 2007. According to that law the offices and compounds were defined as non-smoking areas with designated smoking places. In 2011 the President''s office made the direction that the government offices'' buildings and compounds must be tobacco-free. In March 2014 the Ministry of Health adopted the notifications regarding the signs and warnings that to be kept at no-smoking area and designated smoking area. According to that notification the designated smoking area must be outside the building with no roof and wall and at least 10 meters away from main entrance and windows of the building. So all the indoor public places become 100% smoke-free.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Some of the examples of progress area as follows:
People who smoked in public places like restaurants and other public places were caught by Police and took action as per tobacco control act and regulation.","Report not provided","People who smoked in public places like restaurants and other public places were caught by Police and took action as per tobacco control act and regulation.","WHO South-East Asia Region"
"111","Netherlands","The smoking ban is clearly set out in the Act, Jaunary 1st 2015. 

The exception for pubs and bars smaller than 70sq. meters that existed since 2011 was ended in 2015, so now there is a complete smoking ban in pubs and bars.","The smoking ban is clearly set out in the Act, Jaunary 1st 2015. 

The exception for pubs and bars smaller than 70sq. meters that existed since 2011 was ended in 2015, so now there is a complete smoking ban in pubs and bars.","Overall compliance is high. Bars and discotheques used to be openly resisting but they have gotten better since enforcement was increased by inspecting risk areas more often and by giving more and higher fines. 
In the second half of 2014 the smoking ban will apply to small pubs which had been exempted from the ban in 2011. Preparations for adjusting the law have been made and we expect the law to be enforced after July 2014.","WHO European Region"
"112","New Zealand","There have been no changes to the national legislation affecting exposure to tobacco smoke  (ie, the Smoke-free Environments Act 1990) in recent years.  Local authorities continue to strengthen the protection from exposure to tobacco smoke in their jurisdictions.","No national legislation changes.  Local authorities continue to strengthen the protection from tobacco smoke in their jurisdictions","New Zealand has continued running mass media campaigns on the dangers of exposure to second-hand smoke – the most recent focus has been on smoking in cars.  
Local authorities have continued to extend smoke-free areas within their jurisdictions. Smoke-free parks playgrounds sports grounds etc. are common. Recently some local Councils have begun to extend their smoke-free areas to selected streets / areas of town bus shelters and the like.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","beaucoup de services sont en train dêtre fransformés en environnement sans tabac avec des panneaux qui lindiquent clairement.","Report not provided","WHO African Region"
"115","Nigeria","Honorable Minister of Health announced during the 2017 WNTD immediate implementation of Prohibition of smoking in anywhere on the premises of a child care facility; educational facility; and health care facility. Other prohibited places for smoking include playgrounds; amusement parks; plazas; public parks; stadium, public transports, restaurants, bars, or other public gathering spaces.","","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","No progress made as this Article implementation awaits the passing of the draft tobacco bill within the next 2 years","WHO Western Pacific Region"
"117","Norway","As of 1 July 2017, the use of e-cigarettes is included in the smoking ban.
https://lovdata.no/dokument/NL/lov/1973-03-09-14/KAPITTEL_5#KAPITTEL_5
(especially mentioned in §28a)","As of 1 July 2014, designated smoking rooms are forbidden everywhere except in certain institutions and on oil/gas platforms offshore. All tobacco use (smoking and smokeless) on school premises, both indoors and outdoors, is forbidden. In addition, students are not allowed to use any form of tobacco products during school hours. Smoking at the entrances of public offices and both public and private health facilities, is also banned.","Amendments to the Tobacco Control Act were adopted in 2013 strengthening the legislation. 
As of 1 July 2013 a Tobacco Control Act provision states that children have the right to be protected from second hand smoking.
As of 1 July 2014 designated smoking rooms are forbidden everywhere except in certain institutions and on oil/gas platforms offshore. All tobacco use (smoking and smokeless on school premises both indoors and outdoors) is forbidden. In addition students are not allowed to use any form of tobacco products during school hours. Smoking at the entrances of public offices and both public and private health facilities is also banned.","WHO European Region"
"118","Oman","يحظرالقانون التدخين في جميع الماكن العامة المغلقة الا ان هناك موضوعين وهما:
1- يسمح القانون بتحصيص اماكن معزولة للمدحنين ضمن الاماكن المقفلة الا انه لم يتقدم الكثير لهذا الطلب بتخصيص امكاكن للمدخنين ضمن الاماكن العامة المغلقة

2-مقاهي الشيشة لا يطبق بها القانون رغم ان القانون يشملها باعتبارها اماكن عامة مغلقة","يحظرالقانون التدخين في جميع الماكن العامة المغلقة الا ان هناك موضوعين وهما:
1- يسمح القانون بتحصيص اماكن معزولة للمدحنين ضمن الاماكن المقفلة الا انه لم يتقدم الكثير لهذا الطلب بتخصيص امكاكن للمدخنين ضمن الاماكن العامة المغلقة

2-مقاهي الشيشة لا يطبق بها القانون رغم ان القانون يشملها باعتبارها اماكن عامة مغلقة","In the year 2010 laws banning smoking in public places have been issued and there are also regulations applied in Bsttina shisha shops.","WHO Eastern Mediterranean Region"
"119","Pakistan","Tobacco Control Cell is coordinating with provincial and district governments to make public places smoke-free. Letters have been sent to Provincial CMs, all Federal Secretaries and provincial Chief Secretaries to ensure enforcement of laws.

Letter has been sent to Governor, State Bank of Pakistan to make all banks smoke-free.

Islamabad has been declared first Smoke-free city. Public Parks, Health and Educational Institutions are completely smoke-free. Regarding enforcement, more than 1000 cases have been registered against the violators of TC laws (violations at public places) across Pakistan.

In order to protect youth from epidemic of Sheesha smoking and exposure to tobacco smoke, Government of Pakistan banned import of Sheesha (tobacco and non-tobacco) and related substances.","Tobacco Control Cell is coordinating with provincial and district governments to make public places smoke-free. Islamabad has been declared first Smoke-free city. Public Parks, Health and Educational Institutions are completely smoke-free. Regarding enforcement, more than 800 cases have been registered against the violators of TC laws (violations at public places) across Pakistan.","Pakistan has promulgated “Prohibition of Smoking and Protection of Non-Smoker''s Health Ordinance 2002”. Subsequently an SRO (KE 51-2009) has been issued declaring all places of public work or use listed in Section 3 of the Ordinance as Smoke Free. Pakistan has enforced the law to protect people from exposure to tobacco smoke. Awareness of authorized persons about hazards second hand tobacco was raised through development printing and dissemination of Information Education and Communication materials. More than 175000 units of IEC materials were disseminated among different segments of society. Awarness materials targetting non-smokers to protect their right to breathe in clean air have also been disseminated. Signboards at public places have been installed. Capacity of authorized persons under TC laws was built at federal provincial and district level. More than 200 sessions were conducted in which about 8000 officers were trained. This activity supported the enforcement of TC laws at public places.","WHO Eastern Mediterranean Region"
"120","Palau","RPPL 8-27 came into effect in February, 2012.  In general, there is good compliance with the smoke free provisions of the law.  Enforcement training took place in May 2013.","RPPL 8-27 came into effect in February, 2012.  In general, there is good compliance with the smoke free provisions of the law.  Enforcement training took place in May 2013.","RPPL 8-27 came into effect in February 2012. In general there is good compliance with the smoke free provisions of the law. Enforcement training took place in May 2013.","WHO Western Pacific Region"
