"","Party","2018","2016","2014","Region"
"103","Mexico","La carga del IEPS de tabacos labrados se ha incrementado significativamente a los largo de los últimos 14 años, desde 2004, siendo el último ajuste en 2011.
•	En 2007 la tasa ad valorem aumentó de 110 a 140%; y 10 puntos porcentuales en cada uno de los años siguientes, para ubicarse en 160% a partir de 2009.
•	En 2010 se incorporó una cuota específica de 80 centavos por cajetilla de 20 unidades; la cual se incrementó a $7 por cajetilla de 20 unidades a partir de 2011.

El 27 de febrero de 2014 el Gobierno Federal de México suscribió un Acuerdo de Certidumbre Tributaria, con el cual se establecieron tres directrices principales: 1) No proponer nuevos impuestos; 2) No aumentar las tasas de los impuestos existentes y 3) No reducir o eliminar los beneficios fiscales ni las exenciones existentes. Por lo tanto, no se ha incrementado la carga fiscal de los productos del tabaco.","EL gobierno de México suscribió un Acuerdo de Certidumbre Tributaria el 27 de febrero de 2014, con el cual se establecieron tres directrices principales: 1) No proponer nuevos impuestos; 2) No aumentar las tasas de los impuestos existentes y 3) No reducir o eliminar los beneficios fiscales ni las exenciones existentes. Por lo tanto, no se ha podido incrementar la tasa impositiva, ni indexar la actual a indicadores económicos de inflación.","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Federated States of Micronesia with its four states have different tobacco sales tax and some of the states had increased the tobacco tax.","Federated States of Micronesia with its four states have different tobacco sales tax and some of the states had increased the tobacco tax.","FSM Congress ratified the FCTC in 2005. The tax policy mandated that every other year after 2005 an increase of $.005 will be charged per cigarette. Our recent draft bill to increase the importation tax on all tobacco products to FSM is under review.","WHO Western Pacific Region"
"105","Mongolia","Law on Excise Tax revised  and approved by Parliament in 2017 and tax increased 10% in 2018, will increase 5% in 2019, 5% in 2020.","Report not provided","Law on Excise Tax revised in 2012 and tax increased","WHO Western Pacific Region"
"106","Montenegro","The policy of price and tax policy were adopted, but not in line with the achievement of health goals, because resources received from tax policy are not used for treatment of diseases caused by tobacco use. Specifically, the funds that are raised on the basis of price increases and excise duties on tobacco products, do not impact directly on the health needs of the population, or to meet the health needs resulting from the consumption of tobacco products","The policy of price and tax policy were adopted, but not in line with the achievement of health goals, because resources received from tax policy are not used for treatment of diseases caused by tobacco use. Specifically, the funds that are raised on the basis of price increases and excise duties on tobacco products, do not impact directly on the health needs of the population, or to meet the health needs resulting from the consumption of tobacco products","Answer not provided","WHO European Region"
"107","Myanmar","The tax rate on cigar, pipe tobacco and betel preparations became increased in 2017 (60% in 2016 and 80% in 2017), but the tax structure became complicated for cigarettes and cheroots (4 tiers for cigarettes and 2 tiers for cheroots).","The tax rate of tobacco products became increased since 2012, April. Previously, the tax rates were 75% for cigarettes, 10% for cheroots, 20% for cigar and 25% for smokeless tobacco. Since 2012, April, it became increased to 100% for cigarettes and 50% for other tobacco products. The prices of tobacco products became slightly increased. Since April, 2015, the government further increases the tax rates to 120% for cigarettes and 60% for other tobacco products.","The tax rate of tobacco products became increased since 2012 April. Previously the tax rates were 75% for cigarettes 10% for cheroots 20% for cigar and 25% for smokeless tobacco. Since 2012 April it became increased to 100% for cigarettes and 50% for other tobacco products. The prices of tobacco products became slightly increased.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","in 2014, increased import duty on tobacco
200 cigarettes limit for duty free import","Report not provided","WHO Western Pacific Region"
"110","Nepal","Every year, Govt. of Nepals Inland Revenue Department  reviews tobacco product taxes along with all other taxes, during budget preparation and increases as agreed by the high level govt committees. However, the current tobacco product tax is minimal, annual increase is also nominal and is not as per international standard.","Report not provided","Tax in tobacco products is very minimal and is not as per international standard.","WHO South-East Asia Region"
"111","Netherlands","N.A.","Excise duty increased but not specifically to reduce the demand for Tobacco.","Taxation rate increased January 1 2013 (35 cents/19 cigarettes and 60 cents/40 gram of other smoking tobacco).
We have implemented the restrictions of Directive 2008/118/EU article 32-3-a (within the EU) and Directive 2007/74/EU article 8-1-a (EU-third country).","WHO European Region"
"112","New Zealand","Tobacco tax increases of 10% plus the Consumer Price Index component (which commenced in 2010) have continued in 2017 and 2018.","Tobacco tax increases of 10% plus the Consumer Price Index component have continued in 2015 and 2016

From 1 November 2014 the duty-free allowance fell from 200 cigarettes to 50 cigarettes. In addition, and also from 1 November 2014, tobacco was removed from the gift concession that currently allows gifts sent from overseas to be free of duty and GST when they arrive in New Zealand, providing they exceed no more than $110 in total value.  This meant that all gifts of tobacco products sent to New Zealand are now subject to excise duty and GST.","Two further 10% increases in the tax excise (1 January 2013 and 1 January 2014) followed the three increases reported between April 2010 and January 2012. .","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Two days Technical Working Group workshop on tobacco taxation in Nigeria held in Nov 2017 to adopt price and tax measures to reduce the demand for tobacco;
Communique issued at the end of the workshop;
Administrative process commenced.","Answer not provided","Answer not provided","WHO African Region"
"116","Niue","Report not provided","Report not provided","Retailers tend to increase their prices of selling manufactured tobacco by at least a $1 every year","WHO Western Pacific Region"
"117","Norway","Answer not provided","Since 1 July 2014, travellers can replace the tobacco tax free quota with 1.5 litres of either wine or beer.","Answer not provided","WHO European Region"
"118","Oman","فرض الضرائب 100% من قيمة الشراء ومسموح بإدخال 400 سيجارة في المنافذ.

وسوف ترفع الضرائب المقطوعه على التبغ من يونيو 2018
كما هو مرفق في الملف","فرض الضرائب 100% من قيمة الشراء ومسموح بإدخال 400 سيجارة في المنافذ.

وسوف ترفع الضرائب المقطوعه على التبغ من ابريل 2016","Taxing 100% of the purchase value and audible introduction of 400 cigarettes at ports","WHO Eastern Mediterranean Region"
"119","Pakistan","In Federal Budgets 2015-16 & 2016-17, this Ministry made recommendations to Ministry of Finance/Federal Board of Revenue (FBR). Resultantly, there was an increase of 40.3% in FED on cigarette packs (44.77% on lower slab and 35.89% on upper slabs respectively).
In Finance Bill, 2017, FED on upper and lower slabs was increased from Rs.74.10 to Rs.74.80 and Rs.32.98 to Rs. 33.40 respectively. Parallel to this, a new slab with reduction in FED (i.e. Rs.16) has been created. This resulted in decrease in consumer prices of the most sold brands from Rs.72 to Rs.48. 
This Ministry has evaluated the relevant impact of current tax structure on the revenue growth and growth in production of cigarettes and requested the FBR / Finance to withdraw the 3rd slab.","Answer not provided","Answer not provided","WHO Eastern Mediterranean Region"
"120","Palau","In 2016, Palau’s President approved legislation RPPL 9-57 that allocates 10% of taxes on tobacco and alcohol to non-communicable disease prevention, 10% of the annual tobacco excise tax revenues and 10% of taxes on alcohol to fund healthcare coverage subscription costs for citizens who are not working and are at least 60 years of age or disabled.  Also, the provision of the tax law (RPPL 9-15 regarding the prohibition on duty free sales to international travelers) is now being enforced.","As mentioned,  on February 17, 2016, Palau’s President approved legislation RPPL 9-57 that allocates 10% of taxes on tobacco and alcohol to non-communicable disease prevention, 10% of the annual tobacco excise tax revenues and 10% of taxes on alcohol to fund healthcare coverage subscription costs for citizens who are not working and are at least 60 years of age or disabled.  Also, the provision of the tax law (RPPL 9-15 regarding the prohibition on duty free sales to international travelers) is now being enforced.","Effective 01 January 2014 per RPPL 9-15 (see Annex) “a person arriving in the Republic by common carrier may import into Palau free of taxation under subsection (a) one of the following; one opened pack of cigarettes one cigar not exceeding 15 grams; or up to fifteen grams of loose tobacco chewing tobacco or pipe tobacco in an opened package” Section 27 of the legislation stipulates that “no person or entity is exempt from the tobacco excise tax. Any tax exemption enacted prior to the effective date of this section shall not be construed to create an exemption to the tobacco excise tax.”","WHO Western Pacific Region"
"121","Panama","Hasta octubre de 2009 sólo los cigarrillos pagaban el impuesto selectivo al consumo de productos de tabaco. Con la modificación al Código Fiscal mediante la Ley 69 de noviembre de 2009 de equiparaciones, se aplicaron impuestos a todos los productos de tabaco en  la siguiente forma:
Artículo 32. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas, con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos, habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.

A partir de septiembre de 2009, el 50% de lo recaudado en el ISC se distribuye así: 40% para el Instituto Oncológico Nacional, 40% para el Ministerio de Salud para desarrollar actividades de prevención y tratamiento de enfermedades asociadas con el consumo de tabaco y un 20% para la Autoridad Nacional de Aduanas con la finalidad de desarrollar actividades de prevención y persecución del contrabando de productos derivados del tabaco.

A la fecha los dineros asignados al MINSA  se transfiere mes a mes a una subcuenta bancaria, que se manejan financieramente por lo cual pueden seguirse utilizando los recursos de una vigencia fiscal a otra, invirtiéndose principalmente en los siguientes rubros: 

1. Promoción de la Salud: financiamiento de acciones orientadas a disminuir el consumo y la exposición al humo de tabaco de segunda mano (EHTSM), relación del tabaco y de la EHTSM con las enfermedades crónicas y otras patologías asociadas al tabaco. 
2. Fortalecimiento de Estrategias para la Implementación del CMCT
3. Desarrollo de Capacidades para el Control de Tabaco 
4. Fortalecimiento de la vigilancia y control del CMCT y legislación nacional
5. Cooperación Internacional, Cumplimiento de Obligaciones con el CMCT e Investigación
6. Apoyo al Diagnóstico y Tratamiento
    Apoyo al Diagnóstico: Insumos de Laboratorio
    Apoyo al Diagnóstico: Equipos Biomédicos y de Oficina
7. Tratamiento Farmacológico: Cesación y Enfermedades Crónicas

Se mantiene la exigencia a las comercializadoras de productos de tabaco en puntos de venta como los aeropuertos internacionales y puertos marítimos que cuentan con servicios de dutty free de cumplir con las medidas de prohibición de la publicidad, promoción y patrocinio de productos de tabaco, como también exigir a los pasajeros la presentación de los pases de abordar, al momento de la compra, sin los cuales no se puede hacer la venta. 

No se pueden dispensar más de dos cartones de cigarrillo por viajero. Todas las promociones se han prohibido y la publicidad ha sido removida de los puntos de venta de las operadoras de dutty free con que cuenta el país.  Al igual que en el resto de los puntos de venta en el país, los productos no se pueden exhibir y se colocan en gabinetes con vidrios ahumados oscuros a fin de que se cumpla con el decreto Ejecutivo 611 de 2010.

El artículo 57 de la Ley 49 de 2009, modifica el artículo 17 de la Ley 13 de 2008, indicando que se prohibe la venta de productos de tabaco en los establecimientos comerciales o negocios ubicados en las zonas libres terrestres que se encuentran en las fronteras del país.

A mediados del año 2017, se realizó una incautación masiva de cigarrillos en el dutty free del Aeropuerto Internacional de Tocumen por incumplimiento de la prohibición total de publicidad, promoción y patrocinio de productos de tabaco.

Detalles del Uso de los impuestos en la presentación. Impuesto del Tabaco en Panamá. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Hasta octubre de 2009 sólo los cigarrillos pagaban impuestos. Con la modificación al Código Fiscal mediante la Ley 69 de noviembre de 2009 de equiparaciones, se aplicaron impuestos a todos los productos de tabaco en  la siguiente forma:
Artículo 32. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas, con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos, habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.

A partir de septiembre de 2009, el 50% de lo recaudado en el ISC se distribuye así: 40% para el Instituto Oncológico Nacional, 40% para el Ministerio de Salud para desarrollar actividades de prevención y tratamiento de enfermedades asociadas con el consumo de tabaco y un 20% para la Autoridad Nacional de Aduanas con la finalidad de desarrollar actividades de prevención y persecución del contrabando de productos derivados del tabaco.

A la fecha los dineros asignados al MINSA  se transfiere mes a mes a una subcuenta bancaria y se manejan financieramente por lo cual pueden seguirse utilizando de una vigencia fiscal a otra, invirtiéndose principalmente en los siguientes rubros: 

1. Promoción de la Salud: financiamiento de acciones orientadas a disminuir el consumo y la exposición al humo de tabaco de segunda mano (EHTSM), relación del tabaco y de la EHTSM con las enfermedades crónicas y otras patologías asociadas al tabaco. 
2. Fortalecimiento de Estrategias para la Implementación del CMCT
3. Desarrollo de Capacidades para el Control de Tabaco 
4. Fortalecimiento de la vigilancia y control del CMCT y legislación nacional
5. Cooperación Internacional, Cumplimiento de Obligaciones con el CMCT e Investigación
6. Apoyo al Diagnóstico y Tratamiento
    Apoyo al Diagnóstico: Insumos de Laboratorio
    Apoyo al Diagnóstico: Equipos Biomédicos y de Oficina
7. Tratamiento Farmacológico: Cesación y Enfermedades Crónicas

Se mantiene la exigencia a las comercializadoras de productos de tabaco en puntos de venta como los aeropuertos internacionales y puertos marítimos que cuentan con servicios de dutty free de cumplir con las medidas de prohibición de la publicidad, promoción y patrocinio de productos de tabaco, como también exigir a los pasajeros la presentación de los pases de abordar, al momento de la compra, sin los cuales no se puede hacer la venta. No se pueden dispensar más de dos cartones de cigarrillo por viajero. Todas las promociones se han prohibido y la publicidad ha sido removida de los puntos de venta de las operadoras de dutty free con que cuenta el país.  Al igual que en el resto de los puntos de venta en el país, los productos no se pueden exhibir y se colocan en gabinetes con vidrios ahumados oscuros a fin de que se cumpla con el decreto Ejecutivo 611 de 2010.

El artículo 57 de la Ley 49 de 2009, modifica el artículo 17 de la Ley 13 de 2008, indicando que se prohibe la venta de productos de tabaco en los establecimientos comerciales o negocios ubicados en las zonas libres terrestres que se encuentran en las fronteras del país.

Detalles del Uso de los impuestos en la presentación. Impuesto del Tabaco en Panamá. http://www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm","Hasta octubre de 2009 sólo los cigarrillos pagaban impuestos. Con la modificación al Código Fiscal mediante la Ley 69 de noviembre de 2009 de equiparaciones. se aplicaron impuestos a todos los productos de tabaco en la siguiente forma:
Artículo 32. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas. con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos. habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
A partir de septiembre de 2009. el 50% de lo recaudado en el ISC se distribuye así: 40% para el Instituto Oncológico Nacional. 40% para el Ministerio de Salud para desarrollar actividades de prevención y tratamiento de enfermedades asociadas con el consumo de tabaco y un 20% para la Autoridad Nacional de Aduanas con la finalidad de desarrollar actividades de prevención y persecución del contrabando de productos derivados del tabaco.
A la fecha los dineros asignados al MINSA se transfiere mes a mes a una subcuenta bancaria y se manejan financieramente por lo cual pueden seguirse utilizando de una vigencia fiscal a otra. invirtiéndose principalmente en los siguientes rubros. 

Se mantiene la exigencia a las comercializadoras de productos de tabaco en puntos de venta como los aeropuertos internacionales. puertos marítimos y terrestres que cuentan con servicios de dutty free cumplir con las medidas de prohibición de la publicidad. promoción y patrocinio de productos de tabaco. como también exigir a los pasajeros la presentación de los pases de abordar. al momento de la compra. sin los cuales no se puede hacer la venta. No se pueden dispensar más de dos cartones de cigarrillo por viajero. Todas las promociones se han prohibido y la publicidad ha sido removida de los puntos de venta de las operadoras de dutty free con que cuenta el país. Al igual que en el resto de los puntos de venta en el país. los productos no se pueden exhibir y se colocan en gabinetes con vidrios ahumados oscuros a fin de que se cumpla con el decreto Ejecutivo 611 de 2010","WHO Region of the Americas"
"122","Papua New Guinea","Application of Tobacco Tax is in the process of discussion with the Finance Department. Finance Department will take on this however, did not agree that the portion will be paid to the Tobacco Control Fund for the purpose of implementing tobacco control program.","Application of Tobacco Tax is in the process of discussion with the Finance Department. Finance Department will take on this however, did not agree that the portion will be paid to the Tobacco Control Fund for the purpose of implementing tobacco control program.","Currently taxation is set by Treasury and Finance without specific regard to health benefits but the Department of Health is negotiating with Treasury and Finance to increase tobacco tax with the aim of reducing consumption and contributing to a public health tobacco control fund.","WHO Western Pacific Region"
"123","Paraguay","La Ley Nº 5538/15 y el Decreto Nº4694/15, por la cual se fijan las tasas del impuesto selectivo al consumo de tabaco, con un incremento  de 13% al 16%.","La Ley Nº 5538/15 y el Decreto Nº4694/15, por la cual se fijan las tasas del impuesto selectivo al consumo de tabaco de 13% al 16%.","La ley 4045/10 ha provocado un ligero aumento del impuesto selectivo al consumo de productos de tabaco. del 12% al 13%..","WHO Region of the Americas"
"124","Peru","El Ministerio de Economía y Finanzas (MEF) elevó el Impuesto Selectivo al Consumo (ISC) aplicable a los combustibles más contaminantes y a los cigarrillos, respectivamente, argumentando que busca reducir las externalidades negativas que estos productos generan a la salud de la población y al medio ambiente.    

 incremento el impuesto selectivo al consumo de S/ 0.06 a S/ 0.18 por cigarrillo - año 2016","Ha habido cambios en el esquema tributario, pues se incremento el impuesto selectivo al consumo de S/ 0.06 a S/ 0.18 por cigarrillo, a través del Decreto Supremo N° 112-2016-EF, el mismo que ha entrado en vigencia esta año.","No ha habido cambios en el esquema tributario aplicado al tabaco desde el año 2010. Sin embargo se adjunta normas vinculadas a cigarrillos. según nuestra competencia. En el caso del TUO. la aplicación del Impuesto Selectivo al Consumo (ISC) a los cigarrillos se encuentra desarrollada en el Título II.","WHO Region of the Americas"
"125","Philippines","Since the passage of RA 10351 or the Sin Tax Bill, the Department of Health (DOH) had received sin tax incremental revenues earmarked for health from the excise tax on alcohol and tobacco products. The DOH budget increased by almost three-fold, from Php 53 billion in 2013 to Php 148 billiion in 2017. Forty percent or Php 58.9 billion of the 2017 health budget is contributed by the Sin Tax.","Since the passage of the Sin tax Bill, the Department of Health (DOH) had received sin tax incremental revenues earmarked for health from the excise tax on alcohol and tobacco products. Department of Health budget increase by 57% in 2014 and is expected to increase by 63% in 2015 from the 2013 budget level.","Answer not provided","WHO Western Pacific Region"
"126","Poland","Answer not provided","The Polish fiscal policy in the field of excise duties on tobacco products takes into account the provisions of Article 6 of the WHO Framework Convention on Tobacco Control and the guidelines of the Act of 9 November 1995 on protection of health against the consequences of use of tobacco and tobacco products.
The structure of excise duties is an important factor in terms of limiting and even helping to stop smoking. Functioning in Poland since 2009, the specific and ad valorem excise duty rates system on cigarettes and smoking tobacco is proving to be an effective instrument in tobacco tax policy. Even in present situation when the excise duty rates (specific and ad valorem) on cigarettes and smoking tobacco has not been increased since period of time covered by previous questionnaire, the ad valorem excise duty rates (at an unchanged level of 31,41% of retail selling price) generate higher revenues because of systematic increases of retail selling prices of tobacco products over past two years.
The increasing retail selling prices constitute a major economic barrier for smokers, especially for young people, providing an incentive to reduce or even give up smoking. 
Also other measures aimed at reducing the consequences of smoking complement the excise duty system on tobacco products. One of such developments consists on allocating 0.5% of the excise duty perceived on tobacco products to combat the consequences of smoking.","The Polish fiscal policy in the field of excise duties on tobacco products takes into account the provisions of Article 6 of the WHO Framework Convention on Tobacco Control and the guidelines of the Act of 9 November 1995 on protection of health against the consequences of use of tobacco and tobacco products (OJ of 2010 No. 81 item 529 consolidated text). The excise duty on tobacco products and its annual increases are essential to reduce the popularity of tobacco use among adults and young people in Poland. The structure of excise duties is also an important factor in terms of limiting and even stopping smoking. Since 2009 in Poland is functioning the specific and ad valorem excise duty system on cigarettes and smoking tobacco. The increases of excise duty on these products are made by increasing the specific excise duty rate and by leaving the ad valorem excise duty rate at a fixed level. This policy is in line with the recommendations of the European Commission and the WHO. The excise duty increases and consequently the retail prices increases on tobacco products - introduced in 2012 and 2013 - are higher than the inflation rate. The increasing retail prices are a major economic barrier for smokers especially for young people providing an incentive to reduce or even give up smoking. The consequence of the increases is an annual ever higher decline in sales (in consumption) which is undoubtedly a positive development for the achievement of health objectives. The new regulation i.e. the excise duty on raw tobacco (tobacco leaves) introduced in 2013 has as a major goal to counter the illegal production and sales of tobacco products.","WHO European Region"
"127","Portugal","Taxes on tobacco products are applied over all tipes of tobacco products on a annual basis. These taxes were slithly  raised annualy.","Taxes on tobacco products are applied over all tipes of tobacco products on a annual bais. These taxes were slithly  raised annualy.

From 1st January 2016 internet sales and cross  border tobacco shopping is prohibited.

The Law 37/2007 of 14th August, modified by the Law 109/2015 of 26th  August, that entered into force on the 1st January 2016, establishes a smoking prohibition in all enclosed public places, schools, health services, work places, airports and public transport. However, there are some exceptions: it is possible to create smoking rooms in restaurants, pubs and bars, bingos and casinos, hotels, prisons, psychiatric hospitals and airports. These smoking rooms must have certain conditions: they should be totally enclosed and signalized, have a ventilation with a negative pressure of a minimum of 5 Pascal, no minors are allowed inside, no food or other services can be offered. In leisure establishments,  bingos, betting rooms and casinos it will be possible to create smoking areas of a maximum of 40% of  the gambling areas. 
Secondary legislation, from Health, Environment and Economy Ministers, needs yet  to be published, in order to specify other requirements for these smoking rooms.
However, the smoking areas or smoking rooms already in place on the 1st January 2016, that accomplish with the requirements of the previous tobacco law, can be allowed until 31 December 2020.","A moderate aggravation of taxation levels in all tobacco products with medium increases in all types of taxes (specific ad valorem and minimum excise duty) seem to have led to a decrease in consumption of major tobacco products.","WHO European Region"
"128","Qatar","-	Enforce stricter regulation on licensing and importation processes of tobacco industry in MoPH.
-	 Qatar is revising the taxation system to introduce  excise tax system which should at least 70% of retail price. That 
          can be implemented in addition to other types of taxes including the custom fees/tariff.","-	Enforce fees on licensing and importation processes of tobacco industry in MoPH.
-	 Qatar is thinking about implementing the excise tax system which should at least 70% of retail price. That can be implemented in addition to other types of taxes including the custom fees/tariff.","Answer not provided","WHO Eastern Mediterranean Region"
"129","Republic of Korea","*In order to impose similar tax level for all types of tobacco products, tax on the HTP using tobacco sticks(e.g. iQOS, Glo, lil), newly launched in domestic market since May 2017, has been increased up to 90% of tax imposed on cigarettes.
- Individual consumption tax: KRW 126 to KRW 529 per 20 sticks (Nov. 2017)
- Health Promotion Fund: KRW 438 to KRW 750 per 20 sticks (Dec. 2017)
- Tobacco excise tax: KRW 528 to KRW 897 per 20 sticks (Jan. 2018)","*The National Health Promotion Act amended in July 2014 to impose the Health Promotion Fund on diverse tobacco products including pipe tobacco, cigar, cut tobacco, waterpipe, chew, snuff and snus.

  *Increasing the share of the taxes in tobacco price from 62% to 73.7%, which led 80% increase in the retail tobacco price. (average price of a pack of cigarettes raised from KRW 2,500 to KRW 4,500, enforced in January 2015)

-The amount of manufactured cigarettes being carried out from the factory has reduced by 29.6% from 4.5 billion packs in 2014 to 3.2 billion packs in 2015. Sales volume of the cigarettes has also decreased by 23.7% from KRW 4.4 billion in 2014 to KRW 3.3 billion in 2015.

*As tobacco products have been excluded from tax-free shops (for international travellers after entering into the country) from January 2016, foreign tourists should pay tax including individual consumption tax and VAT when buying tobacco products.","Answer not provided","WHO Western Pacific Region"
"130","Republic of Moldova","From 2016 specific tobacco taxes increased gradually, for filtered cigarettes by 20%, for non-filtered by 120%. In 2017 were introduced minimum prices for cigarettes and in 2018 prices are almost double than in 2016","Answer not provided","Answer not provided","WHO European Region"
"131","Romania","Report not provided","Report not provided","Answer not provided","WHO European Region"
"132","Russian Federation","Report not provided","Установлены равные ставки акцизов для сигарет с фильтром и без фильтра, включая увеличение адвалорной и специфической ставок акцизов. Ежегодно повышается уровень акцизов на сигареты и папиросы. Согласно Налоговому кодексу Российской Федерации, минимальная ставка акцизов на сигареты составляет в 2016 г. – 1680 р. за 1000 штук, в 2017 - 1930 р. за 1000 штук. Минимальный уровень налогообложения сигарет в странах Евросоюза с 2014 г. составляет 90 евро за 1000 сигарет. Темпы роста акцизов в России составили 42% в 2014 г., 28% в 2015 г., 26% в 2014 г.","Excise taxes raised from 2012 to 2014 with 510-1040 rubles per 1000 cigarettes. However this increase is insufficient to achieve the target indicator the Concept of public policy to counter tobacco use in the 2010-2015 approved by the Government of the Russian Federation dated September 23 2010 No. 1563-r i.e. the average among member countries of the who European region (730 dollars per 1000 cigarettes in 2013 to 3900 roubles in 2015).","WHO European Region"
"133","Rwanda","Report not provided","Report not provided","Report not provided","WHO African Region"
"134","Saint Kitts and Nevis","Report not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"135","Saint Lucia","Taxes on tobacco products have increased to 63.5% ad valorem plus a specific tax per 1000 cigarettes or per kilogram based on the tobacco product.","Answer not provided","Report not provided","WHO Region of the Americas"
"136","Saint Vincent and the Grenadines","Report not provided","Report not provided","Report not provided","WHO Region of the Americas"
"137","Samoa","Limit of 1 carton of duty free cigarettes (10 packets of 20 sticks) for international travelers. Increase of Excise tax.","Limit of 1 carton of duty free cigarettes (10 packets of 20 sticks) for international travelers. Increase of Excise tax.","Report not provided","WHO Western Pacific Region"
"138","San Marino","In San Marino there are no international airports, ports or railway stations. No duty-free shops selling tobacco. On progress, see B84.","In San Marino there are no international airports, ports or railway stations. No duty-free shops selling tobacco. On progress, see B84.","Answer not provided","WHO European Region"
"139","Sao Tome and Principe","Answer not provided","Report not provided","With the aggravation of Fee-percentage and import of all tobacco products in 2009 the Gobierno has succeeded in reducing tobacco consumption due to rising prices","WHO African Region"
"140","Saudi Arabia","تم فرض ضريبة انتقائية على منتجات التبغ وقيمتها 100% وذلك في26 \5\2017 .","Recently, there is an increase of taxes 100% but it is not replaced by specific taxation. However, there is a royal permission to introduce specific taxes for tobacco products, thus it is not yet implemented .","1. Royal approval No. 7/5/748 to lift customs duties on tobacco and its derivatives to 50% instead of 30% and then lifted from 70% to 100% as of 1/7/1997. 
2. Address Royal No. 1237 on 10/1/valid 24/11/2012 is agreeing to a selective tax on tobacco and its derivatives
3. Higher fees are in the discussion stage with customs administrations.","WHO Eastern Mediterranean Region"
"141","Senegal","Le Sénégal a atteint depuis deux (2) le plafond fixé par lUEMOA qui est de 45 % pour la taxe daccise pour la cigarette.
Le nouveau projet des directives de lUEMOA pour changer la taxation a été élaboré et  le processus de validation est trés avancé.  Il y a un projet de directives préconisant un taux de taxation de 70 % et un système de taxation mixte. Le processus de validation de la directive est trés avancé.","Answer not provided","Nous sommes au Sénégal dans un système ad valorem multi tiers avec des taux différents. En 2013 le gouvernement a réduit la différence entre les taux de taxation : Les prémiums sont restés à 45% (plafond UEMOA) et les économiques sont passées de 20 à 40%. Cette réduction est très importante parce qu’elle tend à annihiler le phénomène de down switching.","WHO African Region"
