"","Party","2018","2016","2014","Region"
"71","Hungary","Report not provided","Minimum excise duties issued at cigars, cigarillos, 
Ad valorem taxation eliminated from cut tobacco taxation. 
The specific and minimum excise duties were increased in 2015 (+25,6% and +12,36%) above inflation. Meanwhile the ad valorem tax percentage of cigarette reduced with 6 points from 31 to 25","In relation to 2.8.1: 
2012. 
cigarette: 86.69%
fine cut smoking tobacco: 87.66%
other tobacco products: 76.10%
cigar. cigarillo: 49.76%
2013. 
cigarette: 80.98% 
fine cut smoking tobacco: 77.40%
other tobacco products: 61.48%
cigar. cigarillo: 49.76%
Trends: 
As it concerns cigarettes:
- the tax in proportion of price has been increased with 2.7% (to 9.5%)
- the quantitative tax has been increased with 33.7% 
- while the tax minimum with 43.8%.
As it concerns other tobacco products:
the tax minimum has been increased with 71.2% in the past two years. namely in 2011-2012.
The level of taxes has been modified/ has been increased (highly above the level of inflation rate) five times in 2011-2012. 
The level of VAT has been increased once. from 25% to 27%.","WHO European Region"
"72","Iceland","The VAT was lowered from 25.5% to 24%. The Specific tax was raised by 1.5%.
This leads to lower taxation on tobacco products for the last two years if inflation is taking into part. 
Retailers however have taken bigger share of the price and have done so for some years. Also recently for the fact that the icelandic krona have got stronger and therefore possibly better price for the tobacco products to buy from abroad.","The VAT was lowered from 25.5% to 24%. The Specific tax was raised by 1.5%.
This leads to lower taxation on tobacco products for the last two years if inflation is taking into part. 
Retailers however have taken bigger share of the price and have done so for some years. Also recently for the fact that the icelandic krona have got stronger and therefore possibly better price for the tobacco products to buy from abroad.","It has been increasingly raising over the past two years. The excise duty on cigarettes as been increased by about 24%. The excise duty on old traditional nose tobacco has been more than doubled.","WHO European Region"
"73","India","Report not provided","Excise tax has been increased progressively every year in the budget. However there is no increase in the rate of tax on Bidis since the last reporting instrument. In addition states have also imposed the VAT on tobacco products, which is being raised  each year.","Excise tax has been increased progressively every year in the budget for the year 2013-14 the excise on cigarettes was increased by 18%. in addition states have also imposed the VAT on tobacco products. which is being raised each year.","WHO South-East Asia Region"
"74","Iran (Islamic Republic of)","Specific Excise Tax is levied in the Budget law and is effective from 21 of March 2018 and is only for manufactured cigarettes
Other types of taxes has been ratified in the 6th National Five year development plan which has been implemented since 21th of March 2017","There has been a declining trend in taxation for tobacco products.","Answer not provided","WHO Eastern Mediterranean Region"
"75","Iraq","A great development on the tobacco taxes will be appear in next few days.","There is a great development on the subject of taxes on tobacco products and this may be appear in next few days.","The customs duties on tobacco products entering Iraq were raised at a rate ranging between 15-50% depending on the type of product as of 1/2/2014.","WHO Eastern Mediterranean Region"
"76","Ireland","In October 2016 there was a 50 cent price increase on 20 cigarettes and a pro rata increase on other tobacco products. In October 2017 there was a 50 cent increase on 20 cigarettes and a pro rata increase on other tobacco products and a further increase of 25 cent on a 30g pack of RYO tobacco.","On 1 May 2012 a minimum excise duty was introduced for cigarettes. The minimum excise duty on cigarettes is currently €307.61per thousand in respect of cigarettes sold by retail, if this amount is greater than the rate of tax calculated in accordance with the specific and ad valorem excise duty rate outlined in B83 above

Trends in taxation/changes in rates of excise duty on tobacco products are outlined here:
With regard to cigarettes for the period 16 Oct 2013 -14 Oct 2014
(a)	Specific excise duty: €241.83 per thousand together with Ad valorem excise duty of 8.72 per cent of the price at which the cigarettes are sold by retail. 
Or (b) €275.62 per thousand in respect of cigarettes sold by retail where the rate of tax would be less than that rate had the rate been calculated in accordance with paragraph (a).
And for the period 15 Oct 2014 -13 Oct 2015
(a) Specific excise duty: €255.69 per thousand together with Ad valorem excise duty of 8.85 per cent of the price at which the cigarettes are sold by retail. 
Or (b) €289.98 per thousand in respect of cigarettes sold by retail where the rate of tax would be less than that rate had the rate been calculated in accordance with paragraph (a).
And for the period 14 Oct 2015  –present  
(a) Specific excise duty: €271.96 per thousand together with Ad valorem excise duty of  9.20 per cent of the price at which the cigarettes are sold by retail. 
Or (b) €307.61per thousand in respect of cigarettes sold by retail where the rate of tax would be less than that rate had the rate been calculated in accordance with paragraph (a).
	16 Oct 13-14 Oct 2014	15 Oct 14 -13 Oct 2015	14 Oct 15 -present
Cigars	€271.337 per kilogram	€295.350 per kilogram	€315.359 per kilogram
Fine cut Tobacco for rolling cigarettes	€228.868 per kilogram	€273.177 per kilogram	€291.683 per kilogram
Other smoking tobacco	€188.243 per kilogram	€204.902 per kilogram	€218.783 per kilogram","Changes to the rates of excise duty on tobacco products since the last report are outlined in Annex 1.","WHO European Region"
"77","Israel","Report not provided","Report not provided","Report not provided","WHO European Region"
"78","Italy","The base rate for calculating excise duty on cigarettes has been increased from 58.7 to 59.1%, the rate of the specific component of the excise has been increased from 10% to 10,5%, the minimum tax charge (Excise duty + VAT) has been increased from  € 170,54 to € 175,54 per 1000 cigarettes; 
The minimum excise duty on fine cut tobacco for cigarettes was increased from 115 € / kg to 120 € per kg .
The minimum excise duty on cigarillos was increased from 25 € / kg to 30 € per kg .","From 1st August 2014: the base rate for calculating excise duty on cigarettes has been increased from 58.5% to 58.6% and the minimum excise duty has been fixed at € 126.80 per 1000 cigarettes; the minimum excise duty on fine cut tobacco for cigarettes was set at 108 € / kg.
From 1st January 2015 the base rate for calculating excise duty on cigarettes has been increased from 58.6 to 58.7%, the rate of the specific component of the excise has been increased from 7.5% to 10%, the ad valorem component has been calculated referring to WAP (not to MPPC) and has been introduced a minimum tax charge (Excise duty + VAT) of € 170 per 1000 cigarettes; 
The minimum excise duty on fine cut tobacco for cigarettes was increased from 108 € / kg to 115 € per kg .
For Cigars and cigarillos a minimum excise duty of 25 € per conventional Kg.","For all tobacco products in October 2013 VAT increased from 21% to 22% of retail selling price (vat excluded) or 18.03% of retail selling prices (vat included).
From January 2012 ad valorem excise of fine cut tobacco for cigarettes (RYO) increased from 56% to 58.5% of TIRSP","WHO European Region"
"79","Jamaica","Jamaica continues to increase tobacco taxes to bring us in compliance with FCTC Article 6. The increased tax on tobacco products is from $14 to $17 per stick over the past two years in which we have had two tax increases on cigarettes (tax periods 2015/2016 and 2016/2017)","There was an increase in taxes in 2015 by 14.5%  ($10.50 to $12.00 per stick)","There has been no increase in taxes for the past two years since January 2010.","WHO Region of the Americas"
"80","Japan","National and local tobacco tax will be raised by 3 yen per cigarette. The tax rate will be raised in three phases, by 1 yen per cigarette in each phase, starting from October 1, 2018. A new tax category will be created for heat-not-burn tobacco products and the taxation system will be revised in consideration of the product characteristics.

(fef.) https://www.mof.go.jp/tax_policy/tax_reform/index.html","Answer not provided","Answer not provided","WHO Western Pacific Region"
"81","Jordan","تم رفع   ضريبة المبيعات الخاصة مقطوعة من 482 فلس  عام 2017 الى 570  فلس عام 2018","تم رفع   ضريبة المبيعات الخاصة مقطوعة من 300 فلس  الى  420 فلس عام 2014 
والضريبة الخاصة  على المعسل من 300 فلس الى  450 فلس لكل 100 غم 
والتمباك من  300 فلس  لتصبح  1000 فلس لكل 100 غم","Answer not provided","WHO Eastern Mediterranean Region"
"82","Kazakhstan","","Report not provided","In accordance with the Tax Code from 1 January 2011 a uniform rate of excise on tobacco and January 1 2011 through 2013 was their annual 25% increase.","WHO European Region"
"83","Kenya","Answer not provided","Answer not provided","The overall proportion of taxes in the Retail Selling Price is 52%. This has not been adjusted for inflation since June 2011. The tax structure is hybrid both Ad Valorem and Specific rates are applied","WHO African Region"
"84","Kiribati","Brief description of Taxation Policy: Applies a combination of exercise taxes and also Value added tax","Brief description of Taxation Policy: Applies a combination of exercise taxes and also Value added tax","Brief description of Taxation Policy: applies a combination of excise taxes and also value added tax","WHO Western Pacific Region"
"85","Kuwait","جاري العمل على استيفاء المتطلبات الدستورية لإقرار الضريبة الانتقائية على منتجات التبغ لتكون بنسبة 100% من سعر التجزئة.
أما بالنسبة لضريبة القيمة المضافة فإنه لم يتم إقرارها حتى الآن وهي في مرحلة الدراسة بين مجلس الوزراء ومجلس الأمة، وفي حال إقرارها سيكون تنفيذها على منتجات التبغ بالإضافة للضريبة الانتقائية.","The decision on specific tax added to the custom tax has been agreed upon but not yet impemented","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","За 2011-2014 годы ставки АН были увеличены 4 раза, что привело к 5 кратному увеличению дохода Государства в 2014 году, с 1 июля 2014 года единственный производитель сигарет ОАО ""Реемстма Кыргызстан"" был закрыт.  Однако в 2014 году увеличился импорт сигарет от 4 499,4 млн. штук до 7 265,2 млн. штук. Внутреннее производство - 507 млн штук сигарет, а экспорт 645 млн. штук сигарет, имело место также ре-экспорт сигарет.  
С 1 июня 2015 г.  был переход только на специфическое налогообложение, при этом ставки АН на сигареты (и сигар) увеличены более чем в 2 раза по сравнению с 2014 годом, что привело (по предварительным данным Национального статистического комитета КР  за 2015 год) к  уменьшению Импорта от 7 265,2 млн. штук  в 2014 году до 4 268 млн. штук сигарет (сигар) в 2015 году, при этом ре-экспорт   составил 904,1 млн. штук сигарет(сигар), при производстве - 0,0 штук. 
Однако, надо учесть следующий момент: Кыргызская Республика вступила в Евразийский экономический союз (ЕАЭС) в 2015 году, таможенные границы Кыргызстана для 4-х остальных государств- членов ЕАЭС открыты, и возможно определенная часть Импорта сигарет остается не учтенным.","In relation to 2.8.1 :
Excise Tax - 22%. VAT- 12% . Total Tax- 34% for the most popular import cigarette with filter;
Excise Tax - 33.5% - VAT- 12% . Total Tax- 45.5% for the most popular domestic cigarette with filter;
Excise Tax - 5% - VAT- 12% . Total Tax- 17% for the most popular Domestic cigarette without filter;
In accordance with the Law of the Kyrgyz Republic dated July 30. 2013 ? 165 excise tax on filtered cigarettes compared to the year 2013 in 2014 increased by 2 times. in 2015 - 2.5 times in 2016 and 3.2-fold on unfiltered cigarettes by 1.5 times in 2014-2015. and 5 times in 2016. on cigars over 130 times on other tobacco more than 70 times higher (5 soms per 1 kg in 2012 to 368 soms per kg in 2014. with the 2016 transition to the specific tax.
The tax rates. including forthcoming changes. are as follows 
Cigarettes with filter. specific and ad valorem combined: not less than 360 soms per 1000 pieces or 280 soms per 1000 pieces + 8%. In 2015. the corresponding amounts will increase to 450 soms. or 350 soms + 8% per 1000 pieces. In 2016. the rate of the specific tax will be 580 soms per 1000 pieces and no ad valorem will be applied.
For the cigarettes without filter. the rates applicable in 2014-2015 are : not less than 30 soms per 1000 pieces or 8 soms per 1000 pieces + 4%. In 2016. only specific tax will be applied at a rate of 100 soms per 1000 pieces. 
For cigars. the rate applicable in 2014-2016 is 40 soms per piece.
For cigarillos. the specific rate applicable is 500 soms per 1000 pieces.
For other tobacco. the specific rate applied is 368 soms per 1 kg.","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","As specified in point 3.8.3, Excise duty for cigarettes consist of two parts – specific rate and percentage rate. As well, there is set a minimum level of excise duty per 1000 cigarettes.  Trend in taxation are - specific excise duty rate for cigarettes is increased, the percentage rate- reduced.  The minimum level of excise duty per 1000 cigarettes is increased. For other tobacco products apply a specific rate who has trend increase.","As specified in point 2.8.3., Excise duty on cigarettes consists of 2 parts- specific rate and percentage rate and the minimum level of excise duty is applied for cigarettes (as of 1st January 2014- 79.86 EUR per 1000 pieces; as of 1st July 2014- 85.6 EUR per 1000 pieces, as of 1st July 2015- 89.8 EUR per 1000 pieces. Specific rate and minimum level of excise duty for cigarettes are increased, the percentage rate- reduced).","Amendments to the Excise tax law were passed in 2011 and 2013 that foresee the increase of tax rates in the next years for all tobacco products but especially for cigarettes in order to meet EU requirements.
Excise tax on cigarettes: 

01.01.
2014.
01.07.
2014.
01.07.
2015.
01.07.
2016.
01.07.
2017
01.07.
2018

Minimum excise tax per 1000 cigarettes in EUR
79.68
85.60
89.80
93.70
97.00
100.00

Cigarettes:

Specific rate per 1000 pieces
39.84
51.80
54.20
56.20
58.20
60.00

Per cent of maximum retail selling price
33.5
25.0
25.0
25.0
25.0
25.0

 Excise tax on other tobacco products: 

01.01.
2014.
01.01.
2016.
01.01.
2018.

Cigars and cigarillos per 1000 pieces
39.84
42.69
45.00

 Tobacco for smoking per 1 kg:

Fine-cut tobacco 
55.49
55.49
60

Other smoking tobacco 
55.49
55.49
60","WHO European Region"
"89","Lebanon","No change","No change","Answer not provided","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Taxation percentage sourced from the Country report on the global tobacco epidemic, 2017.","Taxation percentage sourced from the Country report on the global tobacco epidemic, 2017.","Report not provided","WHO African Region"
"92","Libya","تم تخفيض الضرائب مند عام 2011   مع ضعف تنفيذ التشريعات المقررة الأخرى","تم تخفيض الضرائب مند عام 2011 مع ضعف تنفيذ التشريعات المقررة الأخرى","Taxes have been reduced since 2011 with the weak implementation of other planned legislation.","WHO Eastern Mediterranean Region"
"93","Lithuania","Since 2016  there was a consistent increase in excise duties on tobacco products (2016-2018 excise duties were incresed 3 times). Excise duties, valid from 2018-03-01:
Cigarettes: specific element — EUR 59 and ad valorem rate — 25%, but the overall excise duty shall not be less than EUR 96 per 1000 cigarettes; 
Cigars and cigarillos: 	EUR 37 per kg of product; 
Smoking tobacco: 	EUR 60,24 per kg of product.","For smoking tobacco Standart 21 percent VAT rate is applied.
1. In order to implement EU acquis requirements in respect of cigarettes, the excise duty rate was increased gradually from 2012 by 5 percent (in order to avoid substitution effect in respect of cigarettes as well it was increased excise duty rate for cigars and cigarillos by 5 percent).
2.In order to implement EU acquis requirements excise duty rate for other smoking tobacco was increased from 2015.","21 percent VAT rate is applied for the smoking tobacco products. Also excise duties are applied for the smoking tobacco products. For more detailed information on the taxation please use the European Commission website: http://ec.europa.eu/taxation_customs/resources/documents/taxation/excise_duties/tobacco_products/rates/excise_duties-part_iii_tobacco_en.pdf
Over the past two years the excise duty rate for tobacco products was increased as follows: 
For cigarettes from 2012-03-01 the specific excise duty rate was increased from LTL 132 till LTL 140 and the minimum requirement- from LTL 221 till 232 per 1000 cigarettes from 2013-03-01 the specific excise duty rate was increased from LTL 140 till LTL 148 and the minimum requirement - from LTL 232 till LTL 244. For cigars and cigarillos: from 2012-03-01 - excise duty rate was increased from LTL 80 till LTL 84 per kilogram of the product from 2013-03-01 excise duty rate was increased from LTL 84 till LTL 88 per kilogram of the product. 
For other smoking tobacco: from 2013-01-01 excise duty rate was increased from LTL 139 till LTL 163 per kilogram of the product.","WHO European Region"
"94","Luxembourg","Taux vers la hausse","Answer not provided","Augmentation annuelle","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","En relation de 2.8.1 : Plus de 60% soit 73.50% (données d’après la structure de prix de cigarettes validée par l’administration en 2013 : prix TTC (ventes au détail)= 1950 Ar DA= 845 TSJS (Taxe Spécial pour les Jeuneuses et Sports)= 6ar TVA= 325) 
En relation de 2.8.3 : Tabac à fumer même contenant des succédanés de tabac en toute proportion et les tabacs « homogénéisés ou reconstitués sont exonéré du DA.
Tendance : une révision à la hausse du Taux d’imposition opérée en matière de Droit d’accises (DA) de 250% à 325% .","WHO African Region"
"96","Malaysia","No change at the tax rate for tobacco products for the past 2 years.","Answer not provided","The excise tax for cigarettes has been increased from RM 0.22 per stick (2010) to RM 0.25 per stick (2013). Cigarette taxes increase from 48% (2011) to 53% (2013) of retail price.","WHO Western Pacific Region"
"97","Maldives","-Effective April 2015, Specific Tax on Cigarettes increased from MVR 0.90 per stick to MVR 1.25 per stick (38.88%)
-Effective April 2015, Specific Tax on all other tobacco products (other than cigarettes) increased from 150% of CIF to 200% of CIF (33.33%)
-Maldives continues to levy Specific Tax (as above) as the only tax applicable on tobacco products.","-Effective April 2015, Specific Tax on Cigarettes increased from MVR 0.90 per stick to MVR 1.25 per stick (38.88%)
-Effective April 2015, Specific Tax on all other tobacco products (other than cigarettes) increased from 150% of CIF to 200% of CIF (33.33%)
-Maldives continues to levy Specific Tax (as above) as the only tax applicable on tobacco products.","Answer not provided","WHO South-East Asia Region"
"98","Mali","La tendance est à la hausse depuis la présentation du dernier rapport","La tendance est à la hausse depuis la présentation du dernier rapport","Voir annexe 2 pour les informations détailles pour les autres produits du tabac.","WHO African Region"
"99","Malta","Excise Duty has increased each year for 2016 & 2017, for all tobacco products. VAT and Import Duty have remained the same.","Excise Duty has increased each year, for 2014 & 2015, for all tobacco products. VAT and Import Duty have remained the same.","2.8.1: The Excise Section of the Customs Department is familiar only with the Retail Price of CIGARETTES since it is necessary to calculate the Excise Duty.
	Years 2011 2012 2013
01/01/2011-14/11/2011 - Excise Duty & VAT as a proportion to Retail Price of cigarettes (€210/1000) of MPPC = 75.58% 
15/11/2011-28/02/2013 - Excise Duty & VAT as a proportion to Retail Price of cigarettes (€220/1000) of MPPC = 75.25%  
01/03/2013-08/04/2013 - Excise Duty & VAT as a proportion to Retail Price of cigarettes (€225/1000) of MPPC = 74.46%
09/04/2013-04/11/2013 - Excise Duty & VAT as a proportion to Retail Price of cigarettes (€235/1000) of MPPC = 75.36%
05/11/2013-31/12/2013 - Excise Duty & VAT as a proportion to Retail Price of cigarettes (€250/1000) of MPPC = 75.26% 
2.8.2: Types of taxes applied:
Specific tax only: On cigars & cigarillos (per 1000 units); On Fine Cut Tobacco (per Kg); On Pipe Tobacco (per Kg) 
Combination of ad valorem and specific excise: on cigarettes
2.8.3: For rates see Annex 1.","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","RMI has minimal taxes on tobacco products and they have not been raised in line with cost-of-living increases; there are indications that this minimal level was even decreased for a period. Import excise is currently US$ 1 per pack of 20 cigarettes or 151% of import cost for cigars. For other tobacco products such as tinned leaf tobacco excise is US$ 2.75 per 34.2 gram unit.","WHO Western Pacific Region"
"101","Mauritania","Augmentation progressive, mais avec un impact limité sur le prix de vente","Answer not provided","Answer not provided","WHO African Region"
"102","Mauritius","The trends in taxation for tobacco products are as follows:
                                                                      CIGARETTES
As from                                        Date                             Rate (Rs/1000 sticks)
Budget 2017                              09.06.2017                               5 111 
Budget 2016                              30.07.2016                               4 646    
  CIGARILLOS
As from                                        Date                             Rate (Rs/1000 sticks)
Budget 2017                              09.06.2017                              10,313
Budget 2016                              30.07.2016                              9,375","In 2014, there was a 5% increase in the excise duty while in 2015, there was no tax increase on tobacco products.","33%","WHO African Region"
"103","Mexico","La carga del IEPS de tabacos labrados se ha incrementado significativamente a los largo de los últimos 14 años, desde 2004, siendo el último ajuste en 2011.
•	En 2007 la tasa ad valorem aumentó de 110 a 140%; y 10 puntos porcentuales en cada uno de los años siguientes, para ubicarse en 160% a partir de 2009.
•	En 2010 se incorporó una cuota específica de 80 centavos por cajetilla de 20 unidades; la cual se incrementó a $7 por cajetilla de 20 unidades a partir de 2011.

El 27 de febrero de 2014 el Gobierno Federal en México suscribió un Acuerdo de Certidumbre Tributaria, con el cual se establecieron tres directrices principales: 1) No proponer nuevos impuestos; 2) No aumentar las tasas de los impuestos existentes y 3) No reducir o eliminar los beneficios fiscales ni las exenciones existentes. Por lo tanto, la carga fiscal sobre los productos del tabaco no se ha incrementado.","Se ha mantenido sin cambios desde 2013","Actualmente. el impuesto especial a los productos de tabaco en México (Impuesto Especial sobre Producción y Servicios. IEPS). es de 160% sobre el precio al detallista (componente ad valorem) más 0.35 pesos por cigarro o por 0.75 gramos (componente fijo o específico). El componente fijo del IEPS se introdujo en 2010. año en el cual fue de 0.04 pesos por cigarro o por 0.75 gramos. A partir de 2014. los puros y otros tabacos labrados hechos enteramente a mano están exentos del pago del componente fijo.","WHO Region of the Americas"
"104","Micronesia (Federated States of)","Importation is increased every other 2 years at .005 until 2017.","Importation is increased every other 2 years at .005 until 2017.","Starting in 2005 the importation tax per cigarette will increase by .005 every other year (2005 2007 2009 2011 2013 and 2015.) in 2012 the rate for cigarette is $ 0.40 per cigarette and was increased by $ 0.005 per cigarette in January 1 2013 or $0.45 per cigarette.","WHO Western Pacific Region"
"105","Mongolia","The excise tax of domestic and imported tobacco product  increased 10 percent  in 2018, by the law on excise taxation. Then 5 percent increase will be followed in 2019 and 2020.","Report not provided","The excise tax of domestic and imported tobacco products increased twice than 2011.","WHO Western Pacific Region"
"106","Montenegro","In accordance with EU regulations in this area, the Law on Amendmentsofo the Law on Excise, which is in force from August 1st 2017, there is a new excise calendar for period 2017-2020, which envisages an increase in the specific excise duty on cigarettes annual level.","Excise tax on cigarettes is paid as a specific excise tax determined per 1000 pieces and as proportional excise tax which is determined as a percentage of the retail price. In attachment is  excise calendar which prescribes  amount of specific and proportional excise tax on cigarettes for period from 2015 until 2019 year.
Specific excise tax on cigarettes from Article 47 of the Act is paid for 1,000 pieces, including:
1) from 1 November 2014 to 31 March 2015 in the amount of 19.00 euros,
2) from 1 April 2015 to 31 March 2016 in the amount of 20.00 euros,
3) from 1 April 2016 to 31 March 2017 in the amount of 22.00 euros,
4) from 1 April 2017 to 31 March 2018 in the amount of 24.00 euros,
5) from 1 April 2018 to 31 March 2019 in the amount of 26.00 euros.
(2) Ad valorem excise tax on cigarettes from Article 47 of the Act is paid from the retail price of cigarettes:
1) from 1 November 2014 to 31 March 2015 35%
2) from 1 April 2015 to 31 March 2016. 34%
3) from 1 April 2016 to 31 March 2017. 33%
4) from 1 April 2017 to 31 March 2018. 32%
5) from 1 April 2018 to 31 March 2019, 31%.
The excise tax on other tobacco products is paid per kilogram of those products, and is:
- For cigars and cigarillos -25.00 Euro
- For fine-cut tobacco -25.00 Euro
- For other smoking tobacco -25.00 Euro.","The current Law on Excise Tax (''Off. Gazette of Montenegro'' no. 65/01) is in force since 1th of April 2002 and by that Law it was introduced excise payments for three product groups: alcohol and alcoholic beverages tobacco and tobacco products and mineral oils their derivatives and substitutes and since 1th of April 2012. year in excise system of Montenegro were introduced two new excise products (coffee and carbonated water). Excise tax is levied on excisable goods produced in Montenegro and excise goods which are imported in Montenegro. In previous period there were multiple amendments of this Law which among other things were related to further adjustment of excise tax on cigarettes and other tobacco products with EU Council Directive 92/79 / EEC and 92/80
-Directive of the Council of the EU in 2011/64 on structure and rates of excise duty on tobacco produces. The Law is in conformity with the Directive.
Further harmonization of definition of tobacco products (cigarettes cigars and cigarillos fine cut tobacco and other smoking tobacco) with the relevant regulations in the EU is carried out and with the relevant Directive of Council of the EU 2011/64 on the structure and rates of excise duty on tobacco produces.

According to recent amendments of the Law on to the Excise Tax the specific excise tax on cigarettes have been increased from 15 € per 1000 pieces (0.30 € per pack) to € 17.50 (0.35 € per pack) and a proportional reduction in the rate from the current 36%  to 35% of the retail price of cigarettes in order to gradually approach a binding minimum amount of excise tax in the EU according to which the minimum amount of excise duty on cigarettes may not be less than the amount corresponding to 57% of the retail price of cigarettes in the most popular price range provided that the amount cannot be under 64 € / kg. Since 1st January 2014 mandatory minimum in the EU will be 90 € / 1000 pcs. Or  60% of the weighted average price of cigarettes.

 The way of determining minimum excise tax is prescribed by applying the average retail selling price of cigarettes (''weighted average price'') instead of until now ''popular prices'' as basis for calculation of minimum excise tax on cigarettes.
The weighted average retail selling price of cigarettes is calculated by comparing total value of all cigarettes placed on the market (based on retail price including all taxes) divided by total amount of all cigarettes placed on the market in previous year.","WHO European Region"
"107","Myanmar","The tax structure of cigarettes and cheroots became complicated in 2016 and 2017 as those are taxed in tier system. There is no changes in tax rate on tobacco leaves since 2015 (60% of sale price), but the increased tax rate is seen in cigars, pipes, pipe tobacco and betel chewing preparation (60% each in 2015 and 2016 and 80% each in 2017).","The tax rate of tobacco products became increased since 2012, April. Previously, the tax rates were 75% for cigarettes, 10% for cheroots, 20% for cigar and 25% for smokeless tobacco. Since 2012, April, it became increased to 100% for cigarettes and 50% for other tobacco products. Since April, 2015, the government further increases the tax rates to 120% for cigarettes and 60% for other tobacco products.","2.8.1 there is a complex taxation structure applied as follows:
•	Regarding domestic products there is no commercial tax applied on any tobacco products for sales up to kyats 240 000 (yearly sales made by the tobacco companies or industries). When sales exceed this threshold a tax of 100% of the taxable turnover is applied on the amount of sales in excess of 240 000 kyats for cigarettes and 50% for other tobacco products. 
•	Regarding imported cigarettes Customs imposes a tariff of 30% on the CIF value. The customs tariff plus the CIF value of the imported cigarettes represent the landed cost on which the commercial tax of 100% is applied. 
•	Regarding imported smokeless tobacco and tobacco leaves Customs imposes a tariff of 15% on the CIF value. The customs tariff plus the CIF value of the imported products represent the landed cost on which the commercial tax of 50% is applied. 
•	For sales of imported tobacco products a commercial tax of 5% is further applied on the amount of sales exceeding kyats 240 000. 
Income taxes (25% of profit) are imposed on registered companies.
2.8.4 with respect to the trend: 
The tax rate of tobacco products became increased since 2012 April. Previously the tax rates were 75% for cigarettes 10% for cheroots 20% for cigar and 25% for smokeless tobacco. Since 2012 April it became increased to 100% for cigarettes and 50% for other tobacco products.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Taxation is in increasing trend, however only nominal increase every year.

The excise tax collected by GON in tobacco base ( cigarette/bidi)- 7,17,09,05,487 in 2015; 8,94,92,57,245 in 2016 and 11,03,95,87,900 in 2017, shows increase in collection of the revenue, indirectly indicating increase in nos which may be both in term of increase in tax for tobacco sales as well as increase in tobacco importation, for which detail analysis could reveal more.","Report not provided","Taxation is in increasing trend but very nominal.","WHO South-East Asia Region"
"111","Netherlands","-","Excise duty notes increased. 

Also, the complete answer to question B81 is: 
- 78.51% of the weighted average price for cigarettes.
- 73.19% of the weighted average price for all smoking tobacco.","The rates of cigarettes and other smoking tobacco products are annually subject to changes because of the changes of the weighted average price on which the rates based.
Besides the annual change the excise duty on cigarettes has been raised on the 1th of January 2013 with 35 cent/19 pieces and the excise duty on other smoking tobacco with 60 cent/40 gram.","WHO European Region"
"112","New Zealand","The excise on tobacco products has increased by 10 percent every year between 2010 and 2018 (on 28 April 2010 and 1 January each year since). To protect the tax rate against inflation the tobacco excise is indexed against the Consumer Price Index (CPI), which is adjusted on 1 January each year. 

The tax on tobacco products has increased over the past two years. The tobacco tax on all tobacco products increased by 10% (plus .33% CPI adjustment) on 1 January 2017 and again by 10% (plus 1.98% CPI adjustment) on 1 January 2018.","The tax on tobacco products has increased over the past two years.  To protect the tax rate against inflation the tobacco excise is indexed against the Consumer Price Index (CPI), the adjustment being made on 1 January each year.  In addition, the excise on tobacco products has increased by 10 percent every year 2010 - 2016 (on 28 April 2010 and 1 January every year since).

The tobacco tax increased by 11.09% on all tobacco products (10% legislated plus 1.09% CPI adjustment on 1 January 2015 and on all tobacco products (10% legislated plus  0.3  % CPI adjustment on 1 January 2016","In relation to question 2.8.1: Average about 76% - 77% but because of GST the proportion of tax in the retail price can vary – currently from 70% for premium brands to 81% for budget brands (which have higher sales) 
The excise on tobacco products has continued to rise since 2012. As noted in 2012 to protect the tax rate against inflation tobacco tax is indexed against the Consumer Price Index (CPI) the adjustment being made on 1 January each year. In addition there have been tobacco excise increases of 10% - over and above the CPI adjustment - on 1 January 2013 and 2014. As a result the tobacco excise increased by 1) 10.86% on all tobacco products (10% legislated increase plus 0.86 % CPI adjustment on 1 January 2013; 2) 11.28% on all tobacco products (10% legislated increase plus 1.28 % CPI adjustment on 1 January 2014","WHO Western Pacific Region"
"113","Nicaragua","Conforme a la Ley de Concertación Tributaria, el IEC para productos de Tabaco ha mantenido una tasa de crecimiento del 21% anual desde el año 2013 hasta el 2016. A partir del 2017, la tasa será ajustada con un porcentaje equivalente a la devaluación de la moneda nacional o inflación, en este caso, el porcentaje que sea más alto.","Conforme a la Ley de Concertación Tributaria, el IEC para productos de Tabaco ha mantenido una tasa de crecimiento del 21% anual desde el año 2013 hasta el 2016. A partir del 2017, la tasa será ajustada con un porcentaje equivalente a la devaluación de la moneda nacional o inflación, en este caso, el porcentaje que sea más alto.","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
