"","Party","2018","2016","2014","Region"
"84","Kiribati","The Customs Division has the powers to implement Article 15, however, with a small country like Kiribati, activities of this kind hardly occur but if it does the Customs take control.","The Customs Division has the powers to implement Article 15, however, with a small country like Kiribati, activities of this kind hardly occur but if it does the Customs take control.","The Customs Division has the powers to implement Article 15 however with a small country like Kiribati activities of this kind hardly occur but if it does the Customs take control.","WHO Western Pacific Region"
"85","Kuwait","The protocol was send to the different sectors: and MOFA will guide the ratification guided steps","A workshop held in Kuwait to promote the protocol on illicit Tobacco trade with ollaboration with FCTC Secretariateand EMRO. all GCC countires participated.","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Answer not provided","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"88","Latvia","Compared to 2016, in 2017 the number of initiated criminal proceedings on criminal offences in tobacco business has fell by 30%. The number of confiscated cigarettes in the same period of time has increased by 5%.
In 2016 and 2017:
The State Revenue Service (SRS) continues to work on “Action Plan for Improving the Situation on the Eastern Border and Borderland of the Republic of Latvia”, who has been approved by the State Revenue Service order.
The SRS is working on an ""Interdepartmental Co-operation Agreement in the Matters of State Border Security"".
The State Revenue Service, based on Articles 15 and 16 of the Directive 2014/40/EU (TPD), is working on tracking and tracing systems implementation in May 20, 2019  

Since the 2010 of May in Latvia is implemented “Law Enforcement Action Plan for the fight Against Illegal Movement of excise Goods in Latvia”, which is involved in the State Revenue Service, the State Border Guard, the State Police, the Security Police and the Corruption Prevention and Combatting Bureau. The result of the action plan – illegal excise goods market decrease. Performance indicator - will reduce illegal excise goods market share and losses caused as a result of the illegal movement of unpaid excise tax.

SRS employees have participated in:
CEPOL training courses “Excise fraud” and “Online smuggling - trafficking from customs perspective” in Hungary.
EUROPOL EMPACT (ES multidisciplinary platform) operational planning and coordination meeting “Fighting against criminal threats in the field of excise goods” in Hague.
The European Anti-Fraud Office (OLAF) meetings of the working group on “Fighting against Illicit Tobacco Trade” (FITT) in Brussels.","Over the last three years, the number of initiated criminal proceedings on criminal offences in tobacco business has increased by 58%. The number of confiscated cigarettes in the same period of time has increased 1.9 times.

In 2015: “Action Plan for Improving the Situation on the Eastern Border and Borderland of the Republic of Latvia has been approved by the State Revenue (SRS) order.
The SRS continues to work on the “Law Enforcement Action Plan for the Fight Against Illegal Movement of Excise Goods in Latvia”.

The SRS is working on an “Interdepartmental Co-operation Agreement in the Matters of State Border Security”. SRS employees have participated in CEPOL training course “Cigarette Smuggling” in Hungary.","Answer not provided","WHO European Region"
"89","Lebanon","Answer not provided","Answer not provided","The NTCP has been active in terms of illicit trade by promoting the need for Lebanon to sign the FCTC Illicit Trade Protocol. However we have not directly been involved in activities regarding illicit trade. other than advocating and discussing with the Ministry of Finance the need to invest in such measures along with increasing tobacco taxation.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Answer not provided","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","Answer not provided","Answer not provided","Libya signed a protocol on illicit trade in tobacco products.","WHO Eastern Mediterranean Region"
"93","Lithuania","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"94","Luxembourg","Le Luxembourg est entrain de mettre en place lapplication des articles 15 et 16 de la directive européenne 2014/40/UE, visant la traçabilité et la sécurité des produits de tabac, contre le commerce illicite des produits du tabac.","Answer not provided","toutes les directives et règlements communautaires concernant les produits de tabacs soumis à accises sont transposés en droit national","WHO European Region"
"95","Madagascar","Answer not provided","Answer not provided","Signature du protocole contre le commerce illicite des produits du tabac le 25 septembre 2013.","WHO African Region"
"96","Malaysia","Answer not provided","Answer not provided","Malaysia has conducted several discussion session with other agencies in implementing illicit trade protocol to strengthen the existing control mechanism and also looking for improvement opportunity","WHO Western Pacific Region"
"97","Maldives","National consultation involving, Customs, Police, Trade and Attorney Generals Office officials on preparatory work for becoming a Party to the Protocol held, and refresher/sensitization sessions held to Customs officials on reinforcing existing measures to control illicit trade","National consultation involving, Customs, Police, Trade and Attorney Generals Office officials on preparatory work for becoming a Party to the Protocol held, and refresher/sensitization sessions held to Customs officials on reinforcing existing measures to control illicit trade","Very slow progress in implementing this Article","WHO South-East Asia Region"
"98","Mali","Answer not provided","Answer not provided","Une collaboration entre le Ministère de la santé et de la Douane. A cet effet toutes les saisies ont fait l’objet d’incinération.","WHO African Region"
"99","Malta","Excise Act Chapter 382 has been amended for better control of illicit trade in tobacco products.
   
The Tobacco Products Directive 2014/40/EU transposed in national legislation requires action on traceability and security features with a transitional period of 3 years for cigarettes and RYO and 8 years for other tobacco products","Excise Act Chapter 382 has been amended for better control of illicit trade in tobacco products.
   
The Tobacco Products Directive 2014/40/EU transposed in national legislation requires action on traceability and security features with a transitional period of 3 years for cigarettes and RYO and 8 years for other tobacco products","Excise Act Chapter 382 has been amended for better control of illicit trade in tobacco products","WHO European Region"
"100","Marshall Islands","Answer not provided","Answer not provided","1. There is no tracking and tracing system that would enable the illicit trade in tobacco products to be combated more effectively.
2. There is no requirement for products to include markings that indicate origin and final destination.
3. Greater coordination and training is needed for customs officers and other law enforcement forces to enhance efforts to combat illicit trade in tobacco products in line with the requirement of the Protocol to Eliminate Illicit Trade in Tobacco Products.","WHO Western Pacific Region"
"101","Mauritania","-","-","Answer not provided","WHO African Region"
"102","Mauritius","Illicit trade is being controlled jointly by the Ministry of Health and Quality of Life and the Customs Department. of  the Mauritius Revenue Authority","Answer not provided","Answer not provided","WHO African Region"
"103","Mexico","09 modificaciones al “ACUERDO mediante el cual se dan a conocer las disposiciones para la formulación, aprobación, aplicación, utilización e incorporación de las leyendas, imágenes, pictogramas, mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos”.
                      
Para comunicar a la población de las marcas ilegales que se han detectado en el país y así como combatir la ilegalidad de los productos del tabaco, se han emitido alertas sanitarias. 

La COFEPRIS firmó junto con la Secretaría de Gobernación, Comisión Nacional de Seguridad, Policía Federal, Secretaría de Hacienda y Crédito Público, Sistema de Administración Tributaria, Procuraduría fiscal de la Federación, Procuraduría General de la República, Subprocuraduría Jurídica de Asuntos Internacionales, Instituto Mexicano de Propiedad Industrial, Procuraduría Federal del Consumidor las “Bases generales de colaboración para fortalecer las acciones tendientes a la prevención, investigación y persecución de los delitos y para sancionar las conductas que constituyan infracciones administrativas”. 

Dicho instrumento tiene como objeto establecer las bases de colaboración interinstitucional para las acciones tendientes a la prevención, investigación y persecución de los delitos y para sancionar las conductas que constituyan infracciones administrativas relacionadas con las materias de Derecho de Autor y de propiedad Industrial; Contrabando y sus equiparados y Adulteración, falsificación, contaminación o alteración de bebidas alcohólicas, medicamentos o productos del tabaco.

Realizar acciones de vigilancia sanitaria permanente y de manera aleatoria para que los productos de tabaco que se comercialice en el territorio nacional cumplan con los requisitos establecidos.","08 modificaciones al “ACUERDO mediante el cual se dan a conocer las disposiciones para la formulación, aprobación, aplicación, utilización e incorporación de las leyendas, imágenes, pictogramas, mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos”.
                      
Para comunicar a la población de las marcas ilegales que se han detectado en el país y así como combatir la ilegalidad de los productos del tabaco, se han emitido alertas sanitarias. 

La COFEPRIS firmó junto con la Secretaría de Gobernación, Comisión Nacional de Seguridad, Policía Federal, Secretaría de Hacienda y Crédito Público, Sistema de Administración Tributaria, Procuraduría fiscal de la Federación, Procuraduría General de la República, Subprocuraduría Jurídica de Asuntos Internacionales, Instituto Mexicano de Propiedad Industrial, Procuraduría Federal del Consumidor las “Bases generales de colaboración para fortalecer las acciones tendientes a la prevención, investigación y persecución de los delitos y para sancionar las conductas que constituyan infracciones administrativas”. 

Dicho instrumento tiene como objeto establecer las bases de colaboración interinstitucional para las acciones tendientes a la prevención, investigación y persecución de los delitos y para sancionar las conductas que constituyan infracciones administrativas relacionadas con las materias de Derecho de Autor y de propiedad Industrial; Contrabando y sus equiparados y Adulteración, falsificación, contaminación o alteración de bebidas alcohólicas, medicamentos o productos del tabaco.

Realizar acciones de vigilancia sanitaria permanente y de manera aleatoria para que los productos de tabaco que se comercialice en el territorio nacional cumplan con los requisitos establecidos.","Answer not provided","WHO Region of the Americas"
"104","Micronesia (Federated States of)","FSM has not signed the Protocol","FSM has not signed the Protocol","FSM is a Party to the Convention of the Parties on FCTC and FSM did not acted (signing ratification or accession) on the Protocol. FSM will attempt to make the deposit of instrument at later date.","WHO Western Pacific Region"
"105","Mongolia","Mongolia has signed the Protocol  to eliminate illicit trade in tobacco products, in November 2013","Report not provided","Mongolia has signed the Protocol to eliminate illicit trade in tobacco products in November 2013","WHO Western Pacific Region"
"106","Montenegro","The Law on ratification of the Protocol on the elimination of illegal trade of tobacco product is signed. 
http://www.sluzbenilist.me/PravniAktDetalji.aspx?tag=%7B2D98CD78-E8A6-4FF2-B70B-E3ECDE4C6445%7D","Answer not provided","Answer not provided","WHO European Region"
"107","Myanmar","The internal revenue department under Ministry of Planning and Finance expanded the coverage of putting the tax stamp on cheroots, in addition to cigarette packets which are manufactured within the country. The multisectoral mobile teams has been confiscating the illicit tobacco products at the border area. 
The Peoples Health Foundation has made translations of the protocol into Myanmar language. The self-assessment for implementation of protocol in Myanmar is still underway.","The internal revenue department under Ministry of Finance made a system to put the tax stamp on the cigarette packets which are manufactured within the country.  
The custom department under Ministry of Finance made the confiscation of illicit tobacco products at the border area previously. Myanmar had signed the Protocol on Illicit Trade in Tobacco Products in 2013. Since then, the multisectoral mobile teams were established and confiscated the illicit tobacco products at the border area. 

Myanmar hosted the ‘Regional Workshop on Protocol to Eliminate Illicit Trade in Tobacco Products’ which is organized by FCTC Secretariat in December 2014. A National seminar on Protocol was also conducted in June 2015. Now, it is still in the process for self-assessment for implementation of protocol in Myanmar.","The internal revenue department under Ministry of Finance made a system to put the tax stamp on the cigarette packets which are manufactured within the country. 
The custom department under Ministry of Finance made the confiscation of illicit tobacco products at the border area previously. Myanmar had signed the Protocol on Illicit Trade in Tobacco Products in 2013. Since then the multisectoral mobile teams were established and confiscated the illicit tobacco products at the border area.","WHO South-East Asia Region"
"108","Namibia","Report not provided","Report not provided","Report not provided","WHO African Region"
"109","Nauru","Report not provided","Answer not provided","Report not provided","WHO Western Pacific Region"
"110","Nepal","Protocol to eliminate illicit trade in tobacco products is in process of approval however consensus from other relevant ministries awaited.","Report not provided","Signing process in Protocol to eliminate illicit trade in tobacco products is in process but consensus from other relevant ministries awaited.","WHO South-East Asia Region"
"111","Netherlands","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"112","New Zealand","New Zealand participated in the intergovernmental negotiating body (INB) negotiation of the Protocol to Eliminate the Illicit Trade in Tobacco Products.

On 23 May 2017, the New Zealand Government made the decision to defer consideration of New Zealand becoming a party to the Protocol to Eliminate the Illicit Trade in Tobacco Products until there are changes in circumstance that warrant reconsideration. Further information about the decision can be found on the Ministrys website: https://www.health.govt.nz/our-work/preventative-health-wellness/tobacco-control/who-framework-convention-tobacco-control/illicit-trade-protocol","New Zealand participated in the INB negotiation of the FCTC Protocol on Illicit Trade and is considering accession to the agreement.","New Zealand has participated in the INB negotiation of the FCTC Protocol on Illicit Trade and is currently considering accession to the agreement.","WHO Western Pacific Region"
"113","Nicaragua","Answer not provided","Answer not provided","Report not provided","WHO Region of the Americas"
"114","Niger","Report not provided","Answer not provided","Report not provided","WHO African Region"
"115","Nigeria","Yet to sign and ratify the protocol to eliminate illicit trade in tobacco and tobacco products. However the Nigeria Customs Service has been carrying measures to control illicit  in tobacco and tobacco products.
Administrative Process to establish a trace and track system commenced.","Yet to sign and ratify the protocol to eliminate illicit trade in tobacco and tobacco products. However the Nigeria Customs Service has been carrying measures to control illicit  in tobacco and tobacco products.","Strengthening fiscal measures and institutions e.g. Customs and excise Standards organisation of Nigeria","WHO African Region"
"116","Niue","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"117","Norway","No particular changes.","No particular changes.","Answer not provided","WHO European Region"
"118","Oman","تعمل السلطنة على اجراءات الانضمام للبرتوكول الخاص بالقضاء على الاتجار غير المشروع بالتبغ.","تعمل  السلطنة على اجراءات الانضمام للبرتوكول الخاص بالقضاء على الاتجار غير المشروع بالتبغ.","Oman is working on ratifying the Protocol to Eliminate Illicit Trade in Tobacco Products.","WHO Eastern Mediterranean Region"
"119","Pakistan","In Pakistan, illicit sector is about 18.5 % of the total domestic market of cigarette which include smuggled, counterfeit and non duty paid locally manufactured products.
 
Government of Pakistan has already taken many steps to curb the share of the illicit sector. One key measure is the minimum price law. In addition to that, Government has mandated the following:
•	Printing of manufacturer’s name & retail price
•	Third party Audits
•	Destruction of machinery and Confiscation of Conveyance used for counterfeit
•	Disclosure of Bank Accounts
•	Submission of Audited Bank Accounts to FBR
•	Mobile enforcement teams 
The Tobacco Cell is coordinating with Custom Intelligence and other law enforcement agencies for proper enforcement of laws related to illicit trade.","In Pakistan, illicit sector of about 18 % of the total domestic market of cigarette which include smuggled, counterfeit and non duty paid locally manufactured products.
 
Government of Pakistan has already taken many steps to curb the share of the illicit sector. One key measure is the minimum price law. In addition to that, Government has mandated the following:
•	Printing of manufacturer’s name & retail price
•	Third party Audits
•	Destruction of machinery and Confiscation of Conveyance used for counterfeit
•	Disclosure of Bank Accounts
•	Submission of Audited Bank Accounts to FBR
•	Mobile enforcement teams 
The Tobacco Cell is coordinating with Custom Intelligence and other law enforcement agencies for proper enforcement of laws related to illicit trade.","In Pakistan illicit sector of about 17 % of the total domestic market of cigarette which include smuggled counterfeit and non duty paid locally manufactured products.
 
Government of Pakistan has already taken many steps to curb the share of the illicit sector. One key measure is the minimum price law. In addition to that Government has mandated the following:
•	Printing of manufacturer''s name & retail price
•	Third party Audits
•	Destruction of machinery and Confiscation of Conveyance used for counterfeit
•	Disclosure of Bank Accounts
•	Submission of Audited Bank Accounts to FBR
•	Installation of CCTV Cameras.
Mobile enforcement teams 
The Tobacco Cell is coordinatig with Custom Intelligence and other law enforcement agencies for proper enforcement of laws related to illicit trade.","WHO Eastern Mediterranean Region"
"120","Palau","Answer not provided","Answer not provided","New customs software has been acquired and came into effect January 2014. It uses automated HS 2012 (harmonized tariff coding) is now web-based and will be able to link with other systems (e.g. quarantine immigrations etc.","WHO Western Pacific Region"
"121","Panama","Panamá ratificó el Protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco mediante Ley 27 de 1 julio de 2016, luego de la modificación al Código Penal mediante Ley 34 de 8 de mayo de 2015 que tipifica el comercio ilícito de los productos de tabaco como delito penal. El  artículo 288-A de esta disposición establece: Artículo 288-A. Quien introduzca o extraiga del territorio aduanero mercancías de cualquier clase, origen o procedencia, eludiendo la intervención de la Autoridad Aduanera, aunque no cause perjuicio fiscal, o quien evada el pago de los derechos, impuestos, tasas y cualquier otro gravamen que corresponda, será sancionado con prisión de dos a cinco años.
		Igual sanción se impondrá a quien realice alguna de las conductas siguientes:...
	
6.	Posea o introduzca productos de tabaco a la República de Panamá sin que se hayan pagado los impuestos de su introducción, o incumpla con las regulaciones sanitarias y normas de salud vigentes en el territorio nacional.
Los productos de tabaco que se encuentren en la condición descrita por el numeral 6 serán decomisados y destruidos por la Autoridad Nacional de Aduanas, la Policía Nacional o el Ministerio de Salud, indistintamente.

La sanción prevista en el presente artículo será aplicada siempre que la cuantía del contrabando sea igual o superior a quinientos mil balboas (B/. 500,000.00) tomando en cuenta el monto más alto entre el valor aduanero de las mercancías o de todos los impuestos y las demás contribuciones emergentes que pudieran causarse en una importación legal a consumo definitivo.

Con finalidad de avanzar en la implementación de este protocolo, se han realizado talleres y múltiples reuniones con la Autoridad Nacional de Aduanas contándose con un informe que refleja las debilidades y fortalezas para su implementación. Detalles se ubican en www.gorgas.gob.pa/SitioWebTabaco/Documentos.htm

El Proyecto de Ley 136, actualmente en debate en la Comisión de Salud, incluye el establecimiento de licencias para la comercialización, importación y exportación de productos de tabaco. Se espera que en el transcurso del año 2018 este proyecto haya sido aprobado.

Se sostuvieron reuniones con la Dirección General de Ingresos y la Autoridad Nacional de Aduanas para tratar los hallazgos identificados en los estudios de mercado de productos de tabaco, respecto de la subdeclaración de ventas y ambas autoridades se comprometieron a investigar en detalle esta situación.

Adicionalmente, se han adelantado conversaciones con la Autoridad Nacional de Aduanas referentes a establecimientos de los criterios para la implementación a futuro de un sistema de trazabilidad de productos de tabaco.

En estos momentos, de conformidad con sus disposiciones vigentes la Autoridad de Aduanas aplica sanciones a quienes incumplan con las disposiciones del artículo 11 del Protocolo. Además, ha iniciado el proceso de reglamentación para reforzar la normativa, ajustándose a las disposiciones del protocolo en este aspecto. 

Sobre el cumplimiento de la prohibición de la comercialización de los SEAN que se que aplica en Panamá, la Autoridad Nacional de Aduanas está realizando las capacitaciones a su personal, a las empresas que se dedican a la importación de estos productos vía courier. Así mismo, efectúa las incautaciones de estos dispositivos para evitar la entrada de los mismos al país, e incauta en conjunto con el personal de salud regional aquellos dispositivos que han entrado al mercado. 

El MINSA y ANA han cerrado varias empresas que se dedicaban a la venta exclusiva de los SEAN.","Con la finalidad de avanzar hacia la ratificación del protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco, el MINSA ha realizado múltiples reuniones con la Autoridad Nacional de Aduanas (ANA), la Cancillería y la Procuraduría de la Nación en virtud de una nota emitida por esta última entidad indicando que en virtud de que el Código Penal no tipificaba como delitos penales los establecidos en los artículos 14, 29 y 30 del Protocolo. En este marco, se han realizado las siguientes gestiones:
1.	Reunión con la Dirección de Tratados de Cancillería para impulsar el proceso de ratificación en el 2013, 2014 y 2015.
2.	Envió de reiteradas notas del Ministro de Salud al Canciller con la finalidad de impulsar la ratificación del protocolo en mención. La Dirección de Tratados ha estado en contacto con la Fiscalía Superior de Asuntos Internacionales a raíz de lo expresado en la nota emitida por esta entidad con respecto a la viabilidad de la ratificación a saber:  
o	La legislación panameña no tiene tipificadas las conductas descritas en el artículo 14, por tal razón, por lo que no podríamos atender un requerimiento de asistencia judicial internacional y tampoco en materia de extradición, ordenar la detención de alguna persona extranjera que contravenga lo establecido en el referido artículo. Además se tienen situaciones similares con respecto a los artículos 29 y 30 del precitado protocolo.
o	No cabe duda que el protocolo presentado a consideración podrá ser una herramienta valiosa para apoyar la lucha contra el tabaquismo y a su vez combatir el comercio ilícito de productos de tabaco, todo lo cual redunda en la protección y salvaguarda de la salud pública de nuestros país.

3.	Reunión con la Sra. Procuradora General de la Nación quien indicó que:
o	Es una política de la institución que dirige combatir los delitos relacionados con drogas lícitas como el tabaco y el alcohol.
o	Que hará las gestiones correspondientes para que la ratificación e implementación del protocolo sea una realidad en Panamá debido a los daños que el consumo de tabaco y su humo ocasiona a la salud pública.
o	Que se potenciarán los esfuerzos y alianzas conjuntas entre el MINSA y su Despacho para combatir los ilícitos relacionados con el tabaco.

•	Reunión con el Lic. José Gómez, Director General de Aduanas con la finalidad de intercambiar elementos relacionados con la situación de los componentes técnicos contenidos en el protocolo, para que los mismos puedan ser implementados efectivamente al momento en que el protocolo sea ratificado por nuestro país y entre efectivamente en vigencia según lo establecido en su articulado correspondiente, la institución aplicará la lista de cotejo para la implementación del protocolo. 

•	En Panamá, se realizó en conjunto con el Secretariado de CMCT y la OPS una reunión para los países de Centroamérica y México, apoyada financieramente por Panamá con la finalidad de debatir multisectorialmente como avanzar en la ratificación de este protocolo. Con anterioridad, se había efectuado una reunión Regional para atender los aspectos de la aprobación del protocolo y otros temas a tratar durante la Sexta Conferencia de las Partes. 

En cuanto a la ratificación del Protocolo,se ha avanzado con la aprobación de la Ley 34  de 8 de Mayo de 2015, que modifica y adiciona artículos al Código Penal, y dicta otras disposiciones en su artículo 288-A establece lo siguiente: Artículo 288-A. Quien introduzca o extraiga del territorio aduanero mercancías de cualquier clase, origen o procedencia, eludiendo la intervención de la Autoridad Aduanera, aunque no cause perjuicio fiscal, o quien evada el pago de los derechos, impuestos, tasas y cualquier otro gravamen que corresponda, será sancionado con prisión de dos a cinco años.
		Igual sanción se impondrá a quien realice alguna de las conductas siguientes:...
	
6.	Posea o introduzca productos de tabaco a la República de Panamá sin que se hayan pagado los impuestos de su introducción, o incumpla con las regulaciones sanitarias y normas de salud vigentes en el territorio nacional.
Los productos de tabaco que se encuentren en la condición descrita por el numeral 6 serán decomisados y destruidos por la Autoridad Nacional de Aduanas, la Policía Nacional o el Ministerio de Salud, indistintamente.
La sanción prevista en el presente artículo será aplicada siempre que la cuantía del contrabando sea igual o superior a quinientos mil balboas (B/. 500,000.00) tomando en cuenta el monto más alto entre el valor aduanero de las mercancías o de todos los impuestos y las demás contribuciones emergentes que pudieran causarse en una importación legal a consumo definitivo.

En estos momentos, la documentación ha sido aprobada por el Consejo de Gabinete y está en proceso su presentación ante la Comisión de Relaciones Exteriores de la Asamblea Nacional de Diputados.","La Autoridad Nacional de Aduanas (ANA) adquirió equipos para la destrucción de los productos de tabaco falsificados o de contrabando.
En una modificación al Código Penal se faculta al Ministerio de Salud y su equipo de inspectores para el decomiso y destrucción de productos de tabaco de contrabando o falsificados. Para garantizar el debido proceso se está coordinando con la Procuraduría General de la Nación la capacitación del personal de salud involucrado en esta tarea.
Se han realizado reuniones entre el MINSA. la ANA y las empresas que proveen servicios de seguimiento y localización de productos de tabaco a fin de analizar cual sistema si el canadiense o el que se implementa en Brasil sería más apropiado para Panamá.
Estamos en el proceso de la ratificación del Protocolo para la Eliminación del Comercio Ilícito de Productos de Tabaco para lo cual hemos realizado las siguientes gestiones:
Reunión con la Dirección de Tratados de Cancillería para impulsar el proceso de ratificación en el 2013.
Envió de nota a través de la Lic. Rodríguez. Directora de Asuntos Internacionales remitida a la Cancillería. con la finalidad de conocer el estado de avance del protocolo en mención. En respuesta a esta solicitud. la Dirección de Tratados nos indicó que Fiscalía Superior de Asuntos Internacionales. manifestó lo siguiente: 
La legislación panameña no tiene tipificadas las conductas descritas en el artículo 14. por tal razón. por lo que no podríamos atender un requerimiento de asistencia judicial internacional y tampoco en materia de extradición. ordenar la detención de alguna persona extranjera que contravenga lo establecido en el referido artículo. Además se tienen situaciones similares con respecto a los artículos 29 y 30 del precitado protocolo.
No cabe duda que el protocolo presentado a consideración podrá ser una herramienta valiosa para apoyar la lucha contra el tabaquismo y a su vez combatir el comercio ilícito de productos de tabaco. todo lo cual redunda en la protección y salvaguarda de la salud pública de nuestros país.
Reunión con la Sra. Procuradora General de la Nación quien indicó que:
Es una política de la institución que dirige combatir los delitos relacionados con drogas lícitas como el tabaco y el alcohol.
Que hará las gestiones correspondientes para que la ratificación e implementación del protocolo sea una realidad en Panamá debido a los daños que el consumo de tabaco y su humo ocasiona a la salud pública.
Que se potenciarán los esfuerzos y alianzas conjuntas entre el MINSA y su Despacho para combatir los ilícitos relacionados con el tabaco.

Reunión con la Lic. Luque. Directora General de Aduanas con la finalidad de compartir inquietudes con relación a la situación de los componentes técnicos contenidos en el protocolo. para que los mismos puedan ser implementados efectivamente al momento en que el protocolo sea ratificado por nuestro país y entre efectivamente en vigencia según lo establecido en su articulado corre","WHO Region of the Americas"
"122","Papua New Guinea","this article was omitted from the original draft. It is still considered and a review will done in the near future.","Illicit trading is ripe especially at the National Borders of PNG and indonesia. Efforts are put into legislating to implement this article.","Because of illicit trade and competition the Industries have become involved in discussions with Customs (Tobacco Industry Interference). The Government will soon have this under the reviewed tobacco law.","WHO Western Pacific Region"
"123","Paraguay","Ninguno.","Ninguno.","Se ha presentado al Ministro entrante. el protocolo de comercio ilícito. para su presentación a las autoridades competentes. su firma y posterior ratificación.","WHO Region of the Americas"
"124","Peru","Los esfuerzos que realizan las autoridades por contrarrestar el contrabando de cigarrillos no son suficientes, pues durante el 2016 ingresaron al país más de 420 millones de cigarrillos de los cuales apenas el 9% fueron incautados, sostiene un comunicado de la Comisión de Lucha Contra el Contrabando de la Sociedad Nacional de Industria ( SNI)","Answer not provided","La Comisión de Defensa del Consumidor y de Salud del Congreso de la República del Perú. presento dos proyectos de ley que intentan frenar el consumo de tabaco en nuestro país. En la que busca disminuir la incidencia de cáncer a causa del consumo de tabaco. promoviendo una mejor salud pública. Adicionalmente el Estado gasta millones de soles en tratar a las personas por este mal. Con la prevención se busca que el dinero sea destinado a otras cosas.
Sin embargo. esta iniciativa genera posiciones encontradas. sobre todo en temas de libertad de información y derechos de propiedad intelectual. Los proyectos apuntan a restringir la publicidad y la comercialización de cigarros. prohibiendo la exposición de los productos en los puntos de venta. Es decir. las cajetillas no podrán estar a la vista de los posibles consumidores.","WHO Region of the Americas"
"125","Philippines","To counter illicit cigarette activities, the BIR has implemented various measures such as the affixture of internal revenue stamps with security features on imported and locally manufactured cigarettes and the use of Internal Revenue Stamps Integrated System (IRSIS) for the ordering, distribution and monitoring capability that will ensure the collection of correct excise tax on cigarette products as prescribed under Revenue Regulations No. 7-2014. Another measure is the institutionalization of the Electronic Official Registry Book (e-ORB) on tobacco products which is an automated facility that allows excise taxpayers to electronically submit the ORBs for monitoring and reconciliation purposes with the end view of uncovering possible discrepancies on declarations of removals of cigarette manufacturers. Also implemented is the round the clock (24/7) monitoring of Revenue Officers on Premise (ROOPs) on cigarette manufacturer’s plant sites and the installation of Close Circuit Camera (CCTV) to close monitor the operations of one major cigarette manufacturer.

Likewise, Republic Act (RA) No. 10863 or the Customs Modernization and Tariff Act was signed into law on 30 May 2016. CMTA amended the Tariff and Customs Code of the Philippines with the aim of modernizing Customs rules and procedures for faster trade, reduce opportunities for corruption, improve Customs service delivery and improve supply chain thereby strengthening crackdown against illicit tobacco products.","To counter illicit cigarette activities, the Bureau of Internal Revenue (BIR) has implemented various measures such as the affixture of internal revenue stamps with security features on imported and locally manufactured cigarettes and the use of Internal Revenue Stamps Integrated System (IRSIS) for the ordering, distribution and monitoring capability that will ensure the collection of correct excise tax on cigarette products as prescribed under Revenue Regulations No. 7-2014. Another measure is the institutionalization of the Electronic Official Registry Book (e-ORB) on tobacco products which is an automated facility that allows excise taxpayers to electronically submit the ORBs for monitoring and reconciliation purposes with the end view of uncovering possible discrepancies on declarations of removals of cigarette manufacturers. Also implemented is the round the clock (24/7) monitoring of Revenue Officers on Premise (ROOPs) on cigarette manufacturer’s plant sites and the installation of Close Circuit Camera (CCTV) to close monitor the operations of one major cigarette manufacturer.","Answer not provided","WHO Western Pacific Region"
"126","Poland","There was no changes from 2016","The amendments of Act on Excise Duty introduced to eliminate tax evasion: 
-	definition of raw tobacco has been modified in order to eliminate attempts to circumvent the requirements concerning  trade in dry tobacco leafs;  
-	definition of production of tobacco products has been extended also to production of cigarettes by a consumer with the use of a cigarette rolling machine;
the tax base for cigars and cigarillos has been changed from per 1000 pieces to per kilogram basis in order to eliminate the phenomenon of  so-called “party-cigars","National multi-agency Cigarette Task Force Group is a platform for information / intelligence exchange and co-ordination of common actions. information system created to exchange intelligence and collect statistical data is being developed continuously.","WHO European Region"
