"","Party","2014","2012","2010"
"111","Palau","With reference to 14.2 (b) there is currently one physician within the Ministry of Health that provides cessation services. In the same question it should be noted there is no distinction between physicians and family doctors. With reference to 3.2.8.10 there are no medical dental or nursing or pharmacy schools in Palau.","14.1 Comprehensive and integrated guidelines based on scientific evidence and best practices to promote cessation of tobacco use and adequate treatment for tobacco dependence. -Very few people participate in cessation services despite wide prevalence of tobacco use - cessation services are available free of charge.
14.2 Facilitation of accessibility and affordablility for treatment of tobacco dependence including pharmaceutical products. - Cessation services are provided for free. Regarding pharmaceuticals Zyban is available by prescription and some NRTs are available over the counter.
14.2 (a) (b) (c) Proposed legislation SB765 design and implementation of programmes aimed at promoting the services on cessation of tobacco use in national health and education programmes plans and strategies with the participation of health workers community workers and social workers? Exists within Division of Behavioral Health of the Ministry of Health Diagnosis and treatment of tobacco dependence and counselling establishment in health care facilities and rehabilitation centers","14.1 Comprehensive and integrated guidelines based on scientific evidence and best practices to promote cessation of tobacco use and adequate treatment for tobacco dependence. -Very few people participate in cessation services despite wide prelalence of tobacco use - cessation services are available free of charge.
14.2 Facilitation of accessibiity and affordablility for treatment of tobacco dependence including pharmaceutical products. - Cessation services are provided for free. Regarding pharmaceuticals Zyban is available by prescription and some NRTs are available over the counter.
14.2 (a) (b) (c) Proposed legislation SB765 design and implementation of programmes aimed at promoting the services on cessation of tobacco use in national health and education programmes plans and strategies with the participation of health workers community workers and social workers? Exists within Behavioral Division of Ministry of Health Diagnosis and treatment of tobacco dependence and councelling establishment in health care facilities and rehabilitation centers"
"112","Panama","En la actualidad contamos con 36 clínicas de cesación de tabaquismo en todo el país. En las instalaciones públicas del MINSA o de la Caja de seguro Social son completamente gratuitas. Se han integrado al sistema como parte de las instalaciones de Centros de Salud. Hospitales Públicos y Policlínicas. tanto del MINSA como de la Caja de Seguro Social. Previo al inicio de operaciones de cada una de las clínicas se da un proceso de capacitación dirigido al personal de salud que se desempeñará en las mismas. Las clínicas se organizan para atender grupos de 20 fumadores. con un promedio de 10 fumadores por grupo y una efectividad que fluctúa entre 60 y 70% y una tasa de abandono entre 20 y 25%.
Con los fondos recibidos por el MINSA producto del ISC se ha adquirido equipamiento para dichas clínicas por cerca de 300 mil dólares. La inversión en medicamentos para dejar de fumar en el periodo 2010 a 2014 fue de 1.4 millones de dólares y se han adquirido los siguientes medicamentos: Vareniclina 1 mg comprimido; Bupropión 150 mg comprimido de liberación prolongada; Nicotina 15 mg. parche transdérmico; Nicotina 10 mg. parche transdérmico; Nicotina 5 mg. parche transdérmico. 
A pesar que hay divulgación de las clínicas en medios de comunicación y en todas las actividades de promoción de la salud realizadas en torno al tema de tabaco o las patologías asociadas a su consumo o exposición al humo de este. es necesario mayor divulgación y activación del sistema de referencias a lo interno de cada una de las instalaciones en torno a la red para aumentar la demanda de atención en las mismas","La inversión que ha realizado el Ministerio de Salud durante el año 2010 fue de 348 241.91 USA dolares de 188 496 en el 2011.","La implementación de esta medida es un mandato de la Ley 13 de 2008 en Panamá a saber: Artículo 15. El Estado diseñará y aplicará programas de promoción del abandono del consumo de tabaco. Para este propósito adoptará las medidas necesarias a fin de que el sector público de salud facilite el acceso a tratamientos contra la dependencia del tabaco incluidos productos farmacéuticos con la finalidad de disminuir la dependencia del tabaco en la población. Sin embargo es uno de los aspectos con menos grado de desarrollo es a finales del 2009 cuando se incluyen recursos presupuestarios del MINSA para hacer frente a los costos que representa la disponibilidad de medicamentos para atender el programa que fue aprobado a inicios del 2009. Se han capacitado a los equipos básicos que exige el programa para que por lo menos en cada región sanitaria exista una clínica de cesación en un centro de atención de primer nivel. 
Además el Gobierno Nacional con la visión de fortalecer la atención primaria esta construyendo 35 instalaciones conocidas como MINSACAPSi distribuidas en todo el país incluidas las Comarcas Indigenas en las que se han incluido los ambientes necesarios para las clínicas de cesación que forman parte de la cartera de servicios de estas instalaciones. De igual forma se estan construyendo 5 nuevos hospitales de segundo nivel de atención ya sea como instalaciones nuevas o de reemplazo en las que también se han incorporado como parte de su cartera de servicio las clínicas de cesación. 
Contamos con dos clínicas de cesación en el III nivel de atención una en el Instituto de Salud Mental que data de varios años atrás y otra que inicio recien el año pasado ubicada en el Hospital Santo Tomás y que se inicio como clínica para los trabajadores y que con la disponibilidad de recursos para la adquisición de medicamentos proyecta ampliar los servicios hacia los pacientes que se atienden por otras patologías en esa institución de salud.
Esta pendiente la coordinación con la Caja de Seguro Social para proyectar el desarrollo más amplio de estas unidades de atención en sus instalaciones."
"113","Papua New Guinea","Education on behaviour change no specific training and program on cessation of tobacco as yet.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Se continuara con la capacitación de personal de blanco para la habilitación de las nuevas unidades (4 – cuatro) de rehabilitación del paciente fumador. que se sumaran a las anteriores (total 10 – diez). Se ha logrado la alianza con algunos municipios para la habilitación de una unidad de rehabilitación. aprovechando el recurso físico y humano. Se ha logrado la alianza con el hospital de referencia nacional para enfermedades respiratorias a fin de habilitar los consultorios de cesación tabáquica.","Se han capacitado a personal de blanco de 6 regiones sanitarias para el manejo a traves de consejeria y tratamiento farmacologico de la cesacion tabaquica . Se han organizado en la preconsulta la pesquiza de pacientes fumadores a fin de recibir la consejeria pertinente para el abandono de la adiccion.","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","In the last years the National Health Fund partly covers the cost of tobacco dependence physician''s advice and professional group therapy (cost of medicines is not included","In the last years the National Health Fund partly covers the cost of tobacco dependence (physicians advice and professional group therapy however the cost of medicines is not included).","Answer/report not provided"
"118","Portugal","back=1&id=12636
The number of consultations for intensive support for smoking in the National Health Service increased from 2007 to 2009 decreased in 2010 about 24% and increased again in 2011 and 2012.
Source: Portugal prevenção e controlo de tabagismo em números – 2013 DGS
http//www.dgs.pt","A National Programme on Tobacco Cessation has been put into practice on the 1 January 2008. 
http://www.dgs.pt/upload/membro.id/ficheiros/i009309.pdf
Several training seminars and awareness days has been organized. The number of consultations for intensive support for smoking increased in the past three years. From 2007 to 2008 the number of consultations rose by 51.3% and from 2008 to 2009 by a further 4.8%. 
Number of consulations in 2009: 238 (Portugal Continental).
Source: Infotabac Report 2011 DGS http://www.dgs.pt/upload/membro.id/ficheiros/i015721.pdf","A National Programme on Tobacco Cessation has been put into practice on the 1 January 2008. 
http://www.dgs.pt/upload/membro.id/ficheiros/i009309.pdf
Several training seminars and awareness days has been organized. The number of consultations for intensive support for smoking increased in the past three years. From 2007 to 2008 the number of consultations rose by 51.3% and from 2008 to 2009 by a further 4.8%. 
Number of consulations in 2009: 238 (Portugal Continental).
Source: Infotabac Report 2011 DGS http://www.dgs.pt/upload/membro.id/ficheiros/i015721.pdf"
"119","Qatar","Answer/report not provided","A smoking cessation clinic was established in the center of primary health care centers and we are in the process of establishing other such clinics.","Answer/report not provided"
"120","Republic of Korea","In regards to Article 14 Korean government provides mainly three national services; smoking cessation clinic quitline and smoking cessation program for military men and riot policemen. Please see the answer to 3.2.8.11 for further information on smoking cessation clinic and the answer to 3.2.8.16 for details on the quit-line. The Smoking cessation program for military men and riot policemen have been financed by Health Promotion Fund since 2009. It provides them with counselling and NRTs for free during their period of service.","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","In the Action Plan on the National Tobacco Control Programme for the years 2012-2016 approved by Government Decision No. 100 of 16 February 2012 is provided for enrolment in counseling programs to 25% by 2014 and at least 50% by 2016 the population of smokers and treatment in addressing the tobacco addicts.","According to National Programme on Tobacco Control the reference centres for cessation counselling are planned to be established in 2011. In the pilot phase five such centres are planned to be established in each of the five economic regional structures of the country while the National Narcological Centre will be responsible for the implementation of this project under the coordination of National Centre of Public Health.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","no progress","no progress"
"130","Sao Tome and Principe","Education campaigns for health in general have contributed to the population awareness about caring for their health especially in regard to the harmful effects of tobacco.","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Answer/report not provided","Des progrés importants ont été réalisés en matière de conception de projets et dengagement de la part de médecins spécialistes en sevrage tabagique et traitement de la dépendance réunis dans une organisation de la Société civile sans aucune aide publique.","Answer/report not provided"
"133","Serbia","Trainings for the primary health care teams in smoking cessation were completed by the end of 2011. No further trainings were organized in 2012 and 2013.","As a part of the Continuing Medical Education the National Committee for Tobacco Prevention organized 6 educational courses in smoking cessation methods in 2009 and 2010 for 72 smoking cessation teams mostly from primary health care servics (equals to 217 participants in total). All scientifically approved methods of smoking cessation were included in educational program.","As a part of the Continuing Medical Education the National Committee for Tobacco Prevention organized 6 educational courses in smoking cessation methods in 2009 and 2010 for 72 smoking cessation teams mostly from primary health care servics (equals to 217 participants in total). All scientifically approved methods of smoking cessation were included in educational program."
"134","Seychelles","Since 2009 nicotine replacement therapy is available in few private pharmacies in Seychelles. A proposal will be sent under the WHO Plan Of Action (POA) for the purchase of nicotine replacement therapy to treat a limited number of smokers. Provision of NRT has not been sustained under the Ministry of Health budget and currently advocating for the same.","Since 2009 nicotine replacement therapy is available in private pharmacies in Seychelles. Currently negotiating for NRT to be included in the list of medications provided free to patients within the national health system.","Since 2009 nicotine replacement therapy is available in few private pharmacies in Seychelles. Under the WHO Plan Of Action (POA) 2008 & 2009 the Ministry of Health had received nicotine replacement therapy to treat a limited number of smokers. Provision of NRT has not been sustained under the Ministry of Health budget."
"135","Sierra Leone","The National Tobacco Control Strategy envisages programmes to put in place to provide low-cost effective interventions to treat dependent users. In addition the draft tobacco control legislation requires the Minister responsible for health to ensure that every district has a place where persons addicted to tobacco who wish to quit can obtain advice and treatment. District social coordinators can also be mobilized by the Ministry of Health and Sanitation through Local Government authorities to promote or perform such work.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Since the last update HPB has implemented a targeted holistic tobacco control programme in schools with a high reported number of underage smokers. Guidelines were provided to the schools to help them enhance their tobacco control and they were also encouraged to implement a comprehensive tobacco control programme focusing on both prevention and cessation – both for youth and parents who smoke. In addition to smoking cessation interventions youth smokers are also equipped with lifeskills such as decision-making problem-solving and assertiveness to improve their success at quitting smoking. The holistic tobacco control interventions are also conducted at rehabilitative homes and with self-help groups.
HPB is working with Adolescence Clinics at restructured hospitals - National University Hospital and KK Hospital - to provide on-site smoking cessation counselling to youth smokers. 
Since 2012 HPB has expanded programmes targeting uniformed services which also include building internal capacity to equip uniformed personnel to act as quit buddies to smokers. This taps onto existing networks within the uniformed services in order to reach out to smokers in all branches of the uniformed services.","Since the last update HPB has implemented a targeted holistic tobacco control programme in schools with a high reported number of underage smokers. Guidelines were provided to the schools to help them enhance their tobacco control and they were also encouraged to implement a comprehensive tobacco control programme focusing on both prevention and cessation - both for youth and parents who smoke. 
Smoking cessation efforts are being channelled into developing holistic programmes for institutions such as rehabilitative homes and self-help groups.
HPB is working with Adolescence Clinics at restructured hospitals - National University Hospital and KK Hospital - to provide on-site smoking cessation counselling to youth smokers. Youths and young adult smokers can also take advantage of smoking cessation programmes offered at Polyclinics and at community-based pharmacies. 
In 2011 HPB piloted a health promotion programme with the Singapore Police Force (SPF) to promote a tobacco free lifestyle among National Servicemen (full-time) (NSF). These include health awareness talks for new recruits exhibitions edutainment skits and smoking cessation counselling for those who express an intention to quit smoking. Capacity building sessions are also conducted for identified uniformed personnel and in-house counsellors to equip them with the knowledge and skills to support colleagues who are trying to quit smoking. Presently HPB is in discussion on extending a similar programme to the other Uniformed Groups.","Since the last update HPB has stepped up smoking cessation services targeted at youth. HPB engages schools Family Service Centers (FSCs) and various Youth Organisations (YOs) to provide smoking cessation services to youth smokers. To complement the face-to-face smoking cessation interventions HPB has a web-based smoking cessation programme www.breakfree.sg which encourages youths to quit smoking through the use of testimonies and self-reflection tools. Underage smoking offenders are also required to log on to www.breakfree.sg/compound to complete a brief online intervention that motivates them to think about quitting smoking. 
For adults since the 1990s smoking cessation services have been integrated into the primary healthcare settings hospitals and polyclinics. These services are also now available in non-governmental organizations such as the Singapore Cancer Society Singapore Heart Foundation and retail pharmacy chains providing a wide network of accessible smoking cessation services."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Strategies to address Article 14 are to be implemented early 2012 - running cessation workshops and developing cessation guidelines","Strategies to address Article 14 are to be implemented early 2012 - running cessation workshops and developing cessation guidelines"
"140","South Africa","NRT is made available in the private sector and non governmental organisations provide counselling and support services for cessation.","Answer/report not provided","Answer/report not provided"
"141","Spain","Answer/report not provided","La Ley 42/2010 modificación de la Ley 28/2005 ha supuesto los siguientes avances:
Artículo 12. De los programas de deshabituación tabáquica.
Las Administraciones públicas competentes promoverán el desarrollo de programas sanitarios para la deshabituación tabáquica en la red asistencial sanitaria en especial en la atención primaria. Asimismo se promoverán los programas de promoción del abandono del consumo de tabaco en instituciones docentes centros sanitarios centros de trabajo y entornos deportivos y de ocio. La creación de unidades de deshabituación tabáquica se potenciará y promoverá en el seno del Consejo Interterritorial del Sistema Nacional de Salud que también definirá los grupos prioritarios que resulten más vulnerables.
El acceso a tratamientos de deshabituación tabáquica cuya eficacia y coste-efectividad haya sido avalada por la evidencia científica se potenciará y promoverá en el seno del Consejo Interterritorial del Sistema Nacional de Salud valorando en su caso su incorporación a la cartera de servicios del Sistema Nacional de Salud.
Artículo 13. Adopción de medidas.
En la adopción de las medidas a que se refiere este capítulo se atenderá de manera particular la perspectiva de género y las desigualdades sociales. Asimismo las Administraciones públicas competentes promoverán las medidas necesarias para la protección de la salud y la educación de los menores con el fin de prevenir y evitar el inicio en el consumo y de ayudar a estos en el abandono de la dependencia. Se introducirán contenidos orientados a la prevención y a la concienciación contra el tabaquismo en los planes formativos del profesorado. Se potenciará la puesta en marcha de programas de actuación en la atención pediátrica infantil con información específica para los padres fumadores y campañas sobre los perjuicios que la exposición al humo provoca en los menores.","La modificación legal recientemente realizada mediante la Ley 42/2010 ha redactado el artículo 12 sobre los programas de deshabituación tabáquica de la siguiente manera:
Las Administraciones públicas competentes promoverán el desarrollo de programas sanitarios para la deshabituación tabáquica en la red asistencial sanitaria en especial en la atención primaria. Asimismo se promoverán los programas de promoción del abandono del consumo de tabaco en instituciones docentes centros sanitarios centros de trabajo y entornos deportivos y de ocio. La creación de unidades de deshabituación tabáquica se potenciará y promoverá en el seno del Consejo Interterritorial del Sistema Nacional de Salud que también definirá los grupos prioritarios que resulten más vulnerables.
El acceso a tratamientos de deshabituación tabáquica cuya eficacia y coste-efectividad haya sido avalada por la evidencia científica se potenciará y promoverá en el seno del Consejo Interterritorial del Sistema Nacional de Salud valorando en su caso su incorporación a la cartera de servicios del Sistema Nacional de Salud."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","1. The BAD implements effective programs aimed at promoting the cessation of tobacco use in educational institutions health care facilities workplaces.
2. Detox clinic (PCS) is providing services 
3. Access to NRT","1. The BAD implements effective programs aimed at promoting the cessation of tobacco use in educational institutions health care facilities workplaces.
2. Detox clinic (PCS) is providing services ( They have a small protocol: Health information NRT 
3. Acces to NRT 
4. See Status CVRM project could be mentioned here as a new measure that is under construction: they are developing National Cessation Guidelines for Suriname as part of the Cardiovascular Risk Management","Answer/report not provided"
"145","Swaziland","Answer/report not provided","There are no cessation services in most public health facilities however most private pharmacies provide on the counter sales of nicotine replacement therapy on demand and most products are costly and thus out of reach for a majority of our people. It is anticipated that once the Tobacco Products Control Bill comes into operation the tobacco control fund shall set aside funding to promote national cessation and rehabilitation programs. (Section 42 (4) (b)).","Answer/report not provided"
"146","Sweden","In 2011 the Swedish National Board of Health and Welfare (NBHW) published national guidelines for methods of preventing disease. to support governance and management of health care. The guidelines cover tobacco use. hazardous use of alcohol. insufficient physical activity and unhealthy eating habits. 
The NBHW has provided support to organizations for health professionals to disseminate knowledge of the guidelines among their members and engage their members in the implementation of the guidelines. A Web based training on tobacco cessation has been developed. National stakeholders are coordinated in a network to promote exchange of experiences regarding implementation of the guidelines. A pilot on documentation of disease prevention (including tobacco cessation) in medical records has been set up.","In 2011 the Swedish National Board on Health and Welfare released national guidelines for methods of preventing disease to funtion as support for governance and management. The guidelines cover; tobacco use hazardous use of alcohol insufficient physical activity and unhealthy eating habitsThe healthcare system should offer advanced counselling to patients who smoke. Methods to help patients quite smoking are presumably common already but the Swedish National Board of Health and Welfare believes that the recommendations raise the ambition level and thereby increase the associated healthcare costsSmoking refers to daily smoking regardless of the number of cigarettes. More sporadic smoking is also included for people who are pregnant breastfeeding or facing surgery; they are subject to special recommendationsThe National Board of Health and Welfare (2011). Nationella riktlinjer för sjukdomsförebyggande metoder 2011. Tobaksbruk riskbruk av alkohol otillräcklig fysisk aktivitet och ohälsosamma matvanor. Stöd för styrning och ledning. Stockholm: The National Board of Health and Welfare. See attachment National Guidelines for Methods of Preventing Disease 2011 (in Swedish)","In 2010 the governments pharmacy-monopoly was dissolved. That means that NRT products can now be sold in ordinary grocery stores making them more easily accessible to the public regarding both location and opening hours. Between 2006 and 2009 the number of primary care centres offering tobacco-cessation services has increased slightly from 70 to 73 percent. These numbers are however quite uncertain."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","This topic will be given greater attention in the coming period"
"148","Tajikistan","NRTs are allowed for use but not available and cessation services are not available.","Answer/report not provided","Answer/report not provided"
"149","Thailand","Training of Tobacco Control Leadership program for health professional and establish a leadership training center to promote treatment of tobacco addicts.
There are 272 “Fah Sai (clear sky) clinic”. and 555 tobacco cessation clinics in MOPH health facility service for tobacco dependence cessation. 
Develop integrated tobacco cessation system. drafting and testing guideline for tobacco cessation using 1S3C in 3 pilot area.
Support and promote quitline 1600 by coordination with related authorities for exempting call charge from both fixed line and mobile call.
Making proposal to include NRT into national health security system and national essential drug list.","In the past two years various public health services under MoPH set up and support smoking cessation clinics in OPD (outpatient department) and some provide counselling through telephone. 
The range of pharmacotherapy used for smoking cessation services include: 1) Nicotine Replacement Therapy (NRT) such as nicotine chewing gum or polacrilex and the nicotine patch both of which are restricted to be sold only under a pharmacists supervision especially at drug stores 2) non-nicotine tablets nortriptyline have recently been included to the National Essential Drug List so that people under universal health-care insurance can obtain it for free of charge. 
Presently the quit-line number 1600 is a national quitline center established in June 2009 supporting by ThaiHealth.","Thailand has a particular tobacco control policy in place which supports smoking cessation clinics in various health service settings and supports the provision of counseling through national quit-lines all around the country. 
The range of pharmacotherapy used for smoking cessation services include: 1) Nicotine Replacement Therapy (NRT) such as nicotine chewing gum or polacrilex and the nicotine patch both of which are restricted to be sold only under a pharmacists supervision 2) non-nicotine tablets nortriptyline have recently been included to the National Essential Drug List so that people under universal health-care insurance can obtain it for free of charge. 
Quit-lines have been initiated by Action on Smoke or Health (ASH) Thailand since 1993. The phone number 1600 is currently the quit-line number for the National Quit-line Center established in June 2009."
"150","The former Yugoslav Republic of Macedonia","Since 2012 the Institute for Pulmonary Diseases and Tuberculosis has counseling for prevention and quitting of smoking intended for persons who have ambulatory and inpatient treatment in this institution.
The results of the work of counseling are minimal compared to the results achieved in quitting of smoking because:
 level of knowledge about the harmful effects of smoking in patients smokers are at a low level
Generally patients smokers are unaware of the effects of smoking on the progression and frequent hospitalizations due to basic disease (HOBB astma tuberkuloza etc.)
Motivation to quit smoking is low
In 2012 in a small group of counseling participated 72 people of which 17 expressed wish to quit smoking and 3 quit the smoking.
In 2013 in a group of counseling participated 143 people in total in individual counseling - 19 people and 2 people are still in a phase of not smoking..
The reasons for this situation lies in the facts that:
Smoking has treatment as a socially acceptable form of behavior that does not compromise nor ill person nor his/her family.
Patients are adults with longstanding habits that are difficult to eradicate especially in the condition when there is lack of public disapproval for smoking. 
Ignorance about the harmful effects of smoking results in the fact that people are convinced that smokers can stop smoking whenever they want and when they need help.
The electronic cigarette is deeply entered in the market and is used more as a fashion detail but we still have no formal opinion if we can accept it as a method to stop smoking or not.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"153","Tonga","The newly established Tobacco Enforcement Unit includes a tobacco cessation officer to be responsible for all tobacco cessation programs/activities in collaboration with relevant stakeholders. The Ministry of Health and the Nossal Institute for Global Health of the University of Melbourne are currently negotiating on possible opportunity for this officer to go for a workplace attachment at a recognized organization in overseas for capacity building in such field.","Requested AusAID to fund pharmaceutical products for treatment of tobacco dependence and technical adviser to assist local counterpart.","Request AusAID to fund pharmaceutical products for treatment of tobacco dependence and technical adviser to assist local counterpart."
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","A programme for smoking cessation has been developed and is in the early implementation stage. Primary Health Care Physicians are currently being trained in cessation support activities."
"155","Tunisia","Stabilisation du nombre de fumeurs désirant arrêter depuis 2011 (situation post révolution stressante).
Existence de 100 consultations d''aide au sevrage dans les structures de 1ère ligne (diminution du nombre de consultations fonctionnelles selon la dernière évaluation) avec disponibilité gratuite de substituts nicotiniques. d''appareils de mesure de CO et formation adaptée des professionnels de santé.","le nombre de fumeurs visitant les consultations de sevrage a augmenté au cours des années 2009 et 2010 ce qui a permis de diminuer de 3.5% la prévalence des fumeurs mais à partir de 2011 date de la révolution ce nombre a diminué","Answer/report not provided"
"156","Turkey","A quit line for public is available for 24 hrs per day countrywide. Moreover physicians at the primary health care level have been trained on smoking cessation to give brief counselling to smokers. Physicians and health workers have also been trained by online training followed by formal and practical one. The number of Cessation Clinics increased to 412.","A quit line for public is available for 24 hrs per day countrywide. Moreover physicians at the primary health care level have been trained on smoking cessation to give brief counselling to smokers. Moreover by Ministry of Health training on smoking cessation to the counsellors and health workers to be working in cessation clinics is about to be standardised and will be given to them.","Treatment for smoking cessation guidelines has been prepared and is available for health care workers. Smoking cessation centers have been standardised countrywide. Moreover a quit line free of charge for public is avaiable. On the other hand some part of smoking cessation therapy is about to be covered by government."
"157","Turkmenistan","1. Opening in February 2012 9-centers ''Trust'' across Turkmenistan for the treatment of tobacco dependence and counseling. 
2. Increase over the past 2 years of the number and diversity of nicotine substitution drugs.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Improved","Answer/report not provided"
"159","Uganda","Answer/report not provided","Little has been done so far towards implementation of article 14 because of lack of resources.","Answer/report not provided"
"160","Ukraine","In September 2012 the MOH approved guidelines for health workers on smoking cessation","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Sought and the Ministry of Health and health authorities since 2007 to provide cessation services in within the primary health care services in institutions under the Ministry of Health. Private treatment is provided free for all citizens of the state and students in various stages of the study and residents a nominal fee and the requirement of registration of health and is sufficient to register the individual in the centers of quitting. And spread of services throughout the state.","Answer/report not provided"
