"","Party","2014 ","2012 ","2010 "
"95","Mexico","- Emisión y publicación de la Ley General para el Control del Tabaco. publicada en el Diario Oficial de la Federación el 30 de mayo de 2008. Dichas disposiciones normativas que efectivamente impulsan la lucha contra el consumo y exposición al humo del tabaco. reuniendo en un sólo cuerpo normativo la serie de acciones legislativas sugeridas por el CMCT y la evidencia científica que lo apoya. En este sentido. dicha normatividad representa una mayor responsabilidad del gobierno para la aplicación de las medidas interinstitucionales para el control del tabaco. situación prevista en la Ley Orgánica de la Administración Pública Federal. 
- Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009.Instrumento normativo de carácter técnico que tiene por objetivo lograr la aplicación y ejecución de la Ley General para el Control del Tabaco. regulando aspectos técnicos y específicos que permitan proteger la salud de la población evitando su exposición al humo del tabaco. prevenir el inicio del hábito del tabaquismo. promover y apoyar el abandono y lograr una reducción del consumo de productos de tabaco en cualquiera de sus formas.
- Emisión y publicación de Acuerdos en materia de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos. Fechas de publicación: 24 diciembre de2009. 9 de mayo de 2011. 23 de julio de 2012. 30 de noviembre de 2012 y 3 de enero de 2014.","Como se reportó en el informe a la COP 4 la legislación nacional en materia de Empaquetado y Etiquetado de los Productos del Tabaco está establecida en el artículo 18 de la LGCT y el mismo mandata que en los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos deberán figurar leyendas y pictogramas o imágenes de advertencia que muestren los efectos nocivos del consumo de los productos del tabaco.
En apego a lo dispuesto por la LGCT en México los mensajes sanitarios con el contenido de las leyendas de advertencia y los pictogramas son formulados y aprobados por la Secretaría de Salud; se imprimen en forma rotatoria directamente en los empaques; son de alto impacto preventivo claras visibles legibles y no deberán ser obstruidas por ningún medio; ocupar el 30% de la cara anterior 100% de la cara posterior y el 100% de una de las caras laterales del paquete y la cajetilla; los pictogramas ocupan el 30% de la cara anterior de la cajetilla y se colocan en la parte superior de la misma; en el 100% de la cara posterior y el 100% de la cara lateral se incorporan leyendas de advertencia un número telefónico de información sobre prevención cesación y tratamiento de las enfermedades o efectos derivados del consumo de productos del tabaco información sobre sus contenidos emisiones y riesgos de conformidad con las disposiciones aplicables; están prohibidos los términos elementos descriptivos marcas de fábrica o de comercios signos figurativos o de otra clase que tengan el efecto de crear la falsa impresión de que un determinado producto del tabaco es menos nocivo que otro. y también se prohiben expresiones tales como bajo contenido de alquitrán ligeros ultra ligeros o suaves así mismo para su comercialización dentro del territorio nacional en el empaquetado y etiquetado de los productos del tabaco figura la declaración: Para venta exclusiva en México.
En cumplimiento a lo dispuesto en la LGCT el 24 de diciembre del 2009 se publicó en el Diario Oficial de la Federación (DOF) el ACUERDO SECRETARIAL a través del que se dieron a conocer las disposiciones para la formulación e incorporación de las leyendas imágenes pictogramas mensajes sanitarios e información que se incorpora a todo empaquetado y etiquetado de los productos del tabaco conteniendo los ocho modelos de cajetillas con sus respectivos pictogramas y leyendas de advertencia. 
La Primera Ronda de Pictogramas y Leyendas de Advertencia Sanitaria (LAS) entró en vigor el 25 de septiembre de 2010 y estuvo vigente hasta el 24 de septiembre de 2011. 
Esta Ronda constó 8 temas con las correspondientes imágenes fuertes y claras sobre los efectos de tabaquismo en la salud y el etiquetado en México se distingue porque sobre el pictograma se incorporó un mensaje o historia corta relacionada con la fotografía y el tema seleccionado lo que refuerza el mensaje contenido en toda la cajetilla o empaquetado y etiquetado de los mismos. Los temas ab","Con respecto al etiquetado y empaquetado de los productos del tabaco el artículo 276 de la Ley General de Salud (LGS) derogado a partir de la entrada en vigor de la LGCT en 2008 establecía que debían figurar en forma clara y visible leyendas de advertencia de un tamaño equivalente al 25% por lo menos en cualquiera de las caras de las cajetillas con los siguientes mensajes:
I. Dejar de fumar reduce importantes riesgos en la salud.
II. Fumar es causa de cancer y Efisema pulmonar y 
III Fumar durante el embarazo aumenta el riesgo de parto prematuro y de bajo peso en el recién nacido.
Dicha disposición fue eliminada por la LGCT.
El Capítulo I del Título Tercero de la LGCT se refiere al Empaquetado y Etiquetado de los Productos del Tabaco y en el se han retomado todas las disposiciones del CMCT sobre la materia. Artículo 18. En los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos de conformidad con lo establecido en esta Ley sus reglamentos y demás disposiciones aplicables deberán figurar leyendas y pictogramas o imágenes de advertencia que muestren los efectos nocivos del consumo de los productos del tabaco además se sujetarán a las siguientes disposiciones: 
I. Serán formuladas y aprobadas por la Secretaría; 
II. Se imprimirán en forma rotatoria directamente en los empaques; 
III. Serán de alto impacto preventivo claras visibles legibles y no deberán ser obstruidas por ningún medio; 
IV. Deberán ocupar al menos el 30% de la cara anterior 100% de la cara posterior y el 100% de una de las caras laterales del paquete y la cajetilla; 
V. Al 30% de la cara anterior de la cajetilla se le deberán incorporar pictogramas o imágenes; 
VI. El 100% de la cara posterior y el 100% de la cara lateral serán destinados al mensaje sanitario que del mismo modo será rotativo deberá incorporar un número telefónico de información sobre prevención cesación y tratamiento de las enfermedades o efectos derivados del consumo de productos del tabaco y 
VII. Las leyendas deberán ser escritas e impresas sin que se invoque o haga referencia a alguna 
disposición legal directamente en el empaquetado o etiquetado. 
La Secretaría publicará en el Diario Oficial de la Federación las disposiciones para la formulación aprobación aplicación utilización e incorporación de las leyendas imágenes pictogramas y mensajes sanitarios que se incorporarán en los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos de acuerdo a lo establecido en esta Ley. 
Artículo 19. Además de lo establecido en el artículo anterior todos los paquetes de productos del tabaco y todo empaquetado y etiquetado externo de los mismos deberán contener información sobre sus contenidos emisiones y riesgos de conformidad con las disposiciones aplicables. Las autoridades competentes deberán coordinarse para tales efectos. 
Artículo 20. En los paquetes de productos del tabaco y en todo empaquetado y et"
"96","Micronesia (Federated States of)","A bill was submitted during the 17th FSM Congress. It will be resubmitted for consideration by the 18th Congress.","There is a bill submitted to the FSM Congress for action.","There is a bill that was forwarded to the national FSM Congress to ACT on the requirements of Article 11 packaging and labeling for Micronesia. And this bill is still routing within the process to be forwarded to Congress to act on it. Another proposed bill went earlier during the past sessions but was not acted on so we are currently waiting for next session to have this bill enacted on and passed."
"97","Mongolia","The tobacco products shall carry health warnings and messages which shall meet the following requirements: the health warnings shall be approved by the State Central Administrative Body in charge of health matters. Six variants of health warning design will be produced during one period and the designs shall be renewed once in every three years; The health warning and other required notes shall be written in Mongolian.
 
1. The picture health warning shall cover at least 50% of both front and back sides of a cigarette pack and front cover of a pipe tobacco or tobacco packages equal to that;
2. Shall be large visible and clearly written text describe by pictures or pictograms on health risks caused by tobacco products. 
The text of the MNS5024: 2013 standard for cigarette and MNS6274: 2013 standard for pipe tobacco law are available in annex 3 and 4.","Picture health warnings (6 types) introduced on the unit packet and packages starting from 1 January 2010","Picture health warnings (6 types) introduced on unit packet and pakcages starting from 1 January 2010"
"98","Montenegro","Images and icons for the marking of cigarette packs can be used from the available sources of WHO.
In relation to the Law on limitation use of tobacco products inclusion of image provides warnings on the harmful effects of tobacco products. In addition increasing the surface to be occupying a warning on the packaging from 30% to 40% of packaging
“In the Article 9:
''Market of tobacco products is not allowed except snuff and tobacco chewing which do not have a warning printed on a combination that consists of color photographs or other illustrations and one of the following warning namely: ''.
Paragraph 2 is amended to read:
''A warning referred to in paragraph 1 of this Article has to cover at least 40% of the best visual surface on one side or the other 30% of individual packages of tobacco products
Paragraph 3:
''Imagery warnings prescribed by the Ministry.''
In Article 12 :
''The data referred to in Article 8 paragraph 1 of this Act and warnings from Article 9 paragraph 1 of this Law must be in the Montenegrin language and framed with black frame which width may be less than 3 mm or greater than 4 mm but that may not cover the text or visual part of the combined warning. Each individual package of tobacco products must be marked with serial number or any other appropriate manner in order to identification place and time of production. ''","Images and icons for the marking of cigarette packs can be used from the available sources of WHO.
In relation to the Law on limitation use of tobacco products in 2004 year amendments to this Act and the inclusion of image provides warnings on the harmful effects of tobacco products. In addition increasing the surface to be occupying a warning on the packaging from 30% to 40% of packaging
In the introductory sentence of Article 9 paragraph 1 is amended to read:
Market of tobacco products is not allowed except snuff and tobacco chewing which do not have a warning printed on a combination that consists of color photographs or other illustrations and one of the following warning namely: .
Paragraph 2 is amended to read:
A warning referred to in paragraph 1 of this Article has to cover at least 40% of the best visual surface on one side or the other 30% of individual packages of tobacco products
After paragraph 3 a new paragraph to read as follows:
Imagery warnings prescribed by the Ministry.
In Article 12 paragraph 1 item 1 is amended to read:
1) in the Montenegrin language .
Paragraph 2 is amended to read as follows:
The data referred to in Article 8 paragraph 1 of this Act and warnings from Article 9 paragraph 1 of this law must be framed with black frame whose width may be less than 3 mm or greater than 4 mm but that may not cover the text or visual part of the combined warning. 
In paragraph 3 the word brand is replaced by the words control excise stamps.
After paragraph 4 the following new paragraph to read as follows:
Each individual package of tobacco products must be marked serial number or any other appropriate manner in order to identification place and time of production.","Images and icons for the marking of cigarette packs can be used from the available sources of WHO.
In relation to the Law on limitation use of tobacco products in 2004 year amendments to this Act and the inclusion of image provides warnings on the harmful effects of tobacco products. In addition increasing the surface to be occupying a warning on the packaging from 30% to 40% of packaging
In the introductory sentence of Article 9 paragraph 1 is amended to read:
Market of tobacco products is not allowed except snuff and tobacco chewing which do not have a warning printed on a combination that consists of color photographs or other illustrations and one of the following warning namely: .
Paragraph 2 is amended to read:
A warning referred to in paragraph 1 of this Article has to cover at least 40% of the best visual surface on one side or the other 30% of individual packages of tobacco products
After paragraph 3 a new paragraph to read as follows:
Imagery warnings prescribed by the Ministry.
In Article 12 paragraph 1 item 1 is amended to read:
1) in the Montenegrin language .
Paragraph 2 is amended to read as follows:
The data referred to in Article 8 paragraph 1 of this Act and warnings from Article 9 paragraph 1 of this law must be framed with black frame whose width may be less than 3 mm or greater than 4 mm but that may not cover the text or visual part of the combined warning. 
In paragraph 3 the word brand is replaced by the words control excise stamps.
After paragraph 4 the following new paragraph to read as follows:
Each individual package of tobacco products must be marked serial number or any other appropriate manner in order to identification place and time of production."
"99","Myanmar","Article 13 of the National Law describe the penalties for the following offences: 
production distribution or sale of cigar without mentioning the caption of warning in Myanmar language to be mentioned on the package of cigar that smoking can seriously affect health and other necessary warnings in accordance with the stipulations;
production of cigar and tobacco products fraudulently mentioning that the toxic chemical potency is less than the amount prescribed by the Central Board in cigar and tobacco production distribution or sale thereof in spite of knowing such fact mentioned;
production distribution or sale of cigar and tobacco product without label for commercial purpose;
production distribution or sale of any other goods showing the label of any cigar and tobacco product;
production distribution or sale of toys edibles or wares made in the form of cigar.
Currently there is only textual warning on the cigarette packages in Myanmar. The sample pictures were approved by the National Health Committee in 2013. The Ministry of Health collected the local pictures and created the designs. The development of necessary rules for implementing the pictorial health warnings is under way.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Section 2-4 of Part 2 and Section 10 of Part 4 of the regulations state clearly pictograms text and pictures to be used on tobacco containers.","Section 2-4 of Part 2 and Section 10 of Part 4 of the regulations state clearly pictograms text and pictures to be used on tobacco containers."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Final verdict of Supreme Court received for complete and effective implementation of Directive for Printing and Labelling of Warning Message and Graphics in the Boxes Packets Wrappers Carton Parcels and Packaging of Tobacco Products on December 29 2013 and government has instructed industries to act accordingly. 
Samples of tobacco products packets with pictorial health warnings are seen and are in the process of sending in markets for sale.","Directive for Printing and Labeling of Warning Message and Graphics in the Boxes Packets Wrappers Carton Parcels and packaging of Tobacco Products - 2011 is endorsed.
With regard to question 3.2.5.11 we have got license for the pictures from other countries and adopted them. We do not have the pictures of our own.","Answer/report not provided"
"103","Netherlands","With the preparations of the EU TDP we are preparing adjusting our national law so that health warnings must occupy no less than 65% of the principal display areas.","Answer/report not provided","Our current warning size is limited to 30%. Increasing the warning size will be reconsidered within the frame of the implementation of the revision of the EU Tobacco Product Directive."
"104","New Zealand","There have been no changes since the last report though a Bill introducing ''plain packaging'' is currently being considered by Parliament''s Health Select Committee.
The current packaging and labelling requirements are set out in the Smoke-free Environments 2007. These regulations removed a previous requirement to provide information on tar nicotine and CO emissions on packs – as recommended by TobReg. At present there is a requirement for a general statement about the harmful chemicals and the damage the product can cause.","These requirements are set out in the Smoke-free Environments Regulations 2007. There have been no changes since the last report. These regulations removed information on tar nicotine and CO emissions from packs - as recommended by TobReg. They were replaced with a general statement about harmful chemicals and the damage they can cause to parts of the body.","The Smoke-free Environments Regulations 2007 came into force in February 2007 (link below). The Regulations provide for pictorial health warnings that cover 30% of the front and 90% of the back of cigarette packs. The warnings are in both English and Maori the principal languages of New Zealand. The Regulations also removed the requirement for cigarette packaging to display CO nicotine and tar figures derived by using the ISO method (as there are deemed to be potentially misleading). 

http://www.legislation.govt.nz/regulation/results.aspx?search=ts_regulation_smoke-free_resel&p=1"
"105","Niger","Answer/report not provided","textes relatifs au conditionnement à létiquetage sont élaborés et sont en phase dadoption","Answer/report not provided"
"106","Nigeria","The health warning in 2008 edition of the Nigerian Industrial Standard for Tobacco and Tobacco products required that health warnings occupy no less than 30% of the principal display areas. 
Whereas the reviewed and current edition-2014 requires that the health warnings occupy 50% or more of the principal display areas.","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Answer/report not provided","Legislation requiring pictorial health warnings came into effect in July 2011 for cigarettes and January 2012 for other tobacco products. (Pictures from EU picture library).","Legislation requiring pictorial health warnings has been passed. Will come into effect in July 2011 and January 2012."
"109","Oman","Pictorial health warnings have been on the packs for over a year since August 2012.
See Annex 6 for the specifications. Standards for Health Warnings GSO-246-2011.","Was preparing a standard application in the Gulf of Oman and the five other countries so that the health warning 50% of the principal display areas and consists of pictures and written warning put in the bottom of the box.","Article (1) of the Ministerial Decree No. 39 /"
"110","Pakistan","Pakistan introduced Pictorial Health Warning on cigarettes packs and outers. Following initiatives have been taken by the Government of Pakistan;
An SRO had been issued to print Pictorial Health Warning (40% of Principle Display Area) from 30 August 2010.
After devolution of Ministry of Health two provinces (Sindh and Balochistan) issued SROs to rotate the PHW increasing the size to 50% of Principle Display Area.
3. Federal Government is in process to rotate the current PHW.","Following initiatives have been taken by the Government of Pakistan;
1.	An SRO had been issued to print Pictorial Health Warning (40% of Principle Display Area) from 30 August 2010.
2.	After devolution of Ministry of Health two provinces (Sindh and Balochistan) issued SROs to rotate the PHW increasing the size to 50% of Principle Display Area.
3. Federal Government is in process to rotate the current PHW.","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","A Tobacco Act was introduced to Palaus legislation in 2007 but was not passed by the house of delegates"
"112","Panama","Panamá inicia en el mes de abril de 2014 su quinta ronda de advertencias sanitarias. las cuales son diseñadas por el equipo técnico de promoción de la salud y aprobadas por la Comisión Nacional para el Estudio del Tabaquismo en Panamá. lo cual se formaliza mediante resolución del Dirección General de Salud y se notifica a las empresas. además de inscribirse en la Gaceta Oficial. 
En la ronda de advertencias actual se incluyó la advertencia fumar puede causar cáncer de mama. con su respectivo pictograma. la IT se mostró muy insatisfecha con el diseño. amenazó con demandar al MINSA. sin embargo aplicando el principio de precautoriedad la advertencia circuló durante toda la vigencia de la ronda.
Se participó con el el Dr. Ernesto Sebrié del Roswell Park Institute en un estudio centroamericano de validación de las advertencias con la finalidad de seleccionar las imágenes que mayor impacto tuvieran entre los entrevistados. A la fecha el estudio está en fase de análisis de data.","En el mes de junio Panamá inicia la IV ronda de advertencias entre las que se incluyen los siguientes mensajes sanitarios: 
Fumar puede Causar Abortos
Fumar puede Causar Arrugas Prematuras
Fumar puede Causar Cáncer de Mama
Fumar puede Causar Enfermedad Cerebrovascular
Fumar puede Causar Impotencia
En el anexo se incluye la resolución que indica el uso de las advertencias sanitarias y sus pictogramas.","Durante la primera ronda se establecieron 3 advertencias rotativas con sus respectivos pictogramas ocupaban el 100% de la cara posterior de los paquetes de cigarrillo no se prohibía el uso de terminos engañosos y se cuantificaban en el paquete los contenidos de alquitrán nicotina y otras. Actualmente circulan 5 advertencias y sus pictogramas como parte de la segunda ronda las cuales se ubican en el 50% de las caras principales del empaquetado se ha prohibido el uso de terminos engañosos y se reportan pero no se cuantifican en el empaquetado algunos contenidos y emisiones de los productos de tabaco. Las mismas deben colocarse en el empaquetado de todos los productos de tabaco. A la fecha esta disposición se cumple fundamentalmente en los paquetes de cigarrillos y cigarros existen limitaciones para su colocación en los envases de otros productos de tabaco. Durante la primera y segunda ronda hemos utilizado una combinación de advertencias y pictogramas nacionales y otras facilitadas por OPS u otros países. Estamos preparando la tercera ronda que deberá estar en los empaquetados y etiquetados en un término de 9 meses.
Hemos realizado una valoración de la primera ronda de las 3 advertencias sanitarias y sus pictogramas colocadas en los paquetes de cigarrillo desde el año 2006 a marzo de 2009 con el objetivo de conocer la opinión de los fumadores sobre los beneficios que sobre el consumo de tabaco tienen las mismas para ello se aplicó una encuesta a una muestra aleatoria de 993 fumadores de las Ciudades de Panamá y Colón. 
Para fines prácticos las advertencias y sus pictogramas fueron presentadas en la cara frontal de la encuesta con la intención de tener la seguridad de que los encuestados no presentaban confusiones con otras imágenes de control de tabaco circulantes en el país. Los temas de las advertencias fueron: Fumar produce cáncer de pulmón Fumar produce enfermedades cardiovasculares y Fumar durante el embarazo produce parto prematuro.
Los resultados reflejan que las imágenes permiten apreciar mejor el contenido de la advertencia sanitaria que los mensajes de texto. Cerca de 8 de cada 10 entrevistados han leído estos mensajes un 54% se abstuvo por lo menos una vez de fumar un cigarrillo en el último mes como una respuesta a la advertencias sanitarias. A uno de cada dos las advertencias le hacen pensar en los daños que causa fumar y al 40% las advertencias le hacen pensar en dejar de fumar el 87% reconoce y acepta que las advertencias que hoy forman parte de la campaña de No Fumar son en algo ciertas o muy ciertas. Es internaste resaltar que un 7% en promedio por cada pregunta contesto desconocer o no saber nada acerca de las preguntas realizadas en esta encuesta frente al 93% que si observó en alguna medida las advertencias.
Dificultades en la colocación de las advertencias sanitarias se presentan en las cajetillas de cigarros dado que esta industria no es regulada en la mayoría de los países y Panamá no es productor de"
"113","Papua New Guinea","Health warnings are displayed. Rotation are not closely monitored. The current tobacco legislation review is looking at having pictorial health warnings.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Se ha implementado brevemente las advertencias sanitarias con pictogrmas pero fueron eliminadas por via judicial por los tabacaleros.","Answer/report not provided"
"115","Peru","Answer/report not provided","La Ley N 29517 indica en su artículo 7 que las cajetillas de cigarrillos y en general toda clase de empaque o envoltura de productos de tabaco deben llevar impresas en un cincuenta por ciento (50%) de cada una de sus caras principales frases e imágenes de advertencia sobre el daño a la salud que produce el fumar. La Ley N 28705 indicaba que solo era en un cincuenta por ciento de una de sus caras lo que ha sido unnavance sustancial acorde a lo establecido en el artículo 11 del CMCT.","Answer/report not provided"
"116","Philippines","Answer/report not provided","Warnings occupy the bottom 30% of the front display area of packages. The text must occupy 50% of the warning frame. Warnings are printed in English or Filipino.
DOH has issued Administrative Order No. 2010-13 requiring rotating graphic warnings and prohibiting false misleading or deceptive descriptors on packaging but this is being disputed in court and has not been implemented.","Answer/report not provided"
"117","Poland","Answer/report not provided","No changes have been made since 2004.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Portugal applies the European Union Directive 2001/37/CE on tobacco products regulations and labelling.
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:194:0026:0034:EN:PDF","Portugal applies the European Union Directive 2001/37/CE on tobacco products regulations and labelling.
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2001:194:0026:0034:EN:PDF"
"119","Qatar","Were distributed bulletin includes all the requirements on all businesses and shops distributed tobacco and has all the products distributed control and knowledge of the extent of compliance with the specifications","Topic in the framework of implementation to apply in the month of August of the year 2012","Agreement was reached between the Gulf States and the subject in the process of implementation"
"120","Republic of Korea","A newly established provision on Article 25(5) of Tobacco Business Act limits labelling which enables to mislead the public. (inserted on January 21 2014","As the Health Promotion Act was revised in 2011 two additional notes including Quitline number and amount of tar inhalation must be informed on the tabacco product package excluding flavor sustances from December 8th in 2012.","As the Health Promotion Act (article 8) was revised in 2008 additional 5 cancer causing substances must be informed on the tobaco product package which are naphthylamine nickel benzene vinyl chloride arsenic and cadmium."
"121","Republic of Moldova","The new Law on Tobacco Control adopted by the Government on 17.12.14 and is in Parliament for adoption in the context of proposed changes to the law in force in the area included:
Article 132. Textual warnings on smoking damage
(1) general warning and informational message is printed on the sides of the unit packet . The warnings should be set at least the width of 20 mm and a height of at least 43 mm and covering at least 50 % of the surface area that is printed.
Article 133. The combined warnings on tobacco harm
(2) The combined warnings on tobacco harm must:
a) be composed of textual warning on smoking damage referred to in paragraph ( 4) and a corresponding picture specified in the electronic library of source documents;
b) include information on smoking cessation such as telephone number e -mail and / or website designed to inform consumers about the programs available to support people who want to quit smoking;
 c) cover 75 % of the external surface of the front and rear of the unit packet and the outer packaging;
 d) to exhibit the same warning on the harm of smoking and textual corresponding colored picture on both sides of the unit packet and on any outside packaging ;
Article 135. Library of source documents
 (1) The Ministry of Health shall establish and maintain an electronic library of source documents accessible to the public containing combined warnings on tobacco damage under this law .
 (2) The Ministry of Health provides source documents in electronic format upon request.","question 3.2.5.13: Since 1 January 2010 on 10% of one of the sides of the pack information should be published on tar nicotine and carbon-monoxide emissions.
The EU-Republic of Moldova Association Agreement 11A-100608 (Chapter on Public Health section on Tobacco) concluded in December 2010 on harmonization of national legislation with the requirements of EU directives and recommendations provides for the adoption of measures to prevent cross-border advertising of tobacco products. Measures in line with Directive EC/2001/37 will have to be implemented within seven years of entry into force of the agreement (by 2018).","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","By order of the Ministry of Health and from the 05/05/2012 No. 490n ''on approval of the warning labels on the dangers of smoking accompanied by drawings'' (registered with the Ministry of Justice of Russia 10.05.2012 N 24097) approved graphic warnings about the dangers of tobacco consumption which should be located on the back side of the packaging of tobacco products.","Appeared in the 2010 big warning text labels that occupy 30% of the front surface and 50% of the back of the packaging of tobacco products","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Note: All the above issues were foreseen in the draft law being discussed by the National Assembly as already mentioned","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","La nouvelle loi exige que chaque paquet ou cartouche de produits du tabac et toutes les formes de conditionnement et d’étiquetage extérieurs de ces produits doivent comporter en caractères indélébiles des mises en garde sanitaires sous forme de textes et dimages en couleur décrivant les effets nocifs de la consommation de tabac et couvrant au minimum soixante-dix pour cent (70%) de chacune des faces principales (en recto et verso) du paquet de tabac et de produits du tabac et du conditionnement extérieur. 
Les modalités d’application de cette disposition sont en cours d’élaboration à travers un arrêté conjoint des Ministres chargés de la Santé et du commerce.","Aucun progrés.","Answer/report not provided"
"133","Serbia","No progress has been made since the previous report.","Status quo since the FCTC Report 2008.","Status quo since the FCTC Report 2008."
"134","Seychelles","A regulation on display of health warnings to the Seychelles National Tobacco Control Act 2009 has been finalized and published in the Gazette in May 2013. The regulation requests that all cigarette packets have pictorial health warnings that cover at least 50% of each of the two main sides of the packet as from 31st May 2014. It also specifies the content and format of the health warning to be displayed on cigarette packets including which image and which text must appear in these messages on all cigarettes packets sold in Seychelles. Several sensitization programs related to the regulation has been done since May 2013 for effective implementation
The regulation and the Tobacco Control Act can be downloaded from the link: www.health.gov.sc.","The Seychelles National Tobacco Control Act 2009 includes provisions on the above mentioned items including health text and pictorial warnings >50% on the two main display areas of the tobacco packages. Guidelines have been developed to provide for a set of text and pictures to be displayed on cigarette packets. The regulation on health warnings is being finalized by Tobacco Control Board and should be enforced by 2012-2013.","Answer/report not provided"
"135","Sierra Leone","The National Tobacco Control Strategy 2012-2016 requires that packages of cigarettes sold in Sierra Leone carry the warning “Smoking is dangerous to your health” this is yet to be implemented","Answer/report not provided","Answer/report not provided"
"136","Singapore","Health warning labelling requirements are specified in the Tobacco (Control of Advertising and Sales) Act and Regulations. The latest amendments were in 2013 and lists provisions to ban misleading labelling as well as a new set of graphic and text health warning labels.","Health warning labelling requirements are specified in the Smoking (Control of Advertisements and Sale of Tobacco) Act and Regulations.","An recent amendment to Section 17(1) of the Tobacco (Control of Advertisements and Sale) Act will extend the display of graphic health warnings to outer packaging such as the box or carton that holds the individual packages for retail. (See Annex 4 of this report.)
The new Section 17A of the Act would prohibit the importation distribution sale or offer for sale of any tobacco product that has or is accompanied by any false or misleading packaging or labelling. The actual terms to be prohibited will be prescribed within the subsidiary legislation and is targeted to be gazetted by end 2010. Tobacco manufacturers will be given a grace period of 12 months from the date of gazette deplete old stocks and to effect the necessary changes.
Singapore does not own the copyright of all of the graphic health warning images that have appeared on the labelling of tobacco products. Those that Singapore owns can be shared royalty free."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","The Tobacco Control Regulations is still not two years of age as we just had it gazetted on the 18th December 2013","Part 2 Section 9 of the Tobacco Control Act 2010. See Annex","Part 2 Section 9 of the Tobacco Control Act 2010. See Annex"
"140","South Africa","Improved Regulations drafted for approval to publish for public comment.","Currently 15% of the front and 25% of the back of the pack must carry health messages. Legislating mandating larger picture-based health warnings has been passed but the regulations specifying details are currently being developed.","Currently 15% of the front and 25% of the back of the pack must carry health messages. Legislating mandating larger picture-based health warnings has been passed but the regulations specifying details are currently being developed."
"141","Spain","Answer/report not provided","El Real Decreto 639/2010 de 14 de mayo por el que se modifica el Real Decreto 1079/2002 de 18 de octubre por el que se regulan los contenidos máximos de nicotina alquitrán y monóxido de carbono de los cigarrillos el etiquetado de los productos del tabaco así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco:
- desarrolla determinados aspectos relativos al etiquetado de los productos del tabaco contemplados en la Ley 28/2005 de 28 de diciembre de medidas sanitarias frente al tabaquismo y reguladora de la venta el suministro el consumo y la publicidad de los productos del tabaco y 
- modifica las advertencias sanitarias del etiquetado de los productos del tabaco incorporando fotografías o imágenes que la experiencia y la investigación en otros países han demostrado ser medios eficaces para disuadir a los ciudadanos del consumo de tabaco e informarles de los riesgos que conlleva para la salud.","Tras la fecha de finalización de este informe se ha llevado a cabo una modificación del Real Decreto regulador del etiquetado en relación a la introducción de advertencias sanitarias con imágenes. De esta manera mediante el Real Decreto 639/2010 de 14 de mayo por el que se modifica el Real Decreto 1079/2002 de 18 de octubre por el que se regulan los contenidos máximos de nicotina alquitrán y monóxido de carbono de los cigarrillos el etiquetado de los productos del tabaco así como las medidas relativas a ingredientes y denominaciones de los productos del tabaco se procede a la introducción de las advertencias gráficas en el mercado español. El real decreto entró en vigor el pasado 15 de mayo de 2010 y cuenta con una prórroga de comercialización de 12 meses para las cajetillas de cigarrillos y de 24 para el resto de labores del tabaco."
"142","Sri Lanka","Answer/report not provided","Laws relating to pictorial warning are being formulated","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
