"","Party","2014 ","2012 ","2010 "
"112","Panama","El Código Sanitario estable el sistema de inspección que se aplican en materia de salud pública el cual se rige por una serie de decretos y resoluciones para su funcionamiento. todos aplicables para la vigilancia y control de la legislación relativa con el tema de tabaco. Dependiendo del tipo de establecimiento el proceso de inspección lo efectúa inspectores de saneamiento ambiental o bien inspectores de protección de alimentos (restaurantes y similares). 
Adicionalmente. el artículo 13 del decreto 230 de 2008 establece:
Artículo 13. En cumplimiento a lo que dicta el artículo 5 de la Ley 13 de 2008. sobre la prohibición del consumo de tabaco y de los productos de este. el Ministerio de Salud desarrollará. además las siguientes acciones:
1. Programar y realizar inspecciones sanitarias a los ambientes públicos y privados.
2. Divulgar las disposiciones contenidas en este Decreto a la población en general. mediante el uso de medios masivos de comunicación. volantes y otras.
3. Orientar a los gerentes o encargados de establecimientos públicos y privados sobre el contenido de la Ley 13 de 2008 y de este reglamento.
4. Coordinar con las autoridades competentes la capacitación sobre el tema del control del tabaco a la Policía Nacional. corregidores y otras instancias administrativas cuya función sea garantizar el cumplimiento de las leyes vigentes en el territorio nacional.
5. Dar a conocer a la población en general el número de teléfono de la línea caliente del Ministerio de Salud. para que puedan realizarse las denuncias de las violaciones de la Ley 13 de 2008 y de este Decreto.
6. Suministrar a los inspectores de salud. en forma permanente. boletas autoadhesivas que se colocarán en el área frontal del establecimiento que esté incumpliendo la Ley 13 de 2008 y/o este Decreto. Estas boletas son un mecanismo de notificación a la población de que el establecimiento no cumple con las normas vigentes en materia de control de tabaco. por lo que puede constituirse en un riesgo para la salud. Las mismas deben estar firmadas por las autoridades locales de salud correspondientes y sólo podrán ser removidas previa autorización de las autoridades de salud competentes. La violación de esta disposición estará sujeta a las sanciones correspondientes tipificadas en el Código Sanitario y las leyes complementarias.
7. Mantener un registro de los establecimientos que incumplan con las normas vigentes en materia de control de tabaco. en cada una de las regiones sanitarias. con la finalidad de verificar reincidencias en la violación de la Ley 13 de 2008.
También los artículos 30 a 35 hacen referencia a las sanciones incluidas las multas a saber:
Artículo 30. Las sanciones por el incumplimiento en materia de control de todos los productos de tabaco y sus derivados. se aplicarán de conformidad a lo establecido en el presente Decreto. Las infracciones en materia aduanera serán sancionadas por la autoridad competente. de conformidad con sus disposiciones legales vigentes.
Artículo 31. Cualquier persona natural o jurídica que cometa una falta o contravención a las disposiciones del Código Sanitario y demás disposiciones legales vigentes en materia de salud pública. será sancionado con:
1. Amonestación: Llamado de atención escrito que le hará la autoridad sanitaria competente al infractor. 
2. Multa: Sanción pecuniaria que. de acuerdo con la gravedad de la falta. oscila entre un mínimo de diez balboas (B/.10.00) y un máximo de cien mil balboas (B/. 100.000).
3. Suspensión temporal de las actividades: sanción que impide el ejercicio normal de las actividades a que se dedica la persona natural o jurídica infractora. y que durará mientras subsista la afectación a la salud pública.
4. Clausura del establecimiento: sanción que puede ser temporal o definitiva. de acuerdo con la gravedad de la falta.
5. Decomiso: consiste en el retiro de los artículos o productos que afecten la salud pública. de conformidad con las autoridades sanitarias.
Artículo 32. Las autoridades en materia de salud pública están facultadas para imponer las siguientes sanciones:
1. En el caso de los directores de centros. subcentros o policentros de salud. multas desde diez balboas (B/.10.00) hasta quinientos balboas (B/. 500.00) y el decomiso de los artículos y objetos que afecten la salud.
2. En el caso de los directores regionales de salud. multas de quinientos un balboa (B/ 501.00) hasta cinco mil balboas (B/. 5.000.00). la suspensión temporal de actividades. cuando así se requiera mientras se mantenga la afectación a la salud pública y el decomiso de los artículos y objetos que afecten la salud.
3. En el caso del Director General de Salud Pública. multas desde cinco mil un balboas (B/. 5.001.00) hasta cien mil balboas (B/. 100.000.00). la clausura de los establecimientos de manera temporal o definitiva de acuerdo con la circunstancia que se presente en cada caso y el decomiso de los artículos y objetos que afecten la salud.
Artículo 33. La cuantía de las sanciones que se impongan se graduará teniendo en cuenta el riesgo generado para la salud. la capacidad económica del infractor. la repercusión social de la infracción. el beneficio que haya reportado al infractor la conducta sancionada. si el afectado es un menor de edad y la reincidencia del infractor.
Artículo 34. Si la infracción es denunciada por un particular. se debe seguir el Procedimiento Administrativo General. establecido en la Ley 38 de 2000.
En los casos en que se proceda de oficio. bastará el acta de inspección. diligencia o reconocimiento elaborada por el Ministerio de Salud. o el examen o análisis de laboratorio u otro. para dar por comprobada la infracción; luego de ello. se continuará con el procedimiento. de acuerdo con lo establecido en la Ley 38 de 2000.
Artículo 35. Las resoluciones que establezcan sanciones serán susceptibles de los recursos de reconsideración y/o apelación. Los recursos que se admitan. en materia de salud pública. se concederán en efecto devolutivo.","El Código Sanitario estable el sistema de inspección que se aplican en materia de salud pública el cual se rige por una serie de decretos y resoluciones para su funcionamiento todos aplicables para la vigilancia y control de la legislación relativa con el tema de tabaco. Dependiendo del tipo de establecimiento el proceso de inspección lo efectua inspectores de saneamiento ambiental o bien inspectores de protección de alimentos (restaurantes y similares). 
Adicionalmente el artículo 13 del decreto 230 de 2008 establece:
Artículo 13. En cumplimiento a lo que dicta el artículo 5 de la Ley 13 de 2008 sobre la prohibición del consumo de tabaco y de los productos de este el Ministerio de Salud desarrollará además las siguientes acciones:
1. Programar y realizar inspecciones sanitarias a los ambientes públicos y privados.
2. Divulgar las disposiciones contenidas en este Decreto a la población en general mediante el uso de medios masivos de comunicación volantes y otras.
3. Orientar a los gerentes o encargados de establecimientos públicos y privados sobre el contenido de la Ley 13 de 2008 y de este reglamento.
4. Coordinar con las autoridades competentes la capacitación sobre el tema del control del tabaco a la Policía Nacional corregidores y otras instancias administrativas cuya función sea garantizar el cumplimiento de las leyes vigentes en el territorio nacional.
5. Dar a conocer a la población en general el número de teléfono de la línea caliente del Ministerio de Salud para que puedan realizarse las denuncias de las violaciones de la Ley 13 de 2008 y de este Decreto.
6. Suministrar a los inspectores de salud en forma permanente boletas autoadhesivas que se colocarán en el área frontal del establecimiento que esté incumpliendo la Ley 13 de 2008 y/o este Decreto. Estas boletas son un mecanismo de notificación a la población de que el establecimiento no cumple con las normas vigentes en materia de control de tabaco por lo que puede constituirse en un riesgo para la salud. Las mismas deben estar firmadas por las autoridades locales de salud correspondientes y sólo podrán ser removidas previa autorización de las autoridades de
salud competentes. La violación de esta disposición estará sujeta a las sanciones correspondientes tipificadas en el Código Sanitario y las leyes complementarias.
7. Mantener un registro de los establecimientos que incumplan con las normas vigentes en materia de control de tabaco en cada una de las regiones sanitarias con la finalidad de verificar reincidencias en la violación de la Ley 13 de 2008.
También los artículos 30 a 35 hacen referencia a las sanciones incluidas las multas a saber:
Artículo 30. Las sanciones por el incumplimiento en materia de control de todos los productos de tabaco y sus derivados se aplicarán de conformidad a lo establecido en el presente Decreto. Las infracciones en materia aduanera serán sancionadas por la autoridad competente de conformidad con sus disposiciones legales vi","Answer/report not provided"
"113","Papua New Guinea","Through the Public Service General Orders and specific organisations have their own law and they ensure these are followed.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Los inspectores municipales son los encargados de la correcta aplicación de la normativa.","Los Inspectores municipales son encargados de hacer cumplir la Ordenanza Municipal todo lo recaudado debe ir a la Consejeria de Derechos del Niño","Answer/report not provided"
"115","Peru","Se dispuso la reglamentación de la Ley N° 28705 a través del Decreto Supremo Nº 015-2008-SA. el mismo que fue modificado posteriormente mediante Decreto Supremo Nº 001-2010-SA y posteriormente modificado por el Decreto Supremo Nº 001-2011-SA
La Resolución Ministerial N°º 415-2012-MINSA. que aprueba la NTS 094-MINSA/DIGESA V.01 Norma Técnica de Salud para Inspecciones de ambientes 100% libres de humo de tabaco.
Siendo el Objetivo General. establecer el procedimiento para la realización de las inspecciones en cumplimiento del marco normativo vigente. para la verificación de ambientes 100% libres de humo de tabaco.
Objetivos Específicos :
-	Verificar la inexistencia de personas con cigarrillos u otros productos de tabaco en espacios públicos cerrados. lugares de trabajo y medios de transporte público.
-	Establecer la medición de presencia de humo de tabaco en los espacios públicos cerrados. lugares de trabajo y medios de transporte público
-	Establecer los parámetros de razonabilidad y perceptibilidad de los avisos de señalización en los espacios públicos cerrados. lugares de trabajo y medios de transporte público","Para la aplicación de la legislación nacional se dispone de la reglamentacion correspondiente en la cual se establece que son las municipalidades (gobiernos locales) las que tienen facultades de inspección y sancion en coordinación con algunas instancias del Ministerio de Salud y de los Gobiernos Regionales y establece las multas y sanciones por las infracciones que se cometan. En el caso de las Resoluciones Ejecutivas Regionales se dispone de acciones administrativas para aquellas personas que no respeten los ambientes libres de humo de tabaco.","Answer/report not provided"
"116","Philippines","Send email to MMDA for explanation","Answer/report not provided","Answer/report not provided"
"117","Poland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"118","Portugal","According to the tobacco law the prohibition of smoking and the ventilation conditions of smoking areas or rooms should be verified by the Food and Economic Safety Authority (ASAE).","Answer/report not provided","Answer/report not provided"
"119","Qatar","Article (10) prohibits smoking in enclosed public places following: means of public transportation; schools and centres of education and training. universities. hospitals. health centres. and other educational institutions. health facilities; ministries and other government agencies. public bodies and institutions and sports clubs. the headquarters of the public associations and shops. and inside elevators. cinemas and theatres; industrial facilities and shopping malls; restaurants. and other stores that sell food or drink to the public.
Based on a decision of the Minister of Public Health. after the adoption of the Council of Ministers. in places where smoking is prohibited. exemptions can be made and closed smoking courts can be established.
Restaurants and other shops may designate areas for smokers which are not completely closed.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Amended National Health Promotion Act provides a legal ground. Mayors or governors of local governments are able to appoint officers called a smoking-surveillant for monitoring smoking behaviours in smoke-free areas and its compliance. This will be entered into force in July 2014.","Regulatory enforcement and crackdown is carried out by local government","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","Authorities controlled by the Ministry of Internal Affairs have elaborated internal rules for implementation of the 2007 Tobacco Act. In addition based on articles 91 and 203 of the Code of Offences these authorities have initiated sanctions and/or legal actions for the infringement of rules regulating smoking in public places including public places where a ban of smoking applies and also in public transport facilities. 
In 2010-2011 only more than 3300 cases of violation of smoking rules have been observed in different economic units and around 5000 additional cases were observed in public transport facilities.","Answer/report not provided"
"122","Romania","The inspectors of the National Authority for Consumers Protection and of the Health Inspection have the right and the obligation to apply penalties","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","In June 1 2013 smoking ban comes into force:
on aircraft on all kinds of public transport places in the open air at a distance of less than fifteen meters from entrances to rail stations bus stations airports seaports river ports subway stations and at subway stations train stations bus stations airports seaports river ports;
in the territories and in premises intended for medical rehabilitation and spa services;
in the territories and in premises intended for rendering educational services cultural institutions and agencies of youth services in the sphere of physical culture and sports;
in the areas of social services the premises occupied by the bodies of State power bodies of local self-government;
workplaces and working areas organized in the premises of filling stations;
in the elevators and common areas of apartment buildings;
on children''s playgrounds and within the boundaries of the territories involved.
With June 1 2014 year smoking ban comes into force:
in the long-distance trains on ships in Russia and abroad in the provision of services for the transport of passengers;
 in premises intended for the provision of accommodation services hotel services temporary accommodation and (or) providing temporary accommodation;
in rooms designed to provide domestic services trade public catering indoor markets in non-stationary trade facilities.","Code of the Russian Federation on Administrative Violations Part 3 of Article 11.17: Smoking in cars (including lobbies) commuter trains not designated for smoking areas to train local or long-distance or on board a ship or inland waterway transport or on aircraft during flight time less than three hours -
entails warning or imposition of an administrative fine of one hundred rubles.","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Conducted exercise to visit private sector businesss encouraging their participation in No Smoking bans at the place of business.","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Toutes les forces de police du Sénégal (Police et Gendarmerie Nationale).","Answer/report not provided","Answer/report not provided"
"133","Serbia","The Law imposes legal responsibilities for compliance for individuals business establishments their managers owners and any other responsible persons. It provides penalties for violations. The key authority responsible for the enforcement is the Sanitary Inspectorate of the Ministry of Health which coordinates the work of other inspectorates that are cited in the Law: health and medicines inspectorates of the Ministry of Health inspectorate under the ministries of education labour trade and internal affairs. The representatives of all mentioned inspectorates form a common intersectoral body which should meet regularly to perform annual plans and evaluate their work and compliance with the Law.","The new Law imposes legal responsibilitiy for compliance not only on individual smokers but aslo on business establishemtns their managers owners or other responsible persons. It also provides significant penalties for violations. The key authority responsible for the enforcement is the Sanitary Inspectorate of the Ministry of Health. It coordinates the work of other inspectorates responsible for the enforcement: Health Inspectorate and Medicines Inspectorate of the Ministry of Health Inspectorate of the Ministry of Education Inspectorate of the Ministry of Labour ministry in charge of Trade and Trade Insection and Inspectorate for preventive protection of the Ministry of Internal Affairs. According to the Law all inspectorates are obliged to cooperate exchange information provide each other necessary technical assistance and undertake common measures and activities with the purpose of the Law enforcement. Representatives of all inspectorates comprise a common intersectorial body which is obliged to regulary meet in order to prepare joint annual action plans and evaluate performance. At municipality level enforcement monitoring is entrusted to communal police.","The new Law imposes legal responsibilitiy for compliance not only on individual smokers but aslo on business establishemtns their managers owners or other responsible persons. It also provides significant penalties for violations. The key authority responsible for the enforcement is the Sanitary Inspectorate of the Ministry of Health. It coordinates the work of other inspectorates responsible for the enforcement: Health Inspectorate and Medicines Inspectorate of the Ministry of Health Inspectorate of the Ministry of Education Inspectorate of the Ministry of Labour ministry in charge of Trade and Trade Insection and Inspectorate for preventive protection of the Ministry of Internal Affairs. According to the Law all inspectorates are obliged to cooperate exchange information provide each other necessary technical assistance and undertake common measures and activities with the purpose of the Law enforcement. Representatives of all inspectorates comprise a common intersectorial body which is obliged to regulary meet in order to prepare joint annual action plans and evaluate performance. At municipality level enforcement monitoring is entrusted to communal police."
"134","Seychelles","Tobacco Control Act 2009 allows for penalties for contravention to the provisions. Ministry of Health sends warning letters when offenses are reported","Tobacco Control Act 2009 allows for penalties for contravention to the provisions. Ministry of Health sends warning letters when offenses are reported.","Answer/report not provided"
"135","Sierra Leone","A friendly/voluntary agreement exist between Health Education Division and some tertiary and government department for the erection of a sign post with the inscription; “This is a no smoking zone” with absolutely no sanctions applied to violators.","Answer/report not provided","Answer/report not provided"
"136","Singapore","Under the Act any person caught smoking at prohibited places is liable on conviction (in Court) to a fine not exceeding $1 000. Premises manager or operator caught for not performing their duties (i.e. inform person who smoke at prohibited places to cease smoking or request the person to leave the premises should the person refuse to cease smoking) shall be liable on conviction (in Court) to a fine not exceeding $1 000 for the 1st offence and not exceeding $2 000 for the 2nd and subsequent offences. NEA officers carry out enforcement rounds at prohibited places on a daily basis.","Under the Act any person caught smoking at prohibited places is liable on conviction (in Court) to a fine not exceeding $1 000. Premise manager or operator caught for not performing their duties (i.e. inform person who smoke at prohibited to cease smoking or request the person to leave the premise should the person not cease smoking) shall be liable on conviction (in Court) to a fine not exceeding $1 000 for the 1st offence and not exceeding $2 000 for the 2nd and subsequent offence. NEA officers carry out enforcement round at prohibited places on a daily basis.","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Supervision of the implementation of the law is conducted by the Health Inspectorate of the Republic of Slovenia the Labour Inspectorate of the Republic of Slovenia the Market Inspectorate of the Republic of Slovenia and the Customs Administration of the Republic of Slovenia.","Supervision of the implementation of the law shall be conducted by the Health Inspectorate of the Republic of Slovenia the Labour Inspectorate of the Republic of Slovenia the Market Inspectorate of the Republic of Slovenia and the Customs Administration of the Republic of Slovenia.","Answer/report not provided"
"139","Solomon Islands","In answering yes the Enforcement and Compliance Strategy Plan is still in draft form and still to be finalized","Part 7 of Tobacco Control Act 2010. See Annex","Part 7 of Tobacco Control Act 2010. See Annex"
"140","South Africa","The Directorate: Environmental Health within the Department of Health is responsible for the compliance of regulations and the South African Police Services is responsible for the enforcement of the law.","Individuals may be fined for smoking in non-smoking areas.
Owners and managers of public places are responsible for ensuring that nobody smokis in nonsmoking areas and can be fined breaches of the law. 
Environmental Health Practitioners monitor coplinace with the law.

Citizens can log complaints of establishments that d not comply with the law to the Tobacco or Health Information line","Answer/report not provided"
"141","Spain","Ley 28/2005. modificada por la ley 42/2010: Se establecen las responsabilidades (artículo 21) y las competencias (artículo 22). Se fijan las infracciones (artículo 19) y las sanciones (artículo 20)","Ley 28/2005 modificada por la Ley 28/2005:
Se establecen las responsabilidades (artículo 21) y las competencias (artículo 22). Se fijan las infracciones (artículo 19) y las sanciones (artículo 20).","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Has been issuing decisions to prevent abuse and trading all kinds of tobacco within the Federal Ministry of Health institutions and its affiliates within the Ministry of Health Khartoum State and its institutions","Answer/report not provided"
"144","Suriname","Tobacco Control Bureau","The system will be developed soon","Answer/report not provided"
"145","Swaziland","Answer/report not provided","There are criminal penalties for non-compliance and enforcement officers are in place (section 29 (4) and (5) of the Tobacco Products Control Bill.","Answer/report not provided"
"146","Sweden","It is possible. according to 19 a 2.a § and 20 § of the Tobacco Act. for a local authority to apply an administrative injunction which can be combined with an administrative fine for the owner or user of the property. The sanction should be used to make the owner or user of the property to stop and to prevent that smoking occurs where it forbidden according to e.g. 2 § of the Tobacco Act","It is possible according to 19 a 2.a § och 20 § of the Tobacco Act for a local authority to apply an administrative injunction which can be combined with an administrative fine for the owner or user of the property. The sanction should be used to make the owner or user of the property to stop and to prevent that smoking occurs where it forbidden according to e.g. 2 § of the Tobacco Act","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Thailand has a system to strenghthen human resources. especially law enforcers through various activities and effective enforcement as follows; 1) provide the exact role and responsibility for inspection and coordination among enforcement-related agencies and civil society networks at national level. regional level as well as provincial & district level. 2) organize the regular training among law enforcers and key stakeholders. especially the existing civil society networks for gaining knowledge and skill of inspection and monitoring the violation issues of tobacco control law. 3) establish the complaint center by telephone (Hotline:1422) and website ( http://btc.ddc.moph.go.th/complain or http://thaiantitobacco.com/complain) 4) regular raise people''s awareness of the tobacco control law. especially the new law where it applies as well as penalties for non-compliance.","Thailand has a system to strenghthen human resources especially law enforcers through various activities and effective enforcement as follows; 1) provide the exactly role and responsibility for inspection and coordination among enforcement-related agencies anc civil society networks at national level regional level as well as provincial & district level 2) organize the regular training among law enforcers and key stateholders especially the existing civil society networks for gaining the knowleage and skill of inspection and monitoring the violation issues of tobacco control law 3) establish the complaint center by telephone and website and 4) regular raise peoples awareness of the tobacco control law especially the new law where it applies as well as penalties for non-compliance.","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","State institutions: Ministry of Health Ministry of Economy Ministry of Justice Ministry of Finance Ministry of Agriculture Ministry of Education Ministry of Labor and Social Policy and its inspectorates.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Ministère en charge de la santé veille à lapplication de la loi antitabac et de ses décrets dapplication","Ministère de la santé","Answer/report not provided"
"153","Tonga","In the Act the Minister of Health has the authority to prescribe smoke-free buildings to which members of the public have accessed either permanently or for any period he thinks fit. Also enforcement officers are designated under the Tobacco Act and are currently doing litigation for those that are non-compliant with the Act.","Enforcement Officers are designated under the Tobacco Act and are currently doing litigation.","Enforcement Officers are designated under the Tobacco Act and are currently doing litigation."
"154","Trinidad and Tobago","The Trinidad and Tobago Police Service and Public Health Inspectors are responsible for enforcement.","Clauses 6-9 of the attached Tobacco Control Act 2009 refers","Answer/report not provided"
"155","Tunisia","Contrôle par les agents de l''hygiène du milieu et la police et sanctions pour ceux qui ne respactent pas les decrets sus cites.","Contrôle par les agents de lhygiène du milieu et la police et sanctions pour ceux qui ne respactent pas les decrets sus cités","Answer/report not provided"
"156","Turkey","Countrywide in 81 provinces there are currently 1550 inspection teams who inspect and enforce the Law when a violation takes place. Moreover through Smoke-Free Law Inspection System using GPS mobile devices by inspection teams violations have been notified on time necessary actions have been proceeded immediately and reported to the related centres like Ministry of Health to perform the necessary follow up.","Countrywide in 81 provinces there are currently 2848 inspection teams who inspect and enforce the law when a violation takes place.","Answer/report not provided"
"157","Turkmenistan","Ministry of Internal Affairs and the State Service for the security of a healthy society.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Enforcement structure (officers) are designated and warranted by the Minister of Health. Currently 2 officers from customs 4 police and 4 from health are warranted and trained officers.","A policy formulated by the community during their meeting within their community hall and certain areas provided by the policy.","Answer/report not provided"
"159","Uganda","The regulation includes environmental inspectors and health inspectors as the enforcers of the regulations and also spells out fines in cases of violation","Under the regulation there are penalties stipulated for those who contravene the provisions of this regulation","Answer/report not provided"
"160","Ukraine","National Consumer Protection Inspection is responsible for enforcement and can fine legal entities for violations. Physical persons can be fined by police.","By law individuals are fined by police and owners of restaurants and hotels are fined by the State consumer protection inspection.","By law individuals are fined by police and owners of restaurants and hotels are fined by the State consumer protection inspection."
"161","United Arab Emirates","The implementing regulations of the Tobacco Control Law and Council of Ministers'' decree no. 24 of 2013 stipulate that smoking is prohibited in all closed public places. public means of transport. places of entertainment. cinemas. theatres and sporting clubs. Moreover. the regulations give the local authority of each Emirate the right to set strict conditions as concerns the prohibition.","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Across the UK smoke-free legislation is enforced by local authorities. The following guidance for enforcement officers in England has been published - “Implementation of smokefree legislation in England: Guidance for local council regulatory officers”: 
http://www.cieh.org/policy/smokefree_workplaces.html","Across the UK smokefree legislation is enforced by local authorities.","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","La ley establece que es competencia del Ministerio de Salud Pública el controlar el cumplimiento de esta ley. en su función de policía sanitaria. Por lo tanto. el Ministerio está facultado para fiscalizar y aplicar sanciones cuando se constaten incumplimientos a la normativa.","La ley establece que es competencia del Ministerio de Salud Pública el controlar el cumplimiento de esta ley en su función de policía sanitaria. Por lo tanto el Ministerio está facultado para fiscalizar y aplicar sanciones cuando se constaten incumplimientos a la normativa.","Answer/report not provided"
"165","Uzbekistan","According to the State program ''Year of a healthy child''. approved February 19. 2014 a draft law on the establishment of administrative penalties for use of tobacco products in public places. increased penalties for tobacco use in public transport. as well as for the promotion of tobacco products. In addition. the imposition of penalties provided for heads of agencies. organizations. enterprises. regardless of ownership. including the objects of trade and catering. which do not take the necessary measures to persons smoking in prohibited places. 
Adoption of the draft law will establish the necessary legal provisions to prevent tobacco use in public places and public transport.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","There is a national coordinating mechanism for tobacco control. But it needs a financial support and a good infrastructure to enforce the existing law.","Enforcement officers are appointed and have powers under the Act for enforcement.","Answer/report not provided"
"167","Venezuela","El Ministerio del Poder Popular para la Salud. valiendose del ordenamiento jurídico vigente (La Constitución de la República Bolivariana de Venezuela. Ley Orgánica de Salud) y por medio del Servicio Autónomo de Contraloría Sanitaria (SACS) velan por el cumplimiento de la Resolución de Ambientes Libres de Humo de Tabaco","El Ministerio del Poder Popular para la Salud valiendose del ordenamiento jurídico vigente (La Constitución de la República Bolivariana de Venezuela Ley Orgánica de Salud) y por medio del Servicio Autónomo de Contraloría Sanitaria (SACS) velan por el cumplimiento de la Resolución de Ambientes Libre de Humo de Tabaco","Answer/report not provided"
"168","Viet Nam","The government has issued decree No 176/2013/ND-CP on sanctions for administrative violations of the in Health sector which include fines for violation of the Tobacco Control law.","Answer/report not provided","Answer/report not provided"
"169","Yemen","There is a fine specified in the law violators.","Article 23 provides for punishment of individuals in conflict with a fine and others.","Answer/report not provided"
