"","Party","2014","2012","2010"
"115","Peru","La Comisión de Defensa del Consumidor y de Salud del Congreso de la República del Perú. presento dos proyectos de ley que intentan frenar el consumo de tabaco en nuestro país. En la que busca disminuir la incidencia de cáncer a causa del consumo de tabaco. promoviendo una mejor salud pública. Adicionalmente el Estado gasta millones de soles en tratar a las personas por este mal. Con la prevención se busca que el dinero sea destinado a otras cosas.
Sin embargo. esta iniciativa genera posiciones encontradas. sobre todo en temas de libertad de información y derechos de propiedad intelectual. Los proyectos apuntan a restringir la publicidad y la comercialización de cigarros. prohibiendo la exposición de los productos en los puntos de venta. Es decir. las cajetillas no podrán estar a la vista de los posibles consumidores.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","National multi-agency Cigarette Task Force Group is a platform for information / intelligence exchange and co-ordination of common actions. information system created to exchange intelligence and collect statistical data is being developed continuously.","National multi-agency Cigarette Task Force Group is a platform for information / intelligence exchange and coordination of common actions. Information systems created to exchange intelligence and collect statistical data is being developed continuously.","Answer/report not provided"
"118","Portugal","Answer/report not provided","Portugal participates in the negotiations for a Protocol on illicit trade of tobacco products under WHO FCTC. Collaboration with other nations and EU Member States exists in combating illicit trafficking. 
There is new regulation in place limiting the quantity of tobacco transported by individuals at EU level.","Portugal participates in the negotiations for a Protocol on illicit trade of tobacco products under WHO FCTC. Collaboration with other nations and EU Member States exists in combating illicit trafficking. 
There is new regulation in place limiting the quantity of tobacco transported by individuals at EU level."
"119","Qatar","Article 6 of the Tobacco Act: taking into account as provided for in the approved standard specifications. must prove to each unit of tobacco packages or derivatives or cigarettes in a conspicuous place and in the Arabic language. the following data:
-1 And the completion date of production per month and year.
Article 7 of Tobacco Act: 1. prohibits the sale or display of any quantity of tobacco and its derivatives have expired after the lapse of one year from the date of production.
Article 4: Each importer of tobacco products or cigarettes or to notify the ministry in writing of all kinds
Before the arrival of the consignment to the country at least one week. to be tested upon arrival. and make sure they meet the approved standard specifications. Are not allowed to enter any shipment of tobacco products or cigarettes of all kinds into the country only after obtaining written permission from the ministry supported benefit imported from standard specifications approved shipment met.","Prohibits the cultivation of the tobacco industry or retail or sell orders for tobacco control law in the State of Qatar","Answer/report not provided"
"120","Republic of Korea","Korean government signed the Protocol to eliminate illicit trade in tobacco products on January 1 2013 and has prepared its ratification.","Answer/report not provided","Answer/report not provided"
"121","Republic of Moldova","At the proposal of the Ministry of Health issued Presidential Decree of 28/10/13 nr.840 ''To approve the signing of the Protocol to Eliminate Illicit Trade in Tobacco Products'' (Monitorul Oficial 11.01.2013 no. 243-247 art. 698). Currently at the proposal of the Ministry of Health was initiated the procedure of ratification of the Protocol to Eliminate Illicit Trade in Tobacco Products.","The Border Treaty between Republic of Moldova and Romania was signed by the two Parties on 9 November 2010. Reference is included in the Treaty on combatting illicit trade in tobacco products and guides cooperation and border management between the two countries.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","No information","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","no progress","no progress"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","None.","Answer/report not provided"
"132","Senegal","La nouvelle loi prévoit que les produits du tabac fassent l’objet de marquage dans les conditions fixées par décret. Cependant les textes réglementaires précisant les conditions d’application sont en cours d’élaboration. Par ailleurs l’administration douanière communique très difficilement sur les chiffres relatifs au commerce illicite.","Le Code Général des impôts en son article 370 exige la mention VENTE AU SENEGAL sur les emballages des cigarettes importées ou fabriquées au Sénégal.","Answer/report not provided"
"133","Serbia","The Sector for Suppression of Smuggling within the Custom Directorate has introduced the new non-invasive methods - mobile scanners to detect the illegal tobacco products. In this way in this Sector the number of seized cigarettes and row tobacco has been increased in spite of the fact that according to statistical data there is a decreasing trend in the quantity of seized tobacco products.","There is no progress in implementation of Article 15 since submission of the previous report. However the Rep. of Serbia actively participates in the negotiations for a Protocol on Illicit Trade in Tobacco Products with the intention to ratify the agreed protocol when adopted by the Conference of the Parties.","Answer/report not provided"
"134","Seychelles","All the above mentioned items are explicitly included in the 2009 Seychelles Tobacco Control Act but some of these measures will need further regulations which have not yet been developed","All the above mentioned items are explicitely included in the 2009 Seychelles Tobacco Control Act but some of these mesures will need further regulations which have not yet been developed","Virtually all the above mentioned items are included in the 2009 Seychelles Tobacco Control Act but regulations have not yet been developed"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","As of 2009 all cigarettes sold in Singapore are required to have the “SDPC” mark to indicate that duties have been paid. From 1 March 2013 all cigarettes sold in Singapore will have a revised “SDPC” mark. In addition to the letters “SDPC” the new mark features a series of vertical bars around the cigarette stick.","All duty-paid cigarettes imported or manufactured to be sold in Singapore is legally required to be marked with the letters SDPC since 1 Jan 2009.
Singapore Customs have continually increased enforcement efforts against smuggling peddling and buying of duty-unpaid cigarettes.","All duty-paid cigarettes imported or manufactured to be sold in Singapore is legally required to be marked with the letters SDPC since 1 Jan 2009.
Singapore Customs have continually increased enforcement efforts against smuggling peddling and buying of duty-unpaid cigarettes."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Poor progress in Article 15","Poor progress in Article 15"
"140","South Africa","Minister of Health South Africa signed the International Protocol to Eliminate Illicit Trade in Tobacco Products in Jan 2013. 
Initiatives by South African Revenue Services:
•	Tighter supervision of warehouses where officials closely monitor the packing and unpacking of cigarettes containers. 
•	 Performance of integrated audits on cigarette manufactures where a client is assessed across all tax types (VAT EXCISE PAYE IT etc.). 
•	Modernisation interventions aimed at reducing cross-border cigarette smuggling 
-	Focus on strengthening risk management and enhancing risk engine
-	Implemented cargo scanners to Increase the non-intrusive inspection capability
-	 deployed jet skis to patrol the Orange River bordering Namibia
-	Start-to-end electronic excise system allowing for electronic submission of excise accounts. 
•	Further training of Detector Dogs","Tobacco products have stamp markings designed to facilitate efforts to identify illegally manufactured or distributed products or products on which tax has not been paid. The South African Revenue Services have been working with the tobacco industry to confiscate and destroy illicit cigarettes.","Tobacco products have stamp markings designed to facilitate efforts to identify illegally manufactured or distributed products or products on which tax has not been paid."
"141","Spain","Answer/report not provided","Ley Orgánica 6/2011 de 30 de junio por la que se modifica la Ley Orgánica 12/1995 de 12 de diciembre de represión del contrabando:
- En el artículo 2.3 de la Ley de Represión del Contrabando se eleva a 15.000 euros el importe del valor de los géneros de tabaco a efecto de la comisión del delito de contrabando. 
- Se modifica la denominación de infracciones leves graves y muy graves de manera que si se trata de labores de tabaco las infracciones se consideran:
 - Leves: si el valor es inferior a 1 000 euros
 - Graves: desde 1 000 euros a 7 200 euros
 - Muy graves: superior a 7 200 euros 
- La disposición adicional primera establece la reducción de las exenciones fiscales aplicables en el régimen de viajeros para residentes y trabajadores fronterizos de la zona fronteriza de Gibraltar y del Principado de Andorra en relación con las importaciones de labores de tabaco.","Implantado mediante la Ley 13/1998 de 4 de mayo de Ordenación del Mercado de Tabacos y Normativa Tributaria y desarrollos posteriores según la competencia del Organismo autónomo Comisionado para el Mercado de Tabacos."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Suriname recognizes that the elimination of all forms of illicit trade in tobacco products including smuggling illicit manufacturing and counterfeiting and that the development and implementation of related national law are essential components of tobacco control.
All unit packets and packages of tobacco products and any outside packaging of such products are marked to assist in determining the origin of tobacco products.
This regulation is included in the Tobacco Law. Import company took already measures to determine the origin of the tobacco products. 
In addition to this we are referring to regulation E35 ( Smuggling Regulation) which regulate all goods confiscating from smuggling and the Law “Tegengaan Smokkelen” State Gazette 1986 no 03","Suriname recognizes that the elimination of all forms of illicit trade in tobacco products including smuggling illicit manufacturing and counterfeiting and that the development and implementation of related national law are essential components of tobacco control.
All unit packets and packages of tobacco products and any outside packaging of such products are marked to assist in determining the origin of tobacco products.
 The regulation requiring this marking is proposed in the new tobacco law. We do not have this regulation yet but the import company took already measures to determine the origin of the tobacco products. See attachement
In addition to this we are refering to regulation E35 ( Smokkel decreet = Smuggling Regulation) which regulate all goods confiscating from smuggling","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Illicit tobacco products after confiscation are kept in the customs warehouse recorded and then destroyed in the presence of all the role players in supply chain. These illicit products may also be disposed off in a manner as ordered by an adjudicator of a case.","Answer/report not provided"
"146","Sweden","Question 3.3.1.10 EU common procedure framework handling tobacco. alcohol. and certain energy commodities. Council Directive 2008/118/EC of 16 December 2008 on the general arrangements for excise duty and repealing Directive 92/12/EEC.
Sweden have EMCS (Excise Movement and Control System) as control system. EMCS is an electronic system that must be used by authorized operators when products are moved under duty. which is meant to ease the administrative management of the company and to enable an effective fiscal control of the delivery of alcohol. tobacco and certain energy products across the EU.

Customs Service noted major problems with smuggling of Tax Free snuff sold at ferries between Finland. Åland and Sweden. The tobacco business decided after contacts with Customs that all snuff cans that are sold on the ferries must be marked with ''only for duty free sales'' to reduce the risk that tax-free snus can be sold ashore for private use.","Answer/report not provided","See Annex 4."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Situation is generally acceptable will be strengthened after the issuance of the ratification of the Protocol Health Organization Global fight against illicit trade in tobacco products"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","The customs department and the excise dapartment are actively working to prevent and suppress these illegal activities as follows;
1) In 2010 and 2011 the customs department report that they arrested 556 and 476 cases of illicit trade in tobacco product which estimated to 20.5 and 28.5 million baht respectivley. 
2) In the same period as above (2010 and 2011) the excise department report that they arrested 9 483 cases and 9554 cases which estimated to 197.1 and 192.6 million baht repectively.","The excise department in cooperation with the customs department are actively working to prevent and suppress these illegal activities over the past three years.
On November 27 2009 the Prime Minister of Thailand had signed in the order under the Office of Prime Minister No. 273/2552 to designate committee of prevention and suppression of illicit tobacco in the nation. Specifically it orders for 2 committees which are 1) committee for policies of prevention and suppression of illicit tobacco in the nation and 2) committee for management of prevention and suppression of illicit tobacco. These are national strategies for the prevention and suppression of illicit tobacco introduced from the cooperation and coordination between related organizational partners to prevent and solve the countrys problem of illicit tobacco effectively."
"150","The former Yugoslav Republic of Macedonia","From the data on seizure of cigarettes in section 2.6.5 can be determined that in 2013 the number of seized cigarettes has significantly increased respectively:
During 2012 a total of 301089 pieces of cigarettes were seized from which by the entry are discovered 61 140 pieces of cigarettes while 239949 pieces of cigarettes were discovered in output. 
During 2013 a total of 856486 pieces of cigarettes were seized from which in the entry are found 152 193 pieces of cigarettes while 704293 pieces of cigarettes were discovered in output.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Ref: Article 5 de la Loi 2010.","La loi est vôtée mais non promulguée"
"153","Tonga","Strengthening oversight and coordination roles that contribute to the control of illicit trade in tobacco products. There was no illicit trade practice reported over the past two years","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","The items ticked yes are in the legislation but are not yet enforced ass the relevant Clauses in the Act are not yet Proclaimed."
"155","Tunisia","Answer/report not provided","Les saisies aussi bien de cigarettes que de tabac pour chicha(Maassel) ont diminué en 2011 par rapport à 2010 malgré la révolution et le désordre qui sen est suivi probablement sur le compte dautres produits (alimentaires armes….)","Answer/report not provided"
"156","Turkey","The Protocol has already been signed by Turkey in January 2013 and it is now on the process of ratification by Turkish Great National Assembly.","To control prevent the illicit trade and to introduce regulation and implementation problems with the possible solutions controlling illicit trade of tobacco products a comprehensive strategy has been developed and Illicit trade of tobacco and tobacco products Control Action Plan (2011-2013) has been published in the official gazette dated 27 October 2011 no 28097. Moreover it has entered into force through prime ministry memorandum no 2011/18.","Based on the regulation published on the official gazette on 10 July 2010 whose web address is http://rega.basbakanlik.gov.tr/eskiler/2010/07/20100710-16.htm the following is necessary:
It is indispensable to provide on a visible outer surface of a tobacco product unit pack with producer brand barcode expression distinguishing products produced under the same brand and amount with the warning not to be sold the ones under the age of 18 in addition to label information required by this regulation and the name of brand on cigarette on inner package of tobacco product for water pipes and cigarillos if exists inner package. 
If distinguishing expression consists of different elements these elements take place together on an outer surface of a unit pack.
On the other hand a continuous collaboration exists among related national institutions on illicit tobacco trade.
Moreover a strong tracking and tracing system including the usage of bandrol for cigarettes and tobacco products has been implemented in Turkey. Due to the mentioned system Turkey with Brasil has been presented a good model by WHO to Parties."
"157","Turkmenistan","Within the framework of the Country Coordinating Mechanism in the last 2 years the exchange of information on illicit trafficking of tobacco products on the territory of Turkmenistan was intensified.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Prohibited we dont have illicit trading on tobacco","Answer/report not provided"
"159","Uganda","Answer/report not provided","Little progress has been made towards the implementation of article 15. Illicit trade in tobacco products continues to be a big challenge with smuggled cigarettes estimated to contribute about 20% of all cigarettes consumed in the country.","Answer/report not provided"
"160","Ukraine","Cigarette smuggling OUT OF Ukraine is still much bigger than smuggling INTO Ukraine","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Formed a national committee under the chairmanship of the Federal Customs Authority and includes the different sectors of the state and attend the committee meetings most of the international and domestic.","Answer/report not provided"
"162","United Kingdom","Since the launch of the Tackling Tobacco Smuggling strategy in 2000 we have had a significant impact on reducing the illicit trade.
Since 2000 HMRC has more than halved the illicit cigarette market in the UK. We have reduced the illicit market for cigarettes from 22% in 2000/01 to 9% in 2012/13 and for HRT from 61% to 36% over the same period. 
Since 2000 we have:
1 seized over 23.5bn smuggled cigarettes with a value of just over £5.5bn in legitimate lost sales;
2 seized over 4000 tonnes of HRT;
3 successfully prosecuted over 3 900 people; and 
4 issued over £53m worth of confiscation orders to recover the proceeds of crime. 
HMRC is currently refreshing this strategy; the findings are due to be reported in Summer 2014.","Since 2000 in excess of 20 billion cigarettes and 2 700 tonnes of hand-rolling tobacco have been seized. Over 3 300 criminals involved in the illicit tobacco trade prosecuted.
The illicit cigarette market in the UK has reduced from 21% to 10% since 2000 and from 61% to 46% for hand-rolling tobacco over the same period.
HM Revenue & Customs and the UK Boarder Agency published a renewed strategy to tackle illicit trade in tobacco products in April 2011 titled Tackling Tobacco Smuggling: Building on our success. Available at:
http://www.hmrc.gov.uk/news/tackling-tobacco.htm","The United Kingdom through its HM Revenue and Customs Department (HMRC) has been a key partner in efforts to agree the Article 15 protocol attending INB meetings. Domestically HMRC and the United Kingdom Border Agency published an integrated strategy Tackling Tobacco Smuggling Together in November 2008. Available online at: http://www.hmrc.gov.uk/pbr2008/tobacco-2800.pdf 
In 2009 HMRC and the Department of Health published a joint marketing strategy to reduce illicit trade. Illicit tobacco is being tackled effectively in the United Kingdom and falls in its share have been observed. Latest HMRC mid-point estimates from HMRC put the market share of illicit cigarettes in the United Kingdom at 11% and the market share of hand-rolling tobacco at 49%."
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","The draft ''Action Plan for Prevention and Control of Noncommunicable Diseases for the period 2014-2020 period.'' Includes measures to strengthen the illicit trade in tobacco products. 
Ministry of Health in the period January- March 2013 together with the concerned ministries and departments worked the feasibility of ratification by the Republic of Uzbekistan to the Protocol to eliminate illicit trade in tobacco products . which application the WHO Framework Convention on Tobacco Control . To address this issue. the Ministry of Health analyzed and an analytical report assessing the potential financial and economic consequences of ratification '' of the Protocol to eliminate illicit trade in tobacco products WHO Framework Convention on Tobacco Control .'' To prove the relevance of the illicit trade in tobacco products in Uzbekistan shows estimates of the extent of illegal import and export of tobacco products. Due to the fact that these are indirect evidence of the relevance of the illicit trade in tobacco products. the government does not take concrete steps .
Based on the foregoing . we consider it advisable to conduct a study on cross-border in Uzbekistan and states the amount of the illicit import. export and trade of tobacco products and the financial and economic implications . The data obtained contribute to the adoption of concrete steps for the ratification / accession '' protocol to eliminate illicit trade in tobacco products WHO Framework Convention on Tobacco Control .'' In addition. the data obtained allow to argue appropriateness increased excise taxes on cigarettes .","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Since enforcement collaboration between Health and Customs have been very productive in monitoring of illicit trade of Tobacco products. For instance improper labelling and mixed content of Tobacco product.","Answer/report not provided"
"167","Venezuela","Optimización en la detección de comercio ilicito de productos de tabaco mediante los equipos de inspección no intrusiva (rayos x) en 19 aduanas a nivel nacional y puntos fronterizos. 
Incremento de los puntos de control a nivel nacional.
Fortalecimiento del control posterior aduanero aplicado a los importadores.","Optimización en la detección de comercio ilicito de productos de tabaco mediante los equipos de inspección no intrusiva (rayos x) en 19 aduanas a nivel nacional y puntos fronterizos. 
Incremento de los puntos de control a nivel nacional.
Fortalecimiento del control posterior aduanero aplicado a los importadores.","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Circular No 02/2010/TT-BCT: guides cigarette import activities for duty free trading. 
Planning No 14/PA-BCÐ to control illicit cigarette trading in domestic market.","Circular No 02/2010/TT-BCT: guides cigarette import activities for duty free trading. 
Planning No 14/PA-BCÐ to control illicit cigarette trading in domestic market."
"169","Yemen","Large quantities of smuggled cigarettes were seized and confiscated and destructed than in the previous years.","Answer/report not provided","Answer/report not provided"
