"","Party","2014","2012","2010"
"98","Montenegro","National Law - 
 Article 3 
Prohibitions and restrictions of the usage of tobacco products according to this Law referring especially to the harmful effects of cigarettes harmful effects of the usage of tobacco products smoking in public space and workspace selling and advertising of tobacco products especially to minors. 
Particularly harmful ingredients of cigarettes are tar nicotine and carbon monoxide. 
Article 4 
Public space is an area intended for people''s communal use and includes the areas in facilities in which: 
1) is performed teaching and educational activities health activities production control and trade of drugs and medical devices; is provided accommodation extended stay and diet for children pupils and students; is accepted accommodated and taken care of people in state of social welfare as well as elderly people; maintaining cultural entertaining sports and other events performances and competitions meetings and other gatherings; 
2) is performed trade services and manufacturing warehousing and trading in food products. Public space as referred to in paragraph 1of this Article shall also include: 
1) public transport in air and road traffic; 
2) discos pastry shops bistros pizzerias and fast food facilities; 
3) hospitality facility where food is served; 
4) public transport in railway traffic and inland navigation airport buildings and facilities for accommodation of persons on serving penalty; 
5) halls elevators and other common areas of buildings; cabins of aerial tramways lifts and public toilets. 
Article 5 
The workspace is any enclosed space in which an employer performs service or function or where employees perform their duties and tasks.","Answer/report not provided","Answer/report not provided"
"99","Myanmar","The “Control of smoking and consumption of tobacco product law” was enacted in 2006 and came into effect in 2007. The law defines the totally smoke-free area and the limited area with designated smoking place. The totally smoke-free area includes the health facilities the educational institutions the play grounds sports stadiums the public transport and indoor public places. But the designated smoking room should be kept at public transport like trains public transport ports and terminals government offices and industries according to the law. 
In 2011 the President''s office made the direction that all government offices'' buildings and compounds must be tobacco-free. 
According to the law the Ministry of Health is authorized to adopt the necessary orders and notifications. The notifications regarding the sign and warning to be kept at no-smoking area and designated smoking area were developed and adopted by Ministry of Health in March 2014. According to that notification the designated smoking area will be defined at outside area at least 10 meters away from the main entrance and the windows of the building ensuring that all the indoor places will be smoke-free.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","A circular is in existence since 1997 prohibiting smoking in public and government premises. Article 22 of the 2010 law refers to measures protecting people from exposure to tobacco smoke. See Annex 3.","A circular … is in existence since 1997 prohibiting smoking in public and government premises. Article 22 of the 2010 law refers to measures protecting people from exposure to tobacco smoke. See Annex 3."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Article 4 of Tobacco Products (Control and Regulatory) Act 2011 spells about ban to smoke or consume tobacco products in following public places:
Smoking or tobacco consumption is banned in the following public places:
The bodies institutions and offices of the State and of the Government 
Educational institutions libraries training and health related institutions 
Airport airlines and public transportations 
Child Welfare Homes Child Care Centres Old Age Homes Orphanage Children Park and Club 
Public Toilets 
Work place of industries and factories 
Cinema Hall Cultural Centres and Theatres 
Hotel Motel Resort Restaurant Bar Dining Hall Canteen Lodge Hostel and Guest Houses 
Stadium Covered Halls Gymnasium Swimming Pool Houses 
Departmental Store and Mini Market 
Pilgrimage and Religious Places 
Public Bus Stand and Ticketing Centre.","Tobacco Product (Control and Regulatory) Act 2011 says; no person shall be allowed to smoke or consume tobacco products in public places.
The following places shall be considered as public places: 
(a)	The bodies institutions and offices of the State and of the Government 
(b)	Educational institutions libraries training and health related institutions 
(c)	Airport airlines and public transportations 
(d)	Child Welfare Homes Child Care Centers Old Age Homes Orphanage Children Park and club 
(e)	Public toilets 
(f)	Work place of industries and factories;
(g)	Cinema hall cultural centers and theatres.
(h)	Hotel motel resort restaurant bar dining hall canteen lodge hostel and guest houses 
(i)	Stadium covered halls gymnasium swimming pool houses 
(j)	Departmental store and Mini market 
(k)	Pilgrimage and religious places 
(l)	Public bus stand and ticketing center.","Answer/report not provided"
"103","Netherlands","See for an overview of measures taken between 1990 and 2011 our 2012 report. In addition the exception of the smoking ban for small pubs (< 70 m2) will be discontinued later this year. From that date on the smoking ban in hospitality venues will be complete. Further on as part of the National Prevention Programme voluntary agreements have been signed to keep school playgrounds entirely tobacco free meaning that teachers and parents are not allowed to smoke on these playgrounds.","1990: No more smoking in for example schools hospitals libraries etc.
2002: Warning signs on packets of cigarettes fine cut tobacco sigars and pipe tobacco. 
2002: no more smoking on planes
2003: no more selling of tobacco to under 16 year olds.
2003: ban on advertisement for tobacco products
2004: ban on smoking at the workplace
2004: ban on smoking in public transport
2008: ban on smoking in restaurants cafés sport clubs and shopping malls. 
2011: exception of smoking ban for small cafés.","Answer/report not provided"
"104","New Zealand","Answer/report not provided","Smoking is banned in the enclosed areas of all workplaces on all school grounds in public transport including buses and taxis the indoor areas of restaurants cafes and bars. The provisions are set out in a 2003 anendment to the Smoke-free Environments Act 1990. Many local authorities have no-smoking policies for parks sports grounds childrens playgrounds and the like.","Answer/report not provided"
"105","Niger","Answer/report not provided","loi anti tabac; 2006; voir http://www.who.int/entity/fctc/reporting/Niger_annex1_tobacco_act2006.pdf et le decret fixant les modalités dapplication de la loi 2006-12 du 15 mai 2006 relative à la lutte antitabac: http://www.who.int/entity/fctc/reporting/Niger_annex4_regulation.pdf.","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Ban on smoking in indoor workplaces indoor public places and indoor public transport regulated in the Tobacco Control Act Sections 25–27. Designated smoking areas are allowed in certain institutions and on oil/gas platforms offshore. Enters into force 1 July 2014.","Ban on smoking in indoor workplaces indoor public places and indoor public transport regulated in the tobacco control act section 12. Designated smoking areas are allowed under certain conditions.","Answer/report not provided"
"109","Oman","Prohibits smoking in enclosed areas but smoking areas can be designated.","Ban on smoking in enclosed public places in all the governorates of the Sultanate.","Answer/report not provided"
"110","Pakistan","Pakistan has promulgated “Prohibition of Smoking and Protection of Non-Smoker''s Health Ordinance 2002”. Subsequently an SRO (KE 51-2009) has been issued declaring all public places listed in Sections 2(c) and 3 of the Ordinance as 100% Smoke Free.","Pakistan has promulgated Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002. Subsequently an SRO (KE 51-2009) has been issued declaring all public places listed in Sections 2(c) and 3 of the Ordinance as Smoke Free.","Answer/report not provided"
"111","Palau","See national legislation RPPL 8-27 Section 13 (previously submitted) and amendment to this legislation which is RPPL 9-6 Section 13 (see Annex) regarding regulations. The legislation does allow for DSR in restaurants hotels bars and clubs.","RPPL 8-27 prohibits tobacco smoke in public places. See attached RPPL 8-27 Section 13.","Answer/report not provided"
"112","Panama","Ley 13 de Enero de 2008: “Artículo 5. Se prohíbe el consumo de tabaco y de los productos de este en:
1. Las oficinas públicas y privadas nacionales. provinciales. comarcales y locales.
2. Los medios de transporte público en general y en las terminales de transporte terrestre. marítimo y aéreo.
3. Los lugares cerrados de acceso público donde haya concurrencia de personas.
4. Los ambientes públicos y privados. abiertos y cerrados. destinados a actividades deportivas.
5. Las áreas comunes de los edificios públicos y privados de uso comercial y doméstico.
6. Los ambientes laborales cerrados.
7. Las instituciones educativas y de salud. públicas y privadas.
Los gerentes o los encargados de los establecimientos. públicos o privados. serán los responsables de hacer cumplir al público en general y a sus empleados lo establecido en la presente Ley y. de ser necesario. podrán recurrir al auxilio de la Policía Nacional.”
En los artículos 5 al 13 el Decreto Ejecutivo 230 de 2008 se establecen las definiciones generales y específicas para cada uno de los acápites establecidos en el artículo 5 de la Ley 13 de 2008.
Se adjuntan copias de la Ley y del Decreto Ejecutivo en mención.","Ley 13 de Enero de 2008: Artículo 5. Se prohíbe el consumo de tabaco y de los productos de este en:
1. Las oficinas públicas y privadas nacionales provinciales comarcales y locales.
2. Los medios de transporte público en general y en las terminales de transporte terrestre marítimo y aéreo.
3. Los lugares cerrados de acceso público donde haya concurrencia de personas.
4. Los ambientes públicos y privados abiertos y cerrados destinados a actividades deportivas.
5. Las áreas comunes de los edificios públicos y privados de uso comercial y doméstico.
6. Los ambientes laborales cerrados.
7. Las instituciones educativas y de salud públicas y privadas.
Los gerentes o los encargados de los establecimientos públicos o privados serán los responsables de hacer cumplir al público en general y a sus empleados lo establecido en la presente Ley y de ser necesario podrán recurrir al auxilio de la Policía Nacional.
En los artículos 5 al 13 el Decreto Ejecutivo 230 de 2008 se establecen las definiciones generales y específicas para cada uno de los acápites establecidos en el artículo 5 de la Ley 13 de 2008.
Se adjuntan copias de la Ley y del Decreto Ejecutivo en mención.","Answer/report not provided"
"113","Papua New Guinea","Tobacco Products (Health Control) Act of 1987 allows the Minister of Health to declare restriction on use of tobacco products in declared places through the National Gazette. This is currently in place on public transport in government buildings and other areas. Provincial laws have also been established to reduce exposure. Private industry has individual voluntary policies in place.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Al no contar con una legislación nacional. se ha establecido alianzas con Municipios del país a fin de lograr la promulgación de ordenanzas 100x100 libres de humo de tabaco. teniendo en cuenta la autonomía de los municipios con referencia al gobierno central. Hasta la fecha son 70 los municipios que cuentan con dicha normativa. lo que representa el 30 % del total de los municipios con los que cuenta el país.","Se lograron a la fecha 51 Ordenanzas Municipales con ambientes 100x100 libres de humo","Answer/report not provided"
"115","Peru","Mediante la Ley Nº 28705 se aprobó la Ley General para la Prevención y Control de los Riesgos del Consumo del Tabaco; y. asimismo. a través del Decreto Supremo Nº 015-2008-SA se aprobó el Reglamento de la Ley Nº 28705. Ley General de la Prevención y Control de los Riesgos del Consumo del Tabaco. modificado posteriormente mediante Decreto Supremo Nº 001-2010-SA. 

-	Posteriormente. mediante Ley Nº 29517 se modificó la Ley Nº 28705. Ley General de la Prevención y Control de los Riesgos del Consumo del Tabaco. para adecuarse al Convenio Marco de la Organización Mundial de la Salud (OMS) para el Control del Tabaco.

-	Finalmente. a través del Decreto Supremo Nº 001-2011-SA. se modifica el Reglamento de la Ley Nº 28705. Ley General para la Prevención y Control de los Riesgos del Consumo del Tabaco. aprobado por Decreto Supremo Nº 015-2008-SA y modificado por Decreto Supremo Nº 001-2010-SA. 

Los citados preceptos legales tienen por objeto establecer un marco normativo sobre las medidas que permitan: 1. Proteger a la persona. la familia y la comunidad contra las consecuencias sanitarias. sociales. ambientales y económicas del consumo de tabaco y de la exposición al humo de tabaco. a fin de reducir dicho consumo y exposición de manera continua y sustancial; 2. Que los productos del tabaco sean comercializados de manera responsable. asegurando que su publicidad. promoción y comercialización esté dirigida solamente a mayores de edad. y que éstas sean coherentes con el principio de que el consumo de tabaco debe ser una opción sólo para adultos informados de los riesgos de su consumo; y. 3. Medidas para la reducción de la oferta ilegal de productos de tabaco en todo el territorio nacional.

-	A través de la Resolución Ministerial Nº 1001-2004-RE. se declararon a las instalaciones del Ministerio de Relaciones Exteriores. Embajadas. Representaciones Permanentes ante Organismos Internacionales. Oficinas Consulares y Descentralizadas como “Zonas Libres de Tabaco”.

-	Se dispone de la Resolución Ministerial N° 0769-2003-ED. donde se declara a la Sede Central del Ministerio de Educación. las oficinas de las Direcciones Regionales de Educación. Unidades de Gestión Educativa y Unidades de Servicios Educativos. las aulas y demás instalaciones de los Centros y Programas Educativos de todos los niveles y modalidades; ambientes LIBRES DE HUMO DE TABACO. consecuentemente. no está permitido fumar cigarrillos y otros derivados del tabaco en los lugares señalados . ni en los vehículos de transporte de personal asignado. 

-	Además se dispone de la Resolución Vice Ministerial N° 004-2007-ED. la cual aprueba la Directiva que norma la Campaña Educativa Nacional de Sensibilización y Promoción para una Vida Sin Drogas “Estudiantes Sanos Libres sin Drogas”. Esta norma se indica difundir la Ley Nº 28705. Ley General para la Prevención y Control de los Riesgos del Consumo del Tabaco y la Ley N° 28681. Ley que regula la comercialización. consumo y publicidad de bebidas alcohólicas.

-	Mediante Resolución Ministerial Nº 111-2005/MINSA. se aprobaron los “Lineamientos de Política de Promoción de la Salud”. a través de los cuales la Dirección General de Promoción de la Salud. apuesta hacia una cultura de prácticas del autocuidado de la salud que se organizan en comportamientos y/o estilos de vida saludables. basadas en intervenciones desarrolladas en los distintos escenarios que promueven la salud. contribuyendo a mejorar la calidad de vida de las personas y el cuidado de “Ambientes Libre de Humo de Tabaco”.

-	Mediante Resolución Ministerial Nº 442-2007-MINSA. se aprobó la Directiva Sanitaria Nº 013-MINSA/DGPS-V.01 “Directiva Sanitaria para la Promoción del DÍA MUNDIAL SIN TABACO - Perú - 2007”.

-	A través de la Resolución Ministerial Nº 469-2011-MINSA se aprobó la “Normativa Gráfica para el uso y aplicación de las advertencias sanitarias en envases. publicidad de cigarrillos y de otros productos hechos con tabaco”. 

-	A través de la Resolución MINISTERIAL Nº 415-2012-MINSA se aprobó la NTS 094-MINSA/DIGESA V.01 Norma Técnica de Salud para Inspecciones de ambientes 100% libres de humo de tabaco.

-	Con fecha 19 de julio de 2011 (STC 00032-2010-PI/TC). el Tribunal Constitucional peruano declaró infundada la demanda de inconstitucionalidad presentada por cinco mil ciudadanos contra el artículo 3º de la Ley N.º 28705 –Ley general para la prevención y control de los riesgos del consumo de tabaco–. modificado por el artículo 2º de la Ley N.º 29517; en el extremo que prohíbe el consumo de tabaco en todos los espacios públicos cerrados del país. prohibiendo de esta manera la existencia de establecimientos exclusivos para fumadores. y en el extremo en el que prohíbe el consumo de tabaco en las áreas abiertas de los establecimientos educativos para adultos. En dicha sentencia el alto tribunal señaló que. en atención a lo previsto en el artículo 3° del Convenio Marco de la Organización Mundial de la Salud para el control del Tabaco. así como al deber del Estado de proteger el derecho fundamental a la salud. las medidas adoptadas por la legislación actual eran constitucionales. estando prohibido que en el futuro se adopte una legislación que proteja en menor medida el derecho fundamental a la salud frente a la epidemia del tabaquismo (el texto de la sentencia se anexa al presente informe).","Se dispone de la Ley N 28705 Ley General para la Prevención y Control de los riesgos del consumo de tabaco modificada en algunos artículos mediante la Ley N 29517. Tambien se dispone de Resoluciones Ejecutivas Regionales de algunos de los 25 Gobiernos Regionales que hay en la país así como también se dispone de Ordenanzas Municipales que son de jurisdicción local y que permiten sancionar y multar a aquellos que incumplan la legislación nacional.","Answer/report not provided"
"116","Philippines","Send email to MMDA for explanation","Department of Transportation and Communication - Licensing Transportation and Franchising Regulatory Board Memorandum Circular No. 2009-036 requires all holders of Certificates of Public Convenience to observe the Smoking Prohibition in all public utility vehicles and public land transportation terminals as well as to prominently post No Smoking Signages in their authorized units and premises in accordance with this MC. The policy aims to promote a healthful environment and to protect the public from SHS to which there is no safe level of exposure.
Civil Service Commission MC No. 17 series of 2009 re: Smoking Prohibition based on 100% smoke-free environment policy. This aims to ensure a healthy and productive workforce; it also seeks to encourage people to quit smoking for health reasons and to protect people from exposure to SHS.
DOH Administrative Order No. 2009-0010 dated May 11 2009 Re: Rules and Regulations Promoting a 100% Smoke Free Environment. It aims to protect the population from the damaging effect caused by tobacco smoke by promoting a comprehensive 100% Smoke-fre environment; and to encourage LGUs to activey ensure 100% smoke-free environment","Answer/report not provided"
"117","Poland","Answer/report not provided","Article 5 of Tobacco Act prohibits smoking:
- in all areas of educational institutions and health services 
- in indoor workplaces culture institutions sport facilities other indoor public places 
- in public transport and bus/tram stops 
- in space for childrens recreation and fun.","Answer/report not provided"
"118","Portugal","complete ban but a smoking room (with ventilation) can be allowed in workplaces in restaurants and bars and in certain public spaces like psychiatric services and prisons","Please see 2011 Report and Annex 1","Answer/report not provided"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","There are mainly five types of measures banning tobacco smoking in Korea.
1) National law: National Health Promotion Act 1995 sets the target facilities for the ban and also imposes fines on offenders up to KRW 100 000 for smoking in non-smoking area. 
2) Municipal by-laws: any municipalities are able to designate non-smoking areas and impose fines to the offenders through municipal by-laws.
3) Administrative order: Enforcement Rules of National Health Promotion Act specifies the restaurants classified as smoke-free indoors and presents the range of penalties to offenders like smoking in smoke-free zone or violation against smoke-free regulations.
4) Voluntary agreements: some institutions such as student clubs at universities company and apartment dwellers have their own self-regulating rules for banning tobacco smoking based on bottom-up voluntary movements.
5) Others: a number of private companies reflect employees'' smoking habit in performance assessment as well as entrance examinations; and Ministry of Health and Welfare awards a prize every year on the World No Tobacco Day to the best company for its effort for employees'' health promotion with smoking cessation programs.","Non smoking areas in accordance with National Health Promotion has set the target facility.
For smoking in smoke-free areas offenders will be fined up to KRW 100 000.","Answer/report not provided"
"121","Republic of Moldova","The Law no. 278 of 14.12.2007 on tobacco and tobacco products Article 16. Restrictions on smoking in public places namely:
- Preschool institutions primary specialized higher education hospitals sports premises on sports fields stadiums and adjacent territories in food service and trade ;
- In stores agricultural and industrial markets playgrounds and cafes for children car and air transport the underground passages in elevators ;
- In places for people smoking ;
- In enclosed public places in the state institutions cinemas theatres circuses concerts and exhibition halls museums libraries and other public institutions in waiting rooms in bus stations airfields railway stations public transport waiting in leisure and rest areas except areas intended solely for smoking;
- In all public events organized fun indoors or outdoors.","Article 16 of the 2007 Tobacco Act contains restrictions for the consumption of tobacco products and prevention of harmful effects on health. The new Code of Offences adopted on 24 October 2008 and introduced after its publication in the Governments Monitor on 16 January 2009 entered ito force 31 May 2009 in its Articles 91 and 203 impose penalties for smoking in the following places:
o	in all places where there is a fire danger;
o	in all educational facilities (primary secondary specialty higher education) sports stadiums and other sporting areas shops and public restaurants;
o	all childrens shops and cafeterias;
o	in locals dedicated for non-smokers;
o	in government buildings cinemas theatres concert and exhibition halls circus museums libraries waiting rooms bus stops train stations public transport other public institutions elevators facilities/zones for leisure and rest with the exemption of designated smoking areas. 
The designated smoking areas in hopitality industry establishments should not occupy more than 50% of the public place.
Penalties are expressed in conventional units as provided in Annex 5 or web: http://www.justice.md search for code number CCRMM218/2008.","Answer/report not provided"
"122","Romania","It is a partial ban meaning that smoking is allowed in workplace and closed public places only in rooms that are separated ventilated dedicated to smoking and respect the measures for preventing fireplaces. For restaurants cafe with a total surface dedicated to customers up to 100 sqm smoking can be allowed by the manager.","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Tobacco smoking is prohibited in the workplace in urban and suburban transport on air transport for the duration of the flight less than three hours indoor sports facilities health institutions cultural organizations in the territories and premises of educational institutions in the premises occupied by public authorities with the exception of tobacco smoking in designated areas for smoking","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Instructions of the Minister for Health no 20/10 relating to the protection of non smokers and environment against damages and bad consequenses of tobacco Media campaign by explaining FCTC and providing details on these instruction on Flyer (tobacco is harmful to all second hand smoke is harmful to all) billboard (Smokers Body) etc","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Voluntary agreement to maintain smoke free places of business and offering assisteance to employees who smoke.","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Please see 2011 Report and Annex 6","Answer/report not provided"
"130","Sao Tome and Principe","Decree 42 661 (Regulation of public shows and amusements) prohibits smoking in all enclosed public spaces.","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Dans certains lieux publics intérieurs (hôtel restaurants et aéroports) il est permis l’installation de fumoirs qui répondent à des spécifications techniques très rigoureuses.","Notes de service du Ministère de la Santé et le ministère de lÉducation respectivement","Answer/report not provided"
"133","Serbia","The Law on Protection of the Citizens from Exposure to Tobacco Smoke has been in force since 2010 and no new amendments have been done since.
According to the Law smoking is banned in all enclosed public and work places. However employers may provide designated smoking places at the premises where the employer''s business is not conducted that are closed with separated ventilation under very strict rules. Exception for introduction of designated smoking areas are premises where the following activities are performed: in government and local authority administration health care education (all levels) child care social care culture sport recreation production control and sale of drugs production storage and sale of food communal catering media and areas designated for recording and public broadcasting conferences and public meetings. These requirements apply for private and public/state owned work and public places.
Smoking is completely banned in all public transportation including taxis and in all vehicles used as a work place as well as in all waiting rooms and lounges.
Smoking is completely banned in all restaurants/cafes/bars which are a part of the premises where smoking is completely banned such as shopping moles enterprises hospitals schools governmental and local authority buildings etc.
There is a partial smoking ban in restaurant/cafes/bars under the following rules:
- smoking can be completely banned regardless of the size of the premises;
- if the size of the hospitality premises is less than 80 m2 they can choose to be completely smoke-free or smoking can be allowed;
- if the size is over 80 m2 non-smoking area should be at least 50% of the area;
Regardless of the size all hospitality premises can have separate designated smoking rooms that need to fulfil strict standards.","The Law on the Protection of the Population from Exposure to Tobacco Smoke was adopted by the Serbian Parliament on 5 May 2010 and was published two days later in the Official Gazette of the Republic of Serbia No 30/2010. It came into power on 15 May 2010 but for legal persons and enterpreneurs there was a transitional period thus full enforcement started on 11 November 2010.
According to the new smoke-free legislation smoking is prohibited in all enclosed areas whether working or public; employers may provide a dedicated area for smoking at places where the employers business is not conducted except for those enclosed areas where following activities are carried out: in government and local authority administration health care education public child care social care culture sport and recreation production control and sale of drugs production storage and sale of food communal catering media ad areas designated for recording and public broadcasting conferences and public meetings.
The regulation is equal for private and public/state owned working and public places.
Smoking is completely bnned in all public transportation including taxis and in all vehicles used as places of work. Smoking is also completely banned in all waiting rooms and lounges. 
Smoking is completely banned in all restaurants/bars which belong to buildings in which smoking is completely banned like shopping moles enterprises hospitals schools and other etc. 
Other restaurant and bar owners/managers according to the new Law:
- Can completely ban smoking in their restaurant/bar regardless of restaurant/bars size;
- If the size of a restaurant/bar is less than 80 m2 they can choose if the restaurant/bar will be smoke-free or smoking will be allowed;
- Must designate smoking and non-smoking areas if the size of a restaurant/bar is over 80 m2 where non-smoking area has to be at least 50% of the size;
- Regardless of restaurant/bar size separate room for smoking can be designated and it has to fulfill standards set in Article 6 of the Law.","The Law on the Protection of the Population from Exposure to Tobacco Smoke was adopted by the Serbian Parliament on 5 May 2010 and was published two days later in the Official Gazette of the Republic of Serbia No 30/2010. It came into power on 15 May 2010 but for legal persons and enterpreneurs there was a transitional period thus full enforcement started on 11 November 2010.
According to the new smoke-free legislation smoking is prohibited in all enclosed areas whether working or public; employers may provide a dedicated area for smoking at places where the employers business is not conducted except for those enclosed areas where following activities are carried out: in government and local authority administration health care education public child care social care culture sport and recreation production control and sale of drugs production storage and sale of food communal catering media ad areas designated for recording and public broadcasting conferences and public meetings.
The regulation is equal for private and public/state owned working and public places.
Smoking is completely bnned in all public transportation including taxis and in all vehicles used as places of work. Smoking is also completely banned in all waiting rooms and lounges. 
Smoking is completely banned in all restaurants/bars which belong to buildings in which smoking is completely banned like shopping moles enterprises hospitals schools and other etc. 
Other restaurant and bar owners/managers according to the new Law:
- Can completely ban smoking in their restaurant/bar regardless of restaurant/bars size;
- If the size of a restaurant/bar is less than 80 m2 they can choose if the restaurant/bar will be smoke-free or smoking will be allowed;
- Must designate smoking and non-smoking areas if the size of a restaurant/bar is over 80 m2 where non-smoking area has to be at least 50% of the size;
- Regardless of restaurant/bar size separate room for smoking can be designated and it has to fulfill standards set in Article 6 of the Law."
"134","Seychelles","Following the National Tobacco Control Act 2009 total ban in enclosed work place came in to force and well implemented in Seychelles","Following the National Tobacco Control Act 2009 total ban (with no exceptions) on smoking in all enclosed work places all public places on all outside premises of all heath care education and sport premises and on all public transport. Well implemented in Seychelles.","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Smoking is prohibited under the Smoking (Prohibition in Certain Places) Act administered by the National Environment Agency (NEA). In addition voluntary smoking restrictions in indoor places (house-rules) such as hotel rooms private clubs places of worship casinos are also administratively implemented and enforced by premises owners.","Smoking is prohibited under the Smoking (Prohibition in Certain Places) Act administered by the National Environment Agency (NEA). In addition voluntary smoking restrictions in indoor places (house-rules) of hotels private clubs places of worship casinos are also administrative implemented and enforced by premise owners.","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Law on the protection of non-smokers 2004.","Answer/report not provided"
"138","Slovenia","Act provides a total ban on smoking in all enclosed public places and workplaces including bars and restaurants. Smoking shall be still allowed:
-	in areas specially designated for smokers at residential facilities and other accommodation providers 
-	in senior citizens'' homes and jails in areas not intended for common use should smokers alone reside there 
-	in areas specially designated for smokers in psychiatric hospitals and in areas specially designated for smokers at other treatment providers for mental patients 
-	in smoking rooms/cabines with very strict regulationes (very expensive to built such cabine – there are only few) – not allowed to drink or eat inside.
Public places pursuant to this act are those designed for activities in the fields of healthcare childcare education social work traffic public transport trade catering and tourism sport and recreation and culture. Public places specified in the previous paragraph are specifically waiting rooms conference rooms cinema halls theatres health childcare education and social institutes catering premises shops sports halls means of public transport lifts cable cars public toilets and other spaces where non-smokers are exposed to cigarette smoke against their will. Workplaces pursuant to this act means any closed area under the control of an employer where work and services are performed for the employer.
Any space with a roof where more than half of the area of the appurtenant walls is completely closed shall be deemed an enclosed public place or work premises. Smoking shall also be prohibited in areas that pursuant to this act are not deemed enclosed spaces if they are part of the appurtenant functional land of areas where childcare and education are provided.
A smoking room is an enclosed area that is physically separate from other enclosed areas and is specially regulated exclusively for smoking with service not allowed in the space. Food and beverages also may not be consumed in the smoking room.","Act provides a total ban on smoking in all enclosed public places and workplaces including bars and restaurants. Smoking shall be still allowed:
-	in areas specially designated for smokers at residential facilities and other accommodation providers 
-	in senior citizens homes and jails in areas not intended for common use should smokers alone reside there 
-	in areas specially designated for smokers in psychiatric hospitals and in areas specially designated for smokers at other treatment providers for mental patients 
-	in smoking rooms
Public places pursuant to this act are those designed for activities in the fields of healthcare childcare education social work traffic public transport trade catering and tourism sport and recreation and culture. Public places specified in the previous paragraph are specifically waiting rooms conference rooms cinema halls theatres health childcare education and social institutes catering premises shops sports halls means of public transport lifts cable cars public toilets and other spaces where non-smokers are exposed to cigarette smoke against their will. Workplaces pursuant to this act means any closed area under the control of an employer where work and services are performed for the employer.
Any space with a roof where more than half of the area of the appurtenant walls is completely closed shall be deemed an enclosed public place or work premises. Smoking shall also be prohibited in areas that pursuant to this act are not deemed enclosed spaces if they are part of the appurtenant functional land of areas where childcare and education are provided.
A smoking room is an enclosed area that is physically separate from other enclosed areas and is specially regulated exclusively for smoking with service not allowed in the space. Food and beverages also may not be consumed in the smoking room.","Answer/report not provided"
"139","Solomon Islands","Part 5 of the Tobacco Control Act 2010 provides for smoke-free areas which includes banning tobacco smoking in indoor workplaces public transport indoor public places and as appropriate other public places . We have developed a smoke-free policy for schools and we are working on smoke-free policies for workplace health facilities and public transport","Part 5 of Tobacco Control Act 2010. See Annex","Part 5 of Tobacco Control Act 2010. See Annex"
"140","South Africa","Partial control and ban of indoor public areas through legislation. 25% of indoor public areas (e.g restaurants hotels) allow for smoking. Regulations and specifications on indoor public areas are being currently reviewed.","Answer/report not provided","Answer/report not provided"
