"","Party","2014 ","2012 ","2010 "
"94","Mauritius","69% of students aged 13-15 years reported people smoking in their presence during last 7 days.","69% of students aged 13-15 years reported people smoking in their presence during last 7 days.","Among students aged 13-15 yrs surveyed in the Global Youth Tobacco Mauritius 2008 36.1% reported to live in homes where others smoke in their presence 73.6% were around others who smoke in places outside their home 39.9% had one or more parents who smoke and 12% had most or all friends who smoke."
"95","Mexico","Prevalencia de exposición a Humo de Tabaco Ambiental. Es la proporción de personas expuestas a la ingesta de la mezcla del humo que exhala el fumador (humo primario) y el humo que emana el cigarrillo encendido (humo secundario).","Exposición al Humo de Tabaco Ajeno. De acuerdo a la Encuesta Nacional de Adicciones 2008 el 23.3% de la población está expuesta al Humo del Tabaco; por género lo están el 25.5% de los hombres (4.7 millones) y 22.0 % (6.5 millones) de las mujeres; por grupo de edad están expuestos el 27.3% de los jóvenes y el 22% de los adultos.
La ETJ de 2005 2006 y 2008 encontró que los estudiantes entre 13y 15 años de edad estaban expuestos al HTA tanto en los lugares públicos como en sus hogares y esta exposición era mayor en las ciudades con mayor prevalencia de consumo de tabaco Ciudad de México Guadalajara Aguascalientes y Saltillo. Las ciudades con las más bajas exposiciones fueron Tapachula Campeche y Oaxaca.
De conformidad con la GATS 2009 El 17.8% de los adultos en México (12.2 millones) viven en hogares donde se permite fumar. La exposición al humo de tabaco dentro del hogar es mayor en las áreas urbanas (21.1%) que en las otras áreas. Más del 6.4% (4.4 millones de adultos) informaron que diariamente alguien fuma dentro de su casa. La exposición diaria al humo de tabaco fue mayor entre las personas que viven en las áreas urbanas (8.3%) en comparación con las otras áreas. De los no fumadores el 15.4% (8.9 millones) viven en un hogar donde se permite fumar y el 4.0% (2.3 millones) informó que al menos una persona fuma diariamente dentro de su hogar.
En general el 19.7% de los adultos (3.8 millones) que trabajan en interiores o en exteriores con un área cerrada informaron que estaban expuestos al humo de tabaco en su trabajo. La exposición al humo de tabaco en el trabajo fue mayor entre los hombres (23.3%) que entre las mujeres (13.9%). Se estima que 2.8 millones de hombres y 1 millón de mujeres que trabajan en interiores están expuestos al humo de tabaco de segunda mano en su trabajo. Más del 17.7% (2.6 millones) de no fumadores están expuestos al humo de tabaco en su trabajo. Entre los no fumadores 1.8 millones de hombres (20.9%) y 0.9 millones de mujeres (13.4%) están expuestos al humo de tabaco de segunda mano en su trabajo.
Para los adultos que trabajan en lugares cerrados la exposición al humo de tabaco en el trabajo varió por la política de fumar en el lugar de trabajo. El 10.9%de los que trabajan en lugares en donde no se permite fumar estuvieron expuestos comparado con el 35.1% de los expuestos que laboran en lugares en donde fumar está permitido en algunas áreas y el 69.1% estuvieron expuestos en lugares en donde se permite fumar en cualquier lugar. Para los lugares en donde no hay política al respecto están expuestos al humo de tabaco el 40.1%.
La exposición al humo de tabaco ajeno en lugares específicos es de 4.3% en los centros de salud y de 17.0% en los edificios públicos; sin embargo la exposición es de24.2% en el transporte público de 29.6% en los restaurantes y del 81.2% en los bares y clubes nocturnos (Cuadro 3.19). Se estima que durante los últimos 30 días estuvieron expuestos al humo de tabaco de segunda mano 10.","Exposición al Humo de Tabaco Ajeno. De acuerdo a la Encuesta Nacional de Adicciones 2008 el 23.3% de la población está expuesta al Humo del Tabaco; por género lo están el 25.5% de los hombres (4.7 millones) y 22.0 % (6.5 millones )de las mujeres; por grupo de edad están expuestos el 27.3% de los jóvenes y el 22% de los adultos.
La ETJ de 2005 2006 y 2008 encontró que los estudiantes entre 13 y 15 años de edad estaban expuestos al HTA tanto en los lugares públicos como en sus hogares y esta exposición era mayor en las ciudades con mayor prevalencia de consumo de tabaco Ciudad de México Guadalajara Aguascalientes y Saltillo. Las ciudades con las más bajas exposiciones fueron Tapachula Campeche y Oaxaca.
De conformidad con la GATS 2009 El 17.8% de los adultos en México (12.2 millones) viven en hogares donde se permite Fumar. La exposición al humo de tabaco dentro del hogar es mayor en las áreas urbanas (21.1%) que en las otras áreas. Más del 6.4% (4.4 millones de adultos) informaron que diariamente alguien fuma dentro de su casa. La exposición diaria al humo de tabaco fue mayor entre las personas que viven en las áreas urbanas (8.3%) en comparación con las otras áreas. De los no fumadores el 15.4% (8.9 millones) viven en un hogar donde se permite fumar y el 4.0% (2.3 millones) informó que al menos una persona fuma diariamente dentro de su hogar.
En general el 19.7% de los adultos (3.8 millones) que trabajan en interiores o en exteriores con un área cerrada informaron que estaban expuestos al humo de tabaco en su trabajo. La exposición al humo de tabaco en el trabajo fue mayor entre los hombres (23.3%) que entre las mujeres (13.9%). Se estima que 2.8 millones de hombres y 1 millón de mujeres que trabajan en interiores están expuestos al humo de tabaco de segunda mano en su trabajo. Más del 17.7% (2.6 millones) de no fumadores están expuestos al humo de tabaco en su trabajo. Entre los no fumadores 1.8 millones de hombres (20.9%) y 0.9 millones de mujeres (13.4%) están expuestos al humo de tabaco de segunda mano en su trabajo.
Para los adultos que trabajan en lugares cerrados la exposición al humo de tabaco en el trabajo varió por la política de fumar en el lugar de trabajo. El 10.9% de los que trabajan en lugares en donde no se permite fumar estuvieron expuestos comparado con el 35.1% de los expuestos que laboran en lugares en donde fumar está permitido en algunas áreas y el 69.1% estuvieron expuestos en lugares en donde se permite fumar en cualquier lugar. Para los lugares en donde no hay política al respecto están expuestos al humo de tabaco el 40.1%.
La exposición al humo de tabaco ajeno en lugares específicos es de 4.3% en los centros de salud y de 17.0% en los edificios públicos; sin embargo la exposición es de 24.2% en el transporte público de 29.6% en los restaurantes y del 81.2% en los bares y clubes nocturnos (Cuadro 3.19). Se estima que durante los últimos 30 días estuvieron expuestos al humo de tabaco de segunda man"
"96","Micronesia (Federated States of)","Exposure by male: 60.4% female: 59.6% at home workplace: 71.3% public transport: % (not available)","Answer/report not provided","Exposure to Tobacco Smoke in Homes"
"97","Mongolia","Answer/report not provided","42.9% of the population has affected by second-hand smoking","42.9% of the population has affected by second-hand smoking"
"98","Montenegro","Exposure at home in the workplace exposure in public indoor spaces","Table 4 of the 2008 GYTS provides data on exposure to smoke in public places. Non-smokers total (boys and girls) exposed to smoke in public places is 65.6%. Non-smokers - Boys exposed is 63.9%. Non-smokers - Girls exposed is 67.2%. Current smokers total (boys and girls) exposed to smoke in public places is 91.2%. Current smokers - Boys exposed is 87.7%. Current smokers - Girls exposed is 95.1%.","Exposure in the home workplace exposure exposure in public indoor spaces"
"99","Myanmar","Total- 54.69% Male – 53.15% Female – 55.66% (exposure to tobacco smoke at home)
Total- 39.05% Male – 48.39% Female – 33.23% (exposure to tobacco smoke in the work place","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","38.1% live in homes where others smoke in their presence
49.9% are around others who smoke in places outside their home
34.2% think smoking should be banned from public places
35.1% think smoke from others is harmful to them
26.7% have one or more parents who smoke
9.1% have most or all friends who smoke","38.1% live in homes where others smoke in their presence
49.9% are around others who smoke in places outside their home
34.2% think smoking should be banned from public places
35.1% think smoke from others is harmful to them
26.7% have one or more parents who smoke
9.1% have most or all friends who smoke"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","At Home:
Age    Men   Women   Both Sexes
15-29 years   38.4%   34.5%    36.4%
30-44 years   34.9%   34.2%    34.5%
45-69 years   37.9%   36.7%    37.3%
15-69 years   37.3%   35.0%    36.1%
In the Workplace: 
Age    Men   Women   Both Sexes
15-29 years   42.9%   28.4%    35.5%
30-44 years   44.6%   32.8%    38.4%
45-69 years   43.1%   34.8%    39.0%
15-69 years   43.4%   31.3%    37.2%","38.4% live in homes where others smoke in their presence
48.6% are around others who smoke in enclosed public places
57.7% are around others who smoke in outdoor public places","Answer/report not provided"
"103","Netherlands","Rough estimates of Environmental Tobacco Smoke (ETS) exposure in the Netherlands 2008
Exposed group/Range of ETS exposure (%)
Adults (per day)/18-40
Pregnant women/> 14
Foetuses (exposed by smoking mother)/> 7
Children (0-4 years)/20-36
Children (8 years)/>26","Answer/report not provided","About 18 till 40% of non-smoking adults (age 15+) in the Netherlands are daily exposed to environmental tobacco smoke (ETS) from other people. At least 14% of pregnant women are exposed to ETS and at least 7% of unborn children have a mother who smokes. Moreover 20-36% of children in the Netherlands are to some extent exposed to passive smoking. These estimates are the result of an exploratory study of the RIVM which supports the Dutch tobacco control policy (National Tobacco Control Programme 2006-2010).
It is very complex to give a (precise) estimation of the exposure of non-smokers to environmental tobacco smoke in the Netherlands. This is because few information about exposure to ETS in the Netherlands is available and because it is difficult to measure and determine ETS precisely. The estimations are based on data of two longitudinal population-based cohort studies and information from other sources"
"104","New Zealand","NZ Tobacco Use Survey 2009 found that 6.4 per cent of non-smokers were exposed to second-hand smoke in their home in the past week; 6.1 per cent of non-smoking adults were exposed to second-hand smoke in the car they usually travel in during the last week; and 4.5 per cent on non-smokers were exposed to second-hand smoke indoors at their workplace in the past month. No more recent data is available.
For more details see http://www.health.govt.nz/system/files/documents/publications/tobacco-use-nz-key-findings-2009-survey_0.pdf pp 91 - 104","see http://www.secondhandsmoke.org.nz/pdfs/SFHmini-final.pdf. 
Also NZTUS 2009 found that 6.4 per cent of non-smokers were exposed to second-hand smoke in their home in the past week; 6.1 per cent of non-smoking adults were exposed to second-hand smoke in the car they usually travel in during the last week; and 4.5 per cent on non-smokers were exposed to second-hand smoke indoors at their workplace in the past month.","The relevant reports are available at http://www.secondhandsmoke.org.nz/reasearch/reports.shtml"
"105","Niger","Answer/report not provided","30.3% vivent dans des maisons où dautres fument en leur présence
52.3% sont de lordre dautres personnes qui fument dans les lieux en dehors de leur domicile
58.4% que fumer devrait être interdit dans les lieux publics
55.4% pensent que la fumée des autres est néfaste pour eux
10.6% ont un ou plusieurs parents qui fument
5.2% ont plus ou tous les amis qui fument","Answer/report not provided"
"106","Nigeria","Exposure at work place: Overall 17.3%; Male 21.1% ; Female 12.0%
Exposure at home: Overall 6.6%; Male 7.7%; Female 5.6%
Exposure at restaurants in the past 30 days: Overall 29.3%; Male 29.4%; Female 29.2%","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","Are never exposed to tobacco smoke at home: 90 %
Are never exposed to tobacco smoke at workplace. 94 %
Data can be split on gender education age.
- Are never exposed to tobacco smoke at home: Men 90% Women 90%
- Are never exposed to tobacco smoke at workplace. Men 93% Women 96%
- Are never exposed to tobacco smoke at home: Low education: 77% middle education: 91% high education: 94%
- Are never exposed to tobacco smoke at workplace: Low education: 94% middle education: 94% high education: 98%","Are never exposed to tobacco smoke at home: 88 %
Are never exposed to tobacco smoke at workplace. 92 %
Data can be split on gender education age.
- Are never exposed to tobacco smoke at home: Men 87% Women 88%
- Are never exposed to tobacco smoke at workplace. Men 88% Women 97%
- Are never exposed to tobacco smoke at home: Low education: 74% middle education: 87% high education: 95%
- Are never exposed to tobacco smoke at workplace: Low education: 84% middle education: 92% high education: 95%","Exposure at home (16-74 years): 83% never. 5% almost never. 1% less than half an hour. 4% 1-4 hours. 7% more than 5 hours.
Exposure at workplace (16-74 years): 87% never. 4% almost never. 4% less than half an hour. 4% 1-4 hours. 2% more than 5 hours."
"109","Oman","At home: Boys 12.9%; Girls 10.9%; Total 11.9% 
Outside the home: Boys 19.2%; Girls 11.9%; Total: 15.0%","Percentage of those who smoke at home 16.7% of male
Proportion of people who smoke in public places 29.8% of male
Percentage of those who approve the ban on smoking in enclosed public places: female 79.2%
Percentage of those who are exposed to smoke at home females: 11.2%
Percentage of those who are exposed to smoke in public places females: 25.2%
The proportion who agree to ban smoking in enclosed public places of females: 83.4%","Proportion of people who are exposed to smoke at home than males: 16.7%
Proportion of people who are exposed to smoke in public places male: 29.8
The proportion who agree to ban smoking in enclosed public places male: 79.2% proportion of people who are exposed to smoke in the house of females: 11.2%
Proportion of people who are exposed to smoke in public places female: 25.2
The proportion who agree to ban smoking in enclosed public places of females: 83.4%"
"110","Pakistan","Overall 39 percent of households are exposed daily to SHS","Answer/report not provided","Answer/report not provided"
"111","Palau","Adults exposed to ETS 1 or more days in the past 7 days at HOME:  Men: 34.4% Women: 32.1% Both: 33.5%/ Adults exposed to ETS 1 or more days in the past 7 days at WORK: Men: 35.7% Women: 12.8% Both: 27.1%","53.8% live in homes where others smoke in their presence.
56% think smoking should be banned from public places.
91% think smoke from others is harmful to them.
46.8% have one or more of their four closest friends who smoke.","Of youth in grades 9-12 44% have been in the same room and 38% have been in a car with someone who is smoking. If youth grades 6-8 43% hvae been in the same room and 30% have been in the same car with someone who is smoking."
"112","Panama","Más detalles en los informes técnicos de la EMTA – 2013 y de la EMTJ-2012 por publicar en el transcurso del I semestre de 2014","En la Encuesta de Prevalencia de Factores de Riesgo de Enfermedades Cardiovasculares. PREFREC 2010 la cual fue realizada a población de 18 años y más se entrevistaron 3590 personas residentes en las provincias de Panamá y Colón siendo 1074 hombres y 2516 mujeres. Las provincias antes mencionadas albergan cerca del 60% de la población panameña con 18 años y más y concentran el mayor porcentaje de establecimientos de interés de control definidos en el artículo 5 de la Ley 13 de 2008 referente a espacios 100% libres de humo de tabaco. Esta población a fines de la atención sanitaria esta distribuida en 5 regiones de salud que son la de Panamá Este (n=667) Panamá Oeste (n=555) Metropolitana de Salud (n=813) San Miguelito (n=524) y Colón (n=1031). 
Este estudio sin ser exhaustivo en cuanto a los temas relativos al control del tabaco recabó información sobre tópicos de interés entre ellos la percepción de la población de 18 años y más con respecto a la exposición al humo de productos de tabaco en los últimos 30 días encontrándose que:
En Casa: De los 3590 entrevistados el 22.3% (799) manifestó que sí habían fumado en su presencia en su casa. 
Con un comportamiento por sexo: que indica que 16.7% hombres (n=1074) y el 24.6% de las mujeres (n=2516) habían estado expuestos al humo de tabaco de segunda mano con diferencias estadísticamente significativas entre mujeres y hombres (x2=27.79; p=0.0000001). 
Comportamiento por área: De los 1688 entrevistados residentes en el área urbana e 22.7% el 21.0% de los 1699 encuestados en el área rural y un 29.1% de las 203 personas que residían en el área indígena indicaron que en los últimos 30 días alguien ha fumado en su presencia dentro de su casa con diferencias estadísticamente significativas entre el área rural-indígena (x2=6.34; p=0.0118).
Comportamiento según Clasificación de la adultez: un 24.4% de los adultos jóvenes 21.5% de los adultos y 22.4% de los adultos mayores reportó que alguien había fumado en su presencia estando en casa sin diferencias estadísticamente significativas entre los grupos. 
Comportamiento por Región de Salud: El 19.7% de los encuestados en Colón; el 23.0% de los entrevistados en la Metropolitana; un 25.5% del total de individuos que participaron en el estudio residentes en Panamá Este el 19.8% de los participantes de Panamá Oeste y el 24.6% de los individuos encuestados en San Miguelito estuvo expuesto al humo de tabaco de segunda mano en los últimos 30 días.
En el trabajo
El 87.4% reportó que no habían fumado en su presencia en el área laboral mientras que el 1.1% (39) no especificó su respuesta.
Comportamiento por Sexo: Más mujeres que hombre manifestaron que en los últimos 30 días no habían estado expuestos al humo de tabaco en el trabajo y en su presencia (94.0% y 75.8%) respectivamente; con diferencias estadísticamente significativas por sexo (x2=241.64; p=0.0000). 
Comportamiento por área: El 87.3% de los residentes en el área urbana un 89 5% en el","Estudio multicéntrico para medir la exposición al humo de tabaco en mujeres y menores entre 3 meses y 10 años. Del 15 de octubre al 13 de diciembre de 2005 se efectuó en la Cuidad de Panamá este un estudio multicéntrico. En el mismo participaron voluntariamente 40 familias seleccionadas mediante muestreo de conveniencia en instalaciones de salud de primer y tercer nivel de atención localizadas en la Ciudad de Panamá. Este estudio se efectuó con la asesoría técnica y bajo los auspicios del Instituto Mundial para el Control del Tabaco de la Universidad Johns Hopkins. Miembros De La Familia. Entrevistados: Rango: 3 a 13 miembros Promedio: 6 3 personas Total: 253 personas Total de entrevistados 79 Femeninos: 53% Masculinos: 47% Rango edad: 15-91 años Promedio de edad: 38 años Fumadores: 40.5% No Fumadores: 59.5% 60% habían alcanzado 13 y más años de estudio. 
Fumadores: 3 de cada 5 jefes de familia eran fumadores con diferencias estadísticamente significativas por sexo (p=0.009) y un rango de edad entre 27 y 49 años (26%). Prevalencias:
De Vida: 73.4% de los entrevistados respondieron afirmativamente a la pregunta: ¿Alguna vez usted ha probado o ha experimentado fumar aunque sea una sola vez? 69.0% indicaron que sí ha fumado por lo menos 100 cigarrillos o el equivalente en toda su vida.
Actual: 40.5% confirmaron que en los últimos 30 días ha usted fumado todos los días o algunos días con un consuno diario en el 56% de los casos. De los 167 residentes en los hogares participantes con 10 y más años se identificó que el 26.3% era consumidor de algún producto de tabaco. 
56% fuma algunas veces en presencia de menores 33% nunca fuma en presencia de menores
60% fuma en algunas partes o algunas veces en el interior de sus casas 32% no lo hace nunca.
Prácticas de Consumo de los Cónyuges: 57% no fuma 12.7% no fuman dentro de la casa y
11.4% fuman en el interior de la vivienda
Prácticas de Consumo de Otros Miembros de la Casa: 38% fuman 30.4% lo hacen dentro de la casa.
Exposición al Humo de Tabaco de Segunda Mano (HTSM)
En los últimos 30 días alguien ha fumado en su presencia dentro o fuera de la casa?: 
5 de cada 8 de los 79 entrevistados dijeron que no y 1 de cada 3 respondieron que sí.
3 de cada 4 de los 32 fumadores activos entrevistados indicaron que no en tanto que 22.5% dijeron que si. 
43% de los 79 entrevistados esta expuesto entre una y cuatro horas por día la HTSM.
Niveles de Nicotina Ambiental en Cabellos de Mujeres y en de niños (as) No Fumadores:
Características de los Hogares: 66.0% estaban constituidos por una familia 87.5% de las viviendas eran de cemento y 90.0% tenían una sola planta arquitectónica
Lugar de colocación de los Monitores: 66.0% en la sala 12.5% en el comedor y 8.3% en el baño 
Concentración de cotinina ambiental según lugar de colocación de los filtros: En el 88.9% de los hogares donde los adultos reportaron estar expuestos al HTSM presentaron niveles de ni"
"113","Papua New Guinea","73.9% - at home 86.4% - outside of home 52% - in public places","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Exposición por sexo en el hogar:
Masculino: 35.1 % Femenino: 30.1 % Total:32.5 %
Exposición por sexo fuera del hogar:
Masculino: 57.3%  Femenino: 53.4%  Total: 55.3%","Exposicion por sexo en el hogar:
Masculino: 35 1 % Femenino: 30 1 % Total:32 5 %
Exposicion por sexo fuera del hogar:
Masculino: 57 3%  Femenino: 53 4%  Total: 55 3%","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","13-15: More than two in five students live in homes where others smoke and close to three in five students are exposed around others outside the home; half the students have one or more parents who smoke and 9.5% of students have friends who smoke.
15 y/o and above: Among 61.3 million adults 39.6% exposed at home 36.9% at work 55.3% in public transport 33.6% in restaurants 25.5% in government buildings and 7.6% in health care facilities.","Please see Appendix 1 for GATS data on adult exposure by gender by education by wealth index and by urban/rural residence; at home (Table 3.18; overall 48.8%; 50.9% of men and 46.7% of women) at work (Table 3.19; overall 36.9% with 43.3% of men and 28.8% of women) and in public places (Table 3.22). In public transportation (55.3% total; 61.1% of men and 49.7% of women) restaurants (33.6% total; 38.3% of men and 28.6% of women) government buildings (25.5% total; 27.9% of men and 23.2 % of women) and health care facilities (7.6% total; 8.0% of men and 7.3% of women). See Appendix 2 for GYTS data on exposure of youth by gender at home (total 54.5%) and outside the home (total 64.8%). Appendix 3 for exposure of medical students from GHPSS (total 34.0% at home and 63.9% outside the home).","Answer/report not provided"
"117","Poland","ADULTS - exposed at home: 45%; at worksite: smoking men - 11% smoking women - 5% non-smoking men – 8% non-smoking women – 6%; public transport: smoking men – 19% smoking women – 20% non-smoking men – 19% non-smoking women – 10%;
13-15 YEARS OLD CHILDREN - exposed at home: 53% exposed in public places - 71%","ADULTS - exposed at home: men - 44.9% women - 43.6%; at worksite: men - 41.3% women - 24.9%; public transport: men - 10.7% women - 6.6%;
13-15 YEARS OLD CHILDREN - exposed at home: 53% exposed in public places - 71%","Answer/report not provided"
"118","Portugal","Exposure at ETS at Workplace = 8% of active population","Exposure at ETS at Workplace = 8% of active population","Exposure at ETS at Workplace = 8% of active population"
"119","Qatar","Home - the workplace - and public transport","age group 13-15 years old
 35.7% live in homes where others smoke in their presence
45.9% are around others who smoke in places outside their home
81.3% think smoking should be banned from public places
65.8% think smoke from others is harmful to them
26.8% have one or more parents who smoke
9.0% have most or all friends who smoke","data available for homes"
"120","Republic of Korea","1. Adults (19 years old and over): adults'' tobacco smoke exposure rate is 45.3 (male 52.9% female 38.7%) in the workplace and is 11.3% (male 4.5% female 15.4%) at home. *These data show the current non-smoker adults'' smoking exposure rate in the workplace or at home indoors.
2. Adolescents: minors'' tobacco smoke exposure (second-hand smoke) rate is 30.7% (male 29.5% female 32.0%) 
*In accordance with the Youth Health Behaviour Online Survey 2013 it defines the second-hand smoking as that adolescents have been exposed to other family members or guests'' smoking at home within 7 days","Adults tobacco smoke exposure rate is about 38.1% (male 45.9% female 33.8%). Looking at the data on tobacco smoke exposure by settings it varies; 49.1% in the workplace(male 57.6% female 42.3%) 14.4% at home(male 5.4% female 19.2%) while the data on public transport is not available.
The tobacco smoke exposure rate in this answer means the number of adult who are exposure to tobacco smoke divided by the number of adult of former smoker and never smoker. The data above is adjusted by age standardization which is based on estimate population in 2005.","Adults tobacco smoke exposure rate was 33.3% in the workplace (male 46.7% female 25.7%) and 15.3% at home (male 5.9% female 20.4%) while the data on public transport is not available."
"121","Republic of Moldova","Answer/report not provided","Latest data is available from the 2008 GYTS report. According to this survey 20.3% of students aged 13-15 live in homes where others smoke in their presence and 57% are around others who smoke in places outside their home.
The 2003 GYTS also provides information on students exposure to tobacco smoke. In 2003 62.7% of students reported that they live in homes where others smoke in their presence while 96.4% indicated that they are around others who smoke in places outside their home.
The two figures indicate a significant reduction of exposure to tobacco smoke among the youth.","Answer/report not provided"
"122","Romania","Exposed to tobacco smoke at home: 35.4%
Exposed to tobacco smoke at work: 34.2%
Exposed to tobacco smoke in public places: Government buildings: 20.7%; Health care facilities: 10.4%; Schools: 25.1%; Public transportation: 8.9%; Restaurants: 86.6%; Bars: 94.4%","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","According to the study ''Global Adult Tobacco Survey'' (GATS) in Russia 60.2% 21.7% of men and women are smokers representing almost 40% of the population (43.9 million adults) and the highest smoking prevalence in countries where the study was conducted (total 14 States including the Russian Federation). About 80% of the population of the Russian Federation is subject to daily passive smoking (35% is exposed to second-hand smoke at work 90.5% in bars and 78.6 per cent in restaurants).","Among all adults who work indoors 34.9% (21.9 million) were subjected to a PC at work. Among adults who attended the various public places in the last 30 days prior to the survey 17.0% were PCs in public institutions 10.2% in hospitals 78.6% in restaurants 90.5% in bars or nightclubs 49.9% in a cafe or coffee shops 
24.9% in public transport 11.1% in schools 29.8% at colleges or universities and 19.7% in private workplaces","Answer/report not provided"
"124","Rwanda","Answer/report not provided","19.2% live in homes where others smoke in their presence 
85.6% think smoking should be banned from public places 
77.1% think smoke from others is harmful to them 
14.0% have one or more parents who smoke 
1.5% have most or all friends who smoke","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","20.7% of youth 13-15 live in homes where others smoke in their presence","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","13-15 years (girls and boys) exposure in homes 31.5%","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","29.5% live in homes where others smoke in their presence.
37.5% are exposed to the smoke of others outside their homes.
76.5% support a ban on smoking in public places.
63.8% knew the harmful effects of tobacco on them.
21.1% one or both parents smoked.
6.3% most or all their friends are smokers.","29.5% live in homes where others smoke in their presence.
37.5% are exposed to the smoke of others outside their homes.
76.5% support a ban on smoking in public places.
63.8% knew the harmful effects of tobacco on them.
21.1% one or both parents smoked.
6.3% most or all their friends are smokers.","Answer/report not provided"
"132","Senegal","Answer/report not provided","46 8% vivent dans des maisons où dautres fument en leur présence
62 4% sont de lordre dautres personnes qui fument dans les lieux en dehors de leur domicile
89 6% que fumer devrait être interdit dans les lieux publics
66 5% pensent que la fumée des autres est néfaste pour eux
22 0% ont un ou plusieurs parents qui fument","Answer/report not provided"
"133","Serbia","Data for exposure to tobacco smoke among adult population are not available as the preliminary results of the National Health Survey in Serbia have not been released yet.
GYTS in 2013 revealed that there is a reduction in exposure to SHS among youth: exposed to SHS at home are 63.4% of youth 61.5% boys and 65.4% girls. This is significant reduction since 2008 when 76.9% of youth 73.4% boys and 80.0% girls and particularly since 2003 when 96.4% of youth 95.0% boys and 98.0% girls were exposed to SHS. However even this reduced exposure to SHS is very high.
The same study revealed that 60.9% of youth are exposed to SHS in enclosed public places 53.4% boys and 68.1% girls. Although lower than in 2008 (total 71.9% boys 68.1% and girls 74.8%) it is high and is a consequence of the fact that according to the Law on Protection of the Citizen from Exposure to Tobacco Smoke (2010) there is no a total ban on smoking in the hospitality sector.","National Health Survey 2006 also provided data on exposure to tobaco smoke at home and at work. Although in comparison with the data from the same survey conducted in 2000 the level of exposure showed a decrease still unacceptably high percentage of people was exposed to second-hand tobacco smoke at home (6 out of 10 people) and at work place (45%). Exposure to tobacco smoke at home was higher for woman (62.1%) while men were more exposed at work (49%). The greatest percentage of exposure to tobacco smoke at home (64.6%) and at work (50.5%) was noted in people classified as well-off and those with secondary school education (66.8% and 51.8% respectively). Age-wise exposure to tobacco smoke at home was highest among the 20-30 and 35-44 years age groups.
National Survey on Pre- and Post-Natal Smoking in the Republic of Serbia carried out in 2008 revealed that nearly 7 out of 10 pregnant women were exposed to SHS at home in 2/3 of cases by husband who smoked. (Reference: National Survey on Pre- and Post-Natal Smoking in the Republic of Serbia 2008 CPHA ACSP Public Health Association of Serbia).
In comparison with GYTS 2003 repeated GYTS in 2008 showed 20% reduced but still extremely high exposure of schoolchildren age 13-15 to SHS at their homes (77%) and in other places (72%). 
In May 2010 new smoke-free legislation was adopted in Serbia and fully enacted on 11 November 2011. It is expected that new data of the National Health Survey and other repeated surveys will show the decrease in exposure to SHS in working and public places as well as at home as a result of enforced legislation and increased level of public awareness.","National Health Survey 2006 also provided data on exposure to tobaco smoke at home and at work. Although in comparison with the data from the same survey conducted in 2000 the level of exposure showed a decrease still unacceptably high percentage of people was exposed to second-hand tobacco smoke at home (6 out of 10 people) and at work place (45%). Exposure to tobacco smoke at home was higher for woman (62.1%) while men were more exposed at work (49%). The greatest percentage of exposure to tobacco smoke at home (64.6%) and at work (50.5%) was noted in people classified as well-off and those with secondary school education (66.8% and 51.8% respectively). Age-wise exposure to tobacco smoke at home was highest among the 20-30 and 35-44 years age groups.
National Survey on Pre- and Post-Natal Smoking in the Republic of Serbia carried out in 2008 revealed that nearly 7 out of 10 pregnant women were exposed to SHS at home in 2/3 of cases by husband who smoked. (Reference: National Survey on Pre- and Post-Natal Smoking in the Republic of Serbia 2008 CPHA ACSP Public Health Association of Serbia).
In comparison with GYTS 2003 repeated GYTS in 2008 showed 20% reduced but still extremely high exposure of schoolchildren age 13-15 to SHS at their homes (77%) and in other places (72%). 
In May 2010 new smoke-free legislation was adopted in Serbia and fully enacted on 11 November 2011. It is expected that new data of the National Health Survey and other repeated surveys will show the decrease in exposure to SHS in working and public places as well as at home as a result of enforced legislation and increased level of public awareness."
"134","Seychelles","Exposed to smoke in public places:
Boys (13-15 years): 54.3%
Girls (13-15 years): 60.6%
Exposure at home: reported by 15.1% men reported by 23.3 % women with question “during the pat 7 days did anyone smoke in your home when you were present” age 25-64","Exposed to smoke in public places (GYTS 2007):
Boys (13-15 years): 54.3%
Girls (13-15 years): 60.6%","Exposed to smoke in public places:
Boys (13-15 years): 54.3%
Girls (13-15 years): 60.6%"
