"","Party","2014","2012","2010"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","1. There is a focal point for tobacco control.
2. There is some funding for the national coordination of tobacco control programme.
3. There is a national action plan for tobacco control.
4. There is a multisectoral techincal working group that addresses issues of tobacco control.
5. Kenya has a comprehensive tobacco control legislation enacted in 2007 - Tobacco Control Act 2007 (available at: http://www.kenyalaw.org/kenyalaw/klr_app/frames.php to access please type: Tobacco Control Act)
6. A multisectoral National Tobacco Control Board is in place that advives on policy matters.
Ref: http://www.kenyalaw.org/kenyalaw/klr_app/frames.php"
"77","Kiribati","Article 5.1 -The Focal Person is supervised by the NCD coordinator. His main duty is to establish strategies and policies to combat tobacco use by promoting awareness and anti-smoking advocacy programmes.","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Developing the program for the annual national tobacco control and monitoring its implementation
Monitor the implementation of smoking bans in the country
Development of the law for tobacco control consistent with the Framework Convention","Developing the program for the annual national tobacco control and monitoring its implementation
Monitor the implementation of smoking bans in the country
Development of the law for tobacco control consistent with the Framework Convention"
"79","Kyrgyzstan","Answer/report not provided","Legislation:
Law of KR on 12/25/2009 year ? 316 was made to supplement and amendment to the law On protection of health KR citizens from the harmful effects of tobacco adopted 21.08.2008 ? 175 (hereinafter - the Law of KR ? 175)
Law of KR on 18.12.2009 ? 310 was amended in the Law On Advertising from 24.12.1998 ? 155.
Law of KR on October 17 2008 N 230 enacted a new Tax Code of KR in which increased excise taxes on tobacco products from January 1 2009 
Law of KR on July 22 2011 N 123 provides three-stage increase in excise taxes on tobacco products: 1) to October 1 2011 2) with 01.01.2012goda and 3) 01/01/2013 (see annex)
Order of the Ministry of Health the KR 10.03.2010 ? 127 was adopted by the clinical protocol for the treatment of tobacco dependence.
 Obligations have been fulfilled:
1) A national policy and strategy for the implementation of the FCTC in Kyrgyzstan
2) created and operates a cross-sectoral coordination mechanism
3) Direct and indirect advertising of tobacco and tobacco products banned completely from April 1 2009
4) In more than 90% of public and workplace smoking is prohibited by law
5) Two times during the reporting period increased excise taxes on tobacco products
 The obligations are not fulfilled:
1) In accordance with Art. 11 of the Law of 21.08.2006 ? 175 April 1 2008 should appear pictorial warnings on tobacco intended to be placed on packages and packages of tobacco products on the territory of the Republic taken two times the legal acts (the last time the Ministry of Health Order on CD 19/08/2008 and the Order of the Ministry of Justice of the KR of the year 26.09.2008 ? 187) to introduce pictorial warnings on tobacco harm to health were abolished in 2009.
However in accordance with Article 11 of Law number 175 of April 1 2008 are 40% of the area on both sides of the main packages and packages of tobacco products along with a black frame with 4 sides is approximately 52%
2) In accordance with Article 17 of the Law ? 175 funding for tobacco control at the expense of tobacco manufacturers and importers. To address this issue a draft Law On Amending the Law On non-tax payments","Answer/report not provided"
"80","Lao People's Democratic Republic","Tobacco Control Focal point is developing TC activities and budgets plans and will be proposed to the National Tobacco Control Committee for approval. The Ministry of Finance is in the process of collecting health tax for TC fund.","Answer/report not provided","Answer/report not provided"
"81","Latvia","In the beginning of 2013 Children Rights Protection Law was amended to expand the definition of physical violence which now includes smoking in the presence of child as a way of physical violence. 
In 2013 expert working group was established and regulations were elaborated to introduce ban on sales of all electronic cigarettes and e-liquids (with and without nicotine). Not adopted yet. 
Amendments in tobacco control law were submitted to Parliament in the end of 2012. Among other proposals there are proposals to prohibit smoking on balconies as well as to expand tobacco advertising definition to restrict POS advertising. Amendments are not adopted yet.","Due to the increase in popularity of other smoking products that do not contain tobacco the law On restrictions regarding sale advertising and use of tobacco products was amended in 2010. A new term herbal smoking products was introduced. Herbal smoking products are plants or plant ingredients (for example industrially produced herbal cigarettes industrially produced mixtures of plants for rolling up) which are intended for smoking and do not contain tobacco. Restrictions regarding sales advertising and labelling are applied to herbal smoking products.
Starting from 1 June 2010 all tobacco product packages are required to carry a combined health warning (picture + message) on the second largest surface (back).","The tobacco control mechanism in Latvia is based on the National Tobacco monitoring programme 2006.-2010. Overall 8 various Ministries and 17 institutions are involved in the implementation of activities included in the Programme. These activities are aimed to decrease the demand of tobacco products to increase the information level of the population regarding the harmful use of tobacco and to maintain and develop treatment services for nicotine addiction treatment.The purpose of the Programme is to improve the health of Latvian inhabitants fundamentally reducing the use of tobacco and protecting them from the harmful effects of tobacco smoke.The aim of the Programme may be achieved by implementing inter-sectoral cooperation and implementing three secondary goals: 1)ensuring a sustainable reduction of the demand for tobacco products by the population as a whole; 2)achieving the restriction on the availability of tobacco products and widely inform the public of the risks associated with the use of tobacco products; 3)ensuring monitoring of smoking prevalence and consequences of tobacco use.
 The most progress since the start of the Programmes implementation in 2006 has been made in the area of legislation. According to the law On Restrictions Regarding Sale Advertising and Use of Tobacco Products it was prohibited to smoke: 1)in educational and correctional institutions (starting from 1 July 2009); 2)in medical treatment institutions social care and rehabilitation establishments places of imprisonment except for premises which are specially designated for smoking. The internal procedure regulations of the relevant institutions and establishments may provide for the possibility of the patients of the institutions or the inmate of the establishments to smoke also outside of the premises which are specially designated for smoking taking into account the physical and mental condition of such patients or inmates; 3)in the stairwells hallways and other shared-use facilities of multi-apartment residential buildings; 4)in public buildings structures and premises (cinemas concert and sports halls other sports buildings and structures post offices and other institution halls discotheques and dance halls etc.). This prohibition does not apply to existing apartments in public buildings (starting from 1 July 2009); 5)in childrens recreation areas andplaygrounds; 6)in parks squares and at bathing areas except for places specially designated for smoking; 7)in cafes restaurants and other public catering locations except in summer (open air) cafes only in areas specially designated for smoking (starting from 1 April 2010);8)in casinos and gaming halls it shall only be allowed to smoke in premises specially designated for smoking or in premises which are separated apart for smoking.
Latest on 1 March 2010 all tobacco product packages are required to carry a combined health warning (picture + message) on the second largest surface (back)."
"82","Lebanon","The National Tobacco Control Program (NTCP) has developed and led advocacy for a new comprehensive tobacco control law in Lebanon. which was approved by the Lebanese Parliament in September 2011. This law (Law 174) banned smoking in all indoor public places and public transport. banned all Tobacco Advertising. Promotion and Sponsorship. increased warning labels on packs from 15% to 40%. and included other restrictions such as banning sale to minors. The law and associated bylaws are available at: http://www.tobaccocontrol.gov.lb/Legislation/Pages/NationalLaw.aspx. 
The NTCP has also been formally included within the Ministry of Public Health structure and being supported by the ministry for hosting costs.","Two national media campaigns have been held between 2009-2010 focusing on the harms of second-hand smoke and motivating the general public to advocate for a ban on smoking in all indoor public places. Much effort has been undertaken to introduce a new and comprehensive tobacco control law which is currently in the last stages of clearance from the last partliamentary committee before being tabled for adoption in the General Assembly of the Parliament.","2 national media campaigns have been held between 2009-2010 focusing on the harms of second-hand smoke and motivating the general public to advocate for a ban on smoking in all indoor public places. Much effort has been undertaken to introduce a new and comprehensive tobacco control law which is currently in the last stages of clearance from the last partliamentary committee before being tabled for adoption in the General Assembly of the Parliament."
"83","Lesotho","Answer/report not provided","Tobacco Control Programme is part of Health Promotion activities and funded by the government of Lesotho and WHO country office","Tobacco Control programme is part of Health Promotion activities and funded by Government of Lesotho and World Health Organisation Country office."
"84","Libyan Arab Jamahiriya","Partial measures have been taken and are not up to the level of commitment. The political instability and security impact negatively on tobacco control activities.","The drafting of a new tobacco control act and of a new tobacco control action plan is now completed with the assistance of the Regional Office for the Eastern Mediterranean of the WHO.","Answer/report not provided"
"85","Lithuania","Nothing has been changed on that issue after last report","Nothing has been changed on that issue after last report","Nothing has been changed on that issue after the first report."
"86","Luxembourg","Answer/report not provided","- Evaluation et préparation dune extension de la loi du 11 aôut 2006 relative à la lutte antitabac 
(Interdiction de fumer dans les bars cafés discothèques …..)","Answer/report not provided"
"87","Madagascar","Création de l’Office National de Lutte Antitabac (OFNALAT) et mise à jour des points focaux dans chaque département Ministériel et ONG œuvrant dans la lutte antitabac.","Elaboration de la politique nationale de lutte antitabac vulgarisation de larrêté N 18171/2003 fixant la réglementation en matière d industrialisation d importation de commercialisation et de consommation desproduits du tabac à Madagascar mise à jour des Comités Consultatifs de lutte antitabac 
Elaboration et diffusion des supports IEC antitabac.","Elaboration de la politique nationale de lutte antitabac vulgarisation de larrêté N 18171/2003 fixant la réglementation en matière d industrialisation d importation de commercialisation et de consommation desproduits du tabac à Madagascar mise à jour du comité consultatif de lutte antitabac elaboration et diffusion des materiels IEC."
"88","Malaysia","Since past year there has been significant progress in implementing Articles 5.1 & 5.2. These include: 
Establishment of National Strategic Plan for Tobacco Control from 2014-2025
The Strategic Plan will be established every 5 years 
Divided the Tobacco Control & FCTC Unit into subunit based on MPOWER Strategies 
Collaborative efforts with other agencies e.g. illicit trade expansion of quit smoking services smoke free initiative project and smoke free community project (KOSPEN) 
Various amendment has been undertaken within our CTPR 2004 e.g.: TAPS illicit cigarette and drafted Tobacco Control Bill","Since the past 3 years there has been significant progress in implementing Articles 5.1 & 5.2. These include:
1. Tobacco Control & FCTC Unit has increased in strength in numbers of staff members
2. Numerous interagency meetings have been conducted involving Government as well as NGOs to inform and discuss about issues pertaining to tobacco control & FCTC
3. Several specific interagency committees were established to sort out tobacco control issues e.g. Pictorial Health Warnings (PHWs) Minimum Cigarette Price (MCP) National Anti-Tobacco Campaigns (i.e. Tak Nak Merokok Media Campaign) etc.
4. Several amendments to the Control of Tobacco Product Regulation (CTPR) were made to improve the provisions on tobacco control. Prohibition of smokefree areas was expanded again in June 2010 and the Control of Tobacco Product Regulations (CTPR) was amended to include 21 prohibited places or areas of smoking which includes any air-conditioned place of work with centralised air-condition system. This is in line with the commitment of the Ministry of Health pertaining to Article 8 of the WHO FCTC - Protection from exposure to tobacco smoke.
5. Five zones (namely Malacca world heritage city Melaka Raya Malacca International Trade Centre Alor Gajah and Jasin town centres all comprising of 338 hectares) were declared by the Health Minister as Smokefree areas in Malacca on June 15 2011 which embarks upon the Ministry of Healths commitment to protect the public from the dangers of cigarette smoke especially to women and children.
6. Efforts are well on the way to improve the standards and accessibility of smoking cessation services nationwide. Availability of pharmacotherapy is increased with the inclusion of NRT and Tablet Varenicline Tartrate 0.5 mg (Malaysian Drug Code: N07BA03123T1001XX) and 1mg (Malaysian Drug Code: N07BA03123T1002XX) (Champix) into the Ministry of Healths Drug Formulary No.3/2011 (updated 9th. December 2011) which can be prescribed by a Consultant/Specialists/Family Physician Specialist.","Since the past three years there is has been significant progress in implementing Articles 5.1 & 5.2. These include:
1. Tobacco Control & FCTC Unit has increased in strength in the numbers of staff members.
2. Numerous interagency meetings have been held involving government agencies as well as NGOs to inform and discuss about issues pertaining to tobacco control & FCTC.
3. Several specific interagency committees were established to sort out tobacco control issues for example Pictorial Health Warnings Minimum Cigarette Price National Anti-Tobacco Campaigns (i.e. Tak Nak Merokok Media Campaign) etc.
4. Several amendments to the Control of Tobacco Product Regulation were made to improve the provisions on tobacco control.
5. Efforts are well on the way to improve the standards and accessibility of smoking cessation services nationwide. Availability of pharmacotherapy is increased with the inclusion of NRT and Varenicline into the Ministry of Healths Drug List."
"89","Maldives","Given the political scenario of the country although a Law was passed the implementation and enforcement has not been very successful.","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","app=lp&itemid=21129&l=1
http://justiceservices.gov.mt/DownloadDocument.aspx","Answer/report not provided","Answer/report not provided"
"92","Marshall Islands","Answer/report not provided","The Marshall Islands has fulfilled its obligations under Articles 5.1 and 5.2 of the Convention. As such tobacco control has made part of the NCD Coordinating Mechanism where both government sectors as well as non-governmental organizations are represented whereby its tasks include tobacco and alcohol use and also diabetes control. 
Second there is already a Focal Point being recruited who is also working at the Ministry of Health who is also coordinating with the civil society as well as non private organizations in the control of tobacco use amongst the smoking populations.","The Focal Point has been established within the Ministry of Health to coordinating all the activities in the FCTC with other sectors both government and non-government organizations. The Marshall Islands Tobacco Act was signed and retified by RMI Congress in June of 2006. After that time the Ministry of Health develop regulations/policies to address Atricles 8 9 10 11 and 13. A cancer Registry has been established and MIEPI a non-government organization and other private sectors have included tobacco control as part of their initiative to assist control the tobacco burdens."
"93","Mauritania","Answer/report not provided","Elaboration et validation du plan daction de lutte contre le tabagisme","Answer/report not provided"
"94","Mauritius","A National Steering Committee on Tobacco has been set up at the level of the Ministry since the implementation of the National Action Plan on Tobacco 2008-2012 in order to review and update tobacco control strategies and programmes. 

A national coordinating mechanism has been established at the level of the Ministry of Health and Quality of Life for better coordination of tobacco control programmes.","A National Steering Committee on Tobacco has been set up at the level of the Ministry since the implementation of the National Action Plan on Tobacco 2008-2012 in order to review and update tobacco control strategies and programmes.
A national coordinating mechanism has been established at the level of the Ministry of Health and Quality of Life for better coordination of tobacco control programmes.","The National Action Plan on Tobacco Control 2008-2012 provides the blueprint for a comprehensive sustained and concerted action on tobacco control in Mauritius. Its implementation started in early 2009 and is being pursued. Some actions undertaken are: amendment of the 1999 tobacco legislation to make it FCTC-compliant increased information and education training of teachers and health personnel improved surveillance and evaluation."
"95","Mexico","Con el apoyo de esta Oficina Nacional. dependiente de la Comisión Nacional contra las Adicciones. se logró aprobar un incrementó al Impuesto Especial sobre Productos y Servicios (IEPS) que actualmente se aplica por la venta de cigarrillos. a razón de 7 pesos por cajetilla(en 2012). lo que aunado al Impuesto al Valor Agregado (IVA). que pasó del 15% al 16% sobre el precio al consumidor en 2010. significa que los impuestos totales por cajetilla de cigarrillos han ascendido al 62.8% del precio final en 2010. Considerando que en México. el consumo de cigarrillos ha disminuido conforme el precio se ha incrementado. por lo que será necesario seguir incrementando significativamente las tasas impositivas de modo que el impuesto total. sumando el Impuesto Especial sobre Productos y Servicios (IEPS) más el Impuesto al Valor Agregado (IVA). alcance el 75% del precio final. lo cual es compatible con las mejores prácticas internacionales y es característico de los países con políticas para el control del tabaco exitosas.
1. Emisión y publicación de la Ley General para el Control del Tabaco. publicada en el Diario Oficial de la Federación el 30 de mayo de 2008.
2. Emisión y publicación del Reglamento de la Ley General para el Control del Tabaco. publicado en el Diario Oficial de la Federación el 31 de mayo de 2009. 
3. Emisión y publicación de Acuerdos en materia de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos. Fechas de publicación: 24 diciembre de2009. 9 de mayo de 2011. 23 de julio de 2012. 30 de noviembre de 2012 y 3 de enero de 2014.","En enero de 2011 la ONCT quedó formalmente adscrita a la estructura orgánica del CENADIC como área normativa y operativa responsable del diseño e implementación de las políticas públicas para el control del tabaco. Al ser parte formal de la estructura organizacional de la Secretaría de Salud en el Presupuesto de Egresos de la Federación del año 2012 se asignaron por primera vez recursos federales para cubrir los costos de la operación de la ONCT.","Por instrucciones del Secretario de Salud en 2008 se estableció la Oficina Nacional para el Control del Tabaco (ONCT) como área normativa adscrita al Secretariado Técnico del Consejo Nacional Contra las Adicciones de la Secretaría de Salud. La ONCT es el area responsable de coordinar los esfuerzos para la prevención del tabaquismo el control de los productos del tabaco y la atención a la población para ofrecer servicos de cesación a nivel nacional bajo criterios homogeneos. así mismo la ONCT es la instancia del gobierno federal responsable de promover la implementación de la LGCT su Reglamento y demás disposiciones aplicables a nivel nacional"
"96","Micronesia (Federated States of)","The Department of Health and Social Affairs is now near completion of its NCD Strategies Plan which included the Tobacco Action Plan. The Tobacco Control Program is coordinated and monitored by its focal point person and advocated for tobacco policies with respect to tobacco control for prevention and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke.","The Department of Health and Social Affairs is now near completion of its NCD Strategic Plan which included the Tobacco Action Plan. The Tobacco Control Program is coordinated and monitored by its focal point person and advocated for tobacco policies with respect to tobacco control for preventing and reducing tobacco consumption nicotine addiction and exposure to tobacco smoke.","Please refer to enclosures"
"97","Mongolia","The Revised version of law of Mongolia on Tobacco control was adopted in 2013. 
Quarterly national coordinating working group meeting was organized regularly. And developed and start implemented the regulation on tobacco control for production import trade and service","Intersectoral technical working group on tobacco control has regular meeting on quarterly basis; developed and adopted national standards and technical specifications of cigarettes (MNS5024:2009); regulation of licensing of retailers at the Capital City level was adopted in December 2009; made revision of the tobacco control law and submitted to the Parliament in October 2010","Intersectoral technical working group on tobacco control has regular meeting on quarterly basis; developed and adopted national standards and technical specifications of cigarettes (MNS5024:2009); regulation of licensing of retailers at the Capital City level was adopted in December 2009; made revision of the tobacco control law and submitted to the Parliament in October 2010"
"98","Montenegro","In comparison with previous period National Commission in coordination with Ministry of Health the amendments on the Law on the restriction of use of tobacco products are adopted. In other areas activities in area of promotion and prevention are continued and the evidence of it is reduced number of young smokers","The National Commission for Tobacco Control in collaboration with the Ministry of Health has developed amendments to the Law on limiting the use of tobacco products. Activities implemented in the areas of promotion and prevention is now confirmed by various studies (GYTS LSMS and ESPAD surveys) which found a reduced number of smokers in the population. The number of smokers in the adult population and among young people decreased according to surveys implemented in 2008 as compared to the same survey dated 2000 and 2004.","The National Commission for Tobacco Control in collaboration with the Ministry of Health has developed amendments to the Law on limiting the use of tobacco products. Activities implemented in the areas of promotion and prevention is now confirmed by various studies (GYTS LSMS and ESPAD surveys) which found a reduced number of smokers in the population. The number of smokers in the adult population and among young people decreased according to surveys implemented in 2008 as compared to the same survey dated 2000 and 2004."
"99","Myanmar","Regarding article 5.1 (financial resources and mechanisms of assistance) the National Tobacco Control Programme had to be totally relied on the WHO''s support and there is no earmarked tax or sin tax yet for health promotion including tobacco control. In 2011 GYTS GSPS 2011 was done by the technical and financial support from CDC. In 2013 the National Tobacco Control Programme got the funding support from the Bloomberg Initiative for 2 years'' project (2013-2015). 
Regarding article 5.2 (reporting and exchange of information) Ministry of Health the focal Ministry for tobacco control has shared the information to related Ministries and all stakeholders and has also exchanged the information related to tobacco control at regional workshops and meetings.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","5.1 is not properly implemented 5.2 focal unit is set though not well supported financially.
A new comprehensive tobacco control law (Tobacco products control Act No 1 of 2010) was published in the Government Gazette on 14 April 2010 (see Annex 3 to this report) and regulations are currently being finalized.","5.1 is not properly implemented 5.2 focal unit is set though not well supported financially.
A new comprehensive tobacco control law (Tobacco products control Act No 1 of 2010) was published in the Government Gazette on 14 April 2010 (see Annex 3 to this report) and regulations are currently being finalized."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Tobacco and NCD Control Section is established in NHEICC as a national focal point for tobacco control.
Draft National Tobacco Control Plan 2014","We are planning to update National tobacco control plan.
Tobacco Control and Regulation Committee meetings are held regularly.
Tobacco and Non-Communicable Disease Control Section is working actively towards tobacco control in Nepal.","Answer/report not provided"
"103","Netherlands","The partnership mentioned in our 2012 Report is still in place and functioning. As of the beginning of 2014 a national strategy for health prevention (Everything is health) was launched. The Ministry is participant on the same level as other multisectoral partners who have signed making the strategy not solely the responsibility of the ministry but instead a broadly supported network.
Please see this presentation in English for more information about the national strategy for health prevention:
http://ec.europa.eu/health/social_determinants/docs/ev_20140124_co05_en.pdf
Furthermore a number of measures have been taken in the past two years. These will be highlighted in the following questions.","-The taxes have increased.
- Fines for pubs that were violating the smoking ban have gone up","Answer/report not provided"
"104","New Zealand","The New Zealand Government (March 2011) adopted the goal of “reducing smoking prevalence and tobacco availability to minimal levels thereby making New Zealand essentially a smoke-free nation by 2025”.
To achieve the long-term smoke-free 2025 goal interim targets have been set. They are reducing daily smoking prevalence to 10% in 2018 and the Maori and Pacific rates halving from their 2011 levels in 2018.
Tobacco excise increases on 1 January 2013 and 1 January 2014 as outlined above. Further 10% increases on 1 January 2015 and 1 January 2016 have been legislated for.
A ban on tobacco displays in retail outlets came into force on 23 July 2012
Infringement notices to assist enforcement of the ban on selling tobacco products to minors (those under 18 years) also came into force on 23 July 2012 
In the 2012 Budget the Government allocated $5 Million / year for the Pathway to Smokefree New Zealand 2025 Innovation Fund. For more information see http://www.health.govt.nz/our-work/preventative-health-wellness/tobacco-control/pathway-smokefree-new-zealand-2025-innovation-fund","After considering submissions and oral presentations on tobacco issues Parliaments Maori Affairs Select Committee in October 2010 made 42 recommendations on how to reduce the harm caused by tobacco in New Zealand. In its response in March 2011 theGovernment generally accepted the recommendations including the adoption of the goal that New Zealand should be essentially smoke-free by 2025.
One of the six Government priority health targets is better help for smokers to quit. The target for hospitals is 95 per cent of hospitalised smokers will be provided with advice and help to quit by July 2012 and for primary care 90 per cent of enrolled patients who smoke and are seen in General Practice will be provided with advice and help to quit by July 2012
Legislation removing tobacco products from display and other related matters was passed by Parliament on 23 July 2011. Most provisions are effective from 23 July 2012.
Tobacco excise increases 2010-2012 are noted above.","“Providing Better Help for Smokers to Quit” is one of the six Government “health targets”."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","It has been strengthened in Nigeria","Answer/report not provided","Answer/report not provided"
"107","Niue","The Focal Point has been working with one NGO group the Child of the South Pacific to promote tobacco control","Answer/report not provided","Answer/report not provided"
"108","Norway","A new national Tobacco Control Strategy was launched in 2013 “A tobacco-free future. National strategy for tobacco control 2013–2016”.http://www.regjeringen.no/pages/1664238/National_strategy_tobacco.pdf
Other relevant plans are:
Public Health Report. Good health – a common responsibility. Meld. St. 34 (2012–2013) Report to the Storting (White Paper). http://www.regjeringen.no/en/dep/hod/documents/regpubl/stmeld/2012-2013/meld-st-34-20122013-3.html?id=745941
NCD-Strategy. For the prevention diagnosis treatment and rehabilitation of four non communicable diseases: cardiovascular disease diabetes COPD and cancer.http://www.regjeringen.no/pages/38449517/ncd_strategy_060913.pdf","The national Tobacco Control Strategy has been reviewed in 2010 in cooperation with WHO as a preparation for a new tobacco strategy from 2012.","Since 2010 the Directorate of Health has reorganised its public health work from a topic-based structure into a structure depending on whom the activities are directed towards. The work and the employees of the former Department for tobacco control are now working in respectively the Department for healthy public policy the Department for community public health and the Department for primary prevention."
"109","Oman","- There is a national coordinating mechanism for tobacco control. 
- However there are no laws prohibiting the use of tobacco in enclosed public places in all governorates of the Sultanate. 
- Prohibiting the import and manufacture of smokeless tobacco. 
- GCC standards require pictures on cigarette packs. 
- Planning to conduct a study of tobacco use among adults (GATS).","There is a national coordinating mechanism
The existence of laws prohibiting the use of tobacco in enclosed public places in all the governorates of the Sultanate
Ban the import and manufacture of smokeless tobacco","There is a national coordinating mechanism
The existence of laws to prohibit the use of tobacco in public places
Kzer Estrada and manufacture of smokeless tobacco"
"110","Pakistan","Government of Pakistan developed a plan for tobacco control. A Bloomberg funded project is also being implemented. Federal government coordinated with Provincial Governments to finance for provincial tobacco control programmes. A Provincial Tobacco Control Cell has been created in KPK.","Government of Pakistan approved funding for National Tobacco Control Programme for 2 years. Federal government coordinated with Provincial Governments to finance provincial tobacco control programmes.","Answer/report not provided"
"111","Palau","Progress is ongoing in 2014 as new plans (for both tobacco control and NCDs) are being developed as well as efforts taking place to establish a coordinating mechanism.","Palau passed The Tobacco Control Act RPPL No. 8-27 in August 2011. The objective of the Act is to adopt measures consistent with the objective of the Convention. The new law is provided in Annex 3.","Answer/report not provided"
