"","Party","2014","2012","2010"
"83","Lesotho","Answer/report not provided","Answer/report not provided","12(a): The Ministry of Health and Social Welfare has a policy of health promotion including a public awareness programme in the Department of Health Education. There is also some collaboration between the ministry and civil society in public awareness activities. The provisions have however not been institutionalised through legislation or regulation.
12(b): Broad access for the public to information on the health risks including addictive characteristics and exposure to smoke is provided through programmes that are targeted at the general public or groups e.g. adults children women and youth. The benefits of cessation are also included in this programme.
12(c): There are health promotion (including public awareness) activities conducted by the Ministry of Health and Social Welfare. One ministry agency Thaba Bosiu Centre and NGOs such as Anti Drug and Alcohol Association of Lesotho (ADAAL) Scott Hospital and Christian Health Association of Lesotho (CHAL) are active in raising public awareness on harmful effects of tobacco consumption as well as alcohol and other drugs and the benefits of cessation.
12(d): There is a programme where appropriate training and sensitization is addressed to health community and social workers as well as doctors and decision makers.
12(e): There is an ad hoc group the Lesotho network on Anti-smoking which is multi-sectoral in nature and does include non-governmental organizations not affiliated with the tobacco industry. It cooperates in informing the public about the harmful effects of tobacco use and exposure to tobacco smoke and on benefits of quitting among other things."
"84","Libyan Arab Jamahiriya","Programs in audiovisual media and publications. For the reports of some campaigns please see the annexes.","Providing audio-visual programs and publications. Please see in the Annex a brochure focusing on exposure to tobacco smoke.","Answer/report not provided"
"85","Lithuania","p_nr=1080","Some of the brochures leaflets can be found in the websiteof the State Mental Health Centre of Lithuania www.vpsc.lt. Education communication training and public awareness measures is adopted and implemented in the Lithuanian Alkohol and Tobacco Control Programme http://www.lrs.lt/pls/inter3/dokpaieska.rezult_/?p_nr=1080","Education communication training and public awareness measures is adopted and implemented in the Lithuanian State Tobacco Control programme: http://www3.lrs.lt/pls/inter2/dokpaieska.showdoc_l?p_id=241547"
"86","Luxembourg","- 2012 : lancement dun mouvement interactif Bravo davoir arrêté sur Facebook avec 13 personnes/couples/familles ambassadeurs vivant au Luxembourg ; réalisation d’affiches cartes postales communiqués de presse abribus témoignages à la télévision et radio
- Rappels réguliers pour participer au programme daide au sevrage tabagique proposé par le Ministère de la santé et la Caisse nationale de Santé. 
- Coopération avec la campagne Ex-smokers are unstoppable et loutil icoach de la Commission européenne
- Continuation du parcours interactif de prévention des toxicomanies(EXTRATOUR-Sucht Letzebuerg) incluant un module autour du tabac sadressant aux élèves de lenseignement secondaire. 
- 2013 : Campagne anti-tabac : “YES I SAID NO!” (I’m tobacco free) avec un concours de création de t-shirts sur yesisaidno.lu et commercialisation des 2 t-shirt gagnants l’un choisi par le public et l’autre choisi par le jury dans le magasin EXTRABOLD à Luxembourg-ville ; spot radio spot cinéma abribus affiches cartes postales annonces presse grand écran aux Rives de Clausen. 
 -2014 : Campagne d’information et de soutien à la nouvelle législation (Loi du 18 juillet 2013 modifiant la loi du 11 août 2006 relative à la lutte antitabac entrée en vigueur le 1 janvier 2014) avec : spot cinéma spot radio affiches affichettes autocollants vitrophanies chevets de table annonces presse dossier sur le portail sante.lu affichage géant Rives de Clausen.","- Dès le 31 mai 2012 lancement dun mouvement interactif Bravo davoir arrêté sur Facebook avec 13 personnes/couples/familles ambassadeurs vivant au Luxembourg
- Rappel régulier pour le programme daide au sevrage tabagique proposée par le Ministère et la Caisse nationale de Santé. 
- Coopération avec la campagne Ex-smokers are unstoppable et loutil icoach de la Commission européenne- Continuation du parcours interactif de prévention des toxicomanies (EXTRATOUR-Sucht Letzebuerg) incluant un module autour du tabac sadressant aux élèves de lenseignement secondaire.","Programme de sevrage tabagique proposées par le Ministère de la Santé et la Caisse nationale de la Santé incluant des formations en tabaccologie et en matière déducation à la santé."
"87","Madagascar","Sensibilisation dans des endroits publics lieux de travail sensibilisation par paire des jeunes par la DANCE 261 « FUMER TUE » dans les établissements scolaires sensibilisation par les masses media (spot TV éducation par les radios distribution des affiches et autocollants utilisation des réseaux sociaux (Facebook Youtube) création du site web","Réaliser des émissions radiophoniques sur la chaine nationale sur la lutte antitabac
Diffuser des spots audiovisuels sur la télevision nationale et la radio Nationale sur les méfaits du tabagisme
Célebrer chaque année la journée mondiale sans tabac
Elaborer et diffuser des supports antitabac les bienfaits de la vie sans tabac et les lieux de conseils antitabac
Sensibilisation en ambulatoire des grands publics sur les mefaits du tabagisme 
Conseiling au niveau des groupes cibles ( vulnerables femme enceinte …)
Renforcement de la Collaboration Multisectorielle particulierement avec les ONG oeuvrant sur le lutte antitabac sur les sensibilisations des grands publics","Réaliser des émissions radiophoniques sur la chaine nationale sur la lutte antitabac
Diffuser des spots audiovisuels sur la télevision nationale sur les méfaits du tabagisme
Célebrer chaque année la journée mondiale sans tabac
Elaborer et diffuser des affiches des autocollants et des dépliants sur les méfaits du tabagisme les bienfaits de la vie sans tabac et les lieux de sevrage du tabagisme
Sensibilisation en ambulatoire des grands publics sur les mefaits du tabagisme 
Conseiling au niveau des groupes cibles ( vulnerables femme enceinte …)"
"88","Malaysia","A nationwide anti-smoking media campaigns known as “Tak Nak Merokok” Campaign were conducted since 2009 and evaluations showed positive impact of the concerted efforts. 
Public awareness campaign is also conducted through social media such as facebook and twitter. 
Intensive educational program to promote the smoke free project and Blue Ribbon campaign are conducted intensively targeted hotels non-air conditioning restaurant and residential area. 
Health education activities on the harmful effects of smoking is conducted is also conducted in collaboration with Department of Islamic Development Malaysia (JAKIM) known as Fatwa road show.","At least two more phases of the nationwide anti-smoking media campaigns (popularly know as the Tak Nak Merokok Campaign) were conducted since 2009 where evaluations of both showed positive impact of the concerted efforts.
The overall evaluation of the Tak Nak Merokok Campaign conducted in 2010 had showed the awareness of the media campaign was high at 84% 91% were exposed to at least 1 media communication. The campaign is more relevant to respondents (from 64% in 2009 to 75% in 2010). It has rightly attracted more attention from non smokers compared to smokers and nearly half (49%) had agreed that the campaign was effective. The campaign had also been successful in influencing attitudes whereby more smokers have plans to quit smoking (from 28% to 30%) for non smokers the campaign continues to reinforce their decision to stay smokefree and respondents were able to identify more health risks of smoking.
Empowering the public to express their Rights as non smokers has been emphasized within the media campaigns.","At least two more phases of the nationwide anti-smoking media campaigns (popularly known as the Tak Nak Merokok Campaign) were conducted since 2009 where evaluations of both showed positive impact of the efforts."
"89","Maldives","Some ad hoc programmes were held during the reporting period for people from different sectors. Also programmes for Police Services and schools were held. However these programmes cannot be classified into a streamlined process of ECT specifically on tobacco. Also it can be said that the crucial populations are not reached nor targeted in these programmes specifically.","Answer/report not provided","Answer/report not provided"
"90","Mali","Les activités de sensibilisation d’éducation et de communication se passent sur le terrain à tous les niveau même si il n’y a pas un programme bien structuré.","Bien que le document de plan est élaboré soit en cours de validation les activités de sensibilisation déducation et de communication sont menées sur le terrain","Answer/report not provided"
"91","Malta","The following initiatives were held by the Health Promotion and Disease Prevention Directorate within the Health Ministry and are still ongoing:
o	Raising awareness through initiatives in the community such as World Heart Day World No Tobacco Day in collaboration with other stakeholders activities in middle and high school and Cycling Marathon in a Secondary School.
o	Training of facilitators/teachers
o	Continuation with dissemination of information during Personal and Social Development lessons
o	Distribution of leaflets on passive smoking during Physical Education classes","Raising awareness through initiatives in the community such as World Heart Day World No Tobacco Day in collaboration with Help for a life without Tobacco participation in Puttinu Cares (childrens NGO) activities an initiative organized in the most frequented area for night entertainment in Malta activities in a post secondary school (Malta College for Science and Technology) and Cycling Marathon in a Secondary School. 
Education provided to children attending summer school in State Schools
Training of facilitators/teachers
Poster competition for which 56 schools participated. Prices were awarded to the best overall winners
Continuation with dissemination of information during Personal and Social Development lessons
Distribution of leaflets on passive smoking during Physical Education classes","Raising awareness through initiatives in the community such as World Heart Day World No Tobacco Day in collaboration with Help for a life without Tobacco participation in Puttinu Cares (childrens NGO) activities an initiative organized in the most frequented area for night entertainment in Malta activities in a post secondary school (Malta College for Science and Technology) and Cycling Marathon in a Secondary School. 
Education provided to children attending summer school in State Schools
Training of facilitators/teachers
Poster competition for which 56 schools participated. Prices were awarded to the best overall winners
Continuation with dissemination of information during Personal and Social Development lessons
Distribution of leaflets on passive smoking during Physical Education classes"
"92","Marshall Islands","Answer/report not provided","A smaller developing country like the Marshall Islands does lack a lot of the sophisticated means to educate the general public and others. However the Ministry of Health has developed partnerships and networkings with a lot of private organizations civil societies non-government organizations and women fellowships and certain interested local governments to provide and disseminate relevant information on tobacco control and on the danger of the production. Mass media has been our major means of communication to the public other means include seminars workshops with powerpoint presentations that have been great assistance to postulate the information to the general public. Such presentations have been made available during churches conferences and similar conferences.","The Ministry of Health has a Division of Health Education and Health Promotion has the mandate to educate the general public of any health challenges and health issues including alal tobacco products and other dangerous substances. All the health educators have had training on disseminating health information and tobacco hazards. Radio spots and use of media use of billboards and posters are methods included in the countrys program of public awareness on tobacco. Other NGOs are educating the public along the Health Educator from the Ministry of Health. Further training on health education is an ongoing thing."
"93","Mauritania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"94","Mauritius","The Bloomberg-funded project ''Enforcement of the smoke free regulations in Mauritius'' was implemented from March 2009 to Dec 2011 (22 month duration) whereby education and communication was one of the main components. 

The following activities were carried out: 
- A mass media campaign comprising of 240 network billboards (5-days - phase 1 and phase 2) TV and radio advertisements (21 days broadcast) and newspaper advertisement. The objective of the campaign was to create awareness among both smokers and non-smokers on the harms of second hand smoke. 

500 Enforcement Officers (Police officers and Health Inspectors) were trained. 

425 Community Leaders (social workers teachers etc) were sensitised on smoke free public places. 

300 one-to-one sensitisation meeting with Health and Safety Managers of the hospitality sector in order to facilitate enforcement of the legislations.","The Bloomberg-funded project Enforcement of the smoke free regulations in Mauritius was implemented from March 2009 to Dec 2011 (22 month duration) whereby education and communication was one of the main components. 
The following activties were carried out:
- A mass media campaign comprising of 240 network billboards (5-days - phase 1 and phase 2) TV and radio advertisements (21 days broadcast) and newspaper advertisement. The objective of the campaign was to create awareness among both smokers and non-smokers on the harms of second hand smoke.

500 Enforcement Officers (Police officers and Health Inspectors) were trained.

425 Community Leaders (social workers teachers etc) were sensitised on smoke free public places.

300 one-to-one sensitisation meeting with Health and Safety Managers of the hospitality sector in order to facilitate enforcement of the legislations.","Activities consist of community- and media-based activities and include among others training of teachers and community leaders mass media campaigns on TV and radio and distribution of printed educational materials."
"95","Mexico","Answer/report not provided","En cumplimiento al Art. 12 del CMCT la Oficina Nacional para el Control del Tabaco ha realizado diversas acciones de promoción y educación para informar a la población de los beneficios de las políticas públicas de control del tabaco.
La ONCT ha participado en Foros que han tenido lugar diversas entidades del país para la sensibilización y concientización de autoridades locales congresistas y público en general sobre los riesgos del consumo del tabaco y la exposición al humo para generar una actitud proactiva de parte de los diversos actores involucrados en el control del tabaco y de población en materia de prevención y promoción de políticas públicas de control del tabaco. 
Así mismo se ha participado en diversos eventos convocados por las autoridades de salud estatales para sensibilizar a las asociaciones de empresarios de la industria de la hospitalidad y de comercio para vencer resistencias y generar sinergias para la promoción de legislaciones con énfasis en espacios 100% libres de humo de tabaco.
Para actualizar el marco normativo para la promoción de espacios 100% libres de humo de tabaco la ONCT puso en marcha el Programa de Reconocimiento a espacios libres de humo de tabaco y diversas instituciones se adhirieron al mismo como el Hospital General de México O.D.; Instituto Nacional de Salud Pública (INSP) Centro Nacional de Equidad de Género y Salud Reproductiva el Instituto Nacional de Enfermedades Respiratorias(INER); Centros de Integración Juvenil A.C. y el Hospital central de la Zona Norte de Petróleos Mexicanos participaron promoviendo diversas acciones para alcanzar este reconocimiento para el establecimiento de Espacios 100% libres de Humo de tabaco. Destaca la participación del Instituto Nacional de Salud Pública que aporto evidencia científica a nivel local para impulsar los cambios en las legislaciones estatales y el diseño e implementación de un sistema de monitoreo en cuatro ciudades adicionalmente el INSP y el INER participaron en la evaluación del impacto de las imágenes pictogramas y advertencias sanitarias de la primera ronda así como en el diseño y desarrollo de la segunda y tercera ronda de pictogramas y advertencias sanitarias esta última en fase de diseño.
En materia del avance en el Programa de Reconocimientos a Espacios 100% Libres de Humo de Tabaco es de destacar que en 2011 en el marco del Día Mundial sin Tabaco en el Hospital Central de Petróleos Mexicanos se entregaron los reconocimientos que acreditan que todas las unidades médicas de PEMEX son espacios 100% libres de humo de tabaco. PEMEX es en el sistema nacional de salud la tercera institución en importancia en el país. 
En 2010 el Secretario de los Servicios de Salud del Puebla otorgó la acreditación como espacios 100% libres de humo de tabaco a mil establecimientos de esa entidad federativa entre los cuáles se incluyen escuelas universidades restaurantes oficinas públicas y privadas hospitales e industrias.
El Sindicato Nacional","En cumplimiento al Art. 12 del CMCT referente a la Educación Comunicación Formación y Concientización del público la Oficina Nacional para el Control del Tabaco desde su creación en 2008 ha llevado a cabo diversas actividades para promover y fortalecer el conocimiento y concientización de los habitantes sobre los riesgos que traen para la salud el consumo y la exposición al humo del tabaco los beneficios que traen para los mismos el abandonar su consumo y adoptar estilos de vida saludables sin tabaco.
Se han llevado a cabo programas de sensibilización y concientización sobre el consumo del tabaco dirigidos público en general profesionales de la salud asistentes sociales educadores jóvenes y niños objetivo principal de la IT por iniciativa de la Oficina Nacional para el Control del tabaco y otras muchas en coordinación con empresas públicas privadas organizaciones no gubernamentales y sociedad civil para fortalecer la lucha contra el tabaquismo.
Entre las distintas actividades se incluyen las siguientes:
 o	Se han celebrado reuniones entre la ONCT y los Consejos Estatales Contra las Adicciones en los Estados en donde se ha contado con la participación de las autoridades locales de Regulación Sanitaria cuyo objetivo ha sido el impulsar la implementación y cumplimiento de la LGCT y su Reglamento.
o	Se han organizado reuniones de sensibilización y capacitación a las Cámaras de Comercio y empresarios de la Industria de la Hospitalidad para impulsar el cumplimiento de la LGCT y su Reglamento teniendo material impreso que refuerza los mensajes de sensibilización siendo en este caso la elaboración de una guía para el cumplimiento de LGCT y su Reglamento para restaurantes bares discotecas y hoteles que incluye la importancia de la prevención a la exposición al humo de tabaco así como los beneficios de los espacios libres de humo de tabaco y cumplimiento de la LGCT.
o	En cordinación con COFEPRIS se han realizado visitas a las entidades federativas para fomento sanitario y difusión de la LGCT y RLGCT.
o	Se ha llevado a cabo la capacitación a los Estados en tratamiento del Tabaquismo (clínicas de Tabaquismo) desde la plataforma de los Centros Nueva Vida.
La ONCT ha participado activamente en diferentes actividades donde se destacan las acciones que la oficina implementa para disminuir el tabaquismo y su impacto en Salud Pública promoviendo también diversos temas relacionados a la política pública a la aplicación de la LGCT y su Reglamento a aspectos relacionados con Regulación Sanitaria a Espacios 100% libres de Humo de Tabaco mencionando entre ellos: 
o	Secretaría de Salud y Confederación Revolucionaria Obrera y Campesina del estado de Morelos.
o	Simposio Tabaquismo en México.
o	Presentación del Modelo Jalisco de Prevención Tratamiento e Investigación de las Adicciones.
o	Taller de cumplimiento de la LGCT y su Reglamento a los responsables de los CECAS de toda la República con la participación de la Comi"
"96","Micronesia (Federated States of)","Progress report on activities public awareness training communication education expressed in our federally funded grant from USA Government.","Progress report on activities public awareness training communication education expressed in our federally funded grant from USA Government.","Progress report on activities public awareness training communication education expressed in our federally funded grant from USA Government."
"97","Mongolia","Ministry of Health has approved the program on the prevention and fight of tobacco related harm.","Ministry of Health and Ministry of Education signed MOU for strengthening health education in schools 2010
Training manuals revised printed and distributed 2009-2010","Ministry of Health and Ministry of Education signed a Memorandum of Understanding for strengthening health education in schools 2010.
Training manuals revised printed and distributed 2009-2010."
"98","Montenegro","According to the policy of the Ministry of Health within the existing budget for the health of the population of Montenegro since 2009 it has been implemented the program in smoking cessation counseling for young people - centers for the prevention of all health centers. These Centres meet the health needs of young people. The smoking cessation program is implemented by specially trained doctors selected for children assisted by a team that is responsible for program implementation. Number of groups in 2013th was 167 the number of students was 1940.
In addition counseling in the area of reproductive health for pregnant women is also implemented to educate pregnant women about the harmful effects of tobacco smoke on their health and their babies. This program is implemented by selected gynecologists. 
Moreover students of the seventh eighth and ninth grade within the framework of the subject ''healthy lifestyles'' get adequate information on the prevention of the uptake of smoking. 
We also use the opportunity of National and International Tobacco Control Days to organize workshops and communicate through the mass-media to inform and educate people about the harmful effects of smoking.","According to the policy of the Ministry of Health within the existing budget for the health of the population of Montenegro since 2009 implements the program in smoking cessation counseling for young people - centers for the prevention of all health centers. These Centres meet the health needs of young people. The smoking cessation program is implemented by specially trained doctors selected for children assisted by a team that is responsible for program implementation. 
In addition counseling in the area of reproductive health for pregnant women is also implemented to educate pregnant women about the harmful effects of tobacco smoke on their health and their babies. This program is implemented by selected gynecologists. 
Moreover students of the seventh eighth and ninth grade within the frame of the subject healthy lifestyles get adequate information on the prevention of the uptake of smoking. 
We also use the opportunity of National and International Tobacco Control Days to organize workshops and communicate through the mass-media to inform and educate people about the harmful effects of smoking.","According to the policy of the Ministry of Health within the existing budget for the health of the population of Montenegro since 2009 implements the program in smoking cessation counseling for young people - centers for the prevention of all health centers. These Centres meet the health needs of young people. The smoking cessation program is implemented by specially trained doctors selected for children assisted by a team that is responsible for program implementation. 
In addition counseling in the area of reproductive health for pregnant women is also implemented to educate pregnant women about the harmful effects of tobacco smoke on their health and their babies. This program is implemented by selected gynecologists. 
Moreover students of the seventh eighth and ninth grade within the frame of the subject healthy lifestyles get adequate information on the prevention of the uptake of smoking. 
We also use the opportunity of National and International Tobacco Control Days to organize workshops and communicate through the mass-media to inform and educate people about the harmful effects of smoking."
"99","Myanmar","The Ministry of Health initiated the National Tobacco Control Program since 2000 and regularly implemented education communication training and public awareness activities. The Non-governmental organizations like Myanmar Medical Association Myanmar Maternal and Child Welfare Association Myanmar Red Cross Society have also conducted the ECT activities. 
Those activities include: 1) regular celebration of World No Tobacco Day together with public awareness raising campaigns 2) delivering the health message through a variety of mass media and printed media such as television radio newspapers posters pamphlets CDs etc. 3) training programs for health professionals education personnels various groups of populations around the country and in life skill education in schools. 4) Multisectoral Advocacy workshops at Central level State/Regional and Township levels.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Article 12 has been implemented also in the programme on Health Promotion and covers all relevant settings in the various communities.","Article 12 has been implemented also in the programme on Health Promotion and covers all relevant settings in the various communities."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","IEC/BCC materials like posters pamphlets leaflets fact sheets hoarding boards etc developed and distributed in health institutions schools colleges and other public places.
World No Tobacco Day 31st May observed attended by high level government officials health personnel media personnel NGOs INGOs bilateral multilateral organizations and development partners. 
Use of Print Audio-Visual (Radio & Television) media to disseminate messages and cover tobacco control issues
Awareness programs to educate general public on negative effects of smoking and tobacco use
Tobacco cessation training to health workers where information was provided to them on how to help their clients quit tobacco usage and consumption and how to offer guidance and counseling to the clients.
Training on tobacco control and MPOWER for health workers conducted.
Mass education campaigns like public rallies provision of information warnings and notices to public in collaboration with other stakeholders.
Regional orientation workshops conducted for law inspectors and district health chiefs that were targeted at orienting them to effectively implement Tobacco Control and Regulatory Act 2011
District and community level activities are conducted by 75 District Public Health Offices.","Answer/report not provided"
"103","Netherlands","To support the increase in legal age for tobacco (from 16 to 18 years) a mass media awareness campaign (Nothing <18 years in Dutch: NIX<18) was launched.
Furthermore the Healthy School and Substance Use program for school children is in the progress of redesigning based on new scientific information about the ingredients with the strongest effects.","The new policy of the Ministry focuses on the resilience of young people mainly on the use of tobacco alcohol and drugs. The policy document can be found as Annex 2 to this report.","Link: http://www.stivoro.nl/Voor_jongeren/Acties/index.aspx . Here you can find some examples of campaigns for youth run bij our campaign organisation STIVORO 
Link: http://www.stivoro.nl/Voor_volwassenen/index.aspx . This is the website for adults with different ways for help on quitting."
"104","New Zealand","New Zealand has continued to run public awareness / education campaigns on the dangers of smoking and of exposure to second-hand smoke campaigns promoting smoking cessation and advising of the smoking cessation services available and campaigns directed at young people.","New Zealand has continued to run public awareness / education campaigns on the dangers of smoking and of exposure to second-hand smoke campaigns promot2ing smoking cessation and the services available and campaigns directed at young people. Training for health professionals and others who provide smoking cessation services is also available.","New Zealand has run public awareness / education campaigns on the dangers of exposure to second hand smoke. In recent years these mass media campaigns have focused on preventing second hand smoke exposure in the home and car (particularly around children)."
"105","Niger","Answer/report not provided","élaboration de la politique de promotion de la santé qui prend en compte le tabagisme","Answer/report not provided"
"106","Nigeria","High profile launching of GATS report by the President of Nigeria broadcast on all networks.
Raising awareness especially during World No Tobacco Day","Answer/report not provided","Answer/report not provided"
"107","Niue","On going public awareness campaign using the radio programme public awareness campaigns leading up to the World No Tobacco Day every year","Answer/report not provided","Answer/report not provided"
"108","Norway","A five year strategy of mass media tobacco campaigns including extra funding of 19 million NOK started in 2012. In the period of 2012-2014 (as of April) five campaigns have been carried out covering topics like health risks second hand smoke occasional smoking and smoking cessation.","After a period with less activity in mass media campaigns a new five year strategy including extra funding is launched starting in 2012.","After an intensive period of mass media campaigns 2003-2007 there has been less activity in the area the last three years."
"109","Oman","There is an annual celebration of World No Tobacco Day and there are seminars organized to raise awareness of damages caused by tobacco and government policies in this area. 
Printing of brochures and educational materials to the public.","Is an annual celebration of World Day to combat tobacco and the organization of seminars and meetings to raise awareness of the harm of tobacco and government policies in this area.","Answer/report not provided"
"110","Pakistan","Public awareness has been undertaken through the following target groups''
1.Authorized persons/ Law enforcement agencies
2. Education Managers
3. Health Care Professionals
4. Drivers and Conductors
5. Youth (students)
6. Women
7. Hotel managers
8. Bazar Unions
9. Media","Public awareness has been undertaken through the following target groups
1. Law enforcement agencies
2. Education Managers
3. Health Care Professionals
4. Drivers and Conductors
5. Youth
6. Women
7. Hotel managers
8. Media","Answer/report not provided"
"111","Palau","One of Palau''s successful campaigns was a media and outreach campaign targeting youth and the general public called “mosuub” which means “observe and apply” in the Palauan language. It began as a Tobacco Roundtable effort within the Ministry of Health and our partners as well as a focus group with youth. A campaign titled “Our Future Doesn''t Depend on Tobacco” was also conducted within elementary schools in response to the traditional Council of Chief''s Declaration to ban tobacco products. “Our Future” featured presentations and posters given to the schools. We also began to target pregnant women and nursing mothers through a poster and brochure. The design has “onesies” with the ailments babies can get from a mother who is using tobacco during pregnancy or breastfeeding and the caption reads “if you are using tobacco during pregnancy or breastfeeding you are giving your baby something other than love.” Contact information for information or quitting tobacco use was printed on the poster.A youth-oriented FaceBook page was started (SMART KIDS) that now has close to 900 “friends”. Prevention messages have also been developed with the Palau National Olympic Committee targeting athletes.  Non-governmental organizations have also contributed to education communication training and public awareness activities.  We have continued to observe World No Tobacco Day annually which encompasses several activities usually spanning the month of May. In 2013 Palau observed a tobacco tax theme in order to raise awareness on this issue. WNTD was followed by a National Workshop on Tobacco Taxation for policy makers. In 2013 we also began to collaborate with other substance abuse prevention and non-communicable disease prevention programs to conduct events such as a Summer Bash Concert New Lifestyle Talent Show and NCD Outreach to schools. Non governmental organizations have also contributed to education communication training and public awareness.","See attached electronic copies of brochures: Smoking betel nut & Tobacco Parents & Pregnant Women.","We do not have indications yet that adult use is decreasing as we are in the process of conducting an adult survey. However youth tobacco use has decreased."
"112","Panama","Con la finalidad de fortalecer el grado de concienciación sobre el control del tabaco y los riesgos de su consumo y exposición para la salud de la población residente en todo el país. desde el 2012. 2013 y 2014. se han asignados fondos producto pago del ISC de productos de tabaco. correspondiente a la asignación del 20% del total que por Ley le corresponden al MINSA para ser utilizados en control de tabaco y sus enfermedades asociadas. Se ha establecido la formulación. aprobación y ejecución de un plan operativo anual en cada una de las 14 regiones de salud. dirigido al desarrollo de acciones de promoción de la salud sin tabaco y otro plan orientado al fortalecimiento de las capacidades del personal de salud en materia de control de tabaco y manejo de las patologías asociadas al consumo de tabaco o a la exposición al humo de tabaco de segunda mano. Las regiones formulan su plan y el mismo es revisado por la Dirección Nacional de Promoción de la Salud o por la Unidad Docente Nacional. según corresponda. Una vez cumplido con este proceso es aprobado por la Comisión Nacional para el Estudio del Tabaquismo en Panamá para su aprobación final por el Ministro de Salud con la consecuente asignación de fondos para su ejecución.
Adicionalmente. se desarrolla un plan de promoción y capacitación desde la sede del MINSA en el que se incluyen la conmemoración del Día Mundial de No Fumar y del Día Nacional de No Fumar. como también la conmemoración de fechas establecidas para la prevención de enfermedades crónicas asociadas al consumo de tabaco.
Contamos con un acuerdo con OPS Panamá para el fortalecimiento de capacidades donde esta entidad nos apoya con la administración de fondos que son transferidos desde el MINSA para el desarrollo de acciones específicas. incluidas las de cooperación regional que son financiadas por el MINSA Panamá. En el marco de este acuerdo se han asignado recursos para el fortalecimiento de capacidades y promoción de la salud en las que se asocian las enfermedades crónicas no transmisibles con el tabaco como factor de riesgo.
Hemos desarrollado una campaña en el 2013 que tuvo 3 fases lo que permitió mantener el tema vigente en los medios de comunicación durante todo el año. En estos momentos se está licitando la campaña 2014-2015.","De conformidad con lo reportado en el informe previo Panamá continua la implementación del Plan Quinquenal Nacional Integral de Información y Educaciòn para el Control del Consumo de Tabaco y de la Exposición al Humo de Tabaco de Segunda Mano. 
De igual forma se continúa conmemorando el Día Nacional y del Día Mundial de No Fumar con el desarrollo de eventos culturales educativos deportivos y de docencia dirigidos a diferentes grupos de población.","El país cuenta con un Plan Quinquenal Nacional Integral de Información y Educaciòn para el Control del Consumo de Tabaco y de la Exposición al Humo de Tabaco de Segunda Mano. El mismo contempla 4 áreas prioritarias: Educación para la salud tanto para el personal de salud como para los diferentes sectores de la población; la participación social y coordinaciòn intersectorial e interinstitucional; el Mercadeo Social y la Investigación. Se han establecido algunas acciones particulares como son las capacitaciones sobre las responsabilidades que establece la Ley 13 a gerentes de establecimientos como hoteles restaurantes terminales de transporte autoridades locales y de policia para su cumplimiento. También se han establecido las conmemoraciones del Día Nacional y del Día Mundial de No Fumar con el desarrollo de eventos culturales educativos deportivos y de docencia dirigidos a diferentes grupos de población. A partir de 2009 el país establece su interés de contar con advertencias sanitarias nacionales y para ello conjuntamente con el apoyo de COPACET se realiza el concurso que tiene como objeto involucrar y sensibilizar principalmente a la poblaciòn joven acerca de esta problemática de salud pùblica a través de su talento fotográfico y/o artistico. Ya se ha institucionalizado anualmente el Concurso de Sombreros que realiza la Región de Salud Metropolitana entre el equipo de salud y en el cual se proyecta las consecuencias que ocasiona el Fumar o el estar expuesto al humo del cigarrillo."
"113","Papua New Guinea","Churches are active in providing this program by visiting the schools. It is not very active as not taken up in whole of the country.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Se ha logrado insertar en la currícula de la escolar básica y nivel medio de educación. el tema tabaquismo en forma independiente de las demás adicciones. Se ha logrado capacitar a docentes para el correcto desarrollo curricular. Se ha logrado alianzas con facultades de profesiones de la salud a fin de lograr la inserción del tema tabaquismo en la currícula.","Talleres de formacion de personal comunitario en la difusion de los efectos del consumo de tabaco y la exposicion al humo de tabaco y en la oferta del tratamiento de cesacion tabaquica en en cinco departamentos del pais con empoderamieno del personal de blanco. Difusion a traves de los medios masivos de comunicación de los efectos del tabaco y los costos en salud. Alianza con sectores de la educacion para la aplicación de los espacios libres de humo de tabaco en las escuelas y colegios en el marco de la estrategia escuelas saludables.","Answer/report not provided"
"115","Peru","El Ministerio de Educación ha elaborado y validado un programa de prevención del consumo de drogas. que incluye sesiones de tutoría sobre prevención del consumo de tabaco. el cual está dirigido a estudiantes del nivel de educación secundaria. Asimismo se cuenta con lineamientos para la educación de una vida sin drogas adecuados a los aprendizajes fundamentales propuestos en el Marco Curricular Nacional. donde se contempla estrategias para la prevención del consumo de drogas legales como ilegales.","Si bien se establece en la Ley N 28705 (articulo 5 ) que el Ministerio de Salud y el Ministerio de Educación implementaran programas educativos sobre los riesgos de fumar así como programas de diagnóstico y tratamiento de la dependencia del tabaco así como un servicio de asesoramiento sobre el abandono del consumo de tabaco ello no ha podido ser llevado a cabo aún.","Answer/report not provided"
"116","Philippines","Answer/report not provided","IEC materials to specific target audiences","Answer/report not provided"
"117","Poland","The proportion of people exposed to tobacco smoke in public places decreases regularly.","W idely used programmes for preschool and school children: Clear air around us Find the right solution.","Answer/report not provided"
