"","Party","2014","2012","2010"
"137","Slovakia","We have approved total ban of selling tobacco products by vending machines from 2009.","We have a total ban of sale of tobacco products by vending machines since 2009.","We have approved total ban of selling tobacco products by vending machines from 2009."
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","There are provisions for the sale to minors but nothing on sale by minors. No prosecution made as yet as the enforcement and compliance strategic plan is still to be finalized and endorsed.","Part 2 Section 13 of the Tobacco Control Act 2010 refers to sales to minors but does not cover sales by minors","Part 2 Section 13 of the Tobacco Control Act 2010 refers to sales to minors but does not cover sales by minors"
"140","South Africa","Answer/report not provided","Tobacco sales to and by minors (under 18s) is prohibited. Refer to Annex 2_Tobacco Products Control Ammendment Act 2008.","Answer/report not provided"
"141","Spain","Answer/report not provided","El Real Decreto 639/2010 modificación del Real Decreto 1079/2002 exige la inclusión de la leyenda PROHIBIDA SU VENTA A MENORES DE 18 AÑOS en las unidades de envasado de los productos del tabaco y especifica las características técnicas que debe de reunir dicha leyenda.","Toda venta a menores está prohibida e implantadas desde la entrada en vigor de la Ley 28/2005"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Suriname is implementing Comprehensive Tobacco Law State Gazette 2013 no 39.
According to the Law Suriname adopt and implement measures to prohibit the sales of tobacco products to persons under the age of 18 years.","Suriname adopt and implement measures to prohibit the sales of tobacco
products to persons under the age of 18 years. See attachment Billboard","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The Tobacco Products Control Bill contains a comprehensive ban on the sale of any tobacco product to and by minors and contain relevant penalties for contravention. The Bill also bans sale by use of vending machines and free distribution.","Answer/report not provided"
"146","Sweden","Regarding 3.3.2.4: According to 12 § and 12 a § of the Tobacco Act the business operator needs to ensure that the buyer of tobacco products is 18 years or older. 
Regarding 3.3.2.7: According to 19 a 3 § in the Tobacoo Act business operators are responsible to ensure that the placement and use of vending machines do not make tobacco products accessible to minors 
Regarding 3.3.2.10: According to 12 c § and 27 § in the Tobacco Act a business operator do need to register at the local council before he or she starts selling tobacco. If a business operator with intent or due to carelessness sell tobacco without first having registered. the police can act upon it. This could result in a criminal fine or imprisonment for a maximum time of six months for the business operator. 
Regarding 3.3.2.11: A legal minimum age applicable for the selling of tobacco has not been implemented in Sweden. However. requirements according to 12 c § of the Tobacco Act (1993:581) on the business operator to hand in a self-regulation program when registering for tobacco sales has become obligatory. The program should for example describe the support given by the business operator to young staff to handle situations when someone under the age of 18 tries to buy tobacco. Also. according to 12 d § of the Tobacco Act (1993:581) a business operator should train its staff about the legal requirements which exist when selling tobacco","Regarding 3.3.2.4: According to 12 § and 12 a § of the Tobacco Act the business operator needs to ensure that the buyer of tobacco products is 18 years or older. The simplest way to do this is to have the tobacco products behind the counter and not in open store shelvesRegarding 3.3.2.7: According to 19 a 3 § in the Tobacoo Act business operators are responsible to ensure that the placement and use of vending machines do not make tobacco products accessible to minors
Regarding 3.3.2.10: According to 12 c § and 27 § in the Tobacco Act a business operator do need to register at the local council before he or she starts selling tobacco. If a business operator with intent or due to carelessness sell tobacco without first having registered the police can act upon it. This could result in a criminal fine or imprisonment for a maximum time of six months for the business operator. 
Regarding 3.3.2.11: A legal minimum age applicable for the selling of tobacco has not been implemented in Sweden. However requirements according to 12 c § of the Tobacco Act (1993:581) on the business operator to hand in a self-regulation program when registering for tobacco sales has become obligatory. The program should for example describe the support given by the business operator to young staff to handle situations when someone under the age of 18 tries to buy tobacco. In addition a new requirement has been implemented in 12 d § of the Tobacco Act (1993:581) on the business operator to train its staff about the legal requirements which exist when selling tobacco","The Swedish Tobacco Act was strenghtened in 2010 by imposing higher penalties for those who break the law (for example sales to minors); in addition it is now mandatory for sellers to report to the municipality that they start selling tobacco."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Tobacco Product Control Act B.E.2535 (1992). Section 4 indicates that no person shall be allowed to dispose. sell. exchange or give out tobacco products to a person. who is the buyer or reciever that is known to be under fully 18 years of age.","Tobacco Product Control Act B.E.2535 (1992) Section 4 indicates that no person shall be allowed to dispose sell exchange or give out tobacco products to a person who is the buyer or reciever that is known to be under fully 18 years of age.","Tobacco Product Control Act B.E.2535 (1992) Section 4 indicates that no person shall be allowed to dispose sell exchange or give out tobacco products to a person who is the buyer or reciever that is known to be under fully 18 years of age."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","La loi antitabac du Togo réglemente la vente aux et par les mineurs et les décrets dapplication de cette loi renforcent cette interdiction.","La loi antitabac du Togo réglemente la vente aux et par les mineurs et la mise en œuvre des décrets dapplication de cette loi vont renforcer cette interdiction.","Answer/report not provided"
"153","Tonga","Litigation of non-compliant is on-going with few found guilty in the Court of Law and were penalized accordingly","Litigation of non-compliance is ongoing","Litigation of non-compliance is ongoing"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Lapplication de cet article est prévue pour cette année 2012","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Sale and distribution of tobacco products under 18 years of age is forbidden by Law.
."
"157","Turkmenistan","1. Adoption of the Law of Turkmenistan ''On protection of public health from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013 
2. ''Terms of trade in tobacco products '' State Trade Control Service of the Ministry of Trade and Foreign Economic Relations.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Will be enforced this year onwards","Answer/report not provided"
"159","Uganda","Answer/report not provided","Little has been done towards the implementation of this article mainly due to absence of a national tobacco control law.","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Since 2011 sales of cigarettes in packs which have less than 20 cigarettes is forbidden.","Since 2011 sales of cigarettes in packs which have less than 20 cigarettes is forbidden."
"161","United Arab Emirates","Answer/report not provided","The Federal Law 15/2009 forbids sales of tobacco products to those under 18 years of age and punishments for non-compliance are determined. These include fines and imprisonment.","Answer/report not provided"
"162","United Kingdom","In 2007 legislation came into force throughout the United Kingdom that raised the age of sale for tobacco from 16 to 18 years. Legislation provides for penalties for those who sell tobacco to people under the age of 18.
In 2011 the sale of tobacco from vending machines was prohibited in England. The sale of tobacco from vending machines is now prohibited in all parts of the United Kingdom.","In 2007 legislation came into force throughout the United Kingdom that raised the age of of sale for tobacco from 16 to 18 years. Legislation provides for penalties for those who sell tobacco to people under the age of 18.
In 2011 the sale of tobacco from vending machines was prohibited in England. Other parts of the UK are expected to follow.","Legislation to raise the age of sale for tobacco from 16 to 18 years on 1 October 2007. Legislation provides for penalties for those who sell tobacco to people under the age of 18. 
Legislation to stop sales of tobacco from vending machines to come into force in England on 1 October 2011."
"163","United Republic of Tanzania","Answer/report not provided","Poor enforcement","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","This was intergrated into the school curriculum.","The Tobacco Control Act has provisions for prohibition of Tobacco products to all of the above however implementation has its own challenges.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Actualmente el Ministerio del Poder Popular para la Salud ultima los detalles para la aprobación de una Resolución de prohibicion total de publicidad promoción patrocinio y formas de venta de los productos derivados de tabaco la cual establece la prohibicion de venta de cigarillos detallados o por unidades.","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Decree No 119/2007/NÐ-CP Decision No 1315/2009/QD-TTg and some other documents.","Decree No 119/2007/NÐ-CP Decision No 1315/2009/QD-TTg and some other documents."
"169","Yemen","Regulations have been issued to interpret the law against smoking on 15 July 2013 including the ban.","Has been added ban sales to minors to the explained regulation of the law But has not been approved by the Cabinet yet!","Answer/report not provided"
