"","Party","2014","2012","2010"
"90","Mali","Création d’un comité national","Relecture de la loi anti-tabac.
Decrets dapplication de la loi antitabac votés par lAssemblée Nationale.
Le conseil des ministres a adopté le 17 mars 2010 (voir annexe 3 et 4) un projet de loi portant réglementation de la commercialisation et de la consommation du tabac et des produits du tabac qui vise à renforcer les actions de lutte contre le tabagisme et interdit toute forme de publicité et toute activité de promotion du tabac. Ce projet de loi vient renforcer la loi portant restriction de la publicité et de lusage du tabac adoptée en 1996","Answer/report not provided"
"91","Malta","app=lom&itemid=8791&l=1","Tobacco control falls under the responsibility of the Minister resposible for public health. These powers are delegated to the Environmental Health Directorate (Public Health Regulation Division) within the Ministry for Health the Elderly & Community Care (Tobacco Control Act--http://www.doi.gov.mt/EN/legalnotices/2009/10/LN%20300.pdf
https://ehealth.gov.mt/HealthPortal/public_health/environmental-health/department_for_env_health.aspx)","Tobacco control falls under the responsibility of the Minister resposible for public health. These powers are delegated to the Environmental Health Directorate (Public Health Regulation Division) within the Ministry for Health the Elderly & Community Care (Tobacco Control Act--http://www.doi.gov.mt/EN/legalnotices/2009/10/LN%20300.pdf
https://ehealth.gov.mt/HealthPortal/public_health/environmental-health/department_for_env_health.aspx)"
"92","Marshall Islands","RMI NCD Advisory inaugurated November 2013. The Advisory will serve as the multisectoral coordination mechanism to lead the national response to NCDs. It could at the same time serve as the national multisectoral coordination mechanism for implementation of the Convention.","The focal point is employed by the Ministry of Health. Further there is a tobacco control unit also within the Ministry of Health and an non-government organizations namely Marshall Islands Epidemiological and Prevention Initiative (MIEPI). 
We do have a National Coordinating Mechanism and a Coalition Group for the NCD which very much attempt to reduce incidence of both cancer and other NCDs and their determinants including tobacco. More NGOs are becoming involved in the implementation of tobacco and alcohol control programmes among adults youth and children. As such regulations have been drafted pending more assistance from the AGs office.","The focal point for tobacco control is in the Ministry of Health and so as the tobacco control unit. Today the focal point within the Ministry of Health is working in collaboration and partnership with the MIEPI a non-government organization that decided to take initiative to assist in the control of abusive substances including tobacco. The Focal Point by all means collaborated with Division of Custom within the Ministry of Finance Office of the Attorney General and Ministry of Education Division of Health Education."
"93","Mauritania","Answer/report not provided","Un programme national de lutte contre le tabagisme au sein de la direction de la lutte contre les maladies dirigé par coordinateur de progrmme juissant dune autonomie administrative et financière","Answer/report not provided"
"94","Mauritius","A national coordinating team consisting of the following officers posted at the Ministry of Health and Quality of Life has been set up since the ratification of the FCTC: 

Director Health Services (NCD/HP) 

Principal Assistant Secretary 

Regional Public Health Superintendent 

Health Information Education and Communication Officer.","A national coordinating team consisting of the following officers posted at the Ministry of Health and Quality of Life has been set up since the ratification of the FCTC:
Director Health Services (NCD/HP)
Principal Assistant Secretary
Regional Public Health Superintendent
Health Information Education and Communication Officer.","A National Committee on Tobacco Control has been set up by the Ministry of Health and comprises of government institutions parastatal bodies NGOs and the private sector excluding the tobacco industry or its affiliates. It provides policy orientation regarding tobacco control and oversees the implementation of the National Action Plan on Tobacco Control and the new FCTC-compliant tobacco legislation of 2008. Three focal persons for tobacco control (two technicians and one administrator) have been appointed and belong to the Ministry of Health."
"95","Mexico","De acuerdo con lo dispuesto en la Ley Federal de procedimientos Administrativos. la Secretaría de Salud en 2008 dispuso la apertura de la Oficina Nacional para el Control del Tabaco. instancia responsable a nivel federal. entre otras. de la implementación de la Ley General para el Control del Tabaco y del cumplimiento de los compromisos contraídos en el Convenio Marco. La Comisión Federal para la Protección de Riesgos Sanitarios (COFEPRIS) y el Centro Nacional para la Prevención y Control de las Adicciones (CENADIC). ambos de la Secretaría de Salud se coordinan para la aplicación y publicación del Acuerdo en materia de leyendas. imágenes. pictogramas. mensajes sanitarios e información que deberá figurar en todos los paquetes de productos del tabaco y en todo empaquetado y etiquetado externo de los mismos.","En 2008 el Secretario de Salud dispuso la creación de la Oficina Nacional para el Control del Tabaco (ONCT). En enero de 2011 que la ONCT quedó formalmente adscrita a la estructura orgánica del Centro Nacional para la Prevención y el Control de las Adicciones (CENADIC) de la Secretaría de Salud. La ONCT tiene como funciones principales la promoción de políticas públicas de salud en materia de tabaquismo y es también la encargada de la implementación del CMCT de la Ley General para el Control del Tabaco de su Reglamento y del Acuerdo Secretarial para la incorporación de pictogramas y leyendas sanitarias a las cajetillas y empaques de productos del tabaco.","Oficina Nacional para el Control del Tabaco área normativa adscrita al Secretariado Técnico del Consejo Nacional Contra las Adicciones de la Secretaría de Salud."
"96","Micronesia (Federated States of)","The FSM Tobacco Control Program is situated within the Department of Health & Social Affairs FSM National Government. Within the four states of FSM there are four Tobacco Control Offices that support and implement the program''s control and prevention activities. The National Coordinating Mechanism is composed of a representative from the following departments lead by the Department of Health & Social Affairs: Dept. Foreign Affairs; Dept. Finance/Division of Tax & Revenue; Dept.of Resources & Development/Division of Agri & Labor; Office of Environment Emergency & Management; Dept. Of Education.","The FSM Tobacco Control Program is situated within the Department of Health and Social Affairs FSM National Government. Within the four states of FSM there are four Tobacco Control Offices that support and implement the programs control and prevention activities.","The FSM Tobacco Control and Prevention Program is located within the Department of Health and Social Affairs FSM National Government. We will attach inforamtion regarding this above question for your info and use."
"97","Mongolia","Focal point for tobacco control is officer in Mental health of the Ministry of Health.","Intersectoral technical working group on tobacco control which is established in 2007 by Ministers order (Ministry of Health) focal point is located at the Ministry of Health","Intersectoral technical working group on tobacco control that is established in 2007 by Ministers order (Ministry of Health) focal point is located at the Ministry of Health"
"98","Montenegro","Tobacco Agency is administrative body which is responsible for issuing licenses to all participants in the chain of production and distribution of tobacco and tobacco products but also for monitoring of conditions of tobacco products as well as for cooperation with authorities and institutions responsible for the suppression of illicit trade in tobacco products.","The Tobacco Agency is the administrative authority responsible for licensing all participants in the chain of production and trade of tobacco as well as to monitor the situation on the market of tobacco products. 
The Institute of Public Health in coordination with the Ministry of Health works in the following areas: smoking prevention including development of prevention programs; smoking cessation with counseling programs implemented in all health centers of Montenegro; initiates legislation related to the restriction of use of tobacco products including amendments of the already existing legislation. 
The Institute of Public Health also collaborates with other departments in the area of tobacco control. The National Coordinator for Tobacco Control was appointed from the Institute of Public Health and the Coordinator also acts as Chairman of the Commission for Tobacco Control which is defined by the National Strategy for Tobacco Control. 
The Institute of Public Health coordinates all research in the field of epidemiology of tobacco. The National Coordinator and the Commission do not receive financial compensation for their work done in tobacco control","The Tobacco Agency is the administrative authority responsible for licensing all participants in the chain of production and trade of tobacco as well as to monitor the situation on the market of tobacco products. 
The Institute of Public Health in coordination with the Ministry of Health works in the following areas: smoking prevention including development of prevention programs; smoking cessation with counseling programs implemented in all health centers of Montenegro; initiates legislation related to the restriction of use of tobacco products including amendments of the already existing legislation. 
The Institute of Public Health also collaborates with other departments in the area of tobacco control. The National Coordinator for Tobacco Control was appointed from the Institute of Public Health and the Coordinator also acts as Chairman of the Commission for Tobacco Control which is defined by the National Strategy for Tobacco Control. 
The Institute of Public Health coordinates all research in the field of epidemiology of tobacco. The National Coordinator and the Commission do not receive financial compensation for their work done in tobacco control"
"99","Myanmar","An Assistant Director of Basic Health Services Section under Public Health Division of Department of Health Ministry of Health was assigned as the focal point for tobacco control.
 According to “The Control of Smoking and Consumption of Tobacco Product Law” enacted in 2006 the Central Tobacco Control Committee was formed by the government on 24th January 2011. It is chaired by the Union Minister for Health and involves the Deputy Ministers and Director Generals from other related Ministries: Finance Commerce Home Affairs Education Information Transports Sports Hotels and Tourism Naypyitaw City Development Council and Office of the Attorney General. The Director General of Department of Health is the secretary of that Comittee. 
In 2013 a tobacco control cell was formed under Public Health Division. It is headed by Deputy Director (Basic Health Services) and included 5 members. The State/Regional Health Directors from 17 State/Regional Health Departments were also assigned as the focal persons for tobacco control for respective State/ Region.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","The Health Promotion Programme of the Ministry of Health has a section on tobacco control. 
TFI will be part of the proposed HPR Directorate.","The Health Promotion Programme of the Ministry of Health has a section on tobacco control. 
TFI will be part of the proposed HPR Directorate."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","National Health Education Information and Communication Centre/MoHP/GoN is a national focal point for tobacco control in Nepal including all health related communication and promotion programs and initiatives. Tobacco Product and Non Communicable Disease Control Section is set up in NHEICC. There are five regional health directorates 75 district health offices with one health education officer responsible for health promotion and education including tobacco control activities and three types of health care services at village level provided through primary health care centres health posts and sub-health posts. 
The Act established the Tobacco Products Control and Regulatory Committee under the chairmanship of the Secretary of the MOHP. NHEICC is the vice chairman of the committee. The Committee is composed of representatives of the health sector tobacco control NGOs private sector health organizations and active social workers. The mandate of the Committee is to formulate policies regarding the control and regulation of tobacco products and to perform other functions as well.","National Health Education Information and Communication Centre/MoHP is a national focal point for tobacco control in Nepal along with all health programs for communication and health promotion programs and initiatives. Among others it has the responsibility of managing tobacco control activities as a national focal point of tobacco control in Nepal under the Ministry of Health and Population.
Tobacco and Non-Communication Disease Control Section is established within NHEICC.
Tobacco Product Control and Regulation Committee is established under the chairmanship of Secretary of Ministry of Health and Population. The Act provides the list of the committee members and the functions duties and powers of the Committee. The Act empowers the committee to formulate policies regarding control and regulation of tobacco products and other functions as well.","Answer/report not provided"
"103","Netherlands","The Dutch focal point is a member of the tobacco control unit within the ministry she periodically has meetings with colleagues from other ministries to discuss and tune the national efforts in tobacco control to adjustments in the WHO FCTC the FCTC Protocol against illicit trade in tobacco products and for example the EU TPD.","Since 2001 the Ministry takes part in a partnership that brings together all professionals involved in healthcare related to smoking cessation. This partnership develops protocols on healthcare treatment on quitting smoking and education for healthcare professionals all to improve the quality of healthcare on this issue. This partnership is an initiative of healthcare professionals and the ministry is a participant on the same level as the other participating organizations","Our Tobacco Control Unit belongs to the Food and Consumer Product Safety Authority.
The Ministry of Health Welfare and Sport is the focal point for the Netherlands on tobacco control. 
Our national coordinating mechanism is descibed in our national tobacco control programme which was sent to our parlement in 2006. A progress report on this national programme is published every year."
"104","New Zealand","The focal point for tobacco control and the tobacco control unit both sit in the Ministry of Health. A National Smoke-free Working Group helps to co-ordinate tobacco control activities across the sector.","The focal point for tobacco control and the tobacco control unit both sit in the Ministry of Health. A National Tobacco Control Working Group coordinates tobacco control activities across the sector. This group includes both government and non-government organisations.","The focal point for tobacco control and the tobacco control unit both sit in the Ministry of Health. A Smoke-free Working Group has been established to coordinate tobacco control activities across the sector. This group includes both government and non-governement organisations."
"105","Niger","Answer/report not provided","le point focal est directeur national de lHygiène Publique et de lEducation pour la Santé au Ministère de la santé publique
un programme national des maladies non transmissible vient dêtre créé et prendra en compte un aspect de la lutte anti tabac","Answer/report not provided"
"106","Nigeria","NCD Control Division in the Department of Public Health Fed. Min. Of Health","Answer/report not provided","Answer/report not provided"
"107","Niue","Focal Point for Tobacco Control on Niue is the Health Department and works in collaboration with NGOs if and when there is some tobacco control work to be done","Answer/report not provided","Focal Point for Tobacco Control belongs to Niue Health Department"
"108","Norway","The Norwegian focal point is located at The Ministry of Health and Care Services.
The Norwegian tobacco control unit is the Directorate of Health a governmental health agency subordinate to the Ministry. The Directorate''s Public Health Division has designated tobacco control employees and is responsible for implementing national tobacco control strategies. Number of staff: app. 13.
Financing through the national budget. In 2013 about NOK 41 mill was spent on tobacco control (including staff quitline campaigns and other activities).
High political commitment to tobacco control over last four decades. Parliamentary decision to establish Directorate of Health.","The Norwegian focal point is located at The Ministry of Health and Care Services.
The Norwegian tobacco control unit is the Directorate of Health a governmental health agency subordinate to the Ministry. The Directorates Public Health Division has designated tobacco control employees and is responsible for implementing national tobacco control strategies. Number of staff: app. 14.
Financing through the national budget. In 2011 about NOK 26 mill was spent on tobacco control (staff and activities). 
High political commitment to tobacco control over last four decades. Parliamentary decision to establish Directorate of Health.","The Norwegian focal point is located at The Ministry of Health and Care Services.
The Norwegian tobacco control unit is the Directorate of Health a governmental health agency subordinate to the Ministry. The Directorate has designated tobacco control employees and is responsible for implementing national tobacco control strategies. Number of staff: app. 15.
Financing through the national budget. In 2009 about NOK 28 5 mill was spent on tobacco control (staff and activities). 
High political commitment to tobacco control over last four decades. Parliamentary decision to establish Directorate of health."
"109","Oman","There is a department for tobacco control within the circle of surveillance and control of non-communicable diseases and there is a national committee to combat tobacco.","In a section on tobacco control within the circle of surveillance and control of non-communicable diseases and there is a National Committee for Tobacco Control of the multiple sectors involved in","There is a national committee to combat tobacco sectors involved in multi-"
"110","Pakistan","Tobacco Control Cell was created in Ministry of Health (Defunct) on 1st July 2007 under the Joint Secretary level Director General (Implementation) as a part of non-development budget to fulfill the obligation under above-said Article 5.2 of FCTC. Tobacco Control Cell was established with the aim to enhance tobacco control efforts in Pakistan coordinate with provinces and to meet the international obligations under FCTC. Currently Tobacco Control Cell has been placed with Ministry of National Health Services Regulations and Coordination Government of Pakistan.","Tobacco Control Cell was created in Ministry of Health (Defunct) on 1st July 2007 under the Joint Secretary level Director General (Implementation) as a part of non development budget to fulfill the obligation under above-said Article 5.2 of FCTC. Tobacco Control Cell was established with the aim to enhance tobacco control efforts in Pakistan coordinate with provinces and to meet the international obligations under FCTC. After devolution of Ministry of Health the Cell was merged with Health Services Academy and placed with Cabinet Division Government of Pakistan.","Answer/report not provided"
"111","Palau","As identified in the FCTC needs assessment of 2011 the Ministry of Health has established a Tobacco Use and Prevention Program which now has a full time staff of 6 persons funded by the US Centers for Disease Control (CDC). This unit is housed within Public Health''s Division of Behavioural Health. From within this unit a WHO tobacco control focal point has been identified. No formalized national coordinating mechanism has yet been established.","Answer/report not provided","Answer/report not provided"
"112","Panama","Se cuenta un documento estructurado en el que se detalla el programa nacional de control del tabaco y se ha logrado la inclusión del tema como uno de los ejes centrales del Plan Nacional contra el Cáncer y contra las enfermedades crónicas no transmisibles. Como proceso regional o bilateral se ha dado y recibido apoyo de otros países Latinoamericanos. 
Resolución N° 01561. (De 08 de noviembre de 1989). Ministerio de Salud. Por el cual se crea la Comisión Nacional para estudiar el Tabaquismo en Panamá. conformada por funcionarios de todas las direcciones nacionales del Ministerio de Salud. por el Instituto Oncológico Nacional (ION) y el Instituto Conmemorativo Gorgas de Estudios de Salud. Esta resolución fue modificada por la Resolución 036 de 6 de febrero de 2003 (G.O. 24.746 de 20 de febrero de 2003). En la que se adiciona la presentación de un informe al Ministro en la fecha de aniversario de la promulgación de la Ley N° 17 del 29 de junio de 1989. en el que deben incluirse los progresos realizados. estadísticas. legislación y avances internacional. Operacionalmente es coordinada por la Dirección General de Salud del Ministerio de Salud. quien delega esta función en el Punto Focal de Control de Tabaco. sesiona una vez a la semana. los días martes de 2:00 pm a 4 pm para atender todo lo relacionado con el tema y ofrecer los criterios técnicos requeridos. Cuando es necesario. se amplía la participación de otros actores. principalmente a las ONG´s relacionadas con el control del tabaco en Panamá. 
En el año 2012. se modifica nuevamente la Resolución que crea la Comisión mediante Resolución 75 de 16 de agosto de 2012. En esta modificación se integran las Oficinas de Asesoría Legal y Asuntos Internacionales del MINSA. se formaliza la participación de la Subdirección de Salud Ambiental. del Departamento de Formación y Capacitación de Recursos Humanos. Asesoría Legal de la Dirección General de Salud Pública y del programa de Salud Mental entes que participaban pero cuya participación no estaba debidamente formalizada. 
Se está tramitando una modificación al Decreto Ejecutivo No. 63 de 27 de febrero de 2003. Que crea el Consejo Nacional para la Salud sin Tabaco” con la finalidad de incluir nuevos miembros que han surgido como productos de la creación de la Autoridad Nacional de Aduanas. la Autoridad Nacional de Ingresos Públicos. antes dependencias del Ministerio de Economía y Finanzas. cambio de denominaciones Ministerio de la Juventud. la Mujer. la Niñez y la Familia hoy Ministerio de Desarrollo Social. inclusión de la Autoridad de Protección al Consumidor y Defensa de la Competencia. Consejo Nacional de Rectores (Universidades públicas y privadas). Coalición Panameña contra el Tabaquismo (COPACET) e Instituto Internacional de Investigación para la Medicina Energética.","Resolución N 01561. (De 08 de noviembre de 1989). Ministerio de Salud. Por el cual se crea la Comisión Nacional para estudiar el Tabaquismo en Panamá conformada por funcionarios de todas las direcciones nacionales del Ministerio de Salud por el Instituto Oncologico Nacional y el Instituto Conmemorativo Gorgas de Estudios de Salud. Esta resolución fue modificada por la Resolución 036 de 6 de febrero de 2003 (G.O. 24 746 de 20 de febrero de 2003). En la que se adiciona la presentación de un informe al Ministro en la fecha de aniversario de la promulgación de la Ley N 17 del 29 de junio de 1989 en el que deben incluirse los progresos realizados estadísticas legislación y avances internacional. Operacionalmente es coordinada por la Dirección General de Salud del Ministerio de Salud quien delega esta función en el Punto Focal de Control de Tabaco sesiona una vez a la semana los días martes de 2:00 pm a 4 pm para atender todo lo relacionado con el tema y ofrecer los criterios técnicos requeridos. Cuando es necesario se amplia la participación de otros actores principalmente a las ONG´s relacionadas con el control del tabaco en Panamá. 
Se cuenta un documento estructurado en el que se detalla el programa nacional de control del tabaco y se ha logrado la inclusión del tema como uno de los ejes centrales del Plan Nacional contra el Cáncer y contra las enfermedades crónicas no transmisibles.
Como proceso regional o bilateral se ha dado y recibido apoyo de otros países Latinoamericanos.","Resolución N 01561. (De 08 de noviembre de 1989). Ministerio de Salud. Por el cual se crea la Comisión Nacional para estudiar el Tabaquismo en Panamá conformada por funcionarios de todas las direcciones nacionales del Ministerio de Salud por el Instituto Oncologico Nacional y el Instituto Conmemorativo Gorgas de Estudios de Salud. Esta resolución fue modificada por la Resolución 036 de 6 de febrero de 2003 (G.O. 24 746 de 20 de febrero de 2003). En la que se adiciona la presentación de un informe al Ministro en la fecha de aniversario de la promulgación de la Ley N 17 del 29 de junio de 1989 en el que deben incluirse los progresos realizados estadísticas legislación y avances internacional. Operacionalmente es coordinada por la Dirección General de Salud del Ministerio de Salud quien delega esta función en el Punto Focal de Control de Tabaco sesiona una vez a la semana los días viernes de 9:00 am a 12 md para atender todo lo relacionado con el tema y ofrecer los criterios técnicos requeridos. Cuando es necesario se amplia la participación de otros actores principalmente a las ONG´s relacionadas con el control del tabaco en Panamá.
Además mediante Decreto Ejecutivo 63 de 27 de febrero de 2003 (G.O. 24 755 de 7 de marzo de 2003) modificado por el Decreto Ejecutivo 301 de 27 de octubre de 2003 se crea el Consejo Nacional para la Salud sin Tabaco que cuenta con su reglamento aprobado mediante Resolución Nº 054 (de 12 de febrero de 2004) Gaceta oficial Nº 25 001 de 4 de marzo de 2004. En la actualidad este Consejo tiene varios años de no estar en funcionamiento con el cambio de Gobierno se prevee su reactivación en los próximos meses. 
Se cuenta un documento estructurado en el que se detalla el programa nacional de control del tabaco y se ha logrado la inclusión del tema como uno de los ejes centrales del Plan Nacional contra el Cáncer.
Como proceso regional o bilateral se ha dado y recibido apoyo de otros países Latinoamericanos."
"113","Papua New Guinea","Vicky Wari is the focal point within the Department of Health","Answer/report not provided","Answer/report not provided"
"114","Paraguay","El Programa Nacional de Control del Tabaquismo. ha realizado abogacía para la promulgación de Ordenanzas Municipales “ambientes libres de humo de tabaco” ante autoridades de los diferentes Municipios. actualmente el 30% del total de municipios con que cuenta el país cuenta con dicha ordenanza. Abogacía ante los Ministerios de Hacienda. y Educación para promover el cumplimiento del CMCT.","El Programa Nacional de Control del Tabaquismo dentro de la estructura del Ministerio de Salud ha coordinado actividades con oficinas de higiene y salubridad y abogacia para Ordenanzas Municipales con autoridades de Municipios abogacia y apoyo tecnico con otros Ministerios como el de Hacienda y Educacion para promover el cumplimiento del CMCT.","Answer/report not provided"
"115","Peru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"116","Philippines","The DOH Health Promotion Communication Service was designated thru Department Order # 2011-0029 dated Feb. 7 2011 as the National Tobacco Control Coordinating Office (NTCCO). The NTCCO aims to provide a coordinating mechanism that would synchronize tobacco control efforts of the government offices and the DOH and other partners outside the department","The National Tobacco Prevention and Control Program (NTPCP) is administered by the Department of Health and was initially established in 2007 under its National Center for Disease Control and Prevention. The DOH has proposed the creation of a new National Tobaco Control Coordinating Office under its National Center for Health Promotion (NCHP). This office will be responsible for national coordination of tobacco control efforts.","Answer/report not provided"
"117","Poland","On behalf of the Minister of Health the National Coordinator of tobacco-control strategy is the Chief Sanitary Inspector. In the Chief Sanitary Inspectorate there is Tobacco Control Division. According to the Prime Minister ordinance the multisectorial group was created","The focal point for tobacco control is situated in Department of Public Health Ministry of Health.","Answer/report not provided"
"118","Portugal","The General Directorate of Health is the entity in charge of tobacco prevention and control at national level. In January 2012 a National Programme on Tobacco Control was approved by a Political decision. The National Programme has 3 main strategies: Prevention of young people initiation promoting smoking cessation; protection of environmental tobacco smoke and 2 horizontal approaches: information education and public awareness and research and professional training. Is based on FCTC guidelines and MPOWER strategies.","Since the eighties Portugal adopted a comprehensive law on tobacco control (August 1982). Since then Director General of Health is the national focal point for tobacco. 
According the article 24 of Law 37/2007 on tobacco control (of 14 August 2007) the General Directorate of Health is the entity in charge for promotion of tobacco control at national level.","Since the eighties Portugal adopted a comprehensive law on tobacco control (August 1982). Since then Director General of Health is the national focal point for tobacco. 
According the article 24 of Law 37/2007 on tobacco control (of 14 August 2007) the General Directorate of Health is the entity in charge for promotion of tobacco control at national level."
"119","Qatar","The national committee for tobacco control comprises of members of the relevant state institutions. and is considered the link between institutions and the anti-tobacco unit of the Non-Communicable Diseases Department at the Supreme Council of Health.","The tobacco unit is placed under the public health department in the supreme council of health in state of Qatar and channels of communication between the ministry of trading and business the customer rights department the minitry of interior and the ministry of municipality","Answer/report not provided"
"120","Republic of Korea","Department of Health Promotion of Bureau of Health Policy of Ministry of Health and Welfare is implementing the national smoking cessation support services including public awareness promotion education smoking cessation clinic at health community centres and smoking-preventive education in schools.
-Three government officials including a deputy director and two officers are fully involved in tobacco control and smoking cessation support programmes.
- Ministry of Health and Welfare operates National Health Promotion Policy Committee the inter-ministerial agency to examine and review the health promotion issues such as tobacco control. The chair of the committee is vice-minister of Ministry of Health and Welfare and the committee members consist of fifteen people from eight ministries'' bureau directors and non-government sector.

- Korea Health Promotion Foundation an affiliated agency of Ministry of Health and Welfare has operated regular meeting of Tobacco Control Policy Advisory Group since 2013. The advisory group is composed of 5 sub-groups including the topics with respect to regulation academic parts education communication and service with 30 professionals.","Deputy director for Division of Health Promotion in the Bureau of Health Policy Ministry of Health and Welfare","Deputy director for Division of Healthy Life and Oral Health in the Bureau of Health Policy Ministry of Health and Welfare"
"121","Republic of Moldova","For national coordination in the field of the tobacco checking where created Focal Point –in the Ministry of Health and in the National Center for Public Health Group Surveillance and Control addictions in the National Center for Public Health.","A national tobacco control focal point was nominated in July 2010. A new unit (on the surveillance and control of addictions) also dealing with the implementation of the Convention was established in the National Centre for Public Health in February 2011 by an order of the Minister of Health. (1 FTE 5 1/2 other positions (3 doctors 1 psychologist 1 sociologist part time assistant) are foreseen). 
The Centre is a specialized agency of the Ministry of Health led by the General Director. The Deputy Director responsible for health promotion and control of noncomunicable diseases leads activities implemented by the Unit on the control of addictions.","Answer/report not provided"
"122","Romania","Tobacco control is included in the national health programmes that reflect the “funding priorities of the Ministry of Health. Thus there is a programme for prevention of smoking and encouraging smoking cessation coordinated by the Institute of Pneumology “Marius Nasta” that acts also as focal point for tobacco control.","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","The Ministry has created and operates the Coordination Council on Tobacco Control which consists of representatives of the interested federal bodies of executive power the State Duma the Federation Council as well as representatives of civil society. Such coordination councils for tobacco control are also created at State authorities of the constituent entities of the Federation.","Coordinator for Tobacco Control at the Ministry of Health and Social Development of the Russian Federation The Coordinating Council for Tobacco Control at the Ministry of Health and Social Development of the Russian Federation.","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Focal point for tobacco control is based within the Ministry of Health","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Tobacco control falls within the purview of the Substance Abuse Advisory Control Secretariat (National Drug Abuse Council) and the Director serves as the focal point for tobacco control","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","The focal point falls under the ambit of the Health Promotion Unit in the Ministry of Health Wellness and the Environment","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Health Authority Director was nominated individual to sign-off on the WHO Report on the Global Tobacco Epidemic country sheet","Health Authority Director Nominated individual to sign-off on the WHO Report on the Global Tobacco Epidemic 2010 country sheet","Health Authority Director Nominated individual to sign-off on the WHO Report on the Global Tobacco Epidemic 2010 country sheet
 …"
"130","Sao Tome and Principe","National Programme for the Fight Against Noncommunicable diseases","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","The programme to combat smoking is a programme of the Ministry of health of Saudi Arabia was founded after approval by the Minister of health no. 8116 the program aims to protect present and future generations from falling into the clutches of the tobacco epidemic whether direct use or through exposure of its toxicity through second-hand smoke (passive smoking). the National Committee against tobacco (implementing body of the Framework Convention on tobacco control at the national level) was established by King Abdullah bin Abdulaziz Al Saud King of Saudi Arabia-Cabinet resolution No. 46. and includes a number of ministries involved in tobacco control. The formation of this Committee comes under the requirements of the WHO Framework Convention on tobacco control ratified by the Kingdom by Royal Decree No. (m/45) which provides in its article 5 that each country creates committees and programmes and national plans for combating the epidemic of tobacco","1 - The anti-smoking program: is a program of the Ministry of Health of the Kingdom of Saudi Arabia founded in 02/23/1423 AH after the approval of the Minister of Health No. 8116. The program aims to protect present and future generations from falling into the scourge of tobacco whether using them directly or exposured to second-hand smoke (passive smoking).
2 - The National Committee for Tobacco Control (agency implementing the provisions of the Framework Convention for Tobacco Control at the national level) is the Commission founded by the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz Al Saud - the King of Saudi Arabia - the decision of the Council of Ministers No. 46 Date 1/2/1428. Its membership includes a number of ministries working in Tobacco Control. The formation of this committee within the requirements of the WHO Framework Convention on combating tobacco and ratified by Saudi Royal Decree No. (M / 45) and the date of 12/08/1425 AH which stipulates in its Article V the need to be for each country committees and programs and national plans to combat the scourge of tobacco.","Answer/report not provided"
"132","Senegal","Le point focal de Lutte antitabac a vu son financement baisser à 14 000 000 de francs CFA en 2013 et en 2014 pour 35 000 000 en 2012","Un Comité National de Lutte contre le Tabagisme a été créé par arrêté ministériel mais non encore mis en place.
Le point focal dépend du Ministère de la Santé et de la Prévention.","Answer/report not provided"
