"","Party","2014","2012","2010"
"111","Palau","Significant progress has been made with RPPL 8-27 coming into effect in February 2012. Only a few exemptions make is less than 100% comprehensive. A notable achievement has been the ban of point of sales (POS). The law states “No person shall advertise or otherwise promote any tobacco brand manufacturer or seller by any means directly or indirectly that is intended to have or is likely to have the direct or indirect effect of promoting the purchase or use of tobacco or a tobacco brand or of promoting a tobacco manufacturer or seller. Ads and promotions include words messages mottos slogans letters numbers pictures images graphics sounds or any other auditory visual or sensory matter in whole or part that are commonly identified or associated with a tobacco brand manufacturer or seller. This prohibition includes a total ban on any display and on the visibility of tobacco products at points of sales (POS) but does not include the broadcast of television programming generated from outside Palau. Brand-stretching is prohibited. Tobacco sponsorships are prohibited. Sweepstakes contests rebates are prohibited. Cigarettes cannot be sold as single sticks; no person shall manufacture or distribute any product designed for or likely to appeal to children that evokes an association with a tobacco product including but not limited to candy or gum cigarettes or other sweets or snacks in the form of tobacco products.",".","Answer/report not provided"
"112","Panama","En estos momentos estamos trabajando en conjunto con OPS. ONG´s de AMRO para el desarrollo de un taller sobre PPP de productos de tabaco. financiado por Panamá. que se ha proyectado para el mes de mayo. que tienen entre sus objetivos los siguientes:
Revisar el estado de la situación de la política de publicidad. promoción y patrocinio en América Latina.
Determinar los elementos claves para avanzar en el proceso de implementación de esta política y las crecientes interferencias de la industria tabacalera relacionadas con el tema.
Compartir experiencias y aprendizajes nacionales y/o regionales sobre PPP.
Conocer las metodologías y evidencias científicas resultado de las investigaciones relacionadas con la salud pública y el marco legal del PPP.
Coordinar acciones para responder a los retos que plantea el desarrollo legislativo para lograr una prohibición completa de la PPT.
Se busca poder formular estrategias de intervención de aplicación conjunta. Se ha identificado a la publicidad en televisión y cine como la de más difícil control. una situación similar se ha previsto para el tema de la publicidad en internet.","Aún continuamos con dificultades con respecto a la publicidad y promoción de los productos de tabaco en las películas ya que se exhiben actores y/o actrices fumando que se tornan en una limitación real para el cumplimiento de la prohibición total; así como el control de la publicidad transfronteriza vía internet.
Mediante Decreto Ejecutivo No. 611 de 3 de junio de 2010 que modifica el artículo 18 del Decreto Ejecutivo 230 de 6 de mayo de 2008 que reglamenta la Ley 13 de 2008 y por lo cual se prohibe la exhibición de productos de tabaco y sus derivados en dispensadores anaqueles y cualquier otra estantería ubicada en los puntos de venta el Ministerio de Salud ha sido demandado desde el 2010 por la British American Tobacco Panamá y por Phillip Morris. Estas demandas aún no han sido falladas por la Sala Tercera de la Corte Suprema de Justicia. Por su parte el Ministerio de Salud ha cumplido con los descargos requeridos por la Corte.","Con la sanción de la Ley 13 de enero de 2008 Panamá se conviertió en el primer país de América Latina en contar con una prohibición total de la publicidad promoción y patrocinio de productos de tabaco. La tarea de seguimiento del cuplimiento de esta disposición es compleja y ha requerido un constante intercambio con partes interesadas tal es el caso de los medios de comuniciación. Hay situaciones no resueltas como la presentación en las películas de actores y/o actrices fumando que se tornan en una limitación real para el cumplimiento de la prohibición total; así como el control de la publicidad transfronteriza vía internet. 
Las disposiciones sobre esta materia fueron previas a la aprobación de las guías de mejores prácticas de la COP situación que hace que en Panamá se permita únicamente la exhibición de los productos en los puntos de venta los cuales deben ser colocados de tal forma que en todos los casos se observen las advertencias y sus pictogramas. Estas disposiciones reglamentarias se esbozan así: Artículo 18. La prohibición total indicada en el artículo 14 de la Ley 13 de 2008 solo permite la colocación de losproductos de tabaco y sus derivados en los dispensadores y anaqueles de los puntos de venta que contendrán las advertencias sanitarias adicionales con sus respectivos pictogramas. No se podrá participar de manera alguna en el mercadeo la publicidad promoción o el patrocinio del tabaco. Esto también incluye aquella que se introduce en el interior de los cartones y/o cajetillas de todos los productos de tabaco y la que es remitida a los consumidores vía correo internet y utilizando cualquier otra forma de comunicación disponible en el mercado nacional e internacional.
Queda prohibida la entrega o distribución de muestras sean o no gratuitas de cualquier producto del tabaco y sus derivados.
De igual forma y con la finalidad de cumplir con los todos los elementos establecidos en las Directrices para la aplicación del artículo 13 del CMCT se aprueba el Decreto Ejecutivo No. 611 de 3 de junio de 2010 que modifica el artículo 18 del Decreto Ejecutivo 230 de 6 de mayo de 2008 que reglamenta la Ley 13 de 2008. Esta modificación prohibe la exhibición de productos de tabaco y sus derivados en dispensadores anaqueles y cualquier otra estantería ubicada en los puntos de venta. Para mayores detalles de su contenido se adjunta decreto en comento.
Al momento de la aprobación de las pruebas de empaquetado y etiquetado de cigarrillo hemos aplicado las disposiciones de esta prohibición para ordenar la eliminación de un conjunto de frases que aparecian en el empaquetado y que a todas luces eran una forma de publicidad. También se ha ordenado el retiro del mercado de cajetillas que sin previa aprobación comenzaron a circular y eran un mecanismo publicitario sin lugar a dudas."
"113","Papua New Guinea","There is a complete ban. Sponsorship are going which we were not aware of. In 2012 a letter was submitted from the NCD Taskforce and stopped further sponsorship.","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Answer/report not provided","Se ha eliminado la ley que permitia la pulicidad de tabaco por 10 anhos mas a partir del 2010 y este anho se discutira nuevamente la ley reglamentaria del CMCT","Answer/report not provided"
"115","Peru","-	Mediante Ley N° 28705. se aprobó la Ley General para la prevención y Control de los Riesgos del Consumo del Tabaco.
-	Por Decreto Supremo N° 15-2008 – SA. se aprobó el Reglamento de la Ley N° 28705. Ley General para la prevención y Control de los Riesgos del Consumo del Tabaco. modificado posteriormente mediante Decreto Supremo N° 001-2010 – SA .
-	Mediante Ley N°29517. se modificó la Ley N° 28705. para adecuarla al Convenio Marco de la Organización Mundial de la Salud (OMS) para el control del Tabaco.
-	Dichas normas forman parte de un proceso legislativo que tiende a una mayor restricción de la publicidad. promoción y patrocinio del tabaco.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Drafting an ASEAN Policy on TAPS crossborder implications where Philippines is lead country.","Answer/report not provided"
"117","Poland","Answer/report not provided","- ban on tobacco advertising in internet 
- clarification of definitions:
a) as an aadvertisement it is also considered encouraging to tobacco purchasing in personal addressed mailing;
b) as a promotion is also considered the offering of tobacco product with special low price.","Answer/report not provided"
"118","Portugal","Portugal introduced a complete ban on tobacco advertising in 1982. 
After the new 2007 Tobacco Law entered into force we experienced further decrease in tobacco advertising especially in the points of sale and in vending machines.
Brandsharing is only allowed for brands wich have been on the market before the 1 st of January 2008. Brandsharing is forbidden for any new brands.
Anyway there are some violations of this prohibition especially on points of sale and young people music parties being difficult to make prove of it in court.","Portugal introduced a complete ban on tobacco advertising in 1982. 
After the new 2007 Tobacco Law entered into force we experienced further decrease in tobacco advertising especially in the points of sale and in vending machines.
Brandsharing is only allowed for brands which have been on the market before the 1st of January 2008. Brandsharing is forbidden for any new brands.","Portugal introduced a complete ban on tobacco advertising in 1982. 
After the new 2007 Tobacco Law entered into force we experienced further decrease in tobacco advertising especially in the points of sale and in vending machines.
Brandsharing is only allowed for brands which have been on the market before the 1st of January 2008. Brandsharing is forbidden for any new brands."
"119","Qatar","Article 8 of the Tobacco Act prohibits advertising in Qatar for cigarettes or tobacco products or the purpose of promoting and encouraging smoking. in all places and in all advertising media.","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","In 2011 the Health Promotion Act was amended so that restriction on tobacco product advertisement on megazines was be strengthend. According to the act the number of advertisement on megazines was limited to 10 times from 60 times per year.","Answer/report not provided"
"121","Republic of Moldova","The National tobacco control program for the years 2012-2016 approved by Government Decision No. 100 of 16 February 2012 states since 2012 implementing comprehensive bans on advertising promotion and sponsorship of tobacco products monitoring violations of prohibitions on advertising promotion sponsorship and marketing of tobacco products and administrative measures of the Offences Code.","The EU-Republic of Moldova Association Agreement 11A-100608 (Chapter on Public Health section on Tobacco) concluded in December 2010 on harmonization of national legislation with the requirements of EU directives and recommendations provides for the adoption of measures to prevent cross-border advertising of tobacco products. Measures in line with Directive EC/2003/33 will have to be implemented within three years of entry into force of the agreement (by 2014).","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","From 1 June introduced a complete ban incentive (except for display) and the sponsorship of tobacco. In November 15 2013 Russia introduced a complete ban on tobacco advertising. From 15 November article 14.3.1 the code of administrative offences establishes administrative responsibility for violation of the ban on tobacco advertising promotion and sponsorship of tobacco in the form of fines for these offences.
Ban tobacco promotion includes:
and tobacco) to distribute tobacco products among the public for free including in the form of gifts;
b) application of discounts and prices of tobacco products in any way including through the issuance of coupons and coupons;
in) the use of the trademark for the individualization of tobacco other forms of non-tobacco products in the production of such commodities as well as wholesale and retail trade in goods that are not tobacco but where the trademark used for individualization of tobacco products;
g) use and imitation tobacco products in the manufacture of other products of non-tobacco products wholesale and retail trade in such products;
d) demonstration of tobacco and the tobacco consumption in newly created and intended for children of audiovisual works including television and movies theatrical and entertainment performances in radio television video and newsreel programs as well as public performance broadcasting communication by cable and any other use of the works performances programs demonstration of tobacco and tobacco use;
(e)) Organization and conduct of activities (including lotteries contests and games) the condition of which is the acquisition of tobacco products;
f) Organization and conducting of cultural athletic sports and other events the purpose the result or likely to result in a direct or indirect inducement to purchase tobacco products and (or) tobacco use (including the Organization and conduct of public events in which tobacco products are installed as prizes);
w) The use of trade names trademarks and service marks and commercial names belonging to tobacco companies the Organization and implementation of charitable activities.","A voluntary ban on tobacco advertising in the subway in Moscow","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Decree n. 136 Oct. 24 2013 on automatic cigarette vendors; Decree n. 52 may 8th 2013 on electronic cigarettes. (attached)","No new laws or other since may 2010","No new laws or other since may 2010"
"130","Sao Tome and Principe","The questions posed above are contained in the draft law that is under discussion in the National Assembly","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","D’énormes progrès par rapport à l’ancienne législation qui n’interdisait que la publicité à la télévision","Aucun progrés.","Answer/report not provided"
"133","Serbia","Since 2011 competent authority (Ministry of Foreign and Internal Trade and Telecommunications and its Market Inspection Sector) carried out inspections of the enforcement of the Law on Advertising (2005) and Law on Consumer Protection (2010) and undertook the legislative measures to provide implementation the ban of advertising of tobacco and its products.
During the same period and particularly in 2013 great achievements were made in preventing tobacco advertising and trade via Internet as well as ban other forms of advertisement of illegal trade of tobacco.
In addition Market Inspection of the Ministry Foreign and Internal Trade and Telecommunications seized and destroyed illegal tobacco and its products.","Advertising is regulated by the Law on Advertising (Official Gazette of the Republic of Serbia No 79/2005) enacted in September 2005. Sicnce submission of the FCTC 2008 Report there were no new legislative executive administrative or other measures adopted or implemented in the country.
Law on Advertising (Official Gazette of the Republic of SerbiaNo 79/2005) prohibited all forms advertising of tobacco and tobacco products including any trademark or other display tags manufacturers of these products in print on radio and television through cinema slides films posters signs labels advertising resources on the streets public places in public facilities and means of transportation books magazines and clothing labels and over posters and leaflets if those stickers posters and leaflets except publishing information on quality and lohg features of tobacco products at point of sale in professional books jurnals and other professional publications that are reserved gor manufacturers and retailers of these products.
Prohibited the distribution of free tobacco products to citizens and promotional discounts for tobacco products.
It is prohibited to display the mark or other indication manufacturers of tobacco and tobacco products in the above manner and in an ad message which is recommended by the manufacturer of tobacco and tobacco products including an ad message that recommends sponsored activity.
Law on Adverising and Law on Consumer protection also regulates the advertising ban specific types of deceptive misleading and comparative advertisingand unfair commercial practices.
All government prohibitions and penalties for violation of these prohibitions apply to advertisers manufacturers and transmitters advertisments such as public media (newspapers radio and television programs service news agencies Internet and other electronic editions of the media and other media for public distribution and unspecified number of users) and the organizers of cultural entertainment sporting or other public events that advertisements transferred his audience.
Serbian Law on Avertising is applied to the territory of the Republic of Serbia but prohibits advertising promotion and sponsorship under the same conditions for domestic and foreign entities. This means that the prohibited forms of advertising promotion and sponsorship that are applicable national regulation can not enter into our territory.
When it comes to audio-visual commercial communication it is important that in addition to the prohibition under the Law on Advertising Serbia has been adopted Law on ratification of the European Convention on Transfrontier Television (Official Gazette of the Republic of Sebia-International Treaties No 42/2009) which prohibited advertising and tele-shopping of tobacco products and sponsorship. The Parties undertake to render each other mutual assistance in order to implement this Convention and Serbia supports and participates","Advertising is regulated by the Law on Advertising (Official Gazette of the Republic of Serbia No 79/2005) enacted in September 2005. Sicnce submission of the FCTC 2008 Report there were no new legislative executive administrative or other measures adopted or implemented in the country.
Law on Advertising (Official Gazette of the Republic of SerbiaNo 79/2005) prohibited all forms advertising of tobacco and tobacco products including any trademark or other display tags manufacturers of these products in print on radio and television through cinema slides films posters signs labels advertising resources on the streets public places in public facilities and means of transportation books magazines and clothing labels and over posters and leaflets if those stickers posters and leaflets except publishing information on quality and lohg features of tobacco products at point of sale in professional books jurnals and other professional publications that are reserved gor manufacturers and retailers of these products.
Prohibited the distribution of free tobacco products to citizens and promotional discounts for tobacco products.
It is prohibited to display the mark or other indication manufacturers of tobacco and tobacco products in the above manner and in an ad message which is recommended by the manufacturer of tobacco and tobacco products including an ad message that recommends sponsored activity.
Law on Adverising and Law on Consumer protection also regulates the advertising ban specific types of deceptive misleading and comparative advertisingand unfair commercial practices.
All government prohibitions and penalties for violation of these prohibitions apply to advertisers manufacturers and transmitters advertisments such as public media (newspapers radio and television programs service news agencies Internet and other electronic editions of the media and other media for public distribution and unspecified number of users) and the organizers of cultural entertainment sporting or other public events that advertisements transferred his audience.
Serbian Law on Avertising is applied to the territory of the Republic of Serbia but prohibits advertising promotion and sponsorship under the same conditions for domestic and foreign entities. This means that the prohibited forms of advertising promotion and sponsorship that are applicable national regulation can not enter into our territory.
When it comes to audio-visual commercial communication it is important that in addition to the prohibition under the Law on Advertising Serbia has been adopted Law on ratification of the European Convention on Transfrontier Television (Official Gazette of the Republic of Sebia-International Treaties No 42/2009) which prohibited advertising and tele-shopping of tobacco products and sponsorship. The Parties undertake to render each other mutual assistance in order to implement this Convention and Serbia supports and participates"
"134","Seychelles","The ban is total and applies to direct and indirect advertising promotion and sponsoring hence includes all aspects. Of note this ban existed on an informal policy before the law was implemented in 2009 and was fully implemented (on a national policy basis).","The ban is total and applies to direct and indirect advertising promotion and sponsoring hence includes all aspects. Of note this ban existed on an unformal policy before the law was implemented in 2009 and was fully implemented (on a national policy basis).","The ban is total and applies to direct and indirect advertising promotion and sponsoring hence includes all aspects. Of note this ban existed before the law was implemented in 2009 and was fully implemented (on a national policy basis)."
"135","Sierra Leone","The five-year deadline from the date of entry into force of the Convention for Sierra Leone will be 20 August 2014. It is expected that we fast track all resources needed to meet this deadline.","Answer/report not provided","Answer/report not provided"
"136","Singapore","The Tobacco (Control of Advertising and Sale) Act and its Regulations prohibits advertising and promotions of tobacco products","Singapore had enacted the Smoking (Control of Advertisements and Sale of Tobacco) which prohibits advertising and promotions relating to tobacco.","The recent amendments in the Tobacco (Control of Advertisements and Sale) Act will remove the exemption clause Section 3(2)(a) which allows tobacco companies to offer sponsorship for any arts related events. The arts organisations will be given a grace period until end 2010 before exemption clause comes into effect.
See Annex 4 of this report (section 9)."
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Part 2 of the Tobacco Control Act 2010 refers to advertisement and promotion of tobacco products","Part 2 of the Tobacco Control Act 2010 refers to advertisement and promotion of tobacco products"
"140","South Africa","Tobacco advertising is partially banned in accordance with the Tobacco Act in South Africa and regulations to restrict displays at point of sale were improved and are to be gazetted in April 2014. In June 2012 the Supreme Court of Appeal upheld the constitutionality of the country''s ban on tobacco advertising in rejecting a challenge from British American Tobacco SA to declare part of the ban unconstitional. The Consitutional Court refused BATSA leave to appeal the Supreme Court judgement on the grounds that the appeal would not be successful.","In 2008 the law was tightened up to eliminate one-to-one marketing (such as viral or buzz marketing) by the industry.","The practice of viral marketing has been prohibited as has product placement."
"141","Spain","Answer/report not provided","La Ley 42/2010 por la que se modifica la ley 28/2005 supone un avance en la prohibición de la publicidad del tabaco al incorporar la prohibición en todos los medios de comunicación incluidos los servicios de la sociedad de la información de la emisión de programas o de imágenes en los que los presentadores colaboradores o invitados:
a.- aparezcan fumando.
b.- mencionen o muestren directa o indirectamente marcas nombres comerciales logotipos u otros signos indentificativos o asociados a productos del tabaco.","Aunque la publicidad promoción y patrocinio del tabaco ya estaban prohibidas por la Ley 28/2005 la reciente modificación legal realizada mediante la Ley 42/2010 ha querido precisar mejor tal prohibición mediante el siguiente texto:
Art 9. 3. Se prohíbe en todos los medios de comunicación incluidos los servicios de la sociedad de la información la emisión de programas o de imágenes en los que los presentadores colaboradores o invitados:
a) Aparezcan fumando.
b) Mencionen o muestren directa o indirectamente marcas nombres comerciales logotipos u otros signos identificativos o asociados a productos del tabaco."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Suriname is implementing the Comprehensive Tobacco Legislation State Gazette 2013 no 39. Suriname prohibits all forms of tobacco advertising promotion and sponsorship that promote a tobacco product by any means that are false misleading or deceptive or likely to create an erroneous impression about its characteristics health effects hazards or emissions;
Suriname restricts tobacco advertising promotion and sponsorship on radio television print media and as appropriate other media. 
(Total ban on TAPS)
Suriname restricts tobacco sponsorship of international events activities and/or participants there in.","Suriname prohibits all forms of tobacco advertising promotion and sponsorship that promote a tobacco product by any means that are false misleading or deceptive or likely to create an erroneous impression about its characteristics health effects hazards or emissions;
Suriname restricts tobacco advertising promotion and sponsorship on radio television print media and as appropriate other media. Suriname restricts tobacco sponsorship of international events activities and/or participants therein.
1. Official text of the regulation which we can provide at the moment is the law on the ratification. ( see attached law 2008 nr. 105)
Suriname ratified the FCTC in 2008 which also indicated the commitment for the official ban of every form of Tobacco advertising. 
The ban on tabacco advertising is included in the law on tobacco control (article 7) which is the final phase for approval. 
2. Not adopted but in process (Tobacco law submitted to Council of Ministeres (RVM ) in December 2011 ( See attached the final version)","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The Tobacco Products Control Bill prohibits all forms of advertisement promotion and sponsorship of tobacco products and has the relevant penalty clauses for any contravention. In other words we do have a comprehensive ban on advertisement promotion and sponsorship of tobacco and tobacco products.","Answer/report not provided"
"146","Sweden","In June 2013 an investigation was presented commissioned by the Ministry of Health and Social Affairs. which surveyed the marketing of tobacco and alcohol particularly in digital media. Their particular mission was to suggest measures for more effective surveillance. The report has been on consultation and the way forward is being considered by the government. http://www.regeringen.se/sb/d/16827/a/220763 (only in Swedish).","Answer/report not provided","No new legislation has come into force during the period."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Legislative Decree No. (13) for 1996 on the prevention of tobacco advertising promotion and there is a good position for the prevention of tobacco advertising promotion and sponsorship and what remains the subject of advertising is to promote cross-border advertising and smoking on television and satellite channels"
"148","Tajikistan","Ban on direct and indirect advertising and promotion; however advertisements of cigarettes are still observed at the sales points.","Answer/report not provided","Answer/report not provided"
"149","Thailand","For tobacco advertising on internet . there are cooperation with excise department . custom department . ICT ministry and police to solve the problem.
National Health Assembly bring up “the media directing on tobacco and alcohol advertising” to the meeting agenda in 2014.","According to section 6 - 9 under the Tobacco Products Control Act B.E.2535 there is a ban on all forms of direct and indirect tobacco advertisement sales promotion and any forms of tobacco promotion including gifts discounts and the distribution of coupons and free items by tobacco companies. Prohibition of the display of cigarette packets or logos of tobacco brands at the points of sale was also banned in 2005. Since such rigorous legislation both the Thailand Tobacco Monopoly (TTM) and the transnational tobacco companies in the country/ have been shifting their strategy to promoting Corporate Social Responsibility (CSR) activities.
However results from the 2011 GATS survey indicate that 18.2% of Thai adults have noticed cigarette marketing in stores where cigarettes are sold (point of sale: POS) and 25.7% have noticed any cigarette marketing.","According to section 6 - 9 under the Tobacco Products Control Act B.E.2535 there is a ban on all forms of direct and indirect tobacco advertisement sales promotion and any forms of tobacco promotion including gifts discounts and the distribution of coupons and free items by tobacco companies. Prohibition of the display of cigarette packets or logos of tobacco brands at the points of sale was also banned in 2005. Since such rigorous legislation both the Thailand Tobacco Monopoly (TTM) and the transnational tobacco companies in the country/ have been shifting their strategy to promoting Corporate Social Responsibility (CSR) activities.
However results from GATS survey in 2009 indicate that 6.7% of Thai adults have noticed cigarette marketing in stores where cigarettes are sold (point of sale: POS) and 15.9% have noticed advertisement sponsorships or promotions."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Les articles 8 à 12 de la loi togolaise le décret N° 2012-072/PR portant interdiction de publicité ; de promotion et de parrainage du tabac et ses produits dérivés au Togo et le décret N° 2012-071/PR portant réglementation des points de vente du tabac et ses produits dérivés réglementent la publicité intérieure et transfrontière de même que la promotion et le parrainage.","Les articles 8 à 12 de la loi togolaise réglémentent la publicité intérieure et transfrontière de même que la promotion et le parainage","La loi a étévôtée le 29 Décembre 2010 ell nest pas promulguée et mise en œuvre ."
"153","Tonga","There has not much progress so far from the last report","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","La publicité directe n''existe plus mais la publicité indirecte est toujours présente particulièrement à la télévision en montrant des gens de tous âges et des deux sexes fumer les cigarettes. les cigares et la chicha et ceci est accentué au mois de Ramadan dans les series.","La publicité directe nexiste plus mais la publicité indirecte est toujours présente particulièrement à la télévision en montrant des gens de tous âges et des deux sexes fumer les cigarettes les cigares et la chicha et ceci est accentué au mois de Ramadan dans les séries","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","ARTICLE 4 OF SMOKEFREE LAW 
Any form of advertising or promotion of tobacco products by using the products or producers companys name logo or trademark is strictly prohibited.
Campaigns promoting or encouraging the use of tobacco products are banned.
Companies that produce or market tobacco products may not contribute in any manner to any event or activity by using their names logos or trademarks.
The names and logos of companies operating in the tobacco industry or the trademarks or logos of tobacco products or any symbols that would remind
people of the company or the tobacco products may not be used on clothes accessories and jewellery.
The vehicles that belong to a tobacco company wont bear any kind of sign that would remind people of the brand.
Tobacco companies are strictly prohibited from distributing their tobacco products to distributors or consumers free of charge or as incentives gifts samples or supportive aid.
No matter what the purpose may be all forms of announcement or advertisement of tobacco products in the media using the product name logo or trademark are strictly prohibited;
Tobacco products may not be displayed on television programmes films television series music videos advertisements and commercial films and their images may not be used.
Tobacco products may not be sold in health education and training culture and sports facilities.
Tobacco products shall not be sold or offered for use to minors under 18 years of age.
Minors under 18 shall not be employed in tobacco companies or tobacco marketing or sales activities.
Tobacco products arent sold individually in open packs or in smaller packs.
Tobacco products arent sold in via dispensers or electronic shopping media such as telephone or internet except by authorized dealers and arent shipped by cargo with the aim of selling the products.
Chewing gum sweets treats toys clothes jewellery accessories and like products shall not be produced distributed or sold in any way suggestive of a tobacco product or tobacco brand."
"157","Turkmenistan","Adoption of the Law of Turkmenistan ''On protection of public health from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013 and the Law of Turkmenistan on media article 28 general requirements for advertising and media distribution media advertising of tobacco and alcohol products is prohibited.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Prohibited under the Act 2008","Answer/report not provided"
"159","Uganda","There is no progress on article 13 in the past 2 years although there is a ministerial directive on tobacco advertising and promotion on state owned media that was passed in 1995","There is a ban on tobacco advertisement promotion and sponsorship by a directive from Ministry of Health. Although not backed by a national law the country has seen a reduction in the advertisement promotion and sponsorship of tobacco products over the recent past.","Answer/report not provided"
"160","Ukraine","Since September 2012 most forms of tobacco advertising promotion and sponsorship are banned except: display and visibility of tobacco products at points of sales and Internet on sites for adults","Since 2009 outdoor tobacco advertising was banned. Since 2010 tobacco advertising in print media was banned.","Since 2009 outdoor tobacco advertising was banned. Since 2010 tobacco advertising in print media was banned."
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","The Tobacco Advertising and Promotion Act (TAPA) 2002 prohibits the advertising and promotion of tobacco products including sponsorship. Separate regulations prohibit ''brandsharing'' (the promotion of a tobacco product by another product for example clothing perfume etc. or vice versa). Regulations prohibiting tobacco advertising on the internet came into force in September 2006. Local authorities enforce TAPA and compliance with the law has been good with very few cases of non-compliance identified or enforcement action taken.
TAPA is available online at: http://legislation.gov.uk/ukpga/2002/36/contents","The Tobacco Advertising and Promotion Act (TAPA) 2002 prohibits the advertising and promotion of tobacco products including sponsorship. Separate regulations prohibit brandsharing (the promotion of a tobacco product by another product for example clothing perfume etc. or vice versa). Regulations prohibiting tobacco advertising on the internet came into force in September 2006. Local authorities enforce TAPA and compliance with the law has been good with very few cases of non-compliance identified or enforcement action taken.
TAPA is available online at: http://legislation.gov.uk/ukpga/2002/36/contents","The Tobacco Advertising and Promotion Act (TAPA) 2002 prohibits the advertising and promotion of tobacco products in England Scotland Wales and Northern Ireland including sponsorship. Separate regulations prohibit brandsharing (the promotion of a tobacco product by another product for example clothing perfume etc. or vice versa). Regulations prohibiting tobacco advertising on the internet came into force in September 2006. Trading standards authorities enforce TAPA and compliance with the law has been good with very few cases of non-compliance identified or enforcement action taken.
TAPA is available online at: 
http://www.legislation.gov.uk/ukpga/2002/36/contents"
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","The Ministry of Health together with the concerned ministries and agencies supported by the European Regional Office of WHO has developed a draft Action Plan for Prevention and Control of NCDs for 2014-2020 . The draft document includes amendments and additions to the legal documents for the following:
( a) placing a ban on display of tobacco products . the shelves of trade and catering ;
(b ) prohibit the implementation of any product (eg . candy . toys. trinkets . etc.) in the form of alcoholic beverages and tobacco products;
 ( c) the prohibition of ingredients that stimulate the use of tobacco products .","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Not progress to report in this area. but this measure is well under control in Vanuatu.","Recent enforcement of the Tobacco Control Act has resulted in tonnes of confiscated Tobacco product imported (mixed Tobacco with honey dutyfree) without proper labelling was destroyed.","Answer/report not provided"
"167","Venezuela","El país cuenta. desde hace varios años. con un cuerpo legislativo (Convenio Marco. leyes y resoluciones) por las cuales se regula la publicidad. promoción y patrocinio de los productos derivados de tabaco.","Actualmente el Ministerio del Poder Popular para la Salud ultima los detalles para la aprobación de una Resolución de prohibicion total de publicidad promoción patrocinio y formas de venta de los productos derivados de tabaco.","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","No significant progress made","No significant progress made"
"169","Yemen","Answer/report not provided","No","Answer/report not provided"
