"","Party","2014","2012","2010"
"153","Tonga","Regulation of Tobacco Act contains details of content and emission of tobacco products","Regulation of Tobacco Act spells out details of content and emission of tobacco products.","Regulation of Tobacco Act spells out details of content and emission of tobacco products."
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Le premier souci de la RNTA est d''accréditer ses laboratoires conformément à la norme iso 17025.","Aucun progrès","Answer/report not provided"
"156","Turkey","Two lists are published about ingredients one of which is banned list the other one is limited list. 
In the banned list there are 43 additives including additives that give health impression like vitamins minerals omega 3 and 6 and also give energy like guarana taurin and glucuranalactone.
http://www.tapdk.gov.tr/tr/anasayfa/girdilere-iliskin-listeler/tutun-mamullerinin-uretiminde-kullanimina-izin-verilmeyen-girdilere-iliskin-liste.aspx
  In the limited list there is vanilin ethyl vanillin and coloring agents. 
http://www.tapdk.gov.tr/tr/anasayfa/girdilere-iliskin-listeler/tutun-mamullerinin-uretiminde-kullanimi-sinirlandirilmis-girdilere-iliskin-liste.aspx","Activities on the regulations of the tobacco products have been carried out by TAPDK and it has been recently decided to organise a study by TAPDK through the collaboration of a commission composed of related institutions and organisations.","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","It''s all done by the tobacco industry as fulfilment of regulation as required by the government","No progress has been made in implementation of this article.","Answer/report not provided"
"160","Ukraine","No progress","Since 2009 it is fobidden to produce or import cigarettes with over 1.2 milligram for nicotine and 12 milligram for tar in the smoke of one cigarette.","Since 2009 it is fobidden to produce or import cigarettes with over 1.2 milligram for nicotine and 12 milligram for tar in the smoke of one cigarette."
"161","United Arab Emirates","Answer/report not provided","Since 2008 the Emirates Authority for Standardization and Metrology do not allow the entry of cigarettes before they are examined from a laboratory approved by the Authority and will not be released for shipment unless the specifications match the standard and you will find on the web page of the www.esam.gov.ae","Answer/report not provided"
"162","United Kingdom","There has been no new regulation legislation or policy relating to the contents of tobacco products adopted in the past two years. However the EU Tobacco Products Directive (2001/37/EC) on which the Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 (the UK tobacco legislation) is based is undergoing revision at EU level. This revised Directive which is expected to be finalised by April 2014 will bring changes to the regulation of tobacco product contents throughout the EU following formal adoption of the final text by Member States and the European Parliament and transposition into national legislation. Once adopted Member States will have two years to transpose the new rules into national law.

The Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 are available at:
http://www.legislation.gov.uk/uksi/2002/3041/pdfs/uksi_20023041_en.pdf

The proposal for the revision of the Tobacco Products Directive is available at:
http://ec.europa.eu/health/tobacco/docs/com_2012_788_en.pdf","There has been no new regulation legislation or policy relating to the contents of tobacco products adopted in the past 3 years. However according to the Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 (which transposes the EU Tobacco Products Directive (2001/37/EC)) tobacco manufacturers are required to submit information on all ingredients used in the manufacture of their products. This legislation was implemented in 2002.
The Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 are available at: 
http://www.legislation.gov.uk/uksi/2002/3041/contents/made","There has been no new regulation legislation or policy relating to the contents of tobacco products adopted in the past 3 years. However according to the Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 (which transposes the EU Tobacco Products Directive (2001/37/EC)) manufacturers are required to submit information on all ingredients used in the manufacture of their products. This legislation was implemented in 2002.

The Tobacco Products (Manufacture Presentation and Sale) (Safety) Regulations 2002 are available online at:
http://www.legislation.gov.uk/uksi/2002/3041/contents/made"
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Answer/report not provided","Vanuatu passed its comprehensive Legislation in 2008 to require testing tobacco content of cigarette and also reporting on the content of tobacco product. The Tobacco Regulation gives power for importers to provide information on contents of Tobacco.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Ministry of Health is developing the technical standard of Cigarette production including tar and nicotine regulation for official issuance in 2014","Decision No 02/2007/BYT require that tobaco products produced traded and consumed in the domestic market must qualify the standard in TCVN 6666 :2000 TCVN 6667 :2000 and other standard fixed to tobacco products.","Decision No 02/2007/BYT require that tobaco products produced traded and consumed in the domestic market must qualify the standard in TCVN 6666 :2000 TCVN 6667 :2000 and other standard fixed to tobacco products."
"169","Yemen","A list has been created on contents of tobacco products by Standards and Metrology Organization and the Ministry of Industry and Trade in Yemen.","Technical Regulations have been adopted for Gulf card packages of tobacco products in August 2011 but not yet implemented and is being applied to discuss the mechanism.","Answer/report not provided"
