"","Party","2014","2012","2010"
"121","Republic of Moldova","The new draft Law on Tobacco Control adopted by the Government in 17 December 2013 and submitted to Parliament for adoption in the context of proposed changes to the law in force in the area included:
- Article 1316. Prohibition partnership with and support of the tobacco industry that:
Prohibits the central government and local authorities to participate in support or accept:
a) partnerships with the tobacco industry including tobacco industry initiatives or activities described characterized involving or which may be perceived as socially responsible ;
b) non-binding and unenforceable agreements memoranda of understanding or voluntary agreements in place legal measures for tobacco control ;
c) financial contributions or resources otherwise direct or indirect or involved in any way in initiatives campaigns or programs directly or indirectly related to tobacco control or public health which include but are not limited to access programs and education of youth public education campaigns and other initiatives ;
d) proposals projects and offers support for the development and implementation of tobacco control policy .
- Article 1317. Prohibition of voluntary contributions from the tobacco industry which::
(1) Prohibits the provision of the representatives of the tobacco industry and the acceptance by the central government and local authorities other structures with or without legal personality which perform public functions in the legislative branch executive or judicial voluntary contributions financial or otherwise unless such contributions resulting from the law.
(2) Prohibits tobacco industry representatives providing financial contributions or otherwise including gifts to public officials and persons holding public office and their family members and soliciting or acceptance by civil servants and persons responsible for dignitaries and family members of such contributions.
( 3) Prohibits the provision of any contributions from the tobacco industry by the people organizations communities or other entities directly or indirectly promoting tobacco or of tobacco products and the acceptance or facilitate contributions from the tobacco industry .
(4) Contribution given or made by the representatives of the tobacco industry in order to promote corporate image is considered as contribution given or done to promote tobacco products or tobacco consumption .
(5) Contribution given or made by the retailer in order to promote the tobacco industry is considered as an offer of promotion of tobacco or of tobacco products .
- Article 1318. Prevention and settlement of conflicts of interest increase provides that:
(1) Can not participate in the elaboration and implementation of public policies for tobacco control people who are or have been involved in the past 24 months the management of companies in the tobacco industry.
(2) Any person involved in public policy aimed at tobacco control is required to declare the existence of current personal interests and information regarding participation in the management or promotion of tobacco industry in the past 24 months.","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Additionally we would like to remind you that under article 8 of the Federal Law No. 15-F3 when interacting with individual entrepreneurs and legal entities in the field of public health protection from exposure to environmental tobacco smoke and the effects of tobacco use bodies of State power and bodies of local self-government are required to ensure accountability and transparency of such interactions (i.e. announcement of such interactions should be placed in advance on the Internet and it should be available to visit such an event specially if it is carried out with the participation of tobacco companies).
According to article 2 of the Federal Law No. 15 entitled ''tobacco Organization-legal persons irrespective of the legal form engaged in the production movement across the customs border of the Customs Union within the Eurasian Economic Community or across the State border of the Russian Federation with Member States of the Customs Union within the Eurasian Economic Community tobacco production an organization recognized in conformity with the legislation of the Russian Federation affiliates of these entities subsidiaries and affiliated organizations as well as organizations of such persons. For purposes of this federal law to tobacco companies as individual entrepreneurs engaged in the production movement across the customs border of the Customs Union within the Eurasian Economic Community or across the State border of the Russian Federation with Member States of the Customs Union within the Eurasian Economic Community tobacco products''.","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Implementation of a public awareness campaign to promote availability of information for decision making on public health issues associated with tobacco use","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Informations on tobacco initiatives: http://www.sanita.sm/on-line/Home/Authority/PianoSanitarioeSocio-Sanitario.html?filtro=Authority","Informations on tobacco initiatives: http://www.sanita.sm/on-line/Home/Authority/PianoSanitarioeSocio-Sanitario.html?filtro=Authority"
"130","Sao Tome and Principe","Lectures in schools about the dangers of tobacco use and the merely commercial interest of the tobacco industry","Does not exist or was not prepared for health policies for the control of production and consumption of tobacco perhaps because there is in Sao Tome mass production of cigarettes.","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Le Sénégal adopté une nouvelle loi antitabac qui a transposé dés son article premier l’article 5.3 de la CCLAT ainsi qu’il suit : «L’Etat s’interdit formellement toute ingérence de l’industrie du tabac dans les politiques nationales de santé. »","Answer/report not provided","Answer/report not provided"
"133","Serbia","Since 2005 Ministry of Health has a policy not to accept any kind of financial support from tobacco industry such as donations sponsorship or any kind of partnership.
The Tobacco Control Strategy of the Republic of Serbia 2007-2015 in the article 4.4 Financing tobacco control activities emphasized that “by no means partnership and direct funding from the tobacco industry for implementation of tobacco control activities will be accepted”. 
The Code of Procedure for the Council for Tobacco Control and National Committee for Tobacco Prevention specifies that each member should sign the statement that there is no any conflict of interest regarding connection to tobacco industry.","In 2005 the Ministry of Health of the Republic of Serbia embraced and distributed all over the country Code of Practice on Tobacco Control for Health Professional Organizations. Since 2005 policy of the Ministry of Health is that no health care institution in Serbia can accept any kind of financial or other support such as donations sponsorships or engage in any kind of partnership with tobacco industry.
Serbian Tobacco Control Strategy adopted in 2007 articulates following:
The sustainable sources of funding for the implementation of tobacco control activities will be identified and ensured. To this end all available sources will be used including the general governmental budget. However by no means funding from the tobacco industry for implementation of tobacco control activities will be accepted.
Codes of procedure for members of the Council for Tobacco Control and National Committee for Tobacco Prevention specify that their members can not have any kind of relation with tobacco industry which can be perceived as conflict of interests. All members of the Council for Tobacco Control and National Committee for Tobacco Prevention are therefore obliged to sign declaration of interests.","In 2005 the Ministry of Health of the Republic of Serbia embraced and distributed all over the country Code of Practice on Tobacco Control for Health Professional Organizations. Since 2005 policy of the Ministry of Health is that no health care institution in Serbia can accept any kind of financial or other support such as donations sponsorships or engage in any kind of partnership with tobacco industry.
Serbian Tobacco Control Strategy adopted in 2007 articulates following:
The sustainable sources of funding for the implementation of tobacco control activities will be identified and ensured. To this end all available sources will be used including the general governmental budget. However by no means funding from the tobacco industry for implementation of tobacco control activities will be accepted.
Codes of procedure for members of the Council for Tobacco Control and National Committee for Tobacco Prevention specify that their members can not have any kind of relation with tobacco industry which can be perceived as conflict of interests. All members of the Council for Tobacco Control and National Committee for Tobacco Prevention are therefore obliged to sign declaration of interests."
"134","Seychelles","A provision of Tobacco Control Act 2009 (Section 13) states that every manufacturer importer or exporter of TP shall submit to the Board at the end of each quarter information on amount and selling price of TP copies of outer packaging of units for sale information on country from which TP were imported or exported measures of constituents etc. However the related regulations are not yet issued","A provision of Tobacco Control Act 2009 (Section 13) states that avery manufacturer importer or exporter of Tobacco Product (TP) shall submit to the Board at the end of each quarter information on amount and selling price of TP copies of outer packaging of units for sale information on country from which TP were improted or exprtered measures of consituents etc. However the relaated regulations are not yet issued.","Answer/report not provided"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Government wide Code of Conduct and internal guidelines for relevant agencies govern interaction with the tobacco industry","HPB has put in place guidelines governing interaction with tobacco industry. Meetings are minuted and discussions follow agreed Agenda closely. 
As the national coordinator HPB faciliates understanding of FCTC obligations through bilateral engagement.","HPB has put in place guidelines governing interaction with tobacco industry. Meetings are minuted and discussions follow agreed Agenda closely. 
As the national coordinator HPB faciliates understanding of FCTC obligations through bilateral engagement.."
"137","Slovakia","We have approved National Tobacco Control Programme and Action Plan where is put task for state sector in the area getting informations for public sector","We have aproved National Tobacco Control Programme and Action Plan where is put task for state sector in the area getting informations for public sector","We have aproved National Tobacco Control Programme and Action Plan where is put task for state sector in the area getting informations for public sector."
"138","Slovenia","IMPLEMENTATION OF ARTICLE 5.3 FCTC:
CIVIL SERVANTS ACT (OFFICIAL GAZETTE NO. 56/2002):
Article 100 
(Performance of other activities and the conflict of interest) 
1) Officials may not perform other activities: 
1. if the activity violates the prohibition of competition or the competition clause pursuant to the law governing employment; 
2. if the performance of activity might affect the impartiality of the performance of work; 
3. if the performance of activity might result in the abuse of data accessible at the performance of the tasks at work that are not accessible to the public; 
4. if the performance of activity is harmful to the reputation of the body. 
2) Officials must notify the principal of their performance of the activities that they believe is contrary or could run contrary to the provisions of paragraph 1 of this Article prior to the commencement of such activities. The violation of the duty under this paragraph shall constitute a minor disciplinary violation. 
3) The principal shall by order prohibit officials from performing activities under paragraph 1 of this Article. 
4) The duties of notification and the restrictions under this Article shall not apply to activities relating to scientific and educational work work in associations and organisations in the field of culture art sport humanitarian activities and other similar associations and organisations work in the area of journalism and to membership and activities in political parties. 
5) Officials holding the positions of director-general secretary-general the principal of Body within Ministry the principal of a Government Office the principal of Administrative Unit and the director of municipal administration (municipal secretary) may not perform any profitable activities with the exception of activities in the field of science research education art journalism and culture. 
6) Legal entities in which officials under the preceding paragraph or their spouses their lineal relatives or their collateral relatives three times removed hold a share exceeding 20 per cent may not enter business relations with bodies in which officials work. Contracts concluded contrary to the provision of this Article shall be null and void. 
7) Official that believes a situation has arisen in which his personal interests might affect the impartiality and objectivity of the performance of his tasks or where the circumstances of the situation might cast doubt as to his impartiality and objectivity must immediately or as soon as practical under the circumstances notify the principal and act in accordance with his instructions. In such cases the principal must assure that the tasks are performed lawfully impartially and objectively or must verify that the tasks were performed in such a manner. 
PREVENTION OF CORRUPTION ACT (OFFICIAL GAZETTE NO. 2/2004)
POLITICAL PARTIES ACT (OFFICIAL GAZETTE NO. 62/1994)
ELECTIONS AND REFERENDUM CAMPAIGN ACT (OFFICIAL GAZETTE 41/2007)","IMPLEMENTATION OF ARTICLE 5.3 FCTC:
CIVIL SERVANTS ACT (OFFICIAL GAZETTE NO. 56/2002):
Article 100 
(Performance of other activities and the conflict of interest) 
1) Officials may not perform other activities: 
1. if the activity violates the prohibition of competition or the competition clause pursuant to the law governing employment; 
2. if the performance of activity might affect the impartiality of the performance of work; 
3. if the performance of activity might result in the abuse of data accessible at the performance of the tasks at work that are not accessible to the public; 
4. if the performance of activity is harmful to the reputation of the body. 
2) Officials must notify the principal of their performance of the activities that they believe is contrary or could run contrary to the provisions of paragraph 1 of this Article prior to the commencement of such activities. The violation of the duty under this paragraph shall constitute a minor disciplinary violation. 
3) The principal shall by order prohibit officials from performing activities under paragraph 1 of this Article. 
4) The duties of notification and the restrictions under this Article shall not apply to activities relating to scientific and educational work work in associations and organisations in the field of culture art sport humanitarian activities and other similar associations and organisations work in the area of journalism and to membership and activities in political parties. 
5) Officials holding the positions of director-general secretary-general the principal of Body within Ministry the principal of a Government Office the principal of Administrative Unit and the director of municipal administration (municipal secretary) may not perform any profitable activities with the exception of activities in the field of science research education art journalism and culture. 
6) Legal entities in which officials under the preceding paragraph or their spouses their lineal relatives or their collateral relatives three times removed hold a share exceeding 20 per cent may not enter business relations with bodies in which officials work. Contracts concluded contrary to the provision of this Article shall be null and void. 
7) Official that believes a situation has arisen in which his personal interests might affect the impartiality and objectivity of the performance of his tasks or where the circumstances of the situation might cast doubt as to his impartiality and objectivity must immediately or as soon as practical under the circumstances notify the principal and act in accordance with his instructions. In such cases the principal must assure that the tasks are performed lawfully impartially and objectively or must verify that the tasks were performed in such a manner. 
PREVENTION OF CORRUPTION ACT (OFFICIAL GAZETTE NO. 2/2004)
POLITICAL PARTIES ACT (OFFICIAL GAZETTE NO. 62/1994)
ELECTIONS AND REFERENDUM CAMPAIGN ACT (OFFICIA","IMPLEMENTATION OF ARTICLE 5.3 FCTC:
CIVIL SERVANTS ACT (OFFICIAL GAZETTE NO. 56/2002):
Article 100 
(Performance of other activities and the conflict of interest) 
1) Officials may not perform other activities: 
1. if the activity violates the prohibition of competition or the competition clause pursuant to the law governing employment; 
2. if the performance of activity might affect the impartiality of the performance of work; 
3. if the performance of activity might result in the abuse of data accessible at the performance of the tasks at work that are not accessible to the public; 
4. if the performance of activity is harmful to the reputation of the body. 
2) Officials must notify the principal of their performance of the activities that they believe is contrary or could run contrary to the provisions of paragraph 1 of this Article prior to the commencement of such activities. The violation of the duty under this paragraph shall constitute a minor disciplinary violation. 
3) The principal shall by order prohibit officials from performing activities under paragraph 1 of this Article. 
4) The duties of notification and the restrictions under this Article shall not apply to activities relating to scientific and educational work work in associations and organisations in the field of culture art sport humanitarian activities and other similar associations and organisations work in the area of journalism and to membership and activities in political parties. 
5) Officials holding the positions of director-general secretary-general the principal of Body within Ministry the principal of a Government Office the principal of Administrative Unit and the director of municipal administration (municipal secretary) may not perform any profitable activities with the exception of activities in the field of science research education art journalism and culture. 
6) Legal entities in which officials under the preceding paragraph or their spouses their lineal relatives or their collateral relatives three times removed hold a share exceeding 20 per cent may not enter business relations with bodies in which officials work. Contracts concluded contrary to the provision of this Article shall be null and void. 
7) Official that believes a situation has arisen in which his personal interests might affect the impartiality and objectivity of the performance of his tasks or where the circumstances of the situation might cast doubt as to his impartiality and objectivity must immediately or as soon as practical under the circumstances notify the principal and act in accordance with his instructions. In such cases the principal must assure that the tasks are performed lawfully impartially and objectively or must verify that the tasks were performed in such a manner. 
PREVENTION OF CORRUPTION ACT (OFFICIAL GAZETTE NO. 2/2004)
POLITICAL PARTIES ACT (OFFICIAL GAZETTE NO. 62/1994)
ELECTIONS AND REFERENDUM CAMPAIGN ACT (OFFICIA"
"139","Solomon Islands","We have guidelines developed as part of a Bloomberg Project on Article 5.3 which we are using along with a presentation of tobacco industry interference to inform all line ministries. We are also in the process of setting up a 5.3 teaching module for public servants as part of the ongoing IPAM training conducted by a department within the Ministry of Public Service. The idea is to include factor in Article 5.3 into the code of conduct for public servants.
As far as Article 12 is concerned a national campaign to educate the public on the dangers of tobacco use and running awareness on the Tobacco Control Act 2010 was conducted at the latter part of 2012. Ongoing use of media which included radio talkback shows and 15 minutes spots informing the public on the tobacco control legislation and other issues concerning tobacco use and control were aired on the national radio station","Answer/report not provided","Answer/report not provided"
"140","South Africa","South Africa has legislation (Tobacco Control Products Act) and regulations which controls and protects public health from the vested interest of the tobacco industry. Awareness and education on the harmful effects of tobacco and the tobacco industry is implemented as part of the healthy lifestyle programme. Current legislation restricts sponsorship and advertisement of tobacco products in the country.","Answer/report not provided","Guidelines are being developed for all government departments on how to conduct any interactions with the tobacco industry."
"141","Spain","- 3.1.2.1.: Capítulo III de la Ley 28/2005 y medidas adoptadas con la modificación de dicha ley.
- 3.1.2.2.: Real Decreto 1079/2002 modificado por el Real Decreto 639/2010. que en el punto uno del artículo 5 dice: Los contenidos de alquitrán. nicotina y monóxido de carbono de los cigarrillos que se comercialicen en España. medidos conforme al artículo 4. deberán imprimirse en una de las partes laterales de las cajetillas de cigarrillos. al menos en castellano. lengua oficial del Estado. ocupando como mínimo el 10% de la superficie correspondiente. 
Además. en dicho artículo 5 se especifica que el etiquetado llevará obligatoriamente:
 - una advertencia general
 - una advertencia adicional combinada (que conste de fotografías o ilustraciones junto con un texto)
 - la leyenda de Prohibida su venta a menores de 18 años
 - Las advertencias irán precedidas de la mención: Las autoridades sanitarias advierten.
Además de las prohibiciones de publicidad. promoción y patrocinio ya establecidas en la Ley 28/2005. mediante la modificación de la misma (Ley 42/2010):
Se prohibe en todos los medios de comunicación. incluidos los servicios de la sociedad de la información. la emisión de programas o de imágenes en los que los presentadores. colaboradores o invitados:
a) Aparezcan fumando.
b) Menciones o muestren. directa o indirectamente. marcas. nombres comerciales. logotipos u otros signos identificativos o asociados a productos del tabaco.","- 3.1.2.1.: Capítulo III de la Ley 28/2005 y medidas adoptadas con la modificación de dicha ley.
- 3.1.2.2.: Real Decreto 1079/2002 modificado por el Real Decreto 639/2010 que en el punto uno del artículo 5 dice: Los contenidos de alquitrán nicotina y monóxido de carbono de los cigarrillos que se comercialicen en España medidos conforme al artículo 4 deberán imprimirse en una de las partes laterales de las cajetillas de cigarrillos al menos en castellano lengua oficial del Estado ocupando como mínimo el 10% de la superficie correspondiente. 
Además en dicho artículo 5 se especifica que el etiquetado llevará obligatoriamente:
 - una advertencia general
 - una advertencia adicional combinada (que conste de fotografías o ilustraciones junto con un texto)
 - la leyenda de Prohibida su venta a menores de 18 años
 - Las advertencias irán precedidas de la mención: Las autoridades sanitarias advierten.","Existe una protección general de las políticas adoptadas frente a los intereses de la industria del tabaco mediante las previsiones realizadas en los siguientes documentos:
Ley 30/1992 de 26 de noviembre de Régimen Jurídico de las Administraciones Públicas y del Procedimiento Administrativo Común
Resolución de 28 de julio de 2005 de la Subsecretaría por la que se da publicidad al Acuerdo del Consejo de Ministros de 22 de julio de 2005 por el que se aprueban las Directrices de técnica normativa.
Ley 7/2007 de 12 de abril del Estatuto Básico del Empleado Público"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Activities through various media and public lectures.","Answer/report not provided"
"144","Suriname","Suriname is implementing the 100% Smoke Free Legislation","Promotional campaigns and materials are developed and shared to prepare for the implementation of the tobacco law. These campaigns led to support from the society at large of the tobacco law and a willingness to adopt smoke free spaces. A wide range of information on tobacco industry activities are shared with the population through mass media.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","No person or individual affiliated with the tobacco industry in any manner whatosever is allowed to partcipate in the development of tobacco control policies in the country.","Answer/report not provided"
"146","Sweden","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Reflected by preventing tobacco advertising promotion and sponsorship in all its forms and in all media. The information on the tobacco industry are available for all in all media and official documents and national statistical reports issued by the concerned authorities"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","According to principle 2(accountable and transparent) the Regulation for officials in interacting with the TI has been enacted for the Bureau of Tobacco Control and the Department of Disease Control. MOPH .The regulation does not include other government officials . 
According to Article 12(c). a variety of activitites have been conducted
 1) The 11th National Conference on Tobacco or Health under the theme “Against Tobacco Industry Interference” Date: 15 – 17 August 2012 '' and other seminars. 2) public education on tobacco industry tactics. 3) community campaigns for countering. which prohibits the advertisement of tobacco products directly and indirectly through media or any other methods and 4) CSR monitoring","According to principle 2 (accountable and transparent) under Article 5.3 guidelines the Bureau of Tobacco Control which is the National focal point under Department of Disease Control MoPH collaborated with various partners for drafting the regulations on the protection of public health policies of tobacco control from commercial and other vested interests of the tobacco control industry. Moreover government and non-government organizations implementing tobacco control have consistently provided information on TIs activities to the public which is in accordance to Article 12(c) through a variety of activitites such as 1) national conference on tobacco or health September 2009 under the theme new threats from tobacco industry and other seminars 2) printing and distribution of books to provide knowledge on tobacco industry tactics 3) community campaigns for countering the violations of Article 8 of the Tobacco Product Control Act 1992 which prohibits the advertisement of tobacco products directly and indirectly through media or any other methods and 4) research-based messages on CSR etc.","According to principle 2 under Article 5.3 guidelines ........ the Bureau of Tobacco Control which is the National focal point under Department of Disease Control MoPH collaborated with various partners for the preparation of drafted regulations on the protection of public health policies of tobacco control from commercial and other vested interests of the tobacco control industry. 
Moreover government and non-government organizations implementing tobacco control have consistently provided information on activities to the public which is in accordance to Article 12(c) through a variety of activitites such as 1) national conference on tobacco or health September 2009 under the theme news threats from tobacco industry and other seminars 2) printing and distribution of books to provide knowledge on tobacco industry tactics 3) community campaigns for countering the violations of Article 8 of the Tobacco Product Control Act 1992 which prohibits the advertisement of tobacco products directly and indirectly through media or any other methods and 4) research-based messages on CSR etc."
"150","The former Yugoslav Republic of Macedonia","Law on protection against smoking article 4 – prohibition of advertising tobacco products sponsorship of sports cultural entertainment and other public performances and events by enterprises or other legal entities dealing with production and sale of tobacco-based products indirect advertise of tobacco or tobacco-based products bearing a name of tobacco –based products when they are not tobacco-based products.

Article 5 5a- prohibition of sale of cigarettes and tobacco to individuals younger than 18 in the retail sale outlets. sell tobacco based products as separate pieces (cigarette) sale via automats places for self-service as well as sale by order 
Article 6-A cigarette manufacturer is obliged to print on the packing a warning that smoking is hazardous to human health Rulebook on the pictorial warning against harmful effects of tobacco to health","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","En Octobre 2005 le Togo a adopté et mise en œuvre du Plan Stratégique 2005 - 2013 de Lutte contre le Tabac 
Adoption de la loi antitabac en décembre 2010 conforme à lesprit de la CCLAT.","En Octobre 2005 le Togo a adopté et mise en œuvre du Plan Stratégique 2005 - 2013 de Lutte contre le Tabac 
Adoption de la loi antitabac en décembre 2010.","Answer/report not provided"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Sensibilisation des enfants pour ne pas se laisser avoir par l''industrie du tabac
Ne pas accepter de parrainage par les firmes du tabac","Sensibilisation des enfants pour ne pas se laisser avoir par lindustrie du tabac
Ne pas accepter de parrainage par les firmes du tabac","Answer/report not provided"
"156","Turkey","Tobacco and Alcohol Market Regulatory Authority transmitting all the guiding principles of the FCTC Art 5.3 to its internal regulation has published these principles as an internal regulation.","Tobacco and Alcohol Market Regulatory Authority transmitting all the guiding principles of the FCTC Art 5.3 to its internal regulation has published these principles as an internal regulation.","The Law numbered 4207"
"157","Turkmenistan","1. Bans on advertising tobacco industry and tobacco products in any kinds. 
2. Prohibition of tobacco sponsorship of any activities on the territory of Turkmenistan.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Article 4 of the National Tobacco control law declares ''priority of the policy 
in the health protection sphere as compared to financial tax and corporate 
interests of economic subjects the activity of which is related to tobacco 
industry'' and ''participation of individuals citizens'' groups whose activity 
is not related to the tobacco industry in the policies on prevention and 
reduction of tobacco products consumption and their harmful influence on 
population''s health''.","Article 4 of the National Tobacco control law declares priority of the policy in the health protection sphere as compared to financial tax and corporate interests of economic subjects the activity of which is related to tobacco industry and participation of individuals citizens groups whose activity is not related to the tobacco industry in the policies on prevention and reduction of tobacco products consumption and their harmful influence on populations health.","Article 4 of the National Tobacco control law declares priority of the policy in the health protection sphere as compared to financial tax and corporate interests of economic subjects the activity of which is related to tobacco industry and participation of individuals citizens groups whose activity is not related to the tobacco industry in the policies on prevention and reduction of tobacco products consumption and their harmful influence on populations health."
"161","United Arab Emirates","Answer/report not provided","Tobacco Control Act 15/2009 protects materials prepared by the Agriculture Industry and Jamea types of advertising and promotion","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Sólo se realizan contactos con la industria tabacalera en caso de necesidad y en presencia de representantes de la sociedad civil.","Sólo se realizan contactos con la industria tabacalera en caso de necesidad y en presencia de representantes de la sociedad civil.","Los contactos con la industria tabacalera se restringen al mínimo y se realizan siempre en presencia de representantes de la sociedad civil."
"165","Uzbekistan","According to Article 23 of the Law of the Republic of Uzbekistan ''On Advertising'' prohibited tobacco advertising and sponsorship activities of the tobacco industry. 
Article 23. Advertising of tobacco products and alcoholic beverages. 
Advertising of tobacco products and alcoholic beverages of any strength is prohibited. including: 
royalty-free distribution of samples of tobacco products and alcoholic beverages; 
sponsoring events that use the name. trademark or image of tobacco. tobacco products or alcoholic beverages; 
distribution. including the sale of goods (t-shirts. hats. games. etc.) using the name. trademark. tobacco. tobacco products and alcoholic beverages; 
establishment image titles and other information on tobacco. tobacco products and alcoholic beverages on the facade. the entrance (entry). showcases. submitted on subjects and other places of shopping facilities.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Under Article of Tobacco Act 19 of 2008. it provides the measures to the parties concerned to provide broad information on tobacco control activities to tobacco importers and tobacco premises in the country that relevant to objectives of the convention and to protect existing public health policies.","Tobacco Control Act # 19 of 2008 and Tobacco Regulation soon to be released from State Law Office","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Translate print and disseminate the FCTC and 5.3 Guideline
Organize activities to counter the interference of the tobacco industry 
Providing the argument to counter the tobacco interference to policy maker during the law development","Answer/report not provided","Answer/report not provided"
"169","Yemen","Answer/report not provided","Circulated to all ministerial bodies and institutions not to deal with tobacco companies or third parties dealing with it or are sponsored by the activities of tobacco companies.","Answer/report not provided"
