"","Party","2014","2012","2010"
"131","Saudi Arabia","Workshop in Jordan in new therapeutic assistance for smokers","1 - Consulting in the calculation of deaths caused by tobacco.
2 - Workshop in Atlanta in the US about reporting to surveys the global spread of tobacco.
3 - Several sessions of the Regional Office for the Eastern Mediterranean in Cairo on the mechanism of activation of some provisions of the Framework Convention on Tobacco Control.
4 - Visit of the Geneva anti-smoking expert in the Kingdom.","Answer/report not provided"
"132","Senegal","- L’évaluation de la mise en oeuvre de la convention avec l’appui du Secrétariat de la CCLAT nous a permis de renforcer notre projet de loi qui était en cours de préparation et d’avoir un plan d’action consensuel. 
- World Lung Foundation a financé la campagne médiatique d’un mois lancé le 4 avril 2013 avec le message « éponge » à travers 4 télévision et 4 radio à grande audience et à couverture nationale 
- L’OMS AFRO nous appuyé pour l’organisation d’un atelier de sensibilisation des acteurs de la lutte contre le tabac au Sénégal.","LOrganisation Mondiale de la Santé a fourni au Sénégal en Mars 2011 une aide de 3000 USD pour lorganisation dun atelier de formation des religieux pour le renforcement de leur plaidoyer.","Answer/report not provided"
"133","Serbia","The Head of the FCTC Secretariat Dr. Haik Nikogosian and Program Manager Tobacco Control Program Ms. Kristina Mauer-Stender were invited by the Minister of Health Professor Zoran Stankovic on the occasion of the one year anniversary since the new Law on Protection of the Citizen from Exposure to Tobacco Smoke entered into force in November 10-11 2011. During the visit and meeting with the National Assembly Speaker Minister Assistant at the Ministry of Foreign Affairs Minister of Health members of the Committee on Health and Family of the National Assembly of the Republic of Serbia and members of the National Committee for Tobacco Prevention they strongly supported tobacco control measures in Serbia and indicated future necessary steps in reduction of tobacco use in Serbia.
WHO Regional Office for Europe supported participation of one participant to the Workshop for GYTS in Manila Philippines in August 2012.The Global Youth Tobacco Survey for Serbia was also supported by the WHO Regional Office for Europe by USD 8 500. 
The expenses for participation at the WHO European Regional Meeting of National Tobacco Control Counterparts in Ankara Turkey in September 2012 were also covered by the WHO Regional Office for Europe.","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Seychelles received financial support from WHO under the WHO POA 2012-2014 to organise World No Tobacco Days and funding for two officers to participate in the COP5. 
In addition Seychelles also received financial assistance from WHO with the conduct of the National Survey of risk factors of Non Communicable Diseases in the adult population from 2013-2014. 
Within these various support initiatives further collaboration has been developed in particular with other experts Dr. Pascal Bovet University of Lausanne Switzerland) particularly for tobacco control legislation and studies related to tobacco prevalence and impact of smoking on health.","Seychelles received financial support from WHO under the WHO POA 2009-2011 to organise World No Tobacco Days and funding for an officer to particpate in the COP4. 
In addition Seychelles also received financial assistance from WHO to organise a 3 one- day workshop on tobacco control act for workplace representatives and various members of the public. 
Within these various support initiatives further collaboration has been developed in particular with various other experts (e.g. Rose Nathan PhD) Dr. Pascal; Bovet University of Lausanne Switzerland) particularly for tobacco control legislation and studies related to tobacco prevalence and impact of smoking on health.","see above"
"135","Sierra Leone","Technical and Financial assistance was provided by WHO country office to advocate for the accession and ratification of the FCTC by His Excellency the President and parliament respectively Develop National Tobacco Control Strategic Plan Drafting of tobacco Control Bill.","Technical and financial assistance was provided by the WHO Country Office to:
Advocate for the accession and ratification of the FCTC by His Excelency the President and paliament respectively
Develop National Tobacco Control Strategic Plan
Drafting of Tobacco Control Bill","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","The assistance received came in the form of technical assistance and funding for a number if activities as follows:
Technical Assistance from TFI Manila on development of tobacco control regulations where Mr James Rarick was flown over to the country
WHO tax Project – Solomon Islands was part of this project and we received technical assistance from World Health Organization at two workshops in 2012 and 2013
 Some legal advice after going through draft tobacco control regulations from Allen and Clark of New Zealand under WHO /SPC
Bloomberg Article 5.3 Project – Done in Solomon Islands and PNG 2012 where Secretariat of South Pacific Auckland University Framework Convention Alliance and a lawyer from Allen and Clark were part of
Technical Assistance from Convention Secretariat working in collaboration with the Ministry of Health/Medical Services in conducting the Needs Assessment for Tobacco Control in the Solomon Islands conducted early 2012","Technical assistance in terms of resources and tobacco control related training /capacity building /research","Technical assistance in terms of resources and tobacco control related training /capacity building /research"
"140","South Africa","Technical support for development of regulations and capacity building for health workers","Funding for conducting the South African GYTS in 1999 2002 2008 and 2011 was received by the WHO and CDC.","Financial assistance for conducting the GYTS"
"141","Spain","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Financial assistance provided by the printing of health education materials","Answer/report not provided"
"144","Suriname","Financial and technical Assistance received from PAHO/WHO   1. Developing materials to advocate for tobacco control (fact sheets information leaflets Posters and TV ads resource manuals etc.    2. Development and Implementation of tobacco Campaign (Smoke free environments All schools smoke free Smoke Free workplaces)   3. Supported Public awareness campaigns (Celebration of WNT days media campaigns","Financial and technical Assistance received from OAS PAHO/WHO
1. Training of nationals in the implementation of survey instruments analyzing and reporting. ( GYTS etc) 
2. Developing materials to advocate for tobacco control ( fact sheets information leaflets Posters and TV ads resource manuals etc 
3. Development and Implementation of tobacco Campaign (Smoke free environments All schools smoke free 
4. Supported Public awareness campaigns (Celebration of WNT days media campaigns 
5. Support the training of teachers in adopting smoke free policies in schools 
6. Building coalition for tobacco control ( Parliamentary briefing for the tobacco law) 
7. Support the development NCD plan","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Technical support","Answer/report not provided"
"146","Sweden","Swedish development cooperation funds for tobacco control are channelled via core voluntary contribution to the WHO. In this regard Sweden is supporting WHO:s work on tobacco control Christina Larsson. Lead Health Expert. Swedish International Development Agency (SIDA) (Christina.larsson@sida.se","Swedish development cooperation funds for tobacco control is channeled via core voluntary contribution to the WHO. In this regard Sweden is supporting WHO:s work on tobacco controlAnders Molin. Lead Health Expert Swedish International Development Agency (SIDA) (anders.molin@sida.se). (2012-03-09) Telephone call with Jonas Nygren (jonas.nygren@fhi.se)","Swedish development cooperation funds for tobacco control is channeled via core voluntary contribution to WHO. In this regard Sweden is supporting WHOs work on tobacco control."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","The aid that was received was limited and used in the areas of training and education awareness and celebration of World Day to combat smoking and the production of educational materials and information and conduct surveys on the determinants of tobacco consumption."
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Assistance provided: to share experience and knowleage on tobacco control in accordance with WHO FCTC. For example. article 6. 9&10. 12. 14. 15. 17&18 and 21.","Assistance provided: to share experience and knowleage on tobacco control in accordance with WHO FCTC. For example article 6 9&10 12 14 15 17&18 and 21.
Assistance received: to received the technical and partial budget supports on various activities related to Global Tobacco Surviellance System (GTSS).","Assistance provided: to share experience and knowleage on tobacco control and to be a partner of working group on article 9&10 12 14 and 17&18 of the WHO FCTC. 
Assistance received: to received the technical and partial budget supports on various activities related to Global Tobacco Surviellance System (GTSS)."
"150","The former Yugoslav Republic of Macedonia","Preparation of a National Strategy for Tobacco Control 
Research on the prevalence of tobacco use among youth and examination of exposure to tobacco smoke the information regarding tobacco (ads sponsorships etc.) educational content in schools access and availability of cigarettes incentives to quit smoking.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Aide sur la mise en œuvre de larticle 5.3 par L’OMS et un expert australien","PARTICIPATION AU GROUPE DELABORATION DU PNDS 2012 2015","Le Ministère Togolais de la Santé a fournit un financement de vingt million(20.000.000 f.cfa pour lannée 2010."
"153","Tonga","Technical supports through trainings and meetings conducted by WHO","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","The Ministry of Health benefitted from technical assistance from PAHO and knowledge from the various documents available on the WHO website.
A grant was received from the Bloomberg Foundation to assist with Article 11."
"155","Tunisia","Aide reçue: sous forme de séminaires de formation. de financement d''enquêtes et d''assistance technique et de la part de l''OMS . sous forme de formation des formateurs en matière de traitement de l''addiction de la part de la Jordanie (Global Bridges).","Aide reçue: sous forme de séminaires de formation de financement denquêtes et dassistance technique et de la part de lOMS sous forme de formation des formateurs en matière de traitement de laddiction de la part de la Jordanie.","Answer/report not provided"
"156","Turkey","Turkish Government organized WHO Europe Regional Meeting on tobacco control through the collaboration with WHO in September 2012.","Turkish Government has organized through the collaboration with WHO a Taxation and Tobacco Control training to international participants in September 2011. Moreover Turkish Government has organized through the collaboration with WHO the International Taxation and Tobacco Control meeting in Ankara in October 2011.","Turkish Government has kindly welcomed the 2nd Working Group meeting of FCTC Article 12 in December 2009."
"157","Turkmenistan","1. Conduct trainings on research STEPS (WHO) 
2. Exchange of experience in organizing the fight against tobacco. 
3. Develop a plan for tobacco control (WHO).","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Most of the assistance had been received from overseas organisation on tobacco control tobacco use impacts on health culture economically etc... and cessation","Answer/report not provided"
"159","Uganda","Answer/report not provided","The country has participated in the CDC/WHO surveys over the past years. Uganda also hosts the Centre for Tobacco Control in Africa (CTCA); a GATES funded programme for capacity building towards tobacco control in Africa. The country has also benefited from grants from several development partners involved in tobacco control.","Answer/report not provided"
"160","Ukraine","WHO workshops on tobacco taxation","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","The Department of Health regularly hosts delegations of tobacco control officials from other countries wishing to learn from our experiences. We have also arranged far visits from United Kingdom tobacco control officials to other countries to provide advice. 
In addition the United Kingdom is very actively engaged in supporting the implementation of the FCTC. The United Kingdom is a Key Facilitator of the Article 14 Working Group a member of the Articles 9&10 Working Group and was a member of the Articles 8 and 11 Working Groups. The United Kingdom is also active in the Inter-Governmental Body seeking to agree a protocol on illicit trade in tobacco."
"163","United Republic of Tanzania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"164","Uruguay","Se está llevando a cabo un convenio de cooperación con Costa Rica sobre la implementación del Convenio Marco y elaboración de un plan nacional de control de tabaco.
Se asistió a Ecuador sobre implementación de advertencias sanitarias y aspectos legislativos del control del tabaco.
Se realizó un taller en Montevideo sobre la implementación de varios artículos del Convenio Marco. fundamentalmente ambientes libres de humo de tabaco  incluyendo registro informático de inspecciones y metodología de fiscalización.","Representantes de los Programas de control del tabaco de ambos países realizaron pasantías en el Programa de Control del Tabaco de Uruguay a fin de conocer la experiencia en la implementación de las políticas.","Se colaboró en la instalación de una oficina nacional para el control del tabaco así como en el desarrollo de legislación. Se recibió apoyo técnico asesoramiento y los elementos necesarios (handhelds manuales) para la realización de la Encuesta GATS por parte de los organismos internacionales correspondientes."
"165","Uzbekistan","Assistance was received on the following issues: 
1. Investigate the prevalence of tobacco use among adolescents aged 13-15 years (GYTC). Assistance rendered by experts from WHO and the WHO Country Office in Uzbekistan. 
2. Investigate the prevalence of NCD risk factors. including tobacco use. using the methodology of WHO STEPS. Assistance rendered to the team of WHO experts Regina Guthold. Melanie Cowan. Leanne Margaret Riley. and the WHO Country Office in Uzbekistan Helen Choi. 
3. Determine tobacco taxation policy and discussions with representatives of relevant ministries and agencies. Assistance rendered WHO expert Krassovsky KS and the WHO Country Office in Uzbekistan. 
4. Drafting a national concept and action plan for prevention and control of noncommunicable diseases for the period 2014-2020. Assistance rendered by WHO experts Tatiana Elmanova Eugene Zheleznyakov and the WHO Country Office in Uzbekistan Helen Choi. Currently. the draft document agreed with 19 ministries and departments concerned of 23. Assistance rendered by WHO experts Tatiana Elmanova Eugene Zheleznyakov and the WHO Country Office in Uzbekistan Helen Choi. 
5. Development of monitoring and evaluation of the national concept and Action Plan for the prevention and control of non-communicable diseases for the period 2014-2020. Assistance provided by experts of WHO Country Office in Uzbekistan Helen Choi. 
6. Assessment legislation of the Republic of Uzbekistan on Tobacco Control. Assistance rendered WHO expert Krassovsky KS","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","SPC supported the NCD plan.","NZAid with the process of development of Tobacco regulation and Enforcement training and communication strategy.
WHO - for annual World No Tobacco Day events.- 31st May.","Answer/report not provided"
"167","Venezuela","Ver punto 4.7","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Technical and financial support","Additional details: If you answered no to any of the above please identify any financial or technical assistance that may be under consideration. If you answered yes to any of the above please identify the country or countries from/to which assistance was received/provided. 
1. Worl Health Organization (WHO) has provided technical assistance for building and implementing tobacco control policies and programs including implementing the Framework Convention of Tobacco Control
2. Rockefeller Foundation has provided financial and technical assistance to improve the staff capacity in tobacco control and some community based secondhand smoking prevention projects.
3. Atlantic Philanthropies Fund has supported finance for Tobacco control in Viet Nam.
4. Johns Hopkins University: technical support
5. Southeast Asia Tobacco Control Alliance (SEATCA) has supported to improve capacity for staff in tobacco control; supported doing some research of tobacco in Viet Nam
6. Bloomberg Initiative and its partners have provided financial and technical support on tobacco control via two projects: 1) Strategic communication campaign to support the adoption of a strong tobacco control law and the implementation of smoke-free environments. 2) Establishing support for sustainable funding of tobacco control and health promotion in Viet Nam.","Additional details: If you answered no to any of the above please identify any financial or technical assistance that may be under consideration. If you answered yes to any of the above please identify the country or countries from/to which assistance was received/provided. 
1. Worl Health Organization (WHO) has provided technical assistance for building and implementing tobacco control policies and programs including implementing the Framework Convention of Tobacco Control
2. Rockefeller Foundation has provided financial and technical assistance to improve the staff capacity in tobacco control and some community based secondhand smoking prevention projects.
3. Atlantic Philanthropies Fund has supported finance for Tobacco control in Viet Nam.
4. Johns Hopkins University: technical support
5. Southeast Asia Tobacco Control Alliance (SEATCA) has supported to improve capacity for staff in tobacco control; supported doing some research of tobacco in Viet Nam
6. Bloomberg Initiative and its partners have provided financial and technical support on tobacco control via two projects: 1) Strategic communication campaign to support the adoption of a strong tobacco control law and the implementation of smoke-free environments. 2) Establishing support for sustainable funding of tobacco control and health promotion in Viet Nam."
"169","Yemen","Training seminars and workshops surveys and other tobacco control activities.","Implementation of seminars training and workshops and the financing of global surveys such as the global survey of tobacco use among young people and school staff students health professionals (third level) and some logistical and technical support.","Answer/report not provided"
