"","Party","2014 ","2012 ","2010 "
"95","Mexico","Actualmente. el impuesto especial a los productos de tabaco en México (Impuesto Especial sobre Producción y Servicios. IEPS). es de 160% sobre el precio al detallista (componente ad valorem) más 0.35 pesos por cigarro o por 0.75 gramos (componente fijo o específico). El componente fijo del IEPS se introdujo en 2010. año en el cual fue de 0.04 pesos por cigarro o por 0.75 gramos. A partir de 2014. los puros y otros tabacos labrados hechos enteramente a mano están exentos del pago del componente fijo.","La tasa impositiva por el concepto del Impuesto Especial sobre Producción y Servicios para los cigarros labrados y puros ascendió a 140% en 2007 150% en 2008 y 160% desde 2009 y a la fecha. Actualmente los únicos tabacos que mantienen una tasa impositiva menor son los tabacos labrados hechos enteramente a mano de la siguiente manera: 26.6% en 2007; 28.5% en 2008 y 30.4% en 2009.
 El Impuesto al Valor Agregado se incrementó del 15 al 16% desde enero del 2010 y este impuesto permanece en ese nivel hasta la fecha. 
De acuerdo al Decreto del IEPS para el ejercicio 2010 este impuesto se estableció en 160% y se preveía el pago de una cuota adicional que se incrementaría anualmente a lo largo de cuatro años bajo en siguiente esquema: $ 0.80 pesos en 2010 $ 1.20 pesos en 2011 $ 1.60 en 2012 para un incremento total de $ 2.00 en 2013. 
Aunque en su momento se consideró como un avance marginal toda vez que el incremento fue muy modesto y se consideró la gradualidad contraviniendo las mejores prácticas la Ley del IEPS 2010 tuvo la virtud de que permitió fijar un gravamen bajo la figura de una cuota específica por cigarrillo enajenado en México. Como se ha señalado si bien en 2010 esta cuota específica fue muy modesta (cuatro centavos por cigarrillo) y además se consideró la gradualidad de su incremento el establecimiento por Ley de esta cuota específica constituyó la base del incremento que el Congreso aprobó para el 2011.
El Congreso de la Unión aprobó en 2010 la Ley del Impuesto Especial a la Producción y Servicios del 2011 incrementando la cuota específica a $0.35 por cigarrillo enajenado lo que representó un incremento del 26 % respecto al precio de venta del 2010 con lo que .la carga fiscal de los productos de tabaco en nuestro país se ubicó a partir del 2011 en 69.2 %.
De conformidad con el comportamiento histórico de la elasticidad-precio de los productos del tabaco en México se estimó una caída del 13.2% de la demanda por estos productos respecto del 2010 congruente con la disminución en el volumen de ventas reportado al segundo trimestre de 2011 por las tabacaleras particularmente Philip Morris una vez descontado el efecto del agotamiento de acumulación de inventarios antes de la entrada en vigor del incremento de la cuota específica a $0.35 pesos por cigarro enajenado. 
Así mismo la Ley del IEPS 2011 derogó el Artículo Cuarto Transitorio del Decreto de la Ley del IEPS 2010 que era el que contemplaba la gradualidad en el aumento anual de la cuota específica a partir del 2010 y hasta 2013 para un incremento total en 2013 de diez centavos por cigarrillo enajenado o importado (dos pesos por cajetilla).
La Ley del IEPS 2011 no consideró la indexación de la cuota específica a la inflación. Para evitar que el gravamen pierda su efecto disuasorio y se dé un repunte en la demanda de los productos del tabaco la Oficina Nacional para el Control del Tabaco del Centro Nacional para la Prevención y el Control de las","El Impuesto Especial sobre Producción y Servicios (IEPS) se implementó por primera vez en 1981 y la tasa que se fijó para cigarros sin filtro puros y otros tabacos labrados fue mucho menor que la tasa de los cigarros con filtro los primeros productos tenían una tasa del 20.9 y los segundos del 139.3%. A partír del 2001 se acordó la homologación paulatina de las tasas impositivas aplicadas a los cigarros. En 1986 se alcanzó la tasa impositiva más alta y los cigarros se gravaron con una tasa del 180% misma que se mantuvo hasta 1988 para disminuir hasta el 85% en 1995 conservándose esta tasa hasta el 2000 en que subió a 100%. En 2006 a los cigarros se gravaron con una tasa de 110% fijándose nuevos incrementos escalonados así para 2007 fue de 140% sobre precio de venta al detallista aumentando a 150% en 2008 y a 160% en 2009. 
 A partír del 2001 se acordó la homologación paulatina de las tasas impositivas aplicadas a todos los cigarros y se aprobó una tasa impositiva para los cigarros labrados y puros de 140% en 2007 150% en 2008 y 160% en 2009 los únicos tabacos que mantienen una tasa impositiva menor son los tabacos labrados hechos enteramente a mano de la siguiente manera: 26.6% en 2007; 28.5% en 2008 y 30.4% en 2009.
 Es de destacar que no obstante haber logrado homologar las tasas para los cigarros y los tabacos labrados en el ejercicio fiscal de 2009 no se logró llegar al 180% de IEPS establecido para los años 1986 1987 y 1988.
De acuerdo al Decreto del IEPS para el ejercicio 2010 este impuesto se establece en 160% y se pagará una cuota adicional bajo en siguiente esquema: $ 0.80 pesos en 2010 $ 1.20 pesos en 2011 $ 1.60 en 2012 y $ 2.00 en 2013. 
En el año 2005 el impuesto a los cigarrillos por concepto del Impuesto Especial sobre Producción y Servicios (IEPS) se fijó en 110 por ciento equivalente a 45 5 por ciento del precio final a los consumidores. Si se añade el valor por concepto del Impuesto al Valor Agregado (IVA) - aplicados en casi todos los bienes y servicios en México la presión fiscal para los cigarrillos en ese año fue equivalente a 59 por ciento del precio final a los consumidores. Como se ha señalado la tasa actual del IEPS es de 160 por ciento los impuestos en México siguen siendo bajos en comparación con lospaíses de altos ingresos donde las tasas de impuestos equivalen al 75 por ciento del precio a los consumidores."
"96","Micronesia (Federated States of)","Starting in 2005 the importation tax per cigarette will increase by .005 every other year (2005 2007 2009 2011 2013 and 2015.) in 2012 the rate for cigarette is $ 0.40 per cigarette and was increased by $ 0.005 per cigarette in January 1 2013 or $0.45 per cigarette.","Starting in 2005 the importation tax per cigarette will increase by .005 every other year (2005 2007 2009 2011. 2013..).","Since the law on import tax on cigarettes the ad valorem levy on wholesale buyers forces most of the bigger stores to stop selling tobacco in Micronesia"
"97","Mongolia","The excise tax of domestic and imported tobacco products increased twice than 2011.","0.60 USD per 100 sticks produced locally and 1.20 USD per imported cigarettes
0.30 USD per 1 kg pipe tobacco produced locally and 0.90 USD per 1 pk for imported pipe tobacco
Tax law has been revised and introduced in 2009","0.60 USD per 100 sticks produced locally and 1.20 USD per imported cigarettes
0.30 USD per 1 kg pipe tobacco produced locally and 0.90 USD per 1 pk for imported pipe tobacco
Tax law has been revised in 2009."
"98","Montenegro","The current Law on Excise Tax (''Off. Gazette of Montenegro'' no. 65/01) is in force since 1th of April 2002 and by that Law it was introduced excise payments for three product groups: alcohol and alcoholic beverages tobacco and tobacco products and mineral oils their derivatives and substitutes and since 1th of April 2012. year in excise system of Montenegro were introduced two new excise products (coffee and carbonated water). Excise tax is levied on excisable goods produced in Montenegro and excise goods which are imported in Montenegro. In previous period there were multiple amendments of this Law which among other things were related to further adjustment of excise tax on cigarettes and other tobacco products with EU Council Directive 92/79 / EEC and 92/80
-Directive of the Council of the EU in 2011/64 on structure and rates of excise duty on tobacco produces. The Law is in conformity with the Directive.
Further harmonization of definition of tobacco products (cigarettes cigars and cigarillos fine cut tobacco and other smoking tobacco) with the relevant regulations in the EU is carried out and with the relevant Directive of Council of the EU 2011/64 on the structure and rates of excise duty on tobacco produces.

According to recent amendments of the Law on to the Excise Tax the specific excise tax on cigarettes have been increased from 15 € per 1000 pieces (0.30 € per pack) to € 17.50 (0.35 € per pack) and a proportional reduction in the rate from the current 36%  to 35% of the retail price of cigarettes in order to gradually approach a binding minimum amount of excise tax in the EU according to which the minimum amount of excise duty on cigarettes may not be less than the amount corresponding to 57% of the retail price of cigarettes in the most popular price range provided that the amount cannot be under 64 € / kg. Since 1st January 2014 mandatory minimum in the EU will be 90 € / 1000 pcs. Or  60% of the weighted average price of cigarettes.

 The way of determining minimum excise tax is prescribed by applying the average retail selling price of cigarettes (''weighted average price'') instead of until now ''popular prices'' as basis for calculation of minimum excise tax on cigarettes.
The weighted average retail selling price of cigarettes is calculated by comparing total value of all cigarettes placed on the market (based on retail price including all taxes) divided by total amount of all cigarettes placed on the market in previous year.","The first amendments to the Act was made in late 2008 Year and referred to the further harmonization of existing solutions to the acquis communautaire in particular with EU Council Directive 92/79 / EEC and 92/80/EEC concerning the determination of the amount of excise tax on cigarettes and other tobacco products. Namely these Directives provides the minimum amount of excise that tax on cigarettes in the EU can not be less than 57% of the retail price of cigarettes from the most popular price range but not less than 64 € per kilo and for other tobacco products the lowest amount of excise duty can not be less from 11 € per kg (for cigars and cigarillos) 32 € per kilo (for pipe tobacco) and 20 € per kilo (for other smoking tobacco)
Other amendments made in late July 2009 Year. This law also provides solution for increasing the amount of specific excise on cigarettes from 3 € to 5 € per 1000 units and proportionate to the 30% to 35% of the retail price of cigarettes in force since 01 October 2009 Year instead of 01 January 2010 Year as it was prescribed earlier amendment to the Act.
The third change to the Act was made at the end of December 2010 Year which made further adjustments of existing solutions to the acquis communautaire in particular with EU Council Directive 92/79 / EEC and 92/80/EEC concerning the determination of the amount of excise tax on cigarettes and other tobacco products. According to the above changes made to increase the specific excise duty on cigarettes from 5 € to 10 € per 1000 cigarettes and the proportional excise duty from 35% to 37% of their retail price and increase excise tax on other tobacco products such as excise tax on cigarettes and cigarillos is 25 € / kg fine-cut tobacco for 40 € / kg. and other smoking tobacco 25 € / kg. The increase in prices was caused by the increase in excise rates.","The first amendments to the Act was made in late 2008 Year and referred to the further harmonization of existing solutions to the acquis communautaire in particular with EU Council Directive 92/79 / EEC and 92/80/EEC concerning the determination of the amount of excise tax on cigarettes and other tobacco products. Namely these Directives provides the minimum amount of excise that tax on cigarettes in the EU can not be less than 57% of the retail price of cigarettes from the most popular price range but not less than 64 € per kilo and for other tobacco products the lowest amount of excise duty can not be less from 11 € per kg (for cigars and cigarillos) 32 € per kilo (for pipe tobacco) and 20 € per kilo (for other smoking tobacco)
Other amendments made in late July 2009 Year. This law also provides solution for increasing the amount of specific excise on cigarettes from 3 € to 5 € per 1000 units and proportionate to the 30% to 35% of the retail price of cigarettes in force since 01 October 2009 Year instead of 01 January 2010 Year as it was prescribed earlier amendment to the Act.
The third change to the Act was made at the end of December 2010 Year which made further adjustments of existing solutions to the acquis communautaire in particular with EU Council Directive 92/79 / EEC and 92/80/EEC concerning the determination of the amount of excise tax on cigarettes and other tobacco products. According to the above changes made to increase the specific excise duty on cigarettes from 5 € to 10 € per 1000 cigarettes and the proportional excise duty from 35% to 37% of their retail price and increase excise tax on other tobacco products such as excise tax on cigarettes and cigarillos is 25 € / kg fine-cut tobacco for 40 € / kg. and other smoking tobacco 25 € / kg. The increase in prices was caused by the increase in excise rates."
"99","Myanmar","2.8.1 there is a complex taxation structure applied as follows:
•	Regarding domestic products there is no commercial tax applied on any tobacco products for sales up to kyats 240 000 (yearly sales made by the tobacco companies or industries). When sales exceed this threshold a tax of 100% of the taxable turnover is applied on the amount of sales in excess of 240 000 kyats for cigarettes and 50% for other tobacco products. 
•	Regarding imported cigarettes Customs imposes a tariff of 30% on the CIF value. The customs tariff plus the CIF value of the imported cigarettes represent the landed cost on which the commercial tax of 100% is applied. 
•	Regarding imported smokeless tobacco and tobacco leaves Customs imposes a tariff of 15% on the CIF value. The customs tariff plus the CIF value of the imported products represent the landed cost on which the commercial tax of 50% is applied. 
•	For sales of imported tobacco products a commercial tax of 5% is further applied on the amount of sales exceeding kyats 240 000. 
Income taxes (25% of profit) are imposed on registered companies.
2.8.4 with respect to the trend: 
The tax rate of tobacco products became increased since 2012 April. Previously the tax rates were 75% for cigarettes 10% for cheroots 20% for cigar and 25% for smokeless tobacco. Since 2012 April it became increased to 100% for cigarettes and 50% for other tobacco products.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","The price of tobacco (sin tax) has increased more than twice","The price of tobacco (sin tax) has increased more than twice"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Taxation is in increasing trend but very nominal.","It is in an increasing trend.","Answer/report not provided"
"103","Netherlands","The rates of cigarettes and other smoking tobacco products are annually subject to changes because of the changes of the weighted average price on which the rates based.
Besides the annual change the excise duty on cigarettes has been raised on the 1th of January 2013 with 35 cent/19 pieces and the excise duty on other smoking tobacco with 60 cent/40 gram.","Since 2010 the rates of taxation have been raised twice: 
2010:
- fine cut tobacco: raise of 0 49 euro per kilogram
- cigarettes: raise of 4 70 euro per 1000 cigarettes
2011
- fine cut tobacco raise of 4 93 per kilogram
- cigarettes raise of 11.68 per 1000 cigarettes
Based on this tax increase a price increase of just over 26 cents (including VAT) may be assumed. For tobacco this means a tax increase of 22.2 cents per package of 45 grams which with an assumed price increase including VAT will also add up to just over 26 cents.
Per the 1st of January 2013 the taxes for tobacco will increase again:
- Cigarettes € 0 35 per package (19 pieces)
- Smoking tobacco € 0 60 per package (42 5 gramm)","Since 2008 the rates of taxation have been raised twice. 
2008
- Fine cut tobacco: raise of 9.15 EUR per kilogram
- Cigarettes: raise of 14 50 EUR per 1000 cigarettes
2010
- Fine cut tobacco: raise of 0 49 EUR per kilogram
- Cigarettes raise of 4 70 EUR per 1000 cigarettes
These raises have exceeded the inflation rate."
"104","New Zealand","In relation to question 2.8.1: Average about 76% - 77% but because of GST the proportion of tax in the retail price can vary – currently from 70% for premium brands to 81% for budget brands (which have higher sales) 
The excise on tobacco products has continued to rise since 2012. As noted in 2012 to protect the tax rate against inflation tobacco tax is indexed against the Consumer Price Index (CPI) the adjustment being made on 1 January each year. In addition there have been tobacco excise increases of 10% - over and above the CPI adjustment - on 1 January 2013 and 2014. As a result the tobacco excise increased by 1) 10.86% on all tobacco products (10% legislated increase plus 0.86 % CPI adjustment on 1 January 2013; 2) 11.28% on all tobacco products (10% legislated increase plus 1.28 % CPI adjustment on 1 January 2014","Tobacco tax is indexed to the Consumer Price Index (CPI) and adjusted annually (on 1 January).
The tobacco excise was increased by 
25.4% for loose or roll-your-own tobacco and 10% for manufactured cigarettes on 28 April 2010
11.65% on all tobacco products (10% on all tobacco products plus 1.65% CPI adjustment on 1 January 2011
14.49% on all tobacco products (10% on all tobacco products plus 4.49% CPI adjustment on 1 January 2012
Goods and Services Tax (GST) increased from 12.5% to 15% on 1 October 2010.","Tobacco tax is indexed to the Consumer Price Index and adjusted annually (on 1 January). There have been no other tax increases during this time period."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"108","Norway","The specific taxes have been raised with the expected inflation of about 1.7 %. 
The proportion of the retail price of 20-pack cigarettes that consists of taxes (specific + VAT) is down from 73 till 69%. (For a 20-pack of cigarettes: Specific tobacco tax (NOK 47.80) + VAT (25%) comprises the 69 % of the final retail price.","In 2011 specific taxes were raised with approximately 7 % on all tobacco products. In 2012 specific taxes were raised only with the expected inflation of about 1.8 %.","Specific taxes are raised every year according to expected inflation. In 2009 taxes on smokeless tobacco were raised with an extra 10 %. In 2010 specific taxes was raised with an extra 5 % on all tobacco products."
"109","Oman","Fixed taxes have not changed in 14 years; it was last increased in 2000","Taxes have not changed since 1999. The tax is calculated as 100% of the value of the item.","Answer/report not provided"
"110","Pakistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"111","Palau","New legislation (RPPL 9-7 passed July 31 2013) changed the taxation of cigarettes and all other tobacco products to a weight based rate so all tobacco products are taxed similarly. Other new legislation (RPPL 9-15 passed in September 2013) set a tax increase effective January 2014 (an increase of $1.50 to the existing $2.00 for a total tax of $3.50 on a pack of 20 cigarettes). Another increase of $1.50 will take effect in January 2015. At that time cigarettes and other tobacco products will be taxed at a rate of $5.00/.017 kg. Packs weighing less than .017 kg will be taxed at the rate of $5.00/pack. In 2013 Palau observed World No Tobacco Day using the theme of raising tobacco taxes. All associated activities promoted this theme which resulted in raised public awareness on the issue.","Taxes have not changed since our last report. Import tax is $2.00 per pack. Please see legislation RPPL 6-37; available at: http://www.who.int/entity/fctc/reporting/Palau_annex3_import_tax.pdf. for 2.8.3 on loose tobacco - First Tax Legislation RPPL 5-8 (1997)","Import tax is $2.00 per pack or $0.10 per stick. Please see legislation RPPL 637"
"112","Panama","La tendencia ha sido creciente tanto en el IVA como en el Impuesto Selectivo al Consumo (ISC). Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos. pero que con las modificaciones legislativas de la Ley 69 de noviembre de 2009. mandata la aplicación de impuestos a todos los productos de tabaco en la siguiente forma:
Ley 69 Noviembre de 2009. de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas. con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos. habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
Con el interés de valorar el comportamiento de la recaudación de impuestos aplicados a los productos de tabaco se solicitó a la Dirección General de Ingresos la información correspondiente para los años 2009 a 2013. a fin de complementar el conjunto de datos. que hasta el 2011 había sido analizada en conjunto con el Lic. Víctor Hugo Herrera. economista del Instituto Conmemorativo Gorgas de Estudios de Salud. Este análisis se consigna en documento adjunto y se complementa con una presentación power point. 
Como elemento general puede mencionarse que la serie refleja un incremento de la recaudación en concepto del impuesto selectivo al consumo (ISC) de productos de tabaco a partir del incremento del ISC en el 2009. la cuyos valores oscilan cercanos a los 22 millones de balboas. De igual forma. se incrementó la recaudación en concepto de ITBM. cuya tasa de pago (15%) no ha sido modificada desde el año 2001. Cabe mencionar. que hasta el año 2009 solo los cigarrillos pagaban el ISC. quedando excluidos de este pago los cigarros. así como otros productos derivados del tabaco. con y sin humo. A partir de octubre de 2009. todos los productos de tabaco pagan la tasa impositiva correspondiente al ISC.
Detalles adicionales e información estadística se encuentra en el documento anexo.","La tendencia ha sido creciente tanto en el IVA como en el Impuesto Selectivo al Consumo (ISC). Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos pero que con las modificaciones legislativas de las Leyes 49 de septiembre de 2009 y 69 de noviembre de 2009 se aplicaron impuestos a todos los productos de tabaco en la siguiente forma:
LEY 49 DE 17 DE SEPTIEMBRE DE 2009 QUE REFORMA EL CÓDIGO FISCAL Y ADOPTA OTRAS 
MEDIDAS FISCALES. GACETA OFICIAL: 26.370-C de 17 de septiembre de 2009.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.0.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso del salud y control del contrabando.
Ley 69 Noviembre de 2009 de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando.
Con el interés de valorar el comportamiento de la recaudación de impuestos aplicados a los productos de tabaco se solicitó a la Dirección General de Ingresos la información correspondiente para los años 2009 a 2011. La información fue analizada en conjunto con el Lic. Víctor Hugo Herrera economista del Instituto Conmemorativo Gorgas de Estudios de Salud. Como elemento general puede mencionarse que la serie refleja un incremento de la recaudación en concepto del impuesto selectivo al consumo (ISC) de productos de tabaco en los años 2010 y 2011 con respecto a las del año 2009 previo al incremento del impuesto selectivo al consumo de tabaco el cual paso de 32.5% al 100% del precio declarado. De igual forma se incrementó la recaudación en concepto de ITBM cuya tasa de pago (15%) no ha sido modificada desde el año 2001. Cabe mencionar que hasta el año 2009 solo los cigarrillos pagaban el ISC quedando excluidos de este pago los cigarros así como otros","La tendencia ha sido creciente tanto en el IVA como en el Impuesto Selectivo al Consumo (ISC). Es importante mencionar que hasta octubre de 2009 sólo los cigarrillos pagaban impuestos pero que con las modificaciones legislativas de las Leyes 49 de septiembre de 2009 y 69 de noviembre de 2009 se aplicaron impuestos a todos los productos de tabaco en la siguiente forma:
LEY 49 DE 17 DE SEPTIEMBRE DE 2009 QUE REFORMA EL CÓDIGO FISCAL Y ADOPTA OTRAS 
MEDIDAS FISCALES. GACETA OFICIAL: 26.370-C de 17 de septiembre de 2009.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.0.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cincuenta por ciento (50%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso del salud y control del contrabando.
Ley 69 Noviembre de 2009 de equiparaciones.
El artículo 41. El artículo 28 de la Ley 45 de 1995 queda así:
Artículo 28. La tarifa del impuesto selectivo al consumo de cigarrillos será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas con un mínimo de cincuenta centavos (B/.1.50) por cajetilla.
La tarifa del impuesto selectivo al consumo de tabacos habanos y otros productos derivados del tabaco será del cien por ciento (100%) del precio de venta al consumidor declarado por el productor nacional o el importador al Ministerio de Economía y Finanzas.
Este artículo además asigna el uso del 50% de la recaudación para uso de salud y control del contrabando."
"113","Papua New Guinea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Desde el año 2010. se ha incrementado pasando de 12% a 13%. para fondos de apoyo al deporte.","desde el 2010 se ha incrementado pasando de 12% a 13% para fondos de apoyo al deporte.","Answer/report not provided"
"115","Peru","2.8.1: No se puede determinar con exactitud al desconocerse los márgenes de ganancia del vendedor. sin embargo. considerando un precio promedio de S/. 6.00 (seis nuevos soles) por una cajetilla de 20 cigarrillos. entre el 38.6% y 42% correspondería a los impuestos. que incluiría el Impuesto General a las Ventas (IGV) de 18% (incluido el 2% de Impuesto de Promoción Municipal – IPM). el Impuesto Selectivo al Consumo (ISC) de S/0.07 por cigarrillo y el arancel por el valor de importación de 6% 
Cabe señalar. que. no ha habido cambios en los impuestos aplicados sobre los productos de tabaco desde el año 2010.","Answer/report not provided","Answer/report not provided"
"116","Philippines","Answer/report not provided","Republic Act 9344 in 2004 specified the amounts of tax increases every two years from Jan.1 2005 to Jan. 1 2011","Answer/report not provided"
"117","Poland","The increases of excise duties on tobacco products take place every year. They are higher than the rate of inflation. Proportion of the retail price consisting of taxes:  84 28% for 2012; and 84 60% for 2013","Excise tax is increasing year by year.","Answer/report not provided"
"118","Portugal","In general there has been a moderate increase of taxation levels in all tobacco products with medium increases in all types of taxes (specific ad valorem and minimum excise duty). This aggravation has been more severed in fine cut and other smoking tobacco in order to prevent a recent changing in consumer''s patterns from cigarettes to these less expensive tobacco products.","The trend of the last three years has been the sustained increase of tax rates on tobacco products particularly cigarettes and fine cut smoking tobacco.","The trend of the last three years has been the sustained increase of tax rates on tobacco products particularly cigarettes and fine cut smoking tobacco."
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Answer/report not provided","The National Health Promotion Act was amended to impose burden of charge on electronic tobacco which came into effect from Dec. 2012.","All figures given in table 2.8.3 are expressed in KRW.
Earmarking tobacco tax for the Tobacco Production Security Fund was ceased in January 2008."
"121","Republic of Moldova","Cigarettes with filter: 2012: 20 MDL specific + 24% ad valorem; 2013: 30 MDL + 30%; cigarettes without filter: 2012: 20 MDL; 2013: 30 MDL.","Although tobacco taxes were raised a few times in the past ten years the increases never reached not even that years actual rate of inflation. In the years when there were any tax increases performed these remained around at the same level as the average inflation for that year. 
There was no tax increase in any tobacco product category between 2000 and 2003; between 2004 and 2005; between 2007 and 2008.
In 2010 a change was observed in the calculation of taxation rates of fine tobacco products and there were significant increases in the tax rates for all cigarette categories (filter-tipped and non filter-tipped).
On 1 April 2011 an increase in excises was implemented.","Answer/report not provided"
"122","Romania","The level of excise increased in the last years according to the provisions of the Tobacco Products Taxation Directive. The contribution for health and the sport share remained constant.","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","An increase of 40% per year but the rate of excise duty is lower than the concept of public policy to counter tobacco use in the 2010-2015 years","Raising excise taxes at rates exceeding inflation","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Taxes were stabilised in the past two years. 
In the past two years they imported tobacco not stemmed (stripped) on :
- Customs: 25%
- TVA:0%
- Rwanda Bureau of Standards (RBS): 0.20%
They exported Cigarette with length not exceeding 
- Customs: 35%
- TVA:18%
- RBS: 0.20%","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","A 30% increase in the overall tax","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Increase in excise tax in 2010","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"130","Sao Tome and Principe","The only tax levies on tobacco products contained in the Customs Tariff in force in the country since 2009","The only tax paid on cigarettes and tobacco is the import duty at a rate of incidence in the amount of 75% on the declared value","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","There is only a tax on imports at 100% and is currently conducting consultations to raise the tax to be 200%.","Answer/report not provided"
"132","Senegal","Q2.8.1 : La fiscalité cumulée des cigarettes est égale à 101.55 et143.15 respectivement pour les cigarettes économiques et prémium. Cest-à-dire :
- Droit de Douanes 20%
- Redevances Statistiques1%
- Prélèvements Communautaire de Solidarité1%
- Prélèvements Communautaire de la CDEAO 0.5%
- Taxe sur la valeur Ajoutée18%
- Prélèvement conseil Sénégalais des chargeurs 0.4%
- Surtaxes20%
- Droits d’accises 40% économiques et 45% prémium

En 2012 la taxe d’accise sur les cigarettes économiques est passée de 20% à 40 réduisant ainsi l’écart entre les deux catégories. Cela a eu pour conséquence la réduction du nivellement par le bas appelé « down switching ».","Il ya eu une augmentation de la taxation en 2009. Les anciens taux étaient Economique: 15% Standard: 16% et Prémium: 40%.
Actuellement les taux sont: Economique: 20% et Prémium:45% et la notion de Standar disparaît. Cette situation entraine de fortes revendications de la part des producteurs de prémium qui se sentent lésés par le système qui disent ils privilégie une marque par rapport à une autre.","Answer/report not provided"
