"","Party","2014 ","2012 ","2010 "
"98","Montenegro","Answer/report not provided","The adopted amendments of the earlier version of the Law significantly improved the control of its implementation including the complete prohibition or restriction of the use of tobacco products in public places as marked. The orginal law was created in 2007 and has recently been amended in 2011.
Amended Article 31 should read:
Supervision of implementation this Law is performed by the state administration responsible for the area to which the measures of restriction and prohibition of tobacco products by inspection in accordance with the law.
Survey activities referred to in paragraph 1 of this Article shall:
1) Sanitary inspector to the content of tar nicotine and carbon monoxide a ban on the sale of products referred to in Article 20 of this law the obligation to display signs prohibiting smoking and the ban on smoking in public area except in facilities that provide services in health activities production control and trade of medical resources and public areas according to Article 4 paragraph 2.
Article 3 of this Law;
2) Health inspector in relation to the ban on advertising and sponsorship of tobacco products prohibition of smoking tobacco products during media appearances the prohibition of printing photographs and drawings and persons who smoke the duty to display signs prohibiting smoking and the ban on smoking in facilities that provide services in health service or production control and trade of medical devices;;
3) Market inspector in relation to the obligation to display on the packaging of tobacco products prescribed combined warnings on the hazards of smoking data on tar nicotine and carbon monoxide as well as in relation to the prohibition in Article 17 18 and 19 of this Law;
4) Travel inspector in relation to the obligation to display smoking signs and the prohibition of smoking in public places referred to in Article 4 paragraph 2 item 3 of this Act.
In the process of inspection inspectors from paragraph 2 of this article exercise supervision over the designation of premises where smoking is allowed.
Authorities referred to in paragraph 1 of this Article shall provide annual reports on inspections carried out and measures taken to the Ministry by the end of January for the previous year and more often if necessary.","The adopted amendments of the earlier version of the Law significantly improved the control of its implementation including the complete prohibition or restriction of the use of tobacco products in public places as marked.
Article 31 was amended and should read:
Supervision of implementation this Law is performed by the state administration responsible for the area to which the measures of restriction and prohibition of tobacco products by inspection in accordance with the law.
Survey activities referred to in paragraph 1 of this Article shall:
1) Sanitary inspector to the content of tar nicotine and carbon monoxide a ban on the sale of products referred to in Article 20 of this law the obligation to display signs prohibiting smoking and the ban on smoking in public area except in facilities that provide services in health activities production control and trade of medical resources and public areas according to Article 4 paragraph 2.
Article 3 of this Law;
2) Health inspector in relation to the ban on advertising and sponsorship of tobacco products prohibition of smoking tobacco products during media appearances the prohibition of printing photographs and drawings and persons who smoke the duty to display signs prohibiting smoking and the ban on smoking in facilities that provide services in health service or production control and trade of medical devices;;
3) Market inspector in relation to the obligation to display on the packaging of tobacco products prescribed combined warnings on the hazards of smoking data on tar nicotine and carbon monoxide as well as in relation to the prohibition in Article 17 18 and 19 of this Law;
4) Travel inspector in relation to the obligation to display smoking signs and the prohibition of smoking in public places referred to in Article 4 paragraph 2 item 3 of this Act.
In the process of inspection inspectors from paragraph 2 of this article exercise supervision over the designation of premises where smoking is allowed.
Authorities referred to in paragraph 1 of this Article shall provide annual reports on inspections carried out and measures taken to the Ministry by the end of January for the previous year and more often if necessary."
"99","Myanmar","“The Control of smoking and consumption of tobacco product law” was enacted in 2006 and came into effect in 2007. According to that law the offices and compounds were defined as non-smoking areas with designated smoking places. In 2011 the President''s office made the direction that the government offices'' buildings and compounds must be tobacco-free. In March 2014 the Ministry of Health adopted the notifications regarding the signs and warnings that to be kept at no-smoking area and designated smoking area. According to that notification the designated smoking area must be outside the building with no roof and wall and at least 10 meters away from main entrance and windows of the building. So all the indoor public places become 100% smoke-free.","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","In protecting the public from tobacco exposure the Act provides for prohibition of smoking within a certain distance from a window of ventilation inlet of doorway to or entrance into a public places. The regulations will stipulate the distance.","In protecting the public from tobacco exposure the Act provides for prohibition of smoking within a certain distance from a window of ventilation inlet of doorway to or entrance into a public places. The regulations will stipulate the distance."
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","People who smoked in public places like restaurants and other public places were caught by Police and took action as per tobacco control act and regulation.","Tobacco Products (Control and Regulatory) Act 2011 is effective since 7 August 2011 that guarantees every Nepalese the right to a smoke free environment. The Act probihits smoking in indoor workplaces public transport and indoor public places.","Answer/report not provided"
"103","Netherlands","Overall compliance is high. Bars and discotheques used to be openly resisting but they have gotten better since enforcement was increased by inspecting risk areas more often and by giving more and higher fines. 
In the second half of 2014 the smoking ban will apply to small pubs which had been exempted from the ban in 2011. Preparations for adjusting the law have been made and we expect the law to be enforced after July 2014.","In 2011 small pubs <70m2 were exempted from the smoking ban. 
The government felt that the smoking ban in all bars led to an unlevel playing field: small businesses (bars) were hard hit proportionally. Therefore an exception was made for the small entrepreneurs.","2008: introduction and implementation tobacco smoke free hospitality venues bars restaurants etc.
Link: http://www.rijksoverheid.nl/onderwerpen/roken/documenten-en-publicaties/kamerstukken/2008/02/21/ontwerpbesluit-nadere-uitvoering-tabakswet.html"
"104","New Zealand","New Zealand has continued running mass media campaigns on the dangers of exposure to second-hand smoke – the most recent focus has been on smoking in cars.  
Local authorities have continued to extend smoke-free areas within their jurisdictions. Smoke-free parks playgrounds sports grounds etc. are common. Recently some local Councils have begun to extend their smoke-free areas to selected streets / areas of town bus shelters and the like.","New Zealand has been running mass media campaigns on the dangers of exposure to second-hand smoke. These campaigns have focused on smoke-free homes and smoke-free cars in recent years.","New Zealand has been running mass media public education campaigns on the dangers of exposure to second hand smoke. These campaigns have focused on messages around making your home and car smokefree."
"105","Niger","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","No progress made as this Article implementation awaits the passing of the draft tobacco bill within the next 2 years","Answer/report not provided","No progress made since waiting for the tobacco bill to go to parliament before the end of this year"
"108","Norway","Amendments to the Tobacco Control Act were adopted in 2013 strengthening the legislation. 
As of 1 July 2013 a Tobacco Control Act provision states that children have the right to be protected from second hand smoking.
As of 1 July 2014 designated smoking rooms are forbidden everywhere except in certain institutions and on oil/gas platforms offshore. All tobacco use (smoking and smokeless on school premises both indoors and outdoors) is forbidden. In addition students are not allowed to use any form of tobacco products during school hours. Smoking at the entrances of public offices and both public and private health facilities is also banned.","A court case concerning the ambit of smokefree ban in built-in outdoor areas in the hospitality industry was decided in the Norwegian governments favour in the Supreme court in 2011.","Health authorities monitor and supervise the smoking ban in the hospitality industry. There has been some discussion about the ambit of the smoke-free legislation in outdoor areas. One courtcase pending. Health authorities are proposing to amend the legislation so that designated smoking rooms will not be allowed in workplaces and other public places."
"109","Oman","In the year 2010 laws banning smoking in public places have been issued and there are also regulations applied in Bsttina shisha shops.","Been issued laws banning smoking in public places year 2010 and applies strictly applied in Goods Bsttina shisha.","Was released laws banning smoking in public places year 2010"
"110","Pakistan","Pakistan has promulgated “Prohibition of Smoking and Protection of Non-Smoker''s Health Ordinance 2002”. Subsequently an SRO (KE 51-2009) has been issued declaring all places of public work or use listed in Section 3 of the Ordinance as Smoke Free. Pakistan has enforced the law to protect people from exposure to tobacco smoke. Awareness of authorized persons about hazards second hand tobacco was raised through development printing and dissemination of Information Education and Communication materials. More than 175000 units of IEC materials were disseminated among different segments of society. Awarness materials targetting non-smokers to protect their right to breathe in clean air have also been disseminated. Signboards at public places have been installed. Capacity of authorized persons under TC laws was built at federal provincial and district level. More than 200 sessions were conducted in which about 8000 officers were trained. This activity supported the enforcement of TC laws at public places.","Pakistan has promulgated Prohibition of Smoking and Protection of Non-Smokers Health Ordinance 2002. Subsequently an SRO (KE 51-2009) has been issued declaring all places of public work or use listed in Section 3 of the Ordinance as Smoke Free. Pakistan has enforced the law to protect people from exposure to tobacco smoke. Law enforcement agencies and other authorized persons have been trained. Awareness materials targeting non-smokers to protect their right to breathe in clean air have also been disseminated.","Answer/report not provided"
"111","Palau","RPPL 8-27 came into effect in February 2012. In general there is good compliance with the smoke free provisions of the law. Enforcement training took place in May 2013.","Answer/report not provided","50% of Palaus restaurants have taken a smoke-free pledge"
"112","Panama","Recientemente hemos adquirido 16 unidades de SidePack para la medición de partículas PM 2.5. con la finalidad de mejorar la vigilancia y control de los ambientes 100% libres de humo de tabaco. A la fecha. se ha cumplido con la capacitación de los inspectores de las 14 regiones sanitarias del país en el uso del aparato y se ha elaborado un cronograma para el desarrollo de operativos acompañados de la medición de partículas a fin de valorar en forma cuantitativa la calidad ambiental y por ende la contaminación por tóxicos de los productos fumados de tabaco. toda vez que en ambientes cerrados la detección de partículas PM 2.5 se asocia mayormente con el consumo de tabaco.
Adicionalmente. acabamos de culminar la recolección de data en 20 establecimientos de la ciudad de Panamá como parte del Estudio Comparativo: Exposición al humo de segunda mano en establecimientos de hospitalidad al aire libre: Evidencia de Panamá y Uruguay. en el mismo se utiliza el monitor de nicotina colocado durante 3 jornadas laborales en personal del establecimiento y la medición de partículas PM 2.5 con el Side Pack en los ambientes abiertos y cerrados del local. durante 30 minutos en cada área en una sola toma. que coincida con los días de colocación de los monitores de nicotina. Se aplicó una encuesta a gerentes y otra a los trabajadores. A la fecha el estudio está en fase de análisis. por lo cual no contamos con resultados que podamos compartir en este informe.","En este punto es importante destacar que durante la presentación de nuestro primer informe Panamá contaba con una normativa impulsada por el Ministerio de Salud formalizada mediante Decreto Ejecutivo Nº 17. De 11 de marzo de 2005 Por el cual se dictan medidas para la prevención y reducción del consumo y exposición al humo de tabaco. Sobre esta materia el decreto validaba una serie de prohibiciones totales históricas en el país que datan desde los años 70´s tal es el caso de las relacionadas con establecimientos de salud y educación centros reliogiosos cines teatros y terminales de transporte transporte colectivo entre otros. De igual forma incorporaba una serie de restricciones inefectivas que incluian a restaurantes bares casinos hoteles similares y cualquier otro ambiente de trabajo cerrado permitía como opción el uso de áreas claramente delimitadas para fumadores y no fumadores las cuales deberían contar con equipos de extracción de humo y oxigenadores debidamente autorizados por el Ministerio de Salud a fin de restituir el humo por aire limpio dado los costos de estos sistemas practicamente todos los restaurantes se acogieron a la prohibición de fumar. También establecía que a partir de la entrada en vigencia del presente Decreto los bares y discotecas que inicien operaciones en el territorio nacional deberán contar con una altura superior a los 3 metros entre el piso y el techo.
En el caso de los casinos o bingos se establecieron mesas de juegos y áreas para máquinas tragamonedas separadas para fumadores y no fumadores. Estas eran mínimas y por demás estar decir totalmente inefectivas pese a contar con equipos de extracción de humo y sistemas de oxigeno debidamente autorizados por el Ministerio de Salud.
El equipo técnico del MINSA estableció una reglamentación estricta para los sistemas de extracción y oxigenación que no facilitó su implementación. 
La vigilancia del cumplimiento de esta normativa era sumamente compleja y conflictiva. Hoy día contamos como se menciona en puntos anteriores con AMBIENTES CERRADOS 100% LIBRES DE HUMO DE TABACO disposición efectiva para proteger la salud de no fumadores y disminuir la exposición de los fumadores que cuenta con una amplia aceptación de la población nacional y de nuestros visitantes. Algunos hoteles como política del establacimiento han establecido una tasa sancionatoria para los huéspedes que fumen en las habitaciones que alcanza los B/. 100.00.
Hay interesados en que se prohiba fumar en todos los lugares donde haya concurrencia de personas sean abiertos o cerrados entre los que se incluirian las terrazas y similares playas y otros incluso ya se ha presentado una iniciativa legislativa al respecto la cual esta aún pendiente de debate en la Asamblea Nacional de Diputados.","En este punto es importante destacar que durante la presentación nuestro primer informe Panamá contaba con una normativa impulsada por el Ministerio de Salud formalizada mediante Decreto Ejecutivo Nº 17. De 11 de marzo de 2005 Por el cual se dictan medidas para la prevención y reducción del consumo y exposición al humo de tabaco. Sobre esta materia el decreto validaba una serie de prohibiciones totales históricas en el país que datan desde los años 70´s tal es el caso de las relacionadas con establecimientos de salud y educación centros reliogiosos cines teatros y terminales de transporte transporte colectivo entre otros. De igual forma incorporaba una serie de restricciones inefectivas que incluian a restaurantes bares casinos hoteles similares y cualquier otro ambiente de trabajo cerrado permitía como opción el uso de áreas claramente delimitadas para fumadores y no fumadores las cuales deberían contar con equipos de extracción de humo y oxigenadores debidamente autorizados por el Ministerio de Salud a fin de restituir el humo por aire limpio dado los costos de estos sistemas practicamente todos los restaurantes se acogieron a la prohibición de fumar. También establecía que a partir de la entrada en vigencia del presente Decreto los bares y discotecas que inicien operaciones en el territorio nacional deberán contar con una altura superior a los 3 metros entre el piso y el techo.
En el caso de los casinos o bingos se establecieron mesas de juegos y áreas para máquinas tragamonedas separadas para fumadores y no fumadores. Estas eran mínimas y por demás estar decir totalmente inefectivas pese a contar con equipos de extracción de humo y sistemas de oxigeno debidamente autorizados por el Ministerio de Salud.
El equipo técnico del MINSA estableció una reglamentación estricta para los sistemas de extracción y oxigenación que no facilitó su implementación. 
La vigilancia del cumplimiento de esta normativa era sumamente compleja y conflictiva. Hoy día contamos como se menciona en puntos anteriores con AMBIENTES CERRADOS 100% LIBRES DE HUMO DE TABACO disposición efectiva para proteger la salud de no fumadores y disminuir la exposición de los fumadores que cuenta con una amplia aceptación de la población nacional y de nuestros visitantes. Algunos hoteles como política del establacimiento han establecido una tasa sancionatoria para los huéspedes que fumen en las habitaciones que alcanza los B/. 100.00.
Hay interesados en que se prohiba fumar en cualquier lugar techado incluso se ha presentado una iniciativa legislativa al respecto."
"113","Papua New Guinea","Emphasis is being placed on Article 8 within the updates of the Legislation and Policy","Answer/report not provided","Answer/report not provided"
"114","Paraguay","Se cuenta con 10 nuevas ordenanzas municipales 100x100 libre de humo de tabaco. Una de las últimas en ser promulgada ha sido el del municipio de la capital del país. Asunción.","Tenemos 13 nuevas Ordenanzas Municipales con ambientes 100 x 100 libres de humo. Se ha logrado eliminar la ley 4255 que permitia crear areas para fumadores en casi todo lugar cerrado mayor a 70 metros cuadrados.","Answer/report not provided"
"115","Peru","El Ministerio de Salud a través de la Dirección General de Salud Ambiental ha realizado inspecciones de prevención. difusión e implementación del Decreto Supremo N° 001-2011-SA; es así que el año 2013 ha iniciado las inspecciones fiscalizadoras a Centros Comerciales. establecimientos (restaurantes. tragamonedas. casinos y pubs en diversos distritos de Lima Metropolitana.
Asimismo se ha realizado capacitación a diferentes Municipalidades. así como al personal técnico de las Direcciones de Salud Ambiental a nivel nacional","Se dispone a nivel de Ley nacional de ambientes 100% libres de humo de tabaco","Answer/report not provided"
"116","Philippines","Answer/report not provided","Civil Service Commission Memorandum Circular (M.C.) No.17 Series 2009 adopts a 100% Smoke-Free Policy and Smoking Prohibition in all areas of government premises buildings and grounds except for outdoor open spaces designated as smoking areas. Applies to all departments bureaus and agencies of the national government local government units government-owned corporations and state universities and colleges. 
Department of Transportation and Communication (DOTC)-Land Transportation and Franchising Regulatory Board (LTFRB)s M.C. No. 2009-036 imposes a 100% Smoke-Free Policy on all public utility vehicles and public land transportation terminals","Answer/report not provided"
"117","Poland","The proportion of people exposed to tobacco smoke in public places decreases regularly","2010 April - amendment to the Tobacco Act which effects the extention of smoke-free zones in public places (educational institutions health care units space for childrens recreation - totally smoke-free; in restaurants bars cafes etc. only smoking rooms can be installed.","Answer/report not provided"
"118","Portugal","The 2007 tobacco law imposed more restrictive measures regarding smoking inside public places and transports. This law entered into force on 1 January 2008. The overall accomplishment is good. Smoke free regulations in bars pubs and other nightclubs are less well accomplished.","The 2007 Smoke Free Act more restrictive regarding smoking inside public places and transports entered into force on 1 January 2008.
The overall accomplishment is good. Smoke free regulations in bars pubs and other nightclubs are less well accomplished.
The text of the law is provided in Annex 1.","The 2007 Smoke Free Act more restrictive regarding smoking inside public places and transports entered into force on 1 January 2008.
The overall accomplishment is good. Smoke free regulations in bars pubs and other nightclubs are less well accomplished.
The text of the law is provided in Annex 1."
"119","Qatar","An intensive campaign against smoking in enclosed places frequented by the public is run since 2010 in order to protect non-smokers from the dangers of passive smoking.","Application of the law against receipt in the ministries and institutions of the government and increase control over the shopping facilities","Answer/report not provided"
"120","Republic of Korea","All restaurants which registered as ''general restaurant'' will be included in non-smoking areas from January 1 2015. In the case of owner''s violation against law KRW 1.7 million for the first offence KRW 2.3 million for second offence and KRW 5 million for third offence. In regard to individual smoker''s infringement of the law KRW 100 000 will be imposed.","On 7 June 2011 the National Health Promotion Act was amended to introduce a comprehensive ban on smoking in public facilities which came into effect from 8 Dec.2012.
In addition to the extension of non-smoking areas it contains stricter rules concerning operation of public facilities and setting up of indoor smoking rooms.","Answer/report not provided"
"121","Republic of Moldova","Answer/report not provided","No new measures were introduced in the past two years.","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","No change","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Instruction of the Minister for Health no 10/20 of 10/05/2005 relating to the protection of non smokers and environment against damages and bad consequenses of tobacco has been succesful because there is a huge reduction of number of people who can smoke in public places.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Development of first draft of legislation","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","No implementation since last report","No implementation since last report"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","Les progrès sont énormes parce que la loi précédente n’interdisait pas de fumer de façon express dans les lieux publics bien qu’elle eut permis à l’autorité investie de pouvoirs de police administrative d’interdire de fumer dans certains lieux publics. Aujourd’hui on ne peut fumer que dans 3 lieux publics (hôtel restaurant et aéroport à condition que des fumoirs respectant de rigoureuses conditions techniques soient installés par le responsable des lieux.","En 2009 Le Ministre de lEducation a pris une note de service interdisant de fumer dans les écoles mais cela est resté sans effet.","Answer/report not provided"
"133","Serbia","There have been no changes since the last report in 2011.","Implementation of the new smoke-free legislation noticealby increased number of smoke-free working and pulbic places. Opinion poll conducted three months after the full enforcement of the Law (from 23 February to 2 March 2011) showed that public support has grown and that 80% of adult population was in favour of the legislation (77% in November 2010 at the moment of full enforcement). In comparison with the November 2010 opinion poll exposure to tobacco smoke significantly decreased - from 45% to 35% in workplaces and from 44% to 23% in schools. Number of people who allowed smoking in their homes also decreased from 48% to 42%. Changes in smokers behaviours were noticed as well - 27% of them reduced the number of daily smoked cigarettes while 18% considered quitting. Among ex smokers 38% of them said their decision was related to the enforcement of the new legislation. The opinion poll showed that citizens of Serbia are aware of the health benefits of the newly enforced legislation.","Implementation of the new smoke-free legislation noticealby increased number of smoke-free working and pulbic places. Opinion poll conducted three months after the full enforcement of the Law (from 23 February to 2 March 2011) showed that public support has grown and that 80% of adult population was in favour of the legislation (77% in November 2010 at the moment of full enforcement). In comparison with the November 2010 opinion poll exposure to tobacco smoke significantly decreased - from 45% to 35% in workplaces and from 44% to 23% in schools. Number of people who allowed smoking in their homes also decreased from 48% to 42%. Changes in smokers behaviours were noticed as well - 27% of them reduced the number of daily smoked cigarettes while 18% considered quitting. Among ex smokers 38% of them said their decision was related to the enforcement of the new legislation. The opinion poll showed that citizens of Serbia are aware of the health benefits of the newly enforced legislation."
"134","Seychelles","A National Tobacco Control Act came in to force in Seychelles since 19th August 2009 which includes a total ban in enclosed workplaces public places and public transports. The ban was implemented quite well since September 2009 in all enclosed public places including restaurants bars and discos and in enclosed workplaces and in public transports which includes taxis buses and other public vehicles and has been virtually fully implemented.","The National Tobacco Control Act was enforced since 19th August 2009 and includes a total ban in all enclosed workplaces all public places and on all public transports. The ban is implemented quite well in all enclosed public places including restaurants bars and discos and in enclosed workplaces and in public transports which includes taxis buses and other public vehicles.","A National Tobacco Control Act came in to force in Seychelles since 19th August 2009 which includes a total ban in enclosed workplaces public places and public transports. The ban was implemented quite well since september 2009 in all enclosed public places including restaurants bars and discos and in enclosed workplaces and in public transports which includes taxis buses and other public vehicles and has been virtually fully implemented."
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","From 15th January 2013 the smoking prohibition has been extended to cover more public areas including five meters around bus shelters common areas in residential buildings covered walkways/link ways overhead bridges and hospital outdoor compounds","No further amendments to the Smoking (Prohibition in Certain Places) Act in the past two years. 
The smoking prohibition law is being reviewed and smoking will be prohibited in more public places in the coming year to include:
Common areas in residential buildings including void decks common corridors and staircases.
Sheltered walkways linkways and overhead bridges
Outdoor hospital compounds
A 5 metre buffer zone around bus shelters","Amendment to the Act in 2007 and 2009 has expanded the smoking ban to more public areas which has been successful in implementing Article 8 for the protection against tobacco smoke."
"137","Slovakia","We haven´t still approved tha law of non-smokers where is established total ban of smoking in restaurants and bars.","We have not yet introduced a complete ban of smoking in restaurants and bars.","We haven´t still approved tha law of non-smokers where is established total ban of smoking in restaurants and bars."
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Part 5 of the Tobacco Control Act 2010 - Second Hand Smoking (Smoke-free law) is now in force and being implemented where there is prohibition of smoking in: schools health facilities including hospitals workplaces and public transport which includes buses taxis ships and airplanes","Part 5 of Tobacco Control Act 2010 regualtes smoking in public places","Part 5 of Tobacco Control Act 2010 regualtes smoking in public places"
"140","South Africa","Same as above","The ban on smoking was extended to include partially covered public places and within a prescribed distance of an entrance to an enclosed public place. The Minister may also regulate smoking in selected outdoor areas where people congregate. Smoking is prohibited in motor vehicles when children under 12 years are passengers in the vehicle. Refer to Annex 1 - Tobacco Products Control Ammendment Act 2007.","The ban on smoking has been extended to include partially covered public and within a prescribed distance of an entrance to a enclosed public place. The Minister may also regulate smoking in selected outdoor areas where people congregate. Smoking is prohibited in motor vehicles when children under 12 years are passengers in the vehicle."
"141","Spain","Answer/report not provided","- Desde la entrada en vigor de la Ley 42/2010 modificación de la Ley 28/2005 se prohibe fumar en:
 - Todos los espacios públicos cerrados y de uso colectivo
 - Todas las áreas infantiles incluidas aquellas al aire libre 
 - Centros educativos incluyendo los espacios al aire libre de los no universitarios y de los exclusivamente dedicados a la formación de adultos
 - Centros sanitarios incluyendo los espacios al aire libre comprendidos en sus recintos
- A pesar de que se mantiene la prohibición de fumar en centros penitenciarios establecimientos psiquiátricos de media y larga estancia y centros residenciales para mayores se permite habilitar zonas separadas señalizadas y con dispositivos de ventilación independiente para los internos que fumen además de al aire libre.
- Se mantiene la prohibición de fumar en hoteles hostales y establecimientos análogos salvo en los espacios al aire libre. Se permite reservar hasta un 30% de habitaciones fijas para huéspedes fumadores siempre que cumplan con los siguientes requisitos:
 - Estar en áreas separadas del resto de habitaciones y con ventilación independiente o con otros dispositivos para la eliminación de humos.
 - Estar señalizadas con carteles permanentes.
 - Que el cliente sea informado previamente del tipo de habitación que se pone a su disposición.
 - Que los trabajadores no puedan acceder a las mismas mientras se encuentra algún cliente en su interior salvo casos de emergencia.
A efectos de esta Ley en el ámbito de la hostelería se entiende por espacio al aire libre todo espacio no cubierto o todo espacio que estando cubierto esté rodeado lateralmente por un máximo de dos paredes muros o paramentos.","Durante este mes de diciembre terminará el proceso de modificación de la Ley 28/2005 en el cual se extenderá la prohibición de fumar en espacios cerrados a los lugares señalados en el punto anterior respecto a bares clubes nocturnos y restaurantes. La prohibición que entrará en vigor el próximo 2 de enero conllevará que no se permita fumar en todos los lugares públicos cerrados con las unicas excepciones en cuanto a la posibilidad de establecer habitaciones fijas de hoteles para fumadores (máximo un 30%) y la habilitación de zonas para fumar para enfermos y residentes en centros psiquiatricos y centros penitenciarios."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"144","Suriname","Suriname has implemented the Tobacco Law in order to protect the population from exposure to tobacco smoke in indoor workplaces public transport indoor public places and as appropriate other public places.","To build strong coalition meetings are conducted with the National Youth Assembly the media the State Council and Parliament in order to ban tobacco smoking in indoor public places Health authorities promoted the tobacco law and factsheets are developed to increase awareness and knowledge on tobacco regulation.
Promotional campaigns and materials are developed to prepare for the implementation of the tobacco law. These campaigns led to support from the society at large of the tobacco law and a willingness to adopt smoke free spaces.
The Chamber of Commerce is sensitizing her members to implement the law. 
Initiatives like All schools smoke free in Suriname are in the implementing phase. 
Suriname has taken measures in order to protect the population from exposure to tobacco smoke in indoor workplaces public transport indoor public places and as appropriate other public places.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Over and above the requirements of posting warning signs the Ministry of Health continues to remind members of the public about the adverse effects of exposure to tobacco smoke and the response is very positive and people are taking great interest on the issues.","Answer/report not provided"
"146","Sweden","More municipalities in Sweden have adopted smoke-free work time since the last report. Last report 146 out of 290 municipalities have adopted smoke-free work time and now (January 2014) 200 out of 290. (only in Swedish. source: http://tobaksfakta.se/tema/rokfri-arbetstid/).
The legal restrictions regarding designated smoking areas are stricter for restaurants. pubs. bars. nightclubs and cafés than for other public places. However. the Public Health Agency of Sweden are examine the need for further progress in Sweden relating to smoke-free public environments. A report will be submitted to the Ministry of Health and Social Affairs October 2014.","146 out of 290 municipalities in Sweden have adopted smoke-free work timeIn addition to the Tobacco Act (1993:581) new subnational regulations require individuals in jail or custody to be smoke-free indoors. The regulations came into effect in 2011 (KVFS 2011:1 and KVFS 2011:2)
http://www.kriminalvarden.se/upload/om_kriminalvarden/foreskrifter/KVFS_2011_1.pdf
http://www.kriminalvarden.se/upload/om_kriminalvarden/foreskrifter/KVFS_2011_2.pdf","No new legislation on protection from exposure to tobacco smoke has been adopted during the last few years although policy-implementing in municipalities private employees and government agencies have been noticeable. By October 2010 134 municipalities (of the total of 291 in the whole Sweden) adopted smoke-free working-time a regulation that prohibits smoking during working hours and contributes to the protection from exposure to tobacco smoke for the non-smoking employees. 19 of 21 County Councils in Sweden adopted similar regulations. Also the government agencies Swedish Prison and Probation Service and the National Board of Institutional Care adopted smoke-free policies covering all indoor areas for both employees and clients."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Legislative Decree 62 of 2009 on the fight against smoking and to support the implementation of the Convention and work will start in 04.21.2010 where it is currently being prepared executive instructions and will do so in the near future significant progress in this area"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","In the past two years. The Ministry of Public Health has stringently enforced The Notification. No.19 B.E. 2553 (A.D.2010 ) all indoor workplaces and public places to be 100% smoke-free.","The Ministry of Public Health Notification No.19 B.E. 2553 (A.D.2010) designates all indoor workplaces and public places to be 100% smoke-free. Only international airport is allowed to designate smoking room in the building. 
In the past two years apart from Action on Smoking and Health (ASH Thailand) the Teachers Alliance Against Tobacco (TAAT) also focuses on preventing initiation of smoking in public places especially among youth in schools as well as smoke-free home through several campaigns.","The recent Ministry of Public Health Notification No.19 B.E. 2553 (A.D.2010) designates all indoor workplaces and public places to be 100% smoke-free. Only international airport is allowed to designate smoking room in the building. 
Since 2006 to present Action on Smoking and Health (ASH Thailand) has strongly committed itself to promoting smoke-free home policies through several campaigns."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Adoption en décembre 2010 de la loi antitabac du Togo qui stipule en son article 11 qu’il est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi les établissements scolaires universitaires et centres dapprentissage établissements sanitaires salles de spectacles de cinéma de théâtre de concerts salles et terrains de sport bibliothèques ascenseurs services ouverts au public bâtiments gouvernementaux véhicules de transport en commun ou tout autre lieu fréquenté par le public. Larticle 11 de la loi dispose en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes.","Adoption en décembre 2010 de la loi antitabac du Togo qui stipule en son article 11 quil est interdit de fumer dans les locaux et véhicules à usage collectifs. Les lieux concernés sont aux termes de la loi les établissements scolaires universitaires et centres dapprentissage établissements sanitaires salles de spectacles de cinéma de théâtre de concerts salles et terrains de sport bibliothèques ascenseurs services ouverts au public bâtiments gouvernementaux véhicules de transport en commun ou tout autre lieu fréquenté par le public. Larticle 11 de la loi dispose en outre que les interdictions de consommer toute forme de tabac feront lobjet de signalisations apparentes.","Answer/report not provided"
