"","Party","2014 ","2012 ","2010 "
"133","Serbia","In 2012 the Excise Law was changed as to regulate the excise policy until 2016 with the aim of harmonization with the excise policy of European Union. According to the Law the amount of the specific excise has been increased every six months. The ad valorem component has been reduced irrelevant of the time period. In this way the conditions were established to increase incomes from the excise on cigarettes since the budget'' income is in a substantial way independent from the producers'' and importers'' price policy taking into account that the Government does not directly regulate the price of cigarettes but through the tax policy measures influences on steady increase of the tobacco product prices. At the same time the market is protected from the bad quality cigarettes and in this way the demand for cigarettes is reduced.
At the same time the weighted average retail selling price of cigarettes has been introduced (since 2012) instead of “the most popular price category of tobacco products” and as a consequence there is an increase of the minimal excise on cigarettes and other tobacco products.
Moreover since 2012 the specific earmarking (so called “budget''s dinar”) on all tobacco products according to the Tobacco Law was abolished and integrated into the specific excise on cigarettes (the last value of the this specific earmarking in 2012 was 1.66 RSD per package of cigarettes).
It has also been made mandatory to make inventory of all stock of cigarettes when the value of specific excise and minimal excise changes and to the quantity of cigarettes above allowed number calculate and pay excise tax.
There are also other measures that have influence on tobacco consumption such as bans and restrictions regulated by the Tobacco law (banning sales of cigarettes to minors; banning the sale of tobacco products which are directly accessible; banning the sale through vending machines; production and sale of sweets snacks or toys in the form of tobacco products; banning sale of packages less than 20 cigarettes; mandatory health warning on all tobacco products etc.).","As a way of further harmonisation of its excise policy with the system of cigarettes taxation in the EU the Republic of Serbia is increasing total excise burden on cigarettes because according to the general rule from the Council Directives 92/79/??C 99/81/??C and 02/10?C the total excise burden (specific excise + proportional excise) must not be below 57% of the retail price of one package of cigarettes in the category of cigarettes with the most popular price and the total excise must not be below 64€ per 1000 cigarettes in the category of cigarettes with the most popular price.
By the applicable excise policy in terms of increase of specific excise Serbia has further approached the mentioned EU standards. In this manner higher income from cigarretes excise is acquired bearing in mind that the budget income to a large extent does not depend on price policy of cigarettes producers and importers. Consequently the market is also protected from cheaper cigarettes of low quality. This has influence on decrease of cigarettes consumption and helps implementing the Framevork Convention on Tobacco Control
There are also other measures influencing reduction of tobacco products consumption such as certain prohibitions and restrictions sanctioned by the Law on tobacco (for example: prohibition of selling tobacco products to underaged persons prohibition of retail self-service selling of tobacco products prohibition of selling tobacco products on vending machines prohibition of production and selling of sweets snacks and toys in form of tobacco poducts; prohibition of production import and selling of cigarette packages with less than 20 pieces of cigarettes; obligation of marking tobacco products with health warnings etc.).
Restrictions concerning the sales to international travellers of tax-and duty-free tobacco products are regulated by as follows: Article 208 of Customs Law (Official Gazette of the Republic of Serbia No.18/10) and Article 562 of Regulation on customs-approved treatment to goods (Official Gazette of the Republic of Serbia No.93/10) where is only allowed sales to travellers who are leaving the customs territory of the Republic of Serbia.
Restrictions concerning the imports to international travellers of tax-and duty-free tobacco products are regulated by as follows: Article 5 of Law on Foreign Trade (Official Gazette of the Republic of Serbia No.36/09) Article 216 of Customs Law (Official Gazette of the Republic of Serbia No.18/10) and Article 3 of Regulation on the type quantity and value of goods relieved from import duties time limits conditions and procedure for claiming relief from import duties (Official Gazette of the Republic of Serbia No.48/10) where is allowed imports of tobacco products to travellers for personal use only (personal luggage).","As a way of further harmonisation of its excise policy with the system of cigarettes taxation in the EU the Republic of Serbia is increasing total excise burden on cigarettes because according to the general rule from the Council Directives 92/79/??C 99/81/??C and 02/10?C the total excise burden (specific excise + proportional excise) must not be below 57% of the retail price of one package of cigarettes in the category of cigarettes with the most popular price and the total excise must not be below 64€ per 1000 cigarettes in the category of cigarettes with the most popular price.
By the applicable excise policy in terms of increase of specific excise Serbia has further approached the mentioned EU standards. In this manner higher income from cigarretes excise is acquired bearing in mind that the budget income to a large extent does not depend on price policy of cigarettes producers and importers. Consequently the market is also protected from cheaper cigarettes of low quality. This has influence on decrease of cigarettes consumption and helps implementing the Framevork Convention on Tobacco Control
There are also other measures influencing reduction of tobacco products consumption such as certain prohibitions and restrictions sanctioned by the Law on tobacco (for example: prohibition of selling tobacco products to underaged persons prohibition of retail self-service selling of tobacco products prohibition of selling tobacco products on vending machines prohibition of production and selling of sweets snacks and toys in form of tobacco poducts; prohibition of production import and selling of cigarette packages with less than 20 pieces of cigarettes; obligation of marking tobacco products with health warnings etc.).
Restrictions concerning the sales to international travellers of tax-and duty-free tobacco products are regulated by as follows: Article 208 of Customs Law (Official Gazette of the Republic of Serbia No.18/10) and Article 562 of Regulation on customs-approved treatment to goods (Official Gazette of the Republic of Serbia No.93/10) where is only allowed sales to travellers who are leaving the customs territory of the Republic of Serbia.
Restrictions concerning the imports to international travellers of tax-and duty-free tobacco products are regulated by as follows: Article 5 of Law on Foreign Trade (Official Gazette of the Republic of Serbia No.36/09) Article 216 of Customs Law (Official Gazette of the Republic of Serbia No.18/10) and Article 3 of Regulation on the type quantity and value of goods relieved from import duties time limits conditions and procedure for claiming relief from import duties (Official Gazette of the Republic of Serbia No.48/10) where is allowed imports of tobacco products to travellers for personal use only (personal luggage)."
"134","Seychelles","Answer/report not provided","200 duty free Cigarettes can be brought in to the country by returning travellers","Amount of tax free cigarettes has been redeuced from 400 to 200 per traveler. Tax on cigarettes has been increased (levy SR 200 to SR 500 epr 200 cigarettes) along trade act"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Singapore had utilized tobacco taxation strategy successfully since the early 1990s to reduce the smoking prevalence. Between 2011 and 2013 increases in the excise rates for alternative tobacco products such as beedies ang hoon and unmanufactured tobacco have been raised. This is part of an ongoing process to harmonise the tax rates in all tobacco products so that an uniform rate is achieved.
In 2014 tobacco excise levels were increase by 10% for cigarettes and other manufactured tobacco products to 38.8 cents per stick and SGD 388 per/kg respectively as part of a measure to decrease the consumption of tobacco.
There are no Duty-free concessions for tobacco allowed in Singapore","Singapore had utilized tobacco taxation strategy successfully since the early 1990s to reduce the smoking prevalence. Aggressive tobacco tax increases from 2001 to 2005 signalled Singapores commitment to strong tobacco control policies as one of the key factors in further reducing an already low smoking prevalence. 
In 2011 and 2012 increases in the excise rates for alternative tobacco products such as beedies ang hoon and unmanufactured tobacco have been raised. This is part of an ongoing process to harmonise the tax rates in all tobacco products so that an uniform rate is achieved.
Duty-free imports of tobacco products is not allowed in Singapore.","Singapore had utilized tobacco taxation strategy successfully since the early 1990s to reduce the smoking prevalence. Aggressive tobacco tax increases from 2001 to 2005 signalled Singapores commitment to strong tobacco control policies as one of the key factors in further reducing an already low smoking prevalence. 
Duty-free imports of tobacco products is not allowed in Singapore."
"137","Slovakia","Slovakia increased tax rate of cigarettes from October 1. 2012","Slovakia recently increased tax rate of cigarettes (1 October 2012).","Slovakia increased tax rate of cigarettes from February 1. 2009"
"138","Slovenia","Increase of excise duty on smoking tobacco products.","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","There was a 20% increase in excise tax made on the 1st of May 2013","Import tax duties in place","Import tax duties in place"
"140","South Africa","For the increases in taxation rates see Annex 1.","Answer/report not provided","Answer/report not provided"
"141","Spain","a.- El Real Decreto-ley 7/2013. de 28 de junio regula actualmente la imposición sobre los productos de tabaco. Entre los cambios respecto a la Ley 16/2012 de 27 de diciembre. cabe destacar el aumento en el impuesto específico del 175% sobre la picadura para liar y del 26.18% sobre los cigarrillos. en relación con los valores previos. El impuesto mínimo también aumentó. alcanzando un aumento del 22.06% en los cigarros y cigarritos. respecto al valor previo. Sin embargo. el Real Decreto-ley 7/2013. de 28 de junio aplicó un descenso del 3.95% en el impuesto proporcional sobre cigarrillos respecto al valor de 53.1% recogido en la Ley 16/2012 de 27 de diciembre. 
La Ley 16/2012 de 27 de diciembre aumentó los impuestos mínimos sobre las distintas labores de tabaco en relación con la legislación hasta entonces vigente. el Real Decreto-ley 20/2012 de 13 de julio. e introdujo un sistema de doble impuesto mínimo para garantizar una mayor fiscalidad sobre las labores más baratas. 
A su vez. el Real Decreto-ley 20/2012 de 13 de julio introdujo el impuesto mínimo sobre cigarros y cigarritos. y respecto al Real Decreto-ley 12/2012 de 30 de marzo. supuso en la picadura de liar un aumento relativo del 6.67% en el impuesto mínimo y en los cigarrillos. un aumento leve en el impuesto mínimo y específico y un descenso en el impuesto proporcional.
b.- los productos del tabaco y sus precios para la venta en tiendas libres de impuestos deben ser autorizados por el Ministerio de Hacienda.","a.- El Real Decreto-Ley 13/2010 regula actualmente la imposición sobre los productos de tabaco. Mantiene el mismo impuesto ad valorem respecto al Real Decreto-Ley 8/2009. En cambio ha aumentado el impuesto específico y el impuesto mínimo. El incremento ha sido proporcionalmente mayor en la picadura del liar (aumento del 50% en el impuesto mínimo respecto a la imposición de 2009 y aumento del 33.3% en el impuesto específico) seguido del cigarrillo con un aumento del 28.04% en el impuesto mínimo respecto al valor de 2009 y un aumento del 24.51% en el impuesto específico. Las demás labores del tabaco han experimentado un aumento del 9.23% en la imposición respecto al valor de 2009.
b.- Los productos del tabaco y sus precios para la venta en tiendas libres de impuestos deben ser autorizados por el Ministerio de Hacienda.","La imposición sobre los productos del tabaco aumenta paulatinamente mediante decreto ley del Ministerio de Economía y Hacienda. En este sentido se ha producido una subida considerable de la imposición en el mes de diciembre."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","Tax imposed on cigarettes and tobacco products remained stable during the last three years.","Answer/report not provided"
"144","Suriname","Suriname has increased the price and tax measures in the past 2 years since these are effective and important means of reducing tobacco consumption by various segments of the population in particular young persons.","Suriname has increased the price and tax measures in the past 2 years since these are effective and important means of reducing tobacco consumption by various segments of the population in particular young persons.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","The Ministry of Finance has implemented tax increment on tobacco products in the new Income Tax (amendment) Act and any sales to or importation of tax-free tobacco products is prohibited.","Answer/report not provided"
"146","Sweden","No tax increases since January 2012. 
Changes since January 2013. Tobacco tax be paid for the Customs Service directly at import when cigarettes. cigars. cigarillos. smoking tobacco. snuff or chewing tobacco imported from a country outside the EU","Please see section 2.8.4. Increased taxation in 2012 has resulted in price increasesSales of tax- and duty-free tobacco products are only permitted to passengers travelling to a country outside the EU. Such sales are only allowed in outlets having attained a special permit. Permits relating to tax- and duty-free tobacco sales are regulated by the the Act on Export Outlets (SFS 1999:445) (concering airports) and the Act (1999:446) on the provisioning of ships and aircraft (concerning ships and aircrafts)There are no tax- or duty-free sales when travelling within the EUWhen travellers enter into Sweden from a country outside the EU only a limited amount of tobacco products may be brought into the country tax- and duty-free. Each traveller may bring 200 cigaretter or 100 cigarillos or 50 cigars or 250 grams om smoking tobacco alternatively a proportional mix of these products. Individuals under the age of 18 may not import tobacco. If the traveller has its domicile in Sweden as a further condition the voyage to Sweden should take place through a commercial airplane or the voyage should have exceeded 20 hours or the goods must have been taxed in Åland or Norway. If none of these conditions are met only a smaller amout of tobacco may be brought in tax- and duty-free (40 cigarettes or 20 cigarillos or 20 cigars or 100 grams of other tobacco products)","The tax on tobacco products was increased from 1 January 2008."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","This will be the topics of interest for the next phase"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Below are 21 August 2012 government-adjusted tobacco tax rates on all types of tobacco aimed at both controlling cigarette consumption and increasing revenue . Excise tax on cigarettes is increased from 85% in /2009 to 87% in 2012 based on the ex-factory price and is calculated based on the valorem.","Since the latest increase the excise cigarette taxation in May 15 2009 to present (April 2012) the price of manufactured cigarettes remained the same.","The price of manufactured cigarettes rose constantly over the past three years. Specifically this is due to the gradual increase in cigarette taxation as it increased from 79% in 2006 to 80% in 2007 and finally to 85% of ex-factory price in May 2009."
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Les augmentations successives de taxes sur le tabac depuis trois ans témoignent aussi de la volonté politique du Gouvernement togolais à lutter contre le tabagisme. En effet le Gouvernement du Togo a respectivement augmenté la taxe daccise sur le tabac de 5% en 2010 2011 et 2012. La dernière augmentation de 5 % en 2012 porte la taxe daccise sur les produits du tabac à 45 % lun des meilleurs taux au sein des pays membres de lUnion Economique et Monétaire Ouest Africaine (UEMOA) au sein de laquelle le plafond recommandé pour la taxe daccise est de 45 %.","Les augmentations successives de taxes sur le tabac depuis trois ans témoignent aussi de la volonté politique du Gouvernement togolais à lutter contre le tabagisme. En effet le Gouvernement du Togo a respectivement augmenté la taxe daccise sur le tabac de 5% en 2010 2011 et 2012. La dernière augmentation de 5 % en 2012 porte la taxe daccise sur les produits du tabac à 40 % lun des meilleurs taux au sein des pays membres de lUnion Economique et Monétaire Ouest Africaine (UEMOA) au sein de laquelle le plafond recommandé pour la taxe daccise est de 45 %.","Answer/report not provided"
"153","Tonga","There was an amendment for the Tobacco Regulation that passed in Parliament in 2013 for imported duty free manufactured tobacco including cigarettes not to exceed 250 grams aggregate (250 cigarettes shall be deemed to be equivalent to 250 grams of tobacco) or 50 cigars imported by a person above the age of 18 years. This amendment was made as a change from 500 cigarettes in the Principal Regulation to 250 cigarettes. 
See Customs Duty Order 2013 in Annex 3.","An increase in tax rates (and price) of tobacco products of around 10% since last report.","An increase in Price and Tax of Tobacco by 10% since last report"
"154","Trinidad and Tobago","There were no changes in taxation and pricing for the reporting period","International travellers are restricted to duty - free imports of 
(i) Cigarettes not exceeding 200 in number
(ii) Cigars not exceeding 50 in number
(iii) Tobacoo not exceeding 250 gms","The excise and import duty on tobacco products of Common Market origin and the tobacco tax on extra-regional tobacco products were increased by fifteen percent (15%)."
"155","Tunisia","Au cours des année 2013 et 2014. il y a eu augmentation de prix du tabac à 3 reprises. mais ces augmentations sont tellemement minimes qu''elles n''entrainent pas une diminution de la consummation.","A loccasion de lannée 2009 année nationale de lutte antitabac il y a eu augmentation de prix du tabac à 3 reprises et à 2 reprises en 2010 mais ces augmentations sont tellemement minimes quelles nentrainent pas une diminution de la consommation","Answer/report not provided"
"156","Turkey","Tax rate has gradually increased from 65% to 65 25% since 2011 for cigarettes containing tobacco. Moreover minimum tax amount has also gradually increased from 0 1450 (TL/piece-gram) to 0 1875. 
Turkey started to apply a tax amount which is 0 13 for a box of cigarettes.","While tax proportion has increased from 30% to 65% for pipes containing tobacco cheroot and cigarillos since 2009 minimum tax amount has also gradually increased from 0 1325 (TL/stick-gram) to 0.1450 mainly due to political commitment to tobacco control. 
On the other hand tax proportion has gradually increased from 58% to 63% and then to 65% since 2009 for cigarettes containing tobacco and minimum tax amount has gradually increased from 0 1325 (TL/piece-gram) to 0 1450.","While tax proportion has decreased from 58% to 30% for pipes containing tobacco cheroot and cigarillos in 2008 minimum tax amount has gradually increased from 0 0700 (TL/stick-gram) to 0 1325 during 2007-2009 mainly due to Europan Union regulations. On the other hand tax proportion has stayed at 58% for cigarettes containing tobacco since 2007 and minimum tax amount has gradually increased from 0 0700 (TL/piece-gram) to 0 1325."
"157","Turkmenistan","1. Sharp rise in tobacco prices in early 2012 - about 3 times or 200%. 
2. Restricting importation of tobacco products (cigarettes) on the territory of Turkmenistan for the returning international travellers - no more than 20 packs per person (400 sticks of cigarettes).","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Taxation workshop held in April 2014 to train tax technocrats within the Customs department to develop models for analyzing and proposing new taxes structures or levels.","Answer/report not provided","Answer/report not provided"
"159","Uganda","There was a general tax increase on cigarrettes in the financial year 2013/2014","No significant progress has been made towards implementation of article 6. The price of tobacco products (cigarettes in particular) have remained the same over the past couple of years; even with the slight tax increase.","Answer/report not provided"
"160","Ukraine","In the past two years tax policy almost did not contributed to reduction of tobacco consumption","Excise taxes were highly increased in 2008-2010 and it was a main factor of tobacco consumption reduction those years.","Excise taxes were highly increased in 2008-2010 and it was a main factor of tobacco consumption reduction those years."
"161","United Arab Emirates","There has been only a 100 % octroi tax on imports since 1981.","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","In the 2013 Budget the UK Government announced that duty on all tobacco products will increase by 2 per cent above the Retail Price Index (RPI) with effect from 20 March 2013.","In the 2012 Budget the UK Government announced that duty on all tobacco products will increase by 5% above Retail Price Index (RPI) with effect from 21 March 2012","Duty rates have been increased at at least the rate of inflation in each of the last 3 years."
"163","United Republic of Tanzania","Answer/report not provided","No","Answer/report not provided"
"164","Uruguay","No se han producido aumentos de impuestos desde febrero 2010.","No se han producido aumentos de impuestos a los productos de tabaco desde febrero 2010.","Se incrementó la tasa de IMESI del tabaco picado del 28% al 70% igualándolo al IMESI de los cigarrillos manufacturados."
"165","Uzbekistan","Together with WHO expert. head of tobacco control sector of the Institute of Strategic Studies of the Ministry of Health of Ukraine. Krasovski KS studied the impact of tax policy on cigarettes Revenue and cigarette use in Uzbekistan. The results obtained in August 2013 with the support Euro WHO presented representatives of the Ministry of Economy. Ministry of Finance. State Tax Committee. determining tax policy. Following the discussions. a draft Concept and Action Plan for Prevention and Control of NCDs for the period 2014-2020 period. Including issues of increasing excise taxes. Currently. the draft document is on the stage of coordination with concerned ministries and agencies (23).","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","The article 6 of Tobacco Control Act 19 of 2008. the parties recognize that price and tax measures are an effective and important means of reducing tobacco consumption by various segments of the population. in particular young people. It also gives the right of parties to establish their taxation policies by taking into account the national health objectives on tobacco control program.","In the process of raising taxes to 100% (80% at the moment). Currently working with Customs Dept. to implement Article 6 .","Answer/report not provided"
"167","Venezuela","De acuerdo a lo establecido en el CMCT. se tomaron las medidas de imposición tributaria del 70%  desde el año 2007","De acuerdo a lo establecido en el CMCT se tomaron las medidas de imposición tributaria del 70% desde el año 2007","Answer/report not provided"
"168","Viet Nam","Viet Nam is revising the Excise Tax Law and is considering increasing tobacco tax.","From January 2008 tobacco tax is increased to 65% of factory price as compared with 55% in 2007.
The Government Decree No 66/2002/NÐ-CP stipulated the limit quantities of duty-free imported tobacco products (those aged under 18 are not entitled to this): cigarettes: 400 sticks cigars: 100 sticks and roll-your own: 500 grams.","From January 2008 tobacco tax is increased to 65% of factory price as compared with 55% in 2007.
The Government Decree No 66/2002/NÐ-CP stipulated the limit quantities of duty-free imported tobacco products (those aged under 18 are not entitled to this): cigarettes: 400 sticks cigars: 100 sticks and roll-your own: 500 grams."
"169","Yemen","Answer/report not provided","Has not been any action since 2005.","Answer/report not provided"
