"","Party","2014","2012","2010"
"120","Republic of Korea","* Research projects funded from National Health Promotion Fund from 2011 to 2013
- Evidence-based Practice Guideline development for Health Promotion (Hangzhong univeristy Sunghee Park 2011)
-A study on the present condition analysis and policy planning for electronic cigarettes(Hanyang Women''s University Cho Jun-Ho 2011)
- Analytical research of toxic substances in liquid phase of electronic cigarettes (Kongju National University Jaeyoung Lee 2012)
- A Study on Coping Strategies of The side effects of Cigarette price increase (Korea Aerospace University Young-soo Lee 2012)
- Toxicity assessment of gas phase of electronic cigarettes based on the analytical result of liquid phase of electronic cigarettes (Kongju National University Ho-sang Shin 2012)
- Study of Developing The Korea''s National Health Promotion Model : Focused on the Tobacco Control (Yon-nyon Kim Korea University 2012)
- A Basic Study on the Development of Center for Tobacco Product Control in Korea(Korea National Cancer Center Min-kyung Lim 2012)
- Socioeconomic Status – Specific Correlates of Secondhand Smoking Among Adolescents and Improvement Plan (Kyunghee University Sunhee-Park 2013)
- Comparative Studies for Composite Index of Tobacco Control Policy (Korea Institute for Health and Social Affairs Young-ho Jeong 2013)
- Evaluation of Effects of National Smoke-Free Law by Measuring Indoor Secondhand Smoke (Seoul Medical Center Kyu-sang Kim 2013)

- Development of smoking cessation motivation program for high school students(Sahmyook University Sung Rae Shin 2011)
- Development of a Smoking Cessation Program for High School Students (Catholic University of Daegu Soon-woo Park 2011)
- Assessment of smoking cessation school program for adolescents (Hallym University Yu Jin Paek 2011)
- Assessment of smoking cessation clinic and development of manual of smoking cessation counselling for Koreans (Hallym University Yu Jin Paek 2012)
- Finding an effective strategy to implement the WHO FCTC 5.3 (Yonsei Unversity Sungkyu Lee 2012)
- Effectiveness assessment of smoking prevention programmes in schools and its measures for development(Catholic University of Daegu Soon-woo Park 2012)
- Assessment of Smoking Cessation Programme for Youth(Hallym University Young-Su Ju 2012)
- Assessment of smoking cessation clinic projects (Seoul National University Dong-Wook Shin 2013)
- Development of the Korean Antismoking Campaign Evaluation Index (Kyunghee University Jong-min Park 2013","* Research funded by the National Health Promotion Fund in 2011
- The present condition analysis and policy planing for electronic cigarettes
- Toxicity assessment of liquid and gas phase of electronic cigarettes
- Policy mearures for safe management of tabacco products and smoking 
prevention
- Evaluation of governmental PR programs for smoking prevention and 
tobacco control from 2005 to 2011
* Surveillance system: The survey of the National Health Statistics is conducted for adults and Youth Health Behavior Online Survey is conducted for young persons. This surveys have items on tobacco consumption information.
* Exchange of Information : An internet based national anti-smoking information system called No-smoking Guide (http://www.nosmokeguide.or.kr/)) has provided tobacco related information for health professionals and the public.","* Research funded by the National Health Promotion Fund (Management Center for Health Promotion) in 2008-2010 
- tobacco control policy development on expanding non-smoking areas
- impact of smoking on mortality impact of smoking policy on smoking rate and projection 
- impact of smoking policy on women 
- impact of health warning labels on public awareness
- professional workshops on smoking policy.
* Surveillance system: The National Health and Nutrition Examination Survey by the Korea Center for Disease Control and Prevention has been conducted regularly. Since 2008 the survey has been conducted every year. This survey has items on tobacco consumption information.
* Exchange of Information : An internet based national anti-smoking information system called No-smoking Guide (??????; geumyeon-gillajabi (http://www.nosmokeguide.or.kr/)) has provided tobacco related information for health professionals and the public."
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","A resolution of the Government of the Russian Federation from 23.12.2013 # 1214 ''on approval of the regulations on the monitoring and evaluation of the effectiveness of the implementation of measures aimed at prevention of exposure to environmental tobacco smoke and reducing tobacco consumption''","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Rwanda Demographic Health Survey implemented in 2010.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","laws on tobacco published on internet site:
http://www.sanita.sm/on-line/Home/AttivitaLegislative/LeggiinVigore.html?filtro=Attività%20Legislative","laws on tobacco published on internet site:
http://www.sanita.sm/on-line/Home/AttivitaLegislative/LeggiinVigore.html?filtro=Attività%20Legislative"
"130","Sao Tome and Principe","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","We have received a number of WHO publications related to tobacco control.","We have received a number of WHO publications related to tobacco control.","Answer/report not provided"
"132","Senegal","Aucun progrès si ce n’est la préparation de l’enquête GATS et la réactualisation du GYTS en 2013","Answer/report not provided","Answer/report not provided"
"133","Serbia","Since the previous report a several surveys have been undertaken to estimate the prevalence of smoking and exposure to SHS in different population''s subgroups (adults youth 13-15 youth 15-16 and general population). Data on other indicators and determinants of smoking have been analysed as well. 
These data are the basis for Action Plan of Tobacco Control 2014-2105.","In 2008 Global Youth Tobacco Survey and Global School Personnels Survey were performed. (Warren CW Asma S Lee J Lea V Mackay J. Global Tobacco Surveillance System - The GTSS Atlas. Atlanta: CDC Foundation 2009).
In 2008/2009 study on smoking in pre- and post-natal women on the national representative sample was conducted inlcuding determinants of smoking and smoking cessation as well as health of newborns. (Krstev S et al. Smoking Prevalence in Pre- and Post-Natal Women in Serbia 2008-2009. Belgrade: Public Health Association of Serbia 2009.).
In 2009/2010 study dealing with assessment of smoke-free policy and practice in healthcare institutions of Serbia was performed in all health care institutions. As a second part a study on the smoking prevalence in the representative sample of all employees of health care institutions was also conducted. Krstev S et al. Assessment of Smoke-free Policy and Practice in Healthcare Institutions in Serbia. (Final technical Report for the International Development Research Center (IDRC) in Canada (Unpublished document)).
In 2010 study was completed among journalists and editors dealing with raising awareness of tobacco smoke and exposure to SHS and the importance of total smoking ban at all public and work places. (Krstev S Lazarevic N. Improving media support to smoke-free policies in Serbia 2011. (Unpublished report for the WHO)).","In 2008 Global Youth Tobacco Survey and Global School Personnels Survey were performed. (Warren CW Asma S Lee J Lea V Mackay J. Global Tobacco Surveillance System - The GTSS Atlas. Atlanta: CDC Foundation 2009).
In 2008/2009 study on smoking in pre- and post-natal women on the national representative sample was conducted inlcuding determinants of smoking and smoking cessation as well as health of newborns. (Krstev S et al. Smoking Prevalence in Pre- and Post-Natal Women in Serbia 2008-2009. Belgrade: Public Health Association of Serbia 2009.).
In 2009/2010 study dealing with assessment of smoke-free policy and practice in healthcare institutions of Serbia was performed in all health care institutions. As a second part a study on the smoking prevalence in the representative sample of all employees of health care institutions was also conducted. Krstev S et al. Assessment of Smoke-free Policy and Practice in Healthcare Institutions in Serbia. (Final technical Report for the International Development Research Center (IDRC) in Canada (Unpublished document)).
In 2010 study was completed among journalists and editors dealing with raising awareness of tobacco smoke and exposure to SHS and the importance of total smoking ban at all public and work places. (Krstev S Lazarevic N. Improving media support to smoke-free policies in Serbia 2011. (Unpublished report for the WHO))."
"134","Seychelles","Answer/report not provided","Answer/report not provided","Research on the prevalence of smoking and some associated detriments has been done in young persons in 2002 & 2007 (Global Youth Tobacco Survey) and the reports has been published both nationally and inetrnationally and the same can be viewed at http://www.cdc.gov/tobacco/global/GYTS/factsheets/2007/seychelles.htm"
"135","Sierra Leone","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Data/Information Source - Steps Survey GYTS NCD Multisectoral Plan","Data/Information Source - Steps Survey GYTS NCD Multisectoral Plan"
"140","South Africa","Refer to 3.4.3.4","Research on tobacco use bahavior is being done continuosly at the national and regional levels.","Research on tobacco use bahavior is being done continuosly."
"141","Spain","Answer/report not provided","Se participa en los programas de la Unión Europea y se atienden solicitudes de cooperación con los países que la solicitan.","Se avanza en cuanto a estos temas mediante la elaboración periódica de la Encuesta Nacional de Salud y mediante la reciente elaboración de un documento común de Indicadores para la Evaluación de Programas de Control del Tabaquismo en todas las Comunidades Autonomas."
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","There are initiatives to set up some field research in the field of agriculture in the alternatives to tobacco growing areas in the states of Darfur through the Ministry of Agriculture there is trend
Coordination is important to take advantage of the results of studies","Answer/report not provided"
"144","Suriname","Suriname has conducted several surveys and continues to do so","Suriname has conducted several surveys and continues to do so since the new Drugs Masterplan 2011 - 2015 has included a National Drug Prevalence Survey","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Global Youth Tobacco Survey was implemented in 2009.","Answer/report not provided"
"146","Sweden","With the purpose of assigning goals and a general direction to society''s efforts within alcohol. narcotics. doping and tobacco prevention for 2011–2015. the Swedish Parliament has adopted the Government bill “A Cohesive Strategy for Alcohol. Narcotic Drugs. Doping and Tobacco Policy” (prop. 2010/11:47). also known as ''the ANDT-strategy''. One important part of the strategy is to support more research and develop evidence based methods concerning alcohol. Narcotic Drugs. Doping and Tobacco. 

The government have financed several studies latest years as through the strategy as; 

A research study on alcohol and tobacco use during pregnancy. Studied included reasons for why pregnant women use the products and methods to prevent such use.

There is an ongoing study of how dentistry should be able to provide brief counseling about tobacco and recommend tobacco cessation. Will be finished 2015.

Study of water pipe-smoking among adolescents in Sweden: prevalence. risk factors. risk assessment and the surrounding culture.

Study of the importance of a school policy for school management. pupils and their parents'' in Sweden. 

The National Board of Health and Welfare presented National guidelines for methods for preventing disease 2011. The guidelines include recommendations for smokeless tobacco and smoking for different populations.

Legislation regarding tobacco is made available through the parliament website (www.riksdagen.se). on the Governmental website (www.regeringen.se) and through the website of Public Health Agency of Sweden (http://www.folkhalsomyndigheten.se/). Public Health Agency of Sweden give to some respect guidance in a handbook about the application of the law. including some court cases. The agency also produce method-based information such as examples of self- regulation programs. registration forms. inspection protocols etc. The handbook is currently being updated. However. none of the material is to be regarded as a constantly updated database. but rather as a source of information.","The Swedish National Insitute has released the The Public Health Policy Report 2010: The future of public health - everyones responsibility. The report presents two main purposes. One purpose is to provide the Government with an overview of developments in public health determinants along with a presentation of the results of undertaken activities. The other purpose is to recommend future activities in a way that enables the Government to make strategic choices and prioritize among the proposed measuresThe Swedish National Institute of Public Health (2011). The Public Health Policy Report 2010: The Future of Public Health - Everyones Responsibility (R nr R 2010:16). Östersund: The Swedish National Institute of Public Health. See attachment Folkhälsopolitisk Rapport 2010 (in Swedish but with summary in English)Between 2008 and 2010 several national projects were funded with financial aid from the National Tobacco Commission (please see 3.1.1.6). The purpose of these projects was to develop methods of tobacco prevention and to support the dissemination of evidence-based methods surveys and scientific findings. Drawing upon conclusions and experiences from these projects has strenghtend tobacco prevention at the national level. For more information please visit: http://www.fhi.se/Vart-uppdrag/Alkohol-narkotika-dopning-tobak-och-spel/Tobak/Uppdrag/Tobaksuppdraget/Nationella-projekt/Legislation regarding tobacco is made available through the parliamental website (www.riksdagen.se) on the Governmental website (www.regeringen.se) and through the website of the Swedish National Institute of Public Health (www.fhi.se). The Swedish National Institute of Public Health give to some respect guidance in a handbook about the application of the law including some courtcases. The agency also produce method-based information such as examples of self- regulation programs registration forms inspection protocols etc. The handbook is currently being updated. However none of the material is to be regarded as a constantly updated database but rather as a source of information","3.4.3.3: The national public health survey Health on Equal Terms has been conducted yearly since 2004. The survey shows the state of the populations tobacco consumtption by age (16-84) gender social and economic health indicators. The Swedish Council for Information on Alcohol and Other Drugs CAN provides the national Drug Trends in Sweden an annual report about trends among young people. Swedish National Institute of Public Health publishes a country report annualy reviewing supervision of the country administrative boards and municipalities under the Tobacco Act and the municipalites´other preventive efforts. Statistics Sweden updates statistic yearly for indicators that are consequences of tobacco use. 
3.4.3.5: Handbok tobakslagen is an online database of the Swedish National Institute of Public Health (www.fhi.se) describing the Swedish Tobacco Act and advising on how its paragraphs are constructed."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Was carried out the second round of the global survey on tobacco and young people and the global survey on tobacco and working in schools in 2007 and is now taking the necessary measures for the implementation of the third round of these surveys Ive been training a large number of researchers on the mechanism of action of those surveys will be in the next phase focus on research relating to other aspects the information relating to tobacco control and always available either locally or to international organizations and global will be given the international system of epidemiological monitoring closer attention"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","the Bureau of Tobacco Control. DDC. MoPH is responsibility as a national focal ponit of tobacco control suveillence system. Regarding to the exchanges of information. the information related tobacco control have been exchanged continuously both national and international level. The exchanges have also been conducted in the form of meetings among policy makers. technical officers. and personnels working on tobacco control","In the past 2 years there have been consitent research on tobacco control in all perspectives in accordance with WHO FCTC e.g. monitoring on tobacco use exposure to secondhand smoke smoking cessation economic of tobacco use media awareness-related tobacco use health impacts from tobacco consumption political economy etc. The finds are the crucial input to develop or improve the tobacco control policies. 
Since 2010 the Bureau of Tobacco Control DDC MoPH is responsibility as a national focal ponit of tobacco control suvellience system. Regarding to the exchanges of information the information related tobacco control have been exchanged continuously both national and international level. The exchanges have also been conducted in the form of meetings among policy makers technical officers and personnels working on tobacco control and in the form of documents or research reports such as Global Adult Tobacco Survey: Thailand Report 2011 as well as oral and poster presentation through the international conferences.","In the past 3 years there have been consitent research on tobacco control in all perspectives including the monitors of tobacco consumption health impacts from tobacco consumption political economy health economics and communications. The information provided by the results of the research have in many ways been useful for the development improvement and enforcement of tobacco control policies such as the increase in excise tax of tobacco products and developing smoking cessation services through national telephone lines for example. 
Regarding surviellance system for TC Thai tobacco use surveys have been regularly conducted for 30 years by the National Statistical Office (NSO). In addition Thailand has serveral national surveys releated tobacco use conducting by other organizations. Most are different in definition of tobacco use survey methods and sampling designs so the tobacco use findings have some limitation especially for national and international comparision. 
Regarding exchanges of information information related to tobacco control have been exchanged continuously both within the country and between other countries. The exchanges have also been conducted in the form of meetings where the information are exchanged between policy makers technical officers and personnels working for tobacco control and in the form of research reports on progress of tobacco control such as Two Years Report for WHO-FCTC (2007) FCA Shadow Report (2007) GTCR-I (2007) GTCR-II (2008-2009) Thailand Tobacco Control Country Profile (2008) and 5 Years Report for WHO-FCTC (2010)."
"150","The former Yugoslav Republic of Macedonia","Data from the Ministry of Agriculture: 

1.Laws and regulations on tobacco control

According to the Law on Tobacco and Tobacco Products ( '' Official Gazette of the Republic of Macedonia '' nr.24/06 88 / 08 31/10 36/11 53/11 93/13 99/13 and 164/13) primary production financing acquisition storage and processing of purchased raw tobacco leaves (tobacco) trade and control of fermented tobacco and production trade and control of tobacco productsare regulated .

2.Information
The Rulebook on the manner of conducting quality control and safety of measuring the ingredients the form content and manner of issuance of the certificate and the manner and methods of sampling for quality analysis of tobacco products ( '' Official Gazette of the RM '' nr.42/12) provides authentication and confirmation of the contents of tar nicotine and carbon monoxide in the cigarette smoke from an accredited laboratory in accordance with the accreditation regulations. The accredited laboratory determines the measured data sets on the base of comparison with the content of tar nicotine and carbon monoxide in tobacco products listed on the packaging of tobacco products and certificate for quality and safety of tobacco products.
The determining of the content of tar nicotine and carbon monoxide in cigarettes is made ??on the basis of internationally recognized standards : ISO 4387 for the content of tar ISO 3400 or ISO 10315 for the content of nicotine and ISO 8454 for the content of carbon monoxide . Adequacy of the contents of tar nicotine and carbon monoxide listed on the package are confirmed on the base of the standard ISO 8243.

3.Competence
Supervision on the implementation of the provisions of this law is carried out by the Ministry of Agriculture Forestry and Water Economy and the State Agriculture Inspectorate for provisions related to primary production financing acquisition storage and processing of purchased raw tobacco leaves (tobacco) turnover and control of fermented tobacco and the Ministry of Economy and the State Market Inspectorate is in charge of the provisions pertaining to the manufacture and sale of tobacco products .
The supervision of the implementation of the provisions related to the control of fermented tobacco and tobacco products is performed by the State Inspectorate for Agriculture.
The State Inspector of Agriculture may adopt a decision to prohibit the production trade with tobacco export import and circulation of tobacco products if it finds infringements and illegal operation .
State Inspector of Agriculture will issue a decision for prohibiting the sale of tobacco products and determine a deadline for removing the shortcomings if :
1) Prohibited additives (supplements) are used or if there is use of additives that are not approved by the Minister of Health in the manufacture of tobacco products ;
2) data on tobacco products are not pressed in the sides of the pack and don''t cover at least 10 % of the side on which they are imprinted and if another language is usedin addition to the Macedonian language at least 12 % of the side is not imprinted;3) the packof cigarettes das not contain the information ;
4) the pack of cigarettes das not contain written information in a language as defined in theLaw;5) general warning does not cover at least 30 % including the frame on the front and additional warning at least 40 % including the frame on the back . If the information is written in another language as an addition to the Macedonian language the general warning must cover at least 32% including the frame on the front and additional warning at least 45% on the back of the pack;
6) the general and additional warnings on tobacco products are applied intermittently (rotating ) in a manner that guarantees regular occurrence of all warnings i.e. to allow every warning to appear equally on the produced quantities ;
7) if packaging of tobacco products where the best visible area is greater than 75 cm² does not contain warning under Article 43 paragraph 1 item 7 of this law if it does not cover at least an area of ??22.5 cm ² on the front and 22.5 cm ² on the back of the pack and if another language is used along with the Macedonian language at least an area of ??24 cm ² on the front and 24 cm ² on the back of the packaging ;
8) text warnings on tobacco products are not imprinted in the manner specified in this Law;
9) texts and data of the warnings on tobacco products are placed in a frame or placed within the width of the frame that is less than 3 mm wide and greater than 4 mm ;
10 ) text warnings on tobacco products are put on the control (tax) stamp that is attached to the packaging of tobacco products ;
11 ) warnings on tobacco products are printed on a sticker that can be removed; and
12 ) texts are printed on the packaging of tobacco products descriptions or other signs that contain tags words or phrases that indicate or suggest that this types are less harmful than others (for example: low tar light mild ultralight or low tar light soft ultra lightweight and similar designations).
If the legal person fails to act in accordance with the decision within the given period and fails to correct the deficiencies the State of Agriculture inspector will issue a decision for prohibiting of the activity of producing tobacco products for a period of 30 days .
With the decision of the State Inspector of Agriculture the tobacco products will be temporarily be confiscated until receiving the decision of the court. The decision can be appealed within eight days of receipt of the decision by a special committee of three members appointed by the Minister of Agriculture Forestry and Water Economy.
The appeal against the decision cannot postpone the execution of the decision.
The seized tobacco products are delivered to the competent court.

The State Inspector of Agricultureshall issue a certificate for the seized tobacco products.Regarding the penalty provisions fines ranging from 15.000 to 20.000 Euro in Macedonian counter-value have been provided.","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Answer/report not provided","Answer/report not provided","Le Coordonnateur assiste a des Conférences Internationales"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Some of the activities mentioned above would be undertaken when the Tobacco Control Unit is established."
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","The below research activities have been carried since 2008 
1)	Health Workers Survey 
2)	MOH Employees Survey
3)	Global Adult Tobacco Survey (2008) 
4)	81 Provinces LOT Quality Research 
5)	Indoor Air Quality Measurements
6)	Global Youth Tobacco Survey (2009)
7)	Public and Enterprise Owners Opinion Survey 
8)  Urinary Cotinine and CO Levels Among Bar and Restaurant Employees"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","We are really behind compared to other developing countries but despite the fact we are together with other regional countries implementing surveys and studies with schools with issues of tobacco and other risk-related matters such as alcohol HIVAIDS behaviour nutrition mental health stress etc...","Answer/report not provided"
"159","Uganda","Answer/report not provided","The country is getting more involved in research and surveillance with support from external partners. However the country is yet to formulate a national tobacco control research agenda.","Answer/report not provided"
"160","Ukraine","Second National Tobacco Control Report (in Ukrainian with English summary) was issued by the MOH in 2014.","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Research is funded by health departments across the United Kingdom. For example the Department of Health (DH) in England funds a wide range of tobacco control-related research. 
Research is promoted through the United Kingdom Centre for Tobacco and Alcohol Studies (UKCTAS) The Centre is one of five UK Centres for Public Health Excellence and is funded by the UK Clinical Research Collaboration. Researchers within the centre come from a range of academic disciplines from clinical medicine to social policy. They conduct work on tobacco and alcohol use throughout the lifecourse with a particular focus on informing policies and interventions to reduce the harms from both these products:
http://www.ukctas.ac.uk

Research is also undertaken by a number of other bodies including:
NHS Health Scotland:
http://www.healthscotland.com/topics/health/tobacco/tobacco-research.aspx
Cancer Research UK:
http://info.cancerresearchuk/org/cancerandresearch/ourcurrentresearch/topic/smoking
http://www.cancerresearchuk.org/cancer-info/cancerandresearch/progress/

Medical Research Council:
http://www.mrc.ac.uk/Achievementsimpact/Storiesofimpact/Smoking/index.htm","The Deaprtment of Health (DH) in England funds a wide range of tobacco control-related research. In particular research is promoted through the United Kingdom Centre for Tobacco Control Studies (UKCTCS) which is a network of nine universities in the United Kingdom working in the field of tobacco control. The UKCTCS is involved in: original research; policy development: adovocacy teaching and training and is one of the five United Kingdom Public Health Research Centres of Excellence. The UKCTCS is part-funded by DH which has used research finding from the former to inform its policy-making across the whole range of tobacco control policies: 
http://www.nottingham.ac.uk/ukctcs/index.aspx
Research is also undertaken by a number of other bodies including:
Health Scotland:
http://www.healthscotland.com/topics/health/tobacco/tobacco-research.aspx
Cancer Research UK:
http://info.cancerresearchuk/org/cancerandresearch/ourcurrentresearch/topic/smoking
Medical Research Council:
http://www.mrc.ac.uk/Achievementsimpact/Storiesofimpact/Smoking?index.htm
The Department of Health also contributes funding to the Unversity College London Smoking Toolkit Study (STS) which is a monthly survey of a nationally representative sample of adults designed to provide information about smoking prevalence and behaviour:
www.smokinginengland.info","For England statistics on smoking are collected by the Office for National Statistics the NHS Information Centre and the Department of Health including through the following instruments:
Population smoking prevalence and behaviours (in Great Britain): Collected annually through the General Lifestyle Survey a multi-purpose continuous survey carried out by ONS collecting information on a range of topics from people living in private households in Great Britain: http://www.statistics.gov.uk/STATBASE/Product.asp?vlnk=5756 
Smoking by young people (in England only): Collected annually through the Smoking Drinking and Drugs Use among Young People in England survey carried out in participating schools across England to provide information on pupils smoking drinking and drug use behaviours (pupils between the ages of 11-15 years):
http://www.ic.nhs.uk/statistics-and-data-collections/health-and-lifestyles-related-surveys/smoking-drinking-and-drug-use-among-young-people-in-england 
The Health Survey for England (in England only): The Health Survey for England is a series of annual surveys designed to measure health and health related behaviours in adults and children in England. It has a series of core elements (including smoking) that are included every year and special topics that are included in selected years:
http://www.ic.nhs.uk/statistics-and-data-collections/health-and-lifestyles-related-surveys/health-survey-for-england 
Smoking during pregnancy (in England only): Quarterly collected data on womens smoking status at the time of giving birth:
http://www.dh.gov.uk/en/Publicationsandstatistics/Publications/PublicationsStatistics/DH_116059 
Local tobacco control profiles (for England only): These profiles provide a snapshot of the extent of tobacco use tobacco related harm and measures being taken to reduce this harm at a local level. These profiles have been designed to help local government and health services to assess the effect of tobacco use on their local populations. They inform commissioning and planning decisions to tackle tobacco use and improve the health of local communities:
http://www.lho.org.uk/LHO_Topics/Analytic_Tools/TobaccoControlProfiles/ 
Smoking Toolkit (for England only): The Department of Health contributes to the University College London Smoking Toolkit Study (STS) a monthly series of national household surveys with smokers and recent ex-smokers being followed up for 6 months. The STS provides key information on the impact of policy marketing and other initiatives on smoking behaviour. The study also provides detailed information on smoking cessation in England: http://www.smokinginengland.info/ 
The Department of Health (DH) in England funds a wide range of tobacco control-related research. In particular research is promoted through the United Kingdom Centre for Tobacco Control Studies (UKCTCS) which is a network of nine universities in the United Kingdom working in the field of tobacco"
"163","United Republic of Tanzania","Answer/report not provided","Nothing","Answer/report not provided"
"164","Uruguay","Se presentó en marzo 2014 un estudio que muestra cómo el aumento en las tasas de cesación de tabaquismo durante el embarazo entre 2007 y 2012 tuvo como consecuencia un aumento en el peso de los recién nacidos.","Se ha usado parte del dinero recaudado por concepto de multas ante infracciones a la normativa de tabaco para financiar investigaciones con estudiantes de medicina. Se ha publicado en la web la normativa vigente sobre control del tabaco.","En el año 2009 se realizó la Encuesta Mundial de Tabaquismo en Adultos (GATS). Antes de ella las últimas encuestas realizadas a nivel nacional son ambas del año 2006 y son las siguientes:
- 4ta. Encuesta de Prevalencia del Consumo de Sustancias. Junta Nacional de Drogas 2006. Esta encuesta se realizó en el año 1994 1998 2001 y 2006 (cada 4-5 años).
- 1ra. Encuesta Nacional de Factores de Riesgo de Enfermedades Crónicas no transmisibles. Ministerio de Salud Pública 2006. Está planeado repetirla cada 5 años."
"165","Uzbekistan","See response to question 3.4.3.5.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","There is a greater need to establish tobacco surveillance in the country if it is expensive to conduct a survey.","Exchange of information relating on tobacco control issues at national has seeked assistance from WHO and other relevant government agencies eg. Customs & Quarantine Services department.","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Viet Nam GATS survey completed in 2010.","Viet Nam GATS survey completed in 2010."
"169","Yemen","Implementation of the National Survey of Family Health 2013 which contained questions about tobacco and GYTS 2013.","Answer/report not provided","Answer/report not provided"
