"","Party","2014","2012","2010"
"106","Nigeria","1) National Tobacco Control Law
2) Cessation and addiction control centres minimum of six.
3) Global Youth Tobacco Survey","Answer/report not provided","Answer/report not provided"
"107","Niue","Passing of the Tobacco Bill in parliament within two years time-frame","Answer/report not provided","The passing of tobacco bill in Parliament within the next year"
"108","Norway","At the moment we plan to better implement Article 5.3. Other priorities follow from the new EU Tobacco Products Directive. Also ratifying the Protocol on illicit trade.","Liscensing system for tobacco retailers to ensure compliance with ban on sales to minors taxation further strenghtening smoke-free provisions in the workplace cessation assistance and mass mediated communication campaigns.","Smoke free workplaces."
"109","Oman","- Protection from exposure to tobacco smoke in public places 
- Packaging of tobacco products 
- Elaboration of a comprehensive national law for tobacco control in the Sultanate of Oman 
- Raising taxes on tobacco","A - Protection from exposure to tobacco smoke in public places 
B - packaging of tobacco products
C - to find the law of a comprehensive national tobacco control in the Sultanate of Oman
D - raising taxes on tobacco","Protection from exposure to tobacco smoke in public places"
"110","Pakistan","a. Review of current legislation to bring it in conform with FCTC provisions.
 b. Taking price and tax measures.
c. Comprehensive ban on TAPS
d. Assist provincial governments to launch provincial TC programs / create provincial tobacco control cells.
e. Strengthen Tobacco Control Cell at Federal level.","Increasing capacity of the tobacco control unit in Cabinet Division.
Review of legislation to bring it in conformity with FCTC.
Increase in taxation and pricing.
Research and communication to assist in advocacy related to hazards of smoking.
Comprehensive ban on TAPS
Encouraging provincial and distict governments to initiate their own programmes","Answer/report not provided"
"111","Palau","Palau''s 2012 needs assessment report based on the 2011 assessment identified multiple areas of need. However our priorities are implementation of Articles 5.2(a) (establishment of a coordinating mechanism) Article 5.3 (industry interference) Article 11 (packaging and labelling) and Article 14 (cessation).","Full implementation and education; raising awareness in regards to tobacco act RPPL 8-27. Educate policymakers about the articles which were not addressed by RPPL 8-27 and if possible have such legislation in place by 2017.","Passing comprehensive legislation now pending. Development of regulations as required in legislation. Development of data tracking for FCTC reporting - data systems for some sectors still rudimentary."
"112","Panama","Continuar implementando el CMCT. sus protocolos y directrices a fin de seguir aplicado políticas efectivas para proteger la salud y la vida de la población panameña y mantener el liderazgo de nuestro país a nivel mundial
Incrementando el cumplimiento de los ambientes libres de humo de tabaco en todo el país de acuerdo con el artículo 5 de la ley 13.
Fortalecer el cumplimiento de la normativa vigente relacionada con los menores de edad. con la finalidad de lograr una prevalencia actual en jóvenes cercana al 0%.
Diseñando advertencia sanitaria y pictogramas fuerte con el mensaje de que los productos de tabaco son adictivos. tóxicos y dañan la salud de sus consumidores. 
Incrementando el tamaño de las advertencias sanitarias y pictogramas y utilizando estas como estrategia para incrementar el conocimiento en los fumadores y estimular la cesación del consumo.
Aplicar las sanciones establecidas en la legislación nacional cuando se identifiquen violaciones a la legislación nacional de control de tabaco atendiendo los criterios de competencia y gradualidad
Antecediendo nuestras acciones a las estrategias de la industria tabacalera
No negociando. ni haciendo concesiones a la industria tabacalera. la vigilancia de esta industria debe ser permanente e integral.
Regulando temas aún pendientes: divulgación de contenidos. aditivos y emisiones. otros
Estableciendo mecanismos efectivos de control de las innovaciones en las prácticas de consumo. muchas de las cuales se originan en el desconocimiento por parte de los jóvenes de los riesgos del consumo de productos de tabaco que utilizan las pipas de agua. productos fumados de tabaco. así como cigarrillos electrónicos y otros dispositivos de administración de nicotina. 
Elevando a ley de la república la prohibición de la comercialización de los cigarrillos electrónicos y otros dispositivos de administración de nicotina.
Estableciendo mecanismos para que los entes nacionales que regulan u ofrecen servicios de internet. cable. televisión. cine y otros medios de comunicación. cumplan con la prohibición total de publicidad. promoción y patrocinio de los productos de tabaco. 
Modificando la legislación nacional en torno a los ambientes libres de humo. incluyendo la prohibición de fumar en terrazas. balcones. plataformas y otros espacios abiertos de concurrencia de personas.
Explicitando la prohibición de consumir tabaco en pipas de agua en los lugares donde está prohibido el consumo de otros productos de tabaco.
Elevando a ley la prohibición de fumar en vehículos del estado y automóviles de particulares que transportan niños.
Avanzando en la regulación de divulgación e información de los contenidos de tabaco. como también de los contenidos de los productos de tabaco.
Fortaleciendo el desarrollo del sistema mundial de vigilancia de la epidemia del tabaquismo. del cual panamá forma parte. 
Fortalecer las acciones de promoción de la salud para una vida sin tabaco:
Entregando información. que amplié los conocimientos y aptitudes sobre los daños que ocasiona a la salud el consumo de tabaco.
Efectuando intervenciones dirigidas a jóvenes. mujeres y hombres. atendiendo sus características y comportamientos por grupo poblacional y género.
Aumentando la publicidad y promoción antitabaco sobre riesgos y daños que ocasionan los productos de tabaco
Incrementando y profundizando el conocimiento de las prohibiciones de la ley 13 en el ámbito nacional.
Promoviendo mediante acciones educativas los ambientes libres de humo en el hogar. estrategia fundamental para continuar creando conciencia en este entorno.
Fortaleciendo la participación de la sociedad civil
Haciendo innovaciones en los programas de escolares con la finalidad de lograr una transmisión más efectiva de información sobre riesgos y daños que genera el consumo de tabaco.
Promoviendo el fortalecimiento de la defensa al derecho a respirar un aire libre de humo de tabaco.
Divulgando los daños a la salud que ocasiona el consumo de tabaco en pipas de agua. los cigarrillos mentolados. así como los daños que causa la exposición al humo de tabaco en ambientes abiertos.

Ampliar la cobertura de las clínicas de cesación y fortalecer sus intervenciones: 
Desarrollando clínicas de cesación de tabaco orientadas a la atención de jóvenes de 13 a 15 años para la captación temprana de población consumidora de productos de tabaco para evitar se conviertan en consumidores con una práctica diaria.
Estimulando la cesación al consumo mediante estrategias específicas por grupos de edad:
Utilizando los medios de comunicación más efectivos para la población de 25 a 64 años y otros mecanismos para los adolescentes (13 a 15 años). jóvenes de 15 a 24 años y adultos mayores. 
Siendo más costo efectivos respecto de las clínicas de cesación o que en todo caso su labor sea más efectiva.
Incrementando la promoción de las clínicas de cesación en todo el país y la captación de fumadores y consumidores de otros productos de tabaco por todas las vías posibles:
Radio y televisión. medios donde más se escucharon los mensajes contra los cigarrillos.
Reforzando los esfuerzos para la captación de consumidores de tabaco masculino. Visitando ambientes de trabajo con una mayor fuerza de trabajo masculina: policía. bomberos. marinos y obreros de la construcción. entre otras.

Mejorar la Coordinación Intersectorial
Fortaleciendo los mecanismos de trabajo entre el MINSA y la autoridad nacional de aduanas para la eliminación del comercio ilícito.
Desarrollando procesos de vigilancia intersectorial de la aplicación del CMCT.
Haciendo innovaciones en los programas escolares (MINSA – meduca) para una transmisión más efectiva de información sobre los riesgos y daños que genera el consumo de tabaco
Fortaleciendo los mecanismos existentes de vigilancia de las medidas de control de la demanda y de la oferta de productos de tabaco. con énfasis en las escuelas.
Desarrollando procesos de vigilancia intersectorial de la aplicación del CMCT.","1.Implementar mecanismos administrativos efectivos para la vigilancia y control de las disposiciones legales que regulan la materia. -cumplimiento- (empaquetado y etiquetado prohibición de la venta de cigarrillos sueltos y en paquetes de menos de 20 unidades venta a menores y por menores de edad exposición al humo de tabaco prohibición de la publicidad promoción y patrocinio de productos de tabaco control del contrabando y comercio ilícito). 
2. Lograr cambios de actitud y aptitud en la población y actores claves para la aplicación efectiva de las norma y regulaciones para el control del consumo de tabaco
3. Integrar al cuerpo legal nacional leyes decretos resoluciones o reglamentos que viabilicen la aplicación del convenio marco en materia de: 
 a. Contenido de los productos de tabaco
 b. Divulgación de información sobre los productos de tabaco
 c. Perfeccionamiento de la figura delictiva de comercio ilícito de productos de tabaco - Protocolo de Control del Comercio Ilicito de Productos de Tabaco
4. Continuar sensibilizando a los líderes políticos autoridades y otros actores sociales para la implementación del CMCT.
5. Extender la cobertura de los programas de abandono del consumo de tabaco.
6. Continuar perfeccionando el sistema de información en materia de control de tabaco
7. Implementar un sistema de vigilancia que permita entre otras cosas medir de manera sistemática la prevalencia de consumo de tabaco en población según grupo etáreo sexo y etnia a nivel nacional y regional.","1.Implementar mecanismos administrativos efectivos para la vigilancia y control de las disposiciones legales que regulan la materia. -cumplimiento- (empaquetado y etiquetado prohibición de la venta de cigarrillos sueltos y en paquetes de menos de 20 unidades venta a menores y por menores de edad exposición al humo de tabaco prohibición de la publicidad promoción y patrocinio de productos de tabaco control del contrabando y comercio ilícito). 
2. Lograr cambios de actitud y aptitud en la población y actores claves para la aplicación efectiva de las norma y regulaciones para el control del consumo de tabaco
3. Integrar al cuerpo legal nacional leyes decretos resoluciones o reglamentos que viabilicen la aplicación del convenio marco en materia de: 
 a. Contenido de los productos de tabaco
 b. Divulgación de información sobre los productos de tabaco
 c. Perfeccionamiento de la figura delictiva de comercio ilícito de productos de tabaco - Protocolo de Control del Comercio Ilicito de Productos de Tabaco
 d. Responsabilidad penal y civil
4. Reactivación del Consejo Nacional para la Salud Sin Tabaco
5. Fortalecer la participación de los medios de comunicación y de la juventud en las acciones de promoción y prevención 
6. Conformar redes nacionales y regionales estudiantiles e interinstitucionales de apoyo a la vigilancia de las normas y al desarrollo de las acciones de educación investigación y mercadeo para el control del tabaquismo.
7. Continuar sensibilizando a los líderes políticos autoridades y otros actores sociales para la implementación del CMCT.
8. Extender la cobertura de los programas de abandono del consumo de tabaco.
9. Continuar perfeccionando el sistema de información en materia de control de tabaco
10. Implementar un sistema de vigilancia que permita entre otras cosas medir de manera sistemática la prevalencia de consumo de tabaco en población según grupo etáreo sexo y etnia a nivel nacional y regional."
"113","Papua New Guinea","1. Reduce Supply & Demand 2. Exposure to smoking 3. Cessation","Answer/report not provided","Answer/report not provided"
"114","Paraguay","La ley que reglamente y controle el tabaco.","La ley reglamentaria","Answer/report not provided"
"115","Peru","La prioridad para el Ministerio de Economía y Finanzas es tener impuestos selectivos sobre el tabaco que reflejen la externalidad negativa que genera su consumo.
La lucha contra los delitos aduaneros es una prioridad nacional. a través del Ministerio de la Producción considerando como estrategias prioritarias la difusión de información y capacitación en relación al contrabando y falsificación de productos vinculados al tabaco.","Lograr que un institucion nacional se encargue del monitoreo y seguimiento de la aplicación del Convenio Marco para el Control del Tabaco respaldarla politicamente y financieramente para lograr sus objetivos así como impulsar el cambio en la legislación que no permita publicidad de productos relacionados al tabaco","Answer/report not provided"
"116","Philippines","FCTC Articles 5.3 11 and 13","TAPS Protection from Tobacco Industry Interference; Excise Tax","Answer/report not provided"
"117","Poland","Complete ban of smoking in public places and worksites implementing pictorial health warnings on all tobacco packages eliminating promotion of tobacco products from points of sale implementing progressive tax and price policy for tobacco products (excise tobacco tax on average EU level) sufficient funding for tobacco control","Complete ban of smoking in public places and worksites implementing pictorial health warnings on all tobacco packages eliminating promotion of tobacco products from points of sale implementing progressive tax and price policy for tobacco products (excise tobacco tax on average EU level) and sufficient funding for tobacco control.","Answer/report not provided"
"118","Portugal","Raising taxes on all tobacco products.
Ratification of the Protocol on illicit trade.
Training of health professional (undergraduate and postgraduate)
Information system development for smoking cessation treatment.","Protection of nonsmokers from passive smoking smoking cessation raise taxes smoking prevention in children and young people","Protection of nonsmokers from passive smoking smoking cessation raise taxes smoking prevention in children and young people"
"119","Qatar","Answer/report not provided","Amending the 2002 Tobacco Control Act
Pictorial health warnings on tobacco packaging
Increasing taxes on tobacco","Smoking in public places"
"120","Republic of Korea","Introduction of pictorial health warning(non-price policy) 
Price increase to prevent the minors'' smoking (price policy).","Price policy non-price policy(introduction of pictorial warning etc.)","Price policy"
"121","Republic of Moldova","1. Passage by the Parliament of the new law on tobacco control; 
2. Ratification of the Protocol to Eliminate Illicit Trade in Tobacco Products to the FCTC and to ensure by 2016 the records of imports and 100% reduction of illegal import of tobacco products; 
3. Improving national surveillance and monitoring of trends in morbidity and mortality caused by the consumption of tobacco and the production promotion marketing pricing and taxation policy of tobacco and penalties for violation of legislation; 
 4. Introducing in the 2014 comprehensive restrictions on all forms of advertising promotion and sponsorship of tobacco products; 
 5. Application of the tax and price policies on tobacco products to reduce tobacco use.","Creation of an appropriate legal framework with development of a new Law on Tobacco Control which is FCTC-compliant and enforcement of National Programme on Tobacco Control and assure functionality of established National Steering committee for tobacco control.","Answer/report not provided"
"122","Romania","Full implementation of Article 8 – total ban of smoking in indoor public places","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Increase of excise duties on tobacco products bans on smoking in public places","Price and tax measures to reduce demand for tobacco protection from exposure to tobacco smoke poeapny ban advertising sponsorship and promotion of tobacco products","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Tobacco law Ministerial orders International cooperation and assistance Research surveillance and exchange of information on tobacco. demand reduction measures concerning tobacco dependance and cessation etc.","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Development of legislation: conduct of research on tobacco smoking prevalence and development of treatment options (cessation programmes)","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","To implement comprehensive ban on tobacco control","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Answer/report not provided","organizing a survey on adult tobacco consumption in 2011-2012","organizing a survey on adult tobacco consumption in 2011-2012"
"130","Sao Tome and Principe","Legislative measures to combat smoking
Mobilization of financial resources
Strategies plans and comprehensive multisectoral national programs
Reducing the prevalence of tobacco consumption
Preparation of a public health policy to combat tobacco
cooperation with inter-governmental international and regional organizations","Legislative measures to combat anti-tobacco
Mobilization of resources
reducing the prevalence of tobacco consumption
Development of a policy of public health and tobacco control
Cooperation with intergovernmental organizations international and regional","Answer/report not provided"
"131","Saudi Arabia","1 - Providing therapeutic services
2 - Activating decisions and anti-tobacco laws.
3 - To continue to educate citizens about the dangers of smoking.","1 - Providing therapeutic services
2 - Activating decisions and anti-tobacco laws.
3 - To continue to educate citizens about the dangers of smoking.","Answer/report not provided"
"132","Senegal","Après le vote d’une loi conforme aux dispositions de la CCLAT nous nous attelons actuellement à l’élaboration des textes réglementaires pertinents pour faciliter la mise en œuvre des dispositions de la nouvelle législation.","Ladoption dune nouvelle législation antitabac dont le processus est en cours.","Answer/report not provided"
"133","Serbia","- Updating of the Law on Protection of the Citizens from Exposure to Tobacco Smoke to totally ban smoking on all enclosed work and public places particularly in the hospitality sector.
- Updating the Law on Tobacco introducing pictorial health warning.
- Obtaining steady financing of all tobacco control activities
- Increasing the prices of tobacco products through higher taxes and excises.","Presently the first priority is implementation of the smoke-free legislation adopted in May 2010 and fully enacted in November 2011. The following priorities are: taxation policy pictorial health warnings counseling services financing of tobacco control involvement of civil organizations etc.","Presently the first priority is implementation of the smoke-free legislation adopted in May 2010 and fully enacted in November 2011. The following priorities are: taxation policy pictorial health warnings counseling services financing of tobacco control involvement of civil organizations etc."
"134","Seychelles","Development of a further set of regulations needed for full implementation of Seychelles Tobacco Control Act 2009. This is led by National Tobacco Control Board but the process is slowed by the limited availability of expert from attorney general office (where other priorities are pressing","Development of a further set of regulations needed for full implementation of Seychelles Toabcco Control Act 2009. This is led by National Tobacco Control Board but the process is slowed by the limited availabilty of expert from attorney general office (where other priorities are pressing).","Currently a comprehensive legislation has been adopted (2009) and the challenge is to develope ad hoc regulations for the several provisions that need such regulation for actual implementation of the law"
"135","Sierra Leone","Answer/report not provided","Enactment of the National Tobacco Control Bill
Implementation of the National Strategy for Tobacco Control
specifically all eforts will be made to ban the advertising promotion and sponsorship of tobacco product and promote smoke free environment","Answer/report not provided"
"136","Singapore","Singapore considers the implementation of the FCTC holistically and in ensuring that all the obligations are met Singapore had focused on the time-bound implementation as well as targeting measures to control both the supply and demand of tobacco products domestically. One key area of focus for Singapore is to counter tobacco interference and we will be looking at developing guidelines in accordance with Article 5.3. 
 In reducing the demand of tobacco Singapore places a strong emphasis on the implementation of Article 12 on the education and the creating public awareness as well as capacity building and leveraging on strategic partners to communicate our anti-tobacco messages. Singapore is in its advanced stage of implementation with constant reviews for further strengthening or to address any gaps in the implementation of Articles 6-14 on demand control particularly on Articles 6 8 and 11. With the adoption of Guidelines of Articles 9 and 10 national implementation measures on those provisions may be further addressed. Article 13 will remain a key focal area and Singapore will be closely monitoring international developments in line with our commitmens to the FCTC.
Implementation of Articles 15-17 which targets reduction of supply are in the process of implementation. Singapore considers implementation of Article 16 of importance to protect the youth from exposure to smoking.
Singapore constantly reviews our national policies with the various Ministries/ Agencies in Singapore to ensure a whole of governement approach in implementing the FCTC obligations.","Singapore considers the implementation of the FCTC holistically and in ensuring that all the obligations are met Singapore had focused on the time-bound implementation as well as targeting measures to control both the supply and demand of tobacco products domestically. One key area of focus for Singapore is to counter tobacco interference and we will be looking at developing guidelines in accordance with Article 5.3. In reducing the demand of tobacco Singapore places a strong emphasis on the implementation of Article 12 on the education and the creating public awareness as well as capacity building and leveraging on strategic partners to communicate our anti-smoking messages. Implementation of Articles 6-14 on demand control particularly on Articles 6 8 and 11 Singapore is in its advanced stage of implementation with constant reviews for further strengthening or to address any gaps in the implementation. With the adoption of Guidelines of Articles 9 and 10 national implementation measures on those provisions may be further addressed. Article 13 will remain a key focal area and Singapore will be closely monitoring international developments in line with our commitmens to the FCTC.
Implementation of Articles 15-17 which targets reduction of supply are in the process of implementation. Singapore considers implementation of Article 16 of importance to protect the youth from exposure to smoking.
Singapore constantly reviews our national policies with the various Ministries/ Agencies in Singapore to ensure a whole of governement approach in implementing the FCTC obligations.","Singapore considers the implementation of the FCTC holistically and in ensuring that all the obligations are met Singapore has focused on the time-bound implementation as well as targeting measures to control both the supply and demand of tobacco products domestically. In reducing the demand of tobacco Singapore places a strong emphasis on the implementation of Article 12 on education creating public awareness as well as capacity building and leveraging on strategic partners to communicate our anti-smoking messages. Implementation of Articles 6-14 on demand control particularly on Articles 6 8 and 11 Singapore is in its advanced stage of implementation with constant reviews for further strengthening or to address any gaps in the implementation. With the adoption of Guidelines of Articles 9 and 10 national implementation measures on those provisions may be further addressed. 
Implementation of Articles 15-17 which targets reduction of supply are in the process of implementation. Singapore considers implementation of Article 16 of importance to protect the youth from exposure to smoking.
Singapore constantly reviews our national policies with the various Ministries/ Agencies in Singapore to ensure a whole of governement approach in implementing the FCTC obligations."
"137","Slovakia","Answer/report not provided","Protection of non-smokers in public places and illicit trade measures.","Protection of non-smokers in public places and illicit trade measures."
"138","Slovenia","Price and tax measures to reduce the demand for tobacco
Introduce more effective health warnings on packaging of tobacco products
Ban display advertising and promotion of tobacco products at points of sale
Introduce specialized shops or licencing system for selling tobacco products","Price and tax measures to reduce the demand for tobacco
Introduce more effective health warnings on packaging of tobacco products
Ban display advertising and promotion of tobacco products at points of sale
Introduce specialized shops or licencing system for selling tobacco products","tax increasing
licencing
pictograms and plain packaging"
"139","Solomon Islands","Implementation of FCTC in the Solomon Islands is high in the priorities.","Implementation of the Tobacco Control Act 2010 cabinet approval of the Regulations for the Act Establishment of Advocacy and Enforcement Unit further training and roll out of advocacy to provincial level formulation of National Cessation Guidelines and securing funds for NRT","Implementation of the Tobacco Control Act 2010 cabinet approval of the Regulations for the Act Establishment of Advocacy and Enforcement Unit further training and roll out of advocacy to provincial level formulation of National Cessation Guidelines and securing funds for NRT"
"140","South Africa","Priority articles to be addressed: 5.3; 6; 8; 11 and 15. To strengthen existing legislation and amendment to Tobacco Control Act. Regulations to include graphic health warnings display at point of sale and 100% smoke free indoor public places. To intensify health education on prevention and control of tobacco and strengthen monitoring compliance and enforcement.","Article 6 review of tax measures; Article 9& 10 regulation of content emissions and disclosure; Article 11 picture based health warnings","Articles 6 8 11 13 and 15."
"141","Spain","Answer/report not provided","Se contempla trabajar en seguir diseñando y elaborando medidas y actividades tanto en los aspectos de reducción de la oferta como en los de reducción de la demanda y en concreto en el tema de impuestos y precios.","El desarrollo de normas legislativas más acordes con las directrices de los artículos 8 11 13 12 y 14"
"142","Sri Lanka","Answer/report not provided","Imiting exposure to second-hand smoke
Preventing tobacco use among the younger age-groups","Answer/report not provided"
"143","Sudan","Answer/report not provided","Establishment of awareness campaigns through the capitals of States and the Ministry of Health","Answer/report not provided"
"144","Suriname","Priority for Suriname is to implement the Tobacco law to its fully extent","Suriname must pass a strong smoke-free law that requires all public places to be 100% smoke-free.","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Capacity building for tobacco control programmes and implementation; conducting studies on the economics of tobacco consumption and use; scaling up public education and awareness campaigns; setting up cessation programmes and services and conducting studies on tobacco taxation.","Answer/report not provided"
"146","Sweden","In March 2011. the Riksdag passed a cohesive strategy for alcohol. narcotics. doping and tobacco (ANDT) policy aimed. among other things. at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented. coordinated and followed up in 2011-2015.
The overall objective of ANDT policy is a society free from narcotics and doping. with a reduction in medical and social harm caused by alcohol and a reduction in tobacco use.
This means a policy of zero tolerance towards narcotics and doping. reducing all tobacco use and preventing minors from starting to use tobacco. as well as preventing all harmful alcohol consumption. e.g. by reducing consumption and harmful drinking habits.
Apart from the overall objective. there are seven long-term objectives for ANDT policy. which can in turn be broken down into a number of priority objectives for the strategy period. 
For details on priorities related to tobacco prevention and tobacco control. please see Annex 4 to Sweden´s third implementation report. A cohesive strategy for alcohol. narcotics. doping and tobacco policy. a summarized version of Govt. Bill 2010/11:47.","In March 2011 the Riksdag passed a coherent strategy for alcohol narcotics doping and tobacco (ANDT) policy aimed among other things at facilitating central government governance of support in this area. The strategy states the goals and direction of how society´s measures are to be implemented coordinated and followed up in 2011-2015.
The overall objective of ANDT policy is a society free from narcotics and doping with a reduction in medical and social harm caused by alcohol and a reduction in tobacco use.
This means a policy of zero tolerance towards narcotics and doping reducing all tobacco use and preventing minors from starting to use tobacco as well as preventing all harmful alcohol consumption e.g. by reducing consumption and harmful drinking habits.
Apart from the overall objective there are seven long-term objectives for ANDT policy which can in turn be broken down into a number of priority objectives for the strategy period.
One of the priority objectives during the strategy period is an EU and international approach to ANDT that is restrictive and based on public health.
Sweden is dependent on and increasingly affected by the rest of the world. It is crucial that ANDT policy issues are actively pursued within the EU and internationally. Sweden is also working to ensure that the strategies and conventions that it supports or has signed up to have an impact on national policy.
The long-term goal is to contribute to an EU and international approach to alcohol narcotics doping and tobacco that is restrictive and based on public health.","The Swedish Government has commissioned the National Institute of Public Health to implement during 2008 to 2010 certain parts of previously proposed national tobacco-preventive work.
The Government has decided to request the National Institute of Public Health to invest in the following areas:
National support to local work and national coordination of the tobacco issue.
Develop the support to people who wish to stop use tobacco
Strengthening its monitoring activities concerning the implementation of the Tobacco Act and enhance skill building and educational efforts targeted at the countys administrative boards."
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","1 - Marketing of the Framework Convention and the Legislative Decree No. 62 of 2009 on anti-smoking 
2 - education awareness and training in the field of anti-smoking and anti-tobacco advertising 
3 - Update of the national plan to combat smoking and support the National Committee for Anti-Smoking 
4 - Establishing a national system for surveillance and the use of tobacco products 
5 - Research on the health consequences of the use of tobacco products and research the economic feasibility of alternatives 
6 - Establishment of clinics to stop smoking 
7 - Capacity-building in the area of tobacco product testing 
8 - Development of skills related to combating illegal trade in tobacco products and accessories are expected to apply the Protocol on the same subject 
9 - on the promotion of awareness of occupational health and the health of the environment including the tobacco growing and processing industry"
"148","Tajikistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"149","Thailand","Article 5.3. 6. 8.9.10. 13. 14. 15. 16","Article 5.3 6 8 13 14 15 16","Article 5.3 6 8 11 and 13"
"150","The former Yugoslav Republic of Macedonia","New National Strategy and Action Plan 2020","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","Formation des médecins et paramédicaux avec créations de centres pour le sevrage tabagique.","Elaboration adoption et mise en oeuvre des décrets dans lesprit de la convention cadre de lOMS","Promulguer la loi et mettre en application les activitées de la convention cadre de lOMS."
"153","Tonga","Enforcement of the current Tobacco Act and amendment of the Act to accommodate issues on this questionnaire","1. Enforcement of current Tobacco Act
2. Ammendment of the Act to accommodate issues on this questionnaire","1. Enforcement of current Tobacco Act
2. Ammendment of the Act to accommodate issues on this questionnaire"
"154","Trinidad and Tobago","Health Education/Promotion Programmes targeting specific groups; Smoking Cessation Programmes","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Révision de la loi dans le sens de:
- mettre les avertissements sanitaires dessinés sur les paquets de cigarettes
- Procéder à l''analyse des émissions du tabac
- Interdire la vente de cigarettes aux enfants","révision de la loi dans le sens de:
- mettre les avertissements sanitaires dessinés sur les paquets de cigarettes
- Procéder à lanalyse des émissions du tabac
- Interdire la vente de cigarettes aux enfants","Answer/report not provided"
"156","Turkey","Answer/report not provided","High level of political commitment","High level of political commitment"
"157","Turkmenistan","1. Mechanisms for evaluating and monitoring the implementation of measures for implementation of the Law of Turkmenistan ''On health protection from exposure to tobacco smoke and the effects of tobacco consumption'' from December 18 2013 
2. Development of a national anti-tobacco epidemiological surveillance system in Turkmenistan.","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Taxation increasing compliance of legislation with FCTC research on the determinants of tobacco use","Enforcement of our Tobacco Control Act 2008","Answer/report not provided"
"159","Uganda","Development of Tobacco control policy enacting a comprehensive tobacco control law development of various regulations development of strategic plan and monitoring the tobacco industry","Answer/report not provided","Answer/report not provided"
"160","Ukraine","Answer/report not provided","There are no fomal priorities","There are no fomal priorities"
"161","United Arab Emirates","Setting and enforcing a national legislation; 
 Ensuring that public places are smoking free;
Encouraging and promoting smoking cessation;
Banning all types of tobacco advertising and promotion.","Seeking Altdabirwalthariat locally each emirate and federal level to take all measures recommended by the Convention and of the most important Matabq so far to protect the public from exposure to smoke and emissions of tobacco a total ban on advertising and promotion of tobacco products. As well as awareness and provide assistance for the treatment of addiction to nicotine.","Answer/report not provided"
"162","United Kingdom","Implementation of the Government''s comprehensive tobacco control strategy.","Implementation of the Governments comprehensive tobacco control strategy.","a. Agreeing the Article 15 protocol on illicit trade and the Article 14 guidelines on smoking cessation.
b. Creating efficiencies to reduce the financial costs of the FCTC on Parties"
"163","United Republic of Tanzania","Answer/report not provided","To have a Tobacco Control Act which will comply with FCTC","Answer/report not provided"
"164","Uruguay","Población de nivel socioeconómico más bajo. mujeres. embarazadas y jóvenes","Población de nivel socioeconómico más bajo mujeres embarazadas y jóvenes.","Población de nivel socioeconómico más bajo mujeres embarazadas y jóvenes."
"165","Uzbekistan","1. Promoting adoption at the national government level. the project concept and action plan for prevention and control of noncommunicable diseases for the period 2014-2020. 
2. Development and promotion bill would increase penalties for tobacco use in public transport and the establishment of penalties for the use of tobacco in public places. 
3. Promotion sharp increase in excise taxes on cigarettes. 
4. Improvement of services personnel in primary health care for smoking prevention. counseling for smoking cessation. tobacco dependence treatment 
5. Conducting research on illicit trade in tobacco products in Uzbekistan and cross-border states.","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","We observe the commitment of the country under the FCTC parties.","To fully enforcement the Tobacco Control Act number 19 of 2008. 
Priority is to get the Tobacco regualtion into enforcement.
To secure funding for implementation of Tobacco Control Action Plan
National NCD Framework for Vanuatu.","Answer/report not provided"
"167","Venezuela","Aumentar la cooperación y asistencia técnica entre países. 
Mantener los sistemas de vigilancia y monitoreo. 
Erradicar el comercio ilícito. 
Sustituir el cultivo de tabaco. 
Fortalecer la capacidad regulatoria y de analisis de los productos de tabaco
Fortalecer el acceso al tratamiento público para el abandono del tabaco","Aumentar la cooperación y asistencia técnica entre países 
Fortalecer los sistemas de vigilancia y monitoreo 
Erradicar el comercio ilícito 
Sustituir el cultivo de tabaco 
Mejorar a nivel nacional la capacidad analítica del Instituto Nacional de Higiene Rafael Rangel (INHRR) para el análisis de los componentes físicos químicos de los productos de tabaco.","Answer/report not provided"
"168","Viet Nam","Effective operation of the Tobacco Control Fund
Tobacco tax increase
Implementation of smoke-free environment
Implementing mass media campaigns
Implementation of smoking cessation support","1. To have the National Assembly approve a strong tobacco control law.
2. To establish a tobacco control and health promotion fund.
3. To continue increasing tobacco taxes.","1. To have the National Assembly approve a strong tobacco control law.
2. To establish a tobacco control and health promotion fund.
3. To continue increasing tobacco taxes."
